# _root_ In New York Stock Exchange composite trading , Boeing closed yesterday at $ 54.50 a share , off a scant 12.5 cents .
#goldHeads=10,7,7,7,7,7,1,10,10,0,10,10,14,12,16,14,10,10,22,22,22,18,10,
#predictedHeads=10,7,7,7,7,7,1,10,10,0,10,10,14,12,16,14,10,10,22,22,22,18,10,
(22,22),(22,17),(22,14),-0.22015 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,12),-0.223605 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,17),(22,-1),-0.424684 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,16),(22,15),-0.0892681 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,14),-0.134512 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,12),-0.165101 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,16),(22,-1),-0.150001 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,15),(22,14),-0.215085 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,12),-0.191342 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,15),(22,-1),-0.172649 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,14),(22,12),-0.147486 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,14),(22,-1),-0.040186 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,12),(22,-1),-0.023096 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,20),(22,19),-0.0106866 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,18),-0.134062 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,17),-0.104521 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,16),-0.0702211 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,15),-0.0106866 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,14),-0.0816602 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,12),-0.168428 # DEPENDENCYPART_TRISIBL
(22,21),(22,20),(22,-1),-0.248107 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,19),(22,18),-0.121377 # DEPENDENCYPART_TRISIBL
(22,21),(22,19),(22,17),-0.120546 # DEPENDENCYPART_TRISIBL
(22,21),(22,19),(22,16),-0.11003 # DEPENDENCYPART_TRISIBL
(22,21),(22,19),(22,15),-0.0824105 # DEPENDENCYPART_TRISIBL
(22,21),(22,19),(22,14),-0.0851808 # DEPENDENCYPART_TRISIBL
(22,21),(22,19),(22,12),-0.152198 # DEPENDENCYPART_TRISIBL
(22,21),(22,19),(22,-1),-0.0499105 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,18),(22,17),-0.114434 # DEPENDENCYPART_TRISIBL
(22,21),(22,18),(22,16),-0.108556 # DEPENDENCYPART_TRISIBL
(22,21),(22,18),(22,15),-0.0423816 # DEPENDENCYPART_TRISIBL
(22,21),(22,18),(22,14),-0.0927042 # DEPENDENCYPART_TRISIBL
(22,21),(22,18),(22,12),-0.134442 # DEPENDENCYPART_TRISIBL
(22,21),(22,18),(22,-1),-0.109123 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,17),(22,16),-0.102157 # DEPENDENCYPART_TRISIBL
(22,21),(22,17),(22,15),-0.0782834 # DEPENDENCYPART_TRISIBL
(22,21),(22,17),(22,14),-0.0507811 # DEPENDENCYPART_TRISIBL
(22,21),(22,17),(22,12),-0.131776 # DEPENDENCYPART_TRISIBL
(22,21),(22,17),(22,-1),-0.195698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,16),(22,15),-0.036357 # DEPENDENCYPART_TRISIBL
(22,21),(22,16),(22,14),-0.0922184 # DEPENDENCYPART_TRISIBL
(22,21),(22,16),(22,12),-0.136736 # DEPENDENCYPART_TRISIBL
(22,21),(22,16),(22,-1),-0.163872 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,15),(22,14),-0.0851808 # DEPENDENCYPART_TRISIBL
(22,21),(22,15),(22,12),-0.152198 # DEPENDENCYPART_TRISIBL
(22,21),(22,15),(22,-1),-0.0499105 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,14),(22,12),-0.143498 # DEPENDENCYPART_TRISIBL
(22,21),(22,14),(22,-1),-0.134661 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,21),(22,12),(22,-1),-0.153233 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,19),(22,18),-0.00464643 # DEPENDENCYPART_TRISIBL
(22,20),(22,19),(22,17),-0.075063 # DEPENDENCYPART_TRISIBL
(22,20),(22,19),(22,16),-0.0299266 # DEPENDENCYPART_TRISIBL
(22,20),(22,19),(22,15),-0.0370801 # DEPENDENCYPART_TRISIBL
(22,20),(22,19),(22,14),-0.111359 # DEPENDENCYPART_TRISIBL
(22,20),(22,19),(22,12),-0.0973813 # DEPENDENCYPART_TRISIBL
(22,20),(22,19),(22,-1),-0.00991466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,18),(22,17),-0.0522423 # DEPENDENCYPART_TRISIBL
(22,20),(22,18),(22,16),-0.0899348 # DEPENDENCYPART_TRISIBL
(22,20),(22,18),(22,15),-0.0750446 # DEPENDENCYPART_TRISIBL
(22,20),(22,18),(22,14),-0.100847 # DEPENDENCYPART_TRISIBL
(22,20),(22,18),(22,12),-0.0979347 # DEPENDENCYPART_TRISIBL
(22,20),(22,18),(22,-1),-0.123884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,17),(22,16),-0.127586 # DEPENDENCYPART_TRISIBL
(22,20),(22,17),(22,15),-0.0530632 # DEPENDENCYPART_TRISIBL
(22,20),(22,17),(22,14),-0.11639 # DEPENDENCYPART_TRISIBL
(22,20),(22,17),(22,12),-0.126352 # DEPENDENCYPART_TRISIBL
(22,20),(22,17),(22,-1),-0.380794 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,16),(22,15),0.0116342 # DEPENDENCYPART_TRISIBL
(22,20),(22,16),(22,14),-0.0918079 # DEPENDENCYPART_TRISIBL
(22,20),(22,16),(22,12),-0.13204 # DEPENDENCYPART_TRISIBL
(22,20),(22,16),(22,-1),-0.167359 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,15),(22,14),-0.111359 # DEPENDENCYPART_TRISIBL
(22,20),(22,15),(22,12),-0.0973813 # DEPENDENCYPART_TRISIBL
(22,20),(22,15),(22,-1),-0.00991466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,14),(22,12),-0.124546 # DEPENDENCYPART_TRISIBL
(22,20),(22,14),(22,-1),-0.0739179 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,12),(22,-1),-0.111369 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,18),(22,17),-0.0764533 # DEPENDENCYPART_TRISIBL
(22,19),(22,18),(22,16),-0.16467 # DEPENDENCYPART_TRISIBL
(22,19),(22,18),(22,15),-0.255892 # DEPENDENCYPART_TRISIBL
(22,19),(22,18),(22,14),-0.117998 # DEPENDENCYPART_TRISIBL
(22,19),(22,18),(22,12),-0.0552709 # DEPENDENCYPART_TRISIBL
(22,19),(22,18),(22,-1),-0.0993691 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,17),(22,16),-0.233917 # DEPENDENCYPART_TRISIBL
(22,19),(22,17),(22,15),-0.229854 # DEPENDENCYPART_TRISIBL
(22,19),(22,17),(22,14),-0.126702 # DEPENDENCYPART_TRISIBL
(22,19),(22,17),(22,12),-0.0436028 # DEPENDENCYPART_TRISIBL
(22,19),(22,17),(22,-1),-0.191228 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,16),(22,15),-0.294276 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,14),-0.132088 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,12),-0.0613769 # DEPENDENCYPART_TRISIBL
(22,19),(22,16),(22,-1),-0.0993304 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,15),(22,14),-0.116019 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,12),-0.088051 # DEPENDENCYPART_TRISIBL
(22,19),(22,15),(22,-1),-0.214448 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,14),(22,12),-0.0894756 # DEPENDENCYPART_TRISIBL
(22,19),(22,14),(22,-1),-0.210686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,19),(22,12),(22,-1),-0.131924 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,17),(22,16),-0.0388683 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,15),-0.115301 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,14),-0.10031 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,12),-0.0824675 # DEPENDENCYPART_TRISIBL
(22,18),(22,17),(22,-1),-0.227677 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,16),(22,15),-0.157436 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,14),-0.101287 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,12),-0.0860349 # DEPENDENCYPART_TRISIBL
(22,18),(22,16),(22,-1),-0.128655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,15),(22,14),-0.0991233 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,12),-0.0951098 # DEPENDENCYPART_TRISIBL
(22,18),(22,15),(22,-1),-0.0480198 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,14),(22,12),-0.091199 # DEPENDENCYPART_TRISIBL
(22,18),(22,14),(22,-1),-0.126697 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,18),(22,12),(22,-1),-0.102498 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,16),(22,15),-0.0300587 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,14),-0.120483 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,12),-0.0735438 # DEPENDENCYPART_TRISIBL
(22,17),(22,16),(22,-1),-0.13674 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,15),(22,14),-0.102479 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,12),-0.0930975 # DEPENDENCYPART_TRISIBL
(22,17),(22,15),(22,-1),-0.27092 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,14),(22,12),-0.0863188 # DEPENDENCYPART_TRISIBL
(22,17),(22,14),(22,-1),-0.263132 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,17),(22,12),(22,-1),-0.251764 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,15),(22,14),-0.101727 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,12),-0.103997 # DEPENDENCYPART_TRISIBL
(22,16),(22,15),(22,-1),-0.0833191 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,14),(22,12),-0.127373 # DEPENDENCYPART_TRISIBL
(22,16),(22,14),(22,-1),-0.151759 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,16),(22,12),(22,-1),-0.16764 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,14),(22,12),-0.0894756 # DEPENDENCYPART_TRISIBL
(22,15),(22,14),(22,-1),-0.210686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,15),(22,12),(22,-1),-0.131924 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,14),(22,12),(22,-1),-0.15298 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,7),(4,6),0.0632611 # DEPENDENCYPART_HEADBIGRAM
(0,7),(5,6),0.0632611 # DEPENDENCYPART_HEADBIGRAM
(0,7),(7,6),0.043518 # DEPENDENCYPART_HEADBIGRAM
(0,7),(9,6),0.0823288 # DEPENDENCYPART_HEADBIGRAM
(0,7),(10,6),0.0867172 # DEPENDENCYPART_HEADBIGRAM
(0,7),(11,6),0.0830553 # DEPENDENCYPART_HEADBIGRAM
(0,10),(4,9),0.0589959 # DEPENDENCYPART_HEADBIGRAM
(0,10),(5,9),0.0593582 # DEPENDENCYPART_HEADBIGRAM
(0,10),(6,9),0.117643 # DEPENDENCYPART_HEADBIGRAM
(0,10),(7,9),0.14866 # DEPENDENCYPART_HEADBIGRAM
(0,10),(10,9),0.325329 # DEPENDENCYPART_HEADBIGRAM
(0,10),(11,9),0.0399335 # DEPENDENCYPART_HEADBIGRAM
(0,10),(18,9),0.0890943 # DEPENDENCYPART_HEADBIGRAM
(1,2),(0,1),-0.0108855 # DEPENDENCYPART_HEADBIGRAM
(1,2),(6,1),0.0675918 # DEPENDENCYPART_HEADBIGRAM
(1,2),(7,1),0.119601 # DEPENDENCYPART_HEADBIGRAM
(1,2),(10,1),0.135353 # DEPENDENCYPART_HEADBIGRAM
(1,2),(14,1),0.155026 # DEPENDENCYPART_HEADBIGRAM
(1,3),(1,2),-0.0480113 # DEPENDENCYPART_HEADBIGRAM
(1,3),(3,2),0.428096 # DEPENDENCYPART_HEADBIGRAM
(1,3),(4,2),0.086381 # DEPENDENCYPART_HEADBIGRAM
(1,3),(5,2),0.0853347 # DEPENDENCYPART_HEADBIGRAM
(1,3),(7,2),0.0853347 # DEPENDENCYPART_HEADBIGRAM
(1,3),(9,2),0.0899515 # DEPENDENCYPART_HEADBIGRAM
(1,3),(10,2),0.0788798 # DEPENDENCYPART_HEADBIGRAM
(1,4),(1,3),0.0216735 # DEPENDENCYPART_HEADBIGRAM
(1,4),(2,3),0.151039 # DEPENDENCYPART_HEADBIGRAM
(1,4),(4,3),0.345189 # DEPENDENCYPART_HEADBIGRAM
(1,4),(5,3),0.0843973 # DEPENDENCYPART_HEADBIGRAM
(1,4),(6,3),0.0995029 # DEPENDENCYPART_HEADBIGRAM
(1,4),(7,3),0.0892958 # DEPENDENCYPART_HEADBIGRAM
(1,4),(9,3),0.0912565 # DEPENDENCYPART_HEADBIGRAM
(1,4),(10,3),0.0785927 # DEPENDENCYPART_HEADBIGRAM
(1,5),(1,4),0.0108748 # DEPENDENCYPART_HEADBIGRAM
(1,5),(2,4),0.151039 # DEPENDENCYPART_HEADBIGRAM
(1,5),(3,4),0.151029 # DEPENDENCYPART_HEADBIGRAM
(1,5),(5,4),0.36557 # DEPENDENCYPART_HEADBIGRAM
(1,5),(6,4),0.0946044 # DEPENDENCYPART_HEADBIGRAM
(1,5),(7,4),0.0892958 # DEPENDENCYPART_HEADBIGRAM
(1,5),(9,4),0.0892926 # DEPENDENCYPART_HEADBIGRAM
(1,5),(10,4),0.0785822 # DEPENDENCYPART_HEADBIGRAM
(1,7),(4,6),0.0584835 # DEPENDENCYPART_HEADBIGRAM
(1,7),(5,6),0.0572217 # DEPENDENCYPART_HEADBIGRAM
(1,7),(7,6),0.270194 # DEPENDENCYPART_HEADBIGRAM
(1,7),(9,6),0.0759742 # DEPENDENCYPART_HEADBIGRAM
(1,7),(10,6),0.0736206 # DEPENDENCYPART_HEADBIGRAM
(1,7),(11,6),0.0759742 # DEPENDENCYPART_HEADBIGRAM
(1,8),(0,7),-0.0524278 # DEPENDENCYPART_HEADBIGRAM
(1,8),(1,7),0.185707 # DEPENDENCYPART_HEADBIGRAM
(1,8),(5,7),0.142962 # DEPENDENCYPART_HEADBIGRAM
(1,8),(6,7),0.162775 # DEPENDENCYPART_HEADBIGRAM
(1,8),(9,7),0.0576826 # DEPENDENCYPART_HEADBIGRAM
(1,8),(10,7),0.101477 # DEPENDENCYPART_HEADBIGRAM
(1,8),(11,7),0.0706425 # DEPENDENCYPART_HEADBIGRAM
(1,8),(12,7),0.0865825 # DEPENDENCYPART_HEADBIGRAM
(1,8),(18,7),0.0912472 # DEPENDENCYPART_HEADBIGRAM
(1,8),(20,7),0.0943239 # DEPENDENCYPART_HEADBIGRAM
(2,3),(1,2),-0.0932249 # DEPENDENCYPART_HEADBIGRAM
(2,3),(3,2),-0.105649 # DEPENDENCYPART_HEADBIGRAM
(2,3),(4,2),0.175885 # DEPENDENCYPART_HEADBIGRAM
(2,3),(5,2),0.182021 # DEPENDENCYPART_HEADBIGRAM
(2,3),(7,2),0.181998 # DEPENDENCYPART_HEADBIGRAM
(2,3),(9,2),0.149662 # DEPENDENCYPART_HEADBIGRAM
(2,3),(10,2),0.0610042 # DEPENDENCYPART_HEADBIGRAM
(2,4),(1,3),-0.0587656 # DEPENDENCYPART_HEADBIGRAM
(2,4),(2,3),0.119508 # DEPENDENCYPART_HEADBIGRAM
(2,4),(4,3),0.325349 # DEPENDENCYPART_HEADBIGRAM
(2,4),(5,3),0.0968723 # DEPENDENCYPART_HEADBIGRAM
(2,4),(6,3),0.0929891 # DEPENDENCYPART_HEADBIGRAM
(2,4),(7,3),0.0958217 # DEPENDENCYPART_HEADBIGRAM
(2,4),(9,3),0.100433 # DEPENDENCYPART_HEADBIGRAM
(2,4),(10,3),0.065514 # DEPENDENCYPART_HEADBIGRAM
(2,5),(1,4),-0.0644608 # DEPENDENCYPART_HEADBIGRAM
(2,5),(2,4),0.178272 # DEPENDENCYPART_HEADBIGRAM
(2,5),(3,4),0.159218 # DEPENDENCYPART_HEADBIGRAM
(2,5),(5,4),0.290669 # DEPENDENCYPART_HEADBIGRAM
(2,5),(6,4),0.090269 # DEPENDENCYPART_HEADBIGRAM
(2,5),(7,4),0.0980382 # DEPENDENCYPART_HEADBIGRAM
(2,5),(9,4),0.0980289 # DEPENDENCYPART_HEADBIGRAM
(2,5),(10,4),0.0561548 # DEPENDENCYPART_HEADBIGRAM
(3,2),(0,1),-0.118495 # DEPENDENCYPART_HEADBIGRAM
(3,2),(6,1),0.176653 # DEPENDENCYPART_HEADBIGRAM
(3,2),(7,1),0.203285 # DEPENDENCYPART_HEADBIGRAM
(3,2),(10,1),0.0229926 # DEPENDENCYPART_HEADBIGRAM
(3,2),(14,1),0.0863308 # DEPENDENCYPART_HEADBIGRAM
(3,4),(1,3),-0.0932355 # DEPENDENCYPART_HEADBIGRAM
(3,4),(2,3),-0.0258388 # DEPENDENCYPART_HEADBIGRAM
(3,4),(4,3),-0.105615 # DEPENDENCYPART_HEADBIGRAM
(3,4),(5,3),0.177684 # DEPENDENCYPART_HEADBIGRAM
(3,4),(6,3),0.135457 # DEPENDENCYPART_HEADBIGRAM
(3,4),(7,3),0.183807 # DEPENDENCYPART_HEADBIGRAM
(3,4),(9,3),0.15147 # DEPENDENCYPART_HEADBIGRAM
(3,4),(10,3),0.0605008 # DEPENDENCYPART_HEADBIGRAM
(3,5),(1,4),-0.0635563 # DEPENDENCYPART_HEADBIGRAM
(3,5),(2,4),-0.0514647 # DEPENDENCYPART_HEADBIGRAM
(3,5),(3,4),0.0877208 # DEPENDENCYPART_HEADBIGRAM
(3,5),(5,4),0.32583 # DEPENDENCYPART_HEADBIGRAM
(3,5),(6,4),0.0940361 # DEPENDENCYPART_HEADBIGRAM
(3,5),(7,4),0.0992076 # DEPENDENCYPART_HEADBIGRAM
(3,5),(9,4),0.0991983 # DEPENDENCYPART_HEADBIGRAM
(3,5),(10,4),0.0566193 # DEPENDENCYPART_HEADBIGRAM
(4,2),(0,1),-0.11734 # DEPENDENCYPART_HEADBIGRAM
(4,2),(6,1),0.175688 # DEPENDENCYPART_HEADBIGRAM
(4,2),(7,1),0.189355 # DEPENDENCYPART_HEADBIGRAM
(4,2),(10,1),0.0345914 # DEPENDENCYPART_HEADBIGRAM
(4,2),(14,1),0.0882154 # DEPENDENCYPART_HEADBIGRAM
(4,3),(1,2),-0.296976 # DEPENDENCYPART_HEADBIGRAM
(4,3),(3,2),-0.1962 # DEPENDENCYPART_HEADBIGRAM
(4,3),(4,2),0.244897 # DEPENDENCYPART_HEADBIGRAM
(4,3),(5,2),0.146304 # DEPENDENCYPART_HEADBIGRAM
(4,3),(7,2),0.146294 # DEPENDENCYPART_HEADBIGRAM
(4,3),(9,2),0.0418357 # DEPENDENCYPART_HEADBIGRAM
(4,3),(10,2),0.0301508 # DEPENDENCYPART_HEADBIGRAM
(4,5),(1,4),-0.0200373 # DEPENDENCYPART_HEADBIGRAM
(4,5),(2,4),-0.0258003 # DEPENDENCYPART_HEADBIGRAM
(4,5),(3,4),-0.0258128 # DEPENDENCYPART_HEADBIGRAM
(4,5),(5,4),-0.10525 # DEPENDENCYPART_HEADBIGRAM
(4,5),(6,4),0.12931 # DEPENDENCYPART_HEADBIGRAM
(4,5),(7,4),0.183827 # DEPENDENCYPART_HEADBIGRAM
(4,5),(9,4),0.183854 # DEPENDENCYPART_HEADBIGRAM
(4,5),(10,4),0.0610203 # DEPENDENCYPART_HEADBIGRAM
(4,6),(1,5),-0.0826 # DEPENDENCYPART_HEADBIGRAM
(4,6),(2,5),-0.0838088 # DEPENDENCYPART_HEADBIGRAM
(4,6),(3,5),-0.0836045 # DEPENDENCYPART_HEADBIGRAM
(4,6),(4,5),0.105467 # DEPENDENCYPART_HEADBIGRAM
(4,6),(6,5),0.0977929 # DEPENDENCYPART_HEADBIGRAM
(4,6),(7,5),0.0701733 # DEPENDENCYPART_HEADBIGRAM
(4,6),(9,5),0.0703613 # DEPENDENCYPART_HEADBIGRAM
(4,6),(10,5),0.109211 # DEPENDENCYPART_HEADBIGRAM
(4,8),(0,7),-0.0866111 # DEPENDENCYPART_HEADBIGRAM
(4,8),(1,7),-0.0763726 # DEPENDENCYPART_HEADBIGRAM
(4,8),(5,7),0.190477 # DEPENDENCYPART_HEADBIGRAM
(4,8),(6,7),0.163151 # DEPENDENCYPART_HEADBIGRAM
(4,8),(9,7),0.0266451 # DEPENDENCYPART_HEADBIGRAM
(4,8),(10,7),0.0518281 # DEPENDENCYPART_HEADBIGRAM
(4,8),(11,7),0.0462414 # DEPENDENCYPART_HEADBIGRAM
(4,8),(12,7),0.0892868 # DEPENDENCYPART_HEADBIGRAM
(4,8),(18,7),0.0861567 # DEPENDENCYPART_HEADBIGRAM
(4,8),(20,7),0.0938852 # DEPENDENCYPART_HEADBIGRAM
(4,9),(1,8),-0.065395 # DEPENDENCYPART_HEADBIGRAM
(4,9),(4,8),0.121461 # DEPENDENCYPART_HEADBIGRAM
(4,9),(5,8),0.141535 # DEPENDENCYPART_HEADBIGRAM
(4,9),(6,8),0.0828864 # DEPENDENCYPART_HEADBIGRAM
(4,9),(7,8),0.110397 # DEPENDENCYPART_HEADBIGRAM
(4,9),(9,8),0.179815 # DEPENDENCYPART_HEADBIGRAM
(4,9),(10,8),0.0820568 # DEPENDENCYPART_HEADBIGRAM
(5,2),(0,1),-0.093283 # DEPENDENCYPART_HEADBIGRAM
(5,2),(6,1),0.136947 # DEPENDENCYPART_HEADBIGRAM
(5,2),(7,1),0.190969 # DEPENDENCYPART_HEADBIGRAM
(5,2),(10,1),0.0394059 # DEPENDENCYPART_HEADBIGRAM
(5,2),(14,1),0.0773358 # DEPENDENCYPART_HEADBIGRAM
(5,3),(1,2),-0.31 # DEPENDENCYPART_HEADBIGRAM
(5,3),(3,2),-0.180685 # DEPENDENCYPART_HEADBIGRAM
(5,3),(4,2),-0.12372 # DEPENDENCYPART_HEADBIGRAM
(5,3),(5,2),0.385085 # DEPENDENCYPART_HEADBIGRAM
(5,3),(7,2),0.146304 # DEPENDENCYPART_HEADBIGRAM
(5,3),(9,2),0.0418459 # DEPENDENCYPART_HEADBIGRAM
(5,3),(10,2),0.0289396 # DEPENDENCYPART_HEADBIGRAM
(5,4),(1,3),-0.306234 # DEPENDENCYPART_HEADBIGRAM
(5,4),(2,3),-0.222214 # DEPENDENCYPART_HEADBIGRAM
(5,4),(4,3),-0.166649 # DEPENDENCYPART_HEADBIGRAM
(5,4),(5,3),0.205019 # DEPENDENCYPART_HEADBIGRAM
(5,4),(6,3),0.157778 # DEPENDENCYPART_HEADBIGRAM
(5,4),(7,3),0.144718 # DEPENDENCYPART_HEADBIGRAM
(5,4),(9,3),0.0402597 # DEPENDENCYPART_HEADBIGRAM
(5,4),(10,3),0.030428 # DEPENDENCYPART_HEADBIGRAM
(5,6),(1,5),-0.0525917 # DEPENDENCYPART_HEADBIGRAM
(5,6),(2,5),-0.0386247 # DEPENDENCYPART_HEADBIGRAM
(5,6),(3,5),-0.0286461 # DEPENDENCYPART_HEADBIGRAM
(5,6),(4,5),-0.0286364 # DEPENDENCYPART_HEADBIGRAM
(5,6),(6,5),-0.0460263 # DEPENDENCYPART_HEADBIGRAM
(5,6),(7,5),0.144016 # DEPENDENCYPART_HEADBIGRAM
(5,6),(9,5),0.154064 # DEPENDENCYPART_HEADBIGRAM
(5,6),(10,5),0.191107 # DEPENDENCYPART_HEADBIGRAM
(5,7),(4,6),-0.0769126 # DEPENDENCYPART_HEADBIGRAM
(5,7),(5,6),0.106303 # DEPENDENCYPART_HEADBIGRAM
(5,7),(7,6),0.206815 # DEPENDENCYPART_HEADBIGRAM
(5,7),(9,6),0.0768026 # DEPENDENCYPART_HEADBIGRAM
(5,7),(10,6),0.0456913 # DEPENDENCYPART_HEADBIGRAM
(5,7),(11,6),0.0757095 # DEPENDENCYPART_HEADBIGRAM
(5,8),(0,7),-0.0866148 # DEPENDENCYPART_HEADBIGRAM
(5,8),(1,7),-0.0810361 # DEPENDENCYPART_HEADBIGRAM
(5,8),(5,7),0.108537 # DEPENDENCYPART_HEADBIGRAM
(5,8),(6,7),0.163147 # DEPENDENCYPART_HEADBIGRAM
(5,8),(9,7),0.0266382 # DEPENDENCYPART_HEADBIGRAM
(5,8),(10,7),0.0531061 # DEPENDENCYPART_HEADBIGRAM
(5,8),(11,7),0.0462345 # DEPENDENCYPART_HEADBIGRAM
(5,8),(12,7),0.0846209 # DEPENDENCYPART_HEADBIGRAM
(5,8),(18,7),0.0870195 # DEPENDENCYPART_HEADBIGRAM
(5,8),(20,7),0.0938832 # DEPENDENCYPART_HEADBIGRAM
(5,9),(1,8),-0.065395 # DEPENDENCYPART_HEADBIGRAM
(5,9),(4,8),-0.0672681 # DEPENDENCYPART_HEADBIGRAM
(5,9),(5,8),0.12184 # DEPENDENCYPART_HEADBIGRAM
(5,9),(6,8),0.0828864 # DEPENDENCYPART_HEADBIGRAM
(5,9),(7,8),0.110652 # DEPENDENCYPART_HEADBIGRAM
(5,9),(9,8),0.179723 # DEPENDENCYPART_HEADBIGRAM
(5,9),(10,8),0.0833186 # DEPENDENCYPART_HEADBIGRAM
(5,10),(4,9),-0.0429541 # DEPENDENCYPART_HEADBIGRAM
(5,10),(5,9),0.118211 # DEPENDENCYPART_HEADBIGRAM
(5,10),(6,9),0.118686 # DEPENDENCYPART_HEADBIGRAM
(5,10),(7,9),0.204418 # DEPENDENCYPART_HEADBIGRAM
(5,10),(10,9),0.39779 # DEPENDENCYPART_HEADBIGRAM
(5,10),(11,9),0.0972674 # DEPENDENCYPART_HEADBIGRAM
(5,10),(18,9),0.0928063 # DEPENDENCYPART_HEADBIGRAM
(5,11),(0,10),-0.0104053 # DEPENDENCYPART_HEADBIGRAM
(5,11),(5,10),0.108117 # DEPENDENCYPART_HEADBIGRAM
(5,11),(7,10),0.0940323 # DEPENDENCYPART_HEADBIGRAM
(5,12),(5,11),0.081145 # DEPENDENCYPART_HEADBIGRAM
(5,12),(7,11),0.0864854 # DEPENDENCYPART_HEADBIGRAM
(5,12),(9,11),0.1391 # DEPENDENCYPART_HEADBIGRAM
(5,12),(10,11),0.150208 # DEPENDENCYPART_HEADBIGRAM
