# _root_ Commodities : Dow Jones futures index 129.63 , up 0.25 ; spot index 129.84 , off 0.25 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,1,13,1,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(17,12),(12,10),(12,9),-0.0423688 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,8),-0.0429012 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,7),-0.0420376 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,10),(12,-1),-0.0390882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,9),(12,8),-0.0422554 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,7),-0.042095 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,9),(12,-1),-0.0474329 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,8),(12,7),-0.0427722 # DEPENDENCYPART_GRANDSIBL
(17,12),(12,8),(12,-1),-0.0450103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,12),(12,7),(12,-1),-0.0390882 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,13),(13,14),0.173867 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,15),0.106428 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,16),0.12266 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,17),-0.129096 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,13),(13,18),-0.124892 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,19),-0.282796 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,14),(13,15),0.118866 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,14),(13,16),0.118085 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,14),(13,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,14),(13,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,14),(13,19),-0.0795905 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,15),(13,16),0.119158 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,15),(13,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,15),(13,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,15),(13,19),-0.131945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,16),(13,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,16),(13,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,16),(13,19),-0.125771 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,17),(13,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,17),(13,19),-0.0795905 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,18),(13,19),-0.124892 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,13),(13,12),-0.0261792 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,11),-0.0437889 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,10),-0.0335162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,9),-0.0503085 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,8),-0.0367844 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,7),-0.0335162 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,5),-0.0260309 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,4),-0.0255305 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,3),-0.0285024 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,1),-0.0284146 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,13),(13,13),(13,-1),0.00734899 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,13),(13,12),(13,11),-0.0422028 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,10),-0.0420143 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,9),-0.042023 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,8),-0.0385575 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,7),-0.0420143 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,5),-0.0342606 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,4),-0.0318832 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,3),-0.0289113 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,1),-0.0342625 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,12),(13,-1),-0.0273271 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,11),(13,10),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,9),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,8),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,7),-0.0420119 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,5),-0.0430897 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,4),-0.0430897 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,3),-0.0430897 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,1),-0.0430897 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,11),(13,-1),-0.0430777 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,10),(13,9),-0.0423688 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,10),(13,8),-0.0428972 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,10),(13,7),-0.0420376 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,10),(13,5),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,10),(13,4),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,10),(13,3),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,10),(13,1),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,10),(13,-1),-0.0390871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,9),(13,8),-0.0422554 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,9),(13,7),-0.0420938 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,9),(13,5),-0.0420028 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,9),(13,4),-0.0420028 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,9),(13,3),-0.0420028 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,9),(13,1),-0.0420028 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,9),(13,-1),-0.0474275 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,8),(13,7),-0.0427722 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,8),(13,5),-0.0285593 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,8),(13,4),-0.0285593 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,8),(13,3),-0.0285593 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,8),(13,1),-0.0285593 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,8),(13,-1),-0.0450103 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,7),(13,5),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,7),(13,4),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,7),(13,3),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,7),(13,1),-0.042012 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,7),(13,-1),-0.0390871 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,5),(13,4),-0.0295058 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,5),(13,3),-0.0265339 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,5),(13,1),-0.0318851 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,5),(13,-1),-0.0295562 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,4),(13,3),-0.0235619 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,4),(13,1),-0.0289132 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,4),(13,-1),-0.0296502 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,3),(13,1),-0.0342645 # DEPENDENCYPART_GRANDSIBL
(17,13),(13,3),(13,-1),-0.024299 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,13),(13,1),(13,-1),-0.0295644 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,14),(14,14),(14,15),0.104847 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,14),(14,14),(14,16),0.117704 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,14),(14,14),(14,17),-0.124948 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,14),(14,14),(14,19),-0.176938 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,14),(14,15),(14,16),0.118389 # DEPENDENCYPART_GRANDSIBL
(17,14),(14,15),(14,17),-0.124921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,14),(14,15),(14,19),-0.132487 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,14),(14,16),(14,17),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,14),(14,16),(14,19),-0.126625 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,14),(14,17),(14,19),-0.128698 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,14),(14,14),(14,13),-0.0473366 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,14),(14,14),(14,12),-0.0473366 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,14),(14,14),(14,10),-0.0503827 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,14),(14,14),(14,-1),-0.00444397 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,14),(14,13),(14,12),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(17,14),(14,13),(14,10),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(17,14),(14,13),(14,-1),-0.0490556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,14),(14,12),(14,10),-0.0419988 # DEPENDENCYPART_GRANDSIBL
(17,14),(14,12),(14,-1),-0.0490556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,14),(14,10),(14,-1),-0.0544506 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,16),(16,17),-0.124887 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,16),(16,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,19),-0.15352 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,17),(16,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,17),(16,19),-0.125231 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,18),(16,19),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,16),(16,15),-0.042307 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,12),-0.0488765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,6),-0.0488765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,5),-0.0488765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,1),-0.0488765 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(17,16),(16,16),(16,-1),-0.0984588 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,16),(16,15),(16,12),-0.0422246 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,15),(16,6),-0.0422262 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,15),(16,5),-0.0422246 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,15),(16,1),-0.0422983 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,15),(16,-1),-0.0427297 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,12),(16,6),-0.0420924 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,12),(16,5),-0.0420924 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,12),(16,1),-0.0420924 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,12),(16,-1),-0.0542916 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,6),(16,5),-0.0420924 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,6),(16,1),-0.0420924 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,6),(16,-1),-0.0543948 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,5),(16,1),-0.0420924 # DEPENDENCYPART_GRANDSIBL
(17,16),(16,5),(16,-1),-0.0542916 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,16),(16,1),(16,-1),-0.0543653 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(17,18),(18,18),(18,19),-0.0905508 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(17,18),(18,18),(18,-1),-0.17296 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(0,0),(0,1),(0,2),-0.0226522 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,3),-0.138575 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,4),-0.139014 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,5),-0.142163 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,6),-0.140948 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,7),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,9),-0.0392992 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,10),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,14),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,16),-0.0367267 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,17),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,1),(0,19),0.375312 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,2),(0,3),-0.120589 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,4),-0.120986 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,5),-0.123205 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,6),-0.120884 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,7),-0.0497131 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,9),-0.093264 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,10),-0.0502305 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,14),-0.0497131 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,16),-0.0803633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,17),-0.0502305 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,2),(0,19),0.239898 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,3),(0,4),-0.139015 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,5),-0.142164 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,6),-0.140948 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,7),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,9),-0.0394205 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,10),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,14),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,16),-0.036848 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,17),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,3),(0,19),0.36666 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,4),(0,5),-0.142986 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,6),-0.141771 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,7),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,9),-0.0393045 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,10),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,14),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,16),-0.036732 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,17),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,19),0.368474 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,5),(0,6),-0.132823 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,7),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,9),-0.0393044 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,10),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,14),-0.0605591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,16),-0.0367319 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,17),-0.0610766 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,5),(0,19),0.377466 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,6),(0,7),-0.0605793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,6),(0,9),-0.0371115 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,6),(0,10),-0.0610967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,6),(0,14),-0.0605793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,6),(0,16),-0.0345389 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,6),(0,17),-0.0610967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,6),(0,19),0.352238 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,7),(0,9),-0.0817508 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,7),(0,10),-0.00828184 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,7),(0,14),-0.0077644 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,7),(0,16),-0.0677851 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,7),(0,17),-0.00828184 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,7),(0,19),0.286811 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,9),(0,10),-0.073385 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,9),(0,14),-0.0728676 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,9),(0,16),-0.0504815 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,9),(0,17),-0.073385 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,9),(0,19),0.274605 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,10),(0,14),-0.00776442 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,10),(0,16),-0.0677851 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,10),(0,17),-0.00828187 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,10),(0,19),0.287155 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,14),(0,16),-0.0677851 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,14),(0,17),-0.00828184 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,14),(0,19),0.286811 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,16),(0,17),-0.0789267 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,16),(0,19),0.274962 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,17),(0,19),0.287155 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,1),(0,2),(0,3),-0.0812843 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,4),-0.0814451 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,5),-0.0816981 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,6),-0.0842526 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,7),-0.0498927 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,9),-0.0532755 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,10),-0.0498927 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,14),-0.0498927 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,16),-0.0542511 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,17),-0.0498927 # DEPENDENCYPART_TRISIBL
(0,1),(0,2),(0,19),-0.0763173 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,3),(0,4),-0.109428 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,5),-0.109679 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,6),-0.110594 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,7),-0.0546582 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,9),-0.0594754 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,10),-0.0546583 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,14),-0.0546582 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,16),-0.0618797 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,17),-0.0546583 # DEPENDENCYPART_TRISIBL
(0,1),(0,3),(0,19),-0.111203 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,4),(0,5),-0.109679 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,6),-0.110594 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,7),-0.0546582 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,9),-0.0594754 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,10),-0.0546583 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,14),-0.0546582 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,16),-0.0618797 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,17),-0.0546583 # DEPENDENCYPART_TRISIBL
(0,1),(0,4),(0,19),-0.111364 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,5),(0,6),-0.110753 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,7),-0.0546582 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,9),-0.0594754 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,10),-0.0546583 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,14),-0.0546582 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,16),-0.0618797 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,17),-0.0546583 # DEPENDENCYPART_TRISIBL
(0,1),(0,5),(0,19),-0.113295 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,6),(0,7),-0.0546589 # DEPENDENCYPART_TRISIBL
(0,1),(0,6),(0,9),-0.059476 # DEPENDENCYPART_TRISIBL
(0,1),(0,6),(0,10),-0.0546589 # DEPENDENCYPART_TRISIBL
(0,1),(0,6),(0,14),-0.0546589 # DEPENDENCYPART_TRISIBL
(0,1),(0,6),(0,16),-0.0618803 # DEPENDENCYPART_TRISIBL
(0,1),(0,6),(0,17),-0.0546589 # DEPENDENCYPART_TRISIBL
(0,1),(0,6),(0,19),-0.111978 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,7),(0,9),-0.0512051 # DEPENDENCYPART_TRISIBL
(0,1),(0,7),(0,10),-0.0516079 # DEPENDENCYPART_TRISIBL
(0,1),(0,7),(0,14),-0.0516079 # DEPENDENCYPART_TRISIBL
(0,1),(0,7),(0,16),-0.0534745 # DEPENDENCYPART_TRISIBL
(0,1),(0,7),(0,17),-0.0516079 # DEPENDENCYPART_TRISIBL
(0,1),(0,7),(0,19),-0.118656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,9),(0,10),-0.0512289 # DEPENDENCYPART_TRISIBL
(0,1),(0,9),(0,14),-0.0512289 # DEPENDENCYPART_TRISIBL
(0,1),(0,9),(0,16),-0.0583445 # DEPENDENCYPART_TRISIBL
(0,1),(0,9),(0,17),-0.0512289 # DEPENDENCYPART_TRISIBL
(0,1),(0,9),(0,19),-0.0759843 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,10),(0,14),-0.0516079 # DEPENDENCYPART_TRISIBL
(0,1),(0,10),(0,16),-0.0534745 # DEPENDENCYPART_TRISIBL
(0,1),(0,10),(0,17),-0.0516079 # DEPENDENCYPART_TRISIBL
(0,1),(0,10),(0,19),-0.118656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,14),(0,16),-0.0534745 # DEPENDENCYPART_TRISIBL
(0,1),(0,14),(0,17),-0.0516079 # DEPENDENCYPART_TRISIBL
(0,1),(0,14),(0,19),-0.118656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,16),(0,17),-0.0512884 # DEPENDENCYPART_TRISIBL
(0,1),(0,16),(0,19),-0.0872942 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,1),(0,17),(0,19),-0.118656 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(0,3),(0,4),-0.0700502 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,5),-0.0700502 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,6),-0.0711213 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,7),-0.0520861 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,9),-0.075656 # DEPENDENCYPART_TRISIBL
