# _root_ The approval also ends any hope that Banque Nationale de Paris , another state-sector bank , might have had about taking Credit Lyonnais 's place in the accord .
#goldHeads=2,4,4,0,6,4,19,11,11,11,17,11,15,15,11,11,6,17,18,19,20,23,25,23,21,25,28,26,4,
#predictedHeads=2,4,4,0,6,4,17,9,17,9,10,9,15,15,9,9,6,17,18,19,20,23,25,23,21,21,28,26,4,
(0,0),(0,4),(0,17),-0.127496 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,18),-0.275566 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,19),-0.255311 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,4),(0,30),0.739865 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,17),(0,18),-0.177896 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,17),(0,19),-0.157377 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,17),(0,30),0.561035 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,18),(0,19),-0.262453 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(0,0),(0,18),(0,30),0.749663 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,0),(0,19),(0,30),0.716356 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(0,2),(0,3),(0,4),-0.0922666 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,17),-0.0904395 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,18),-0.0866289 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,19),-0.0871548 # DEPENDENCYPART_TRISIBL
(0,2),(0,3),(0,30),-0.105125 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(0,4),(0,17),-0.0868231 # DEPENDENCYPART_TRISIBL
(0,2),(0,4),(0,18),-0.0837049 # DEPENDENCYPART_TRISIBL
(0,2),(0,4),(0,19),-0.0870619 # DEPENDENCYPART_TRISIBL
(0,2),(0,4),(0,30),-0.125032 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(0,17),(0,18),-0.074139 # DEPENDENCYPART_TRISIBL
(0,2),(0,17),(0,19),-0.0747005 # DEPENDENCYPART_TRISIBL
(0,2),(0,17),(0,30),-0.103917 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(0,18),(0,19),-0.0883892 # DEPENDENCYPART_TRISIBL
(0,2),(0,18),(0,30),-0.132287 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(0,19),(0,30),-0.125568 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,3),(0,4),(0,17),-0.0751614 # DEPENDENCYPART_TRISIBL
(0,3),(0,4),(0,18),-0.0791715 # DEPENDENCYPART_TRISIBL
(0,3),(0,4),(0,19),-0.0831107 # DEPENDENCYPART_TRISIBL
(0,3),(0,4),(0,30),-0.0726167 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,3),(0,17),(0,18),-0.0572656 # DEPENDENCYPART_TRISIBL
(0,3),(0,17),(0,19),-0.0598955 # DEPENDENCYPART_TRISIBL
(0,3),(0,17),(0,30),-0.0791869 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,3),(0,18),(0,19),-0.0835926 # DEPENDENCYPART_TRISIBL
(0,3),(0,18),(0,30),-0.0654451 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,3),(0,19),(0,30),-0.0669279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,4),(0,17),(0,18),-0.115998 # DEPENDENCYPART_TRISIBL
(0,4),(0,17),(0,19),-0.121393 # DEPENDENCYPART_TRISIBL
(0,4),(0,17),(0,30),-0.178391 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,4),(0,18),(0,19),-0.157356 # DEPENDENCYPART_TRISIBL
(0,4),(0,18),(0,30),-0.245883 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,4),(0,19),(0,30),-0.247404 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,17),(0,18),(0,19),-0.0673697 # DEPENDENCYPART_TRISIBL
(0,17),(0,18),(0,30),-0.110991 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,17),(0,19),(0,30),-0.109689 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,18),(0,19),(0,30),-0.263061 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,1),(1,2),(1,4),-0.0766541 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(1,1),(1,2),(1,30),-0.205419 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,1),(1,4),(1,30),-0.171627 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(1,2),(1,4),(1,30),-0.085801 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,3),(2,4),-0.134641 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,6),-0.14575 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,7),-0.107918 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,9),-0.140458 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,10),-0.0705553 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,12),-0.131905 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,15),-0.141468 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,16),-0.131905 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,17),-0.0834801 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,18),-0.113846 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,19),-0.121157 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,29),-0.102535 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,3),(2,30),-0.113532 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,4),(2,6),-0.147419 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,7),-0.151173 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,9),-0.142115 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,10),-0.114319 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,12),-0.0533376 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,15),-0.144725 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,16),-0.0533376 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,17),-0.0931196 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,18),-0.0896077 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,19),-0.0832954 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,29),-0.060992 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,4),(2,30),-0.0776505 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,6),(2,7),-0.138242 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,9),-0.116689 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,10),-0.092633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,12),-0.115522 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,15),-0.123086 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,16),-0.115522 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,17),-0.116004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,18),-0.103493 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,19),-0.0975337 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,29),-0.117547 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,6),(2,30),-0.101788 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,7),(2,9),-0.178666 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,10),-0.080978 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,12),-0.068049 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,15),-0.182943 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,16),-0.068049 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,17),-0.11526 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,18),-0.123142 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,19),-0.128462 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,29),-0.165084 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,7),(2,30),-0.147918 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,9),(2,10),-0.0920734 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,12),-0.12015 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,15),-0.12303 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,16),-0.12015 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,17),-0.116004 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,18),-0.10343 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,19),-0.0974715 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,29),-0.116265 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,9),(2,30),-0.103994 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,10),(2,12),-0.0633699 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,15),-0.175486 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,16),-0.0633699 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,17),-0.112807 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,18),-0.110485 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,19),-0.115806 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,29),-0.165314 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,10),(2,30),-0.135374 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,12),(2,15),-0.0558223 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,12),(2,16),-0.207868 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,12),(2,17),-0.145664 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,12),(2,18),-0.131907 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,12),(2,19),-0.14523 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,12),(2,29),-0.200599 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,12),(2,30),-0.668852 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,15),(2,16),-0.122091 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,15),(2,17),-0.116008 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,15),(2,18),-0.10508 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,15),(2,19),-0.0991207 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,15),(2,29),-0.124294 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,15),(2,30),-0.12712 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,16),(2,17),-0.145664 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,16),(2,18),-0.131907 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,16),(2,19),-0.14523 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,16),(2,29),-0.200599 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,16),(2,30),-0.668852 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,17),(2,18),-0.0876306 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,17),(2,19),-0.0810548 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,17),(2,29),-0.0348255 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,17),(2,30),-0.0693535 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,18),(2,19),-0.0925085 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,18),(2,29),-0.0630161 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,18),(2,30),-0.088394 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,19),(2,29),-0.0464277 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(2,2),(2,19),(2,30),-0.101458 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,2),(2,29),(2,30),-0.204876 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(2,3),(2,4),(2,6),-0.07719 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,7),-0.0703692 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,9),-0.0771661 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,10),-0.0766242 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,12),-0.0534029 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,15),-0.0771719 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,16),-0.0534029 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,17),-0.0774477 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,18),-0.0826479 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,19),-0.0866994 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,29),-0.0195803 # DEPENDENCYPART_TRISIBL
(2,3),(2,4),(2,30),-0.0916867 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,6),(2,7),-0.0783305 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,9),-0.0725773 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,10),-0.0847993 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,12),0.0542252 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,15),-0.0725831 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,16),0.0542252 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,17),-0.07754 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,18),-0.0594839 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,19),-0.0638146 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,29),-0.0449586 # DEPENDENCYPART_TRISIBL
(2,3),(2,6),(2,30),-0.0239635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,7),(2,9),-0.0599244 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,10),-0.0800275 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,12),-0.0457451 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,15),-0.0599361 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,16),-0.0457451 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,17),-0.0818427 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,18),-0.0493038 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,19),-0.048626 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,29),-0.0470362 # DEPENDENCYPART_TRISIBL
(2,3),(2,7),(2,30),-0.0740579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,9),(2,10),-0.0847993 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,12),0.0542252 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,15),-0.0725831 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,16),0.0542252 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,17),-0.07754 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,18),-0.0594839 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,19),-0.0638146 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,29),-0.0449586 # DEPENDENCYPART_TRISIBL
(2,3),(2,9),(2,30),-0.0239635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,10),(2,12),-0.0456115 # DEPENDENCYPART_TRISIBL
(2,3),(2,10),(2,15),-0.0596028 # DEPENDENCYPART_TRISIBL
(2,3),(2,10),(2,16),-0.0456115 # DEPENDENCYPART_TRISIBL
(2,3),(2,10),(2,17),-0.0818423 # DEPENDENCYPART_TRISIBL
(2,3),(2,10),(2,18),-0.0492668 # DEPENDENCYPART_TRISIBL
(2,3),(2,10),(2,19),-0.048589 # DEPENDENCYPART_TRISIBL
(2,3),(2,10),(2,29),-0.0470362 # DEPENDENCYPART_TRISIBL
(2,3),(2,10),(2,30),-0.0724385 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,12),(2,15),-0.0481737 # DEPENDENCYPART_TRISIBL
(2,3),(2,12),(2,16),-0.0363793 # DEPENDENCYPART_TRISIBL
(2,3),(2,12),(2,17),-0.0762688 # DEPENDENCYPART_TRISIBL
(2,3),(2,12),(2,18),-0.0925457 # DEPENDENCYPART_TRISIBL
(2,3),(2,12),(2,19),-0.0953029 # DEPENDENCYPART_TRISIBL
(2,3),(2,12),(2,29),-0.0179737 # DEPENDENCYPART_TRISIBL
(2,3),(2,12),(2,30),-0.264455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,15),(2,16),0.0538175 # DEPENDENCYPART_TRISIBL
(2,3),(2,15),(2,17),-0.07754 # DEPENDENCYPART_TRISIBL
(2,3),(2,15),(2,18),-0.0594839 # DEPENDENCYPART_TRISIBL
(2,3),(2,15),(2,19),-0.0638146 # DEPENDENCYPART_TRISIBL
(2,3),(2,15),(2,29),-0.0449688 # DEPENDENCYPART_TRISIBL
(2,3),(2,15),(2,30),-0.0219796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,16),(2,17),-0.0762688 # DEPENDENCYPART_TRISIBL
(2,3),(2,16),(2,18),-0.0925457 # DEPENDENCYPART_TRISIBL
(2,3),(2,16),(2,19),-0.0953029 # DEPENDENCYPART_TRISIBL
(2,3),(2,16),(2,29),-0.0179737 # DEPENDENCYPART_TRISIBL
(2,3),(2,16),(2,30),-0.264455 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,17),(2,18),-0.0606267 # DEPENDENCYPART_TRISIBL
(2,3),(2,17),(2,19),-0.0633688 # DEPENDENCYPART_TRISIBL
(2,3),(2,17),(2,29),-0.0269403 # DEPENDENCYPART_TRISIBL
(2,3),(2,17),(2,30),-0.0766163 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,18),(2,19),-0.0871647 # DEPENDENCYPART_TRISIBL
(2,3),(2,18),(2,29),-0.0116579 # DEPENDENCYPART_TRISIBL
(2,3),(2,18),(2,30),-0.0849426 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,19),(2,29),-0.0217611 # DEPENDENCYPART_TRISIBL
(2,3),(2,19),(2,30),-0.0860258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,3),(2,29),(2,30),-0.132376 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,6),(2,7),-0.0208023 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,9),-0.071328 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,10),-0.0196669 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,12),-0.085837 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,15),-0.0713376 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,16),-0.085837 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,17),-0.0739035 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,18),-0.0955238 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,19),-0.104214 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,29),-0.0430146 # DEPENDENCYPART_TRISIBL
(2,4),(2,6),(2,30),-0.126216 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,7),(2,9),-0.0695514 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,10),-0.0343765 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,12),-0.0571409 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,15),-0.0695643 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,16),-0.0571409 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,17),-0.0604821 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,18),-0.103144 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,19),-0.112304 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,29),-0.000877629 # DEPENDENCYPART_TRISIBL
(2,4),(2,7),(2,30),-0.0903837 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,9),(2,10),-0.0196669 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,12),-0.085837 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,15),-0.0713376 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,16),-0.085837 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,17),-0.0739035 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,18),-0.0955121 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,19),-0.104202 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,29),-0.0430146 # DEPENDENCYPART_TRISIBL
(2,4),(2,9),(2,30),-0.126216 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,10),(2,12),-0.0571409 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,15),-0.0695616 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,16),-0.0571409 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,17),-0.0604735 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,18),-0.103079 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,19),-0.112239 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,29),-0.000617581 # DEPENDENCYPART_TRISIBL
(2,4),(2,10),(2,30),-0.085376 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,12),(2,15),-0.0823194 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,16),-0.0916887 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,17),-0.0677468 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,18),-0.0526522 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,19),-0.0749992 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,29),-0.086457 # DEPENDENCYPART_TRISIBL
(2,4),(2,12),(2,30),-0.0526311 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,15),(2,16),-0.085837 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,17),-0.0739035 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,18),-0.0955121 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,19),-0.104202 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,29),-0.0430153 # DEPENDENCYPART_TRISIBL
(2,4),(2,15),(2,30),-0.126267 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,16),(2,17),-0.0677468 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,18),-0.0526522 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,19),-0.0749992 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,29),-0.086457 # DEPENDENCYPART_TRISIBL
(2,4),(2,16),(2,30),-0.0526311 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,17),(2,18),-0.0878902 # DEPENDENCYPART_TRISIBL
(2,4),(2,17),(2,19),-0.097331 # DEPENDENCYPART_TRISIBL
(2,4),(2,17),(2,29),-0.0858233 # DEPENDENCYPART_TRISIBL
(2,4),(2,17),(2,30),-0.10583 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,18),(2,19),-0.117505 # DEPENDENCYPART_TRISIBL
(2,4),(2,18),(2,29),-0.117145 # DEPENDENCYPART_TRISIBL
(2,4),(2,18),(2,30),-0.113042 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,19),(2,29),-0.115333 # DEPENDENCYPART_TRISIBL
(2,4),(2,19),(2,30),-0.114226 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,4),(2,29),(2,30),-0.0894405 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,7),(2,9),-0.0836046 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,10),-0.0819596 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,12),-0.03759 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,15),-0.0838212 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,16),-0.03759 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,17),-0.0923571 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,18),-0.0586287 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,19),-0.0594023 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,29),-0.094427 # DEPENDENCYPART_TRISIBL
(2,6),(2,7),(2,30),-0.145602 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,9),(2,10),-0.0750125 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,12),-0.0459913 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,15),-0.0692816 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,16),-0.0459913 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,17),-0.0918888 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,18),-0.0765482 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,19),-0.0760099 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,29),-0.0870494 # DEPENDENCYPART_TRISIBL
(2,6),(2,9),(2,30),-0.133494 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,6),(2,10),(2,12),-0.0354526 # DEPENDENCYPART_TRISIBL
(2,6),(2,10),(2,15),-0.0837535 # DEPENDENCYPART_TRISIBL
