# _root_ `` They 've been laggard , '' he says , `` but they 'll have to become more aggressive . ''
#goldHeads=3,3,9,3,4,3,3,9,0,3,3,3,14,12,14,15,16,19,17,3,3,
#predictedHeads=3,3,9,3,4,9,9,9,0,9,14,14,14,9,14,15,16,19,17,14,14,
(19,14),(14,13),-0.12575 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.104149 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.0550434 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.130819 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),-0.28335 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.36759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,20),-0.582267 # DEPENDENCYPART_GRANDPAR
(19,14),(14,21),-0.831531 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.157009 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.100139 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.205063 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.397892 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.40054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.75921 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.91608 # DEPENDENCYPART_GRANDPAR
(19,17),(17,1),-0.314041 # DEPENDENCYPART_GRANDPAR
(19,17),(17,3),-0.339137 # DEPENDENCYPART_GRANDPAR
(19,17),(17,7),-0.321893 # DEPENDENCYPART_GRANDPAR
(19,17),(17,11),-0.227474 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.211771 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.27125 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.36928 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.753236 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.911844 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.36697 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.726253 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.883551 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.73264 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.07715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.528902 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.04742 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.315118 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.281086 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.93644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.706976 # DEPENDENCYPART_GRANDPAR
(20,19),(19,1),-0.472972 # DEPENDENCYPART_GRANDPAR
(20,19),(19,3),-0.292113 # DEPENDENCYPART_GRANDPAR
(20,19),(19,5),-0.356872 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),-0.467697 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.200302 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.46374 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.282355 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.212452 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.218272 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.44978 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.93617 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.707386 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.894391 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.49851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,1),-0.385034 # DEPENDENCYPART_GRANDPAR
(21,19),(19,3),-0.204967 # DEPENDENCYPART_GRANDPAR
(21,19),(19,5),-0.421547 # DEPENDENCYPART_GRANDPAR
(21,19),(19,6),-0.0813371 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),-0.161665 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.350853 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.139094 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.0549713 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.0918467 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.159607 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.0284117 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.58468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,18),-0.10676 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.400448 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.58367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
