# _root_ That debt would be paid off as the assets are sold , leaving the total spending for the bailout at $ 50 billion , or $ 166 billion including interest over 10 years .
#goldHeads=2,3,0,3,4,5,5,9,10,7,10,5,5,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,26,29,30,33,31,3,
#predictedHeads=2,3,0,3,4,5,5,9,10,7,10,11,11,16,16,13,16,19,17,13,20,21,21,21,21,25,26,26,16,29,30,33,31,3,
(17,26),(26,32),-0.963034 # DEPENDENCYPART_GRANDPAR
(17,26),(26,33),-0.695117 # DEPENDENCYPART_GRANDPAR
(17,26),(26,34),-1.44128 # DEPENDENCYPART_GRANDPAR
(17,33),(33,21),-0.0190426 # DEPENDENCYPART_GRANDPAR
(17,33),(33,26),-0.443514 # DEPENDENCYPART_GRANDPAR
(17,33),(33,28),-0.84518 # DEPENDENCYPART_GRANDPAR
(17,33),(33,30),-0.0899788 # DEPENDENCYPART_GRANDPAR
(17,33),(33,32),-1.00202 # DEPENDENCYPART_GRANDPAR
(17,34),(34,33),-0.911036 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.452168 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.258166 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.936371 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.404858 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.26562 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.808414 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.400941 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.605586 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.377342 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.184506 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.33113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.719304 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.681026 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.891681 # DEPENDENCYPART_GRANDPAR
(19,16),(16,25),-0.863357 # DEPENDENCYPART_GRANDPAR
(19,16),(16,29),-0.973755 # DEPENDENCYPART_GRANDPAR
(19,16),(16,31),-0.882298 # DEPENDENCYPART_GRANDPAR
(19,16),(16,34),-1.296 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.839372 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.564968 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.193708 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.0732305 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),0.0249492 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.174532 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.330823 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.261144 # DEPENDENCYPART_GRANDPAR
(19,20),(20,28),-0.151608 # DEPENDENCYPART_GRANDPAR
(19,20),(20,30),0.156536 # DEPENDENCYPART_GRANDPAR
(19,20),(20,33),-0.875226 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.78051 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.929463 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.751583 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.477289 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.0107634 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.142834 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),0.0202602 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.142414 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.293183 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.119446 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.486678 # DEPENDENCYPART_GRANDPAR
(19,21),(21,28),-0.156297 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.41858 # DEPENDENCYPART_GRANDPAR
(19,21),(21,30),0.136978 # DEPENDENCYPART_GRANDPAR
(19,21),(21,31),-0.20943 # DEPENDENCYPART_GRANDPAR
(19,21),(21,32),-0.623205 # DEPENDENCYPART_GRANDPAR
(19,21),(21,34),-0.845488 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.889603 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.239411 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.11732 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.267263 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),-0.188834 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),0.0450603 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.460691 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),-0.195173 # DEPENDENCYPART_GRANDPAR
(19,25),(25,29),-0.400382 # DEPENDENCYPART_GRANDPAR
(19,25),(25,30),0.62503 # DEPENDENCYPART_GRANDPAR
(19,25),(25,33),-0.604048 # DEPENDENCYPART_GRANDPAR
(19,29),(29,19),-0.696559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,29),(29,26),-0.23591 # DEPENDENCYPART_GRANDPAR
(19,29),(29,27),-0.738548 # DEPENDENCYPART_GRANDPAR
(19,29),(29,28),-0.424654 # DEPENDENCYPART_GRANDPAR
(19,29),(29,30),0.470924 # DEPENDENCYPART_GRANDPAR
(19,29),(29,31),-0.22102 # DEPENDENCYPART_GRANDPAR
(19,29),(29,32),-0.600808 # DEPENDENCYPART_GRANDPAR
(19,29),(29,33),-0.652275 # DEPENDENCYPART_GRANDPAR
(19,31),(31,30),0.127247 # DEPENDENCYPART_GRANDPAR
(19,31),(31,32),-0.463241 # DEPENDENCYPART_GRANDPAR
(19,31),(31,33),-0.79641 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.34088 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.691854 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.285495 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.51527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.204614 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.275684 # DEPENDENCYPART_GRANDPAR
(20,17),(17,26),-0.902537 # DEPENDENCYPART_GRANDPAR
(20,17),(17,33),-0.972717 # DEPENDENCYPART_GRANDPAR
(20,17),(17,34),-1.58778 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.885552 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.536874 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.493532 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.513802 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.58422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.298417 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.349787 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.761264 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.78295 # DEPENDENCYPART_GRANDPAR
(20,19),(19,29),-0.810824 # DEPENDENCYPART_GRANDPAR
(20,19),(19,31),-0.467027 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.1547 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.745075 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.21838 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.00776 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.828746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),0.669256 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.700179 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),0.157976 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),0.135701 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.023856 # DEPENDENCYPART_GRANDPAR
(20,21),(21,27),-0.277861 # DEPENDENCYPART_GRANDPAR
(20,21),(21,28),-0.44502 # DEPENDENCYPART_GRANDPAR
(20,21),(21,29),0.148551 # DEPENDENCYPART_GRANDPAR
(20,21),(21,30),0.125288 # DEPENDENCYPART_GRANDPAR
(20,21),(21,31),0.282927 # DEPENDENCYPART_GRANDPAR
(20,21),(21,32),-1.08235 # DEPENDENCYPART_GRANDPAR
(20,21),(21,34),-1.02339 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.44016 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.756122 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),0.577056 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),0.0880928 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.253174 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),-0.315822 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),-0.268668 # DEPENDENCYPART_GRANDPAR
(20,25),(25,27),-0.611456 # DEPENDENCYPART_GRANDPAR
(20,25),(25,28),-0.817633 # DEPENDENCYPART_GRANDPAR
(20,25),(25,29),-0.0501913 # DEPENDENCYPART_GRANDPAR
(20,25),(25,30),-0.164074 # DEPENDENCYPART_GRANDPAR
(20,25),(25,33),-0.384049 # DEPENDENCYPART_GRANDPAR
(20,26),(26,20),-0.828746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,26),(26,23),0.791141 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),-0.0356167 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.277861 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),-0.44502 # DEPENDENCYPART_GRANDPAR
(20,26),(26,29),0.148551 # DEPENDENCYPART_GRANDPAR
(20,26),(26,30),0.125288 # DEPENDENCYPART_GRANDPAR
(20,26),(26,31),0.282927 # DEPENDENCYPART_GRANDPAR
(20,26),(26,32),-1.08235 # DEPENDENCYPART_GRANDPAR
(20,26),(26,33),-0.117053 # DEPENDENCYPART_GRANDPAR
(20,26),(26,34),-1.02339 # DEPENDENCYPART_GRANDPAR
(20,28),(28,23),0.575614 # DEPENDENCYPART_GRANDPAR
(20,28),(28,26),-0.0239697 # DEPENDENCYPART_GRANDPAR
(20,28),(28,27),-0.390631 # DEPENDENCYPART_GRANDPAR
(20,28),(28,29),-0.0429697 # DEPENDENCYPART_GRANDPAR
(20,28),(28,30),-0.150744 # DEPENDENCYPART_GRANDPAR
(20,30),(30,18),-1.47957 # DEPENDENCYPART_GRANDPAR
(20,30),(30,21),0.4436 # DEPENDENCYPART_GRANDPAR
(20,30),(30,26),-0.254323 # DEPENDENCYPART_GRANDPAR
(20,30),(30,27),-0.454272 # DEPENDENCYPART_GRANDPAR
(20,30),(30,28),-0.638645 # DEPENDENCYPART_GRANDPAR
(20,30),(30,29),-0.0294568 # DEPENDENCYPART_GRANDPAR
(20,30),(30,31),0.223198 # DEPENDENCYPART_GRANDPAR
(20,30),(30,32),-1.33138 # DEPENDENCYPART_GRANDPAR
(20,30),(30,33),-0.216727 # DEPENDENCYPART_GRANDPAR
(20,33),(33,21),0.611056 # DEPENDENCYPART_GRANDPAR
(20,33),(33,26),-0.0868664 # DEPENDENCYPART_GRANDPAR
(20,33),(33,28),-0.609342 # DEPENDENCYPART_GRANDPAR
(20,33),(33,30),0.0920723 # DEPENDENCYPART_GRANDPAR
(20,33),(33,32),-1.18739 # DEPENDENCYPART_GRANDPAR
(21,16),(16,8),-0.648505 # DEPENDENCYPART_GRANDPAR
(21,16),(16,9),-0.539135 # DEPENDENCYPART_GRANDPAR
(21,16),(16,11),-0.65081 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),-0.770625 # DEPENDENCYPART_GRANDPAR
(21,16),(16,13),-0.570706 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.638152 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.37627 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.365332 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.457567 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),-0.266627 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-1.30269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,24),-0.831798 # DEPENDENCYPART_GRANDPAR
(21,16),(16,25),-0.376815 # DEPENDENCYPART_GRANDPAR
(21,16),(16,29),-1.03024 # DEPENDENCYPART_GRANDPAR
(21,16),(16,31),-0.585095 # DEPENDENCYPART_GRANDPAR
(21,16),(16,34),-0.858262 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.310599 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.494039 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.362822 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.350917 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.29609 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,23),-0.435098 # DEPENDENCYPART_GRANDPAR
(21,17),(17,26),-0.436826 # DEPENDENCYPART_GRANDPAR
(21,17),(17,33),-1.14324 # DEPENDENCYPART_GRANDPAR
(21,17),(17,34),-0.859895 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.628913 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.380703 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.558099 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.653862 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.287755 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.30243 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,23),-0.437024 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.831797 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.376801 # DEPENDENCYPART_GRANDPAR
(21,19),(19,29),-1.0302 # DEPENDENCYPART_GRANDPAR
(21,19),(19,31),-0.582673 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.647293 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.333769 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.29276 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.39125 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.432313 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.746394 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.373199 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-0.433498 # DEPENDENCYPART_GRANDPAR
(21,20),(20,28),-0.990498 # DEPENDENCYPART_GRANDPAR
(21,20),(20,30),-1.06817 # DEPENDENCYPART_GRANDPAR
(21,20),(20,33),-1.13276 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),0.355018 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-0.929054 # DEPENDENCYPART_GRANDPAR
(21,23),(23,22),-0.141249 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.671165 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.794759 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),-0.446528 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),0.717425 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.513119 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.294715 # DEPENDENCYPART_GRANDPAR
(21,25),(25,29),-0.490042 # DEPENDENCYPART_GRANDPAR
(21,25),(25,30),-0.287949 # DEPENDENCYPART_GRANDPAR
(21,25),(25,33),-0.272379 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-0.826754 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),0.168774 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),0.241338 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.495202 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.262619 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-0.427518 # DEPENDENCYPART_GRANDPAR
(21,26),(26,30),-0.49698 # DEPENDENCYPART_GRANDPAR
(21,26),(26,31),-0.0397711 # DEPENDENCYPART_GRANDPAR
(21,26),(26,32),-0.379447 # DEPENDENCYPART_GRANDPAR
(21,26),(26,33),-0.330428 # DEPENDENCYPART_GRANDPAR
(21,26),(26,34),-0.189711 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.293327 # DEPENDENCYPART_GRANDPAR
(21,27),(27,30),-0.867375 # DEPENDENCYPART_GRANDPAR
(21,28),(28,23),-0.203702 # DEPENDENCYPART_GRANDPAR
(21,28),(28,26),0.0584252 # DEPENDENCYPART_GRANDPAR
(21,28),(28,27),-0.91309 # DEPENDENCYPART_GRANDPAR
(21,28),(28,29),-1.01839 # DEPENDENCYPART_GRANDPAR
(21,28),(28,30),-1.02331 # DEPENDENCYPART_GRANDPAR
(21,29),(29,19),-0.99122 # DEPENDENCYPART_GRANDPAR
(21,29),(29,26),0.0764298 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),-0.791041 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.624219 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),-0.404732 # DEPENDENCYPART_GRANDPAR
(21,29),(29,31),-0.225487 # DEPENDENCYPART_GRANDPAR
(21,29),(29,32),-0.405309 # DEPENDENCYPART_GRANDPAR
(21,29),(29,33),-0.235483 # DEPENDENCYPART_GRANDPAR
(21,30),(30,18),-1.22848 # DEPENDENCYPART_GRANDPAR
(21,30),(30,21),-0.713647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,30),(30,26),0.145617 # DEPENDENCYPART_GRANDPAR
(21,30),(30,27),-0.728842 # DEPENDENCYPART_GRANDPAR
(21,30),(30,28),-0.584687 # DEPENDENCYPART_GRANDPAR
(21,30),(30,29),-0.499689 # DEPENDENCYPART_GRANDPAR
(21,30),(30,31),-0.186902 # DEPENDENCYPART_GRANDPAR
(21,30),(30,32),-0.517466 # DEPENDENCYPART_GRANDPAR
(21,30),(30,33),-0.451841 # DEPENDENCYPART_GRANDPAR
(21,31),(31,30),-0.420721 # DEPENDENCYPART_GRANDPAR
(21,31),(31,32),-0.492829 # DEPENDENCYPART_GRANDPAR
(21,31),(31,33),-0.198227 # DEPENDENCYPART_GRANDPAR
(21,32),(32,28),-0.69297 # DEPENDENCYPART_GRANDPAR
(21,32),(32,31),-0.236416 # DEPENDENCYPART_GRANDPAR
(21,34),(34,33),-0.682629 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.829066 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.30888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.288567 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),0.373229 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),0.0547543 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),-0.194079 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.149312 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.174394 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.0524275 # DEPENDENCYPART_GRANDPAR
(23,17),(17,21),-0.117727 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-1.47581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,17),(17,26),-0.368613 # DEPENDENCYPART_GRANDPAR
(23,17),(17,33),-1.15811 # DEPENDENCYPART_GRANDPAR
(23,17),(17,34),-0.989188 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.44687 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,26),0.333183 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),0.328464 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),0.11235 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),-0.19174 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),-0.0759701 # DEPENDENCYPART_GRANDPAR
(23,25),(25,33),-0.451621 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.502952 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.679894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,25),-0.239826 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),0.185155 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),0.00854086 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.214991 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.247178 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.366922 # DEPENDENCYPART_GRANDPAR
(23,26),(26,32),0.00987677 # DEPENDENCYPART_GRANDPAR
(23,26),(26,33),-0.513307 # DEPENDENCYPART_GRANDPAR
(23,26),(26,34),-0.461342 # DEPENDENCYPART_GRANDPAR
(25,26),(26,20),-0.552497 # DEPENDENCYPART_GRANDPAR
(25,26),(26,23),-0.830072 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-0.560666 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),0.812891 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),0.480424 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),0.177561 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),0.101215 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),0.134985 # DEPENDENCYPART_GRANDPAR
(25,26),(26,32),0.337042 # DEPENDENCYPART_GRANDPAR
(25,26),(26,33),0.324087 # DEPENDENCYPART_GRANDPAR
(25,26),(26,34),-0.599269 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),0.610547 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),0.121719 # DEPENDENCYPART_GRANDPAR
(25,28),(28,23),-0.842948 # DEPENDENCYPART_GRANDPAR
(25,28),(28,26),0.83697 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),0.394562 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),0.207815 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),0.114368 # DEPENDENCYPART_GRANDPAR
(25,29),(29,19),-0.684449 # DEPENDENCYPART_GRANDPAR
(25,29),(29,26),0.810725 # DEPENDENCYPART_GRANDPAR
(25,29),(29,27),0.471484 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),0.112185 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),0.120185 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),0.00722818 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),0.150495 # DEPENDENCYPART_GRANDPAR
(25,29),(29,33),0.418776 # DEPENDENCYPART_GRANDPAR
(25,30),(30,18),-1.00296 # DEPENDENCYPART_GRANDPAR
(25,30),(30,21),-0.795148 # DEPENDENCYPART_GRANDPAR
(25,30),(30,26),0.805936 # DEPENDENCYPART_GRANDPAR
(25,30),(30,27),0.518505 # DEPENDENCYPART_GRANDPAR
(25,30),(30,28),0.141346 # DEPENDENCYPART_GRANDPAR
(25,30),(30,29),0.143102 # DEPENDENCYPART_GRANDPAR
(25,30),(30,31),0.145619 # DEPENDENCYPART_GRANDPAR
(25,30),(30,32),0.103891 # DEPENDENCYPART_GRANDPAR
(25,30),(30,33),0.434289 # DEPENDENCYPART_GRANDPAR
(25,33),(33,21),-0.767851 # DEPENDENCYPART_GRANDPAR
(25,33),(33,26),0.914336 # DEPENDENCYPART_GRANDPAR
(25,33),(33,28),0.159018 # DEPENDENCYPART_GRANDPAR
(25,33),(33,30),0.0428793 # DEPENDENCYPART_GRANDPAR
(25,33),(33,32),-0.0273353 # DEPENDENCYPART_GRANDPAR
(26,20),(20,17),-0.992648 # DEPENDENCYPART_GRANDPAR
(26,20),(20,19),-0.667103 # DEPENDENCYPART_GRANDPAR
(26,20),(20,21),-0.46131 # DEPENDENCYPART_GRANDPAR
(26,20),(20,22),-0.881468 # DEPENDENCYPART_GRANDPAR
(26,20),(20,23),-0.802448 # DEPENDENCYPART_GRANDPAR
(26,20),(20,24),-0.770262 # DEPENDENCYPART_GRANDPAR
(26,20),(20,25),-0.414862 # DEPENDENCYPART_GRANDPAR
(26,20),(20,26),-1.17054 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,20),(20,28),-0.247965 # DEPENDENCYPART_GRANDPAR
(26,20),(20,30),-0.90165 # DEPENDENCYPART_GRANDPAR
(26,20),(20,33),-0.863667 # DEPENDENCYPART_GRANDPAR
(26,23),(23,17),-1.42672 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.777838 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),-0.823711 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),-0.259763 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-1.15195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,26),-1.14757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),-0.364038 # DEPENDENCYPART_GRANDPAR
(26,25),(25,28),-0.226179 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.829118 # DEPENDENCYPART_GRANDPAR
(26,25),(25,30),-0.834517 # DEPENDENCYPART_GRANDPAR
(26,25),(25,33),-0.785846 # DEPENDENCYPART_GRANDPAR
(26,27),(27,28),0.449206 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.700855 # DEPENDENCYPART_GRANDPAR
(26,28),(28,23),-1.16086 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-0.678613 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),-0.128024 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),-0.806206 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.856795 # DEPENDENCYPART_GRANDPAR
(26,29),(29,19),-1.32455 # DEPENDENCYPART_GRANDPAR
(26,29),(29,26),-0.660609 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,29),(29,27),-0.00597447 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),0.118313 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.238212 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.268962 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.0374372 # DEPENDENCYPART_GRANDPAR
(26,29),(29,33),0.0336054 # DEPENDENCYPART_GRANDPAR
(26,30),(30,18),-1.51232 # DEPENDENCYPART_GRANDPAR
(26,30),(30,21),-1.06786 # DEPENDENCYPART_GRANDPAR
(26,30),(30,26),-0.591422 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,30),(30,27),0.0562247 # DEPENDENCYPART_GRANDPAR
(26,30),(30,28),0.157846 # DEPENDENCYPART_GRANDPAR
(26,30),(30,29),-0.287509 # DEPENDENCYPART_GRANDPAR
(26,30),(30,31),-0.230377 # DEPENDENCYPART_GRANDPAR
(26,30),(30,32),-0.149595 # DEPENDENCYPART_GRANDPAR
(26,30),(30,33),-0.182753 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),-0.254202 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),-0.124958 # DEPENDENCYPART_GRANDPAR
