# _root_ So any bearish indicator , such as Friday 's precipitous drop in the stock market , sends shivers through the oil markets as well .
#goldHeads=17,4,4,17,4,7,4,11,8,11,7,11,15,15,12,4,0,17,17,22,22,19,17,23,17,
#predictedHeads=17,4,4,1,17,7,4,11,8,11,7,11,15,15,12,17,0,17,17,22,22,19,17,23,17,
(17,8),(8,9),-0.473065 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),0.279863 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),0.394362 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),0.0164958 # DEPENDENCYPART_GRANDPAR
(17,8),(8,15),0.440524 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),0.530849 # DEPENDENCYPART_GRANDPAR
(17,9),(9,1),0.0190409 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),0.286865 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),0.0299883 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.334688 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),0.0706171 # DEPENDENCYPART_GRANDPAR
(17,10),(10,1),-0.0299352 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.0408897 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.366122 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.129586 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.983437 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.0043029 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-0.0040278 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),0.0578709 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),0.0401973 # DEPENDENCYPART_GRANDPAR
(17,11),(11,4),0.309841 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),0.0156697 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),0.0368366 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.324962 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.0690556 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.986461 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),0.104333 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),0.0600147 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),0.153179 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),0.39063 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),0.559 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.06376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),0.211778 # DEPENDENCYPART_GRANDPAR
(17,11),(11,19),-0.155529 # DEPENDENCYPART_GRANDPAR
(17,11),(11,21),-0.659481 # DEPENDENCYPART_GRANDPAR
(17,11),(11,22),-0.220961 # DEPENDENCYPART_GRANDPAR
(17,11),(11,23),-0.325788 # DEPENDENCYPART_GRANDPAR
(17,11),(11,24),-0.399503 # DEPENDENCYPART_GRANDPAR
(17,11),(11,25),-0.76708 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),0.417882 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),0.179862 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),0.372419 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),0.265955 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.19589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,18),0.022817 # DEPENDENCYPART_GRANDPAR
(17,12),(12,19),-0.245615 # DEPENDENCYPART_GRANDPAR
(17,12),(12,22),-0.40992 # DEPENDENCYPART_GRANDPAR
(17,12),(12,25),-0.818459 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),0.0507984 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.0963643 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.0166115 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.139574 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),0.0507143 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),0.262471 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.123847 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),0.245902 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),0.218345 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.60198 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.07109 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.192688 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.155378 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.240052 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.33214 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.40599 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.633897 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.310068 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.779895 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.430348 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.261498 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.3133 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),-0.111004 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.27894 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.148242 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.147297 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),0.0795425 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),0.00422934 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-0.548831 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.404704 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-0.31057 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.567607 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.212675 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.213914 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.380807 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),0.042198 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),0.00516875 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),-0.53975 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.262825 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.119476 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.0768018 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.109006 # DEPENDENCYPART_GRANDPAR
(17,22),(22,8),-0.635059 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),0.595359 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.114235 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.365431 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.0708515 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),0.0750679 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.00138324 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),-0.588195 # DEPENDENCYPART_GRANDPAR
(17,23),(23,18),0.522663 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.205186 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),-0.500304 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.152577 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.083241 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),0.315516 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.632387 # DEPENDENCYPART_GRANDPAR
(17,24),(24,18),0.553484 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),0.322294 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),-0.43904 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),-0.07087 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),0.114297 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),0.175082 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.713624 # DEPENDENCYPART_GRANDPAR
(17,25),(25,24),-0.19842 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.390328 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.384628 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.317341 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.445867 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),0.144899 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.0157892 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.465123 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),-0.606991 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),-0.121834 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),-0.128918 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.856962 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.163535 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.205257 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.366356 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.422931 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.370019 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.457873 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.236654 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.773365 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.325467 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.550989 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.378563 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.0620781 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.166172 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),0.141307 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.2552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.5185 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.799443 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.469619 # DEPENDENCYPART_GRANDPAR
(18,11),(11,23),-0.554326 # DEPENDENCYPART_GRANDPAR
(18,11),(11,24),-0.623689 # DEPENDENCYPART_GRANDPAR
(18,11),(11,25),-0.92515 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.19884 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.438705 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.378607 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.266364 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.334131 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.393098 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.4536 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.0693974 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.271992 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.158179 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.16286 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.26808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.512611 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.4825 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.554525 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.623953 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-1.02376 # DEPENDENCYPART_GRANDPAR
(18,19),(19,12),-1.15187 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.715992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.420636 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.0662119 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.11579 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.129202 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.258996 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.572051 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.259288 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.244243 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.0160627 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.0804777 # DEPENDENCYPART_GRANDPAR
(18,22),(22,8),-0.776136 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.722011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),0.176048 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.140241 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.104922 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),0.1292 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),0.0574763 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.35796 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-0.644869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),0.299652 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.182962 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.0472195 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),0.139375 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),0.314585 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),-0.463813 # DEPENDENCYPART_GRANDPAR
(18,24),(24,18),-0.631821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,24),(24,19),0.45345 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.111029 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.0135562 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),0.152672 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),0.313172 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.48817 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.121297 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),-0.272706 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),-0.429332 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.252733 # DEPENDENCYPART_GRANDPAR
(19,11),(11,4),-0.546835 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.73485 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.26131 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.297083 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.320329 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.921368 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.256372 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.216573 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.342379 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.0912098 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.471378 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),0.00346435 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),-0.323711 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-1.5137 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,21),-0.232001 # DEPENDENCYPART_GRANDPAR
(19,11),(11,22),-0.678937 # DEPENDENCYPART_GRANDPAR
(19,11),(11,23),-0.755862 # DEPENDENCYPART_GRANDPAR
(19,11),(11,24),-0.327817 # DEPENDENCYPART_GRANDPAR
(19,11),(11,25),-1.37992 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.426473 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.328301 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),-0.114766 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),-0.724412 # DEPENDENCYPART_GRANDPAR
(19,12),(12,17),-0.115673 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),-0.281628 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-1.45621 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,22),-0.741004 # DEPENDENCYPART_GRANDPAR
(19,12),(12,25),-1.31573 # DEPENDENCYPART_GRANDPAR
(19,18),(18,8),-0.443424 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.469984 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.441174 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.388666 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.378795 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.828039 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.51781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),0.058921 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.209673 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.749467 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.763013 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.333754 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-1.38889 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),1.02556 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0417997 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.148523 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),0.388027 # DEPENDENCYPART_GRANDPAR
(19,22),(22,8),-1.20296 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-1.24331 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.769614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),1.08676 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.826294 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.115842 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),0.40718 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.955436 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-1.24336 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.908359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.716004 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.622409 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.00339604 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),0.707931 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-1.08658 # DEPENDENCYPART_GRANDPAR
(19,24),(24,18),-1.21281 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.767774 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.836639 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.704067 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),0.0509226 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.0445728 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-1.11015 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.149671 # DEPENDENCYPART_GRANDPAR
(21,22),(22,8),-1.50824 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.11523 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-1.09212 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-1.06686 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.835656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),0.016526 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.0992115 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.505688 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-1.08496 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-1.11075 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.905274 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.785597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.520731 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),0.367238 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.553403 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-1.07404 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-1.11531 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.904943 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.73084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.5345 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.223382 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.580214 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.529222 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),-0.64175 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.578832 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.815293 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.520868 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.4184 # DEPENDENCYPART_GRANDPAR
(22,8),(8,11),-0.629308 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),-0.882088 # DEPENDENCYPART_GRANDPAR
(22,8),(8,15),-0.447629 # DEPENDENCYPART_GRANDPAR
(22,8),(8,16),-0.504679 # DEPENDENCYPART_GRANDPAR
(22,18),(18,8),-0.587853 # DEPENDENCYPART_GRANDPAR
(22,18),(18,11),-0.640291 # DEPENDENCYPART_GRANDPAR
(22,18),(18,13),-0.559382 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.694919 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.428363 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.377096 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.327805 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.129897 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.0561778 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-1.0989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.344081 # DEPENDENCYPART_GRANDPAR
(22,18),(18,24),-0.648407 # DEPENDENCYPART_GRANDPAR
(22,18),(18,25),-0.786118 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.647702 # DEPENDENCYPART_GRANDPAR
(22,19),(19,12),-0.901681 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.566227 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.262669 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.123487 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.10937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.331298 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.632003 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.76838 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.358733 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.11937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.428058 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.733018 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.995892 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.980392 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.781504 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.676733 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.491935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),0.183154 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.39473 # DEPENDENCYPART_GRANDPAR
(22,24),(24,18),-0.983239 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.98362 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.779828 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.662986 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.476363 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.434407 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.417114 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.232958 # DEPENDENCYPART_GRANDPAR
(23,18),(18,8),-0.92336 # DEPENDENCYPART_GRANDPAR
(23,18),(18,11),-0.642828 # DEPENDENCYPART_GRANDPAR
(23,18),(18,13),-1.5383 # DEPENDENCYPART_GRANDPAR
(23,18),(18,14),-0.609593 # DEPENDENCYPART_GRANDPAR
(23,18),(18,15),-0.54961 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),-0.46647 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.0846515 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.876436 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.264734 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),-0.278017 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-1.23144 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,24),-0.281322 # DEPENDENCYPART_GRANDPAR
(23,18),(18,25),-0.672454 # DEPENDENCYPART_GRANDPAR
(23,19),(19,11),-0.568075 # DEPENDENCYPART_GRANDPAR
(23,19),(19,12),-0.409417 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.42036 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-1.13608 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.52876 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.446651 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-1.25451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,24),-0.30074 # DEPENDENCYPART_GRANDPAR
(23,19),(19,25),-0.687079 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-1.10887 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.193086 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.25926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.310202 # DEPENDENCYPART_GRANDPAR
(23,22),(22,8),-0.927276 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.406966 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.242612 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-1.10211 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.448426 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.23211 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.281987 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.672497 # DEPENDENCYPART_GRANDPAR
(23,24),(24,18),-0.914664 # DEPENDENCYPART_GRANDPAR
