# _root_ Complex cases , such as antitrust suits and many business disputes , would receive intense supervision by federal judges to keep pretrial proceedings moving .
#goldHeads=2,13,2,5,2,7,8,5,11,11,8,2,0,13,16,14,16,19,17,21,14,23,24,21,13,
#predictedHeads=2,13,2,5,2,7,8,5,11,11,8,2,0,13,16,14,14,19,17,21,19,23,21,23,13,
(21,18),(21,5),(21,3),-0.065033 # DEPENDENCYPART_TRISIBL
(21,18),(21,5),(21,-1),-0.00782807 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,18),(21,3),(21,-1),-0.216491 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,16),(21,15),-0.08126 # DEPENDENCYPART_TRISIBL
(21,17),(21,16),(21,13),-0.131165 # DEPENDENCYPART_TRISIBL
(21,17),(21,16),(21,12),-0.000599914 # DEPENDENCYPART_TRISIBL
(21,17),(21,16),(21,11),-0.195911 # DEPENDENCYPART_TRISIBL
(21,17),(21,16),(21,7),-0.195911 # DEPENDENCYPART_TRISIBL
(21,17),(21,16),(21,5),-0.170582 # DEPENDENCYPART_TRISIBL
(21,17),(21,16),(21,3),-0.000599914 # DEPENDENCYPART_TRISIBL
(21,17),(21,16),(21,-1),-0.0481929 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,15),(21,13),-0.127846 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,12),-0.0870069 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,11),-0.155845 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,7),-0.155845 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,5),-0.117091 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,3),-0.0870069 # DEPENDENCYPART_TRISIBL
(21,17),(21,15),(21,-1),-0.100516 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,13),(21,12),-0.0820806 # DEPENDENCYPART_TRISIBL
(21,17),(21,13),(21,11),-0.155013 # DEPENDENCYPART_TRISIBL
(21,17),(21,13),(21,7),-0.155012 # DEPENDENCYPART_TRISIBL
(21,17),(21,13),(21,5),-0.133535 # DEPENDENCYPART_TRISIBL
(21,17),(21,13),(21,3),-0.0820806 # DEPENDENCYPART_TRISIBL
(21,17),(21,13),(21,-1),-0.101599 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,12),(21,11),-0.0618171 # DEPENDENCYPART_TRISIBL
(21,17),(21,12),(21,7),-0.0618166 # DEPENDENCYPART_TRISIBL
(21,17),(21,12),(21,5),-0.103631 # DEPENDENCYPART_TRISIBL
(21,17),(21,12),(21,3),-0.0814213 # DEPENDENCYPART_TRISIBL
(21,17),(21,12),(21,-1),-0.153383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,11),(21,7),-0.195911 # DEPENDENCYPART_TRISIBL
(21,17),(21,11),(21,5),-0.170582 # DEPENDENCYPART_TRISIBL
(21,17),(21,11),(21,3),-0.000599914 # DEPENDENCYPART_TRISIBL
(21,17),(21,11),(21,-1),-0.0481929 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,7),(21,5),-0.170582 # DEPENDENCYPART_TRISIBL
(21,17),(21,7),(21,3),-0.000599914 # DEPENDENCYPART_TRISIBL
(21,17),(21,7),(21,-1),-0.0481929 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,5),(21,3),-0.0688201 # DEPENDENCYPART_TRISIBL
(21,17),(21,5),(21,-1),-0.0509036 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,17),(21,3),(21,-1),-0.153383 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,16),(21,15),(21,13),-0.103263 # DEPENDENCYPART_TRISIBL
(21,16),(21,15),(21,12),-0.0675144 # DEPENDENCYPART_TRISIBL
(21,16),(21,15),(21,11),-0.197739 # DEPENDENCYPART_TRISIBL
(21,16),(21,15),(21,7),-0.197971 # DEPENDENCYPART_TRISIBL
(21,16),(21,15),(21,5),-0.0459671 # DEPENDENCYPART_TRISIBL
(21,16),(21,15),(21,3),-0.0675144 # DEPENDENCYPART_TRISIBL
(21,16),(21,15),(21,-1),-0.0804757 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,16),(21,13),(21,12),-0.041861 # DEPENDENCYPART_TRISIBL
(21,16),(21,13),(21,11),-0.203996 # DEPENDENCYPART_TRISIBL
(21,16),(21,13),(21,7),-0.204228 # DEPENDENCYPART_TRISIBL
(21,16),(21,13),(21,5),-0.0347126 # DEPENDENCYPART_TRISIBL
(21,16),(21,13),(21,3),-0.041861 # DEPENDENCYPART_TRISIBL
(21,16),(21,13),(21,-1),-0.07635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,16),(21,12),(21,11),-0.22338 # DEPENDENCYPART_TRISIBL
(21,16),(21,12),(21,7),-0.223847 # DEPENDENCYPART_TRISIBL
(21,16),(21,12),(21,5),0.0712109 # DEPENDENCYPART_TRISIBL
(21,16),(21,12),(21,3),-0.114533 # DEPENDENCYPART_TRISIBL
(21,16),(21,12),(21,-1),-0.173835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,16),(21,11),(21,7),-0.271054 # DEPENDENCYPART_TRISIBL
(21,16),(21,11),(21,5),-0.0163148 # DEPENDENCYPART_TRISIBL
(21,16),(21,11),(21,3),-0.0716664 # DEPENDENCYPART_TRISIBL
(21,16),(21,11),(21,-1),-0.126319 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,16),(21,7),(21,5),-0.0163148 # DEPENDENCYPART_TRISIBL
(21,16),(21,7),(21,3),-0.0716664 # DEPENDENCYPART_TRISIBL
(21,16),(21,7),(21,-1),-0.126318 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,16),(21,5),(21,3),-0.0343782 # DEPENDENCYPART_TRISIBL
(21,16),(21,5),(21,-1),0.0960157 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,16),(21,3),(21,-1),-0.173835 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,13),(21,12),-0.0831448 # DEPENDENCYPART_TRISIBL
(21,15),(21,13),(21,11),-0.0959729 # DEPENDENCYPART_TRISIBL
(21,15),(21,13),(21,7),-0.09597 # DEPENDENCYPART_TRISIBL
(21,15),(21,13),(21,5),-0.109372 # DEPENDENCYPART_TRISIBL
(21,15),(21,13),(21,3),-0.0831448 # DEPENDENCYPART_TRISIBL
(21,15),(21,13),(21,-1),-0.111928 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,12),(21,11),-0.0514177 # DEPENDENCYPART_TRISIBL
(21,15),(21,12),(21,7),-0.0514148 # DEPENDENCYPART_TRISIBL
(21,15),(21,12),(21,5),-0.0733834 # DEPENDENCYPART_TRISIBL
(21,15),(21,12),(21,3),-0.0813388 # DEPENDENCYPART_TRISIBL
(21,15),(21,12),(21,-1),-0.22716 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,11),(21,7),-0.0990291 # DEPENDENCYPART_TRISIBL
(21,15),(21,11),(21,5),-0.119502 # DEPENDENCYPART_TRISIBL
(21,15),(21,11),(21,3),-0.109329 # DEPENDENCYPART_TRISIBL
(21,15),(21,11),(21,-1),-0.0992875 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,7),(21,5),-0.119502 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,3),-0.109329 # DEPENDENCYPART_TRISIBL
(21,15),(21,7),(21,-1),-0.0992901 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,5),(21,3),-0.0649467 # DEPENDENCYPART_TRISIBL
(21,15),(21,5),(21,-1),-0.0314393 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,15),(21,3),(21,-1),-0.22716 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,12),(21,11),-0.102751 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,7),-0.102751 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,5),-0.0596914 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,3),-0.0678653 # DEPENDENCYPART_TRISIBL
(21,13),(21,12),(21,-1),-0.167466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,11),(21,7),-0.101694 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,5),-0.0612567 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,3),-0.0686845 # DEPENDENCYPART_TRISIBL
(21,13),(21,11),(21,-1),-0.109426 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,7),(21,5),-0.0612567 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,3),-0.0686845 # DEPENDENCYPART_TRISIBL
(21,13),(21,7),(21,-1),-0.109426 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,5),(21,3),-0.0683971 # DEPENDENCYPART_TRISIBL
(21,13),(21,5),(21,-1),-0.11187 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,13),(21,3),(21,-1),-0.167466 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,11),(21,7),-0.16347 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,5),0.0615165 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,3),0.0761899 # DEPENDENCYPART_TRISIBL
(21,12),(21,11),(21,-1),-0.0161701 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,7),(21,5),0.0615165 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,3),0.0759154 # DEPENDENCYPART_TRISIBL
(21,12),(21,7),(21,-1),-0.016131 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,5),(21,3),0.563044 # DEPENDENCYPART_TRISIBL
(21,12),(21,5),(21,-1),-0.0431562 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,12),(21,3),(21,-1),-0.17251 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,7),(21,5),-0.0163169 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,3),-0.0717445 # DEPENDENCYPART_TRISIBL
(21,11),(21,7),(21,-1),-0.121559 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,5),(21,3),-0.0344563 # DEPENDENCYPART_TRISIBL
(21,11),(21,5),(21,-1),0.0978549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,11),(21,3),(21,-1),-0.172026 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,7),(21,5),(21,3),-0.0343782 # DEPENDENCYPART_TRISIBL
(21,7),(21,5),(21,-1),0.0974097 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,7),(21,3),(21,-1),-0.172211 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(21,5),(21,3),(21,-1),-0.08045 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,23),(22,24),-0.0673701 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,23),(22,26),-0.074986 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,22),(22,24),(22,26),-0.0830084 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(22,23),(22,24),(22,26),-0.0735023 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,20),(22,18),-0.0136096 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(22,22),(22,20),(22,-1),-0.333942 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,22),(22,18),(22,-1),-0.210674 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(22,20),(22,18),(22,-1),-0.0221747 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,24),(23,25),-0.0923935 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,24),(23,26),-0.0864023 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(23,23),(23,25),(23,26),-0.188438 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(23,24),(23,25),(23,26),-0.0728984 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,22),(23,21),-0.121767 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,20),-0.26922 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,19),-0.12666 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,18),-0.213674 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,15),-0.207957 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,22),(23,-1),-0.1699 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,21),(23,20),-0.194148 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,19),-0.0898941 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,18),-0.113395 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,15),-0.110222 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,21),(23,-1),-0.229409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,20),(23,19),-0.18638 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,20),(23,18),-0.179669 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,20),(23,15),-0.176513 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,20),(23,-1),-0.18057 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,19),(23,18),-0.102315 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,15),-0.100737 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,19),(23,-1),-0.208956 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,18),(23,15),-0.206105 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(23,23),(23,18),(23,-1),-0.170403 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,23),(23,15),(23,-1),-0.167936 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,21),(23,20),-0.136927 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,19),-0.0325896 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,18),-0.0550322 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,15),-0.0581314 # DEPENDENCYPART_TRISIBL
(23,22),(23,21),(23,-1),-0.175794 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,20),(23,19),-0.06821 # DEPENDENCYPART_TRISIBL
(23,22),(23,20),(23,18),-0.057847 # DEPENDENCYPART_TRISIBL
(23,22),(23,20),(23,15),-0.0609474 # DEPENDENCYPART_TRISIBL
(23,22),(23,20),(23,-1),-0.0966229 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,19),(23,18),-0.0402719 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,15),-0.0451783 # DEPENDENCYPART_TRISIBL
(23,22),(23,19),(23,-1),-0.155202 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,18),(23,15),-0.08229 # DEPENDENCYPART_TRISIBL
(23,22),(23,18),(23,-1),-0.117501 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,22),(23,15),(23,-1),-0.106432 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,20),(23,19),-0.0855834 # DEPENDENCYPART_TRISIBL
(23,21),(23,20),(23,18),-0.0587675 # DEPENDENCYPART_TRISIBL
(23,21),(23,20),(23,15),-0.0562884 # DEPENDENCYPART_TRISIBL
(23,21),(23,20),(23,-1),-0.162066 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,19),(23,18),-0.0419958 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,15),-0.0382796 # DEPENDENCYPART_TRISIBL
(23,21),(23,19),(23,-1),-0.181012 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,18),(23,15),-0.0577181 # DEPENDENCYPART_TRISIBL
(23,21),(23,18),(23,-1),-0.098635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,21),(23,15),(23,-1),-0.0983498 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,20),(23,19),(23,18),-0.168148 # DEPENDENCYPART_TRISIBL
(23,20),(23,19),(23,15),-0.164977 # DEPENDENCYPART_TRISIBL
(23,20),(23,19),(23,-1),-0.161874 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,20),(23,18),(23,15),-0.123707 # DEPENDENCYPART_TRISIBL
(23,20),(23,18),(23,-1),-0.22224 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,20),(23,15),(23,-1),-0.222239 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,18),(23,15),0.0689748 # DEPENDENCYPART_TRISIBL
(23,19),(23,18),(23,-1),-0.121549 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,19),(23,15),(23,-1),-0.126276 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(23,18),(23,15),(23,-1),-0.0968647 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,25),(24,26),-0.166169 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(24,24),(24,23),(24,20),-0.200752 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,19),-0.0415121 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,17),-0.068676 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,16),-0.070824 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,23),(24,-1),0.0221333 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,20),(24,19),-0.0553681 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,20),(24,17),-0.170277 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,20),(24,16),-0.0717778 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,20),(24,-1),-0.0957138 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,19),(24,17),-0.0635623 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,19),(24,16),-0.0708314 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,19),(24,-1),0.00614472 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,17),(24,16),-0.0389963 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(24,24),(24,17),(24,-1),-0.148641 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,24),(24,16),(24,-1),0.0265513 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,20),(24,19),-0.230413 # DEPENDENCYPART_TRISIBL
(24,23),(24,20),(24,17),-0.016258 # DEPENDENCYPART_TRISIBL
(24,23),(24,20),(24,16),-0.230223 # DEPENDENCYPART_TRISIBL
(24,23),(24,20),(24,-1),-0.0805551 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,19),(24,17),-0.00224986 # DEPENDENCYPART_TRISIBL
(24,23),(24,19),(24,16),-0.273096 # DEPENDENCYPART_TRISIBL
(24,23),(24,19),(24,-1),-0.10789 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,17),(24,16),-0.193602 # DEPENDENCYPART_TRISIBL
(24,23),(24,17),(24,-1),-0.0468102 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,23),(24,16),(24,-1),-0.124992 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,20),(24,19),(24,17),0.00838625 # DEPENDENCYPART_TRISIBL
(24,20),(24,19),(24,16),-0.135224 # DEPENDENCYPART_TRISIBL
(24,20),(24,19),(24,-1),-0.0126393 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,20),(24,17),(24,16),-0.135955 # DEPENDENCYPART_TRISIBL
(24,20),(24,17),(24,-1),-0.117 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,20),(24,16),(24,-1),-0.0126384 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,19),(24,17),(24,16),-0.193709 # DEPENDENCYPART_TRISIBL
(24,19),(24,17),(24,-1),-0.0350669 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,19),(24,16),(24,-1),-0.113473 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(24,17),(24,16),(24,-1),-0.0499475 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(0,2),(2,1),0.122619 # DEPENDENCYPART_HEADBIGRAM
(0,2),(4,1),0.0918606 # DEPENDENCYPART_HEADBIGRAM
(0,2),(7,1),0.0897391 # DEPENDENCYPART_HEADBIGRAM
(0,2),(8,1),0.0885673 # DEPENDENCYPART_HEADBIGRAM
(0,2),(13,1),0.0983336 # DEPENDENCYPART_HEADBIGRAM
(0,8),(2,7),0.075518 # DEPENDENCYPART_HEADBIGRAM
(0,8),(4,7),0.140958 # DEPENDENCYPART_HEADBIGRAM
(0,8),(5,7),0.311299 # DEPENDENCYPART_HEADBIGRAM
(0,8),(6,7),0.190909 # DEPENDENCYPART_HEADBIGRAM
(0,8),(8,7),-0.374435 # DEPENDENCYPART_HEADBIGRAM
(0,8),(9,7),0.0861928 # DEPENDENCYPART_HEADBIGRAM
(0,8),(10,7),-0.0372064 # DEPENDENCYPART_HEADBIGRAM
(0,8),(11,7),-0.0312491 # DEPENDENCYPART_HEADBIGRAM
(0,8),(13,7),0.0742591 # DEPENDENCYPART_HEADBIGRAM
(0,8),(21,7),0.028343 # DEPENDENCYPART_HEADBIGRAM
(0,11),(2,10),0.108411 # DEPENDENCYPART_HEADBIGRAM
(0,11),(5,10),0.235378 # DEPENDENCYPART_HEADBIGRAM
(0,11),(8,10),0.0720507 # DEPENDENCYPART_HEADBIGRAM
(0,11),(9,10),0.0832918 # DEPENDENCYPART_HEADBIGRAM
(0,11),(11,10),0.270752 # DEPENDENCYPART_HEADBIGRAM
(0,11),(13,10),0.0978824 # DEPENDENCYPART_HEADBIGRAM
(0,13),(2,12),0.138375 # DEPENDENCYPART_HEADBIGRAM
(0,13),(4,12),0.178598 # DEPENDENCYPART_HEADBIGRAM
(0,13),(5,12),0.096293 # DEPENDENCYPART_HEADBIGRAM
(0,13),(7,12),0.11403 # DEPENDENCYPART_HEADBIGRAM
(0,13),(8,12),0.147167 # DEPENDENCYPART_HEADBIGRAM
(0,13),(11,12),0.102414 # DEPENDENCYPART_HEADBIGRAM
(0,13),(13,12),0.114854 # DEPENDENCYPART_HEADBIGRAM
(0,13),(14,12),0.158194 # DEPENDENCYPART_HEADBIGRAM
(0,13),(16,12),0.0977668 # DEPENDENCYPART_HEADBIGRAM
(0,13),(21,12),0.158198 # DEPENDENCYPART_HEADBIGRAM
(0,14),(0,13),0.0458748 # DEPENDENCYPART_HEADBIGRAM
(0,14),(2,13),0.0665043 # DEPENDENCYPART_HEADBIGRAM
(0,14),(4,13),0.101354 # DEPENDENCYPART_HEADBIGRAM
(0,14),(5,13),0.0720413 # DEPENDENCYPART_HEADBIGRAM
(0,14),(8,13),0.0935335 # DEPENDENCYPART_HEADBIGRAM
(0,14),(9,13),0.105917 # DEPENDENCYPART_HEADBIGRAM
(0,14),(10,13),0.0662148 # DEPENDENCYPART_HEADBIGRAM
(0,14),(11,13),0.0649879 # DEPENDENCYPART_HEADBIGRAM
(0,14),(14,13),0.0293588 # DEPENDENCYPART_HEADBIGRAM
(0,14),(21,13),0.0927181 # DEPENDENCYPART_HEADBIGRAM
(0,24),(8,23),0.249218 # DEPENDENCYPART_HEADBIGRAM
(0,24),(14,23),0.0498911 # DEPENDENCYPART_HEADBIGRAM
(0,24),(16,23),0.0289926 # DEPENDENCYPART_HEADBIGRAM
(0,24),(17,23),0.334373 # DEPENDENCYPART_HEADBIGRAM
(0,24),(18,23),0.0759989 # DEPENDENCYPART_HEADBIGRAM
(0,24),(19,23),0.0197226 # DEPENDENCYPART_HEADBIGRAM
(0,24),(20,23),0.201599 # DEPENDENCYPART_HEADBIGRAM
(0,24),(21,23),0.0619485 # DEPENDENCYPART_HEADBIGRAM
(0,24),(22,23),0.0985591 # DEPENDENCYPART_HEADBIGRAM
(0,24),(24,23),0.335584 # DEPENDENCYPART_HEADBIGRAM
(1,2),(2,1),-0.0289537 # DEPENDENCYPART_HEADBIGRAM
(1,2),(4,1),0.110012 # DEPENDENCYPART_HEADBIGRAM
(1,2),(7,1),0.123092 # DEPENDENCYPART_HEADBIGRAM
(1,2),(8,1),0.0650268 # DEPENDENCYPART_HEADBIGRAM
(1,2),(13,1),0.0973996 # DEPENDENCYPART_HEADBIGRAM
(1,4),(2,3),0.111919 # DEPENDENCYPART_HEADBIGRAM
(1,4),(4,3),0.0754585 # DEPENDENCYPART_HEADBIGRAM
(1,4),(5,3),0.0964793 # DEPENDENCYPART_HEADBIGRAM
(1,4),(6,3),0.0969911 # DEPENDENCYPART_HEADBIGRAM
(1,4),(7,3),0.100552 # DEPENDENCYPART_HEADBIGRAM
(1,4),(8,3),0.0926757 # DEPENDENCYPART_HEADBIGRAM
(1,4),(11,3),0.100877 # DEPENDENCYPART_HEADBIGRAM
(1,4),(13,3),0.103219 # DEPENDENCYPART_HEADBIGRAM
(1,4),(14,3),0.0785894 # DEPENDENCYPART_HEADBIGRAM
(1,4),(21,3),0.0785894 # DEPENDENCYPART_HEADBIGRAM
(1,5),(1,4),0.0985086 # DEPENDENCYPART_HEADBIGRAM
(1,5),(2,4),0.0859738 # DEPENDENCYPART_HEADBIGRAM
(1,5),(5,4),0.128519 # DEPENDENCYPART_HEADBIGRAM
(1,5),(6,4),0.0957629 # DEPENDENCYPART_HEADBIGRAM
(1,5),(7,4),0.0776997 # DEPENDENCYPART_HEADBIGRAM
(1,5),(8,4),0.0879745 # DEPENDENCYPART_HEADBIGRAM
(1,5),(11,4),0.0896858 # DEPENDENCYPART_HEADBIGRAM
(1,5),(13,4),0.0974643 # DEPENDENCYPART_HEADBIGRAM
(1,5),(14,4),0.0989928 # DEPENDENCYPART_HEADBIGRAM
(1,5),(16,4),0.090572 # DEPENDENCYPART_HEADBIGRAM
(2,3),(0,2),-0.0779101 # DEPENDENCYPART_HEADBIGRAM
(2,3),(1,2),-0.0725176 # DEPENDENCYPART_HEADBIGRAM
(2,3),(4,2),-0.0499736 # DEPENDENCYPART_HEADBIGRAM
(2,3),(5,2),0.0793537 # DEPENDENCYPART_HEADBIGRAM
(2,3),(6,2),0.056349 # DEPENDENCYPART_HEADBIGRAM
(2,3),(7,2),0.10866 # DEPENDENCYPART_HEADBIGRAM
(2,3),(8,2),0.380451 # DEPENDENCYPART_HEADBIGRAM
(2,3),(13,2),0.304318 # DEPENDENCYPART_HEADBIGRAM
(2,3),(14,2),0.28267 # DEPENDENCYPART_HEADBIGRAM
(2,3),(16,2),0.25647 # DEPENDENCYPART_HEADBIGRAM
(2,4),(2,3),0.099891 # DEPENDENCYPART_HEADBIGRAM
(2,4),(4,3),0.12966 # DEPENDENCYPART_HEADBIGRAM
(2,4),(5,3),0.0984444 # DEPENDENCYPART_HEADBIGRAM
(2,4),(6,3),0.0903034 # DEPENDENCYPART_HEADBIGRAM
(2,4),(7,3),0.0542677 # DEPENDENCYPART_HEADBIGRAM
(2,4),(8,3),0.225171 # DEPENDENCYPART_HEADBIGRAM
(2,4),(11,3),0.0543533 # DEPENDENCYPART_HEADBIGRAM
(2,4),(13,3),0.0850969 # DEPENDENCYPART_HEADBIGRAM
