# _root_ Consider Gap Inc. , whose latest ad campaign features black-and-white shots of Hollywood stars , artists and other well-known personalities modeling the retailer 's jeans and T-shirts .
#goldHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,19,20,17,14,23,25,23,21,25,26,1,
#predictedHeads=0,1,2,2,8,8,8,9,2,11,9,11,14,12,14,14,16,20,20,17,20,23,25,23,21,25,26,1,
(14,8),(8,17),-0.371873 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.329027 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),0.0842228 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.224723 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),0.104866 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.156338 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.334743 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.44408 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.17776 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.0722982 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.201434 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.461091 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.322302 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),0.0588628 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.475129 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.0588744 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.0058914 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.31065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.703866 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.517796 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.265745 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.908846 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.762782 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-0.751209 # DEPENDENCYPART_GRANDPAR
(14,11),(11,21),-0.653672 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-1.03344 # DEPENDENCYPART_GRANDPAR
(14,11),(11,24),-1.49014 # DEPENDENCYPART_GRANDPAR
(14,11),(11,25),-0.899056 # DEPENDENCYPART_GRANDPAR
(14,11),(11,26),-0.524622 # DEPENDENCYPART_GRANDPAR
(14,11),(11,28),-1.16994 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.153057 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.32959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.58856 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.536702 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.250389 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.770158 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.26442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.709326 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.471514 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.242442 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.00282359 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.590802 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.795076 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.0411782 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.6379 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.304283 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.186338 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),0.0599484 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.175217 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.443925 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-1.24074 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),-0.0878994 # DEPENDENCYPART_GRANDPAR
(14,16),(16,26),0.379023 # DEPENDENCYPART_GRANDPAR
(14,16),(16,28),-0.646685 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.355765 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.110716 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),0.26879 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-0.288817 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.200388 # DEPENDENCYPART_GRANDPAR
(14,17),(17,25),0.113564 # DEPENDENCYPART_GRANDPAR
(14,17),(17,26),0.00845304 # DEPENDENCYPART_GRANDPAR
(14,17),(17,27),-0.182684 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.130614 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.0656289 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.238219 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.182729 # DEPENDENCYPART_GRANDPAR
(14,20),(20,6),-0.784907 # DEPENDENCYPART_GRANDPAR
(14,20),(20,10),-1.04908 # DEPENDENCYPART_GRANDPAR
(14,20),(20,13),-0.590802 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),0.000416089 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.167209 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.0406442 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-0.177239 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.454186 # DEPENDENCYPART_GRANDPAR
(14,20),(20,24),-1.24276 # DEPENDENCYPART_GRANDPAR
(14,20),(20,25),-0.0934247 # DEPENDENCYPART_GRANDPAR
(14,20),(20,26),0.387395 # DEPENDENCYPART_GRANDPAR
(14,20),(20,27),-0.387073 # DEPENDENCYPART_GRANDPAR
(14,21),(21,1),-0.75398 # DEPENDENCYPART_GRANDPAR
(14,21),(21,14),-0.881011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,21),(21,16),-0.0881591 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.436796 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.262406 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.321574 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.254363 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.389409 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-1.14044 # DEPENDENCYPART_GRANDPAR
(14,21),(21,25),-0.179766 # DEPENDENCYPART_GRANDPAR
(14,21),(21,26),0.000674317 # DEPENDENCYPART_GRANDPAR
(14,21),(21,27),-0.473379 # DEPENDENCYPART_GRANDPAR
(14,21),(21,28),-0.77766 # DEPENDENCYPART_GRANDPAR
(14,23),(23,18),-0.188923 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),0.0235744 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.14387 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.137348 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-1.3056 # DEPENDENCYPART_GRANDPAR
(14,23),(23,25),-0.182716 # DEPENDENCYPART_GRANDPAR
(14,23),(23,26),0.3309 # DEPENDENCYPART_GRANDPAR
(14,23),(23,27),-0.478936 # DEPENDENCYPART_GRANDPAR
(14,24),(24,25),-0.249077 # DEPENDENCYPART_GRANDPAR
(14,25),(25,18),-0.169541 # DEPENDENCYPART_GRANDPAR
(14,25),(25,19),-0.0429763 # DEPENDENCYPART_GRANDPAR
(14,25),(25,20),-0.236132 # DEPENDENCYPART_GRANDPAR
(14,25),(25,21),-0.14032 # DEPENDENCYPART_GRANDPAR
(14,25),(25,22),-0.024175 # DEPENDENCYPART_GRANDPAR
(14,25),(25,23),-0.432179 # DEPENDENCYPART_GRANDPAR
(14,25),(25,24),-0.266445 # DEPENDENCYPART_GRANDPAR
(14,25),(25,26),0.392723 # DEPENDENCYPART_GRANDPAR
(14,25),(25,27),-0.387042 # DEPENDENCYPART_GRANDPAR
(14,25),(25,28),-0.644882 # DEPENDENCYPART_GRANDPAR
(14,26),(26,27),-0.182684 # DEPENDENCYPART_GRANDPAR
(14,26),(26,28),-0.818022 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.873425 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.653368 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.29011 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.380543 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.476896 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.564013 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.460619 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.485698 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.609919 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.986334 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.618077 # DEPENDENCYPART_GRANDPAR
(15,16),(16,26),-0.484194 # DEPENDENCYPART_GRANDPAR
(15,16),(16,28),-0.571384 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.45342 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.0798187 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.06521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.418 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.209915 # DEPENDENCYPART_GRANDPAR
(16,14),(14,2),-0.326643 # DEPENDENCYPART_GRANDPAR
(16,14),(14,4),0.113339 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.235807 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.327739 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.590182 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.416106 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.567276 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.106106 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.0460246 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.12027 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.174877 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.11149 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.441304 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.79748 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.729823 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.298918 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.574183 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.742049 # DEPENDENCYPART_GRANDPAR
(16,14),(14,24),-1.33843 # DEPENDENCYPART_GRANDPAR
(16,14),(14,25),-0.484589 # DEPENDENCYPART_GRANDPAR
(16,14),(14,26),-0.770636 # DEPENDENCYPART_GRANDPAR
(16,14),(14,28),-1.09117 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.03644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.254503 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.087861 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.712553 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.216258 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),0.0900658 # DEPENDENCYPART_GRANDPAR
(16,17),(17,25),0.519502 # DEPENDENCYPART_GRANDPAR
(16,17),(17,26),-0.245301 # DEPENDENCYPART_GRANDPAR
(16,17),(17,27),0.168467 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.100055 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.385634 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.143868 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.102465 # DEPENDENCYPART_GRANDPAR
(16,20),(20,6),-0.912855 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-1.14048 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-0.694611 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.59763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,18),-0.0584332 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.0102762 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.0965051 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.155564 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),-1.09058 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),0.320801 # DEPENDENCYPART_GRANDPAR
(16,20),(20,26),0.141799 # DEPENDENCYPART_GRANDPAR
(16,20),(20,27),-0.0276336 # DEPENDENCYPART_GRANDPAR
(16,21),(21,1),-0.80947 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-1.02096 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.682325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,18),-0.324644 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.228661 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),0.130249 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.143693 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.0925099 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.990342 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),0.232056 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),-0.246992 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),-0.116344 # DEPENDENCYPART_GRANDPAR
(16,21),(21,28),-0.700507 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),-0.0848569 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),0.0492334 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.0719612 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.0344112 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-1.16132 # DEPENDENCYPART_GRANDPAR
(16,23),(23,25),0.223188 # DEPENDENCYPART_GRANDPAR
(16,23),(23,26),0.0774103 # DEPENDENCYPART_GRANDPAR
(16,23),(23,27),-0.12782 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),0.164349 # DEPENDENCYPART_GRANDPAR
(16,25),(25,18),-0.0607654 # DEPENDENCYPART_GRANDPAR
(16,25),(25,19),-0.0126083 # DEPENDENCYPART_GRANDPAR
(16,25),(25,20),0.211811 # DEPENDENCYPART_GRANDPAR
(16,25),(25,21),-0.0636975 # DEPENDENCYPART_GRANDPAR
(16,25),(25,22),0.0823225 # DEPENDENCYPART_GRANDPAR
(16,25),(25,23),-0.145458 # DEPENDENCYPART_GRANDPAR
(16,25),(25,24),-0.114369 # DEPENDENCYPART_GRANDPAR
(16,25),(25,26),0.147127 # DEPENDENCYPART_GRANDPAR
(16,25),(25,27),-0.0276026 # DEPENDENCYPART_GRANDPAR
(16,25),(25,28),-0.565649 # DEPENDENCYPART_GRANDPAR
(16,26),(26,27),0.168467 # DEPENDENCYPART_GRANDPAR
(16,26),(26,28),-0.746957 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.649705 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.0985507 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),1.32089 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.315467 # DEPENDENCYPART_GRANDPAR
(17,20),(20,6),-0.994688 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.969451 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-0.838232 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.922923 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),1.64032 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.736876 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.335464 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.341544 # DEPENDENCYPART_GRANDPAR
(17,20),(20,24),-0.875171 # DEPENDENCYPART_GRANDPAR
(17,20),(20,25),-0.220843 # DEPENDENCYPART_GRANDPAR
(17,20),(20,26),-0.249378 # DEPENDENCYPART_GRANDPAR
(17,20),(20,27),-0.188763 # DEPENDENCYPART_GRANDPAR
(17,21),(21,1),-0.679004 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.731583 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.797563 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),1.11501 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.477096 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.438992 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.522193 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),-0.292206 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.621015 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),-0.148209 # DEPENDENCYPART_GRANDPAR
(17,21),(21,26),-0.173858 # DEPENDENCYPART_GRANDPAR
(17,21),(21,27),-0.116094 # DEPENDENCYPART_GRANDPAR
(17,21),(21,28),-1.48755 # DEPENDENCYPART_GRANDPAR
(17,23),(23,18),1.33428 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.780476 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.0796735 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),-0.427687 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.777371 # DEPENDENCYPART_GRANDPAR
(17,23),(23,25),-0.206596 # DEPENDENCYPART_GRANDPAR
(17,23),(23,26),-0.189668 # DEPENDENCYPART_GRANDPAR
(17,23),(23,27),-0.177067 # DEPENDENCYPART_GRANDPAR
(17,25),(25,18),1.62278 # DEPENDENCYPART_GRANDPAR
(17,25),(25,19),0.719332 # DEPENDENCYPART_GRANDPAR
(17,25),(25,20),0.535855 # DEPENDENCYPART_GRANDPAR
(17,25),(25,21),0.12433 # DEPENDENCYPART_GRANDPAR
(17,25),(25,22),-0.498308 # DEPENDENCYPART_GRANDPAR
(17,25),(25,23),-0.0358219 # DEPENDENCYPART_GRANDPAR
(17,25),(25,24),-0.209786 # DEPENDENCYPART_GRANDPAR
(17,25),(25,26),-0.259482 # DEPENDENCYPART_GRANDPAR
(17,25),(25,27),-0.204133 # DEPENDENCYPART_GRANDPAR
(17,25),(25,28),-1.51835 # DEPENDENCYPART_GRANDPAR
(17,26),(26,27),0.0257543 # DEPENDENCYPART_GRANDPAR
(17,26),(26,28),-1.48919 # DEPENDENCYPART_GRANDPAR
(17,27),(27,22),-0.493951 # DEPENDENCYPART_GRANDPAR
(17,27),(27,23),-0.0354186 # DEPENDENCYPART_GRANDPAR
(17,27),(27,25),0.17614 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.12718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,21),-0.230926 # DEPENDENCYPART_GRANDPAR
(18,20),(20,6),-1.6235 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-1.5119 # DEPENDENCYPART_GRANDPAR
(18,20),(20,13),-1.52905 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-1.45379 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.1088 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.051164 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.243786 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.540498 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.967397 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.299528 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.607754 # DEPENDENCYPART_GRANDPAR
(18,20),(20,27),-0.440776 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.26825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.389481 # DEPENDENCYPART_GRANDPAR
(19,21),(21,1),-0.949865 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.955124 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.908319 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.958407 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.88968 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.133407 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.233131 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.226993 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.623049 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.165217 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.140576 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),-0.276533 # DEPENDENCYPART_GRANDPAR
(19,21),(21,28),-0.630026 # DEPENDENCYPART_GRANDPAR
(20,6),(6,1),-0.224963 # DEPENDENCYPART_GRANDPAR
(20,6),(6,2),-0.201707 # DEPENDENCYPART_GRANDPAR
(20,6),(6,3),-0.239873 # DEPENDENCYPART_GRANDPAR
(20,6),(6,4),-0.0579763 # DEPENDENCYPART_GRANDPAR
(20,6),(6,5),-0.362187 # DEPENDENCYPART_GRANDPAR
(20,6),(6,7),-0.370677 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-0.223959 # DEPENDENCYPART_GRANDPAR
(20,6),(6,9),0.0753613 # DEPENDENCYPART_GRANDPAR
(20,6),(6,11),-0.302612 # DEPENDENCYPART_GRANDPAR
(20,6),(6,12),-0.235705 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.284382 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.00269667 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.269266 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.293313 # DEPENDENCYPART_GRANDPAR
(20,13),(13,14),-0.364036 # DEPENDENCYPART_GRANDPAR
(20,13),(13,15),0.0763645 # DEPENDENCYPART_GRANDPAR
(20,13),(13,16),-0.287259 # DEPENDENCYPART_GRANDPAR
(20,13),(13,17),-0.0647898 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.0677425 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.0851231 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),0.192234 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.0980313 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),0.0549216 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.166864 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.25269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.353067 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-0.671504 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-1.32917 # DEPENDENCYPART_GRANDPAR
(20,16),(16,25),-0.459116 # DEPENDENCYPART_GRANDPAR
(20,16),(16,26),-0.660368 # DEPENDENCYPART_GRANDPAR
(20,16),(16,28),-1.05729 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.120885 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.23046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,18),-0.0177407 # DEPENDENCYPART_GRANDPAR
(20,19),(19,21),-0.410861 # DEPENDENCYPART_GRANDPAR
(20,21),(21,1),-0.792869 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.933628 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.850636 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.667373 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.538775 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.821546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.337447 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.0243035 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.981081 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),0.259192 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.137311 # DEPENDENCYPART_GRANDPAR
(20,21),(21,27),-0.107245 # DEPENDENCYPART_GRANDPAR
(20,21),(21,28),-0.666627 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.697782 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.567258 # DEPENDENCYPART_GRANDPAR
(20,23),(23,21),0.148473 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.227132 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-1.15196 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),0.250525 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),0.187197 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),-0.11852 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),0.191496 # DEPENDENCYPART_GRANDPAR
(20,25),(25,18),-0.683974 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),-0.552533 # DEPENDENCYPART_GRANDPAR
(20,25),(25,20),-0.737129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,25),(25,21),0.160268 # DEPENDENCYPART_GRANDPAR
(20,25),(25,22),-0.105735 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),-0.0686402 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),-0.102258 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),0.256326 # DEPENDENCYPART_GRANDPAR
(20,25),(25,27),-0.0193196 # DEPENDENCYPART_GRANDPAR
(20,25),(25,28),-0.532261 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),0.185064 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),-0.705375 # DEPENDENCYPART_GRANDPAR
(20,27),(27,22),-0.101438 # DEPENDENCYPART_GRANDPAR
(20,27),(27,23),-0.068177 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),0.0564534 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.314337 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),-0.294695 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),-0.490948 # DEPENDENCYPART_GRANDPAR
(21,1),(1,5),-0.114847 # DEPENDENCYPART_GRANDPAR
(21,1),(1,6),-0.386319 # DEPENDENCYPART_GRANDPAR
(21,1),(1,7),-0.395956 # DEPENDENCYPART_GRANDPAR
(21,1),(1,8),-0.438333 # DEPENDENCYPART_GRANDPAR
(21,1),(1,9),-0.241421 # DEPENDENCYPART_GRANDPAR
(21,1),(1,10),-0.0616604 # DEPENDENCYPART_GRANDPAR
(21,1),(1,11),-0.333113 # DEPENDENCYPART_GRANDPAR
(21,1),(1,12),0.102347 # DEPENDENCYPART_GRANDPAR
(21,1),(1,14),-0.351899 # DEPENDENCYPART_GRANDPAR
(21,1),(1,15),-0.502656 # DEPENDENCYPART_GRANDPAR
