# _root_ By 10 a.m. Tokyo time , the index was up 435.11 points , to 34903.80 as investors hailed New York 's overnight rally .
#goldHeads=9,1,2,5,2,9,8,9,0,9,12,10,10,10,14,9,18,16,20,23,20,23,18,9,
#predictedHeads=9,5,5,5,1,9,8,9,0,9,12,10,9,10,14,9,18,16,20,23,20,23,18,9,
(12,14),(14,10),-0.525997 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.912554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.33164 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.172027 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.180785 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.0114405 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.202366 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.228737 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),0.0065911 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.500362 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.500065 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.229726 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.679673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.145751 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.479015 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.0787954 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),0.113098 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.000862757 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.199595 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.017974 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.654266 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,14),-0.464873 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.0671639 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.124091 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.0697262 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.0714557 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),0.0342586 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.328864 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.0250677 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),0.00419687 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.228441 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-1.17319 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),0.00313174 # DEPENDENCYPART_GRANDPAR
(12,18),(18,1),-1.04127 # DEPENDENCYPART_GRANDPAR
(12,18),(18,2),-0.743311 # DEPENDENCYPART_GRANDPAR
(12,18),(18,3),-0.74979 # DEPENDENCYPART_GRANDPAR
(12,18),(18,4),-0.770277 # DEPENDENCYPART_GRANDPAR
(12,18),(18,5),-0.763771 # DEPENDENCYPART_GRANDPAR
(12,18),(18,6),-0.933239 # DEPENDENCYPART_GRANDPAR
(12,18),(18,8),-0.640554 # DEPENDENCYPART_GRANDPAR
(12,18),(18,9),-0.537454 # DEPENDENCYPART_GRANDPAR
(12,18),(18,10),-0.459864 # DEPENDENCYPART_GRANDPAR
(12,18),(18,11),-0.197665 # DEPENDENCYPART_GRANDPAR
(12,18),(18,12),-0.761505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,18),(18,13),-0.293456 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),-0.378064 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.273298 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.133807 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.0597287 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.350577 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.212764 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-1.06062 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.17747 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),0.0625633 # DEPENDENCYPART_GRANDPAR
(12,18),(18,24),-0.501081 # DEPENDENCYPART_GRANDPAR
(12,20),(20,15),0.175597 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-0.0169651 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.111006 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-1.19546 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.314998 # DEPENDENCYPART_GRANDPAR
(12,20),(20,23),-0.0161968 # DEPENDENCYPART_GRANDPAR
(12,23),(23,14),-0.478601 # DEPENDENCYPART_GRANDPAR
(12,23),(23,15),0.234181 # DEPENDENCYPART_GRANDPAR
(12,23),(23,17),-0.00826359 # DEPENDENCYPART_GRANDPAR
(12,23),(23,19),-0.302095 # DEPENDENCYPART_GRANDPAR
(12,23),(23,20),-0.203999 # DEPENDENCYPART_GRANDPAR
(12,23),(23,21),-0.186638 # DEPENDENCYPART_GRANDPAR
(12,23),(23,22),-0.0791607 # DEPENDENCYPART_GRANDPAR
(12,23),(23,24),-0.330985 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.36494 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.419448 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-1.21867 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.0758979 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.436505 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.308087 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),-0.368276 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.458564 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),-0.564201 # DEPENDENCYPART_GRANDPAR
(13,14),(14,24),-0.533029 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.206795 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.511557 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.370614 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.459133 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.23256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),0.0170676 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.247681 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.457554 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.468268 # DEPENDENCYPART_GRANDPAR
(14,10),(10,23),-0.698294 # DEPENDENCYPART_GRANDPAR
(14,10),(10,24),-1.09865 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.897519 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.355826 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.447804 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.29736 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.368064 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.616918 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.4806 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.289322 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.363567 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.18308 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.4046 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.389071 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.258 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.120563 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.375229 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.571361 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.590353 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.701205 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-1.54922 # DEPENDENCYPART_GRANDPAR
(14,12),(12,23),-0.823261 # DEPENDENCYPART_GRANDPAR
(14,12),(12,24),-1.20535 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.26288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,10),-0.641878 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.995704 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-0.762195 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.882305 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.744079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.198117 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.085056 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.0650263 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.105598 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.301068 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.830525 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.865407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.507361 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.0403211 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.0573801 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),0.0531842 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.107886 # DEPENDENCYPART_GRANDPAR
(14,17),(17,15),0.544013 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.106452 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.0402113 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.041025 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),-1.47096 # DEPENDENCYPART_GRANDPAR
(14,17),(17,23),-0.251855 # DEPENDENCYPART_GRANDPAR
(14,18),(18,1),-1.08066 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-0.927738 # DEPENDENCYPART_GRANDPAR
(14,18),(18,3),-0.827348 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-0.832079 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-0.875078 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-1.00013 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.772834 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.790945 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.623174 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.970626 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.738888 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.848872 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.923189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.436084 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.0571552 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.120473 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.262521 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.127726 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-1.30129 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.489032 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.157809 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.994599 # DEPENDENCYPART_GRANDPAR
(14,20),(20,15),0.571727 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),0.0725721 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),0.0704889 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),-1.3846 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.529022 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.173981 # DEPENDENCYPART_GRANDPAR
(14,23),(23,14),-0.854334 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,23),(23,15),0.616171 # DEPENDENCYPART_GRANDPAR
(14,23),(23,17),0.0259786 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),-0.0725957 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),0.0258152 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.510092 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.177208 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.689411 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.566032 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.776317 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.22014 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.646872 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.244895 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.25218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.402789 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.444451 # DEPENDENCYPART_GRANDPAR
(15,10),(10,18),-0.778544 # DEPENDENCYPART_GRANDPAR
(15,10),(10,23),-0.5789 # DEPENDENCYPART_GRANDPAR
(15,10),(10,24),-0.932728 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.543014 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.328184 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.483521 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.584097 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.43121 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.390091 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.252272 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.65748 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.513596 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.631525 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.565937 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.675608 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.608769 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.529917 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.629185 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.574326 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.570155 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.509358 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.602656 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.40892 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.27843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.357461 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.454362 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.800555 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-0.854172 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-1.01545 # DEPENDENCYPART_GRANDPAR
(15,12),(12,23),-0.593566 # DEPENDENCYPART_GRANDPAR
(15,12),(12,24),-0.939155 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.381054 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.599828 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.286819 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.559178 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.27156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.457909 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.474716 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.803486 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.844075 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.58457 # DEPENDENCYPART_GRANDPAR
(15,14),(14,24),-0.955774 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.845093 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.865296 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.879124 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),0.136105 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.268665 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.300831 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),0.0236966 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.877653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.0347199 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.343145 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.353194 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.739899 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.115669 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-1.03051 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-1.26068 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-1.01208 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.990411 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-1.08211 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-1.10925 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-1.06873 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.967409 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.96225 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-1.19145 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.714821 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.970215 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.822313 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.791903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.0982229 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.0971714 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.24381 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.362913 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.609687 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.23102 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),0.0280899 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.659804 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-0.831756 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,17),0.118248 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),0.00792803 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.689767 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.286826 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),-0.079418 # DEPENDENCYPART_GRANDPAR
(15,23),(23,14),-0.766434 # DEPENDENCYPART_GRANDPAR
(15,23),(23,15),-0.85862 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,23),(23,17),0.0420282 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),-0.192952 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),-0.304437 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-0.281203 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.122887 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.429706 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.419216 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.659903 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.417324 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.544407 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.448577 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.844842 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.71162 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.367981 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.326289 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.268506 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.40431 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.572723 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.139472 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.241518 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.3624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),0.238073 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.243157 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.729574 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-1.23776 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-0.621456 # DEPENDENCYPART_GRANDPAR
(16,12),(12,24),-1.60056 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.274605 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.451937 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.913793 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.392869 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.29429 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),0.384835 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.0934574 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.558156 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.446286 # DEPENDENCYPART_GRANDPAR
(16,14),(14,24),-1.46426 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.193116 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.428908 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.422828 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.66356 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),0.0750149 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.28745 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),0.410762 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.0960154 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.556821 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.43815 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.968633 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.928781 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.318624 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.0505691 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.936199 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),0.190652 # DEPENDENCYPART_GRANDPAR
(16,18),(18,1),-1.04329 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-1.33289 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-0.928473 # DEPENDENCYPART_GRANDPAR
(16,18),(18,4),-1.16599 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-1.19665 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-1.28735 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-1.09803 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-0.720498 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-0.840619 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-1.08584 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-1.00856 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-1.26011 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.655091 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.802529 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.744248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),1.4469 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.100869 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.270135 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.540043 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),0.0744175 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),0.663952 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-1.13878 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.79155 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),1.46854 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),0.0675633 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.794937 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.164557 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),0.298692 # DEPENDENCYPART_GRANDPAR
(16,23),(23,14),-0.671918 # DEPENDENCYPART_GRANDPAR
(16,23),(23,15),-0.896617 # DEPENDENCYPART_GRANDPAR
(16,23),(23,17),1.2941 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.202885 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),0.0912743 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.0791602 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.0322519 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.954008 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.884087 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.948069 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.638506 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.744286 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.373613 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.541273 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.15428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.663695 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.479255 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.699502 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.804465 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.583999 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.504027 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.24248 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.722962 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.507399 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.798955 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-1.99979 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-1.89736 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-1.5775 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-1.39762 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-1.52153 # DEPENDENCYPART_GRANDPAR
