# _root_ `` When I want to buy , they run from you -- they keep changing their prices , '' Mr. Smith said .
#goldHeads=22,6,4,9,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
#predictedHeads=22,6,4,22,4,5,9,9,22,9,10,9,14,9,14,17,15,22,22,21,22,0,22,
(15,22),(22,18),-0.324727 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.282209 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.429225 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.33595 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.530462 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.454404 # DEPENDENCYPART_GRANDPAR
(16,15),(15,4),-0.359136 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.27133 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.194543 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.300649 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.43546 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.279212 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.325947 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.62478 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.412731 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.897508 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.745532 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.85706 # DEPENDENCYPART_GRANDPAR
(16,15),(15,21),-0.898796 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.75765 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.315126 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.467213 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.352911 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.23511 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,2),-1.07961 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.77362 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.646856 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.515119 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.304712 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.55669 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.355286 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.510166 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.410842 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.34453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.724534 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.864219 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.602184 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.498274 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.824631 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.356024 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.0146968 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.75154 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.748516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.00227191 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),-0.282687 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.162806 # DEPENDENCYPART_GRANDPAR
(17,22),(22,1),-1.05883 # DEPENDENCYPART_GRANDPAR
(17,22),(22,2),-1.4637 # DEPENDENCYPART_GRANDPAR
(17,22),(22,3),-0.822839 # DEPENDENCYPART_GRANDPAR
(17,22),(22,4),-1.08028 # DEPENDENCYPART_GRANDPAR
(17,22),(22,5),-1.35557 # DEPENDENCYPART_GRANDPAR
(17,22),(22,6),-0.814954 # DEPENDENCYPART_GRANDPAR
(17,22),(22,7),-1.314 # DEPENDENCYPART_GRANDPAR
(17,22),(22,8),-0.821735 # DEPENDENCYPART_GRANDPAR
(17,22),(22,9),-0.978804 # DEPENDENCYPART_GRANDPAR
(17,22),(22,10),-1.27532 # DEPENDENCYPART_GRANDPAR
(17,22),(22,11),-0.740277 # DEPENDENCYPART_GRANDPAR
(17,22),(22,12),-0.998044 # DEPENDENCYPART_GRANDPAR
(17,22),(22,13),-0.728744 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.806378 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.779755 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.717031 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.766989 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),-0.279557 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.369985 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.0743347 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.109769 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.562226 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.536983 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.639853 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.584158 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.22268 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.18238 # DEPENDENCYPART_GRANDPAR
(20,15),(15,2),-0.766201 # DEPENDENCYPART_GRANDPAR
(20,15),(15,4),-0.536325 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.525165 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.483586 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.423134 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.543419 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.407659 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.417298 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.527641 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.182961 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.393987 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.402749 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.8036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.591159 # DEPENDENCYPART_GRANDPAR
(20,15),(15,22),-1.2522 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.464568 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.298222 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.450179 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.494127 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.286348 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.376966 # DEPENDENCYPART_GRANDPAR
(20,17),(17,21),-0.614172 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),-1.26832 # DEPENDENCYPART_GRANDPAR
(20,19),(19,21),-0.575264 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.05507 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.928627 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.02213 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.880176 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.12431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,15),-0.495704 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.328621 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.48124 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.51488 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.293727 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.438032 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.42494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.743645 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.38603 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,15),-0.531786 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.608051 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.447534 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.153182 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.387326 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.53729 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,1),(1,2),-1.05058 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),-0.508706 # DEPENDENCYPART_GRANDPAR
(22,2),(2,1),-0.612912 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),0.0869787 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),-0.363187 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),-0.0775189 # DEPENDENCYPART_GRANDPAR
(22,2),(2,7),0.90158 # DEPENDENCYPART_GRANDPAR
(22,2),(2,9),-0.218874 # DEPENDENCYPART_GRANDPAR
(22,2),(2,10),0.0923926 # DEPENDENCYPART_GRANDPAR
(22,2),(2,14),-0.137232 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),-1.05468 # DEPENDENCYPART_GRANDPAR
(22,3),(3,4),-0.318714 # DEPENDENCYPART_GRANDPAR
(22,3),(3,5),-0.00236757 # DEPENDENCYPART_GRANDPAR
(22,3),(3,7),0.906511 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),-0.480828 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.616552 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),0.38558 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),0.0641082 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),0.159126 # DEPENDENCYPART_GRANDPAR
(22,4),(4,7),0.876981 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),0.32312 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),-0.0501298 # DEPENDENCYPART_GRANDPAR
(22,4),(4,10),0.166803 # DEPENDENCYPART_GRANDPAR
(22,4),(4,11),-0.122996 # DEPENDENCYPART_GRANDPAR
(22,4),(4,12),0.282674 # DEPENDENCYPART_GRANDPAR
(22,4),(4,13),0.45937 # DEPENDENCYPART_GRANDPAR
(22,4),(4,14),0.0300079 # DEPENDENCYPART_GRANDPAR
(22,4),(4,15),0.272344 # DEPENDENCYPART_GRANDPAR
(22,4),(4,17),0.158144 # DEPENDENCYPART_GRANDPAR
(22,4),(4,18),0.315396 # DEPENDENCYPART_GRANDPAR
(22,4),(4,19),0.0114547 # DEPENDENCYPART_GRANDPAR
(22,4),(4,21),0.0764287 # DEPENDENCYPART_GRANDPAR
(22,4),(4,22),-1.3019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,4),(4,23),-0.47727 # DEPENDENCYPART_GRANDPAR
(22,5),(5,1),-0.500004 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),-0.964976 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),0.253504 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.401224 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),-0.0450226 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),0.762985 # DEPENDENCYPART_GRANDPAR
(22,5),(5,8),-0.343228 # DEPENDENCYPART_GRANDPAR
(22,5),(5,9),-0.247449 # DEPENDENCYPART_GRANDPAR
(22,5),(5,10),-0.0304679 # DEPENDENCYPART_GRANDPAR
(22,5),(5,11),-0.70228 # DEPENDENCYPART_GRANDPAR
(22,5),(5,12),0.0913453 # DEPENDENCYPART_GRANDPAR
(22,5),(5,14),-0.163046 # DEPENDENCYPART_GRANDPAR
(22,6),(6,1),-0.495174 # DEPENDENCYPART_GRANDPAR
(22,6),(6,2),-0.822569 # DEPENDENCYPART_GRANDPAR
(22,6),(6,3),0.272728 # DEPENDENCYPART_GRANDPAR
(22,6),(6,4),-0.306451 # DEPENDENCYPART_GRANDPAR
(22,6),(6,5),0.156372 # DEPENDENCYPART_GRANDPAR
(22,6),(6,7),0.950764 # DEPENDENCYPART_GRANDPAR
(22,6),(6,8),-0.0352912 # DEPENDENCYPART_GRANDPAR
(22,6),(6,9),-0.0553377 # DEPENDENCYPART_GRANDPAR
(22,6),(6,10),0.159159 # DEPENDENCYPART_GRANDPAR
(22,6),(6,11),-0.421227 # DEPENDENCYPART_GRANDPAR
(22,6),(6,12),0.222144 # DEPENDENCYPART_GRANDPAR
(22,6),(6,13),0.100958 # DEPENDENCYPART_GRANDPAR
(22,6),(6,14),0.0268848 # DEPENDENCYPART_GRANDPAR
(22,6),(6,15),0.145339 # DEPENDENCYPART_GRANDPAR
(22,6),(6,17),0.0417529 # DEPENDENCYPART_GRANDPAR
(22,6),(6,18),0.38918 # DEPENDENCYPART_GRANDPAR
(22,6),(6,19),0.0554046 # DEPENDENCYPART_GRANDPAR
(22,6),(6,21),0.0657795 # DEPENDENCYPART_GRANDPAR
(22,7),(7,9),-0.185313 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),0.619918 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),0.113473 # DEPENDENCYPART_GRANDPAR
(22,9),(9,1),-0.489291 # DEPENDENCYPART_GRANDPAR
(22,9),(9,2),-0.641756 # DEPENDENCYPART_GRANDPAR
(22,9),(9,3),0.354677 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),-0.21778 # DEPENDENCYPART_GRANDPAR
(22,9),(9,5),0.218632 # DEPENDENCYPART_GRANDPAR
(22,9),(9,6),0.140187 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),0.793896 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),0.0449956 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),0.168988 # DEPENDENCYPART_GRANDPAR
(22,9),(9,11),-0.170335 # DEPENDENCYPART_GRANDPAR
(22,9),(9,12),0.232608 # DEPENDENCYPART_GRANDPAR
(22,9),(9,13),0.411346 # DEPENDENCYPART_GRANDPAR
(22,9),(9,14),0.00383649 # DEPENDENCYPART_GRANDPAR
(22,9),(9,15),0.242714 # DEPENDENCYPART_GRANDPAR
(22,9),(9,17),0.131061 # DEPENDENCYPART_GRANDPAR
(22,9),(9,18),0.308999 # DEPENDENCYPART_GRANDPAR
(22,9),(9,19),-0.0134578 # DEPENDENCYPART_GRANDPAR
(22,9),(9,21),0.0354736 # DEPENDENCYPART_GRANDPAR
(22,9),(9,22),-1.32099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,9),(9,23),-0.503222 # DEPENDENCYPART_GRANDPAR
(22,10),(10,2),-1.01084 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),0.750697 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),-0.286604 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.614269 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),0.0697866 # DEPENDENCYPART_GRANDPAR
(22,10),(10,13),-0.141405 # DEPENDENCYPART_GRANDPAR
(22,10),(10,14),0.0315964 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),0.0699758 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),-0.0833311 # DEPENDENCYPART_GRANDPAR
(22,10),(10,18),0.0593627 # DEPENDENCYPART_GRANDPAR
(22,10),(10,19),-0.0916082 # DEPENDENCYPART_GRANDPAR
(22,10),(10,21),-0.10302 # DEPENDENCYPART_GRANDPAR
(22,10),(10,22),-1.59058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,11),(11,12),0.165308 # DEPENDENCYPART_GRANDPAR
(22,11),(11,13),0.0524587 # DEPENDENCYPART_GRANDPAR
(22,11),(11,14),-0.073495 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),0.00156625 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.518782 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),-0.0438167 # DEPENDENCYPART_GRANDPAR
(22,12),(12,14),-0.0856939 # DEPENDENCYPART_GRANDPAR
(22,13),(13,11),-0.647224 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),-0.0897394 # DEPENDENCYPART_GRANDPAR
(22,13),(13,15),0.061755 # DEPENDENCYPART_GRANDPAR
(22,13),(13,17),-0.0155462 # DEPENDENCYPART_GRANDPAR
(22,14),(14,1),-0.479923 # DEPENDENCYPART_GRANDPAR
(22,14),(14,2),-0.627912 # DEPENDENCYPART_GRANDPAR
(22,14),(14,3),0.367035 # DEPENDENCYPART_GRANDPAR
(22,14),(14,4),-0.207713 # DEPENDENCYPART_GRANDPAR
(22,14),(14,5),0.235077 # DEPENDENCYPART_GRANDPAR
(22,14),(14,7),0.842541 # DEPENDENCYPART_GRANDPAR
(22,14),(14,8),0.0566335 # DEPENDENCYPART_GRANDPAR
(22,14),(14,9),-0.0808606 # DEPENDENCYPART_GRANDPAR
(22,14),(14,10),0.250223 # DEPENDENCYPART_GRANDPAR
(22,14),(14,11),-0.30686 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),0.0862813 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),0.192883 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),0.239412 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.240012 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),0.124669 # DEPENDENCYPART_GRANDPAR
(22,14),(14,18),0.332602 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),-0.0107415 # DEPENDENCYPART_GRANDPAR
(22,14),(14,21),0.0377977 # DEPENDENCYPART_GRANDPAR
(22,14),(14,22),-1.32099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,14),(14,23),-0.503191 # DEPENDENCYPART_GRANDPAR
(22,15),(15,2),-1.00757 # DEPENDENCYPART_GRANDPAR
(22,15),(15,4),-0.298369 # DEPENDENCYPART_GRANDPAR
(22,15),(15,9),-0.14953 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),0.177804 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.404874 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),0.0516467 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),0.0796049 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.101447 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.378258 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),0.0830215 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),0.14142 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),-0.0806139 # DEPENDENCYPART_GRANDPAR
(22,15),(15,20),0.20364 # DEPENDENCYPART_GRANDPAR
(22,15),(15,21),-0.0309481 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-1.47575 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,15),0.0776068 # DEPENDENCYPART_GRANDPAR
(22,17),(17,13),-0.0806998 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.119167 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.383308 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.325627 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.106396 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),-0.0658668 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.51066 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,21),-0.125436 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),0.0319272 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.279249 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),-0.0959692 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),0.0801606 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.104752 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.0561023 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.278767 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.0950774 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),0.0657425 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.0949372 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),0.776743 # DEPENDENCYPART_GRANDPAR
