# _root_ Sales climbed to an estimated $ 245 million in fiscal 1989 , ended Aug. 31 , from $ 99.9 million in fiscal 1985 .
#goldHeads=2,0,2,6,6,3,6,6,3,11,9,11,11,13,14,11,2,17,18,18,17,23,21,2,
#predictedHeads=2,0,2,6,6,3,6,6,6,11,9,2,11,13,14,6,2,17,18,18,18,23,21,2,
(14,21),(21,24),-0.777907 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.723895 # DEPENDENCYPART_GRANDPAR
(14,23),(23,15),-0.298091 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),-0.57429 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.532331 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.318654 # DEPENDENCYPART_GRANDPAR
(14,23),(23,24),-0.865346 # DEPENDENCYPART_GRANDPAR
(14,24),(24,23),-0.660128 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.171698 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.444402 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.481862 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.149817 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.150366 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-1.32936 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.647861 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.668074 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.192617 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.0995835 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.327975 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.10228 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.11634 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.310368 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.417916 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.174781 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.179856 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.33152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,18),-0.654502 # DEPENDENCYPART_GRANDPAR
(15,14),(14,6),-0.363623 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.393931 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.154484 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.274031 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.200506 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.33879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.779641 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.662108 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.657415 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.82814 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.856565 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.832184 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.765364 # DEPENDENCYPART_GRANDPAR
(15,14),(14,24),-0.912347 # DEPENDENCYPART_GRANDPAR
(15,17),(17,16),-0.311509 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.132792 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.0210138 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.175435 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.424158 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.371499 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.082824 # DEPENDENCYPART_GRANDPAR
(15,17),(17,24),-0.578662 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.764554 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.859377 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.637924 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.597224 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.69414 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,17),-0.154143 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),0.0546183 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.0461268 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.401709 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.373144 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.0365161 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.453629 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-1.22274 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-1.37661 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.799907 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-1.08369 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.939458 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.629192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.557802 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.54998 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.265802 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.200709 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),0.238508 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.814154 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.393071 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.189824 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),0.241641 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.938741 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.564779 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.597347 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.249518 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),0.156464 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.777641 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.0499153 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.161376 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),0.765862 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.8086 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.00837404 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-0.937708 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),0.327914 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.325818 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.392357 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.785159 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.163049 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.569216 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),-0.182533 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.370314 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.515733 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.420914 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.57047 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.386689 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),-0.613867 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.562973 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.522201 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),-0.362588 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),-0.586049 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),-0.736967 # DEPENDENCYPART_GRANDPAR
(18,6),(6,13),-0.534598 # DEPENDENCYPART_GRANDPAR
(18,6),(6,14),-0.755552 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),-0.506329 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),-0.691385 # DEPENDENCYPART_GRANDPAR
(18,6),(6,17),-0.447457 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.10233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,20),-0.227005 # DEPENDENCYPART_GRANDPAR
(18,6),(6,21),-0.490893 # DEPENDENCYPART_GRANDPAR
(18,6),(6,22),-0.527271 # DEPENDENCYPART_GRANDPAR
(18,6),(6,24),-0.608957 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.630713 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.191847 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.33988 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.390631 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.519004 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.661731 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.654398 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.685614 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.679107 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.387175 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.09172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,21),-0.523351 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.493168 # DEPENDENCYPART_GRANDPAR
(18,13),(13,24),-0.610849 # DEPENDENCYPART_GRANDPAR
(18,14),(14,6),-0.173032 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.485498 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.378267 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.648289 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.514507 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.550913 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.435606 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.293496 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.09267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,20),-0.243879 # DEPENDENCYPART_GRANDPAR
(18,14),(14,21),-0.533991 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.525617 # DEPENDENCYPART_GRANDPAR
(18,14),(14,23),-0.687316 # DEPENDENCYPART_GRANDPAR
(18,14),(14,24),-0.606658 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.747427 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.525696 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.965945 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.563355 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.474921 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.09063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,16),-0.722374 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.11232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.203704 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.24951 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.499185 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.537582 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.69195 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-0.626557 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.628699 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.371787 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.0978315 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.997959 # DEPENDENCYPART_GRANDPAR
(18,20),(20,19),0.172087 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.674603 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.545942 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.293553 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.559183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,20),0.0778735 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.118046 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.0967292 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.238022 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.132611 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.997309 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.0186497 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.163537 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),0.0545968 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.448628 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.309055 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-1.11571 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.27322 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.419943 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.452964 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),0.0282671 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.291485 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-1.11506 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),-0.290239 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.647493 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.390589 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.640321 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.396976 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.37752 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.222912 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.541008 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.301462 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.305091 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.48324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,22),-0.806999 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.598845 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.801751 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-1.10871 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.353451 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.252845 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.705983 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.0458756 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-1.06919 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-1.19085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),-0.367467 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.227151 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.579664 # DEPENDENCYPART_GRANDPAR
(21,18),(18,4),-0.610436 # DEPENDENCYPART_GRANDPAR
(21,18),(18,6),-1.22812 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.30865 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.656111 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.766988 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.39381 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.178441 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.113043 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.54981 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),0.405519 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.520268 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-1.09657 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.755701 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.499102 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.55396 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),0.436064 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.522326 # DEPENDENCYPART_GRANDPAR
(21,22),(22,23),-0.04087 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-1.31843 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-1.06845 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.844174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),1.68538 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.718299 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.0683417 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.995459 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.938007 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.7283 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.00435 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.730043 # DEPENDENCYPART_GRANDPAR
(23,15),(15,10),-0.378924 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),-0.327572 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.193899 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),-0.444975 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.314881 # DEPENDENCYPART_GRANDPAR
(23,15),(15,18),-0.342257 # DEPENDENCYPART_GRANDPAR
(23,20),(20,15),-0.186776 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.125672 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.242904 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.0698296 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.2705 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,18),-0.32715 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.142507 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.19694 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.3045 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.693315 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.26773 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,23),-0.892252 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,15),-0.609795 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.537058 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.0534195 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.421884 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.79225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
