# _root_ NCNB Texas National , formed from the remnants of of the failed First RepublicBank Corp. of Dallas , contributed $ 76.9 million to NCNB 's bottom line in the third quarter .
#goldHeads=3,3,19,3,3,5,8,6,8,8,14,14,14,10,14,14,16,3,0,19,20,20,19,27,24,27,23,19,31,31,28,19,
#predictedHeads=3,3,19,3,3,5,8,6,8,9,14,14,14,10,14,14,16,3,0,19,20,20,19,27,24,27,23,19,31,31,28,19,
(19,17),(17,14),0.211752 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),0.50901 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.443603 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.11983 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.127233 # DEPENDENCYPART_GRANDPAR
(19,17),(17,25),-1.3716 # DEPENDENCYPART_GRANDPAR
(19,20),(20,2),-0.161751 # DEPENDENCYPART_GRANDPAR
(19,20),(20,3),-0.00901987 # DEPENDENCYPART_GRANDPAR
(19,20),(20,5),-0.481021 # DEPENDENCYPART_GRANDPAR
(19,20),(20,9),-0.102102 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.113321 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.535631 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),0.115857 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),0.17132 # DEPENDENCYPART_GRANDPAR
(19,20),(20,23),-0.113418 # DEPENDENCYPART_GRANDPAR
(19,20),(20,24),-0.272192 # DEPENDENCYPART_GRANDPAR
(19,20),(20,25),-0.982012 # DEPENDENCYPART_GRANDPAR
(19,20),(20,26),-0.143826 # DEPENDENCYPART_GRANDPAR
(19,20),(20,27),-0.0885351 # DEPENDENCYPART_GRANDPAR
(19,20),(20,28),-0.0583937 # DEPENDENCYPART_GRANDPAR
(19,20),(20,30),-0.367628 # DEPENDENCYPART_GRANDPAR
(19,20),(20,31),-0.123023 # DEPENDENCYPART_GRANDPAR
(19,20),(20,32),-0.819019 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.166709 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),0.177768 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.178023 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-0.0989529 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.075886 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.174161 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.171007 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),0.362434 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.02465 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),0.0324353 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.82961 # DEPENDENCYPART_GRANDPAR
(19,23),(23,26),0.0109905 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),0.202637 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),0.0204815 # DEPENDENCYPART_GRANDPAR
(19,23),(23,31),0.13361 # DEPENDENCYPART_GRANDPAR
(19,24),(24,14),-0.550529 # DEPENDENCYPART_GRANDPAR
(19,24),(24,20),0.533647 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),0.0751488 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.027947 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-1.0455 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.171603 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),0.0155062 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),-0.152541 # DEPENDENCYPART_GRANDPAR
(19,24),(24,31),-0.033907 # DEPENDENCYPART_GRANDPAR
(19,26),(26,24),-0.255212 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),-0.888268 # DEPENDENCYPART_GRANDPAR
(19,26),(26,28),-0.234623 # DEPENDENCYPART_GRANDPAR
(19,27),(27,11),-0.666797 # DEPENDENCYPART_GRANDPAR
(19,27),(27,13),-0.547448 # DEPENDENCYPART_GRANDPAR
(19,27),(27,14),-0.531832 # DEPENDENCYPART_GRANDPAR
(19,27),(27,17),-0.66393 # DEPENDENCYPART_GRANDPAR
(19,27),(27,20),0.549107 # DEPENDENCYPART_GRANDPAR
(19,27),(27,22),0.111217 # DEPENDENCYPART_GRANDPAR
(19,27),(27,23),0.0862402 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),-0.0963795 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),-0.612085 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),0.0360364 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.238373 # DEPENDENCYPART_GRANDPAR
(19,27),(27,30),-0.34006 # DEPENDENCYPART_GRANDPAR
(19,27),(27,31),-0.0410647 # DEPENDENCYPART_GRANDPAR
(19,28),(28,27),0.136308 # DEPENDENCYPART_GRANDPAR
(19,28),(28,29),-0.660245 # DEPENDENCYPART_GRANDPAR
(19,28),(28,30),-0.271892 # DEPENDENCYPART_GRANDPAR
(19,28),(28,31),0.213185 # DEPENDENCYPART_GRANDPAR
(19,31),(31,20),0.51111 # DEPENDENCYPART_GRANDPAR
(19,31),(31,24),-0.12721 # DEPENDENCYPART_GRANDPAR
(19,31),(31,26),-0.0134055 # DEPENDENCYPART_GRANDPAR
(19,31),(31,27),0.0772699 # DEPENDENCYPART_GRANDPAR
(19,31),(31,29),-0.611503 # DEPENDENCYPART_GRANDPAR
(19,31),(31,30),-0.241746 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.548846 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-0.293186 # DEPENDENCYPART_GRANDPAR
(20,2),(2,4),-0.391577 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.300012 # DEPENDENCYPART_GRANDPAR
(20,2),(2,6),-0.280361 # DEPENDENCYPART_GRANDPAR
(20,2),(2,8),-0.361435 # DEPENDENCYPART_GRANDPAR
(20,2),(2,9),-0.153293 # DEPENDENCYPART_GRANDPAR
(20,2),(2,10),-0.145489 # DEPENDENCYPART_GRANDPAR
(20,2),(2,15),-0.206477 # DEPENDENCYPART_GRANDPAR
(20,2),(2,16),-0.0187796 # DEPENDENCYPART_GRANDPAR
(20,2),(2,18),-0.269289 # DEPENDENCYPART_GRANDPAR
(20,2),(2,32),-0.553315 # DEPENDENCYPART_GRANDPAR
(20,3),(3,1),-0.609331 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.567458 # DEPENDENCYPART_GRANDPAR
(20,3),(3,4),-0.429116 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),-0.299983 # DEPENDENCYPART_GRANDPAR
(20,3),(3,6),-0.291175 # DEPENDENCYPART_GRANDPAR
(20,3),(3,8),-0.360425 # DEPENDENCYPART_GRANDPAR
(20,3),(3,9),-0.173744 # DEPENDENCYPART_GRANDPAR
(20,3),(3,10),-0.16594 # DEPENDENCYPART_GRANDPAR
(20,3),(3,18),-0.306828 # DEPENDENCYPART_GRANDPAR
(20,3),(3,32),-0.553315 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),-0.64371 # DEPENDENCYPART_GRANDPAR
(20,5),(5,2),-0.6122 # DEPENDENCYPART_GRANDPAR
(20,5),(5,3),-0.576111 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),-0.543351 # DEPENDENCYPART_GRANDPAR
(20,5),(5,6),-0.36392 # DEPENDENCYPART_GRANDPAR
(20,5),(5,7),-0.539017 # DEPENDENCYPART_GRANDPAR
(20,5),(5,8),-0.432868 # DEPENDENCYPART_GRANDPAR
(20,5),(5,9),-0.409405 # DEPENDENCYPART_GRANDPAR
(20,5),(5,10),-0.401602 # DEPENDENCYPART_GRANDPAR
(20,5),(5,12),-0.395908 # DEPENDENCYPART_GRANDPAR
(20,5),(5,13),-0.525304 # DEPENDENCYPART_GRANDPAR
(20,5),(5,16),-0.274892 # DEPENDENCYPART_GRANDPAR
(20,5),(5,18),-0.490998 # DEPENDENCYPART_GRANDPAR
(20,5),(5,19),-0.275089 # DEPENDENCYPART_GRANDPAR
(20,5),(5,23),-0.383969 # DEPENDENCYPART_GRANDPAR
(20,5),(5,28),-0.294878 # DEPENDENCYPART_GRANDPAR
(20,5),(5,32),-0.557446 # DEPENDENCYPART_GRANDPAR
(20,9),(9,4),-0.60617 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),-0.45384 # DEPENDENCYPART_GRANDPAR
(20,9),(9,8),-0.0172332 # DEPENDENCYPART_GRANDPAR
(20,9),(9,10),-0.365912 # DEPENDENCYPART_GRANDPAR
(20,9),(9,11),-0.518167 # DEPENDENCYPART_GRANDPAR
(20,9),(9,12),-0.219894 # DEPENDENCYPART_GRANDPAR
(20,9),(9,13),-0.448137 # DEPENDENCYPART_GRANDPAR
(20,9),(9,14),-0.391123 # DEPENDENCYPART_GRANDPAR
(20,9),(9,15),-0.404851 # DEPENDENCYPART_GRANDPAR
(20,9),(9,17),-0.374766 # DEPENDENCYPART_GRANDPAR
(20,9),(9,19),-0.0841563 # DEPENDENCYPART_GRANDPAR
(20,9),(9,20),-1.04827 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,9),(9,27),-0.405829 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.374766 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.0841563 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.04827 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,27),-0.405829 # DEPENDENCYPART_GRANDPAR
(20,17),(17,11),-0.572421 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.510851 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.472898 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.289741 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.320938 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.13891 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.02805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,25),-0.761393 # DEPENDENCYPART_GRANDPAR
(20,21),(21,22),0.650552 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.123395 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),-0.238548 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.683332 # DEPENDENCYPART_GRANDPAR
(20,22),(22,21),0.162608 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.30846 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.411688 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.567634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,22),0.00981656 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.170248 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),-0.51421 # DEPENDENCYPART_GRANDPAR
(20,23),(23,26),-0.244607 # DEPENDENCYPART_GRANDPAR
(20,23),(23,27),-0.0524955 # DEPENDENCYPART_GRANDPAR
(20,23),(23,28),-0.123494 # DEPENDENCYPART_GRANDPAR
(20,23),(23,31),-0.419448 # DEPENDENCYPART_GRANDPAR
(20,24),(24,14),-1.00512 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-0.471386 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,22),0.130444 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.0521379 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.397853 # DEPENDENCYPART_GRANDPAR
(20,24),(24,26),-0.105773 # DEPENDENCYPART_GRANDPAR
(20,24),(24,27),0.170019 # DEPENDENCYPART_GRANDPAR
(20,24),(24,28),0.113907 # DEPENDENCYPART_GRANDPAR
(20,24),(24,31),-0.174879 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),0.0774047 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),-0.3266 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),0.190599 # DEPENDENCYPART_GRANDPAR
(20,27),(27,11),-1.15495 # DEPENDENCYPART_GRANDPAR
(20,27),(27,13),-1.08349 # DEPENDENCYPART_GRANDPAR
(20,27),(27,14),-1.03574 # DEPENDENCYPART_GRANDPAR
(20,27),(27,17),-1.01519 # DEPENDENCYPART_GRANDPAR
(20,27),(27,20),-0.51806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,27),(27,22),0.0888522 # DEPENDENCYPART_GRANDPAR
(20,27),(27,23),0.0223988 # DEPENDENCYPART_GRANDPAR
(20,27),(27,24),0.170437 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),-0.0452537 # DEPENDENCYPART_GRANDPAR
(20,27),(27,26),0.0593491 # DEPENDENCYPART_GRANDPAR
(20,27),(27,28),-0.00779622 # DEPENDENCYPART_GRANDPAR
(20,27),(27,30),-0.0659438 # DEPENDENCYPART_GRANDPAR
(20,27),(27,31),-0.190974 # DEPENDENCYPART_GRANDPAR
(20,28),(28,27),0.255459 # DEPENDENCYPART_GRANDPAR
(20,28),(28,29),-0.0503867 # DEPENDENCYPART_GRANDPAR
(20,28),(28,30),-0.000715891 # DEPENDENCYPART_GRANDPAR
(20,28),(28,31),-0.0214058 # DEPENDENCYPART_GRANDPAR
(20,30),(30,29),0.202331 # DEPENDENCYPART_GRANDPAR
(20,31),(31,20),-0.505392 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,31),(31,24),0.194094 # DEPENDENCYPART_GRANDPAR
(20,31),(31,26),0.0750713 # DEPENDENCYPART_GRANDPAR
(20,31),(31,27),0.229262 # DEPENDENCYPART_GRANDPAR
(20,31),(31,29),0.315771 # DEPENDENCYPART_GRANDPAR
(20,31),(31,30),0.0819978 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-0.777949 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-1.30235 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.256964 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.243266 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.780671 # DEPENDENCYPART_GRANDPAR
(21,23),(23,22),-0.376653 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.360209 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.88733 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),-0.63774 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.353346 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.459532 # DEPENDENCYPART_GRANDPAR
(21,23),(23,31),-0.256175 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-0.924564 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.765882 # DEPENDENCYPART_GRANDPAR
(21,24),(24,22),-0.326081 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.467271 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.938254 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.663977 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.32886 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.371259 # DEPENDENCYPART_GRANDPAR
(21,24),(24,31),-0.20962 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.34596 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.143736 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.248205 # DEPENDENCYPART_GRANDPAR
(22,16),(16,27),-1.02957 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.7154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.712077 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.768378 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.798215 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-1.40804 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.2909 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.883058 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),-0.654893 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.419461 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),-0.502604 # DEPENDENCYPART_GRANDPAR
(22,23),(23,31),-0.169432 # DEPENDENCYPART_GRANDPAR
(22,24),(24,14),-0.837933 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.783388 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-1.35822 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),-0.278988 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.935801 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),-0.682938 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.396794 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.416152 # DEPENDENCYPART_GRANDPAR
(22,24),(24,31),-0.124697 # DEPENDENCYPART_GRANDPAR
(23,20),(20,2),-0.0685092 # DEPENDENCYPART_GRANDPAR
(23,20),(20,3),-0.0467719 # DEPENDENCYPART_GRANDPAR
(23,20),(20,5),-0.519215 # DEPENDENCYPART_GRANDPAR
(23,20),(20,9),-0.142078 # DEPENDENCYPART_GRANDPAR
(23,20),(20,16),-0.162021 # DEPENDENCYPART_GRANDPAR
(23,20),(20,17),-0.292058 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.0705505 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),0.139732 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.33363 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,24),0.232324 # DEPENDENCYPART_GRANDPAR
(23,20),(20,25),-1.15217 # DEPENDENCYPART_GRANDPAR
(23,20),(20,26),-0.717171 # DEPENDENCYPART_GRANDPAR
(23,20),(20,27),-0.265978 # DEPENDENCYPART_GRANDPAR
(23,20),(20,28),-0.319563 # DEPENDENCYPART_GRANDPAR
(23,20),(20,30),-0.962257 # DEPENDENCYPART_GRANDPAR
(23,20),(20,31),-0.421762 # DEPENDENCYPART_GRANDPAR
(23,20),(20,32),-1.28162 # DEPENDENCYPART_GRANDPAR
(23,22),(22,16),-0.292511 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.394765 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.32465 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),0.234167 # DEPENDENCYPART_GRANDPAR
(23,24),(24,14),-0.842304 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.831473 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.861529 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.825009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),-1.03412 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),-0.278547 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),0.257118 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),0.0264036 # DEPENDENCYPART_GRANDPAR
(23,24),(24,31),0.105391 # DEPENDENCYPART_GRANDPAR
(23,26),(26,24),0.608425 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),-0.644373 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),0.16881 # DEPENDENCYPART_GRANDPAR
(23,27),(27,11),-1.02123 # DEPENDENCYPART_GRANDPAR
(23,27),(27,13),-0.796548 # DEPENDENCYPART_GRANDPAR
(23,27),(27,14),-0.935112 # DEPENDENCYPART_GRANDPAR
(23,27),(27,17),-0.995997 # DEPENDENCYPART_GRANDPAR
(23,27),(27,20),-0.917637 # DEPENDENCYPART_GRANDPAR
(23,27),(27,22),-0.926401 # DEPENDENCYPART_GRANDPAR
(23,27),(27,23),-0.909442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,27),(27,24),0.851594 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),-0.19134 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),0.0696588 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),0.0854694 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),-0.337983 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),0.232177 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),0.340617 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.454686 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),-0.36781 # DEPENDENCYPART_GRANDPAR
(23,28),(28,31),0.147343 # DEPENDENCYPART_GRANDPAR
(23,31),(31,20),-0.917115 # DEPENDENCYPART_GRANDPAR
(23,31),(31,24),0.830798 # DEPENDENCYPART_GRANDPAR
(23,31),(31,26),0.00241362 # DEPENDENCYPART_GRANDPAR
(23,31),(31,27),0.353315 # DEPENDENCYPART_GRANDPAR
(23,31),(31,29),-0.153055 # DEPENDENCYPART_GRANDPAR
(23,31),(31,30),-0.274294 # DEPENDENCYPART_GRANDPAR
(24,14),(14,4),-0.505616 # DEPENDENCYPART_GRANDPAR
(24,14),(14,5),-0.795577 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),-0.333373 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),-0.786429 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.722205 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.403418 # DEPENDENCYPART_GRANDPAR
(24,14),(14,15),-0.401863 # DEPENDENCYPART_GRANDPAR
(24,14),(14,16),-0.0884961 # DEPENDENCYPART_GRANDPAR
(24,14),(14,17),-0.224798 # DEPENDENCYPART_GRANDPAR
(24,14),(14,18),-0.37521 # DEPENDENCYPART_GRANDPAR
(24,14),(14,19),-0.419722 # DEPENDENCYPART_GRANDPAR
(24,14),(14,20),-0.610724 # DEPENDENCYPART_GRANDPAR
(24,14),(14,24),-1.49016 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,14),(14,25),-1.1487 # DEPENDENCYPART_GRANDPAR
(24,14),(14,27),-0.812502 # DEPENDENCYPART_GRANDPAR
(24,14),(14,28),-0.838941 # DEPENDENCYPART_GRANDPAR
(24,14),(14,32),-1.28998 # DEPENDENCYPART_GRANDPAR
(24,20),(20,2),-0.704102 # DEPENDENCYPART_GRANDPAR
(24,20),(20,3),-0.295601 # DEPENDENCYPART_GRANDPAR
(24,20),(20,5),-0.692734 # DEPENDENCYPART_GRANDPAR
(24,20),(20,9),0.018678 # DEPENDENCYPART_GRANDPAR
(24,20),(20,16),-0.159431 # DEPENDENCYPART_GRANDPAR
(24,20),(20,17),-0.27122 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),-0.269192 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),-0.136631 # DEPENDENCYPART_GRANDPAR
(24,20),(20,23),-0.191196 # DEPENDENCYPART_GRANDPAR
(24,20),(20,24),-1.34468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,20),(20,25),-1.06923 # DEPENDENCYPART_GRANDPAR
(24,20),(20,26),-0.795034 # DEPENDENCYPART_GRANDPAR
(24,20),(20,27),-0.626474 # DEPENDENCYPART_GRANDPAR
(24,20),(20,28),-0.710223 # DEPENDENCYPART_GRANDPAR
(24,20),(20,30),-1.05449 # DEPENDENCYPART_GRANDPAR
(24,20),(20,31),-0.791339 # DEPENDENCYPART_GRANDPAR
(24,20),(20,32),-1.21516 # DEPENDENCYPART_GRANDPAR
(24,22),(22,16),-0.675424 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.838144 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),-0.500322 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.34451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,20),-0.463177 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.598045 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.35249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-1.06936 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-0.779824 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.685653 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.754736 # DEPENDENCYPART_GRANDPAR
(24,23),(23,31),-0.850517 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.929326 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),-0.480005 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.25205 # DEPENDENCYPART_GRANDPAR
(24,27),(27,11),-1.35608 # DEPENDENCYPART_GRANDPAR
(24,27),(27,13),-1.15792 # DEPENDENCYPART_GRANDPAR
(24,27),(27,14),-1.14262 # DEPENDENCYPART_GRANDPAR
(24,27),(27,17),-1.00127 # DEPENDENCYPART_GRANDPAR
(24,27),(27,20),-1.10514 # DEPENDENCYPART_GRANDPAR
(24,27),(27,22),-1.11035 # DEPENDENCYPART_GRANDPAR
(24,27),(27,23),-0.876646 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-0.728701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,25),-0.0770438 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.0303412 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.283594 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),-0.54465 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),-0.333106 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),0.0100524 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.943714 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.564119 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.499451 # DEPENDENCYPART_GRANDPAR
(24,31),(31,20),-1.10456 # DEPENDENCYPART_GRANDPAR
(24,31),(31,24),-0.745444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,31),(31,26),-0.0786161 # DEPENDENCYPART_GRANDPAR
(24,31),(31,27),0.128534 # DEPENDENCYPART_GRANDPAR
(24,31),(31,29),-0.44197 # DEPENDENCYPART_GRANDPAR
(24,31),(31,30),-0.378575 # DEPENDENCYPART_GRANDPAR
(26,24),(24,14),-0.402943 # DEPENDENCYPART_GRANDPAR
(26,24),(24,20),-0.346176 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.18923 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-0.232926 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),-0.296299 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.56073 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,27),-0.395163 # DEPENDENCYPART_GRANDPAR
(26,24),(24,28),-0.596496 # DEPENDENCYPART_GRANDPAR
(26,24),(24,31),-0.95305 # DEPENDENCYPART_GRANDPAR
(26,28),(28,27),0.104785 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),-0.475224 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.205754 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.36546 # DEPENDENCYPART_GRANDPAR
(27,11),(11,10),-0.0566 # DEPENDENCYPART_GRANDPAR
