# _root_ `` We have no plans to adjust our asset allocation in foreign equities , '' said Masato Murakami , chief portfolio manager in the pension fund management department at Yasuda Trust & Banking Co .
#goldHeads=16,3,16,5,3,5,6,10,10,7,10,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,28,31,29,31,32,33,16,
#predictedHeads=16,3,16,5,3,5,6,10,10,7,7,13,11,16,16,0,18,16,18,22,22,18,22,28,28,28,28,23,22,31,29,31,32,33,16,
(22,17),(17,21),-0.17951 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.28192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,32),-0.960533 # DEPENDENCYPART_GRANDPAR
(22,18),(18,1),-0.68965 # DEPENDENCYPART_GRANDPAR
(22,18),(18,3),-0.366917 # DEPENDENCYPART_GRANDPAR
(22,18),(18,8),-0.717462 # DEPENDENCYPART_GRANDPAR
(22,18),(18,10),-0.654703 # DEPENDENCYPART_GRANDPAR
(22,18),(18,12),-0.356175 # DEPENDENCYPART_GRANDPAR
(22,18),(18,13),-0.483013 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.58868 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.598053 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.0805238 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.118858 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.0951316 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.17951 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-1.28192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.618106 # DEPENDENCYPART_GRANDPAR
(22,18),(18,25),-1.02408 # DEPENDENCYPART_GRANDPAR
(22,18),(18,26),-0.977991 # DEPENDENCYPART_GRANDPAR
(22,18),(18,27),-1.02837 # DEPENDENCYPART_GRANDPAR
(22,18),(18,28),-0.637293 # DEPENDENCYPART_GRANDPAR
(22,18),(18,31),-0.490516 # DEPENDENCYPART_GRANDPAR
(22,18),(18,32),-0.960533 # DEPENDENCYPART_GRANDPAR
(22,18),(18,34),-1.01927 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),0.126969 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.132837 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.05759 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.220527 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.324101 # DEPENDENCYPART_GRANDPAR
(22,21),(21,23),-0.678473 # DEPENDENCYPART_GRANDPAR
(22,21),(21,29),-0.884138 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.594738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.569344 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),-0.373179 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),-0.275988 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.330935 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),0.0764907 # DEPENDENCYPART_GRANDPAR
(22,23),(23,31),0.256869 # DEPENDENCYPART_GRANDPAR
(22,23),(23,32),-0.532631 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.422403 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.436262 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),-0.244118 # DEPENDENCYPART_GRANDPAR
(22,25),(25,29),-0.0422418 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),-0.382493 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),-0.32866 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.361891 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),0.0601869 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),-0.0659838 # DEPENDENCYPART_GRANDPAR
(22,26),(26,31),0.0156604 # DEPENDENCYPART_GRANDPAR
(22,27),(27,24),-0.413834 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),-0.322747 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.298422 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.0564943 # DEPENDENCYPART_GRANDPAR
(22,27),(27,31),0.0364582 # DEPENDENCYPART_GRANDPAR
(22,28),(28,1),-1.26914 # DEPENDENCYPART_GRANDPAR
(22,28),(28,3),-0.854846 # DEPENDENCYPART_GRANDPAR
(22,28),(28,8),-1.2097 # DEPENDENCYPART_GRANDPAR
(22,28),(28,12),-0.885364 # DEPENDENCYPART_GRANDPAR
(22,28),(28,20),-0.862839 # DEPENDENCYPART_GRANDPAR
(22,28),(28,21),-0.866124 # DEPENDENCYPART_GRANDPAR
(22,28),(28,22),-0.593545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,28),(28,23),0.199345 # DEPENDENCYPART_GRANDPAR
(22,28),(28,24),-0.380585 # DEPENDENCYPART_GRANDPAR
(22,28),(28,25),-0.320296 # DEPENDENCYPART_GRANDPAR
(22,28),(28,26),-0.294123 # DEPENDENCYPART_GRANDPAR
(22,28),(28,27),-0.316489 # DEPENDENCYPART_GRANDPAR
(22,28),(28,29),-0.0257292 # DEPENDENCYPART_GRANDPAR
(22,28),(28,31),0.0716463 # DEPENDENCYPART_GRANDPAR
(22,28),(28,32),-0.244517 # DEPENDENCYPART_GRANDPAR
(22,28),(28,33),-0.563283 # DEPENDENCYPART_GRANDPAR
(22,28),(28,34),-0.487615 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),0.0117889 # DEPENDENCYPART_GRANDPAR
(22,29),(29,30),-0.0938683 # DEPENDENCYPART_GRANDPAR
(22,29),(29,31),0.381411 # DEPENDENCYPART_GRANDPAR
(22,29),(29,32),-0.550555 # DEPENDENCYPART_GRANDPAR
(22,29),(29,33),-0.274268 # DEPENDENCYPART_GRANDPAR
(22,29),(29,34),-0.34025 # DEPENDENCYPART_GRANDPAR
(22,31),(31,3),-0.791625 # DEPENDENCYPART_GRANDPAR
(22,31),(31,20),-0.776704 # DEPENDENCYPART_GRANDPAR
(22,31),(31,21),-0.770097 # DEPENDENCYPART_GRANDPAR
(22,31),(31,22),-0.69541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,31),(31,24),-0.273855 # DEPENDENCYPART_GRANDPAR
(22,31),(31,25),-0.444214 # DEPENDENCYPART_GRANDPAR
(22,31),(31,26),-0.398241 # DEPENDENCYPART_GRANDPAR
(22,31),(31,27),-0.461049 # DEPENDENCYPART_GRANDPAR
(22,31),(31,28),-0.0630673 # DEPENDENCYPART_GRANDPAR
(22,31),(31,30),-0.15741 # DEPENDENCYPART_GRANDPAR
(22,31),(31,32),-0.36686 # DEPENDENCYPART_GRANDPAR
(22,31),(31,33),-0.434611 # DEPENDENCYPART_GRANDPAR
(22,31),(31,34),-0.194298 # DEPENDENCYPART_GRANDPAR
(22,32),(32,33),-0.493902 # DEPENDENCYPART_GRANDPAR
(22,32),(32,34),-0.387086 # DEPENDENCYPART_GRANDPAR
(22,34),(34,20),-0.776531 # DEPENDENCYPART_GRANDPAR
(22,34),(34,24),-0.319034 # DEPENDENCYPART_GRANDPAR
(22,34),(34,25),-0.479396 # DEPENDENCYPART_GRANDPAR
(22,34),(34,26),-0.430276 # DEPENDENCYPART_GRANDPAR
(22,34),(34,27),-0.497729 # DEPENDENCYPART_GRANDPAR
(22,34),(34,28),-0.0950861 # DEPENDENCYPART_GRANDPAR
(22,34),(34,30),-0.475989 # DEPENDENCYPART_GRANDPAR
(22,34),(34,31),-0.0740012 # DEPENDENCYPART_GRANDPAR
(22,34),(34,33),-0.680402 # DEPENDENCYPART_GRANDPAR
(23,22),(22,1),-0.535997 # DEPENDENCYPART_GRANDPAR
(23,22),(22,3),-0.20216 # DEPENDENCYPART_GRANDPAR
(23,22),(22,4),-0.621149 # DEPENDENCYPART_GRANDPAR
(23,22),(22,5),-0.550524 # DEPENDENCYPART_GRANDPAR
(23,22),(22,8),-0.781082 # DEPENDENCYPART_GRANDPAR
(23,22),(22,12),-0.236357 # DEPENDENCYPART_GRANDPAR
(23,22),(22,13),-0.409465 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.427818 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),-0.443528 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.456008 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.817284 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.277222 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.280186 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.71924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.0489282 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.455069 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),-0.797474 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-0.874803 # DEPENDENCYPART_GRANDPAR
(23,22),(22,28),-0.837278 # DEPENDENCYPART_GRANDPAR
(23,22),(22,29),-1.08467 # DEPENDENCYPART_GRANDPAR
(23,22),(22,31),-0.847952 # DEPENDENCYPART_GRANDPAR
(23,22),(22,32),-0.868498 # DEPENDENCYPART_GRANDPAR
(23,22),(22,34),-0.905794 # DEPENDENCYPART_GRANDPAR
(23,24),(24,25),0.275413 # DEPENDENCYPART_GRANDPAR
(23,25),(25,24),1.01621 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),0.0990759 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),-0.562802 # DEPENDENCYPART_GRANDPAR
(23,26),(26,24),1.18542 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.82059 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),-0.0160929 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),0.0385387 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.590462 # DEPENDENCYPART_GRANDPAR
(23,26),(26,31),-0.0458071 # DEPENDENCYPART_GRANDPAR
(23,27),(27,24),1.16672 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),0.884761 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),0.555293 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.557693 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),-0.0178671 # DEPENDENCYPART_GRANDPAR
(23,28),(28,1),-1.30728 # DEPENDENCYPART_GRANDPAR
(23,28),(28,3),-0.80176 # DEPENDENCYPART_GRANDPAR
(23,28),(28,8),-1.44651 # DEPENDENCYPART_GRANDPAR
(23,28),(28,12),-1.00306 # DEPENDENCYPART_GRANDPAR
(23,28),(28,20),-1.03916 # DEPENDENCYPART_GRANDPAR
(23,28),(28,21),-1.23918 # DEPENDENCYPART_GRANDPAR
(23,28),(28,22),-1.05509 # DEPENDENCYPART_GRANDPAR
(23,28),(28,23),-0.879197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,28),(28,24),1.21137 # DEPENDENCYPART_GRANDPAR
(23,28),(28,25),0.831043 # DEPENDENCYPART_GRANDPAR
(23,28),(28,26),0.483988 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),0.436173 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.487639 # DEPENDENCYPART_GRANDPAR
(23,28),(28,31),0.0231701 # DEPENDENCYPART_GRANDPAR
(23,28),(28,32),-0.474573 # DEPENDENCYPART_GRANDPAR
(23,28),(28,33),-1.17873 # DEPENDENCYPART_GRANDPAR
(23,28),(28,34),-0.00946526 # DEPENDENCYPART_GRANDPAR
(23,31),(31,3),-0.684336 # DEPENDENCYPART_GRANDPAR
(23,31),(31,20),-0.887756 # DEPENDENCYPART_GRANDPAR
(23,31),(31,21),-1.07246 # DEPENDENCYPART_GRANDPAR
(23,31),(31,22),-0.889712 # DEPENDENCYPART_GRANDPAR
(23,31),(31,24),1.19386 # DEPENDENCYPART_GRANDPAR
(23,31),(31,25),0.785111 # DEPENDENCYPART_GRANDPAR
(23,31),(31,26),0.468765 # DEPENDENCYPART_GRANDPAR
(23,31),(31,27),0.373475 # DEPENDENCYPART_GRANDPAR
(23,31),(31,28),0.39247 # DEPENDENCYPART_GRANDPAR
(23,31),(31,30),-0.31609 # DEPENDENCYPART_GRANDPAR
(23,31),(31,32),-0.225445 # DEPENDENCYPART_GRANDPAR
(23,31),(31,33),-1.09056 # DEPENDENCYPART_GRANDPAR
(23,31),(31,34),0.291084 # DEPENDENCYPART_GRANDPAR
(23,32),(32,33),-1.36739 # DEPENDENCYPART_GRANDPAR
(23,32),(32,34),-0.178259 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.37286 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.230454 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.560239 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.74668 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,24),-1.25058 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-1.07334 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.259031 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.12436 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.000141004 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),-0.213736 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.142722 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.142705 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),0.144804 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),-0.644744 # DEPENDENCYPART_GRANDPAR
(25,29),(29,33),-0.286115 # DEPENDENCYPART_GRANDPAR
(25,29),(29,34),-0.399223 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),-0.419174 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),-0.829539 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.86558 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,29),-0.578113 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-1.36801 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-1.1151 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-1.04893 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,29),0.243501 # DEPENDENCYPART_GRANDPAR
(26,27),(27,31),-0.0990616 # DEPENDENCYPART_GRANDPAR
(26,28),(28,1),-1.76505 # DEPENDENCYPART_GRANDPAR
(26,28),(28,3),-1.10625 # DEPENDENCYPART_GRANDPAR
(26,28),(28,8),-1.59112 # DEPENDENCYPART_GRANDPAR
(26,28),(28,12),-1.47619 # DEPENDENCYPART_GRANDPAR
(26,28),(28,20),-1.38112 # DEPENDENCYPART_GRANDPAR
(26,28),(28,21),-1.43471 # DEPENDENCYPART_GRANDPAR
(26,28),(28,22),-1.38841 # DEPENDENCYPART_GRANDPAR
(26,28),(28,23),-1.31127 # DEPENDENCYPART_GRANDPAR
(26,28),(28,24),-1.368 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-1.11389 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-1.04467 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),0.0372604 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),0.27424 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.063924 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),-0.196755 # DEPENDENCYPART_GRANDPAR
(26,28),(28,33),-0.53114 # DEPENDENCYPART_GRANDPAR
(26,28),(28,34),-0.427494 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),-0.0904095 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.115005 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),0.249888 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.492434 # DEPENDENCYPART_GRANDPAR
(26,29),(29,33),-0.238574 # DEPENDENCYPART_GRANDPAR
(26,29),(29,34),-0.276581 # DEPENDENCYPART_GRANDPAR
(26,31),(31,3),-1.04142 # DEPENDENCYPART_GRANDPAR
(26,31),(31,20),-1.29337 # DEPENDENCYPART_GRANDPAR
(26,31),(31,21),-1.33706 # DEPENDENCYPART_GRANDPAR
(26,31),(31,22),-1.29237 # DEPENDENCYPART_GRANDPAR
(26,31),(31,24),-1.15182 # DEPENDENCYPART_GRANDPAR
(26,31),(31,25),-1.01624 # DEPENDENCYPART_GRANDPAR
(26,31),(31,26),-1.16826 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,31),(31,27),-0.126817 # DEPENDENCYPART_GRANDPAR
(26,31),(31,28),-0.154504 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),-0.173307 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),-0.267268 # DEPENDENCYPART_GRANDPAR
(26,31),(31,33),-0.343126 # DEPENDENCYPART_GRANDPAR
(26,31),(31,34),-0.0748344 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),-0.519087 # DEPENDENCYPART_GRANDPAR
(27,25),(25,24),-0.824247 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),-0.479384 # DEPENDENCYPART_GRANDPAR
(27,25),(25,29),-0.728105 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),-0.803619 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),-0.423639 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-1.90183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,28),-0.563298 # DEPENDENCYPART_GRANDPAR
(27,26),(26,29),-0.727908 # DEPENDENCYPART_GRANDPAR
(27,26),(26,31),-0.781996 # DEPENDENCYPART_GRANDPAR
(27,29),(29,28),0.186605 # DEPENDENCYPART_GRANDPAR
(27,29),(29,30),-0.10595 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),0.172847 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.331402 # DEPENDENCYPART_GRANDPAR
(27,29),(29,33),-0.356101 # DEPENDENCYPART_GRANDPAR
(27,29),(29,34),-0.436127 # DEPENDENCYPART_GRANDPAR
(27,31),(31,3),-1.0361 # DEPENDENCYPART_GRANDPAR
(27,31),(31,20),-1.24345 # DEPENDENCYPART_GRANDPAR
(27,31),(31,21),-1.42437 # DEPENDENCYPART_GRANDPAR
(27,31),(31,22),-1.29201 # DEPENDENCYPART_GRANDPAR
(27,31),(31,24),-1.13606 # DEPENDENCYPART_GRANDPAR
(27,31),(31,25),-1.11306 # DEPENDENCYPART_GRANDPAR
(27,31),(31,26),-1.15562 # DEPENDENCYPART_GRANDPAR
(27,31),(31,27),-1.24553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,31),(31,28),0.0996071 # DEPENDENCYPART_GRANDPAR
(27,31),(31,30),-0.203814 # DEPENDENCYPART_GRANDPAR
(27,31),(31,32),-0.115891 # DEPENDENCYPART_GRANDPAR
(27,31),(31,33),-0.484723 # DEPENDENCYPART_GRANDPAR
(27,31),(31,34),-0.258449 # DEPENDENCYPART_GRANDPAR
(28,1),(1,2),-0.318513 # DEPENDENCYPART_GRANDPAR
(28,1),(1,3),-0.271578 # DEPENDENCYPART_GRANDPAR
(28,1),(1,6),-0.336983 # DEPENDENCYPART_GRANDPAR
(28,3),(3,1),-0.875836 # DEPENDENCYPART_GRANDPAR
(28,3),(3,2),-0.294481 # DEPENDENCYPART_GRANDPAR
(28,3),(3,4),-1.16375 # DEPENDENCYPART_GRANDPAR
(28,3),(3,5),-0.395364 # DEPENDENCYPART_GRANDPAR
(28,3),(3,6),-0.248975 # DEPENDENCYPART_GRANDPAR
(28,3),(3,7),0.397407 # DEPENDENCYPART_GRANDPAR
(28,3),(3,8),-0.578783 # DEPENDENCYPART_GRANDPAR
(28,3),(3,9),-0.836051 # DEPENDENCYPART_GRANDPAR
(28,3),(3,10),-0.772356 # DEPENDENCYPART_GRANDPAR
(28,3),(3,11),-0.298858 # DEPENDENCYPART_GRANDPAR
(28,3),(3,12),-0.446094 # DEPENDENCYPART_GRANDPAR
(28,3),(3,13),-0.419528 # DEPENDENCYPART_GRANDPAR
(28,3),(3,14),-1.09037 # DEPENDENCYPART_GRANDPAR
(28,3),(3,15),-0.698493 # DEPENDENCYPART_GRANDPAR
(28,3),(3,16),-0.611769 # DEPENDENCYPART_GRANDPAR
(28,3),(3,18),-0.453185 # DEPENDENCYPART_GRANDPAR
(28,3),(3,19),-0.729059 # DEPENDENCYPART_GRANDPAR
(28,3),(3,22),-0.533313 # DEPENDENCYPART_GRANDPAR
(28,3),(3,23),-0.068241 # DEPENDENCYPART_GRANDPAR
(28,3),(3,28),-1.14532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,3),(3,29),-0.595407 # DEPENDENCYPART_GRANDPAR
(28,3),(3,32),-0.506224 # DEPENDENCYPART_GRANDPAR
(28,3),(3,35),-0.675138 # DEPENDENCYPART_GRANDPAR
(28,8),(8,5),-0.498429 # DEPENDENCYPART_GRANDPAR
(28,8),(8,6),-0.251245 # DEPENDENCYPART_GRANDPAR
(28,8),(8,9),-0.817538 # DEPENDENCYPART_GRANDPAR
(28,8),(8,11),-0.401781 # DEPENDENCYPART_GRANDPAR
(28,20),(20,18),-0.241426 # DEPENDENCYPART_GRANDPAR
(28,20),(20,19),-0.567063 # DEPENDENCYPART_GRANDPAR
(28,20),(20,21),-0.413521 # DEPENDENCYPART_GRANDPAR
(28,21),(21,17),-0.659023 # DEPENDENCYPART_GRANDPAR
(28,21),(21,20),-0.559503 # DEPENDENCYPART_GRANDPAR
(28,21),(21,23),-0.0396893 # DEPENDENCYPART_GRANDPAR
(28,21),(21,29),-0.579448 # DEPENDENCYPART_GRANDPAR
(28,22),(22,1),-0.88541 # DEPENDENCYPART_GRANDPAR
(28,22),(22,3),-0.304937 # DEPENDENCYPART_GRANDPAR
(28,22),(22,4),-1.35239 # DEPENDENCYPART_GRANDPAR
(28,22),(22,5),-0.449629 # DEPENDENCYPART_GRANDPAR
(28,22),(22,8),-0.584585 # DEPENDENCYPART_GRANDPAR
(28,22),(22,12),-0.502375 # DEPENDENCYPART_GRANDPAR
(28,22),(22,13),-0.502524 # DEPENDENCYPART_GRANDPAR
(28,22),(22,15),-0.651062 # DEPENDENCYPART_GRANDPAR
(28,22),(22,17),-0.647524 # DEPENDENCYPART_GRANDPAR
(28,22),(22,18),-0.432112 # DEPENDENCYPART_GRANDPAR
(28,22),(22,19),-0.396874 # DEPENDENCYPART_GRANDPAR
(28,22),(22,20),-0.541991 # DEPENDENCYPART_GRANDPAR
(28,22),(22,21),-0.42068 # DEPENDENCYPART_GRANDPAR
(28,22),(22,23),0.00135601 # DEPENDENCYPART_GRANDPAR
(28,22),(22,24),-0.199434 # DEPENDENCYPART_GRANDPAR
(28,22),(22,25),-0.0893788 # DEPENDENCYPART_GRANDPAR
(28,22),(22,26),-0.219116 # DEPENDENCYPART_GRANDPAR
(28,22),(22,27),-0.0630903 # DEPENDENCYPART_GRANDPAR
(28,22),(22,28),-1.30474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,22),(22,29),-0.579179 # DEPENDENCYPART_GRANDPAR
(28,22),(22,31),-0.612243 # DEPENDENCYPART_GRANDPAR
(28,22),(22,32),-0.640815 # DEPENDENCYPART_GRANDPAR
(28,22),(22,34),-0.943339 # DEPENDENCYPART_GRANDPAR
(28,23),(23,22),-0.384021 # DEPENDENCYPART_GRANDPAR
(28,23),(23,24),-0.294681 # DEPENDENCYPART_GRANDPAR
(28,23),(23,25),-0.115426 # DEPENDENCYPART_GRANDPAR
(28,23),(23,26),-0.229326 # DEPENDENCYPART_GRANDPAR
(28,23),(23,27),-0.106413 # DEPENDENCYPART_GRANDPAR
(28,23),(23,28),-1.24302 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,23),(23,31),-0.482402 # DEPENDENCYPART_GRANDPAR
(28,23),(23,32),-0.555602 # DEPENDENCYPART_GRANDPAR
(28,24),(24,25),-0.220722 # DEPENDENCYPART_GRANDPAR
(28,25),(25,24),-0.499174 # DEPENDENCYPART_GRANDPAR
(28,25),(25,26),-0.233475 # DEPENDENCYPART_GRANDPAR
(28,25),(25,29),-0.58016 # DEPENDENCYPART_GRANDPAR
(28,26),(26,24),-0.478546 # DEPENDENCYPART_GRANDPAR
(28,26),(26,25),-0.110877 # DEPENDENCYPART_GRANDPAR
(28,26),(26,27),-0.0902899 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-1.30468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,26),(26,29),-0.579963 # DEPENDENCYPART_GRANDPAR
(28,26),(26,31),-0.612183 # DEPENDENCYPART_GRANDPAR
(28,27),(27,24),-0.535399 # DEPENDENCYPART_GRANDPAR
(28,27),(27,25),-0.113983 # DEPENDENCYPART_GRANDPAR
(28,27),(27,26),-0.223331 # DEPENDENCYPART_GRANDPAR
(28,27),(27,29),-0.578983 # DEPENDENCYPART_GRANDPAR
(28,27),(27,31),-0.612085 # DEPENDENCYPART_GRANDPAR
(28,29),(29,28),-0.559234 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,29),(29,30),0.10838 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),0.389057 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),-0.150651 # DEPENDENCYPART_GRANDPAR
(28,29),(29,33),-0.0334547 # DEPENDENCYPART_GRANDPAR
(28,29),(29,34),-0.118695 # DEPENDENCYPART_GRANDPAR
(28,31),(31,3),-0.752392 # DEPENDENCYPART_GRANDPAR
(28,31),(31,20),-1.01324 # DEPENDENCYPART_GRANDPAR
(28,31),(31,21),-1.13322 # DEPENDENCYPART_GRANDPAR
(28,31),(31,22),-1.07097 # DEPENDENCYPART_GRANDPAR
(28,31),(31,24),-0.838923 # DEPENDENCYPART_GRANDPAR
(28,31),(31,25),-0.811367 # DEPENDENCYPART_GRANDPAR
(28,31),(31,26),-0.921087 # DEPENDENCYPART_GRANDPAR
(28,31),(31,27),-0.793174 # DEPENDENCYPART_GRANDPAR
(28,31),(31,28),-0.643241 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,31),(31,30),-0.0412811 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),0.0712264 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),-0.185881 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),0.0323165 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),-0.332709 # DEPENDENCYPART_GRANDPAR
(28,32),(32,34),-0.24801 # DEPENDENCYPART_GRANDPAR
(28,33),(33,30),-0.087517 # DEPENDENCYPART_GRANDPAR
(28,33),(33,34),-0.00449632 # DEPENDENCYPART_GRANDPAR
(28,34),(34,20),-1.01307 # DEPENDENCYPART_GRANDPAR
(28,34),(34,24),-0.838612 # DEPENDENCYPART_GRANDPAR
(28,34),(34,25),-0.817619 # DEPENDENCYPART_GRANDPAR
(28,34),(34,26),-0.927338 # DEPENDENCYPART_GRANDPAR
(28,34),(34,27),-0.799425 # DEPENDENCYPART_GRANDPAR
(28,34),(34,28),-0.67526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,34),(34,30),-0.35986 # DEPENDENCYPART_GRANDPAR
