# _root_ In composite trading on the New York Stock Exchange , Black & Decker closed at $ 19.75 yesterday , down 25 cents .
#goldHeads=14,3,1,3,9,9,9,9,4,14,12,14,12,0,14,17,15,14,14,14,22,20,14,
#predictedHeads=14,3,1,3,9,9,9,9,4,14,12,14,12,0,14,17,15,14,14,14,22,20,14,
(4,6),(4,14),(4,23),-0.077152 # DEPENDENCYPART_TRISIBL
(4,6),(4,14),(4,24),-0.123283 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,22),(4,23),-0.0925863 # DEPENDENCYPART_TRISIBL
(4,6),(4,22),(4,24),-0.113008 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,6),(4,23),(4,24),-0.116981 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,8),(4,9),-0.137354 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,10),-0.0431411 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,11),-0.136382 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,12),-0.151185 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,13),-0.136381 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,14),-0.0616975 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,22),-0.138568 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,23),-0.0919133 # DEPENDENCYPART_TRISIBL
(4,7),(4,8),(4,24),-0.101133 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,9),(4,10),-0.0431279 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,11),-0.137507 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,12),-0.151195 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,13),-0.137505 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,14),-0.0616981 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,22),-0.139692 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,23),-0.0913726 # DEPENDENCYPART_TRISIBL
(4,7),(4,9),(4,24),-0.0982409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,10),(4,11),-0.17468 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,12),-0.127727 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,13),-0.174678 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,14),-0.0135954 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,22),-0.177138 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,23),-0.110281 # DEPENDENCYPART_TRISIBL
(4,7),(4,10),(4,24),-0.0229087 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,11),(4,12),-0.151185 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,13),-0.137197 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,14),-0.0616975 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,22),-0.139384 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,23),-0.0913698 # DEPENDENCYPART_TRISIBL
(4,7),(4,11),(4,24),-0.0973251 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,12),(4,13),-0.144281 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,14),-0.0642646 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,22),-0.146468 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,23),-0.0827503 # DEPENDENCYPART_TRISIBL
(4,7),(4,12),(4,24),-0.171807 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,13),(4,14),-0.0616975 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,22),-0.139384 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,23),-0.0913698 # DEPENDENCYPART_TRISIBL
(4,7),(4,13),(4,24),-0.0973193 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,14),(4,22),-0.118232 # DEPENDENCYPART_TRISIBL
(4,7),(4,14),(4,23),-0.0762305 # DEPENDENCYPART_TRISIBL
(4,7),(4,14),(4,24),-0.110605 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,22),(4,23),-0.0913701 # DEPENDENCYPART_TRISIBL
(4,7),(4,22),(4,24),-0.0974434 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,7),(4,23),(4,24),-0.10343 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,9),(4,10),-0.0403748 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,11),-0.135855 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,12),-0.151812 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,13),-0.135853 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,14),-0.0635689 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,22),-0.13804 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,23),-0.093705 # DEPENDENCYPART_TRISIBL
(4,8),(4,9),(4,24),-0.126678 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,10),(4,11),-0.17399 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,12),-0.128363 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,13),-0.173988 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,14),-0.0170401 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,22),-0.176447 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,23),-0.111754 # DEPENDENCYPART_TRISIBL
(4,8),(4,10),(4,24),-0.0510442 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,11),(4,12),-0.151802 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,13),-0.135545 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,14),-0.0635683 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,22),-0.137732 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,23),-0.0937022 # DEPENDENCYPART_TRISIBL
(4,8),(4,11),(4,24),-0.125762 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,12),(4,13),-0.143594 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,14),-0.0661545 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,22),-0.145781 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,23),-0.0842297 # DEPENDENCYPART_TRISIBL
(4,8),(4,12),(4,24),-0.196534 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,13),(4,14),-0.0635683 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,22),-0.137732 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,23),-0.0937022 # DEPENDENCYPART_TRISIBL
(4,8),(4,13),(4,24),-0.125756 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,14),(4,22),-0.11754 # DEPENDENCYPART_TRISIBL
(4,8),(4,14),(4,23),-0.0779239 # DEPENDENCYPART_TRISIBL
(4,8),(4,14),(4,24),-0.135556 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,22),(4,23),-0.0937026 # DEPENDENCYPART_TRISIBL
(4,8),(4,22),(4,24),-0.12588 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,8),(4,23),(4,24),-0.133275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,10),(4,11),-0.168576 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,12),-0.127731 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,13),-0.168574 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,14),-0.0141738 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,22),-0.171033 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,23),-0.107112 # DEPENDENCYPART_TRISIBL
(4,9),(4,10),(4,24),-0.032826 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,11),(4,12),-0.151192 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,13),-0.12422 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,14),-0.0612145 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,22),-0.126407 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,23),-0.0882619 # DEPENDENCYPART_TRISIBL
(4,9),(4,11),(4,24),-0.0965755 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,12),(4,13),-0.138181 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,14),-0.0647507 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,22),-0.140368 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,23),-0.0795814 # DEPENDENCYPART_TRISIBL
(4,9),(4,12),(4,24),-0.177946 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,13),(4,14),-0.0612145 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,22),-0.126407 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,23),-0.0882619 # DEPENDENCYPART_TRISIBL
(4,9),(4,13),(4,24),-0.0965698 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,14),(4,22),-0.112125 # DEPENDENCYPART_TRISIBL
(4,9),(4,14),(4,23),-0.069833 # DEPENDENCYPART_TRISIBL
(4,9),(4,14),(4,24),-0.118199 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,22),(4,23),-0.0882622 # DEPENDENCYPART_TRISIBL
(4,9),(4,22),(4,24),-0.0966938 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,9),(4,23),(4,24),-0.117104 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,11),(4,12),-0.0821657 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,13),-0.0908596 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,14),-0.0570496 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,22),-0.0912274 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,23),-0.133026 # DEPENDENCYPART_TRISIBL
(4,10),(4,11),(4,24),-0.163322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,12),(4,13),-0.0661867 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,14),-0.0513423 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,22),-0.066559 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,23),-0.0756005 # DEPENDENCYPART_TRISIBL
(4,10),(4,12),(4,24),-0.154664 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,13),(4,14),-0.0570496 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,22),-0.0911949 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,23),-0.133026 # DEPENDENCYPART_TRISIBL
(4,10),(4,13),(4,24),-0.163322 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,14),(4,22),-0.0682745 # DEPENDENCYPART_TRISIBL
(4,10),(4,14),(4,23),-0.0591573 # DEPENDENCYPART_TRISIBL
(4,10),(4,14),(4,24),-0.10377 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,22),(4,23),-0.134979 # DEPENDENCYPART_TRISIBL
(4,10),(4,22),(4,24),-0.166637 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,10),(4,23),(4,24),-0.214731 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,12),(4,13),-0.144076 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,14),-0.0642431 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,22),-0.146263 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,23),-0.0827522 # DEPENDENCYPART_TRISIBL
(4,11),(4,12),(4,24),-0.173573 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,13),(4,14),-0.0616538 # DEPENDENCYPART_TRISIBL
(4,11),(4,13),(4,22),-0.138994 # DEPENDENCYPART_TRISIBL
(4,11),(4,13),(4,23),-0.0913985 # DEPENDENCYPART_TRISIBL
(4,11),(4,13),(4,24),-0.0988806 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,14),(4,22),-0.11803 # DEPENDENCYPART_TRISIBL
(4,11),(4,14),(4,23),-0.0762093 # DEPENDENCYPART_TRISIBL
(4,11),(4,14),(4,24),-0.11258 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,22),(4,23),-0.0913988 # DEPENDENCYPART_TRISIBL
(4,11),(4,22),(4,24),-0.0990047 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,11),(4,23),(4,24),-0.105972 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,13),(4,14),-0.0652787 # DEPENDENCYPART_TRISIBL
(4,12),(4,13),(4,22),-0.0901035 # DEPENDENCYPART_TRISIBL
(4,12),(4,13),(4,23),-0.0780863 # DEPENDENCYPART_TRISIBL
(4,12),(4,13),(4,24),-0.188049 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,14),(4,22),-0.0855884 # DEPENDENCYPART_TRISIBL
(4,12),(4,14),(4,23),-0.0779219 # DEPENDENCYPART_TRISIBL
(4,12),(4,14),(4,24),-0.142092 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,22),(4,23),-0.0780864 # DEPENDENCYPART_TRISIBL
(4,12),(4,22),(4,24),-0.188055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,12),(4,23),(4,24),-0.115932 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,14),(4,22),-0.118026 # DEPENDENCYPART_TRISIBL
(4,13),(4,14),(4,23),-0.0761768 # DEPENDENCYPART_TRISIBL
(4,13),(4,14),(4,24),-0.11239 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,22),(4,23),-0.0913339 # DEPENDENCYPART_TRISIBL
(4,13),(4,22),(4,24),-0.0997298 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,13),(4,23),(4,24),-0.106126 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,14),(4,22),(4,23),-0.0275557 # DEPENDENCYPART_TRISIBL
(4,14),(4,22),(4,24),-0.0851706 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,14),(4,23),(4,24),0.0307234 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,22),(4,23),(4,24),-0.114183 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,3),(4,2),-0.122738 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,3),(4,1),-0.208757 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,3),(4,-1),-0.205326 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,2),(4,1),-0.190827 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(4,4),(4,2),(4,-1),-0.279769 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,4),(4,1),(4,-1),-0.179477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,3),(4,2),(4,1),-0.0114023 # DEPENDENCYPART_TRISIBL
(4,3),(4,2),(4,-1),-0.144746 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,3),(4,1),(4,-1),-0.103635 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(4,2),(4,1),(4,-1),-0.104611 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,-1),-0.360318 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,7),(6,8),-0.12134 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,14),-0.0873483 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,24),-0.13521 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,8),(6,14),-0.0877217 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,24),-0.14504 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,14),(6,24),-0.133686 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,7),(6,8),(6,14),-0.088987 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,24),-0.123946 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,14),(6,24),-0.119147 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,14),(6,24),-0.144143 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,5),(6,4),-0.163251 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,-1),-0.114834 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,4),(6,-1),-0.123879 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,4),(6,-1),-0.074477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),-0.12883 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,10),-0.120436 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,24),-0.135532 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,9),(7,10),-0.119857 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,24),-0.129414 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,10),(7,24),-0.691766 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,8),(7,9),(7,10),-0.0428284 # DEPENDENCYPART_TRISIBL
(7,8),(7,9),(7,24),-0.148968 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,8),(7,10),(7,24),-0.0497264 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,9),(7,10),(7,24),-0.0377824 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,6),(7,5),-0.0766731 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,6),(7,-1),-0.0681021 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,5),(7,-1),-0.0626668 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,6),(7,5),(7,-1),-0.00802409 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,9),(8,10),-0.122238 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,14),-0.0878007 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,9),(8,24),-0.146183 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,10),(8,14),-0.126359 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,10),(8,24),-0.69721 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,8),(8,14),(8,24),-0.140418 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(8,9),(8,10),(8,14),-0.104292 # DEPENDENCYPART_TRISIBL
(8,9),(8,10),(8,24),-0.0410283 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,9),(8,14),(8,24),-0.134648 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,10),(8,14),(8,24),-0.0581856 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,7),(8,6),-0.109767 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,5),-0.0423024 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,7),(8,-1),-0.197885 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,6),(8,5),-0.0790118 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(8,8),(8,6),(8,-1),-0.130076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,8),(8,5),(8,-1),-0.107982 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,6),(8,5),0.0799862 # DEPENDENCYPART_TRISIBL
(8,7),(8,6),(8,-1),-0.07188 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,7),(8,5),(8,-1),-0.0300431 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(8,6),(8,5),(8,-1),-0.00391423 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,9),(9,10),(9,11),-0.057825 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,12),-0.0671798 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,13),-0.0576775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,14),-0.129386 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,15),-0.230467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,18),-0.0539952 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,19),-0.210102 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,23),-0.200602 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,10),(9,24),-0.689012 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,11),(9,12),-0.168397 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,13),-0.117749 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,14),-0.086442 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,15),-0.0930402 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,18),-0.0894614 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,19),-0.119725 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,23),-0.116287 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,11),(9,24),-0.140076 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,12),(9,13),-0.160251 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,14),-0.0643685 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,15),-0.0737721 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,18),-0.152185 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,19),-0.105689 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,23),-0.0682775 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,12),(9,24),-0.122325 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,13),(9,14),-0.086087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,15),-0.0930393 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,18),-0.0899596 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,19),-0.122877 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,23),-0.116268 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,13),(9,24),-0.127717 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,14),(9,15),-0.109635 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,18),-0.138132 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,19),-0.0518047 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,23),-0.0632821 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,14),(9,24),-0.132689 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,15),(9,18),-0.156467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,19),-0.053527 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,23),-0.172215 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,15),(9,24),-0.107061 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,18),(9,19),-0.126383 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,18),(9,23),-0.127911 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,18),(9,24),-0.131355 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,19),(9,23),-0.200602 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(9,9),(9,19),(9,24),-0.689012 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,9),(9,23),(9,24),-0.224999 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(9,10),(9,11),(9,12),-0.0712269 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,13),-0.0826469 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,14),-0.0560642 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,15),-0.0279171 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,18),-0.0831842 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,19),0.508155 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,23),-0.240186 # DEPENDENCYPART_TRISIBL
(9,10),(9,11),(9,24),-0.101754 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,12),(9,13),-0.0161999 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,14),-0.0494183 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,15),-0.0587753 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,18),-0.0166948 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,19),0.495784 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,23),-0.10965 # DEPENDENCYPART_TRISIBL
(9,10),(9,12),(9,24),-0.134406 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,13),(9,14),-0.0560642 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,15),-0.0279171 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,18),-0.0831197 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,19),0.508157 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,23),-0.240186 # DEPENDENCYPART_TRISIBL
(9,10),(9,13),(9,24),-0.101754 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,14),(9,15),-0.0168204 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,18),-0.0205465 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,19),0.569347 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,23),-0.08765 # DEPENDENCYPART_TRISIBL
(9,10),(9,14),(9,24),-0.0599175 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,15),(9,18),0.0111471 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,19),0.331506 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,23),-0.10889 # DEPENDENCYPART_TRISIBL
(9,10),(9,15),(9,24),-0.0735254 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(9,10),(9,18),(9,19),0.50293 # DEPENDENCYPART_TRISIBL
(9,10),(9,18),(9,23),-0.24019 # DEPENDENCYPART_TRISIBL
