# _root_ But then it suddenly burst upward 7.5 as Goldman , Sachs & Co. stepped in and bought almost every share offer , traders said .
#goldHeads=5,5,5,5,24,5,5,5,14,9,9,11,12,8,14,14,16,21,21,21,17,24,24,0,24,
#predictedHeads=5,5,5,5,24,5,6,5,8,9,9,11,12,8,14,14,16,17,21,21,17,24,24,0,24,
(16,15),(15,16),-1.16527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),0.711998 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.191136 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.887868 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.56515 # DEPENDENCYPART_GRANDPAR
(16,17),(17,1),-0.836438 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-0.905675 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-0.593072 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-0.905387 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.858567 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.926166 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.654008 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.763555 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.789534 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.691127 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.156335 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),0.425302 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),0.578113 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),0.262388 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),0.00521265 # DEPENDENCYPART_GRANDPAR
(16,17),(17,24),0.543945 # DEPENDENCYPART_GRANDPAR
(16,17),(17,25),-1.14562 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.423356 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.0410478 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),0.102212 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),0.23241 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.329071 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),0.491464 # DEPENDENCYPART_GRANDPAR
(16,21),(21,11),-0.827341 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.930662 # DEPENDENCYPART_GRANDPAR
(16,21),(21,17),1.49152 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.369967 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.51132 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),0.187677 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.105478 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.328696 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),0.262598 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.465825 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),0.29175 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),0.400424 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),0.287149 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),0.256598 # DEPENDENCYPART_GRANDPAR
(16,24),(24,1),-0.839541 # DEPENDENCYPART_GRANDPAR
(16,24),(24,2),-0.908842 # DEPENDENCYPART_GRANDPAR
(16,24),(24,3),-0.595267 # DEPENDENCYPART_GRANDPAR
(16,24),(24,4),-0.908554 # DEPENDENCYPART_GRANDPAR
(16,24),(24,5),-0.8672 # DEPENDENCYPART_GRANDPAR
(16,24),(24,6),-0.883437 # DEPENDENCYPART_GRANDPAR
(16,24),(24,7),-1.12667 # DEPENDENCYPART_GRANDPAR
(16,24),(24,8),-0.968963 # DEPENDENCYPART_GRANDPAR
(16,24),(24,9),-0.932657 # DEPENDENCYPART_GRANDPAR
(16,24),(24,10),-0.942867 # DEPENDENCYPART_GRANDPAR
(16,24),(24,11),-0.660499 # DEPENDENCYPART_GRANDPAR
(16,24),(24,12),-0.822371 # DEPENDENCYPART_GRANDPAR
(16,24),(24,13),-0.535516 # DEPENDENCYPART_GRANDPAR
(16,24),(24,14),-0.837403 # DEPENDENCYPART_GRANDPAR
(16,24),(24,15),-0.765189 # DEPENDENCYPART_GRANDPAR
(16,24),(24,16),-0.907953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,24),(24,17),1.32621 # DEPENDENCYPART_GRANDPAR
(16,24),(24,18),0.232744 # DEPENDENCYPART_GRANDPAR
(16,24),(24,19),-0.628177 # DEPENDENCYPART_GRANDPAR
(16,24),(24,20),0.064388 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),0.238952 # DEPENDENCYPART_GRANDPAR
(16,24),(24,22),0.0557974 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.229018 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-1.00341 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-1.41493 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-1.51018 # DEPENDENCYPART_GRANDPAR
(17,1),(1,4),-1.35053 # DEPENDENCYPART_GRANDPAR
(17,1),(1,5),-1.0549 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-1.12322 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-1.26116 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-1.03473 # DEPENDENCYPART_GRANDPAR
(17,2),(2,5),-0.779213 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-1.00101 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),-0.748513 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),-0.772383 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),-1.03576 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),-0.922254 # DEPENDENCYPART_GRANDPAR
(17,2),(2,12),-0.73304 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-1.31056 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-1.34369 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.992739 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.753858 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.991123 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.754447 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.812129 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.520349 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-1.08673 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-1.09002 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-1.1352 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.696041 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.899401 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.663131 # DEPENDENCYPART_GRANDPAR
(17,4),(4,8),-0.674361 # DEPENDENCYPART_GRANDPAR
(17,4),(4,9),-0.9786 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.887218 # DEPENDENCYPART_GRANDPAR
(17,5),(5,2),-0.944333 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.870997 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.919526 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-1.06647 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.852249 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.935513 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.978874 # DEPENDENCYPART_GRANDPAR
(17,5),(5,10),-1.16999 # DEPENDENCYPART_GRANDPAR
(17,5),(5,11),-0.972832 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),-0.967826 # DEPENDENCYPART_GRANDPAR
(17,5),(5,14),-0.581901 # DEPENDENCYPART_GRANDPAR
(17,5),(5,15),-0.703648 # DEPENDENCYPART_GRANDPAR
(17,5),(5,16),-0.660383 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-0.935209 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,18),-0.0457776 # DEPENDENCYPART_GRANDPAR
(17,5),(5,21),-0.117008 # DEPENDENCYPART_GRANDPAR
(17,5),(5,22),-0.594639 # DEPENDENCYPART_GRANDPAR
(17,5),(5,25),-0.712001 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-1.11741 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.672102 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.871028 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.77568 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.903026 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.625195 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.82507 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.342834 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),-0.763631 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),-0.226758 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-1.04172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,21),-0.323143 # DEPENDENCYPART_GRANDPAR
(17,9),(9,22),-0.940223 # DEPENDENCYPART_GRANDPAR
(17,9),(9,23),-0.592301 # DEPENDENCYPART_GRANDPAR
(17,9),(9,24),-0.0956591 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-1.09363 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-1.11221 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.666081 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.867176 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.797692 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.897374 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.641005 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.738712 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.339459 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.757754 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),-0.23866 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-1.04172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,21),-0.323139 # DEPENDENCYPART_GRANDPAR
(17,11),(11,22),-0.940223 # DEPENDENCYPART_GRANDPAR
(17,11),(11,23),-0.592303 # DEPENDENCYPART_GRANDPAR
(17,11),(11,24),-0.0956591 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.452925 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.939585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.119316 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.167908 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.527079 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.479456 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.01518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.150484 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.250956 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.556483 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.0713292 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.232249 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.116245 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.215516 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.133816 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),0.0111553 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),0.526219 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.272916 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.0714768 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.400745 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.495891 # DEPENDENCYPART_GRANDPAR
(17,20),(20,23),-0.0300446 # DEPENDENCYPART_GRANDPAR
(17,21),(21,11),-1.65524 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-1.23246 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.164443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.46483 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.56809 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.112368 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.035356 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),0.0779633 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),0.533646 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.530705 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),0.143529 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.44154 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.183343 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),0.497071 # DEPENDENCYPART_GRANDPAR
(17,24),(24,1),-1.33871 # DEPENDENCYPART_GRANDPAR
(17,24),(24,2),-1.42862 # DEPENDENCYPART_GRANDPAR
(17,24),(24,3),-1.59783 # DEPENDENCYPART_GRANDPAR
(17,24),(24,4),-1.35954 # DEPENDENCYPART_GRANDPAR
(17,24),(24,5),-1.28835 # DEPENDENCYPART_GRANDPAR
(17,24),(24,6),-1.36 # DEPENDENCYPART_GRANDPAR
(17,24),(24,7),-1.28676 # DEPENDENCYPART_GRANDPAR
(17,24),(24,8),-1.15745 # DEPENDENCYPART_GRANDPAR
(17,24),(24,9),-1.53028 # DEPENDENCYPART_GRANDPAR
(17,24),(24,10),-1.4289 # DEPENDENCYPART_GRANDPAR
(17,24),(24,11),-1.54247 # DEPENDENCYPART_GRANDPAR
(17,24),(24,12),-1.27238 # DEPENDENCYPART_GRANDPAR
(17,24),(24,13),-1.64557 # DEPENDENCYPART_GRANDPAR
(17,24),(24,14),-0.948963 # DEPENDENCYPART_GRANDPAR
(17,24),(24,15),-1.1345 # DEPENDENCYPART_GRANDPAR
(17,24),(24,16),-0.94734 # DEPENDENCYPART_GRANDPAR
(17,24),(24,17),-0.620956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,24),(24,18),0.118552 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),0.222654 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),-0.145248 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.204684 # DEPENDENCYPART_GRANDPAR
(17,24),(24,22),-0.428736 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.0710256 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),-0.656284 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.41883 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.494747 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.31703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.214397 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),-0.399302 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-1.27429 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.799973 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.790383 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-1.33007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.259747 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.158857 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.566805 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.344326 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.522804 # DEPENDENCYPART_GRANDPAR
(18,23),(23,19),-0.283869 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.214543 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.266433 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.390912 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.471867 # DEPENDENCYPART_GRANDPAR
(18,24),(24,1),-0.857555 # DEPENDENCYPART_GRANDPAR
(18,24),(24,2),-0.902176 # DEPENDENCYPART_GRANDPAR
(18,24),(24,3),-0.92411 # DEPENDENCYPART_GRANDPAR
(18,24),(24,4),-0.847773 # DEPENDENCYPART_GRANDPAR
(18,24),(24,5),-0.998287 # DEPENDENCYPART_GRANDPAR
(18,24),(24,6),-0.80832 # DEPENDENCYPART_GRANDPAR
(18,24),(24,7),-0.958908 # DEPENDENCYPART_GRANDPAR
(18,24),(24,8),-0.637669 # DEPENDENCYPART_GRANDPAR
(18,24),(24,9),-1.22241 # DEPENDENCYPART_GRANDPAR
(18,24),(24,10),-0.906017 # DEPENDENCYPART_GRANDPAR
(18,24),(24,11),-1.18275 # DEPENDENCYPART_GRANDPAR
(18,24),(24,12),-0.753437 # DEPENDENCYPART_GRANDPAR
(18,24),(24,13),-1.14946 # DEPENDENCYPART_GRANDPAR
(18,24),(24,14),-0.883335 # DEPENDENCYPART_GRANDPAR
(18,24),(24,15),-0.70178 # DEPENDENCYPART_GRANDPAR
(18,24),(24,16),-0.641689 # DEPENDENCYPART_GRANDPAR
(18,24),(24,17),-0.769427 # DEPENDENCYPART_GRANDPAR
(18,24),(24,18),-1.40348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,24),(24,19),-0.319474 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.249013 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),-0.245517 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.59925 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.284757 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.830875 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.7461 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.656653 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.722077 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-1.07489 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-1.05354 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-1.2298 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.783461 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.1946 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,23),-0.4525 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.100626 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.83761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.603372 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-1.25054 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.672488 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-0.895711 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.267738 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.85239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,19),-0.843233 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-1.21439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),-0.00970423 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.722273 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.377666 # DEPENDENCYPART_GRANDPAR
(21,11),(11,3),-0.148357 # DEPENDENCYPART_GRANDPAR
(21,11),(11,6),-0.415091 # DEPENDENCYPART_GRANDPAR
(21,11),(11,7),-0.934675 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.629636 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.569749 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),0.150838 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),0.0107495 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.742513 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.197796 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.0104651 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.170982 # DEPENDENCYPART_GRANDPAR
(21,11),(11,17),0.0254785 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-1.29196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,22),-0.868738 # DEPENDENCYPART_GRANDPAR
(21,11),(11,23),-0.383385 # DEPENDENCYPART_GRANDPAR
(21,11),(11,24),-0.674076 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.0245002 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),0.0899418 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),0.348936 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),0.0183181 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),0.40667 # DEPENDENCYPART_GRANDPAR
(21,17),(17,1),-0.116059 # DEPENDENCYPART_GRANDPAR
(21,17),(17,2),-0.0942261 # DEPENDENCYPART_GRANDPAR
(21,17),(17,3),0.0730287 # DEPENDENCYPART_GRANDPAR
(21,17),(17,4),-0.0851489 # DEPENDENCYPART_GRANDPAR
(21,17),(17,5),-0.363849 # DEPENDENCYPART_GRANDPAR
(21,17),(17,9),-0.484876 # DEPENDENCYPART_GRANDPAR
(21,17),(17,11),-0.857445 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),0.268099 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.127967 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.341371 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.0975913 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),0.243726 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-1.17857 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.690338 # DEPENDENCYPART_GRANDPAR
(21,17),(17,23),-0.332442 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-0.649017 # DEPENDENCYPART_GRANDPAR
(21,17),(17,25),-0.848561 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.0917082 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.333294 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.2404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.698131 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.368506 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.642083 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),0.439209 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.186063 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),0.120164 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.370401 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.428676 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-0.826185 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.455061 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.670419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),-0.114222 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.0364121 # DEPENDENCYPART_GRANDPAR
(21,24),(24,1),-0.621587 # DEPENDENCYPART_GRANDPAR
(21,24),(24,2),-0.721077 # DEPENDENCYPART_GRANDPAR
(21,24),(24,3),-0.545608 # DEPENDENCYPART_GRANDPAR
(21,24),(24,4),-0.694642 # DEPENDENCYPART_GRANDPAR
(21,24),(24,5),-0.857668 # DEPENDENCYPART_GRANDPAR
(21,24),(24,6),-0.73345 # DEPENDENCYPART_GRANDPAR
(21,24),(24,7),-1.5508 # DEPENDENCYPART_GRANDPAR
(21,24),(24,8),-1.29506 # DEPENDENCYPART_GRANDPAR
(21,24),(24,9),-1.2002 # DEPENDENCYPART_GRANDPAR
(21,24),(24,10),-0.502131 # DEPENDENCYPART_GRANDPAR
(21,24),(24,11),-1.57519 # DEPENDENCYPART_GRANDPAR
(21,24),(24,12),-0.630083 # DEPENDENCYPART_GRANDPAR
(21,24),(24,13),-1.46976 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-0.752647 # DEPENDENCYPART_GRANDPAR
(21,24),(24,15),-0.470444 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.749301 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-0.540081 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.261303 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.700935 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.354273 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.584027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.133732 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.247495 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.53654 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),0.084068 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.254453 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.211521 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.47896 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.43118 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,11),-0.487866 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),-0.519138 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.450824 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.192608 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.410551 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.370009 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),0.0700409 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.42451 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.865689 # DEPENDENCYPART_GRANDPAR
(23,24),(24,1),-0.795189 # DEPENDENCYPART_GRANDPAR
(23,24),(24,2),-0.805352 # DEPENDENCYPART_GRANDPAR
(23,24),(24,3),-0.725317 # DEPENDENCYPART_GRANDPAR
(23,24),(24,4),-0.874414 # DEPENDENCYPART_GRANDPAR
(23,24),(24,5),-1.08615 # DEPENDENCYPART_GRANDPAR
(23,24),(24,6),-0.864376 # DEPENDENCYPART_GRANDPAR
(23,24),(24,7),-1.5027 # DEPENDENCYPART_GRANDPAR
(23,24),(24,8),-1.10221 # DEPENDENCYPART_GRANDPAR
(23,24),(24,9),-0.740778 # DEPENDENCYPART_GRANDPAR
(23,24),(24,10),-0.155927 # DEPENDENCYPART_GRANDPAR
(23,24),(24,11),-0.896513 # DEPENDENCYPART_GRANDPAR
(23,24),(24,12),-0.609155 # DEPENDENCYPART_GRANDPAR
(23,24),(24,13),-0.942587 # DEPENDENCYPART_GRANDPAR
