# _root_ But in another dramatic burst , the Dow tacked on 42 points in five minutes , and at 10:25 the index showed a gain of 5.74 .
#goldHeads=9,9,5,5,2,9,8,9,0,9,12,10,9,15,13,9,9,22,18,21,22,17,24,22,24,25,9,
#predictedHeads=9,9,5,5,2,9,8,9,0,9,12,9,9,15,13,9,9,22,18,21,22,17,24,22,24,25,9,
(17,15),(15,16),-0.303134 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.14031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),0.843504 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.22684 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.648991 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),0.0965885 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.808569 # DEPENDENCYPART_GRANDPAR
(17,15),(15,25),-0.411535 # DEPENDENCYPART_GRANDPAR
(17,15),(15,26),-0.777469 # DEPENDENCYPART_GRANDPAR
(17,15),(15,27),-1.33303 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.291357 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.498162 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.216724 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.421791 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),0.0354615 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),0.156946 # DEPENDENCYPART_GRANDPAR
(17,18),(18,26),-0.0524664 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-0.448975 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.511239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),1.28387 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.281031 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.173752 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.742228 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),0.00619582 # DEPENDENCYPART_GRANDPAR
(17,19),(19,25),0.297074 # DEPENDENCYPART_GRANDPAR
(17,19),(19,26),0.284459 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),1.37506 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.391949 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.294656 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.453694 # DEPENDENCYPART_GRANDPAR
(17,21),(21,24),-0.113066 # DEPENDENCYPART_GRANDPAR
(17,21),(21,25),0.183459 # DEPENDENCYPART_GRANDPAR
(17,21),(21,26),-0.179973 # DEPENDENCYPART_GRANDPAR
(17,22),(22,1),-0.585406 # DEPENDENCYPART_GRANDPAR
(17,22),(22,2),-0.678295 # DEPENDENCYPART_GRANDPAR
(17,22),(22,5),-0.520653 # DEPENDENCYPART_GRANDPAR
(17,22),(22,6),-0.952457 # DEPENDENCYPART_GRANDPAR
(17,22),(22,7),-0.597639 # DEPENDENCYPART_GRANDPAR
(17,22),(22,8),-0.556455 # DEPENDENCYPART_GRANDPAR
(17,22),(22,9),-0.647031 # DEPENDENCYPART_GRANDPAR
(17,22),(22,10),-0.623896 # DEPENDENCYPART_GRANDPAR
(17,22),(22,11),-0.903282 # DEPENDENCYPART_GRANDPAR
(17,22),(22,12),-0.627138 # DEPENDENCYPART_GRANDPAR
(17,22),(22,13),-0.522889 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.8475 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.690153 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.791775 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.743788 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),1.57178 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.371185 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.590393 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.192238 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.311003 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),0.13664 # DEPENDENCYPART_GRANDPAR
(17,22),(22,25),0.287 # DEPENDENCYPART_GRANDPAR
(17,22),(22,26),0.0482986 # DEPENDENCYPART_GRANDPAR
(17,22),(22,27),-0.868612 # DEPENDENCYPART_GRANDPAR
(17,24),(24,19),0.352527 # DEPENDENCYPART_GRANDPAR
(17,24),(24,20),-0.361047 # DEPENDENCYPART_GRANDPAR
(17,24),(24,21),0.30193 # DEPENDENCYPART_GRANDPAR
(17,24),(24,23),-0.221663 # DEPENDENCYPART_GRANDPAR
(17,24),(24,25),0.228063 # DEPENDENCYPART_GRANDPAR
(17,24),(24,26),-0.187229 # DEPENDENCYPART_GRANDPAR
(17,24),(24,27),-0.662481 # DEPENDENCYPART_GRANDPAR
(17,25),(25,24),-0.0324708 # DEPENDENCYPART_GRANDPAR
(17,25),(25,26),-0.158403 # DEPENDENCYPART_GRANDPAR
(17,25),(25,27),-1.00791 # DEPENDENCYPART_GRANDPAR
(17,26),(26,25),0.201055 # DEPENDENCYPART_GRANDPAR
(17,26),(26,27),-0.707747 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-1.46809 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-1.23922 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.665563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.11341 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.095558 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.111831 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.362121 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.132696 # DEPENDENCYPART_GRANDPAR
(18,19),(19,26),-0.521483 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.583633 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.829201 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.376545 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.020504 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),-0.340355 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.172118 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),-0.511693 # DEPENDENCYPART_GRANDPAR
(18,22),(22,1),-1.55213 # DEPENDENCYPART_GRANDPAR
(18,22),(22,2),-1.67985 # DEPENDENCYPART_GRANDPAR
(18,22),(22,5),-1.9925 # DEPENDENCYPART_GRANDPAR
(18,22),(22,6),-2.08522 # DEPENDENCYPART_GRANDPAR
(18,22),(22,7),-2.09991 # DEPENDENCYPART_GRANDPAR
(18,22),(22,8),-1.94341 # DEPENDENCYPART_GRANDPAR
(18,22),(22,9),-1.60167 # DEPENDENCYPART_GRANDPAR
(18,22),(22,10),-1.62211 # DEPENDENCYPART_GRANDPAR
(18,22),(22,11),-1.97814 # DEPENDENCYPART_GRANDPAR
(18,22),(22,12),-1.82859 # DEPENDENCYPART_GRANDPAR
(18,22),(22,13),-1.53236 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-1.86076 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-1.78337 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-1.96451 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-1.23632 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.819704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),0.446776 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.342646 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0585751 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.790938 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.185067 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.30005 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.592362 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),-1.19041 # DEPENDENCYPART_GRANDPAR
(18,24),(24,19),0.765676 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),0.312627 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.385713 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.613778 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.0930686 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.515191 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),-0.859411 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.322509 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.648658 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),-1.18079 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),-0.343709 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.961664 # DEPENDENCYPART_GRANDPAR
(19,13),(13,1),-0.73462 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.565028 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.447148 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.0811012 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.816473 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),-0.0363177 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.785481 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),-0.476172 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),-0.358122 # DEPENDENCYPART_GRANDPAR
(19,13),(13,19),-1.33974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,22),-0.904604 # DEPENDENCYPART_GRANDPAR
(19,13),(13,27),-0.944548 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.241246 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.582091 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.465632 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.29241 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,21),-0.682707 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.842363 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.96867 # DEPENDENCYPART_GRANDPAR
(19,17),(17,25),-0.646144 # DEPENDENCYPART_GRANDPAR
(19,17),(17,26),-0.692557 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.33501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-0.76748 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.901487 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-1.05335 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-0.617286 # DEPENDENCYPART_GRANDPAR
(19,18),(18,26),-0.735158 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.813621 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.82375 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,18),-0.758558 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.945796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.453485 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.373376 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.387986 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.157336 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.0965072 # DEPENDENCYPART_GRANDPAR
(19,22),(22,1),-1.07477 # DEPENDENCYPART_GRANDPAR
(19,22),(22,2),-1.03161 # DEPENDENCYPART_GRANDPAR
(19,22),(22,5),-1.15037 # DEPENDENCYPART_GRANDPAR
(19,22),(22,6),-1.10794 # DEPENDENCYPART_GRANDPAR
(19,22),(22,7),-1.04037 # DEPENDENCYPART_GRANDPAR
(19,22),(22,8),-0.941261 # DEPENDENCYPART_GRANDPAR
(19,22),(22,9),-1.02122 # DEPENDENCYPART_GRANDPAR
(19,22),(22,10),-0.982574 # DEPENDENCYPART_GRANDPAR
(19,22),(22,11),-1.24657 # DEPENDENCYPART_GRANDPAR
(19,22),(22,12),-0.701367 # DEPENDENCYPART_GRANDPAR
(19,22),(22,13),-0.971638 # DEPENDENCYPART_GRANDPAR
(19,22),(22,14),-1.20391 # DEPENDENCYPART_GRANDPAR
(19,22),(22,15),-0.66554 # DEPENDENCYPART_GRANDPAR
(19,22),(22,16),-1.09375 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.900201 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.83313 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.862028 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.300149 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),-0.122779 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.1589 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.362621 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),-0.253662 # DEPENDENCYPART_GRANDPAR
(19,22),(22,26),-0.0685459 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.640127 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.950441 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),0.44152 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.149607 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.155484 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.135147 # DEPENDENCYPART_GRANDPAR
(19,24),(24,26),-0.120088 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.4094 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.36917 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),0.0340281 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.489482 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),-0.153643 # DEPENDENCYPART_GRANDPAR
(19,26),(26,27),-0.406072 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.522901 # DEPENDENCYPART_GRANDPAR
(20,18),(18,21),-0.478989 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-1.00857 # DEPENDENCYPART_GRANDPAR
(20,18),(18,24),-1.05791 # DEPENDENCYPART_GRANDPAR
(20,18),(18,25),-0.97614 # DEPENDENCYPART_GRANDPAR
(20,18),(18,26),-1.08082 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.346643 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.318683 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.291999 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.69317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.392667 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.9613 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.971737 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.996796 # DEPENDENCYPART_GRANDPAR
(20,19),(19,26),-1.0808 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.870116 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.70668 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-1.00471 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-1.26482 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-1.28916 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-1.01357 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.578603 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.696399 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.310911 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.185067 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.61561 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.955347 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-1.17395 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-1.31798 # DEPENDENCYPART_GRANDPAR
(21,19),(19,26),-1.01285 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.434142 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.773381 # DEPENDENCYPART_GRANDPAR
(21,22),(22,1),-1.43094 # DEPENDENCYPART_GRANDPAR
(21,22),(22,2),-1.63257 # DEPENDENCYPART_GRANDPAR
(21,22),(22,5),-1.26026 # DEPENDENCYPART_GRANDPAR
(21,22),(22,6),-1.84336 # DEPENDENCYPART_GRANDPAR
(21,22),(22,7),-1.58121 # DEPENDENCYPART_GRANDPAR
(21,22),(22,8),-1.2458 # DEPENDENCYPART_GRANDPAR
(21,22),(22,9),-1.28566 # DEPENDENCYPART_GRANDPAR
(21,22),(22,10),-1.18601 # DEPENDENCYPART_GRANDPAR
(21,22),(22,11),-1.87575 # DEPENDENCYPART_GRANDPAR
(21,22),(22,12),-1.01897 # DEPENDENCYPART_GRANDPAR
(21,22),(22,13),-1.39955 # DEPENDENCYPART_GRANDPAR
(21,22),(22,14),-1.64443 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-1.02111 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-1.18578 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-1.18281 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.12044 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-1.17802 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.852768 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.997814 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.561476 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.494737 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.542328 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.344746 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),-1.06088 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-1.27523 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-1.08166 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.908317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,23),-0.120665 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.461081 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.622639 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.895426 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.704089 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.16904 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),-0.917467 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.641493 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.995869 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),-0.845792 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),-0.277995 # DEPENDENCYPART_GRANDPAR
(22,1),(1,6),-0.260258 # DEPENDENCYPART_GRANDPAR
(22,1),(1,9),-0.253623 # DEPENDENCYPART_GRANDPAR
(22,2),(2,1),-0.893686 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),-0.71988 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),-0.152343 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),0.163061 # DEPENDENCYPART_GRANDPAR
(22,2),(2,6),-0.187806 # DEPENDENCYPART_GRANDPAR
(22,2),(2,8),-0.188925 # DEPENDENCYPART_GRANDPAR
(22,2),(2,9),0.0572484 # DEPENDENCYPART_GRANDPAR
(22,2),(2,10),-0.077342 # DEPENDENCYPART_GRANDPAR
(22,2),(2,11),-0.235209 # DEPENDENCYPART_GRANDPAR
(22,2),(2,12),-0.024712 # DEPENDENCYPART_GRANDPAR
(22,2),(2,13),-0.125479 # DEPENDENCYPART_GRANDPAR
(22,2),(2,16),-0.16456 # DEPENDENCYPART_GRANDPAR
(22,2),(2,17),-0.313729 # DEPENDENCYPART_GRANDPAR
(22,2),(2,27),-1.15391 # DEPENDENCYPART_GRANDPAR
(22,5),(5,1),-0.759294 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),-0.321361 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),-0.620724 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),0.0814522 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),0.268663 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),0.0583556 # DEPENDENCYPART_GRANDPAR
(22,5),(5,8),-0.0850046 # DEPENDENCYPART_GRANDPAR
(22,5),(5,9),0.227668 # DEPENDENCYPART_GRANDPAR
(22,5),(5,10),-0.000969358 # DEPENDENCYPART_GRANDPAR
(22,5),(5,11),-0.191412 # DEPENDENCYPART_GRANDPAR
(22,5),(5,12),0.0215338 # DEPENDENCYPART_GRANDPAR
(22,5),(5,13),0.106013 # DEPENDENCYPART_GRANDPAR
(22,5),(5,15),-0.00761542 # DEPENDENCYPART_GRANDPAR
(22,5),(5,16),0.29191 # DEPENDENCYPART_GRANDPAR
(22,5),(5,17),-0.00768208 # DEPENDENCYPART_GRANDPAR
(22,5),(5,18),0.0544416 # DEPENDENCYPART_GRANDPAR
(22,5),(5,21),0.137775 # DEPENDENCYPART_GRANDPAR
(22,5),(5,22),-1.0474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,5),(5,24),0.0562968 # DEPENDENCYPART_GRANDPAR
(22,5),(5,27),-1.23024 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.0317961 # DEPENDENCYPART_GRANDPAR
(22,7),(7,8),-0.209495 # DEPENDENCYPART_GRANDPAR
(22,7),(7,9),0.0979536 # DEPENDENCYPART_GRANDPAR
(22,7),(7,10),-0.0318481 # DEPENDENCYPART_GRANDPAR
(22,8),(8,1),-0.834379 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),-0.36152 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.860385 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.0655854 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),0.0369809 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.111327 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),0.00636574 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),0.116073 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.113461 # DEPENDENCYPART_GRANDPAR
(22,8),(8,11),-0.250306 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),0.083491 # DEPENDENCYPART_GRANDPAR
(22,9),(9,1),-0.592648 # DEPENDENCYPART_GRANDPAR
(22,9),(9,2),-0.225343 # DEPENDENCYPART_GRANDPAR
(22,9),(9,3),-0.590588 # DEPENDENCYPART_GRANDPAR
(22,9),(9,4),0.189535 # DEPENDENCYPART_GRANDPAR
(22,9),(9,5),0.272299 # DEPENDENCYPART_GRANDPAR
(22,9),(9,6),0.122607 # DEPENDENCYPART_GRANDPAR
(22,9),(9,7),0.0724866 # DEPENDENCYPART_GRANDPAR
(22,9),(9,8),-0.10593 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),-0.0531112 # DEPENDENCYPART_GRANDPAR
(22,9),(9,11),-0.321312 # DEPENDENCYPART_GRANDPAR
(22,9),(9,12),0.00131498 # DEPENDENCYPART_GRANDPAR
(22,9),(9,13),-0.0783107 # DEPENDENCYPART_GRANDPAR
(22,9),(9,14),-0.360107 # DEPENDENCYPART_GRANDPAR
(22,9),(9,15),-0.00911988 # DEPENDENCYPART_GRANDPAR
(22,9),(9,16),-0.138823 # DEPENDENCYPART_GRANDPAR
(22,9),(9,17),-0.303886 # DEPENDENCYPART_GRANDPAR
(22,9),(9,18),-0.0311274 # DEPENDENCYPART_GRANDPAR
(22,9),(9,19),-0.192732 # DEPENDENCYPART_GRANDPAR
(22,9),(9,21),0.0769208 # DEPENDENCYPART_GRANDPAR
(22,9),(9,22),-0.986783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,9),(9,24),0.226695 # DEPENDENCYPART_GRANDPAR
(22,9),(9,27),-1.03904 # DEPENDENCYPART_GRANDPAR
(22,10),(10,2),-0.397675 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),-0.00643062 # DEPENDENCYPART_GRANDPAR
(22,10),(10,8),-0.0998001 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.272416 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),-0.00778765 # DEPENDENCYPART_GRANDPAR
(22,10),(10,13),-0.0625445 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),-0.0356433 # DEPENDENCYPART_GRANDPAR
(22,10),(10,16),0.0810681 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),-0.171185 # DEPENDENCYPART_GRANDPAR
(22,11),(11,1),-0.712884 # DEPENDENCYPART_GRANDPAR
(22,11),(11,2),-0.266715 # DEPENDENCYPART_GRANDPAR
(22,11),(11,7),0.120738 # DEPENDENCYPART_GRANDPAR
(22,11),(11,8),-0.204409 # DEPENDENCYPART_GRANDPAR
(22,11),(11,9),0.0953678 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),-0.053787 # DEPENDENCYPART_GRANDPAR
(22,11),(11,12),0.0835694 # DEPENDENCYPART_GRANDPAR
(22,11),(11,13),-0.0555795 # DEPENDENCYPART_GRANDPAR
(22,12),(12,2),-0.60796 # DEPENDENCYPART_GRANDPAR
(22,12),(12,3),-0.762863 # DEPENDENCYPART_GRANDPAR
(22,12),(12,4),-0.0697286 # DEPENDENCYPART_GRANDPAR
(22,12),(12,6),-0.106206 # DEPENDENCYPART_GRANDPAR
(22,12),(12,7),0.00102197 # DEPENDENCYPART_GRANDPAR
(22,12),(12,8),-0.312124 # DEPENDENCYPART_GRANDPAR
(22,12),(12,9),-0.105387 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),-0.143979 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.291149 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),0.0885254 # DEPENDENCYPART_GRANDPAR
(22,12),(12,14),-0.170675 # DEPENDENCYPART_GRANDPAR
(22,12),(12,15),0.102011 # DEPENDENCYPART_GRANDPAR
(22,12),(12,16),0.334233 # DEPENDENCYPART_GRANDPAR
(22,12),(12,17),-0.108467 # DEPENDENCYPART_GRANDPAR
(22,12),(12,18),0.141826 # DEPENDENCYPART_GRANDPAR
(22,12),(12,19),-0.0158892 # DEPENDENCYPART_GRANDPAR
(22,12),(12,21),0.152006 # DEPENDENCYPART_GRANDPAR
(22,12),(12,22),-1.0176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,12),(12,24),0.166255 # DEPENDENCYPART_GRANDPAR
(22,12),(12,25),-0.0111559 # DEPENDENCYPART_GRANDPAR
(22,12),(12,27),-1.17329 # DEPENDENCYPART_GRANDPAR
(22,13),(13,1),-0.893686 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),-0.144062 # DEPENDENCYPART_GRANDPAR
(22,13),(13,11),0.121308 # DEPENDENCYPART_GRANDPAR
