# _root_ It points to the pernicious impact of local government regulation , particularly zoning and building fees , which pushes the price of housing out of the reach of low- and middle-income people .
#goldHeads=2,0,2,6,6,3,6,10,10,7,10,13,10,13,16,14,10,19,10,21,19,21,22,19,24,27,25,27,32,29,30,28,2,
#predictedHeads=2,0,2,6,6,3,6,10,10,7,10,13,10,13,16,14,10,19,10,21,19,21,22,19,24,27,25,27,32,29,30,28,2,
(19,2),(2,19),-0.933655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,2),(2,22),-0.30388 # DEPENDENCYPART_GRANDPAR
(19,2),(2,24),-0.348139 # DEPENDENCYPART_GRANDPAR
(19,2),(2,25),-0.480713 # DEPENDENCYPART_GRANDPAR
(19,2),(2,30),-0.410387 # DEPENDENCYPART_GRANDPAR
(19,2),(2,33),-0.795779 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-0.827511 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.655699 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.581184 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.68097 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),-0.442932 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),-0.718249 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.560955 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),-0.383364 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),-0.519723 # DEPENDENCYPART_GRANDPAR
(19,6),(6,12),-0.58056 # DEPENDENCYPART_GRANDPAR
(19,6),(6,13),-0.302799 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),-0.651367 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),-0.455686 # DEPENDENCYPART_GRANDPAR
(19,6),(6,17),-0.217495 # DEPENDENCYPART_GRANDPAR
(19,6),(6,19),-0.948222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,6),(6,21),-0.0131233 # DEPENDENCYPART_GRANDPAR
(19,6),(6,22),-0.238969 # DEPENDENCYPART_GRANDPAR
(19,6),(6,24),-0.204105 # DEPENDENCYPART_GRANDPAR
(19,6),(6,25),-0.415802 # DEPENDENCYPART_GRANDPAR
(19,6),(6,33),-0.815506 # DEPENDENCYPART_GRANDPAR
(19,10),(10,4),-0.566994 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),-0.647554 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-0.282113 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.431331 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.73637 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.544369 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.465927 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),-0.544783 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-0.264779 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-0.610405 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),-0.322548 # DEPENDENCYPART_GRANDPAR
(19,10),(10,16),-0.423365 # DEPENDENCYPART_GRANDPAR
(19,10),(10,17),-0.163699 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-0.948218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,21),-0.0131038 # DEPENDENCYPART_GRANDPAR
(19,10),(10,22),-0.245698 # DEPENDENCYPART_GRANDPAR
(19,10),(10,27),-0.496498 # DEPENDENCYPART_GRANDPAR
(19,10),(10,33),-0.815502 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.667149 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.376483 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.636472 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),-0.466053 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-0.922847 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,4),-0.571242 # DEPENDENCYPART_GRANDPAR
(19,13),(13,5),-0.65575 # DEPENDENCYPART_GRANDPAR
(19,13),(13,8),-0.744565 # DEPENDENCYPART_GRANDPAR
(19,13),(13,9),-0.571013 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.425948 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.675442 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.687131 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.605828 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),-0.320607 # DEPENDENCYPART_GRANDPAR
(19,13),(13,16),-0.420034 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),-0.158394 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),-0.239304 # DEPENDENCYPART_GRANDPAR
(19,13),(13,19),-0.948218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,21),-0.0131038 # DEPENDENCYPART_GRANDPAR
(19,13),(13,22),-0.245696 # DEPENDENCYPART_GRANDPAR
(19,13),(13,23),-0.487743 # DEPENDENCYPART_GRANDPAR
(19,13),(13,24),-0.210832 # DEPENDENCYPART_GRANDPAR
(19,13),(13,25),-0.422529 # DEPENDENCYPART_GRANDPAR
(19,13),(13,27),-0.496498 # DEPENDENCYPART_GRANDPAR
(19,13),(13,28),-0.606931 # DEPENDENCYPART_GRANDPAR
(19,13),(13,33),-0.815502 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.597514 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.77325 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.826904 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.768693 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),-0.4203 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-1.0181 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,21),0.00325755 # DEPENDENCYPART_GRANDPAR
(19,14),(14,23),-0.471649 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.94884 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,4),-0.697629 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.735896 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.670853 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.513419 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.68029 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.612193 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.436507 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.757622 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.469764 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.282488 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.224148 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.972131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,21),0.0240858 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.206322 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.448935 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.237753 # DEPENDENCYPART_GRANDPAR
(19,16),(16,25),-0.383155 # DEPENDENCYPART_GRANDPAR
(19,16),(16,27),-0.457701 # DEPENDENCYPART_GRANDPAR
(19,16),(16,29),-1.0088 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.482688 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.430452 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),0.0927249 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.439815 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.697542 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.323933 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),0.204995 # DEPENDENCYPART_GRANDPAR
(19,21),(21,24),-0.0362144 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),0.1471 # DEPENDENCYPART_GRANDPAR
(19,21),(21,27),0.184365 # DEPENDENCYPART_GRANDPAR
(19,21),(21,28),-0.0373015 # DEPENDENCYPART_GRANDPAR
(19,21),(21,29),-0.37072 # DEPENDENCYPART_GRANDPAR
(19,21),(21,30),-0.213221 # DEPENDENCYPART_GRANDPAR
(19,21),(21,33),-0.4833 # DEPENDENCYPART_GRANDPAR
(19,22),(22,18),-0.380924 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.633904 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),0.064885 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.148489 # DEPENDENCYPART_GRANDPAR
(19,22),(22,25),0.0678804 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),0.136065 # DEPENDENCYPART_GRANDPAR
(19,22),(22,32),-0.325573 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.440788 # DEPENDENCYPART_GRANDPAR
(19,23),(23,20),0.647802 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.683762 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),0.255161 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.124389 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),0.0377532 # DEPENDENCYPART_GRANDPAR
(19,23),(23,27),0.120894 # DEPENDENCYPART_GRANDPAR
(19,23),(23,28),-0.146649 # DEPENDENCYPART_GRANDPAR
(19,23),(23,29),-0.427845 # DEPENDENCYPART_GRANDPAR
(19,23),(23,30),-0.282188 # DEPENDENCYPART_GRANDPAR
(19,24),(24,18),-0.411464 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.584845 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),0.0527012 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),0.108028 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),0.25942 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),0.182258 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),0.075018 # DEPENDENCYPART_GRANDPAR
(19,24),(24,29),-0.394108 # DEPENDENCYPART_GRANDPAR
(19,24),(24,30),-0.161022 # DEPENDENCYPART_GRANDPAR
(19,24),(24,32),-0.309272 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.0120112 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.414272 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),0.136065 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),-0.116521 # DEPENDENCYPART_GRANDPAR
(19,25),(25,29),-0.415645 # DEPENDENCYPART_GRANDPAR
(19,25),(25,32),-0.325573 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),0.08425 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),0.0922698 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.386543 # DEPENDENCYPART_GRANDPAR
(19,27),(27,28),-0.115208 # DEPENDENCYPART_GRANDPAR
(19,27),(27,29),-0.401203 # DEPENDENCYPART_GRANDPAR
(19,27),(27,30),-0.230115 # DEPENDENCYPART_GRANDPAR
(19,27),(27,31),-0.598825 # DEPENDENCYPART_GRANDPAR
(19,27),(27,32),-0.250705 # DEPENDENCYPART_GRANDPAR
(19,28),(28,29),-0.415645 # DEPENDENCYPART_GRANDPAR
(19,28),(28,30),-0.334578 # DEPENDENCYPART_GRANDPAR
(19,28),(28,31),-0.614106 # DEPENDENCYPART_GRANDPAR
(19,28),(28,32),-0.325573 # DEPENDENCYPART_GRANDPAR
(19,29),(29,28),0.00794616 # DEPENDENCYPART_GRANDPAR
(19,29),(29,30),-0.234807 # DEPENDENCYPART_GRANDPAR
(19,29),(29,31),-0.599972 # DEPENDENCYPART_GRANDPAR
(19,29),(29,32),-0.280005 # DEPENDENCYPART_GRANDPAR
(19,30),(30,31),-0.541037 # DEPENDENCYPART_GRANDPAR
(19,30),(30,32),-0.409279 # DEPENDENCYPART_GRANDPAR
(19,32),(32,26),-0.497027 # DEPENDENCYPART_GRANDPAR
(19,32),(32,27),0.0480995 # DEPENDENCYPART_GRANDPAR
(19,32),(32,29),-0.310826 # DEPENDENCYPART_GRANDPAR
(19,32),(32,30),-0.138597 # DEPENDENCYPART_GRANDPAR
(19,32),(32,31),-0.505316 # DEPENDENCYPART_GRANDPAR
(19,33),(33,32),-0.429506 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.352708 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.531613 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.0793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,18),-0.198474 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.648979 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),0.253242 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.0713242 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),0.0493854 # DEPENDENCYPART_GRANDPAR
(21,22),(22,27),0.21346 # DEPENDENCYPART_GRANDPAR
(21,22),(22,32),-0.467062 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-0.402363 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-1.01168 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.475178 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.119581 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.0644248 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.0330148 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),0.0312493 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.350065 # DEPENDENCYPART_GRANDPAR
(21,23),(23,29),-0.0817688 # DEPENDENCYPART_GRANDPAR
(21,23),(23,30),0.069344 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.233387 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.594919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.232578 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),0.0537872 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),0.022371 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),0.0387968 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.294679 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),0.0335386 # DEPENDENCYPART_GRANDPAR
(21,24),(24,30),-0.151224 # DEPENDENCYPART_GRANDPAR
(21,24),(24,32),-0.66139 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.213745 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.576212 # DEPENDENCYPART_GRANDPAR
(21,25),(25,27),0.21346 # DEPENDENCYPART_GRANDPAR
(21,25),(25,28),-0.267665 # DEPENDENCYPART_GRANDPAR
(21,25),(25,29),0.223741 # DEPENDENCYPART_GRANDPAR
(21,25),(25,32),-0.467062 # DEPENDENCYPART_GRANDPAR
(21,27),(27,24),-0.0348501 # DEPENDENCYPART_GRANDPAR
(21,27),(27,25),-0.0368 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.630868 # DEPENDENCYPART_GRANDPAR
(21,27),(27,28),-0.34339 # DEPENDENCYPART_GRANDPAR
(21,27),(27,29),-0.0908297 # DEPENDENCYPART_GRANDPAR
(21,27),(27,30),0.0869238 # DEPENDENCYPART_GRANDPAR
(21,27),(27,31),-0.286574 # DEPENDENCYPART_GRANDPAR
(21,27),(27,32),-0.627895 # DEPENDENCYPART_GRANDPAR
(21,28),(28,29),0.223741 # DEPENDENCYPART_GRANDPAR
(21,28),(28,30),-0.205839 # DEPENDENCYPART_GRANDPAR
(21,28),(28,31),0.0271545 # DEPENDENCYPART_GRANDPAR
(21,28),(28,32),-0.467062 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.482164 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),-0.12552 # DEPENDENCYPART_GRANDPAR
(21,29),(29,31),-0.103897 # DEPENDENCYPART_GRANDPAR
(21,29),(29,32),-0.60926 # DEPENDENCYPART_GRANDPAR
(21,30),(30,31),-0.125513 # DEPENDENCYPART_GRANDPAR
(21,30),(30,32),-0.449264 # DEPENDENCYPART_GRANDPAR
(21,33),(33,32),-0.775126 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.629509 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-1.04273 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.323549 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),0.0698016 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.518633 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.66059 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),0.101115 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.762294 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.694819 # DEPENDENCYPART_GRANDPAR
(22,21),(21,27),-0.837421 # DEPENDENCYPART_GRANDPAR
(22,21),(21,28),-0.940427 # DEPENDENCYPART_GRANDPAR
(22,21),(21,29),-1.41277 # DEPENDENCYPART_GRANDPAR
(22,21),(21,30),-0.702714 # DEPENDENCYPART_GRANDPAR
(22,21),(21,33),-1.56615 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.626694 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-1.50824 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-1.28455 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.958514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.223352 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),0.166821 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),0.122159 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),-0.0787861 # DEPENDENCYPART_GRANDPAR
(22,23),(23,29),-0.684907 # DEPENDENCYPART_GRANDPAR
(22,23),(23,30),-0.153256 # DEPENDENCYPART_GRANDPAR
(22,24),(24,18),-0.45909 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-1.21388 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-1.27761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),1.0455 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),0.328057 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),0.0355527 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),0.0824499 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),-0.682108 # DEPENDENCYPART_GRANDPAR
(22,24),(24,30),0.216677 # DEPENDENCYPART_GRANDPAR
(22,24),(24,32),-0.356657 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.255058 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),-0.815807 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),0.0138054 # DEPENDENCYPART_GRANDPAR
(22,25),(25,28),-0.0383204 # DEPENDENCYPART_GRANDPAR
(22,25),(25,29),-0.694262 # DEPENDENCYPART_GRANDPAR
(22,25),(25,32),-0.354884 # DEPENDENCYPART_GRANDPAR
(22,27),(27,24),-0.0478388 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),0.0287464 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.62511 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.0259422 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.655838 # DEPENDENCYPART_GRANDPAR
(22,27),(27,30),-0.0908483 # DEPENDENCYPART_GRANDPAR
(22,27),(27,31),-1.23132 # DEPENDENCYPART_GRANDPAR
(22,27),(27,32),-0.221038 # DEPENDENCYPART_GRANDPAR
(22,32),(32,26),-0.633435 # DEPENDENCYPART_GRANDPAR
(22,32),(32,27),0.327546 # DEPENDENCYPART_GRANDPAR
(22,32),(32,29),-0.518872 # DEPENDENCYPART_GRANDPAR
(22,32),(32,30),0.154311 # DEPENDENCYPART_GRANDPAR
(22,32),(32,31),-1.08496 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),-0.774448 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-1.00317 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.487803 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.359036 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.891301 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.144806 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.41075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.702556 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.924312 # DEPENDENCYPART_GRANDPAR
(23,21),(21,27),-0.795464 # DEPENDENCYPART_GRANDPAR
(23,21),(21,28),-1.10178 # DEPENDENCYPART_GRANDPAR
(23,21),(21,29),-0.63617 # DEPENDENCYPART_GRANDPAR
(23,21),(21,30),-0.81423 # DEPENDENCYPART_GRANDPAR
(23,21),(21,33),-1.34808 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.178286 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.27582 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.34352 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.583767 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.759018 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-0.728174 # DEPENDENCYPART_GRANDPAR
(23,22),(22,32),-1.01216 # DEPENDENCYPART_GRANDPAR
(23,24),(24,18),-0.532104 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-1.10474 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.93432 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.717615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),0.0170368 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),-0.042054 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.160434 # DEPENDENCYPART_GRANDPAR
(23,24),(24,29),0.0258378 # DEPENDENCYPART_GRANDPAR
(23,24),(24,30),-0.101903 # DEPENDENCYPART_GRANDPAR
(23,24),(24,32),-0.452386 # DEPENDENCYPART_GRANDPAR
(23,25),(25,24),-0.143734 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),-0.493322 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),0.135655 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),-0.149228 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),0.203084 # DEPENDENCYPART_GRANDPAR
(23,25),(25,32),-0.270634 # DEPENDENCYPART_GRANDPAR
(23,27),(27,24),0.0509343 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),-0.00193475 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),-0.494677 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.145067 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.0512791 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),0.176743 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),-0.250863 # DEPENDENCYPART_GRANDPAR
(23,27),(27,32),-0.388331 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),0.203084 # DEPENDENCYPART_GRANDPAR
(23,28),(28,30),-0.169676 # DEPENDENCYPART_GRANDPAR
(23,28),(28,31),0.00265755 # DEPENDENCYPART_GRANDPAR
(23,28),(28,32),-0.270634 # DEPENDENCYPART_GRANDPAR
(23,29),(29,28),-0.329432 # DEPENDENCYPART_GRANDPAR
(23,29),(29,30),-0.0375111 # DEPENDENCYPART_GRANDPAR
(23,29),(29,31),-0.0733427 # DEPENDENCYPART_GRANDPAR
(23,29),(29,32),-0.37654 # DEPENDENCYPART_GRANDPAR
(23,30),(30,31),-0.0264571 # DEPENDENCYPART_GRANDPAR
(23,30),(30,32),-0.250229 # DEPENDENCYPART_GRANDPAR
(24,18),(18,16),-0.373221 # DEPENDENCYPART_GRANDPAR
(24,18),(18,17),-0.73881 # DEPENDENCYPART_GRANDPAR
(24,18),(18,21),-0.174506 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),0.296531 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.370789 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.0401018 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.304429 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-1.64324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.271191 # DEPENDENCYPART_GRANDPAR
(24,21),(21,27),-0.881145 # DEPENDENCYPART_GRANDPAR
(24,21),(21,28),-1.22325 # DEPENDENCYPART_GRANDPAR
(24,21),(21,29),-1.33788 # DEPENDENCYPART_GRANDPAR
(24,21),(21,30),-1.01627 # DEPENDENCYPART_GRANDPAR
(24,21),(21,33),-1.51746 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),0.161288 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.0732625 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),0.153259 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.52841 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,25),-0.115385 # DEPENDENCYPART_GRANDPAR
(24,22),(22,27),-0.811425 # DEPENDENCYPART_GRANDPAR
(24,22),(22,32),-1.00094 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),0.258179 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.447999 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.155575 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.281159 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.65797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.285771 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.880105 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-1.23783 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-1.33685 # DEPENDENCYPART_GRANDPAR
(24,23),(23,30),-1.01525 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.17839 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.116177 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),0.16316 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.248149 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.599645 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),-0.183278 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-1.13371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,25),0.263952 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.225243 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.301504 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.627007 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),-0.420299 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),-1.14078 # DEPENDENCYPART_GRANDPAR
