# _root_ The cold guys in the set were Will Clark , Kevin Mitchell and Matt Williams , the Giants ' 3-4-5 hitters .
#goldHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,9,18,21,18,21,9,7,
#predictedHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,15,18,21,18,21,12,7,
(21,4),(4,9),-0.256774 # DEPENDENCYPART_GRANDPAR
(21,4),(4,10),-0.0714676 # DEPENDENCYPART_GRANDPAR
(21,4),(4,12),-0.268758 # DEPENDENCYPART_GRANDPAR
(21,4),(4,13),-0.168981 # DEPENDENCYPART_GRANDPAR
(21,4),(4,22),-0.821094 # DEPENDENCYPART_GRANDPAR
(21,5),(5,4),-0.468422 # DEPENDENCYPART_GRANDPAR
(21,9),(9,1),-0.260433 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.714411 # DEPENDENCYPART_GRANDPAR
(21,9),(9,3),-0.0347675 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),-0.48597 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.0621624 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),-0.0169065 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.0309786 # DEPENDENCYPART_GRANDPAR
(21,9),(9,10),0.113712 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.00731026 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),-0.0695042 # DEPENDENCYPART_GRANDPAR
(21,9),(9,13),-0.0520543 # DEPENDENCYPART_GRANDPAR
(21,9),(9,14),-0.0335353 # DEPENDENCYPART_GRANDPAR
(21,9),(9,15),0.00263532 # DEPENDENCYPART_GRANDPAR
(21,9),(9,16),-0.163577 # DEPENDENCYPART_GRANDPAR
(21,9),(9,17),0.488234 # DEPENDENCYPART_GRANDPAR
(21,9),(9,18),0.0948353 # DEPENDENCYPART_GRANDPAR
(21,9),(9,19),0.808631 # DEPENDENCYPART_GRANDPAR
(21,9),(9,20),0.170067 # DEPENDENCYPART_GRANDPAR
(21,9),(9,21),-1.34719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,9),(9,22),-0.810837 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.0547155 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.139499 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),0.168697 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.0673407 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.0519701 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),0.0047881 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.162333 # DEPENDENCYPART_GRANDPAR
(21,12),(12,1),-0.260437 # DEPENDENCYPART_GRANDPAR
(21,12),(12,2),-0.710927 # DEPENDENCYPART_GRANDPAR
(21,12),(12,3),-0.0347508 # DEPENDENCYPART_GRANDPAR
(21,12),(12,4),-0.481525 # DEPENDENCYPART_GRANDPAR
(21,12),(12,5),-0.0621662 # DEPENDENCYPART_GRANDPAR
(21,12),(12,6),-0.0193191 # DEPENDENCYPART_GRANDPAR
(21,12),(12,8),-0.0452125 # DEPENDENCYPART_GRANDPAR
(21,12),(12,9),-0.129996 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),0.169102 # DEPENDENCYPART_GRANDPAR
(21,12),(12,11),-0.0897798 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-0.045416 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.0284335 # DEPENDENCYPART_GRANDPAR
(21,12),(12,15),0.00773704 # DEPENDENCYPART_GRANDPAR
(21,12),(12,16),-0.164322 # DEPENDENCYPART_GRANDPAR
(21,12),(12,17),0.488155 # DEPENDENCYPART_GRANDPAR
(21,12),(12,18),0.0999371 # DEPENDENCYPART_GRANDPAR
(21,12),(12,19),0.808022 # DEPENDENCYPART_GRANDPAR
(21,12),(12,20),0.170085 # DEPENDENCYPART_GRANDPAR
(21,12),(12,21),-1.34719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,12),(12,22),-0.810837 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),0.00480315 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.162319 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),0.0970032 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),0.808655 # DEPENDENCYPART_GRANDPAR
(21,14),(14,21),-1.34719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,14),(14,22),-0.810837 # DEPENDENCYPART_GRANDPAR
(21,15),(15,1),-0.26043 # DEPENDENCYPART_GRANDPAR
(21,15),(15,3),-0.0347459 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-0.0621594 # DEPENDENCYPART_GRANDPAR
(21,15),(15,6),-0.0214047 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.0533144 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),-0.138098 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),0.172354 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.0978817 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.153295 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.119404 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.160033 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),0.488282 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),0.10794 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),0.808654 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),0.170089 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-1.34719 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,22),-0.810837 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),0.729728 # DEPENDENCYPART_GRANDPAR
(21,18),(18,9),-0.137632 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.0974155 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.118937 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.0855317 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.0966585 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),0.27026 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.803832 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.165982 # DEPENDENCYPART_GRANDPAR
(21,18),(18,22),-0.810849 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),0.324176 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.0126328 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),0.2323 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.31841 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,17),0.178754 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.0195539 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.484782 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.986703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,3),-0.302251 # DEPENDENCYPART_GRANDPAR
(22,21),(21,4),-0.594332 # DEPENDENCYPART_GRANDPAR
(22,21),(21,5),-0.492521 # DEPENDENCYPART_GRANDPAR
(22,21),(21,9),0.132536 # DEPENDENCYPART_GRANDPAR
(22,21),(21,11),-0.0704587 # DEPENDENCYPART_GRANDPAR
(22,21),(21,12),-0.171867 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.338497 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.374843 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.335516 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.60353 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.611799 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.648089 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.79145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
