# _root_ And Fairfax County , Va. , Water Authority 's 7 1\/4 % issue of 2027 was down 3\/4 at 99 7\/8 bid .
#goldHeads=16,5,5,5,8,5,8,13,8,11,13,11,16,13,14,0,16,17,16,21,22,19,16,
#predictedHeads=16,3,16,3,3,5,8,13,8,11,13,11,16,13,14,0,16,17,16,21,19,21,16,
(15,13),(13,11),-0.752459 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.62591 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.419602 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.49897 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.796018 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.823055 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.715765 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.831795 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.898309 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-1.16288 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.846749 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-1.05567 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.51801 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.862462 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.824932 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.734793 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.832239 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.917344 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-1.18192 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.887844 # DEPENDENCYPART_GRANDPAR
(15,16),(16,1),-1.1971 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-1.04796 # DEPENDENCYPART_GRANDPAR
(15,16),(16,3),-1.08449 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-1.23336 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-1.10306 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-1.22958 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-1.09516 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-1.10666 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-1.38084 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-1.32759 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.11401 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-1.03083 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.953523 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-1.02953 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.279458 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.0699993 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.354217 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.262397 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.504657 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.223195 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.736028 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-1.07369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,18),-0.111628 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.331537 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.311844 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.583249 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.175338 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.61254 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-1.21735 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-1.38836 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-1.33509 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-1.08616 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.895149 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.13816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,17),-0.298999 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.308479 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),0.00961489 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.259762 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.230467 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.305953 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.409567 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.382913 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.362926 # DEPENDENCYPART_GRANDPAR
(16,1),(1,8),-0.162054 # DEPENDENCYPART_GRANDPAR
(16,1),(1,13),-0.272883 # DEPENDENCYPART_GRANDPAR
(16,1),(1,16),-1.09711 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,2),(2,1),-0.337175 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),0.0756126 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),0.264756 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),0.136361 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),0.31112 # DEPENDENCYPART_GRANDPAR
(16,2),(2,8),0.325118 # DEPENDENCYPART_GRANDPAR
(16,2),(2,13),0.220566 # DEPENDENCYPART_GRANDPAR
(16,2),(2,16),-1.13649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,2),(2,23),-1.15208 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.331989 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),0.177989 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),0.25378 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),0.139547 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),0.300144 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),0.257257 # DEPENDENCYPART_GRANDPAR
(16,3),(3,8),0.339724 # DEPENDENCYPART_GRANDPAR
(16,3),(3,9),-1.00226 # DEPENDENCYPART_GRANDPAR
(16,3),(3,10),-0.127496 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),-0.108873 # DEPENDENCYPART_GRANDPAR
(16,3),(3,12),0.118246 # DEPENDENCYPART_GRANDPAR
(16,3),(3,13),0.221995 # DEPENDENCYPART_GRANDPAR
(16,3),(3,14),0.841385 # DEPENDENCYPART_GRANDPAR
(16,3),(3,16),-1.13649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,3),(3,19),-0.288766 # DEPENDENCYPART_GRANDPAR
(16,3),(3,23),-1.15208 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.348862 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),0.120513 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.00374367 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.097168 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),0.213237 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),0.21577 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),0.298237 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-1.01423 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.134909 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.116286 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),0.109864 # DEPENDENCYPART_GRANDPAR
(16,5),(5,13),0.213613 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),0.862596 # DEPENDENCYPART_GRANDPAR
(16,5),(5,15),0.181502 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-1.13649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,19),-0.288753 # DEPENDENCYPART_GRANDPAR
(16,5),(5,21),-0.72042 # DEPENDENCYPART_GRANDPAR
(16,5),(5,23),-1.15208 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),0.148482 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),0.0141104 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.041789 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),0.116086 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),0.00457562 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-1.00891 # DEPENDENCYPART_GRANDPAR
(16,7),(7,23),-1.15208 # DEPENDENCYPART_GRANDPAR
(16,8),(8,2),0.153894 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),0.019523 # DEPENDENCYPART_GRANDPAR
(16,8),(8,4),-0.0253078 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),0.121499 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),0.0210567 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),0.20592 # DEPENDENCYPART_GRANDPAR
(16,8),(8,9),-1.01335 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.134698 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.116077 # DEPENDENCYPART_GRANDPAR
(16,8),(8,12),0.111427 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),0.215157 # DEPENDENCYPART_GRANDPAR
(16,8),(8,14),0.862056 # DEPENDENCYPART_GRANDPAR
(16,8),(8,15),0.181713 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.13649 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,17),-0.255504 # DEPENDENCYPART_GRANDPAR
(16,8),(8,18),-0.444555 # DEPENDENCYPART_GRANDPAR
(16,8),(8,23),-1.15208 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.306366 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),0.175795 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-1.22338 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.114562 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),0.345158 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.196165 # DEPENDENCYPART_GRANDPAR
(16,11),(11,1),-0.309785 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),0.174377 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-1.22479 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.0185635 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),0.377752 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),0.0192352 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.0904821 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),0.124912 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.0839199 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.0778671 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),0.0517249 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.845248 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.00834 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.153487 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.950474 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.359925 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),0.245624 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),0.0950378 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.00135642 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),0.135906 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),0.0450082 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),0.277904 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),0.355225 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-1.37644 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.0849586 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.068726 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),0.0718334 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.794518 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.258716 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.01388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,17),-0.168305 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.333798 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.0782187 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.557331 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-0.607557 # DEPENDENCYPART_GRANDPAR
(16,13),(13,22),-0.946264 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-1.07784 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.097344 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.16119 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.215941 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.389043 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.230648 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.612584 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.662812 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-1.05589 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),0.0231547 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),0.0193749 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.014311 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),0.639939 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.0364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.148325 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.348913 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.343 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),0.207037 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),0.129572 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.0626714 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.120263 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.303944 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),-0.872623 # DEPENDENCYPART_GRANDPAR
(16,18),(18,1),-0.675043 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-0.617366 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.606292 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.384454 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),0.245643 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.329195 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.285462 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.125167 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.088141 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),0.0391047 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.584851 # DEPENDENCYPART_GRANDPAR
(16,19),(19,17),0.269432 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.100805 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),0.203361 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),0.197452 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.556858 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.969155 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.150264 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),0.110074 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.00428062 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.576853 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),0.245542 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.329322 # DEPENDENCYPART_GRANDPAR
(16,21),(21,17),0.292281 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),0.168578 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),0.108421 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.0236167 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.579078 # DEPENDENCYPART_GRANDPAR
(16,22),(22,2),-0.564955 # DEPENDENCYPART_GRANDPAR
(16,22),(22,3),-0.666631 # DEPENDENCYPART_GRANDPAR
(16,22),(22,5),-0.612972 # DEPENDENCYPART_GRANDPAR
(16,22),(22,8),-0.420951 # DEPENDENCYPART_GRANDPAR
(16,22),(22,14),0.358756 # DEPENDENCYPART_GRANDPAR
(16,22),(22,15),-0.323613 # DEPENDENCYPART_GRANDPAR
(16,22),(22,17),0.122821 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.247833 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),0.183444 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.0145593 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.0495422 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.856273 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.310646 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.582099 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.358318 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.41175 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.753803 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.280234 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.42455 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.32357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.0538236 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-0.870976 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.9397 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.938508 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-1.07778 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.579114 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.785773 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.906159 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.285903 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.00812736 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.0225206 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.235323 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-1.00983 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.305468 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.0472387 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.0714117 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.00378438 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.494786 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.387877 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.300026 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.0542857 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.214686 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.579103 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.785777 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.891208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.404461 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),-0.301423 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.119534 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),-0.214887 # DEPENDENCYPART_GRANDPAR
(17,22),(22,2),-1.47162 # DEPENDENCYPART_GRANDPAR
(17,22),(22,3),-1.4673 # DEPENDENCYPART_GRANDPAR
(17,22),(22,5),-1.44272 # DEPENDENCYPART_GRANDPAR
(17,22),(22,8),-1.42546 # DEPENDENCYPART_GRANDPAR
(17,22),(22,14),-0.618341 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.801205 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.926028 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,18),0.662333 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.103939 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.0644009 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.081755 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.427467 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.0942594 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),-0.142614 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.366911 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.367401 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.682686 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.364989 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),-0.412132 # DEPENDENCYPART_GRANDPAR
(18,1),(1,13),-0.490926 # DEPENDENCYPART_GRANDPAR
(18,1),(1,16),-0.209553 # DEPENDENCYPART_GRANDPAR
(18,10),(10,1),-0.169527 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.261656 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.489115 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),-0.755927 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.213568 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),-0.64053 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.176782 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.26367 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.49113 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.307791 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.177147 # DEPENDENCYPART_GRANDPAR
(18,13),(13,1),-0.433421 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.259713 # DEPENDENCYPART_GRANDPAR
(18,13),(13,3),-0.274929 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.426331 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.277427 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.4265 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.285805 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.314079 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.763106 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.554099 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.525869 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.341053 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.23128 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.62254 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.17819 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.203883 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.23861 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,19),-0.312028 # DEPENDENCYPART_GRANDPAR
(18,13),(13,20),-0.402401 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.772439 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.562696 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.93547 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.606525 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.116809 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.0324767 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.25763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.312472 # DEPENDENCYPART_GRANDPAR
(18,14),(14,20),-0.421437 # DEPENDENCYPART_GRANDPAR
(18,14),(14,21),-0.791478 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.603791 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.270681 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.257911 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.366965 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.189724 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.276335 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.0812565 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.22518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,15),-0.428623 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.23728 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.329707 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.401082 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.771119 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.503514 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.909984 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.613126 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.88596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.268443 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.0683576 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.0179422 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.591217 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.887699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.0276132 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0916278 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.0760097 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.705238 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.989401 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.55974 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.869924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.0268105 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.0183756 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.0744123 # DEPENDENCYPART_GRANDPAR
(18,22),(22,2),-0.860483 # DEPENDENCYPART_GRANDPAR
(18,22),(22,3),-0.861034 # DEPENDENCYPART_GRANDPAR
(18,22),(22,5),-0.858563 # DEPENDENCYPART_GRANDPAR
(18,22),(22,8),-0.905777 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-0.742108 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-1.00289 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-0.612098 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.843493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
