# _root_ Commodities : Dow Jones futures index 129.38 , off 0.11 ; spot index 130.09 , off 0.71 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(1,10),(1,18),(1,19),-0.1073 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,12),(1,13),-0.11697 # DEPENDENCYPART_TRISIBL
(1,11),(1,12),(1,15),-0.0943323 # DEPENDENCYPART_TRISIBL
(1,11),(1,12),(1,18),0.23171 # DEPENDENCYPART_TRISIBL
(1,11),(1,12),(1,19),-0.0658653 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,13),(1,15),-0.0970585 # DEPENDENCYPART_TRISIBL
(1,11),(1,13),(1,18),0.232677 # DEPENDENCYPART_TRISIBL
(1,11),(1,13),(1,19),-0.0606993 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,15),(1,18),0.133484 # DEPENDENCYPART_TRISIBL
(1,11),(1,15),(1,19),-0.124186 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,11),(1,18),(1,19),-0.174843 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,12),(1,13),(1,15),-0.0452676 # DEPENDENCYPART_TRISIBL
(1,12),(1,13),(1,18),-0.076512 # DEPENDENCYPART_TRISIBL
(1,12),(1,13),(1,19),-0.11546 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,12),(1,15),(1,18),-0.0924692 # DEPENDENCYPART_TRISIBL
(1,12),(1,15),(1,19),-0.0342763 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,12),(1,18),(1,19),-0.0183064 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,13),(1,15),(1,18),-0.0928494 # DEPENDENCYPART_TRISIBL
(1,13),(1,15),(1,19),-0.0499189 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,13),(1,18),(1,19),-0.0350724 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(1,15),(1,18),(1,19),-0.304943 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(2,2),(2,6),(2,19),-0.388449 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,4),(3,5),-0.102967 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,6),-0.0985433 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,7),-0.157717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,8),-0.120467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,9),-0.0231438 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,10),-0.157717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,11),-0.186378 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,13),-0.0985433 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,15),-0.120467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,18),-0.111168 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,4),(3,19),-0.100337 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,5),(3,6),-0.0899406 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,7),-0.157717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,8),-0.116789 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,9),-0.0231463 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,10),-0.157717 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,11),-0.185858 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,13),-0.0899406 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,15),-0.116789 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,18),-0.11657 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,5),(3,19),-0.0923605 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,6),(3,7),-0.157757 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,8),-0.121401 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,9),-0.0212916 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,10),-0.157757 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,11),-0.186292 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,13),-0.0985527 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,15),-0.121401 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,18),-0.114847 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,6),(3,19),-0.117018 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,7),(3,8),-0.038248 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,9),-0.0354016 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,10),-0.164776 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,11),-0.110505 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,13),-0.179202 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,15),-0.038248 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,18),-0.13044 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,7),(3,19),-0.10357 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,8),(3,9),-0.0587944 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,10),-0.0944426 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,11),-0.184583 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,13),-0.0768624 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,15),-0.271664 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,18),-0.227887 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,8),(3,19),-0.717717 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,9),(3,10),-0.150202 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,11),-0.147313 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,13),-0.123711 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,15),-0.112007 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,18),-0.149592 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,9),(3,19),-0.0858233 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,10),(3,11),-0.110505 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,10),(3,13),-0.179202 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,10),(3,15),-0.038248 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,10),(3,18),-0.13044 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,10),(3,19),-0.10357 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,11),(3,13),-0.108634 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,11),(3,15),-0.137569 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,11),(3,18),-0.162188 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,11),(3,19),-0.26753 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,13),(3,15),-0.121401 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,13),(3,18),-0.114847 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,13),(3,19),-0.117018 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,15),(3,18),-0.227887 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,15),(3,19),-0.717717 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,3),(3,18),(3,19),-0.18522 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(3,4),(3,5),(3,6),-0.084859 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,7),-0.0429172 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,8),-0.0443286 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,9),-0.0668279 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,10),-0.0429172 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,11),-0.101986 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,13),-0.084859 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,15),-0.0443286 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,18),-0.0749271 # DEPENDENCYPART_TRISIBL
(3,4),(3,5),(3,19),-0.11625 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,6),(3,7),-0.0429185 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,8),-0.044759 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,9),-0.0668285 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,10),-0.0429185 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,11),-0.101986 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,13),-0.0847303 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,15),-0.044759 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,18),-0.0749264 # DEPENDENCYPART_TRISIBL
(3,4),(3,6),(3,19),-0.114941 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,7),(3,8),-0.034023 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,9),-0.0561706 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,10),-0.0400649 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,11),-0.0649276 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,13),-0.0746977 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,15),-0.034023 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,18),-0.0788745 # DEPENDENCYPART_TRISIBL
(3,4),(3,7),(3,19),-0.146111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,8),(3,9),-0.0177363 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,10),0.0406697 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,11),-0.0880656 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,13),-0.0790728 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,15),-0.0788541 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,18),-0.0909584 # DEPENDENCYPART_TRISIBL
(3,4),(3,8),(3,19),-0.0330129 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,9),(3,10),-0.0392475 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,11),-0.0708327 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,13),-0.088604 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,15),-0.0276876 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,18),-0.082169 # DEPENDENCYPART_TRISIBL
(3,4),(3,9),(3,19),-0.0820978 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,10),(3,11),-0.0649276 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,13),-0.0746977 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,15),-0.034023 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,18),-0.0788745 # DEPENDENCYPART_TRISIBL
(3,4),(3,10),(3,19),-0.146111 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,11),(3,13),0.0608964 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,15),-0.0563748 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,18),-0.0946284 # DEPENDENCYPART_TRISIBL
(3,4),(3,11),(3,19),-0.109382 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,13),(3,15),-0.044759 # DEPENDENCYPART_TRISIBL
(3,4),(3,13),(3,18),-0.0749264 # DEPENDENCYPART_TRISIBL
(3,4),(3,13),(3,19),-0.114941 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,15),(3,18),-0.0909584 # DEPENDENCYPART_TRISIBL
(3,4),(3,15),(3,19),-0.0330129 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,4),(3,18),(3,19),-0.0131004 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,6),(3,7),-0.0429158 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,8),-0.0461234 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,9),-0.0670128 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,10),-0.0429158 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,11),-0.101921 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,13),-0.0884175 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,15),-0.0461234 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,18),-0.0763711 # DEPENDENCYPART_TRISIBL
(3,5),(3,6),(3,19),-0.109337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,7),(3,8),-0.0347487 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,9),-0.0563549 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,10),-0.0400636 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,11),-0.064895 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,13),-0.0764449 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,15),-0.0347487 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,18),-0.0803192 # DEPENDENCYPART_TRISIBL
(3,5),(3,7),(3,19),-0.147709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,8),(3,9),-0.0181047 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,10),0.0406711 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,11),-0.0880331 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,13),-0.0806201 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,15),-0.0795798 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,18),-0.0924031 # DEPENDENCYPART_TRISIBL
(3,5),(3,8),(3,19),-0.0349986 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,9),(3,10),-0.0392461 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,11),-0.0708002 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,13),-0.0903511 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,15),-0.0284105 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,18),-0.0836137 # DEPENDENCYPART_TRISIBL
(3,5),(3,9),(3,19),-0.0837011 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,10),(3,11),-0.064895 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,13),-0.0764449 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,15),-0.0347487 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,18),-0.0803192 # DEPENDENCYPART_TRISIBL
(3,5),(3,10),(3,19),-0.147709 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,11),(3,13),0.0591423 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,15),-0.0571005 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,18),-0.0960731 # DEPENDENCYPART_TRISIBL
(3,5),(3,11),(3,19),-0.110477 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,13),(3,15),-0.0461234 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,18),-0.0763711 # DEPENDENCYPART_TRISIBL
(3,5),(3,13),(3,19),-0.109337 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,15),(3,18),-0.0924031 # DEPENDENCYPART_TRISIBL
(3,5),(3,15),(3,19),-0.0349986 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,5),(3,18),(3,19),-0.0234649 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,7),(3,8),-0.0141767 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,9),-0.0608554 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,10),-0.0401891 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,11),-0.0649616 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,13),-0.0785951 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,15),-0.0141767 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,18),-0.0804707 # DEPENDENCYPART_TRISIBL
(3,6),(3,7),(3,19),-0.161229 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,8),(3,9),-0.0260216 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,10),0.0405382 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,11),-0.0880684 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,13),-0.0827552 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,15),-0.0659714 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,18),-0.0928494 # DEPENDENCYPART_TRISIBL
(3,6),(3,8),(3,19),-0.0493654 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,9),(3,10),-0.0394907 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,11),-0.0708375 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,13),-0.0925014 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,15),-0.0148025 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,18),-0.0840099 # DEPENDENCYPART_TRISIBL
(3,6),(3,9),(3,19),-0.098215 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,10),(3,11),-0.0649616 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,13),-0.0785951 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,15),-0.0141767 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,18),-0.0804707 # DEPENDENCYPART_TRISIBL
(3,6),(3,10),(3,19),-0.161229 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,11),(3,13),0.0528889 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,15),-0.0434921 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,18),-0.0962245 # DEPENDENCYPART_TRISIBL
(3,6),(3,11),(3,19),-0.124453 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,13),(3,15),-0.0315767 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,18),-0.0765227 # DEPENDENCYPART_TRISIBL
(3,6),(3,13),(3,19),-0.130365 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,15),(3,18),-0.0928494 # DEPENDENCYPART_TRISIBL
(3,6),(3,15),(3,19),-0.0493654 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,6),(3,18),(3,19),-0.033622 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,8),(3,9),-0.104174 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,10),0.0367972 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,11),-0.0749742 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,13),-0.0244711 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,15),-0.0714306 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,18),-0.0387584 # DEPENDENCYPART_TRISIBL
(3,7),(3,8),(3,19),-0.180318 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,9),(3,10),-0.0477477 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,11),-0.0728743 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,13),-0.068266 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,15),-0.0670572 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,18),-0.0423929 # DEPENDENCYPART_TRISIBL
(3,7),(3,9),(3,19),-0.0765706 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,10),(3,11),-0.0649909 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,13),-0.0757698 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,15),-0.0722958 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,18),-0.0436619 # DEPENDENCYPART_TRISIBL
(3,7),(3,10),(3,19),-0.168481 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,11),(3,13),-0.0453766 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,15),-0.0667218 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,18),-0.0404383 # DEPENDENCYPART_TRISIBL
(3,7),(3,11),(3,19),-0.136965 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,13),(3,15),-0.0712606 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,18),-0.038458 # DEPENDENCYPART_TRISIBL
(3,7),(3,13),(3,19),-0.116279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,15),(3,18),-0.0387584 # DEPENDENCYPART_TRISIBL
(3,7),(3,15),(3,19),-0.180318 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,7),(3,18),(3,19),-0.112251 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,9),(3,10),-0.0689868 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,11),0.0945905 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,13),0.168488 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,15),0.215965 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,18),-0.124749 # DEPENDENCYPART_TRISIBL
(3,8),(3,9),(3,19),-0.199171 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,10),(3,11),0.0189279 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,13),-0.00894707 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,15),0.413112 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,18),-0.153991 # DEPENDENCYPART_TRISIBL
(3,8),(3,10),(3,19),-0.0496528 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,11),(3,13),-0.00726265 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,15),0.322232 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,18),-0.125958 # DEPENDENCYPART_TRISIBL
(3,8),(3,11),(3,19),-0.207684 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,13),(3,15),0.453554 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,18),-0.189094 # DEPENDENCYPART_TRISIBL
(3,8),(3,13),(3,19),-0.0801082 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,15),(3,18),-0.105321 # DEPENDENCYPART_TRISIBL
(3,8),(3,15),(3,19),-0.270574 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,8),(3,18),(3,19),-0.305048 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,10),(3,11),-0.050476 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,13),-0.0594554 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,15),-0.000890003 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,18),-0.0567284 # DEPENDENCYPART_TRISIBL
(3,9),(3,10),(3,19),-0.120668 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,11),(3,13),-0.0226183 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,15),-0.00132994 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,18),-0.0450722 # DEPENDENCYPART_TRISIBL
(3,9),(3,11),(3,19),-0.116762 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,13),(3,15),0.130119 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,18),-0.0702511 # DEPENDENCYPART_TRISIBL
(3,9),(3,13),(3,19),-0.043744 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,15),(3,18),-0.058598 # DEPENDENCYPART_TRISIBL
(3,9),(3,15),(3,19),-0.281032 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,9),(3,18),(3,19),-0.152657 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,11),(3,13),-0.0453766 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,15),-0.0667218 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,18),-0.0404383 # DEPENDENCYPART_TRISIBL
(3,10),(3,11),(3,19),-0.136965 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,13),(3,15),-0.0712606 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,18),-0.038458 # DEPENDENCYPART_TRISIBL
(3,10),(3,13),(3,19),-0.116279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,15),(3,18),-0.0387584 # DEPENDENCYPART_TRISIBL
(3,10),(3,15),(3,19),-0.180318 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,10),(3,18),(3,19),-0.112251 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,13),(3,15),-0.0961344 # DEPENDENCYPART_TRISIBL
(3,11),(3,13),(3,18),0.232202 # DEPENDENCYPART_TRISIBL
(3,11),(3,13),(3,19),-0.060911 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,15),(3,18),0.131896 # DEPENDENCYPART_TRISIBL
(3,11),(3,15),(3,19),-0.124398 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,11),(3,18),(3,19),-0.175274 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,15),(3,18),-0.0928494 # DEPENDENCYPART_TRISIBL
(3,13),(3,15),(3,19),-0.0493654 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,13),(3,18),(3,19),-0.033622 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,15),(3,18),(3,19),-0.305048 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(3,3),(3,2),(3,1),-0.220762 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(3,3),(3,2),(3,-1),-0.252645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
