# _root_ Instead , New York City police seized the stolen goods , and Mr. Krisher avoided jail .
#goldHeads=7,7,6,6,6,7,12,10,10,7,12,0,14,15,12,15,12,
#predictedHeads=7,7,6,6,6,7,12,10,10,7,12,0,14,15,12,15,12,
(5,14),(5,17),(5,18),-0.0483751 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,4),(5,3),-0.110095 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,2),-0.179681 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,1),-0.126605 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,4),(5,-1),-0.16222 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,3),(5,2),-0.180657 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,3),(5,1),-0.132232 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,3),(5,-1),-0.0944102 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,2),(5,1),-0.205894 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(5,5),(5,2),(5,-1),-0.391051 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,5),(5,1),(5,-1),-0.110625 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,3),(5,2),-0.160262 # DEPENDENCYPART_TRISIBL
(5,4),(5,3),(5,1),-0.0566315 # DEPENDENCYPART_TRISIBL
(5,4),(5,3),(5,-1),-0.0721927 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,2),(5,1),-0.0792118 # DEPENDENCYPART_TRISIBL
(5,4),(5,2),(5,-1),-0.229618 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,4),(5,1),(5,-1),-0.0973648 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,3),(5,2),(5,1),-0.0831422 # DEPENDENCYPART_TRISIBL
(5,3),(5,2),(5,-1),-0.219078 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,3),(5,1),(5,-1),-0.0933593 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(5,2),(5,1),(5,-1),-0.237715 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,7),(6,8),-0.138226 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,9),-0.0942234 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,10),-0.143132 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,11),-0.0519487 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,12),-0.120609 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,14),-0.136605 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,15),-0.0909143 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,16),-0.140171 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,17),-0.0616793 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,7),(6,18),-0.103139 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,8),(6,9),-0.153639 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,10),-0.204019 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,11),-0.125179 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,12),-0.117954 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,14),-0.197523 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,15),-0.151045 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,16),-0.201087 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,17),-0.134616 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,8),(6,18),-0.230525 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,9),(6,10),-0.143284 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,11),-0.0520451 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,12),-0.120609 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,14),-0.136757 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,15),-0.0909552 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,16),-0.140323 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,17),-0.06251 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,9),(6,18),-0.109461 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,10),(6,11),-0.119102 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,12),-0.133808 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,14),-0.112957 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,15),-0.105268 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,16),-0.116523 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,17),-0.116633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,10),(6,18),-0.114373 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,11),(6,12),-0.0183642 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,11),(6,14),-0.0502435 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,11),(6,15),-0.147471 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,11),(6,16),-0.0555871 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,11),(6,17),-0.200598 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,11),(6,18),-0.681972 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,12),(6,14),-0.156821 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,15),-0.0709682 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,16),-0.160385 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,17),-0.0363191 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,12),(6,18),-0.0724769 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,14),(6,15),-0.105256 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,14),(6,16),-0.116287 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,14),(6,17),-0.116264 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,14),(6,18),-0.117439 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,15),(6,16),-0.140171 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,15),(6,17),-0.0627287 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,15),(6,18),-0.102459 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,16),(6,17),-0.116264 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,16),(6,18),-0.114867 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,6),(6,17),(6,18),-0.217995 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(6,7),(6,8),(6,9),-0.0929596 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,10),-0.0617378 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,11),-0.0802214 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,12),-0.101077 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,14),-0.0617378 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,15),-0.0929596 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,16),-0.0617378 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,17),-0.0677155 # DEPENDENCYPART_TRISIBL
(6,7),(6,8),(6,18),-0.126175 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,9),(6,10),-0.0701167 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,11),-0.0844722 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,12),-0.115234 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,14),-0.0701167 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,15),-0.114777 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,16),-0.0701167 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,17),-0.116269 # DEPENDENCYPART_TRISIBL
(6,7),(6,9),(6,18),-0.108867 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,10),(6,11),-0.085837 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,12),-0.101405 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,14),-0.071151 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,15),-0.101554 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,16),-0.071151 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,17),-0.0430129 # DEPENDENCYPART_TRISIBL
(6,7),(6,10),(6,18),-0.118291 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,11),(6,12),-0.119013 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,14),-0.081952 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,15),-0.0677323 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,16),-0.081952 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,17),-0.0864553 # DEPENDENCYPART_TRISIBL
(6,7),(6,11),(6,18),-0.0455282 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,12),(6,14),-0.0677834 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,15),-0.0994818 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,16),-0.0677834 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,17),-0.0935649 # DEPENDENCYPART_TRISIBL
(6,7),(6,12),(6,18),-0.164912 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,14),(6,15),-0.101548 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,16),-0.071151 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,17),-0.0430129 # DEPENDENCYPART_TRISIBL
(6,7),(6,14),(6,18),-0.118286 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,15),(6,16),-0.0701167 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,17),-0.115625 # DEPENDENCYPART_TRISIBL
(6,7),(6,15),(6,18),-0.108836 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,16),(6,17),-0.0430129 # DEPENDENCYPART_TRISIBL
(6,7),(6,16),(6,18),-0.118286 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,7),(6,17),(6,18),-0.082903 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,9),(6,10),-0.0823725 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,11),-0.0878773 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,12),-0.0835685 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,14),-0.0823725 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,15),-0.0800537 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,16),-0.0823735 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,17),-0.0446427 # DEPENDENCYPART_TRISIBL
(6,8),(6,9),(6,18),-0.133803 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,10),(6,11),-0.0908269 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,12),-0.0851611 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,14),-0.0806182 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,15),-0.0820472 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,16),-0.0806202 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,17),-0.0472798 # DEPENDENCYPART_TRISIBL
(6,8),(6,10),(6,18),-0.125884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,11),(6,12),-0.0837447 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,14),-0.0789987 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,15),-0.0858462 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,16),-0.0789997 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,17),-0.0581495 # DEPENDENCYPART_TRISIBL
(6,8),(6,11),(6,18),-0.143073 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,12),(6,14),-0.0784547 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,15),-0.0794728 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,16),-0.0784557 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,17),-0.0533421 # DEPENDENCYPART_TRISIBL
(6,8),(6,12),(6,18),-0.12655 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,14),(6,15),-0.0820472 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,16),-0.0806202 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,17),-0.0472798 # DEPENDENCYPART_TRISIBL
(6,8),(6,14),(6,18),-0.125884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,15),(6,16),-0.0823735 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,17),-0.0446427 # DEPENDENCYPART_TRISIBL
(6,8),(6,15),(6,18),-0.133803 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,16),(6,17),-0.0472798 # DEPENDENCYPART_TRISIBL
(6,8),(6,16),(6,18),-0.125884 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,8),(6,17),(6,18),-0.132184 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,10),(6,11),-0.085837 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,12),-0.101405 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,14),-0.0711495 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,15),-0.101649 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,16),-0.0711495 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,17),-0.0430268 # DEPENDENCYPART_TRISIBL
(6,9),(6,10),(6,18),-0.122488 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,11),(6,12),-0.119013 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,14),-0.0819505 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,15),-0.0679224 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,16),-0.0819505 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,17),-0.0864692 # DEPENDENCYPART_TRISIBL
(6,9),(6,11),(6,18),-0.0497265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,12),(6,14),-0.067782 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,15),-0.0995769 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,16),-0.067782 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,17),-0.0935789 # DEPENDENCYPART_TRISIBL
(6,9),(6,12),(6,18),-0.169109 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,14),(6,15),-0.101643 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,16),-0.0711495 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,17),-0.0430268 # DEPENDENCYPART_TRISIBL
(6,9),(6,14),(6,18),-0.122483 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,15),(6,16),-0.0701152 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,17),-0.115639 # DEPENDENCYPART_TRISIBL
(6,9),(6,15),(6,18),-0.113074 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,16),(6,17),-0.0430268 # DEPENDENCYPART_TRISIBL
(6,9),(6,16),(6,18),-0.122483 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,9),(6,17),(6,18),-0.0893755 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,11),(6,12),-0.111277 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,14),-0.0825013 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,15),-0.0996493 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,16),-0.0825013 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,17),-0.123538 # DEPENDENCYPART_TRISIBL
(6,10),(6,11),(6,18),-0.0336736 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,12),(6,14),-0.083409 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,15),-0.0880202 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,16),-0.083409 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,17),-0.0839838 # DEPENDENCYPART_TRISIBL
(6,10),(6,12),(6,18),-0.184966 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,14),(6,15),-0.0863273 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,16),-0.0691615 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,17),-0.0869641 # DEPENDENCYPART_TRISIBL
(6,10),(6,14),(6,18),-0.12771 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,15),(6,16),-0.0690295 # DEPENDENCYPART_TRISIBL
(6,10),(6,15),(6,17),-0.091465 # DEPENDENCYPART_TRISIBL
(6,10),(6,15),(6,18),-0.128356 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,16),(6,17),-0.0869641 # DEPENDENCYPART_TRISIBL
(6,10),(6,16),(6,18),-0.127711 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,10),(6,17),(6,18),-0.0369786 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,12),(6,14),-0.0220557 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,15),-0.0493429 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,16),-0.0220557 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,17),-0.10124 # DEPENDENCYPART_TRISIBL
(6,11),(6,12),(6,18),-0.103796 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,14),(6,15),-0.052276 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,16),-0.0825822 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,17),-0.240184 # DEPENDENCYPART_TRISIBL
(6,11),(6,14),(6,18),-0.0944278 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,15),(6,16),-0.0200306 # DEPENDENCYPART_TRISIBL
(6,11),(6,15),(6,17),-0.0839158 # DEPENDENCYPART_TRISIBL
(6,11),(6,15),(6,18),-0.0619932 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,16),(6,17),-0.240184 # DEPENDENCYPART_TRISIBL
(6,11),(6,16),(6,18),-0.100182 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,11),(6,17),(6,18),-0.279092 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,14),(6,15),-0.0607412 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,16),-0.0955507 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,17),-0.0811335 # DEPENDENCYPART_TRISIBL
(6,12),(6,14),(6,18),-0.149249 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,15),(6,16),-0.0921121 # DEPENDENCYPART_TRISIBL
(6,12),(6,15),(6,17),-0.078156 # DEPENDENCYPART_TRISIBL
(6,12),(6,15),(6,18),-0.101722 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,16),(6,17),-0.0811335 # DEPENDENCYPART_TRISIBL
(6,12),(6,16),(6,18),-0.149249 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,12),(6,17),(6,18),-0.0752458 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,15),(6,16),-0.0702079 # DEPENDENCYPART_TRISIBL
(6,14),(6,15),(6,17),-0.091465 # DEPENDENCYPART_TRISIBL
(6,14),(6,15),(6,18),-0.130518 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,16),(6,17),-0.0869641 # DEPENDENCYPART_TRISIBL
(6,14),(6,16),(6,18),-0.129651 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,14),(6,17),(6,18),-0.0387717 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,16),(6,17),-0.0430129 # DEPENDENCYPART_TRISIBL
(6,15),(6,16),(6,18),-0.121766 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,15),(6,17),(6,18),-0.0863812 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,16),(6,17),(6,18),-0.0397626 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,5),(6,4),-0.205328 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,3),-0.127213 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,2),-0.178846 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,1),-0.124398 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,5),(6,-1),-0.155361 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,4),(6,3),-0.11101 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,2),-0.179681 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,1),-0.124494 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,4),(6,-1),-0.177782 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,3),(6,2),-0.180656 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,3),(6,1),-0.13012 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,3),(6,-1),-0.109972 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,2),(6,1),-0.203782 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(6,6),(6,2),(6,-1),-0.400284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,6),(6,1),(6,-1),-0.119858 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,4),(6,3),-0.0212958 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,2),-0.161244 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,1),-0.0539705 # DEPENDENCYPART_TRISIBL
(6,5),(6,4),(6,-1),-0.108081 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,3),(6,2),-0.157512 # DEPENDENCYPART_TRISIBL
(6,5),(6,3),(6,1),-0.0546621 # DEPENDENCYPART_TRISIBL
(6,5),(6,3),(6,-1),-0.0877918 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,2),(6,1),-0.0764055 # DEPENDENCYPART_TRISIBL
(6,5),(6,2),(6,-1),-0.237188 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,5),(6,1),(6,-1),-0.105601 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,3),(6,2),-0.159325 # DEPENDENCYPART_TRISIBL
(6,4),(6,3),(6,1),-0.0566315 # DEPENDENCYPART_TRISIBL
(6,4),(6,3),(6,-1),-0.0661415 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,2),(6,1),-0.0792118 # DEPENDENCYPART_TRISIBL
(6,4),(6,2),(6,-1),-0.224665 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,4),(6,1),(6,-1),-0.0924119 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,3),(6,2),(6,1),-0.0831422 # DEPENDENCYPART_TRISIBL
(6,3),(6,2),(6,-1),-0.214125 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,3),(6,1),(6,-1),-0.0884065 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(6,2),(6,1),(6,-1),-0.23777 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(7,7),(7,8),(7,9),-0.0661596 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,10),-0.139767 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,11),-0.107345 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,12),-0.103852 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,13),-0.141089 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,14),-0.136361 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,15),-0.0610029 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,16),-0.138146 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,17),-0.0804548 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,8),(7,18),-0.127878 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,9),(7,10),-0.0438644 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,11),0.00943844 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,12),-0.0918849 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,13),-0.0451599 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,14),-0.040427 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,15),-0.00619062 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,16),-0.0422146 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,17),0.00917092 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,9),(7,18),-0.00888718 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(7,7),(7,10),(7,11),-0.00370577 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,12),-0.0248681 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,13),-0.0391467 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,14),-0.0344001 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,15),-0.00464269 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,16),-0.0361867 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(7,7),(7,10),(7,17),-0.0292522 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
