# _root_ At Donaldson , Lufkin & Jenrette Inc. , head equity trader Dudley Eppel said : `` I think the opening was constructive .
#goldHeads=14,1,2,2,4,5,6,14,13,13,13,13,14,0,14,14,18,14,20,21,18,21,14,
#predictedHeads=14,1,2,2,4,5,6,14,13,13,13,13,14,0,14,14,18,14,20,21,18,21,14,
(14,4),(4,10),0.263764 # DEPENDENCYPART_GRANDPAR
(14,4),(4,11),0.354829 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),0.219408 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.3414 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,15),-0.307331 # DEPENDENCYPART_GRANDPAR
(14,4),(4,16),-0.0102128 # DEPENDENCYPART_GRANDPAR
(14,4),(4,18),-0.601168 # DEPENDENCYPART_GRANDPAR
(14,4),(4,21),-0.25759 # DEPENDENCYPART_GRANDPAR
(14,4),(4,22),-0.781047 # DEPENDENCYPART_GRANDPAR
(14,4),(4,23),-0.686184 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.0159624 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.0341425 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.242187 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),0.0312327 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.0384882 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.0190888 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.176888 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),-0.223991 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-1.27877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,18),-0.5371 # DEPENDENCYPART_GRANDPAR
(14,5),(5,21),-0.192888 # DEPENDENCYPART_GRANDPAR
(14,5),(5,22),-0.698451 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),0.141103 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),0.0348129 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.167212 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),0.337315 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.3965 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),0.686964 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),0.518634 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),0.436151 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),0.268292 # DEPENDENCYPART_GRANDPAR
(14,6),(6,11),0.359357 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),0.294961 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),0.221877 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-1.3414 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,15),-0.307331 # DEPENDENCYPART_GRANDPAR
(14,6),(6,16),-0.0102124 # DEPENDENCYPART_GRANDPAR
(14,6),(6,18),-0.601167 # DEPENDENCYPART_GRANDPAR
(14,6),(6,21),-0.25759 # DEPENDENCYPART_GRANDPAR
(14,6),(6,22),-0.781046 # DEPENDENCYPART_GRANDPAR
(14,6),(6,23),-0.686183 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.0358694 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.311126 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.377229 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.00862381 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.288721 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),0.391835 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),0.400813 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),0.232409 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),0.323991 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),-0.0640835 # DEPENDENCYPART_GRANDPAR
(14,7),(7,15),-0.307567 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),0.327894 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),0.0526995 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),0.163369 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.0333021 # DEPENDENCYPART_GRANDPAR
(14,9),(9,15),-0.280803 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),0.0381509 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),0.148818 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),0.253172 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),0.069695 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),0.0461217 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),0.0286313 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),0.318539 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),0.0433453 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),0.15401 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),0.26108 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.0308218 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),0.204869 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),0.136933 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.30072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.282483 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.0187313 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.559144 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-0.690038 # DEPENDENCYPART_GRANDPAR
(14,11),(11,21),-0.201091 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.766674 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-0.697486 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),0.0350662 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),0.0574709 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),0.326733 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),0.268179 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),0.0599536 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.149063 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),0.21991 # DEPENDENCYPART_GRANDPAR
(14,12),(12,15),-0.307331 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),0.0307451 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),0.333247 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),0.0531498 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),0.322412 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.0206672 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),0.261986 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),0.0537603 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),0.142869 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.139825 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.14209 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.209897 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.154123 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.189211 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.295849 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.361165 # DEPENDENCYPART_GRANDPAR
(14,18),(18,1),0.0639084 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-0.369708 # DEPENDENCYPART_GRANDPAR
(14,18),(18,3),-0.258977 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-0.0790513 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-0.514807 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.10336 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.138963 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.272702 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.337342 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.748185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.350851 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.248434 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.691755 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.645579 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),0.119608 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),0.569068 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),0.0400033 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.41889 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),0.124406 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),0.168197 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.13804 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-1.21277 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),0.188096 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.23266 # DEPENDENCYPART_GRANDPAR
(14,21),(21,1),-0.0407424 # DEPENDENCYPART_GRANDPAR
(14,21),(21,2),-0.38731 # DEPENDENCYPART_GRANDPAR
(14,21),(21,3),-0.257463 # DEPENDENCYPART_GRANDPAR
(14,21),(21,4),-0.0966808 # DEPENDENCYPART_GRANDPAR
(14,21),(21,5),-0.533755 # DEPENDENCYPART_GRANDPAR
(14,21),(21,8),-0.101845 # DEPENDENCYPART_GRANDPAR
(14,21),(21,9),0.02202 # DEPENDENCYPART_GRANDPAR
(14,21),(21,11),-0.0807336 # DEPENDENCYPART_GRANDPAR
(14,21),(21,12),-0.290304 # DEPENDENCYPART_GRANDPAR
(14,21),(21,13),-0.354944 # DEPENDENCYPART_GRANDPAR
(14,21),(21,14),-0.843392 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,21),(21,15),0.522395 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),0.347875 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),0.61798 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),0.0888583 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.894269 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),0.323614 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),0.238138 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.435588 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-1.09577 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),0.0143532 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),0.33245 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.553495 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.440378 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),-0.302148 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-1.0925 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.178041 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-1.0597 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.292218 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.96329 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-1.0547 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.912141 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.951978 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-1.08774 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.908177 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-1.23634 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.0230846 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.0687012 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.505895 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.387891 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.177268 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.444545 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.464472 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.904762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,20),-0.0260484 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.443264 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.36701 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,16),-0.818925 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.933548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),-0.0687518 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.0497706 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.307736 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.499932 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),-0.0735538 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.0257452 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.307403 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.339209 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.235558 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.470471 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.19687 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.522221 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),-0.348656 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),-0.565875 # DEPENDENCYPART_GRANDPAR
(18,1),(1,18),-1.31425 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,2),(2,1),-0.339184 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.0482076 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),0.0771823 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.219059 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),-0.118411 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.143611 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),-0.158256 # DEPENDENCYPART_GRANDPAR
(18,2),(2,11),-0.132061 # DEPENDENCYPART_GRANDPAR
(18,2),(2,13),-0.171279 # DEPENDENCYPART_GRANDPAR
(18,2),(2,14),-0.035483 # DEPENDENCYPART_GRANDPAR
(18,2),(2,15),-0.398231 # DEPENDENCYPART_GRANDPAR
(18,2),(2,16),-0.202943 # DEPENDENCYPART_GRANDPAR
(18,2),(2,21),-0.199698 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.313379 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.348813 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.189069 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.327508 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.23643 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),-0.113302 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.129778 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.173243 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),-0.103533 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),-0.157892 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),-0.131697 # DEPENDENCYPART_GRANDPAR
(18,4),(4,13),-0.182647 # DEPENDENCYPART_GRANDPAR
(18,4),(4,14),-0.0354863 # DEPENDENCYPART_GRANDPAR
(18,4),(4,15),-0.398231 # DEPENDENCYPART_GRANDPAR
(18,4),(4,16),-0.202943 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-1.23167 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,21),-0.199698 # DEPENDENCYPART_GRANDPAR
(18,4),(4,22),-0.400367 # DEPENDENCYPART_GRANDPAR
(18,4),(4,23),-0.762417 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.367013 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.131047 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.51556 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.626325 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.57781 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.389472 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.435074 # DEPENDENCYPART_GRANDPAR
(18,5),(5,13),-0.58955 # DEPENDENCYPART_GRANDPAR
(18,5),(5,14),-0.27221 # DEPENDENCYPART_GRANDPAR
(18,5),(5,18),-1.2476 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,5),(5,21),-0.212866 # DEPENDENCYPART_GRANDPAR
(18,5),(5,22),-0.403021 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.365052 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.248496 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.214449 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.364139 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.459186 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.170261 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.216164 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.258833 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.386759 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.129401 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.525279 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.257209 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.24282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,20),0.00882247 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.220185 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.444253 # DEPENDENCYPART_GRANDPAR
(18,11),(11,23),-0.799156 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),-0.176776 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),-0.28704 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.198218 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.17027 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.209075 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.19485 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.183812 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.398231 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.17706 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.133265 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.287324 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.198502 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.418756 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.171185 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.209991 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.195765 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.231121 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),-0.326622 # DEPENDENCYPART_GRANDPAR
(18,14),(14,2),-0.335804 # DEPENDENCYPART_GRANDPAR
(18,14),(14,3),-0.253528 # DEPENDENCYPART_GRANDPAR
(18,14),(14,4),-0.294401 # DEPENDENCYPART_GRANDPAR
(18,14),(14,5),-0.588168 # DEPENDENCYPART_GRANDPAR
(18,14),(14,6),-0.447434 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.557383 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.348932 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.192486 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.213463 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.20187 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.39672 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.520873 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.438399 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.298189 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.150693 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.07128 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,20),0.245775 # DEPENDENCYPART_GRANDPAR
(18,14),(14,21),-0.0971277 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.294345 # DEPENDENCYPART_GRANDPAR
(18,14),(14,23),-0.572266 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.233668 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.22032 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,17),-0.27247 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.501089 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),0.153613 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.352052 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.770477 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.663222 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.697591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.0543944 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.220103 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),0.083819 # DEPENDENCYPART_GRANDPAR
(18,21),(21,1),-0.417779 # DEPENDENCYPART_GRANDPAR
(18,21),(21,2),-0.514113 # DEPENDENCYPART_GRANDPAR
(18,21),(21,3),-0.478513 # DEPENDENCYPART_GRANDPAR
(18,21),(21,4),-0.475452 # DEPENDENCYPART_GRANDPAR
(18,21),(21,5),-0.741819 # DEPENDENCYPART_GRANDPAR
(18,21),(21,8),-0.573916 # DEPENDENCYPART_GRANDPAR
(18,21),(21,9),-0.417944 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-0.444843 # DEPENDENCYPART_GRANDPAR
(18,21),(21,12),-0.573443 # DEPENDENCYPART_GRANDPAR
(18,21),(21,13),-0.701224 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.483511 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.699089 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.527728 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.523351 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.663262 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),0.0729338 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.655817 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.354225 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.614945 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.051792 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.61093 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.305622 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.607293 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.127923 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.289183 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.578969 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.2853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,22),-0.730438 # DEPENDENCYPART_GRANDPAR
(20,18),(18,1),-0.724638 # DEPENDENCYPART_GRANDPAR
(20,18),(18,2),-0.740144 # DEPENDENCYPART_GRANDPAR
(20,18),(18,3),-0.920229 # DEPENDENCYPART_GRANDPAR
(20,18),(18,4),-1.0314 # DEPENDENCYPART_GRANDPAR
(20,18),(18,5),-0.247554 # DEPENDENCYPART_GRANDPAR
(20,18),(18,8),-1.10087 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.500803 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.846276 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.788898 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.615208 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.558177 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.535812 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.27803 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.307074 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.31911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.542626 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.744481 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.838543 # DEPENDENCYPART_GRANDPAR
(20,21),(21,1),-1.62393 # DEPENDENCYPART_GRANDPAR
(20,21),(21,2),-1.31454 # DEPENDENCYPART_GRANDPAR
(20,21),(21,3),-1.44146 # DEPENDENCYPART_GRANDPAR
(20,21),(21,4),-1.59032 # DEPENDENCYPART_GRANDPAR
(20,21),(21,5),-0.752511 # DEPENDENCYPART_GRANDPAR
(20,21),(21,8),-1.6221 # DEPENDENCYPART_GRANDPAR
(20,21),(21,9),-1.25289 # DEPENDENCYPART_GRANDPAR
(20,21),(21,11),-1.05609 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-1.41581 # DEPENDENCYPART_GRANDPAR
(20,21),(21,13),-1.35872 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-1.06832 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-0.983365 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-1.00272 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.764502 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.683874 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.786099 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.704135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.0440144 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.579745 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.818354 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.689952 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.0159784 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.533421 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.793042 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),-0.970691 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),-0.390626 # DEPENDENCYPART_GRANDPAR
(21,1),(1,5),-0.665911 # DEPENDENCYPART_GRANDPAR
(21,1),(1,6),-0.455162 # DEPENDENCYPART_GRANDPAR
(21,1),(1,8),-0.688879 # DEPENDENCYPART_GRANDPAR
(21,1),(1,18),0.149639 # DEPENDENCYPART_GRANDPAR
(21,2),(2,1),-0.368225 # DEPENDENCYPART_GRANDPAR
(21,2),(2,3),-0.462154 # DEPENDENCYPART_GRANDPAR
