# _root_ Jack W. Forrest , Environmental Systems president and chief executive officer , said the change increases the company 's effective tax rate to about 35 % from 20 % .
#goldHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
#predictedHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
(21,18),(18,15),-0.342861 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.21144 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),0.200993 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),1.22775 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.385607 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-1.77137 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,23),-0.764899 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.888548 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-1.25941 # DEPENDENCYPART_GRANDPAR
(21,18),(18,27),-0.956859 # DEPENDENCYPART_GRANDPAR
(21,18),(18,29),-1.21909 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.247524 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.0437716 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.65444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,3),-1.32952 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.908204 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-1.25126 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.0164671 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.30217 # DEPENDENCYPART_GRANDPAR
(21,23),(23,25),-0.338454 # DEPENDENCYPART_GRANDPAR
(21,23),(23,26),-0.372817 # DEPENDENCYPART_GRANDPAR
(21,23),(23,27),-0.131264 # DEPENDENCYPART_GRANDPAR
(21,23),(23,28),-0.428996 # DEPENDENCYPART_GRANDPAR
(21,23),(23,29),-0.332493 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.446682 # DEPENDENCYPART_GRANDPAR
(21,24),(24,26),-0.263649 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),0.0221523 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.549538 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),-0.223324 # DEPENDENCYPART_GRANDPAR
(21,26),(26,15),-1.16173 # DEPENDENCYPART_GRANDPAR
(21,26),(26,18),-1.10463 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-1.04091 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.862963 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,22),0.362621 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),-0.120158 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.135149 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.237392 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.084634 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.10183 # DEPENDENCYPART_GRANDPAR
(21,26),(26,29),-0.199491 # DEPENDENCYPART_GRANDPAR
(21,29),(29,18),-1.10463 # DEPENDENCYPART_GRANDPAR
(21,29),(29,20),-1.04091 # DEPENDENCYPART_GRANDPAR
(21,29),(29,22),0.362621 # DEPENDENCYPART_GRANDPAR
(21,29),(29,23),-0.120158 # DEPENDENCYPART_GRANDPAR
(21,29),(29,24),-0.135149 # DEPENDENCYPART_GRANDPAR
(21,29),(29,25),-0.237392 # DEPENDENCYPART_GRANDPAR
(21,29),(29,26),-0.0562225 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),-0.147096 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.308551 # DEPENDENCYPART_GRANDPAR
(22,2),(2,1),-0.825211 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),-0.405764 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),-0.865731 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),-0.743311 # DEPENDENCYPART_GRANDPAR
(22,2),(2,6),-0.700415 # DEPENDENCYPART_GRANDPAR
(22,2),(2,7),-0.265491 # DEPENDENCYPART_GRANDPAR
(22,2),(2,8),-0.3863 # DEPENDENCYPART_GRANDPAR
(22,2),(2,11),-0.480876 # DEPENDENCYPART_GRANDPAR
(22,2),(2,12),-1.21371 # DEPENDENCYPART_GRANDPAR
(22,2),(2,15),-0.211074 # DEPENDENCYPART_GRANDPAR
(22,2),(2,16),-0.066329 # DEPENDENCYPART_GRANDPAR
(22,7),(7,1),-1.0256 # DEPENDENCYPART_GRANDPAR
(22,7),(7,2),-0.785193 # DEPENDENCYPART_GRANDPAR
(22,7),(7,3),-0.645078 # DEPENDENCYPART_GRANDPAR
(22,7),(7,4),-0.732844 # DEPENDENCYPART_GRANDPAR
(22,7),(7,5),-0.976928 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.890826 # DEPENDENCYPART_GRANDPAR
(22,7),(7,8),-0.268663 # DEPENDENCYPART_GRANDPAR
(22,7),(7,9),-0.190934 # DEPENDENCYPART_GRANDPAR
(22,7),(7,10),-0.353672 # DEPENDENCYPART_GRANDPAR
(22,7),(7,11),-0.328425 # DEPENDENCYPART_GRANDPAR
(22,7),(7,12),-1.30032 # DEPENDENCYPART_GRANDPAR
(22,7),(7,15),-0.057922 # DEPENDENCYPART_GRANDPAR
(22,7),(7,16),0.0103695 # DEPENDENCYPART_GRANDPAR
(22,7),(7,19),1.40882 # DEPENDENCYPART_GRANDPAR
(22,7),(7,22),-1.36546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,7),(7,24),-0.679876 # DEPENDENCYPART_GRANDPAR
(22,7),(7,27),-0.899083 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),-0.497192 # DEPENDENCYPART_GRANDPAR
(22,9),(9,11),-0.354885 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),-0.524318 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.360276 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.4488 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),0.21819 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),0.0346919 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),-0.0197615 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),1.43669 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-1.36494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,15),(15,23),-0.440165 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),0.426424 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.0534975 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.149696 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),0.541364 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),1.49868 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.217835 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),0.0737694 # DEPENDENCYPART_GRANDPAR
(22,18),(18,23),-0.406268 # DEPENDENCYPART_GRANDPAR
(22,18),(18,24),-0.681307 # DEPENDENCYPART_GRANDPAR
(22,18),(18,26),-0.88145 # DEPENDENCYPART_GRANDPAR
(22,18),(18,27),-0.899615 # DEPENDENCYPART_GRANDPAR
(22,18),(18,29),-0.990209 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.365352 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.00777295 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.3144 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.0121096 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),0.310743 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.0930852 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.323466 # DEPENDENCYPART_GRANDPAR
(22,21),(21,23),-0.44038 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.679879 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.879661 # DEPENDENCYPART_GRANDPAR
(22,21),(21,29),-0.988421 # DEPENDENCYPART_GRANDPAR
(22,23),(23,3),-1.05726 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.758795 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.595453 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.807908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.0487747 # DEPENDENCYPART_GRANDPAR
(22,23),(23,25),0.00541343 # DEPENDENCYPART_GRANDPAR
(22,23),(23,26),0.0190183 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.0832133 # DEPENDENCYPART_GRANDPAR
(22,23),(23,28),-0.0582959 # DEPENDENCYPART_GRANDPAR
(22,23),(23,29),-0.0897415 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.0785838 # DEPENDENCYPART_GRANDPAR
(22,24),(24,26),0.166399 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),0.0918395 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.154608 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),0.0576397 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-0.764381 # DEPENDENCYPART_GRANDPAR
(22,25),(25,22),-0.328459 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,25),(25,23),0.138987 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),0.13564 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),-0.238947 # DEPENDENCYPART_GRANDPAR
(22,25),(25,29),-0.347707 # DEPENDENCYPART_GRANDPAR
(22,26),(26,15),-0.873493 # DEPENDENCYPART_GRANDPAR
(22,26),(26,18),-0.871744 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-0.894921 # DEPENDENCYPART_GRANDPAR
(22,26),(26,21),-0.770216 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.468426 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,23),0.190453 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),0.139069 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.211706 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.0302299 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),0.239894 # DEPENDENCYPART_GRANDPAR
(22,26),(26,29),0.078521 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.303444 # DEPENDENCYPART_GRANDPAR
(22,27),(27,28),-0.00239361 # DEPENDENCYPART_GRANDPAR
(22,27),(27,29),-0.128271 # DEPENDENCYPART_GRANDPAR
(22,28),(28,25),-0.0134272 # DEPENDENCYPART_GRANDPAR
(22,28),(28,27),-0.236055 # DEPENDENCYPART_GRANDPAR
(22,28),(28,29),-0.318581 # DEPENDENCYPART_GRANDPAR
(22,29),(29,18),-0.871744 # DEPENDENCYPART_GRANDPAR
(22,29),(29,20),-0.894921 # DEPENDENCYPART_GRANDPAR
(22,29),(29,22),-0.468426 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,29),(29,23),0.190453 # DEPENDENCYPART_GRANDPAR
(22,29),(29,24),0.139069 # DEPENDENCYPART_GRANDPAR
(22,29),(29,25),0.211706 # DEPENDENCYPART_GRANDPAR
(22,29),(29,26),0.333206 # DEPENDENCYPART_GRANDPAR
(22,29),(29,27),-0.111309 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),0.163267 # DEPENDENCYPART_GRANDPAR
(23,3),(3,1),0.00124982 # DEPENDENCYPART_GRANDPAR
(23,3),(3,2),0.0141024 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.500212 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),0.119463 # DEPENDENCYPART_GRANDPAR
(23,3),(3,6),0.0714993 # DEPENDENCYPART_GRANDPAR
(23,3),(3,7),-0.373198 # DEPENDENCYPART_GRANDPAR
(23,3),(3,8),0.240343 # DEPENDENCYPART_GRANDPAR
(23,3),(3,9),0.151442 # DEPENDENCYPART_GRANDPAR
(23,3),(3,10),0.144235 # DEPENDENCYPART_GRANDPAR
(23,3),(3,11),-0.375282 # DEPENDENCYPART_GRANDPAR
(23,3),(3,12),-0.465425 # DEPENDENCYPART_GRANDPAR
(23,3),(3,15),-0.203497 # DEPENDENCYPART_GRANDPAR
(23,3),(3,16),0.166313 # DEPENDENCYPART_GRANDPAR
(23,3),(3,18),0.00599132 # DEPENDENCYPART_GRANDPAR
(23,3),(3,19),0.125382 # DEPENDENCYPART_GRANDPAR
(23,3),(3,22),0.0912439 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.151667 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.609081 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.191242 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),0.0222569 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.0606544 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),0.0555963 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.24006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.0830537 # DEPENDENCYPART_GRANDPAR
(23,21),(21,26),-0.544958 # DEPENDENCYPART_GRANDPAR
(23,21),(21,29),-1.03021 # DEPENDENCYPART_GRANDPAR
(23,22),(22,2),-0.0774846 # DEPENDENCYPART_GRANDPAR
(23,22),(22,7),-0.467688 # DEPENDENCYPART_GRANDPAR
(23,22),(22,9),-0.0811387 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.0416347 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.220041 # DEPENDENCYPART_GRANDPAR
(23,22),(22,17),0.0270827 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.070918 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.734777 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),0.0202634 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.00736245 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.2401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.0830681 # DEPENDENCYPART_GRANDPAR
(23,22),(22,25),-0.57846 # DEPENDENCYPART_GRANDPAR
(23,22),(22,26),-0.54736 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-0.716001 # DEPENDENCYPART_GRANDPAR
(23,22),(22,28),-1.22979 # DEPENDENCYPART_GRANDPAR
(23,22),(22,29),-1.03261 # DEPENDENCYPART_GRANDPAR
(23,24),(24,25),-0.360194 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),0.0920739 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),-0.391412 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.998944 # DEPENDENCYPART_GRANDPAR
(23,24),(24,29),-0.393177 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-0.578911 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-0.668689 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.679195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),0.682099 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),0.0180905 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),-0.46716 # DEPENDENCYPART_GRANDPAR
(23,26),(26,15),-1.13183 # DEPENDENCYPART_GRANDPAR
(23,26),(26,18),-0.988809 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.699203 # DEPENDENCYPART_GRANDPAR
(23,26),(26,21),-0.910696 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.848433 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.866376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,24),0.342767 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.0413994 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),-0.454938 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.423613 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),-0.0919337 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),-0.0354221 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),-0.607735 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.144811 # DEPENDENCYPART_GRANDPAR
(23,28),(28,25),0.213603 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),-0.212153 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.456051 # DEPENDENCYPART_GRANDPAR
(23,29),(29,18),-0.988809 # DEPENDENCYPART_GRANDPAR
(23,29),(29,20),-0.699203 # DEPENDENCYPART_GRANDPAR
(23,29),(29,22),-0.848433 # DEPENDENCYPART_GRANDPAR
(23,29),(29,23),-0.866376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,29),(29,24),0.342767 # DEPENDENCYPART_GRANDPAR
(23,29),(29,25),0.0413994 # DEPENDENCYPART_GRANDPAR
(23,29),(29,26),0.222084 # DEPENDENCYPART_GRANDPAR
(23,29),(29,27),-0.448799 # DEPENDENCYPART_GRANDPAR
(23,29),(29,28),-0.864868 # DEPENDENCYPART_GRANDPAR
(24,25),(25,20),-1.18962 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-1.11336 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.82169 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-1.31892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,26),-0.598429 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.903367 # DEPENDENCYPART_GRANDPAR
(24,26),(26,15),-1.38303 # DEPENDENCYPART_GRANDPAR
(24,26),(26,18),-1.33104 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-1.2444 # DEPENDENCYPART_GRANDPAR
(24,26),(26,21),-1.29342 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-1.21006 # DEPENDENCYPART_GRANDPAR
(24,26),(26,23),-0.780289 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-1.14864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),-0.278907 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.691444 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.64585 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.588867 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.445955 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.489255 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.210802 # DEPENDENCYPART_GRANDPAR
(24,28),(28,25),-0.550279 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),-0.616849 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.888634 # DEPENDENCYPART_GRANDPAR
(24,29),(29,18),-1.33104 # DEPENDENCYPART_GRANDPAR
(24,29),(29,20),-1.2444 # DEPENDENCYPART_GRANDPAR
(24,29),(29,22),-1.21006 # DEPENDENCYPART_GRANDPAR
(24,29),(29,23),-0.780289 # DEPENDENCYPART_GRANDPAR
(24,29),(29,24),-1.14864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,29),(29,25),-0.278907 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),0.322396 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),-0.347479 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),-0.719627 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.535321 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),-0.827216 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),-0.526527 # DEPENDENCYPART_GRANDPAR
(25,22),(22,2),-0.5369 # DEPENDENCYPART_GRANDPAR
(25,22),(22,7),-0.655913 # DEPENDENCYPART_GRANDPAR
(25,22),(22,9),-0.715496 # DEPENDENCYPART_GRANDPAR
(25,22),(22,14),-0.381175 # DEPENDENCYPART_GRANDPAR
(25,22),(22,15),-0.546374 # DEPENDENCYPART_GRANDPAR
(25,22),(22,17),-0.405207 # DEPENDENCYPART_GRANDPAR
(25,22),(22,18),-0.505385 # DEPENDENCYPART_GRANDPAR
(25,22),(22,19),-0.916242 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.623647 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),-0.490058 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),-0.483953 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),-0.366128 # DEPENDENCYPART_GRANDPAR
(25,22),(22,25),-1.81688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,22),(22,26),-0.753751 # DEPENDENCYPART_GRANDPAR
(25,22),(22,27),-0.936693 # DEPENDENCYPART_GRANDPAR
(25,22),(22,28),-1.08746 # DEPENDENCYPART_GRANDPAR
(25,22),(22,29),-1.07989 # DEPENDENCYPART_GRANDPAR
(25,23),(23,3),-0.631782 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.64402 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.565911 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.506474 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.409135 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-1.83712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,26),-0.683741 # DEPENDENCYPART_GRANDPAR
(25,23),(23,27),-0.992632 # DEPENDENCYPART_GRANDPAR
(25,23),(23,28),-1.10777 # DEPENDENCYPART_GRANDPAR
(25,23),(23,29),-1.00988 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-1.81902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.680513 # DEPENDENCYPART_GRANDPAR
(25,24),(24,27),-0.928836 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-1.08987 # DEPENDENCYPART_GRANDPAR
(25,24),(24,29),-1.00665 # DEPENDENCYPART_GRANDPAR
(25,26),(26,15),-1.19698 # DEPENDENCYPART_GRANDPAR
(25,26),(26,18),-1.17874 # DEPENDENCYPART_GRANDPAR
(25,26),(26,20),-1.12464 # DEPENDENCYPART_GRANDPAR
(25,26),(26,21),-1.14291 # DEPENDENCYPART_GRANDPAR
(25,26),(26,22),-1.12634 # DEPENDENCYPART_GRANDPAR
(25,26),(26,23),-0.825227 # DEPENDENCYPART_GRANDPAR
(25,26),(26,24),-0.845429 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-1.39019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.672014 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.39502 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.391604 # DEPENDENCYPART_GRANDPAR
(25,29),(29,18),-1.17874 # DEPENDENCYPART_GRANDPAR
(25,29),(29,20),-1.12464 # DEPENDENCYPART_GRANDPAR
(25,29),(29,22),-1.12634 # DEPENDENCYPART_GRANDPAR
(25,29),(29,23),-0.825227 # DEPENDENCYPART_GRANDPAR
(25,29),(29,24),-0.845429 # DEPENDENCYPART_GRANDPAR
(25,29),(29,25),-1.39019 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,29),(29,26),-0.0320258 # DEPENDENCYPART_GRANDPAR
(25,29),(29,27),-0.535759 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.683261 # DEPENDENCYPART_GRANDPAR
(26,15),(15,10),-0.700646 # DEPENDENCYPART_GRANDPAR
(26,15),(15,11),-0.947588 # DEPENDENCYPART_GRANDPAR
(26,15),(15,13),-0.690179 # DEPENDENCYPART_GRANDPAR
(26,15),(15,14),-0.190198 # DEPENDENCYPART_GRANDPAR
(26,15),(15,16),-0.276786 # DEPENDENCYPART_GRANDPAR
(26,15),(15,18),-0.688198 # DEPENDENCYPART_GRANDPAR
(26,15),(15,19),0.244782 # DEPENDENCYPART_GRANDPAR
(26,15),(15,22),-0.496545 # DEPENDENCYPART_GRANDPAR
(26,15),(15,23),-0.135333 # DEPENDENCYPART_GRANDPAR
(26,18),(18,14),0.00894649 # DEPENDENCYPART_GRANDPAR
(26,18),(18,15),-0.684197 # DEPENDENCYPART_GRANDPAR
(26,18),(18,16),-0.405985 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),-0.064901 # DEPENDENCYPART_GRANDPAR
(26,18),(18,19),0.297306 # DEPENDENCYPART_GRANDPAR
(26,18),(18,20),-0.723543 # DEPENDENCYPART_GRANDPAR
(26,18),(18,21),-0.681069 # DEPENDENCYPART_GRANDPAR
(26,18),(18,23),-0.149218 # DEPENDENCYPART_GRANDPAR
(26,18),(18,24),-0.243331 # DEPENDENCYPART_GRANDPAR
(26,18),(18,26),-1.79509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,18),(18,27),-0.949364 # DEPENDENCYPART_GRANDPAR
(26,18),(18,29),-1.08586 # DEPENDENCYPART_GRANDPAR
(26,20),(20,18),-0.695455 # DEPENDENCYPART_GRANDPAR
(26,20),(20,19),-0.779067 # DEPENDENCYPART_GRANDPAR
(26,20),(20,21),-0.610014 # DEPENDENCYPART_GRANDPAR
(26,21),(21,17),-0.284374 # DEPENDENCYPART_GRANDPAR
(26,21),(21,18),-0.741511 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.699152 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),-0.149877 # DEPENDENCYPART_GRANDPAR
(26,21),(21,24),-0.245433 # DEPENDENCYPART_GRANDPAR
(26,21),(21,26),-1.79348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,21),(21,29),-1.08425 # DEPENDENCYPART_GRANDPAR
(26,22),(22,2),-1.27182 # DEPENDENCYPART_GRANDPAR
(26,22),(22,7),-0.837293 # DEPENDENCYPART_GRANDPAR
(26,22),(22,9),-0.572535 # DEPENDENCYPART_GRANDPAR
(26,22),(22,14),-0.120978 # DEPENDENCYPART_GRANDPAR
(26,22),(22,15),-0.671335 # DEPENDENCYPART_GRANDPAR
(26,22),(22,17),-0.194826 # DEPENDENCYPART_GRANDPAR
(26,22),(22,18),-0.683624 # DEPENDENCYPART_GRANDPAR
(26,22),(22,19),-0.74256 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.631729 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.667006 # DEPENDENCYPART_GRANDPAR
(26,22),(22,23),-0.163079 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),-0.239014 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),0.164006 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-1.79552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,27),-0.949712 # DEPENDENCYPART_GRANDPAR
(26,22),(22,28),-0.995456 # DEPENDENCYPART_GRANDPAR
(26,22),(22,29),-1.08629 # DEPENDENCYPART_GRANDPAR
(26,23),(23,3),-0.974861 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),-0.726259 # DEPENDENCYPART_GRANDPAR
