# _root_ Many employers have already begun moving to southern countries such as Spain and Italy , where wages are low and unions are weaker ; demand for trained labor and managers will rise there , FMC says .
#goldHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,9,18,18,9,18,18,22,20,22,3,31,25,28,26,28,29,3,31,32,3,36,0,36,
#predictedHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,12,18,18,12,18,18,22,20,22,22,31,25,28,26,28,29,22,31,32,36,36,0,36,
(28,19),(19,22),-0.072397 # DEPENDENCYPART_GRANDPAR
(28,19),(19,23),-0.0167792 # DEPENDENCYPART_GRANDPAR
(28,19),(19,25),-0.262125 # DEPENDENCYPART_GRANDPAR
(28,19),(19,26),-0.395584 # DEPENDENCYPART_GRANDPAR
(28,19),(19,31),-0.736141 # DEPENDENCYPART_GRANDPAR
(28,23),(23,16),-0.972615 # DEPENDENCYPART_GRANDPAR
(28,23),(23,19),-0.419663 # DEPENDENCYPART_GRANDPAR
(28,23),(23,21),-0.513246 # DEPENDENCYPART_GRANDPAR
(28,23),(23,22),-0.112532 # DEPENDENCYPART_GRANDPAR
(28,23),(23,24),-0.31592 # DEPENDENCYPART_GRANDPAR
(28,23),(23,25),-0.304057 # DEPENDENCYPART_GRANDPAR
(28,23),(23,26),-0.418742 # DEPENDENCYPART_GRANDPAR
(28,23),(23,29),-0.41324 # DEPENDENCYPART_GRANDPAR
(28,25),(25,19),-0.43142 # DEPENDENCYPART_GRANDPAR
(28,25),(25,21),-0.444943 # DEPENDENCYPART_GRANDPAR
(28,25),(25,23),-0.0946568 # DEPENDENCYPART_GRANDPAR
(28,25),(25,24),-0.275959 # DEPENDENCYPART_GRANDPAR
(28,25),(25,26),-0.135421 # DEPENDENCYPART_GRANDPAR
(28,25),(25,27),0.0296903 # DEPENDENCYPART_GRANDPAR
(28,25),(25,28),-1.50149 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,25),(25,29),-0.592442 # DEPENDENCYPART_GRANDPAR
(28,25),(25,30),-0.351906 # DEPENDENCYPART_GRANDPAR
(28,25),(25,31),-0.792677 # DEPENDENCYPART_GRANDPAR
(28,25),(25,33),-0.671698 # DEPENDENCYPART_GRANDPAR
(28,25),(25,34),-0.841754 # DEPENDENCYPART_GRANDPAR
(28,25),(25,35),-0.524573 # DEPENDENCYPART_GRANDPAR
(28,25),(25,36),-0.944472 # DEPENDENCYPART_GRANDPAR
(28,25),(25,37),-1.01244 # DEPENDENCYPART_GRANDPAR
(28,26),(26,23),-0.0700672 # DEPENDENCYPART_GRANDPAR
(28,26),(26,27),-0.119922 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-1.43739 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,26),(26,29),-0.473879 # DEPENDENCYPART_GRANDPAR
(28,26),(26,30),-0.354048 # DEPENDENCYPART_GRANDPAR
(28,26),(26,31),-0.746193 # DEPENDENCYPART_GRANDPAR
(28,26),(26,32),-0.794885 # DEPENDENCYPART_GRANDPAR
(28,27),(27,16),-1.0511 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.36593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,29),-0.454986 # DEPENDENCYPART_GRANDPAR
(28,27),(27,30),-0.323519 # DEPENDENCYPART_GRANDPAR
(28,27),(27,32),-0.81533 # DEPENDENCYPART_GRANDPAR
(28,27),(27,33),-0.629159 # DEPENDENCYPART_GRANDPAR
(28,27),(27,34),-0.713421 # DEPENDENCYPART_GRANDPAR
(28,27),(27,35),-0.403223 # DEPENDENCYPART_GRANDPAR
(28,29),(29,30),0.511696 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),-0.446147 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),-0.462639 # DEPENDENCYPART_GRANDPAR
(28,29),(29,33),-0.122404 # DEPENDENCYPART_GRANDPAR
(28,29),(29,35),0.20392 # DEPENDENCYPART_GRANDPAR
(28,29),(29,36),-0.655968 # DEPENDENCYPART_GRANDPAR
(28,30),(30,27),-0.646751 # DEPENDENCYPART_GRANDPAR
(28,30),(30,28),-0.75502 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,30),(30,31),-0.189866 # DEPENDENCYPART_GRANDPAR
(28,31),(31,2),-0.89836 # DEPENDENCYPART_GRANDPAR
(28,31),(31,3),-0.955788 # DEPENDENCYPART_GRANDPAR
(28,31),(31,4),-0.929946 # DEPENDENCYPART_GRANDPAR
(28,31),(31,5),-0.678379 # DEPENDENCYPART_GRANDPAR
(28,31),(31,6),-1.0264 # DEPENDENCYPART_GRANDPAR
(28,31),(31,9),-0.884186 # DEPENDENCYPART_GRANDPAR
(28,31),(31,12),-1.32386 # DEPENDENCYPART_GRANDPAR
(28,31),(31,14),-1.12735 # DEPENDENCYPART_GRANDPAR
(28,31),(31,16),-1.41074 # DEPENDENCYPART_GRANDPAR
(28,31),(31,17),-0.959638 # DEPENDENCYPART_GRANDPAR
(28,31),(31,21),-0.960105 # DEPENDENCYPART_GRANDPAR
(28,31),(31,23),-0.510273 # DEPENDENCYPART_GRANDPAR
(28,31),(31,24),-0.819561 # DEPENDENCYPART_GRANDPAR
(28,31),(31,25),-0.775421 # DEPENDENCYPART_GRANDPAR
(28,31),(31,26),-0.930213 # DEPENDENCYPART_GRANDPAR
(28,31),(31,27),-0.581181 # DEPENDENCYPART_GRANDPAR
(28,31),(31,28),-0.733346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,31),(31,29),0.0338121 # DEPENDENCYPART_GRANDPAR
(28,31),(31,30),0.304477 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),-0.158934 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),-0.0391135 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),-0.124494 # DEPENDENCYPART_GRANDPAR
(28,31),(31,35),0.157927 # DEPENDENCYPART_GRANDPAR
(28,31),(31,36),-0.524817 # DEPENDENCYPART_GRANDPAR
(28,31),(31,37),-0.580461 # DEPENDENCYPART_GRANDPAR
(28,32),(32,16),-1.2152 # DEPENDENCYPART_GRANDPAR
(28,32),(32,26),-0.969558 # DEPENDENCYPART_GRANDPAR
(28,32),(32,27),-0.588126 # DEPENDENCYPART_GRANDPAR
(28,32),(32,28),-0.846234 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,32),(32,30),0.268249 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),-0.122324 # DEPENDENCYPART_GRANDPAR
(28,32),(32,34),-0.167418 # DEPENDENCYPART_GRANDPAR
(28,32),(32,35),0.135388 # DEPENDENCYPART_GRANDPAR
(28,32),(32,36),-0.566317 # DEPENDENCYPART_GRANDPAR
(28,33),(33,32),-0.212829 # DEPENDENCYPART_GRANDPAR
(28,33),(33,34),-0.0161103 # DEPENDENCYPART_GRANDPAR
(28,33),(33,35),0.233196 # DEPENDENCYPART_GRANDPAR
(28,33),(33,36),-0.365465 # DEPENDENCYPART_GRANDPAR
(28,35),(35,32),-0.28811 # DEPENDENCYPART_GRANDPAR
(28,35),(35,33),-0.00274843 # DEPENDENCYPART_GRANDPAR
(28,35),(35,34),-0.058676 # DEPENDENCYPART_GRANDPAR
(28,36),(36,2),-0.969217 # DEPENDENCYPART_GRANDPAR
(28,36),(36,3),-0.998154 # DEPENDENCYPART_GRANDPAR
(28,36),(36,5),-0.706145 # DEPENDENCYPART_GRANDPAR
(28,36),(36,6),-1.07996 # DEPENDENCYPART_GRANDPAR
(28,36),(36,12),-1.35217 # DEPENDENCYPART_GRANDPAR
(28,36),(36,14),-1.15566 # DEPENDENCYPART_GRANDPAR
(28,36),(36,16),-1.52155 # DEPENDENCYPART_GRANDPAR
(28,36),(36,18),-0.6794 # DEPENDENCYPART_GRANDPAR
(28,36),(36,19),-0.941496 # DEPENDENCYPART_GRANDPAR
(28,36),(36,20),-0.865606 # DEPENDENCYPART_GRANDPAR
(28,36),(36,22),-0.60962 # DEPENDENCYPART_GRANDPAR
(28,36),(36,23),-0.542411 # DEPENDENCYPART_GRANDPAR
(28,36),(36,24),-0.854732 # DEPENDENCYPART_GRANDPAR
(28,36),(36,25),-0.786137 # DEPENDENCYPART_GRANDPAR
(28,36),(36,26),-1.01677 # DEPENDENCYPART_GRANDPAR
(28,36),(36,27),-0.608964 # DEPENDENCYPART_GRANDPAR
(28,36),(36,28),-0.792174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,36),(36,29),0.170162 # DEPENDENCYPART_GRANDPAR
(28,36),(36,30),0.162082 # DEPENDENCYPART_GRANDPAR
(28,36),(36,31),-0.0135885 # DEPENDENCYPART_GRANDPAR
(28,36),(36,32),-0.185305 # DEPENDENCYPART_GRANDPAR
(28,36),(36,33),0.0368259 # DEPENDENCYPART_GRANDPAR
(28,36),(36,34),-0.0826483 # DEPENDENCYPART_GRANDPAR
(28,36),(36,35),0.244079 # DEPENDENCYPART_GRANDPAR
(28,36),(36,37),-0.457031 # DEPENDENCYPART_GRANDPAR
(29,30),(30,27),-0.750444 # DEPENDENCYPART_GRANDPAR
(29,30),(30,28),-0.846549 # DEPENDENCYPART_GRANDPAR
(29,30),(30,31),0.137174 # DEPENDENCYPART_GRANDPAR
(29,31),(31,2),-0.9969 # DEPENDENCYPART_GRANDPAR
(29,31),(31,3),-0.903358 # DEPENDENCYPART_GRANDPAR
(29,31),(31,4),-1.02564 # DEPENDENCYPART_GRANDPAR
(29,31),(31,5),-0.429291 # DEPENDENCYPART_GRANDPAR
(29,31),(31,6),-0.811838 # DEPENDENCYPART_GRANDPAR
(29,31),(31,9),-0.884404 # DEPENDENCYPART_GRANDPAR
(29,31),(31,12),-0.58335 # DEPENDENCYPART_GRANDPAR
(29,31),(31,14),-0.414893 # DEPENDENCYPART_GRANDPAR
(29,31),(31,16),-0.644932 # DEPENDENCYPART_GRANDPAR
(29,31),(31,17),-0.840087 # DEPENDENCYPART_GRANDPAR
(29,31),(31,21),-0.76674 # DEPENDENCYPART_GRANDPAR
(29,31),(31,23),-0.76202 # DEPENDENCYPART_GRANDPAR
(29,31),(31,24),-0.879932 # DEPENDENCYPART_GRANDPAR
(29,31),(31,25),-0.653217 # DEPENDENCYPART_GRANDPAR
(29,31),(31,26),-0.721922 # DEPENDENCYPART_GRANDPAR
(29,31),(31,27),-0.637425 # DEPENDENCYPART_GRANDPAR
(29,31),(31,28),-0.649697 # DEPENDENCYPART_GRANDPAR
(29,31),(31,29),-1.27048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,31),(31,30),0.547451 # DEPENDENCYPART_GRANDPAR
(29,31),(31,32),0.0981861 # DEPENDENCYPART_GRANDPAR
(29,31),(31,33),-0.108873 # DEPENDENCYPART_GRANDPAR
(29,31),(31,34),-0.521362 # DEPENDENCYPART_GRANDPAR
(29,31),(31,35),-0.480067 # DEPENDENCYPART_GRANDPAR
(29,31),(31,36),-0.189826 # DEPENDENCYPART_GRANDPAR
(29,31),(31,37),-0.980077 # DEPENDENCYPART_GRANDPAR
(29,32),(32,16),-0.415898 # DEPENDENCYPART_GRANDPAR
(29,32),(32,26),-0.709184 # DEPENDENCYPART_GRANDPAR
(29,32),(32,27),-0.610157 # DEPENDENCYPART_GRANDPAR
(29,32),(32,28),-0.666123 # DEPENDENCYPART_GRANDPAR
(29,32),(32,30),0.673745 # DEPENDENCYPART_GRANDPAR
(29,32),(32,33),-0.161506 # DEPENDENCYPART_GRANDPAR
(29,32),(32,34),-0.508239 # DEPENDENCYPART_GRANDPAR
(29,32),(32,35),-0.402046 # DEPENDENCYPART_GRANDPAR
(29,32),(32,36),-0.137344 # DEPENDENCYPART_GRANDPAR
(29,33),(33,32),-0.540232 # DEPENDENCYPART_GRANDPAR
(29,33),(33,34),-0.486202 # DEPENDENCYPART_GRANDPAR
(29,33),(33,35),-0.523118 # DEPENDENCYPART_GRANDPAR
(29,33),(33,36),-0.114326 # DEPENDENCYPART_GRANDPAR
(29,35),(35,32),-0.346598 # DEPENDENCYPART_GRANDPAR
(29,35),(35,33),-0.150476 # DEPENDENCYPART_GRANDPAR
(29,35),(35,34),-0.392728 # DEPENDENCYPART_GRANDPAR
(29,36),(36,2),-1.05533 # DEPENDENCYPART_GRANDPAR
(29,36),(36,3),-0.932553 # DEPENDENCYPART_GRANDPAR
(29,36),(36,5),-0.444964 # DEPENDENCYPART_GRANDPAR
(29,36),(36,6),-0.852657 # DEPENDENCYPART_GRANDPAR
(29,36),(36,12),-0.60485 # DEPENDENCYPART_GRANDPAR
(29,36),(36,14),-0.436396 # DEPENDENCYPART_GRANDPAR
(29,36),(36,16),-0.748461 # DEPENDENCYPART_GRANDPAR
(29,36),(36,18),-0.789552 # DEPENDENCYPART_GRANDPAR
(29,36),(36,19),-0.931021 # DEPENDENCYPART_GRANDPAR
(29,36),(36,20),-0.681226 # DEPENDENCYPART_GRANDPAR
(29,36),(36,22),-0.731293 # DEPENDENCYPART_GRANDPAR
(29,36),(36,23),-0.782092 # DEPENDENCYPART_GRANDPAR
(29,36),(36,24),-0.906375 # DEPENDENCYPART_GRANDPAR
(29,36),(36,25),-0.662177 # DEPENDENCYPART_GRANDPAR
(29,36),(36,26),-0.778996 # DEPENDENCYPART_GRANDPAR
(29,36),(36,27),-0.653115 # DEPENDENCYPART_GRANDPAR
(29,36),(36,28),-0.665866 # DEPENDENCYPART_GRANDPAR
(29,36),(36,29),-1.12355 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,36),(36,30),0.445752 # DEPENDENCYPART_GRANDPAR
(29,36),(36,31),0.436121 # DEPENDENCYPART_GRANDPAR
(29,36),(36,32),-0.429428 # DEPENDENCYPART_GRANDPAR
(29,36),(36,33),-0.308007 # DEPENDENCYPART_GRANDPAR
(29,36),(36,34),-0.573022 # DEPENDENCYPART_GRANDPAR
(29,36),(36,35),-0.500855 # DEPENDENCYPART_GRANDPAR
(29,36),(36,37),-0.958088 # DEPENDENCYPART_GRANDPAR
(30,27),(27,16),-1.75463 # DEPENDENCYPART_GRANDPAR
(30,27),(27,28),-0.792819 # DEPENDENCYPART_GRANDPAR
(30,27),(27,29),-0.72497 # DEPENDENCYPART_GRANDPAR
(30,27),(27,30),-1.34767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,27),(27,32),-1.15653 # DEPENDENCYPART_GRANDPAR
(30,27),(27,33),-0.869682 # DEPENDENCYPART_GRANDPAR
(30,27),(27,34),-0.935796 # DEPENDENCYPART_GRANDPAR
(30,27),(27,35),-0.78398 # DEPENDENCYPART_GRANDPAR
(30,28),(28,19),-1.30645 # DEPENDENCYPART_GRANDPAR
(30,28),(28,23),-1.06633 # DEPENDENCYPART_GRANDPAR
(30,28),(28,25),-0.962479 # DEPENDENCYPART_GRANDPAR
(30,28),(28,26),-0.921293 # DEPENDENCYPART_GRANDPAR
(30,28),(28,27),-0.940083 # DEPENDENCYPART_GRANDPAR
(30,28),(28,29),-0.716656 # DEPENDENCYPART_GRANDPAR
(30,28),(28,30),-1.35808 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,28),(28,31),-0.802491 # DEPENDENCYPART_GRANDPAR
(30,28),(28,32),-1.17246 # DEPENDENCYPART_GRANDPAR
(30,28),(28,33),-0.900744 # DEPENDENCYPART_GRANDPAR
(30,28),(28,34),-1.04912 # DEPENDENCYPART_GRANDPAR
(30,28),(28,35),-0.892148 # DEPENDENCYPART_GRANDPAR
(30,28),(28,36),-0.803533 # DEPENDENCYPART_GRANDPAR
(30,31),(31,2),-1.75704 # DEPENDENCYPART_GRANDPAR
(30,31),(31,3),-1.98686 # DEPENDENCYPART_GRANDPAR
(30,31),(31,4),-1.81433 # DEPENDENCYPART_GRANDPAR
(30,31),(31,5),-1.59754 # DEPENDENCYPART_GRANDPAR
(30,31),(31,6),-1.43582 # DEPENDENCYPART_GRANDPAR
(30,31),(31,9),-1.74388 # DEPENDENCYPART_GRANDPAR
(30,31),(31,12),-1.57945 # DEPENDENCYPART_GRANDPAR
(30,31),(31,14),-1.59539 # DEPENDENCYPART_GRANDPAR
(30,31),(31,16),-2.07922 # DEPENDENCYPART_GRANDPAR
(30,31),(31,17),-1.77306 # DEPENDENCYPART_GRANDPAR
(30,31),(31,21),-1.70504 # DEPENDENCYPART_GRANDPAR
(30,31),(31,23),-1.46012 # DEPENDENCYPART_GRANDPAR
(30,31),(31,24),-1.61096 # DEPENDENCYPART_GRANDPAR
(30,31),(31,25),-1.41033 # DEPENDENCYPART_GRANDPAR
(30,31),(31,26),-1.69295 # DEPENDENCYPART_GRANDPAR
(30,31),(31,27),-1.36972 # DEPENDENCYPART_GRANDPAR
(30,31),(31,28),-1.18179 # DEPENDENCYPART_GRANDPAR
(30,31),(31,29),-1.249 # DEPENDENCYPART_GRANDPAR
(30,31),(31,30),-0.805905 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,31),(31,32),-0.41982 # DEPENDENCYPART_GRANDPAR
(30,31),(31,33),-0.247505 # DEPENDENCYPART_GRANDPAR
(30,31),(31,34),-0.40574 # DEPENDENCYPART_GRANDPAR
(30,31),(31,35),-0.233648 # DEPENDENCYPART_GRANDPAR
(30,31),(31,36),-0.339937 # DEPENDENCYPART_GRANDPAR
(30,31),(31,37),-0.705548 # DEPENDENCYPART_GRANDPAR
(31,2),(2,1),0.0855876 # DEPENDENCYPART_GRANDPAR
(31,2),(2,3),-0.202938 # DEPENDENCYPART_GRANDPAR
(31,2),(2,4),-0.520186 # DEPENDENCYPART_GRANDPAR
(31,2),(2,5),-0.196272 # DEPENDENCYPART_GRANDPAR
(31,2),(2,6),-0.132677 # DEPENDENCYPART_GRANDPAR
(31,2),(2,11),0.107768 # DEPENDENCYPART_GRANDPAR
(31,3),(3,1),-0.0454132 # DEPENDENCYPART_GRANDPAR
(31,3),(3,2),-0.326576 # DEPENDENCYPART_GRANDPAR
(31,3),(3,4),-0.701929 # DEPENDENCYPART_GRANDPAR
(31,3),(3,5),-0.640157 # DEPENDENCYPART_GRANDPAR
(31,3),(3,6),-0.452333 # DEPENDENCYPART_GRANDPAR
(31,3),(3,7),-0.751577 # DEPENDENCYPART_GRANDPAR
(31,3),(3,8),-0.27681 # DEPENDENCYPART_GRANDPAR
(31,3),(3,9),-0.415528 # DEPENDENCYPART_GRANDPAR
(31,3),(3,10),-0.50466 # DEPENDENCYPART_GRANDPAR
(31,3),(3,11),-0.139976 # DEPENDENCYPART_GRANDPAR
(31,3),(3,13),-0.381255 # DEPENDENCYPART_GRANDPAR
(31,3),(3,15),-0.154754 # DEPENDENCYPART_GRANDPAR
(31,3),(3,18),-0.116724 # DEPENDENCYPART_GRANDPAR
(31,3),(3,20),-0.25001 # DEPENDENCYPART_GRANDPAR
(31,3),(3,22),0.00846671 # DEPENDENCYPART_GRANDPAR
(31,3),(3,24),-0.394676 # DEPENDENCYPART_GRANDPAR
(31,3),(3,29),-0.158893 # DEPENDENCYPART_GRANDPAR
(31,3),(3,37),-0.872427 # DEPENDENCYPART_GRANDPAR
(31,4),(4,2),-0.509231 # DEPENDENCYPART_GRANDPAR
(31,4),(4,3),-0.601815 # DEPENDENCYPART_GRANDPAR
(31,4),(4,5),-0.507579 # DEPENDENCYPART_GRANDPAR
(31,4),(4,6),-0.434457 # DEPENDENCYPART_GRANDPAR
(31,4),(4,7),-0.697057 # DEPENDENCYPART_GRANDPAR
(31,4),(4,9),-0.404717 # DEPENDENCYPART_GRANDPAR
(31,5),(5,1),-0.0840968 # DEPENDENCYPART_GRANDPAR
(31,5),(5,2),-0.490333 # DEPENDENCYPART_GRANDPAR
(31,5),(5,3),-0.700258 # DEPENDENCYPART_GRANDPAR
(31,5),(5,4),-0.493993 # DEPENDENCYPART_GRANDPAR
(31,5),(5,6),-0.279494 # DEPENDENCYPART_GRANDPAR
(31,5),(5,7),-0.601836 # DEPENDENCYPART_GRANDPAR
(31,5),(5,8),-0.130776 # DEPENDENCYPART_GRANDPAR
(31,5),(5,9),-0.236238 # DEPENDENCYPART_GRANDPAR
(31,5),(5,10),-0.343233 # DEPENDENCYPART_GRANDPAR
(31,5),(5,11),-0.00030664 # DEPENDENCYPART_GRANDPAR
(31,5),(5,13),0.0831088 # DEPENDENCYPART_GRANDPAR
(31,5),(5,15),0.035063 # DEPENDENCYPART_GRANDPAR
(31,5),(5,37),-0.924324 # DEPENDENCYPART_GRANDPAR
(31,6),(6,2),-0.441042 # DEPENDENCYPART_GRANDPAR
(31,6),(6,3),-0.688599 # DEPENDENCYPART_GRANDPAR
(31,6),(6,4),-0.488438 # DEPENDENCYPART_GRANDPAR
(31,6),(6,5),-0.63819 # DEPENDENCYPART_GRANDPAR
(31,6),(6,7),-0.443299 # DEPENDENCYPART_GRANDPAR
(31,6),(6,8),-0.0833098 # DEPENDENCYPART_GRANDPAR
(31,6),(6,9),-0.0672441 # DEPENDENCYPART_GRANDPAR
(31,6),(6,10),-0.312992 # DEPENDENCYPART_GRANDPAR
(31,6),(6,11),0.0412787 # DEPENDENCYPART_GRANDPAR
(31,6),(6,13),-0.107733 # DEPENDENCYPART_GRANDPAR
(31,6),(6,15),0.0717651 # DEPENDENCYPART_GRANDPAR
(31,6),(6,18),0.131357 # DEPENDENCYPART_GRANDPAR
(31,6),(6,20),0.0235115 # DEPENDENCYPART_GRANDPAR
(31,6),(6,26),0.290421 # DEPENDENCYPART_GRANDPAR
(31,9),(9,1),0.0490333 # DEPENDENCYPART_GRANDPAR
(31,9),(9,2),-0.383364 # DEPENDENCYPART_GRANDPAR
(31,9),(9,4),-0.47856 # DEPENDENCYPART_GRANDPAR
(31,9),(9,5),-0.619283 # DEPENDENCYPART_GRANDPAR
(31,9),(9,6),-0.375302 # DEPENDENCYPART_GRANDPAR
(31,9),(9,7),-0.844059 # DEPENDENCYPART_GRANDPAR
(31,9),(9,8),-0.138658 # DEPENDENCYPART_GRANDPAR
(31,9),(9,10),-0.244246 # DEPENDENCYPART_GRANDPAR
(31,9),(9,11),0.124462 # DEPENDENCYPART_GRANDPAR
(31,9),(9,12),-0.328992 # DEPENDENCYPART_GRANDPAR
(31,9),(9,13),-0.101592 # DEPENDENCYPART_GRANDPAR
(31,9),(9,14),-0.255704 # DEPENDENCYPART_GRANDPAR
(31,9),(9,15),0.214689 # DEPENDENCYPART_GRANDPAR
(31,9),(9,17),-0.115086 # DEPENDENCYPART_GRANDPAR
(31,9),(9,18),0.326436 # DEPENDENCYPART_GRANDPAR
(31,9),(9,20),0.0296527 # DEPENDENCYPART_GRANDPAR
(31,9),(9,24),-0.153571 # DEPENDENCYPART_GRANDPAR
(31,12),(12,8),-0.263905 # DEPENDENCYPART_GRANDPAR
(31,12),(12,10),-0.393356 # DEPENDENCYPART_GRANDPAR
(31,12),(12,11),0.0240993 # DEPENDENCYPART_GRANDPAR
(31,12),(12,13),0.255731 # DEPENDENCYPART_GRANDPAR
(31,12),(12,14),-0.113907 # DEPENDENCYPART_GRANDPAR
(31,12),(12,15),0.346043 # DEPENDENCYPART_GRANDPAR
(31,12),(12,17),-0.0579428 # DEPENDENCYPART_GRANDPAR
(31,12),(12,18),0.128898 # DEPENDENCYPART_GRANDPAR
(31,12),(12,19),0.0715794 # DEPENDENCYPART_GRANDPAR
(31,12),(12,21),-0.0165499 # DEPENDENCYPART_GRANDPAR
(31,12),(12,22),0.254088 # DEPENDENCYPART_GRANDPAR
(31,12),(12,24),-0.194175 # DEPENDENCYPART_GRANDPAR
(31,14),(14,12),-0.324332 # DEPENDENCYPART_GRANDPAR
(31,14),(14,15),0.351411 # DEPENDENCYPART_GRANDPAR
(31,14),(14,16),0.274886 # DEPENDENCYPART_GRANDPAR
(31,14),(14,17),-0.0575311 # DEPENDENCYPART_GRANDPAR
(31,14),(14,18),0.129228 # DEPENDENCYPART_GRANDPAR
(31,14),(14,19),0.0726656 # DEPENDENCYPART_GRANDPAR
(31,14),(14,20),0.388113 # DEPENDENCYPART_GRANDPAR
(31,14),(14,24),-0.193846 # DEPENDENCYPART_GRANDPAR
(31,14),(14,25),0.0856037 # DEPENDENCYPART_GRANDPAR
(31,16),(16,17),-0.210499 # DEPENDENCYPART_GRANDPAR
(31,16),(16,19),-0.15338 # DEPENDENCYPART_GRANDPAR
(31,17),(17,12),-0.416593 # DEPENDENCYPART_GRANDPAR
(31,17),(17,14),-0.338966 # DEPENDENCYPART_GRANDPAR
(31,17),(17,16),0.142494 # DEPENDENCYPART_GRANDPAR
(31,17),(17,20),0.039259 # DEPENDENCYPART_GRANDPAR
(31,21),(21,19),-0.0607948 # DEPENDENCYPART_GRANDPAR
(31,21),(21,22),0.451929 # DEPENDENCYPART_GRANDPAR
(31,23),(23,16),0.306506 # DEPENDENCYPART_GRANDPAR
(31,23),(23,19),-0.104467 # DEPENDENCYPART_GRANDPAR
(31,23),(23,21),-0.240186 # DEPENDENCYPART_GRANDPAR
(31,23),(23,22),0.0734385 # DEPENDENCYPART_GRANDPAR
(31,23),(23,24),-0.214836 # DEPENDENCYPART_GRANDPAR
(31,23),(23,25),-0.068077 # DEPENDENCYPART_GRANDPAR
(31,23),(23,26),0.231118 # DEPENDENCYPART_GRANDPAR
(31,23),(23,29),0.243232 # DEPENDENCYPART_GRANDPAR
(31,24),(24,23),0.00143142 # DEPENDENCYPART_GRANDPAR
(31,24),(24,25),-0.129509 # DEPENDENCYPART_GRANDPAR
(31,25),(25,19),-0.114544 # DEPENDENCYPART_GRANDPAR
(31,25),(25,21),-0.218874 # DEPENDENCYPART_GRANDPAR
(31,25),(25,23),-0.0599987 # DEPENDENCYPART_GRANDPAR
(31,25),(25,24),-0.303868 # DEPENDENCYPART_GRANDPAR
(31,25),(25,26),0.516344 # DEPENDENCYPART_GRANDPAR
(31,25),(25,27),0.419992 # DEPENDENCYPART_GRANDPAR
(31,25),(25,28),0.0147833 # DEPENDENCYPART_GRANDPAR
(31,25),(25,29),0.173013 # DEPENDENCYPART_GRANDPAR
(31,25),(25,30),-0.044257 # DEPENDENCYPART_GRANDPAR
(31,25),(25,31),-1.00691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,25),(25,33),-0.396136 # DEPENDENCYPART_GRANDPAR
(31,25),(25,34),-0.677433 # DEPENDENCYPART_GRANDPAR
(31,25),(25,35),-0.653798 # DEPENDENCYPART_GRANDPAR
(31,25),(25,36),-0.373065 # DEPENDENCYPART_GRANDPAR
(31,25),(25,37),-0.832478 # DEPENDENCYPART_GRANDPAR
(31,26),(26,23),-0.0892363 # DEPENDENCYPART_GRANDPAR
(31,26),(26,27),0.239909 # DEPENDENCYPART_GRANDPAR
(31,26),(26,28),-0.0429475 # DEPENDENCYPART_GRANDPAR
(31,26),(26,29),0.102607 # DEPENDENCYPART_GRANDPAR
(31,26),(26,30),-0.0639766 # DEPENDENCYPART_GRANDPAR
(31,26),(26,31),-1.18342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,26),(26,32),-0.180704 # DEPENDENCYPART_GRANDPAR
(31,27),(27,16),0.153573 # DEPENDENCYPART_GRANDPAR
(31,27),(27,28),0.0135169 # DEPENDENCYPART_GRANDPAR
(31,27),(27,29),0.305471 # DEPENDENCYPART_GRANDPAR
(31,27),(27,30),-0.0392352 # DEPENDENCYPART_GRANDPAR
(31,27),(27,32),-0.154146 # DEPENDENCYPART_GRANDPAR
(31,27),(27,33),-0.500529 # DEPENDENCYPART_GRANDPAR
(31,27),(27,34),-0.675959 # DEPENDENCYPART_GRANDPAR
(31,27),(27,35),-0.688439 # DEPENDENCYPART_GRANDPAR
(31,28),(28,19),-0.105129 # DEPENDENCYPART_GRANDPAR
(31,28),(28,23),-0.0320419 # DEPENDENCYPART_GRANDPAR
