# _root_ Hertz Corp. of Park Ridge , N.J. , said it retained Merrill Lynch Capital Markets to sell its Hertz Equipment Rental Corp. unit .
#goldHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,11,16,23,23,23,23,23,17,9,
#predictedHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,15,16,23,23,23,23,23,17,9,
(17,8),(8,7),-0.505484 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.322845 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.272248 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.23293 # DEPENDENCYPART_GRANDPAR
(17,13),(13,23),-0.401961 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.348628 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.391406 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.39581 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.239369 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-0.402005 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-0.377749 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.0936266 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.329801 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.347699 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.180286 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.305554 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.196258 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.459047 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.319782 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.346622 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.389043 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.364172 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.25366 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.1516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,19),0.00434391 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.186242 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.402107 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.686609 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.528922 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),0.343263 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.882818 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),0.464479 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.377742 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.98276 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.884341 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.681938 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),0.372052 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),0.692129 # DEPENDENCYPART_GRANDPAR
(17,21),(21,1),-1.0063 # DEPENDENCYPART_GRANDPAR
(17,21),(21,4),-0.960739 # DEPENDENCYPART_GRANDPAR
(17,21),(21,12),-0.982167 # DEPENDENCYPART_GRANDPAR
(17,21),(21,13),-0.990747 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.974503 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-1.05127 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.882818 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.677272 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.49271 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.694581 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),0.224763 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),0.861279 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.400255 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.219539 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.12995 # DEPENDENCYPART_GRANDPAR
(17,23),(23,1),-1.05521 # DEPENDENCYPART_GRANDPAR
(17,23),(23,2),-0.985234 # DEPENDENCYPART_GRANDPAR
(17,23),(23,3),-0.151701 # DEPENDENCYPART_GRANDPAR
(17,23),(23,4),-1.00968 # DEPENDENCYPART_GRANDPAR
(17,23),(23,5),-1.02895 # DEPENDENCYPART_GRANDPAR
(17,23),(23,7),-1.01481 # DEPENDENCYPART_GRANDPAR
(17,23),(23,12),-1.03108 # DEPENDENCYPART_GRANDPAR
(17,23),(23,13),-1.03986 # DEPENDENCYPART_GRANDPAR
(17,23),(23,14),-1.02347 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-1.10019 # DEPENDENCYPART_GRANDPAR
(17,23),(23,16),-0.649763 # DEPENDENCYPART_GRANDPAR
(17,23),(23,18),0.954043 # DEPENDENCYPART_GRANDPAR
(17,23),(23,19),0.607061 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),0.464209 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),0.328549 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),0.472005 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.443076 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.335536 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.493111 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.316802 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.321428 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.319452 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.261599 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.131824 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.5635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.335036 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.57449 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.727667 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.715271 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-1.10334 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.0271151 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.174089 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-0.914449 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-1.09968 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.286125 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.175186 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0440996 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.381007 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.67836 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.472632 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-1.25741 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-1.19185 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.00863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,20),(20,21),-0.149921 # DEPENDENCYPART_GRANDPAR
(19,20),(20,22),-0.187906 # DEPENDENCYPART_GRANDPAR
(19,21),(21,1),-1.30036 # DEPENDENCYPART_GRANDPAR
(19,21),(21,4),-1.13657 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-1.25695 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-1.31196 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-1.22413 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-1.22827 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-1.19184 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-1.00963 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.183639 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.184908 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.505539 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.430121 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.383371 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.180642 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.550369 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.59762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,18),-0.610055 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.74884 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.540989 # DEPENDENCYPART_GRANDPAR
(20,21),(21,1),-1.24975 # DEPENDENCYPART_GRANDPAR
(20,21),(21,4),-1.04506 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-1.14159 # DEPENDENCYPART_GRANDPAR
(20,21),(21,13),-1.22549 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-1.1872 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-1.10879 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-1.11704 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-1.12626 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.976218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.220559 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.486896 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-1.11724 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-1.12679 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-1.32347 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),-0.0997428 # DEPENDENCYPART_GRANDPAR
(21,1),(1,2),-0.526815 # DEPENDENCYPART_GRANDPAR
(21,1),(1,3),0.560435 # DEPENDENCYPART_GRANDPAR
(21,1),(1,4),-0.165688 # DEPENDENCYPART_GRANDPAR
(21,1),(1,5),-0.0990556 # DEPENDENCYPART_GRANDPAR
(21,1),(1,6),-0.480252 # DEPENDENCYPART_GRANDPAR
(21,1),(1,7),-0.201573 # DEPENDENCYPART_GRANDPAR
(21,1),(1,8),-0.509041 # DEPENDENCYPART_GRANDPAR
(21,1),(1,9),-0.275882 # DEPENDENCYPART_GRANDPAR
(21,1),(1,10),-0.429191 # DEPENDENCYPART_GRANDPAR
(21,1),(1,11),-0.24501 # DEPENDENCYPART_GRANDPAR
(21,1),(1,15),-0.320266 # DEPENDENCYPART_GRANDPAR
(21,1),(1,16),-0.0059362 # DEPENDENCYPART_GRANDPAR
(21,1),(1,23),-0.663577 # DEPENDENCYPART_GRANDPAR
(21,4),(4,1),-0.359055 # DEPENDENCYPART_GRANDPAR
(21,4),(4,2),-0.328665 # DEPENDENCYPART_GRANDPAR
(21,4),(4,3),0.107473 # DEPENDENCYPART_GRANDPAR
(21,4),(4,5),-0.102423 # DEPENDENCYPART_GRANDPAR
(21,4),(4,6),-0.523923 # DEPENDENCYPART_GRANDPAR
(21,4),(4,7),-0.204941 # DEPENDENCYPART_GRANDPAR
(21,4),(4,8),-0.552713 # DEPENDENCYPART_GRANDPAR
(21,4),(4,11),-0.254971 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-0.345838 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.31777 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.32018 # DEPENDENCYPART_GRANDPAR
(21,13),(13,14),-0.327191 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),-0.0144698 # DEPENDENCYPART_GRANDPAR
(21,13),(13,23),-0.663482 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.333204 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.442636 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.32398 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.00880886 # DEPENDENCYPART_GRANDPAR
(21,14),(14,23),-0.66353 # DEPENDENCYPART_GRANDPAR
(21,15),(15,1),-0.323634 # DEPENDENCYPART_GRANDPAR
(21,15),(15,2),-0.293241 # DEPENDENCYPART_GRANDPAR
(21,15),(15,4),-0.18357 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-0.128965 # DEPENDENCYPART_GRANDPAR
(21,15),(15,6),-0.224337 # DEPENDENCYPART_GRANDPAR
(21,15),(15,7),-0.180916 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.253127 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.48147 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.347459 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.31283 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.422046 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.396277 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),0.0188744 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.233986 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),-0.255187 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),-0.236911 # DEPENDENCYPART_GRANDPAR
(21,15),(15,23),-0.663664 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.111314 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.561053 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.537662 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.505846 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.316446 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.41909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,12),-0.31906 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.516983 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.378975 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.41945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.669665 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-1.01481 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-1.15044 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-1.12277 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.942799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,1),-1.07021 # DEPENDENCYPART_GRANDPAR
(21,23),(23,2),-1.26019 # DEPENDENCYPART_GRANDPAR
(21,23),(23,3),-0.291453 # DEPENDENCYPART_GRANDPAR
(21,23),(23,4),-0.940338 # DEPENDENCYPART_GRANDPAR
(21,23),(23,5),-0.879972 # DEPENDENCYPART_GRANDPAR
(21,23),(23,7),-0.969855 # DEPENDENCYPART_GRANDPAR
(21,23),(23,12),-1.06716 # DEPENDENCYPART_GRANDPAR
(21,23),(23,13),-1.14423 # DEPENDENCYPART_GRANDPAR
(21,23),(23,14),-1.12425 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-1.10249 # DEPENDENCYPART_GRANDPAR
(21,23),(23,16),-0.516117 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-1.00003 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-1.11749 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-1.0889 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.61775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.0336286 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.167046 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.564211 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.709412 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.568541 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.510249 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.406683 # DEPENDENCYPART_GRANDPAR
(22,20),(20,12),-0.593047 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.579732 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.457456 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.404002 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-2.25518 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,1),-0.840932 # DEPENDENCYPART_GRANDPAR
(22,21),(21,4),-0.615664 # DEPENDENCYPART_GRANDPAR
(22,21),(21,12),-0.593327 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),-0.730963 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.662858 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.596711 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.568541 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.457736 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.603841 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-2.25472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.85061 # DEPENDENCYPART_GRANDPAR
(23,1),(1,2),-1.15528 # DEPENDENCYPART_GRANDPAR
(23,1),(1,3),0.75309 # DEPENDENCYPART_GRANDPAR
(23,1),(1,4),-0.365061 # DEPENDENCYPART_GRANDPAR
(23,1),(1,5),-0.217909 # DEPENDENCYPART_GRANDPAR
(23,1),(1,6),-0.734676 # DEPENDENCYPART_GRANDPAR
(23,1),(1,7),-0.400155 # DEPENDENCYPART_GRANDPAR
(23,1),(1,8),-0.958157 # DEPENDENCYPART_GRANDPAR
(23,1),(1,9),-0.42706 # DEPENDENCYPART_GRANDPAR
(23,1),(1,10),0.150418 # DEPENDENCYPART_GRANDPAR
(23,1),(1,11),-0.347856 # DEPENDENCYPART_GRANDPAR
(23,1),(1,15),-0.29649 # DEPENDENCYPART_GRANDPAR
(23,1),(1,16),-0.268761 # DEPENDENCYPART_GRANDPAR
(23,1),(1,23),-1.34686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,2),(2,1),-0.247991 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),0.717687 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),-0.664303 # DEPENDENCYPART_GRANDPAR
(23,2),(2,5),-0.51715 # DEPENDENCYPART_GRANDPAR
(23,2),(2,6),-0.841298 # DEPENDENCYPART_GRANDPAR
(23,2),(2,7),-0.699397 # DEPENDENCYPART_GRANDPAR
(23,2),(2,8),-1.06478 # DEPENDENCYPART_GRANDPAR
(23,2),(2,9),-0.461038 # DEPENDENCYPART_GRANDPAR
(23,2),(2,10),0.116685 # DEPENDENCYPART_GRANDPAR
(23,2),(2,11),-0.38174 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.603947 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),-0.46013 # DEPENDENCYPART_GRANDPAR
(23,3),(3,6),-0.80107 # DEPENDENCYPART_GRANDPAR
(23,3),(3,7),-0.636242 # DEPENDENCYPART_GRANDPAR
(23,3),(3,8),-1.02455 # DEPENDENCYPART_GRANDPAR
(23,3),(3,10),0.0129078 # DEPENDENCYPART_GRANDPAR
(23,3),(3,11),-0.41782 # DEPENDENCYPART_GRANDPAR
(23,3),(3,15),-0.540377 # DEPENDENCYPART_GRANDPAR
(23,3),(3,23),-1.36755 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,4),(4,1),-0.411343 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),-0.797939 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),0.631733 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),-0.212662 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.794091 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),-0.394909 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),-1.01757 # DEPENDENCYPART_GRANDPAR
(23,4),(4,11),-0.351355 # DEPENDENCYPART_GRANDPAR
(23,5),(5,1),-0.387831 # DEPENDENCYPART_GRANDPAR
(23,5),(5,2),-0.774425 # DEPENDENCYPART_GRANDPAR
(23,5),(5,3),0.644325 # DEPENDENCYPART_GRANDPAR
(23,5),(5,4),-0.130435 # DEPENDENCYPART_GRANDPAR
(23,5),(5,6),-0.73769 # DEPENDENCYPART_GRANDPAR
(23,5),(5,7),-0.396706 # DEPENDENCYPART_GRANDPAR
(23,5),(5,8),-0.961171 # DEPENDENCYPART_GRANDPAR
(23,5),(5,9),-0.426952 # DEPENDENCYPART_GRANDPAR
(23,5),(5,10),0.150526 # DEPENDENCYPART_GRANDPAR
(23,5),(5,11),-0.347748 # DEPENDENCYPART_GRANDPAR
(23,5),(5,12),-0.379718 # DEPENDENCYPART_GRANDPAR
(23,5),(5,13),-0.452275 # DEPENDENCYPART_GRANDPAR
(23,5),(5,14),-0.369828 # DEPENDENCYPART_GRANDPAR
(23,5),(5,15),-0.29304 # DEPENDENCYPART_GRANDPAR
(23,5),(5,16),-0.268653 # DEPENDENCYPART_GRANDPAR
(23,5),(5,23),-1.34686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,7),(7,1),-0.279263 # DEPENDENCYPART_GRANDPAR
(23,7),(7,2),-0.666648 # DEPENDENCYPART_GRANDPAR
(23,7),(7,3),0.683259 # DEPENDENCYPART_GRANDPAR
(23,7),(7,4),-0.021951 # DEPENDENCYPART_GRANDPAR
(23,7),(7,5),0.104775 # DEPENDENCYPART_GRANDPAR
(23,7),(7,6),-0.596161 # DEPENDENCYPART_GRANDPAR
(23,7),(7,8),-1.01273 # DEPENDENCYPART_GRANDPAR
(23,7),(7,9),-0.432438 # DEPENDENCYPART_GRANDPAR
(23,7),(7,10),0.145041 # DEPENDENCYPART_GRANDPAR
(23,7),(7,11),-0.353234 # DEPENDENCYPART_GRANDPAR
(23,12),(12,13),-0.460082 # DEPENDENCYPART_GRANDPAR
(23,12),(12,14),-0.374123 # DEPENDENCYPART_GRANDPAR
(23,13),(13,12),-0.1608 # DEPENDENCYPART_GRANDPAR
(23,13),(13,14),-0.37012 # DEPENDENCYPART_GRANDPAR
(23,13),(13,16),-0.269451 # DEPENDENCYPART_GRANDPAR
(23,13),(13,23),-1.34686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,14),(14,12),-0.18023 # DEPENDENCYPART_GRANDPAR
(23,14),(14,13),-0.319799 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.278164 # DEPENDENCYPART_GRANDPAR
(23,14),(14,16),-0.253667 # DEPENDENCYPART_GRANDPAR
(23,14),(14,23),-1.34723 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,15),(15,1),-0.39619 # DEPENDENCYPART_GRANDPAR
(23,15),(15,2),-0.782783 # DEPENDENCYPART_GRANDPAR
(23,15),(15,4),-0.138791 # DEPENDENCYPART_GRANDPAR
(23,15),(15,5),-0.0120701 # DEPENDENCYPART_GRANDPAR
(23,15),(15,6),-0.547703 # DEPENDENCYPART_GRANDPAR
(23,15),(15,7),-0.169431 # DEPENDENCYPART_GRANDPAR
(23,15),(15,8),-0.771183 # DEPENDENCYPART_GRANDPAR
(23,15),(15,10),0.0396775 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),-0.413095 # DEPENDENCYPART_GRANDPAR
(23,15),(15,12),-0.171586 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.310308 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.185664 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),-0.282811 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.0964479 # DEPENDENCYPART_GRANDPAR
(23,15),(15,19),-0.0524869 # DEPENDENCYPART_GRANDPAR
(23,15),(15,20),-0.0965796 # DEPENDENCYPART_GRANDPAR
(23,15),(15,23),-1.34702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,16),(16,3),0.495427 # DEPENDENCYPART_GRANDPAR
(23,16),(16,5),-0.155223 # DEPENDENCYPART_GRANDPAR
(23,16),(16,6),-0.702916 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.318361 # DEPENDENCYPART_GRANDPAR
(23,16),(16,13),-0.408374 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.30379 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.140887 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),-0.120358 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.129306 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),-0.444984 # DEPENDENCYPART_GRANDPAR
(23,16),(16,20),-0.482997 # DEPENDENCYPART_GRANDPAR
(23,16),(16,21),-0.518116 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-1.27892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,16),-0.20642 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.248092 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.283015 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.0730544 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.114649 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.141952 # DEPENDENCYPART_GRANDPAR
(23,20),(20,12),-0.171385 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.0883596 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),0.133473 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.127255 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.10708 # DEPENDENCYPART_GRANDPAR
(23,21),(21,1),-0.392414 # DEPENDENCYPART_GRANDPAR
(23,21),(21,4),-0.135016 # DEPENDENCYPART_GRANDPAR
(23,21),(21,12),-0.165077 # DEPENDENCYPART_GRANDPAR
(23,21),(21,13),-0.305538 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),-0.180502 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),-0.0243017 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.0730535 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),0.13978 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),0.0665959 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.122184 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.34686 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,18),0.0248845 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),0.284204 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),0.209573 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),0.209792 # DEPENDENCYPART_GRANDPAR
