# _root_ Mercury shares closed yesterday at $ 4.625 , up 50 cents , in New York Stock Exchange composite trading .
#goldHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
#predictedHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
(11,14),(11,15),(11,20),-0.0882335 # DEPENDENCYPART_TRISIBL
(11,14),(11,15),(11,21),-0.129049 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,16),(11,17),-0.0725425 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,18),-0.0722759 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,19),-0.0722739 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,20),-0.088777 # DEPENDENCYPART_TRISIBL
(11,14),(11,16),(11,21),-0.141092 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,17),(11,18),-0.0722735 # DEPENDENCYPART_TRISIBL
(11,14),(11,17),(11,19),-0.0733568 # DEPENDENCYPART_TRISIBL
(11,14),(11,17),(11,20),-0.0882363 # DEPENDENCYPART_TRISIBL
(11,14),(11,17),(11,21),-0.138773 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,18),(11,19),-0.0750066 # DEPENDENCYPART_TRISIBL
(11,14),(11,18),(11,20),-0.0970289 # DEPENDENCYPART_TRISIBL
(11,14),(11,18),(11,21),-0.0899703 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,19),(11,20),-0.0883005 # DEPENDENCYPART_TRISIBL
(11,14),(11,19),(11,21),-0.135135 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,14),(11,20),(11,21),-0.0447611 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,16),(11,17),-0.0715235 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,18),-0.0722748 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,19),-0.0712548 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,20),-0.0875602 # DEPENDENCYPART_TRISIBL
(11,15),(11,16),(11,21),-0.121697 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,17),(11,18),-0.0722724 # DEPENDENCYPART_TRISIBL
(11,15),(11,17),(11,19),-0.0723377 # DEPENDENCYPART_TRISIBL
(11,15),(11,17),(11,20),-0.0870195 # DEPENDENCYPART_TRISIBL
(11,15),(11,17),(11,21),-0.119379 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,18),(11,19),-0.0738351 # DEPENDENCYPART_TRISIBL
(11,15),(11,18),(11,20),-0.0962591 # DEPENDENCYPART_TRISIBL
(11,15),(11,18),(11,21),-0.0740593 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,19),(11,20),-0.0870836 # DEPENDENCYPART_TRISIBL
(11,15),(11,19),(11,21),-0.11574 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,15),(11,20),(11,21),-0.0274594 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,17),(11,18),-0.0722737 # DEPENDENCYPART_TRISIBL
(11,16),(11,17),(11,19),-0.0706768 # DEPENDENCYPART_TRISIBL
(11,16),(11,17),(11,20),-0.0893528 # DEPENDENCYPART_TRISIBL
(11,16),(11,17),(11,21),-0.146284 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,18),(11,19),-0.0730835 # DEPENDENCYPART_TRISIBL
(11,16),(11,18),(11,20),-0.0977356 # DEPENDENCYPART_TRISIBL
(11,16),(11,18),(11,21),-0.0987464 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,19),(11,20),-0.0894169 # DEPENDENCYPART_TRISIBL
(11,16),(11,19),(11,21),-0.142645 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,16),(11,20),(11,21),-0.0572729 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,17),(11,18),(11,19),-0.0677796 # DEPENDENCYPART_TRISIBL
(11,17),(11,18),(11,20),-0.0930882 # DEPENDENCYPART_TRISIBL
(11,17),(11,18),(11,21),-0.0842265 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,17),(11,19),(11,20),-0.0839716 # DEPENDENCYPART_TRISIBL
(11,17),(11,19),(11,21),-0.119022 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,17),(11,20),(11,21),-0.0451579 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,18),(11,19),(11,20),-0.0891296 # DEPENDENCYPART_TRISIBL
(11,18),(11,19),(11,21),-0.0925717 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,18),(11,20),(11,21),-0.0882877 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,19),(11,20),(11,21),-0.0292341 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,10),(11,9),-0.173537 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,8),-0.119925 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,7),-0.166903 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,6),-0.230719 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,5),-0.152968 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,4),-0.162785 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,10),(11,-1),-0.0413785 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,9),(11,8),-0.120632 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,7),-0.107055 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,6),-0.179092 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,5),-0.110552 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,4),-0.122158 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,9),(11,-1),-0.10824 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,8),(11,7),-0.139028 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,8),(11,6),-0.14066 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,8),(11,5),-0.202544 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,8),(11,4),-0.0742651 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,8),(11,-1),-0.359458 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,7),(11,6),-0.230388 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,7),(11,5),-0.149524 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,7),(11,4),-0.159158 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,7),(11,-1),-0.0321541 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,6),(11,5),-0.19499 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,6),(11,4),-0.0938074 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,6),(11,-1),-0.204279 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,5),(11,4),-0.0191554 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(11,11),(11,5),(11,-1),-0.0206611 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,11),(11,4),(11,-1),-0.153121 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,9),(11,8),-0.0898133 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,7),-0.0647202 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,6),-0.0370418 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,5),-0.0983162 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,4),-0.101812 # DEPENDENCYPART_TRISIBL
(11,10),(11,9),(11,-1),-0.0636134 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,8),(11,7),-0.0435148 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,6),-0.0390367 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,5),-0.086551 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,4),-0.0999204 # DEPENDENCYPART_TRISIBL
(11,10),(11,8),(11,-1),-0.139299 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,7),(11,6),0.00293939 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,5),-0.106627 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,4),-0.110088 # DEPENDENCYPART_TRISIBL
(11,10),(11,7),(11,-1),-0.0842867 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,6),(11,5),-0.0788489 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,4),-0.0895013 # DEPENDENCYPART_TRISIBL
(11,10),(11,6),(11,-1),-0.114906 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,5),(11,4),-0.0944372 # DEPENDENCYPART_TRISIBL
(11,10),(11,5),(11,-1),-0.120055 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,10),(11,4),(11,-1),-0.124591 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,8),(11,7),-0.0811365 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,6),-0.0800239 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,5),-0.0655781 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,4),-0.00491628 # DEPENDENCYPART_TRISIBL
(11,9),(11,8),(11,-1),-0.213712 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,7),(11,6),-0.0771083 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,5),-0.0632909 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,4),-0.054977 # DEPENDENCYPART_TRISIBL
(11,9),(11,7),(11,-1),-0.115224 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,6),(11,5),-0.0663335 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,4),-0.0550877 # DEPENDENCYPART_TRISIBL
(11,9),(11,6),(11,-1),-0.144172 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,5),(11,4),-0.0600777 # DEPENDENCYPART_TRISIBL
(11,9),(11,5),(11,-1),-0.0852611 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,9),(11,4),(11,-1),-0.120166 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,7),(11,6),-0.0668112 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,5),-0.0483048 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,4),-0.0630113 # DEPENDENCYPART_TRISIBL
(11,8),(11,7),(11,-1),-0.199286 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,6),(11,5),-0.0521694 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,4),-0.0601655 # DEPENDENCYPART_TRISIBL
(11,8),(11,6),(11,-1),-0.12759 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,5),(11,4),-0.0530931 # DEPENDENCYPART_TRISIBL
(11,8),(11,5),(11,-1),-0.180132 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,8),(11,4),(11,-1),-0.12172 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,6),(11,5),-0.0783309 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,4),-0.0852467 # DEPENDENCYPART_TRISIBL
(11,7),(11,6),(11,-1),-0.116372 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,5),(11,4),-0.0901817 # DEPENDENCYPART_TRISIBL
(11,7),(11,5),(11,-1),-0.117572 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,7),(11,4),(11,-1),-0.126175 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,5),(11,4),-0.0439944 # DEPENDENCYPART_TRISIBL
(11,6),(11,5),(11,-1),-0.0780158 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,6),(11,4),(11,-1),0.00198997 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(11,5),(11,4),(11,-1),-0.116697 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(12,12),(12,13),(12,21),-0.425948 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,14),(13,15),-0.117819 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,16),-0.134955 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,17),-0.13465 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,18),-0.0403814 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,19),-0.139268 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,14),(13,21),0.215594 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,15),(13,16),-0.130496 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,17),-0.130192 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,18),-0.0402098 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,19),-0.134809 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,15),(13,21),0.317039 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,16),(13,17),-0.135266 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,18),-0.0402103 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,19),-0.139883 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,16),(13,21),0.301702 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,17),(13,18),-0.040224 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,17),(13,19),-0.120369 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,17),(13,21),0.307631 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,18),(13,19),-0.0863923 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,18),(13,21),0.109872 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,13),(13,19),(13,21),0.35755 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(13,14),(13,15),(13,16),-0.134357 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,17),-0.136856 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,18),-0.0812387 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,19),-0.136648 # DEPENDENCYPART_TRISIBL
(13,14),(13,15),(13,21),-0.0928183 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,16),(13,17),-0.135877 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,18),-0.0812399 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,19),-0.135669 # DEPENDENCYPART_TRISIBL
(13,14),(13,16),(13,21),-0.1 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,17),(13,18),-0.0812387 # DEPENDENCYPART_TRISIBL
(13,14),(13,17),(13,19),-0.136794 # DEPENDENCYPART_TRISIBL
(13,14),(13,17),(13,21),-0.0971087 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,18),(13,19),-0.118282 # DEPENDENCYPART_TRISIBL
(13,14),(13,18),(13,21),-0.0346864 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,14),(13,19),(13,21),-0.0935686 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,15),(13,16),(13,17),-0.13493 # DEPENDENCYPART_TRISIBL
(13,15),(13,16),(13,18),-0.0812377 # DEPENDENCYPART_TRISIBL
(13,15),(13,16),(13,19),-0.134722 # DEPENDENCYPART_TRISIBL
(13,15),(13,16),(13,21),-0.0844353 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,15),(13,17),(13,18),-0.0812365 # DEPENDENCYPART_TRISIBL
(13,15),(13,17),(13,19),-0.135847 # DEPENDENCYPART_TRISIBL
(13,15),(13,17),(13,21),-0.0815436 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,15),(13,18),(13,19),-0.117138 # DEPENDENCYPART_TRISIBL
(13,15),(13,18),(13,21),-0.0225248 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,15),(13,19),(13,21),-0.0780036 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,16),(13,17),(13,18),-0.0812379 # DEPENDENCYPART_TRISIBL
(13,16),(13,17),(13,19),-0.134195 # DEPENDENCYPART_TRISIBL
(13,16),(13,17),(13,21),-0.10998 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,16),(13,18),(13,19),-0.116447 # DEPENDENCYPART_TRISIBL
(13,16),(13,18),(13,21),-0.0472389 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,16),(13,19),(13,21),-0.10644 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,17),(13,18),(13,19),-0.111047 # DEPENDENCYPART_TRISIBL
(13,17),(13,18),(13,21),-0.0286637 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,17),(13,19),(13,21),-0.077254 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,18),(13,19),(13,21),-0.0899608 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,13),(13,12),(13,11),-0.0441302 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(13,13),(13,12),(13,-1),-0.207626 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,13),(13,11),(13,-1),-0.223384 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(13,12),(13,11),(13,-1),-0.0869943 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,14),(14,15),(14,16),-0.12134 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,15),(14,17),-0.123591 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,15),(14,21),-0.13521 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,16),(14,17),-0.127206 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(14,14),(14,16),(14,21),-0.14504 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,14),(14,17),(14,21),-0.138922 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(14,15),(14,16),(14,17),-0.0696142 # DEPENDENCYPART_TRISIBL
(14,15),(14,16),(14,21),-0.123946 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,15),(14,17),(14,21),-0.121627 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(14,16),(14,17),(14,21),-0.148532 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,16),(15,17),-0.12883 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,16),(15,21),-0.135532 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,15),(15,17),(15,21),-0.129414 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(15,16),(15,17),(15,21),-0.148968 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,14),(15,11),-0.185677 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(15,15),(15,14),(15,-1),-0.0681021 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,15),(15,11),(15,-1),-0.128238 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(15,14),(15,11),(15,-1),-0.0900475 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,17),(16,18),-0.0788295 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,17),(16,21),-0.146183 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,16),(16,18),(16,21),-0.0988691 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(16,17),(16,18),(16,21),-0.0876855 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,15),(16,14),-0.109767 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,15),(16,11),-0.160633 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,15),(16,-1),-0.197885 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,14),(16,11),-0.174722 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(16,16),(16,14),(16,-1),-0.130076 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,16),(16,11),(16,-1),-0.190212 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,14),(16,11),-0.0564995 # DEPENDENCYPART_TRISIBL
(16,15),(16,14),(16,-1),-0.07188 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,15),(16,11),(16,-1),-0.0846522 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(16,14),(16,11),(16,-1),-0.0810424 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,18),(17,19),-0.198727 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,20),-0.14394 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,18),(17,21),-0.0904766 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,19),(17,20),-0.11789 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,19),(17,21),-0.107239 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,17),(17,20),(17,21),-0.224999 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(17,18),(17,19),(17,20),-0.0891626 # DEPENDENCYPART_TRISIBL
(17,18),(17,19),(17,21),-0.0908623 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,18),(17,20),(17,21),-0.0865871 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,19),(17,20),(17,21),-0.0299948 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,16),(17,15),-0.204237 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,14),-0.126123 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,12),-0.172978 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,11),-0.176988 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,16),(17,-1),-0.126958 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,15),(17,14),-0.0996267 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,12),-0.173785 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,11),-0.150492 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,15),(17,-1),-0.184636 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,14),(17,12),-0.174761 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,11),-0.164581 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,14),(17,-1),-0.116827 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,12),(17,11),-0.0594838 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(17,17),(17,12),(17,-1),-0.401921 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,17),(17,11),(17,-1),-0.176963 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,15),(17,14),-0.0367378 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,12),-0.162318 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,11),-0.0200747 # DEPENDENCYPART_TRISIBL
(17,16),(17,15),(17,-1),-0.113582 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,14),(17,12),-0.158586 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,11),-0.0394709 # DEPENDENCYPART_TRISIBL
(17,16),(17,14),(17,-1),-0.0932927 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,12),(17,11),-0.143256 # DEPENDENCYPART_TRISIBL
(17,16),(17,12),(17,-1),-0.220089 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,16),(17,11),(17,-1),-0.106065 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,14),(17,12),-0.159328 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,11),-0.0581949 # DEPENDENCYPART_TRISIBL
(17,15),(17,14),(17,-1),-0.0623685 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,12),(17,11),-0.160194 # DEPENDENCYPART_TRISIBL
(17,15),(17,12),(17,-1),-0.21514 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,15),(17,11),(17,-1),-0.0751407 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,12),(17,11),-0.159446 # DEPENDENCYPART_TRISIBL
(17,14),(17,12),(17,-1),-0.2046 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,14),(17,11),(17,-1),-0.071531 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(17,12),(17,11),(17,-1),-0.123084 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,20),(18,21),-0.204325 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(18,18),(18,17),(18,16),-0.0964115 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,15),-0.117629 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,17),(18,-1),-0.106146 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,16),(18,15),-0.124788 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(18,18),(18,16),(18,-1),-0.0873714 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,18),(18,15),(18,-1),-0.112425 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,16),(18,15),-0.0914049 # DEPENDENCYPART_TRISIBL
(18,17),(18,16),(18,-1),-0.0384873 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,17),(18,15),(18,-1),-0.04495 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(18,16),(18,15),(18,-1),-0.0493555 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,20),(19,21),-0.219599 # DEPENDENCYPART_TRISIBL_ONLY_CHILD
(19,19),(19,18),(19,17),-0.0563807 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,16),-0.0647377 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,15),-0.0853803 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,14),-0.0249301 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,12),-0.116996 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,10),-0.156788 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,8),-0.116996 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
(19,19),(19,18),(19,-1),-0.104275 # DEPENDENCYPART_TRISIBL_LAST_SIBS
(19,19),(19,17),(19,16),-0.177974 # DEPENDENCYPART_TRISIBL_FIRST_SIBS
