# _root_ In 1987 , despite a barrage of ads from most of the major investment firms , individuals ran from the market en masse .
#goldHeads=18,1,18,18,6,4,6,7,8,9,10,15,15,15,11,18,18,0,18,21,19,18,22,18,
#predictedHeads=18,1,18,18,6,4,6,7,6,9,10,15,15,15,11,18,18,0,18,21,19,23,19,18,
(17,10),(10,17),-1.16376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.580188 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-0.780421 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-0.507994 # DEPENDENCYPART_GRANDPAR
(17,10),(10,22),-0.46685 # DEPENDENCYPART_GRANDPAR
(17,10),(10,23),-0.461764 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.394571 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.0752428 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),-0.872258 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-1.4122 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.109179 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.350002 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.0173311 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.386392 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),0.204659 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.25499 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.357932 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.363406 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.253738 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.051123 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.23916 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.636088 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.726263 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.593663 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.505281 # DEPENDENCYPART_GRANDPAR
(17,15),(15,23),-0.500194 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.994362 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-1.59202 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-2.00832 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-0.753289 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-1.38318 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.809242 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-1.25004 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.732977 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-1.09068 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.485375 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-1.02854 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.832245 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.792413 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.75 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.767723 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.491867 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.778079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.017804 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.353774 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),0.0194477 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),0.0102121 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),0.00990455 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.70224 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.348438 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),0.17954 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),0.0205404 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),0.0256457 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.244224 # DEPENDENCYPART_GRANDPAR
(17,21),(21,22),0.0111296 # DEPENDENCYPART_GRANDPAR
(17,21),(21,23),0.0242304 # DEPENDENCYPART_GRANDPAR
(17,22),(22,4),-1.36528 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.783655 # DEPENDENCYPART_GRANDPAR
(17,22),(22,17),-0.760066 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,22),(22,19),-0.168803 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),-0.293515 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),-0.0210156 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),0.047684 # DEPENDENCYPART_GRANDPAR
(17,22),(22,24),-0.566303 # DEPENDENCYPART_GRANDPAR
(17,23),(23,1),-1.5764 # DEPENDENCYPART_GRANDPAR
(17,23),(23,4),-1.36528 # DEPENDENCYPART_GRANDPAR
(17,23),(23,6),-0.837361 # DEPENDENCYPART_GRANDPAR
(17,23),(23,9),-1.06745 # DEPENDENCYPART_GRANDPAR
(17,23),(23,11),-1.00184 # DEPENDENCYPART_GRANDPAR
(17,23),(23,15),-0.783655 # DEPENDENCYPART_GRANDPAR
(17,23),(23,17),-0.758796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,23),(23,19),-0.167648 # DEPENDENCYPART_GRANDPAR
(17,23),(23,20),-0.292365 # DEPENDENCYPART_GRANDPAR
(17,23),(23,21),-0.017928 # DEPENDENCYPART_GRANDPAR
(17,23),(23,22),-0.0123851 # DEPENDENCYPART_GRANDPAR
(17,23),(23,24),-0.560381 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),0.124763 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.572357 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.139243 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),0.0864646 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),0.0188402 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.0755752 # DEPENDENCYPART_GRANDPAR
(18,1),(1,10),-0.197758 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),0.11339 # DEPENDENCYPART_GRANDPAR
(18,1),(1,24),-0.99121 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.217456 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.13858 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),0.041333 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),0.210853 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),0.507781 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.100969 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.149228 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.274616 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),0.0656629 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.359642 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.373116 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),0.117416 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),0.148146 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.00206463 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),0.028198 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),-0.134589 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),0.242696 # DEPENDENCYPART_GRANDPAR
(18,4),(4,16),-0.109959 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-1.26752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,24),-1.03413 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.286804 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.115112 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.331907 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.148309 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.344514 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),0.345036 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.11282 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),0.183791 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),0.179362 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),0.439586 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),0.0291473 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),0.187007 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.22798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,19),0.130429 # DEPENDENCYPART_GRANDPAR
(18,6),(6,21),-0.72106 # DEPENDENCYPART_GRANDPAR
(18,6),(6,22),-0.581011 # DEPENDENCYPART_GRANDPAR
(18,6),(6,23),-0.633831 # DEPENDENCYPART_GRANDPAR
(18,6),(6,24),-1.08327 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),-0.389934 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.476755 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.215503 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.148443 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.0149402 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.237866 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),0.198215 # DEPENDENCYPART_GRANDPAR
(18,7),(7,15),0.00857944 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.393561 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.019848 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),0.228265 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.0141257 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),0.431904 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),0.139954 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),0.202748 # DEPENDENCYPART_GRANDPAR
(18,8),(8,17),-0.0336751 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-1.20259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,19),0.210649 # DEPENDENCYPART_GRANDPAR
(18,8),(8,21),-0.620196 # DEPENDENCYPART_GRANDPAR
(18,8),(8,24),-1.0307 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.0907196 # DEPENDENCYPART_GRANDPAR
(18,9),(9,3),-0.38129 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),0.226526 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),0.345859 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),0.0795524 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.165645 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),0.174046 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.125251 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.0600809 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),0.036965 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.215677 # DEPENDENCYPART_GRANDPAR
(18,9),(9,17),-0.14522 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.25108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),0.100437 # DEPENDENCYPART_GRANDPAR
(18,9),(9,22),-0.553464 # DEPENDENCYPART_GRANDPAR
(18,9),(9,24),-1.01763 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.0116814 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),0.0348079 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),0.786192 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.0973064 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),0.106171 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),0.148565 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),0.160101 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),-0.0266215 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-1.20079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,19),0.0179093 # DEPENDENCYPART_GRANDPAR
(18,10),(10,21),-0.620047 # DEPENDENCYPART_GRANDPAR
(18,10),(10,22),-0.570164 # DEPENDENCYPART_GRANDPAR
(18,10),(10,23),-0.622984 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.389934 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.0439749 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.0534331 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.4626 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.152605 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),0.0841812 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),0.00857944 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.20358 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.175908 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.27448 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),0.100998 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.576178 # DEPENDENCYPART_GRANDPAR
(18,11),(11,23),-0.628998 # DEPENDENCYPART_GRANDPAR
(18,11),(11,24),-1.04049 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.243483 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),0.0970597 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.192933 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.0249891 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.1674 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.150515 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.22815 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,21),-0.721169 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.397743 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.118225 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.468433 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.0653184 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.0362454 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.0873543 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),0.16624 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),0.175276 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.20626 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.0453751 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.0278135 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.230467 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.010014 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),0.209485 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.62075 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.54947 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.60229 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-1.03111 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),0.186114 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.199138 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.0530071 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.0938755 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.0908215 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.20287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),0.20953 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.620491 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.549318 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.602137 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),-0.489507 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.110432 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),-0.068668 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.120065 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.304356 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.19297 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.235837 # DEPENDENCYPART_GRANDPAR
(18,22),(22,4),-0.304953 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-0.416739 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-0.601118 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.377772 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.568341 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.13383 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.104013 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),-0.787954 # DEPENDENCYPART_GRANDPAR
(18,23),(23,1),-0.57276 # DEPENDENCYPART_GRANDPAR
(18,23),(23,4),-0.304953 # DEPENDENCYPART_GRANDPAR
(18,23),(23,6),-0.440569 # DEPENDENCYPART_GRANDPAR
(18,23),(23,9),-0.238688 # DEPENDENCYPART_GRANDPAR
(18,23),(23,11),-0.046479 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.416739 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-0.601118 # DEPENDENCYPART_GRANDPAR
(18,23),(23,19),0.380668 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.565452 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.127063 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.024151 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.792343 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.188725 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.913836 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.00549572 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.0473041 # DEPENDENCYPART_GRANDPAR
(19,22),(22,4),-0.881073 # DEPENDENCYPART_GRANDPAR
(19,22),(22,15),-1.1207 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-1.20351 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.633544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.63141 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.868864 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.0476401 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.82019 # DEPENDENCYPART_GRANDPAR
(19,23),(23,1),-0.994328 # DEPENDENCYPART_GRANDPAR
(19,23),(23,4),-0.881073 # DEPENDENCYPART_GRANDPAR
(19,23),(23,6),-1.24838 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-0.755034 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-0.802983 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-1.1207 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-1.20351 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.633535 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.631415 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),0.870801 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),0.168741 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.82015 # DEPENDENCYPART_GRANDPAR
(21,22),(22,4),-1.39827 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-0.872891 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-0.766291 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.931643 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.625837 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.928791 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.284165 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),-0.57903 # DEPENDENCYPART_GRANDPAR
(21,23),(23,1),-1.17775 # DEPENDENCYPART_GRANDPAR
(21,23),(23,4),-1.39827 # DEPENDENCYPART_GRANDPAR
(21,23),(23,6),-0.979513 # DEPENDENCYPART_GRANDPAR
(21,23),(23,9),-1.27321 # DEPENDENCYPART_GRANDPAR
(21,23),(23,11),-1.22042 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-0.872891 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-0.766291 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-0.931643 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.625837 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.926854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),-0.142953 # DEPENDENCYPART_GRANDPAR
(21,23),(23,24),-0.571551 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),-0.342491 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.417427 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.512454 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),-0.226091 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.379781 # DEPENDENCYPART_GRANDPAR
(22,4),(4,7),-0.345993 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),-0.303796 # DEPENDENCYPART_GRANDPAR
(22,4),(4,9),-0.275611 # DEPENDENCYPART_GRANDPAR
(22,4),(4,10),-0.483238 # DEPENDENCYPART_GRANDPAR
(22,4),(4,11),-0.343406 # DEPENDENCYPART_GRANDPAR
(22,4),(4,16),-0.370086 # DEPENDENCYPART_GRANDPAR
(22,4),(4,18),-0.139302 # DEPENDENCYPART_GRANDPAR
(22,4),(4,24),-0.656482 # DEPENDENCYPART_GRANDPAR
(22,15),(15,1),-0.34594 # DEPENDENCYPART_GRANDPAR
(22,15),(15,2),-0.424609 # DEPENDENCYPART_GRANDPAR
(22,15),(15,3),-0.533035 # DEPENDENCYPART_GRANDPAR
(22,15),(15,6),-0.466861 # DEPENDENCYPART_GRANDPAR
(22,15),(15,8),-0.347468 # DEPENDENCYPART_GRANDPAR
(22,15),(15,9),-0.289443 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),-0.323247 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.23419 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.227262 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.379512 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.376816 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.266306 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.247579 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),-0.113871 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),-0.0816911 # DEPENDENCYPART_GRANDPAR
(22,15),(15,21),-0.125523 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-1.41432 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,15),(15,23),-0.317305 # DEPENDENCYPART_GRANDPAR
(22,15),(15,24),-0.655211 # DEPENDENCYPART_GRANDPAR
(22,17),(17,10),-0.314167 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),-0.237621 # DEPENDENCYPART_GRANDPAR
(22,17),(17,13),-0.393214 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.290364 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.368547 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),-0.114712 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),-0.0783024 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),-0.174445 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.41432 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,23),-0.317305 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.178246 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.254766 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.41409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.317075 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),0.0297928 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-1.41444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.317428 # DEPENDENCYPART_GRANDPAR
(22,23),(23,1),-0.752573 # DEPENDENCYPART_GRANDPAR
(22,23),(23,4),-0.784578 # DEPENDENCYPART_GRANDPAR
(22,23),(23,6),-0.891889 # DEPENDENCYPART_GRANDPAR
(22,23),(23,9),-0.710498 # DEPENDENCYPART_GRANDPAR
(22,23),(23,11),-0.728455 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.758863 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.733503 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.582951 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.608578 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.633742 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.946317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.223192 # DEPENDENCYPART_GRANDPAR
(22,24),(24,23),0.20408 # DEPENDENCYPART_GRANDPAR
(23,1),(1,2),-0.432842 # DEPENDENCYPART_GRANDPAR
(23,1),(1,3),-0.465817 # DEPENDENCYPART_GRANDPAR
(23,1),(1,4),-0.341652 # DEPENDENCYPART_GRANDPAR
(23,1),(1,6),-0.321704 # DEPENDENCYPART_GRANDPAR
(23,1),(1,7),-0.368116 # DEPENDENCYPART_GRANDPAR
(23,1),(1,9),-0.278304 # DEPENDENCYPART_GRANDPAR
(23,1),(1,10),-0.417729 # DEPENDENCYPART_GRANDPAR
(23,1),(1,11),-0.351379 # DEPENDENCYPART_GRANDPAR
(23,1),(1,24),-0.51319 # DEPENDENCYPART_GRANDPAR
(23,4),(4,1),-0.355514 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),-0.440839 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),-0.406762 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),-0.230455 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.342265 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),-0.321914 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),-0.260971 # DEPENDENCYPART_GRANDPAR
(23,4),(4,9),-0.251479 # DEPENDENCYPART_GRANDPAR
(23,4),(4,10),-0.422598 # DEPENDENCYPART_GRANDPAR
(23,4),(4,11),-0.305176 # DEPENDENCYPART_GRANDPAR
(23,4),(4,16),-0.354385 # DEPENDENCYPART_GRANDPAR
(23,4),(4,18),-0.108027 # DEPENDENCYPART_GRANDPAR
