# _root_ Slated for market by the end of the year , the paper `` could have been introduced a long time ago but the market was n't there then , '' says an Agfa spokesman .
#goldHeads=14,1,2,1,6,4,6,9,7,1,12,14,14,31,14,15,16,20,20,21,17,14,24,25,22,25,25,25,14,14,0,34,34,31,31,
#predictedHeads=31,1,2,1,6,4,6,9,7,14,12,14,14,31,14,15,16,20,20,17,17,14,24,25,22,25,25,27,31,31,0,34,34,31,31,
(25,14),(14,4),-0.0400471 # DEPENDENCYPART_GRANDPAR
(25,14),(14,6),-1.02009 # DEPENDENCYPART_GRANDPAR
(25,14),(14,7),-0.152478 # DEPENDENCYPART_GRANDPAR
(25,14),(14,8),-0.255728 # DEPENDENCYPART_GRANDPAR
(25,14),(14,9),-0.38197 # DEPENDENCYPART_GRANDPAR
(25,14),(14,10),-0.215127 # DEPENDENCYPART_GRANDPAR
(25,14),(14,11),0.481788 # DEPENDENCYPART_GRANDPAR
(25,14),(14,12),-0.325714 # DEPENDENCYPART_GRANDPAR
(25,14),(14,13),-0.397729 # DEPENDENCYPART_GRANDPAR
(25,14),(14,15),-0.195471 # DEPENDENCYPART_GRANDPAR
(25,14),(14,16),-0.247138 # DEPENDENCYPART_GRANDPAR
(25,14),(14,17),-0.0937179 # DEPENDENCYPART_GRANDPAR
(25,14),(14,19),-0.230362 # DEPENDENCYPART_GRANDPAR
(25,14),(14,20),-0.0555993 # DEPENDENCYPART_GRANDPAR
(25,14),(14,21),-0.424359 # DEPENDENCYPART_GRANDPAR
(25,14),(14,22),-0.503714 # DEPENDENCYPART_GRANDPAR
(25,14),(14,25),-0.911567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,14),(14,26),-0.0956013 # DEPENDENCYPART_GRANDPAR
(25,14),(14,27),-0.149634 # DEPENDENCYPART_GRANDPAR
(25,14),(14,28),-0.0397145 # DEPENDENCYPART_GRANDPAR
(25,14),(14,29),-0.672925 # DEPENDENCYPART_GRANDPAR
(25,14),(14,30),-0.0376516 # DEPENDENCYPART_GRANDPAR
(25,14),(14,31),-0.345026 # DEPENDENCYPART_GRANDPAR
(25,14),(14,35),-0.854646 # DEPENDENCYPART_GRANDPAR
(25,15),(15,1),-0.0926779 # DEPENDENCYPART_GRANDPAR
(25,15),(15,2),-0.28197 # DEPENDENCYPART_GRANDPAR
(25,15),(15,3),-0.146653 # DEPENDENCYPART_GRANDPAR
(25,15),(15,4),0.0200183 # DEPENDENCYPART_GRANDPAR
(25,15),(15,6),-0.902168 # DEPENDENCYPART_GRANDPAR
(25,15),(15,7),-0.25837 # DEPENDENCYPART_GRANDPAR
(25,15),(15,9),-0.311439 # DEPENDENCYPART_GRANDPAR
(25,15),(15,10),-0.238987 # DEPENDENCYPART_GRANDPAR
(25,15),(15,11),0.525747 # DEPENDENCYPART_GRANDPAR
(25,15),(15,12),-0.226718 # DEPENDENCYPART_GRANDPAR
(25,15),(15,13),-0.287385 # DEPENDENCYPART_GRANDPAR
(25,15),(15,16),-0.157992 # DEPENDENCYPART_GRANDPAR
(25,15),(15,17),-0.00631775 # DEPENDENCYPART_GRANDPAR
(25,15),(15,19),-0.16319 # DEPENDENCYPART_GRANDPAR
(25,15),(15,20),-0.0541893 # DEPENDENCYPART_GRANDPAR
(25,15),(15,21),-0.321338 # DEPENDENCYPART_GRANDPAR
(25,15),(15,22),-0.273515 # DEPENDENCYPART_GRANDPAR
(25,15),(15,24),-0.159591 # DEPENDENCYPART_GRANDPAR
(25,15),(15,25),-1.01768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,15),(15,30),-0.151327 # DEPENDENCYPART_GRANDPAR
(25,15),(15,35),-1.21027 # DEPENDENCYPART_GRANDPAR
(25,16),(16,1),-0.0618087 # DEPENDENCYPART_GRANDPAR
(25,16),(16,2),-0.103713 # DEPENDENCYPART_GRANDPAR
(25,16),(16,4),0.257047 # DEPENDENCYPART_GRANDPAR
(25,16),(16,6),-0.862912 # DEPENDENCYPART_GRANDPAR
(25,16),(16,7),-0.115662 # DEPENDENCYPART_GRANDPAR
(25,16),(16,12),-0.194654 # DEPENDENCYPART_GRANDPAR
(25,16),(16,13),-0.21268 # DEPENDENCYPART_GRANDPAR
(25,16),(16,17),-0.126554 # DEPENDENCYPART_GRANDPAR
(25,16),(16,18),-0.78601 # DEPENDENCYPART_GRANDPAR
(25,16),(16,19),-0.330583 # DEPENDENCYPART_GRANDPAR
(25,16),(16,20),0.0123354 # DEPENDENCYPART_GRANDPAR
(25,16),(16,21),-0.539532 # DEPENDENCYPART_GRANDPAR
(25,16),(16,22),-0.314598 # DEPENDENCYPART_GRANDPAR
(25,16),(16,24),-0.0684007 # DEPENDENCYPART_GRANDPAR
(25,16),(16,25),-0.956133 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,16),(16,26),-0.230582 # DEPENDENCYPART_GRANDPAR
(25,16),(16,27),-0.285257 # DEPENDENCYPART_GRANDPAR
(25,16),(16,28),-0.174419 # DEPENDENCYPART_GRANDPAR
(25,16),(16,29),-0.828546 # DEPENDENCYPART_GRANDPAR
(25,16),(16,30),-0.159677 # DEPENDENCYPART_GRANDPAR
(25,16),(16,34),-0.338392 # DEPENDENCYPART_GRANDPAR
(25,16),(16,35),-1.16035 # DEPENDENCYPART_GRANDPAR
(25,17),(17,1),-0.187489 # DEPENDENCYPART_GRANDPAR
(25,17),(17,2),-0.19555 # DEPENDENCYPART_GRANDPAR
(25,17),(17,3),-0.0546896 # DEPENDENCYPART_GRANDPAR
(25,17),(17,4),0.320993 # DEPENDENCYPART_GRANDPAR
(25,17),(17,6),-0.839764 # DEPENDENCYPART_GRANDPAR
(25,17),(17,7),-0.109465 # DEPENDENCYPART_GRANDPAR
(25,17),(17,9),-0.156635 # DEPENDENCYPART_GRANDPAR
(25,17),(17,12),-0.171496 # DEPENDENCYPART_GRANDPAR
(25,17),(17,13),-0.205464 # DEPENDENCYPART_GRANDPAR
(25,17),(17,16),0.062522 # DEPENDENCYPART_GRANDPAR
(25,17),(17,18),-0.733367 # DEPENDENCYPART_GRANDPAR
(25,17),(17,19),-0.291888 # DEPENDENCYPART_GRANDPAR
(25,17),(17,20),0.0465707 # DEPENDENCYPART_GRANDPAR
(25,17),(17,21),-0.397426 # DEPENDENCYPART_GRANDPAR
(25,17),(17,22),-0.272014 # DEPENDENCYPART_GRANDPAR
(25,17),(17,24),-0.0342297 # DEPENDENCYPART_GRANDPAR
(25,17),(17,25),-0.936949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,17),(17,26),-0.210541 # DEPENDENCYPART_GRANDPAR
(25,17),(17,27),-0.265216 # DEPENDENCYPART_GRANDPAR
(25,17),(17,28),-0.154377 # DEPENDENCYPART_GRANDPAR
(25,17),(17,29),-0.810873 # DEPENDENCYPART_GRANDPAR
(25,17),(17,30),-0.140484 # DEPENDENCYPART_GRANDPAR
(25,17),(17,31),-0.367177 # DEPENDENCYPART_GRANDPAR
(25,17),(17,34),-0.311277 # DEPENDENCYPART_GRANDPAR
(25,17),(17,35),-1.14057 # DEPENDENCYPART_GRANDPAR
(25,18),(18,17),0.246583 # DEPENDENCYPART_GRANDPAR
(25,18),(18,19),-0.01474 # DEPENDENCYPART_GRANDPAR
(25,19),(19,18),-0.442244 # DEPENDENCYPART_GRANDPAR
(25,20),(20,11),0.920168 # DEPENDENCYPART_GRANDPAR
(25,20),(20,13),-0.320083 # DEPENDENCYPART_GRANDPAR
(25,20),(20,16),0.131476 # DEPENDENCYPART_GRANDPAR
(25,20),(20,17),0.230317 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.314856 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),0.184151 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),-0.284456 # DEPENDENCYPART_GRANDPAR
(25,20),(20,22),-0.231815 # DEPENDENCYPART_GRANDPAR
(25,20),(20,24),-0.0209768 # DEPENDENCYPART_GRANDPAR
(25,20),(20,25),-1.08586 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,26),-0.323542 # DEPENDENCYPART_GRANDPAR
(25,20),(20,27),-0.376942 # DEPENDENCYPART_GRANDPAR
(25,20),(20,28),-0.26641 # DEPENDENCYPART_GRANDPAR
(25,20),(20,30),-0.27143 # DEPENDENCYPART_GRANDPAR
(25,20),(20,31),-0.493412 # DEPENDENCYPART_GRANDPAR
(25,20),(20,34),-0.508535 # DEPENDENCYPART_GRANDPAR
(25,20),(20,35),-1.28315 # DEPENDENCYPART_GRANDPAR
(25,21),(21,18),-0.642826 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.0316453 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.0105348 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),-0.072587 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),0.12044 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-1.10624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,26),-0.341337 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),-0.178568 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),0.0904579 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),-0.443252 # DEPENDENCYPART_GRANDPAR
(25,22),(22,25),-1.1683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,22),(22,26),-0.349415 # DEPENDENCYPART_GRANDPAR
(25,22),(22,27),-0.404589 # DEPENDENCYPART_GRANDPAR
(25,22),(22,28),-0.292726 # DEPENDENCYPART_GRANDPAR
(25,22),(22,31),-0.564554 # DEPENDENCYPART_GRANDPAR
(25,22),(22,34),-0.518931 # DEPENDENCYPART_GRANDPAR
(25,24),(24,18),-0.46138 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.095729 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.125283 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.317707 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),0.878416 # DEPENDENCYPART_GRANDPAR
(25,26),(26,27),-0.188053 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.0423641 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.474283 # DEPENDENCYPART_GRANDPAR
(25,26),(26,31),-0.161096 # DEPENDENCYPART_GRANDPAR
(25,26),(26,34),-0.0456744 # DEPENDENCYPART_GRANDPAR
(25,27),(27,26),-0.0485869 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),0.0763561 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.468648 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),0.0748098 # DEPENDENCYPART_GRANDPAR
(25,27),(27,31),-0.139464 # DEPENDENCYPART_GRANDPAR
(25,27),(27,34),-0.0124145 # DEPENDENCYPART_GRANDPAR
(25,28),(28,24),-0.548206 # DEPENDENCYPART_GRANDPAR
(25,28),(28,26),-0.114153 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),-0.0253612 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.440898 # DEPENDENCYPART_GRANDPAR
(25,28),(28,31),-0.122964 # DEPENDENCYPART_GRANDPAR
(25,28),(28,34),-0.0285418 # DEPENDENCYPART_GRANDPAR
(25,31),(31,1),-0.685784 # DEPENDENCYPART_GRANDPAR
(25,31),(31,2),-0.433959 # DEPENDENCYPART_GRANDPAR
(25,31),(31,4),-0.365612 # DEPENDENCYPART_GRANDPAR
(25,31),(31,12),-0.520261 # DEPENDENCYPART_GRANDPAR
(25,31),(31,13),-0.336707 # DEPENDENCYPART_GRANDPAR
(25,31),(31,14),-0.0793634 # DEPENDENCYPART_GRANDPAR
(25,31),(31,15),-0.558274 # DEPENDENCYPART_GRANDPAR
(25,31),(31,16),-0.442449 # DEPENDENCYPART_GRANDPAR
(25,31),(31,17),-0.326833 # DEPENDENCYPART_GRANDPAR
(25,31),(31,20),-0.31468 # DEPENDENCYPART_GRANDPAR
(25,31),(31,21),-0.50863 # DEPENDENCYPART_GRANDPAR
(25,31),(31,22),-0.466103 # DEPENDENCYPART_GRANDPAR
(25,31),(31,24),-0.335588 # DEPENDENCYPART_GRANDPAR
(25,31),(31,25),-0.555433 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,31),(31,26),-0.0938816 # DEPENDENCYPART_GRANDPAR
(25,31),(31,27),-0.00248187 # DEPENDENCYPART_GRANDPAR
(25,31),(31,28),0.0217501 # DEPENDENCYPART_GRANDPAR
(25,31),(31,29),-0.529012 # DEPENDENCYPART_GRANDPAR
(25,31),(31,30),-0.0301004 # DEPENDENCYPART_GRANDPAR
(25,31),(31,32),-0.129883 # DEPENDENCYPART_GRANDPAR
(25,31),(31,33),-0.732925 # DEPENDENCYPART_GRANDPAR
(25,31),(31,34),-0.137979 # DEPENDENCYPART_GRANDPAR
(25,31),(31,35),-1.16546 # DEPENDENCYPART_GRANDPAR
(25,34),(34,27),0.00659432 # DEPENDENCYPART_GRANDPAR
(25,34),(34,28),0.105688 # DEPENDENCYPART_GRANDPAR
(25,34),(34,29),-0.113372 # DEPENDENCYPART_GRANDPAR
(25,34),(34,30),0.208675 # DEPENDENCYPART_GRANDPAR
(25,34),(34,31),0.0740293 # DEPENDENCYPART_GRANDPAR
(25,34),(34,32),0.332006 # DEPENDENCYPART_GRANDPAR
(25,34),(34,33),-0.444627 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-1.40889 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),-0.534313 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),-0.423611 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.475258 # DEPENDENCYPART_GRANDPAR
(26,27),(27,31),-0.736734 # DEPENDENCYPART_GRANDPAR
(26,27),(27,34),-0.845645 # DEPENDENCYPART_GRANDPAR
(26,28),(28,24),-1.02852 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-1.41737 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),-0.325484 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),-0.377042 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.702677 # DEPENDENCYPART_GRANDPAR
(26,28),(28,34),-0.842578 # DEPENDENCYPART_GRANDPAR
(26,31),(31,1),-1.23887 # DEPENDENCYPART_GRANDPAR
(26,31),(31,2),-0.878418 # DEPENDENCYPART_GRANDPAR
(26,31),(31,4),-0.867059 # DEPENDENCYPART_GRANDPAR
(26,31),(31,12),-1.15525 # DEPENDENCYPART_GRANDPAR
(26,31),(31,13),-0.973041 # DEPENDENCYPART_GRANDPAR
(26,31),(31,14),-1.05115 # DEPENDENCYPART_GRANDPAR
(26,31),(31,15),-0.994433 # DEPENDENCYPART_GRANDPAR
(26,31),(31,16),-1.03399 # DEPENDENCYPART_GRANDPAR
(26,31),(31,17),-1.05363 # DEPENDENCYPART_GRANDPAR
(26,31),(31,20),-1.05439 # DEPENDENCYPART_GRANDPAR
(26,31),(31,21),-0.787077 # DEPENDENCYPART_GRANDPAR
(26,31),(31,22),-0.749632 # DEPENDENCYPART_GRANDPAR
(26,31),(31,24),-0.946552 # DEPENDENCYPART_GRANDPAR
(26,31),(31,25),-0.875132 # DEPENDENCYPART_GRANDPAR
(26,31),(31,26),-1.33538 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,31),(31,27),-0.203749 # DEPENDENCYPART_GRANDPAR
(26,31),(31,28),-0.554111 # DEPENDENCYPART_GRANDPAR
(26,31),(31,29),-0.434482 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),-0.407166 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),-0.583493 # DEPENDENCYPART_GRANDPAR
(26,31),(31,33),-0.57434 # DEPENDENCYPART_GRANDPAR
(26,31),(31,34),-0.730574 # DEPENDENCYPART_GRANDPAR
(26,31),(31,35),-0.821334 # DEPENDENCYPART_GRANDPAR
(26,34),(34,27),-0.260443 # DEPENDENCYPART_GRANDPAR
(26,34),(34,28),-0.532016 # DEPENDENCYPART_GRANDPAR
(26,34),(34,29),-0.21956 # DEPENDENCYPART_GRANDPAR
(26,34),(34,30),-0.32735 # DEPENDENCYPART_GRANDPAR
(26,34),(34,31),-0.526194 # DEPENDENCYPART_GRANDPAR
(26,34),(34,32),-0.292154 # DEPENDENCYPART_GRANDPAR
(26,34),(34,33),-0.373913 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-1.76018 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,28),-0.658484 # DEPENDENCYPART_GRANDPAR
(27,26),(26,29),-1.02977 # DEPENDENCYPART_GRANDPAR
(27,26),(26,31),-0.952935 # DEPENDENCYPART_GRANDPAR
(27,26),(26,34),-0.95598 # DEPENDENCYPART_GRANDPAR
(27,28),(28,24),-1.14199 # DEPENDENCYPART_GRANDPAR
(27,28),(28,26),-0.686002 # DEPENDENCYPART_GRANDPAR
(27,28),(28,27),-1.3587 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,29),-0.62584 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),-0.56737 # DEPENDENCYPART_GRANDPAR
(27,28),(28,34),-0.604677 # DEPENDENCYPART_GRANDPAR
(27,31),(31,1),-1.25985 # DEPENDENCYPART_GRANDPAR
(27,31),(31,2),-0.959207 # DEPENDENCYPART_GRANDPAR
(27,31),(31,4),-0.837215 # DEPENDENCYPART_GRANDPAR
(27,31),(31,12),-1.19207 # DEPENDENCYPART_GRANDPAR
(27,31),(31,13),-1.02683 # DEPENDENCYPART_GRANDPAR
(27,31),(31,14),-1.06615 # DEPENDENCYPART_GRANDPAR
(27,31),(31,15),-1.03155 # DEPENDENCYPART_GRANDPAR
(27,31),(31,16),-1.10832 # DEPENDENCYPART_GRANDPAR
(27,31),(31,17),-1.07992 # DEPENDENCYPART_GRANDPAR
(27,31),(31,20),-1.11272 # DEPENDENCYPART_GRANDPAR
(27,31),(31,21),-0.80549 # DEPENDENCYPART_GRANDPAR
(27,31),(31,22),-0.802044 # DEPENDENCYPART_GRANDPAR
(27,31),(31,24),-1.05992 # DEPENDENCYPART_GRANDPAR
(27,31),(31,25),-0.977976 # DEPENDENCYPART_GRANDPAR
(27,31),(31,26),-0.615432 # DEPENDENCYPART_GRANDPAR
(27,31),(31,27),-1.23684 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,31),(31,28),-0.242923 # DEPENDENCYPART_GRANDPAR
(27,31),(31,29),-0.688981 # DEPENDENCYPART_GRANDPAR
(27,31),(31,30),-0.245798 # DEPENDENCYPART_GRANDPAR
(27,31),(31,32),-0.528273 # DEPENDENCYPART_GRANDPAR
(27,31),(31,33),-0.512709 # DEPENDENCYPART_GRANDPAR
(27,31),(31,34),-0.503047 # DEPENDENCYPART_GRANDPAR
(27,31),(31,35),-0.684447 # DEPENDENCYPART_GRANDPAR
(27,34),(34,27),-1.28914 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,34),(34,28),-0.216442 # DEPENDENCYPART_GRANDPAR
(27,34),(34,29),-0.471308 # DEPENDENCYPART_GRANDPAR
(27,34),(34,30),-0.162461 # DEPENDENCYPART_GRANDPAR
(27,34),(34,31),-0.392234 # DEPENDENCYPART_GRANDPAR
(27,34),(34,32),-0.224569 # DEPENDENCYPART_GRANDPAR
(27,34),(34,33),-0.310576 # DEPENDENCYPART_GRANDPAR
(28,24),(24,18),-0.191482 # DEPENDENCYPART_GRANDPAR
(28,24),(24,19),-0.443955 # DEPENDENCYPART_GRANDPAR
(28,24),(24,20),-0.48257 # DEPENDENCYPART_GRANDPAR
(28,24),(24,21),-0.207723 # DEPENDENCYPART_GRANDPAR
(28,24),(24,23),-0.726552 # DEPENDENCYPART_GRANDPAR
(28,26),(26,27),-0.0491787 # DEPENDENCYPART_GRANDPAR
(28,26),(26,28),-1.29995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,26),(26,29),-0.552171 # DEPENDENCYPART_GRANDPAR
(28,26),(26,31),-0.649496 # DEPENDENCYPART_GRANDPAR
(28,26),(26,34),-0.682642 # DEPENDENCYPART_GRANDPAR
(28,27),(27,26),-0.103496 # DEPENDENCYPART_GRANDPAR
(28,27),(27,28),-1.29995 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,27),(27,29),-0.55217 # DEPENDENCYPART_GRANDPAR
(28,27),(27,30),-0.56542 # DEPENDENCYPART_GRANDPAR
(28,27),(27,31),-0.649494 # DEPENDENCYPART_GRANDPAR
(28,27),(27,34),-0.682337 # DEPENDENCYPART_GRANDPAR
(28,31),(31,1),-1.01198 # DEPENDENCYPART_GRANDPAR
(28,31),(31,2),-0.679798 # DEPENDENCYPART_GRANDPAR
(28,31),(31,4),-0.64965 # DEPENDENCYPART_GRANDPAR
(28,31),(31,12),-0.919387 # DEPENDENCYPART_GRANDPAR
(28,31),(31,13),-0.752024 # DEPENDENCYPART_GRANDPAR
(28,31),(31,14),-0.812226 # DEPENDENCYPART_GRANDPAR
(28,31),(31,15),-0.742205 # DEPENDENCYPART_GRANDPAR
(28,31),(31,16),-0.844971 # DEPENDENCYPART_GRANDPAR
(28,31),(31,17),-0.852851 # DEPENDENCYPART_GRANDPAR
(28,31),(31,20),-0.834563 # DEPENDENCYPART_GRANDPAR
(28,31),(31,21),-0.601401 # DEPENDENCYPART_GRANDPAR
(28,31),(31,22),-0.566626 # DEPENDENCYPART_GRANDPAR
(28,31),(31,24),-0.795328 # DEPENDENCYPART_GRANDPAR
(28,31),(31,25),-0.728752 # DEPENDENCYPART_GRANDPAR
(28,31),(31,26),-0.494152 # DEPENDENCYPART_GRANDPAR
(28,31),(31,27),-0.413329 # DEPENDENCYPART_GRANDPAR
(28,31),(31,28),-0.880382 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,31),(31,29),-0.227084 # DEPENDENCYPART_GRANDPAR
(28,31),(31,30),-0.14768 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),-0.276933 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),-0.214528 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),-0.218549 # DEPENDENCYPART_GRANDPAR
(28,31),(31,35),-0.356358 # DEPENDENCYPART_GRANDPAR
(28,34),(34,27),-0.507117 # DEPENDENCYPART_GRANDPAR
(28,34),(34,28),-0.869881 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,34),(34,29),-0.0285069 # DEPENDENCYPART_GRANDPAR
(28,34),(34,30),-0.0837299 # DEPENDENCYPART_GRANDPAR
(28,34),(34,31),-0.119614 # DEPENDENCYPART_GRANDPAR
(28,34),(34,32),-0.056701 # DEPENDENCYPART_GRANDPAR
(28,34),(34,33),-0.0627265 # DEPENDENCYPART_GRANDPAR
(31,1),(1,2),0.0267519 # DEPENDENCYPART_GRANDPAR
(31,1),(1,3),-0.307703 # DEPENDENCYPART_GRANDPAR
(31,1),(1,4),0.0178879 # DEPENDENCYPART_GRANDPAR
(31,1),(1,6),-0.0679623 # DEPENDENCYPART_GRANDPAR
(31,1),(1,7),-0.279351 # DEPENDENCYPART_GRANDPAR
(31,1),(1,9),-0.250012 # DEPENDENCYPART_GRANDPAR
(31,1),(1,10),0.306591 # DEPENDENCYPART_GRANDPAR
(31,1),(1,16),-0.101832 # DEPENDENCYPART_GRANDPAR
(31,1),(1,35),-0.716105 # DEPENDENCYPART_GRANDPAR
(31,2),(2,1),-0.412398 # DEPENDENCYPART_GRANDPAR
(31,2),(2,3),-0.350667 # DEPENDENCYPART_GRANDPAR
(31,2),(2,4),-0.110694 # DEPENDENCYPART_GRANDPAR
(31,2),(2,6),0.0148568 # DEPENDENCYPART_GRANDPAR
(31,2),(2,7),-0.439307 # DEPENDENCYPART_GRANDPAR
(31,4),(4,2),0.0169507 # DEPENDENCYPART_GRANDPAR
(31,4),(4,3),-0.182353 # DEPENDENCYPART_GRANDPAR
(31,4),(4,5),-1.44678 # DEPENDENCYPART_GRANDPAR
(31,4),(4,6),0.09819 # DEPENDENCYPART_GRANDPAR
(31,4),(4,7),-0.348258 # DEPENDENCYPART_GRANDPAR
(31,4),(4,9),-0.153804 # DEPENDENCYPART_GRANDPAR
(31,4),(4,10),0.372633 # DEPENDENCYPART_GRANDPAR
(31,4),(4,14),0.0453225 # DEPENDENCYPART_GRANDPAR
(31,12),(12,8),-1.0743 # DEPENDENCYPART_GRANDPAR
(31,12),(12,9),-0.278652 # DEPENDENCYPART_GRANDPAR
(31,12),(12,10),0.403453 # DEPENDENCYPART_GRANDPAR
(31,12),(12,11),-0.48464 # DEPENDENCYPART_GRANDPAR
(31,12),(12,13),-0.0258436 # DEPENDENCYPART_GRANDPAR
(31,12),(12,14),-0.0504277 # DEPENDENCYPART_GRANDPAR
(31,12),(12,15),-0.140087 # DEPENDENCYPART_GRANDPAR
(31,12),(12,16),-0.00841638 # DEPENDENCYPART_GRANDPAR
(31,12),(12,17),-0.017359 # DEPENDENCYPART_GRANDPAR
(31,12),(12,20),-0.0911726 # DEPENDENCYPART_GRANDPAR
(31,12),(12,21),-0.169265 # DEPENDENCYPART_GRANDPAR
(31,12),(12,22),0.00537546 # DEPENDENCYPART_GRANDPAR
(31,12),(12,24),-0.251147 # DEPENDENCYPART_GRANDPAR
(31,12),(12,25),0.0571248 # DEPENDENCYPART_GRANDPAR
(31,12),(12,29),0.384793 # DEPENDENCYPART_GRANDPAR
(31,12),(12,30),-0.0806594 # DEPENDENCYPART_GRANDPAR
(31,12),(12,34),-0.073812 # DEPENDENCYPART_GRANDPAR
(31,12),(12,35),-0.846342 # DEPENDENCYPART_GRANDPAR
(31,13),(13,11),-0.521484 # DEPENDENCYPART_GRANDPAR
(31,13),(13,12),-0.50232 # DEPENDENCYPART_GRANDPAR
(31,13),(13,14),-0.247974 # DEPENDENCYPART_GRANDPAR
(31,14),(14,1),-0.111075 # DEPENDENCYPART_GRANDPAR
(31,14),(14,2),0.355497 # DEPENDENCYPART_GRANDPAR
(31,14),(14,3),-0.146624 # DEPENDENCYPART_GRANDPAR
(31,14),(14,4),0.246183 # DEPENDENCYPART_GRANDPAR
(31,14),(14,6),0.0584077 # DEPENDENCYPART_GRANDPAR
(31,14),(14,7),-0.0438971 # DEPENDENCYPART_GRANDPAR
(31,14),(14,8),-0.95932 # DEPENDENCYPART_GRANDPAR
(31,14),(14,9),-0.0670093 # DEPENDENCYPART_GRANDPAR
(31,14),(14,10),0.679314 # DEPENDENCYPART_GRANDPAR
(31,14),(14,11),-0.369655 # DEPENDENCYPART_GRANDPAR
(31,14),(14,12),-0.269439 # DEPENDENCYPART_GRANDPAR
(31,14),(14,13),0.323509 # DEPENDENCYPART_GRANDPAR
(31,14),(14,15),0.087063 # DEPENDENCYPART_GRANDPAR
(31,14),(14,16),-0.00693428 # DEPENDENCYPART_GRANDPAR
(31,14),(14,17),-0.0661552 # DEPENDENCYPART_GRANDPAR
(31,14),(14,19),-0.631129 # DEPENDENCYPART_GRANDPAR
(31,14),(14,20),0.0663844 # DEPENDENCYPART_GRANDPAR
(31,14),(14,21),-0.148829 # DEPENDENCYPART_GRANDPAR
(31,14),(14,22),0.0448691 # DEPENDENCYPART_GRANDPAR
(31,14),(14,25),0.0463439 # DEPENDENCYPART_GRANDPAR
(31,14),(14,26),-0.000204498 # DEPENDENCYPART_GRANDPAR
(31,14),(14,27),-0.153598 # DEPENDENCYPART_GRANDPAR
(31,14),(14,28),0.0172468 # DEPENDENCYPART_GRANDPAR
(31,14),(14,29),0.192558 # DEPENDENCYPART_GRANDPAR
