# _root_ Mindebből azonban hiba volna azt a következtetést levonni , hogy gyermekek tömkelege születne " balkézről " ; sokkal inkább arról van szó , hogy az élettársi kapcsolatok egyre inkább hasonlítanak magára a házasságra .
#goldHeads=8,4,4,0,7,7,8,4,4,4,12,13,1,13,13,13,4,19,21,21,4,21,21,21,27,27,30,29,30,20,30,33,30,4,
#predictedHeads=4,4,4,0,8,7,8,4,4,4,12,13,5,13,13,13,4,19,21,21,5,21,21,21,27,27,30,30,30,20,33,33,30,4,
(13,20),(20,8),-0.172943 # DEPENDENCYPART_GRANDPAR
(13,20),(20,13),-0.812366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,20),(20,15),-0.0952812 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),-0.307055 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),0.0147394 # DEPENDENCYPART_GRANDPAR
(13,20),(20,21),0.0419019 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),-0.0476533 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),0.140872 # DEPENDENCYPART_GRANDPAR
(13,20),(20,24),0.111357 # DEPENDENCYPART_GRANDPAR
(13,20),(20,26),-0.584333 # DEPENDENCYPART_GRANDPAR
(13,20),(20,27),-0.0505837 # DEPENDENCYPART_GRANDPAR
(13,20),(20,28),-0.281731 # DEPENDENCYPART_GRANDPAR
(13,20),(20,29),0.134131 # DEPENDENCYPART_GRANDPAR
(13,20),(20,30),-0.09724 # DEPENDENCYPART_GRANDPAR
(13,20),(20,31),-0.168119 # DEPENDENCYPART_GRANDPAR
(13,20),(20,33),0.0480065 # DEPENDENCYPART_GRANDPAR
(13,20),(20,34),-1.04912 # DEPENDENCYPART_GRANDPAR
(13,21),(21,1),-0.333734 # DEPENDENCYPART_GRANDPAR
(13,21),(21,2),-0.485555 # DEPENDENCYPART_GRANDPAR
(13,21),(21,3),-0.588066 # DEPENDENCYPART_GRANDPAR
(13,21),(21,4),-1.07876 # DEPENDENCYPART_GRANDPAR
(13,21),(21,5),-0.112234 # DEPENDENCYPART_GRANDPAR
(13,21),(21,7),-0.341669 # DEPENDENCYPART_GRANDPAR
(13,21),(21,8),-0.485194 # DEPENDENCYPART_GRANDPAR
(13,21),(21,9),-0.497978 # DEPENDENCYPART_GRANDPAR
(13,21),(21,10),-0.606703 # DEPENDENCYPART_GRANDPAR
(13,21),(21,11),0.214944 # DEPENDENCYPART_GRANDPAR
(13,21),(21,12),-0.0715176 # DEPENDENCYPART_GRANDPAR
(13,21),(21,13),-0.792289 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,21),(21,14),-0.216018 # DEPENDENCYPART_GRANDPAR
(13,21),(21,15),-0.0140732 # DEPENDENCYPART_GRANDPAR
(13,21),(21,16),-0.0947152 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),-0.279208 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),-0.26296 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),0.132764 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.0542291 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.141365 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),0.0318387 # DEPENDENCYPART_GRANDPAR
(13,21),(21,24),0.120935 # DEPENDENCYPART_GRANDPAR
(13,21),(21,25),-0.594215 # DEPENDENCYPART_GRANDPAR
(13,21),(21,26),-0.688259 # DEPENDENCYPART_GRANDPAR
(13,21),(21,27),-0.152529 # DEPENDENCYPART_GRANDPAR
(13,21),(21,28),-0.355404 # DEPENDENCYPART_GRANDPAR
(13,21),(21,29),0.101327 # DEPENDENCYPART_GRANDPAR
(13,21),(21,30),-0.246113 # DEPENDENCYPART_GRANDPAR
(13,21),(21,33),-0.0538215 # DEPENDENCYPART_GRANDPAR
(13,21),(21,34),-1.11836 # DEPENDENCYPART_GRANDPAR
(13,24),(24,1),-0.717679 # DEPENDENCYPART_GRANDPAR
(13,24),(24,2),-0.717232 # DEPENDENCYPART_GRANDPAR
(13,24),(24,3),-1.05078 # DEPENDENCYPART_GRANDPAR
(13,24),(24,5),-0.542855 # DEPENDENCYPART_GRANDPAR
(13,24),(24,7),-0.804434 # DEPENDENCYPART_GRANDPAR
(13,24),(24,9),-0.762762 # DEPENDENCYPART_GRANDPAR
(13,24),(24,10),-0.816428 # DEPENDENCYPART_GRANDPAR
(13,24),(24,11),-0.247821 # DEPENDENCYPART_GRANDPAR
(13,24),(24,12),-0.534283 # DEPENDENCYPART_GRANDPAR
(13,24),(24,14),-0.46544 # DEPENDENCYPART_GRANDPAR
(13,24),(24,15),-0.173449 # DEPENDENCYPART_GRANDPAR
(13,24),(24,16),-0.344137 # DEPENDENCYPART_GRANDPAR
(13,24),(24,17),-0.411144 # DEPENDENCYPART_GRANDPAR
(13,24),(24,18),-0.388325 # DEPENDENCYPART_GRANDPAR
(13,24),(24,19),-0.0618475 # DEPENDENCYPART_GRANDPAR
(13,24),(24,20),-0.359599 # DEPENDENCYPART_GRANDPAR
(13,24),(24,21),-0.424566 # DEPENDENCYPART_GRANDPAR
(13,24),(24,22),-0.518415 # DEPENDENCYPART_GRANDPAR
(13,24),(24,23),-0.297077 # DEPENDENCYPART_GRANDPAR
(13,24),(24,26),-1.02304 # DEPENDENCYPART_GRANDPAR
(13,24),(24,27),-0.537859 # DEPENDENCYPART_GRANDPAR
(13,24),(24,28),-0.664654 # DEPENDENCYPART_GRANDPAR
(13,24),(24,29),-0.234981 # DEPENDENCYPART_GRANDPAR
(13,24),(24,30),-0.851409 # DEPENDENCYPART_GRANDPAR
(13,24),(24,31),-0.604694 # DEPENDENCYPART_GRANDPAR
(13,24),(24,33),-0.439168 # DEPENDENCYPART_GRANDPAR
(13,24),(24,34),-1.37244 # DEPENDENCYPART_GRANDPAR
(13,28),(28,26),-0.756307 # DEPENDENCYPART_GRANDPAR
(13,28),(28,27),-0.281364 # DEPENDENCYPART_GRANDPAR
(13,28),(28,29),0.0112757 # DEPENDENCYPART_GRANDPAR
(13,28),(28,33),-0.119491 # DEPENDENCYPART_GRANDPAR
(13,29),(29,26),-0.759218 # DEPENDENCYPART_GRANDPAR
(13,29),(29,27),-0.289623 # DEPENDENCYPART_GRANDPAR
(13,29),(29,28),-0.449551 # DEPENDENCYPART_GRANDPAR
(13,29),(29,33),-0.106033 # DEPENDENCYPART_GRANDPAR
(13,30),(30,2),-0.487753 # DEPENDENCYPART_GRANDPAR
(13,30),(30,4),-1.08101 # DEPENDENCYPART_GRANDPAR
(13,30),(30,12),-0.101235 # DEPENDENCYPART_GRANDPAR
(13,30),(30,14),-0.219573 # DEPENDENCYPART_GRANDPAR
(13,30),(30,16),-0.0982707 # DEPENDENCYPART_GRANDPAR
(13,30),(30,18),-0.289423 # DEPENDENCYPART_GRANDPAR
(13,30),(30,19),0.10703 # DEPENDENCYPART_GRANDPAR
(13,30),(30,20),-0.0658268 # DEPENDENCYPART_GRANDPAR
(13,30),(30,21),-0.186964 # DEPENDENCYPART_GRANDPAR
(13,30),(30,22),-0.230955 # DEPENDENCYPART_GRANDPAR
(13,30),(30,23),-0.0278054 # DEPENDENCYPART_GRANDPAR
(13,30),(30,24),-0.0108361 # DEPENDENCYPART_GRANDPAR
(13,30),(30,25),-0.686957 # DEPENDENCYPART_GRANDPAR
(13,30),(30,26),-0.734924 # DEPENDENCYPART_GRANDPAR
(13,30),(30,27),-0.248263 # DEPENDENCYPART_GRANDPAR
(13,30),(30,28),-0.498103 # DEPENDENCYPART_GRANDPAR
(13,30),(30,29),0.0609684 # DEPENDENCYPART_GRANDPAR
(13,30),(30,31),-0.245845 # DEPENDENCYPART_GRANDPAR
(13,30),(30,32),-0.755138 # DEPENDENCYPART_GRANDPAR
(13,30),(30,33),-0.0901862 # DEPENDENCYPART_GRANDPAR
(13,30),(30,34),-1.1704 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.341003 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.263504 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),-0.268981 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.121549 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.232333 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.285672 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.308894 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.215368 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.277686 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.327264 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.157315 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.193583 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.2023 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.292515 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.393783 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-0.974637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-0.730381 # DEPENDENCYPART_GRANDPAR
(15,8),(8,17),-0.786501 # DEPENDENCYPART_GRANDPAR
(15,8),(8,20),-0.520464 # DEPENDENCYPART_GRANDPAR
(15,8),(8,21),-0.662291 # DEPENDENCYPART_GRANDPAR
(15,8),(8,23),-0.715289 # DEPENDENCYPART_GRANDPAR
(15,8),(8,24),-0.724657 # DEPENDENCYPART_GRANDPAR
(15,8),(8,30),-0.833249 # DEPENDENCYPART_GRANDPAR
(15,8),(8,34),-1.03 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.262674 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.281162 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.250576 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.341003 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.263504 # DEPENDENCYPART_GRANDPAR
(15,12),(12,7),-0.337775 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.286054 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.252439 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.250428 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.268981 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.121549 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.232333 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.285672 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.308894 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.215368 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.277686 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.243549 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.259116 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.0873761 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.188013 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.197532 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.395233 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.974637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.730381 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.786501 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.468357 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.535267 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.520464 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.662291 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.715289 # DEPENDENCYPART_GRANDPAR
(15,13),(13,24),-0.724657 # DEPENDENCYPART_GRANDPAR
(15,13),(13,28),-0.706969 # DEPENDENCYPART_GRANDPAR
(15,13),(13,29),-0.764628 # DEPENDENCYPART_GRANDPAR
(15,13),(13,30),-0.833249 # DEPENDENCYPART_GRANDPAR
(15,13),(13,34),-1.03 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.545369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,17),-0.374304 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.225918 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.383123 # DEPENDENCYPART_GRANDPAR
(15,18),(18,28),-0.405025 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.542935 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.326586 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.022558 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.37304 # DEPENDENCYPART_GRANDPAR
(15,19),(19,27),-0.458895 # DEPENDENCYPART_GRANDPAR
(15,19),(19,28),-0.378941 # DEPENDENCYPART_GRANDPAR
(15,19),(19,29),-0.425996 # DEPENDENCYPART_GRANDPAR
(15,21),(21,1),-0.642963 # DEPENDENCYPART_GRANDPAR
(15,21),(21,2),-0.578525 # DEPENDENCYPART_GRANDPAR
(15,21),(21,3),-0.661166 # DEPENDENCYPART_GRANDPAR
(15,21),(21,4),-0.736021 # DEPENDENCYPART_GRANDPAR
(15,21),(21,5),-0.64855 # DEPENDENCYPART_GRANDPAR
(15,21),(21,7),-0.706525 # DEPENDENCYPART_GRANDPAR
(15,21),(21,8),-0.676139 # DEPENDENCYPART_GRANDPAR
(15,21),(21,9),-0.646769 # DEPENDENCYPART_GRANDPAR
(15,21),(21,10),-0.59676 # DEPENDENCYPART_GRANDPAR
(15,21),(21,11),-0.616787 # DEPENDENCYPART_GRANDPAR
(15,21),(21,12),-0.626371 # DEPENDENCYPART_GRANDPAR
(15,21),(21,13),-0.725034 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.76516 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.580161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,16),-0.36885 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),-0.47251 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),-0.0992278 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),-0.0945611 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.164098 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.336317 # DEPENDENCYPART_GRANDPAR
(15,21),(21,23),-0.342525 # DEPENDENCYPART_GRANDPAR
(15,21),(21,24),-0.209408 # DEPENDENCYPART_GRANDPAR
(15,21),(21,25),-0.494031 # DEPENDENCYPART_GRANDPAR
(15,21),(21,26),-0.562859 # DEPENDENCYPART_GRANDPAR
(15,21),(21,27),-0.428238 # DEPENDENCYPART_GRANDPAR
(15,21),(21,28),-0.387595 # DEPENDENCYPART_GRANDPAR
(15,21),(21,29),-0.394897 # DEPENDENCYPART_GRANDPAR
(15,21),(21,30),-0.402493 # DEPENDENCYPART_GRANDPAR
(15,21),(21,33),-0.458356 # DEPENDENCYPART_GRANDPAR
(15,21),(21,34),-0.629209 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.139215 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.156013 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.365698 # DEPENDENCYPART_GRANDPAR
(15,22),(22,27),-0.481778 # DEPENDENCYPART_GRANDPAR
(15,24),(24,1),-0.655634 # DEPENDENCYPART_GRANDPAR
(15,24),(24,2),-0.505593 # DEPENDENCYPART_GRANDPAR
(15,24),(24,3),-0.655021 # DEPENDENCYPART_GRANDPAR
(15,24),(24,5),-0.684197 # DEPENDENCYPART_GRANDPAR
(15,24),(24,7),-0.700404 # DEPENDENCYPART_GRANDPAR
(15,24),(24,9),-0.588362 # DEPENDENCYPART_GRANDPAR
(15,24),(24,10),-0.509437 # DEPENDENCYPART_GRANDPAR
(15,24),(24,11),-0.610665 # DEPENDENCYPART_GRANDPAR
(15,24),(24,12),-0.620249 # DEPENDENCYPART_GRANDPAR
(15,24),(24,14),-0.699702 # DEPENDENCYPART_GRANDPAR
(15,24),(24,15),-0.620431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,24),(24,16),-0.403148 # DEPENDENCYPART_GRANDPAR
(15,24),(24,17),-0.414221 # DEPENDENCYPART_GRANDPAR
(15,24),(24,18),-0.109635 # DEPENDENCYPART_GRANDPAR
(15,24),(24,19),-0.158586 # DEPENDENCYPART_GRANDPAR
(15,24),(24,20),-0.206697 # DEPENDENCYPART_GRANDPAR
(15,24),(24,21),-0.272324 # DEPENDENCYPART_GRANDPAR
(15,24),(24,22),-0.340212 # DEPENDENCYPART_GRANDPAR
(15,24),(24,23),-0.347018 # DEPENDENCYPART_GRANDPAR
(15,24),(24,26),-0.600681 # DEPENDENCYPART_GRANDPAR
(15,24),(24,27),-0.481064 # DEPENDENCYPART_GRANDPAR
(15,24),(24,28),-0.429482 # DEPENDENCYPART_GRANDPAR
(15,24),(24,29),-0.457408 # DEPENDENCYPART_GRANDPAR
(15,24),(24,30),-0.533741 # DEPENDENCYPART_GRANDPAR
(15,24),(24,31),-0.521788 # DEPENDENCYPART_GRANDPAR
(15,24),(24,33),-0.509604 # DEPENDENCYPART_GRANDPAR
(15,24),(24,34),-0.64967 # DEPENDENCYPART_GRANDPAR
(15,30),(30,2),-0.573767 # DEPENDENCYPART_GRANDPAR
(15,30),(30,4),-0.732096 # DEPENDENCYPART_GRANDPAR
(15,30),(30,12),-0.636622 # DEPENDENCYPART_GRANDPAR
(15,30),(30,14),-0.762031 # DEPENDENCYPART_GRANDPAR
(15,30),(30,16),-0.362135 # DEPENDENCYPART_GRANDPAR
(15,30),(30,18),-0.0950818 # DEPENDENCYPART_GRANDPAR
(15,30),(30,19),-0.0899003 # DEPENDENCYPART_GRANDPAR
(15,30),(30,20),-0.157277 # DEPENDENCYPART_GRANDPAR
(15,30),(30,21),-0.224164 # DEPENDENCYPART_GRANDPAR
(15,30),(30,22),-0.324499 # DEPENDENCYPART_GRANDPAR
(15,30),(30,23),-0.400199 # DEPENDENCYPART_GRANDPAR
(15,30),(30,24),-0.290177 # DEPENDENCYPART_GRANDPAR
(15,30),(30,25),-0.504464 # DEPENDENCYPART_GRANDPAR
(15,30),(30,26),-0.531285 # DEPENDENCYPART_GRANDPAR
(15,30),(30,27),-0.42232 # DEPENDENCYPART_GRANDPAR
(15,30),(30,28),-0.346977 # DEPENDENCYPART_GRANDPAR
(15,30),(30,29),-0.319261 # DEPENDENCYPART_GRANDPAR
(15,30),(30,31),-0.439187 # DEPENDENCYPART_GRANDPAR
(15,30),(30,32),-0.38079 # DEPENDENCYPART_GRANDPAR
(15,30),(30,33),-0.448641 # DEPENDENCYPART_GRANDPAR
(15,30),(30,34),-0.648873 # DEPENDENCYPART_GRANDPAR
(15,33),(33,25),-0.504878 # DEPENDENCYPART_GRANDPAR
(15,33),(33,31),-0.446106 # DEPENDENCYPART_GRANDPAR
(15,33),(33,32),-0.410059 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.305668 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.344698 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.274076 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.283589 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.261733 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.243182 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.387503 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.373053 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.913639 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.423872 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.491665 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.582013 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.587904 # DEPENDENCYPART_GRANDPAR
(18,15),(15,30),-0.710866 # DEPENDENCYPART_GRANDPAR
(18,15),(15,33),-0.799138 # DEPENDENCYPART_GRANDPAR
(18,15),(15,34),-0.93749 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.385075 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.720872 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.506556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,22),-0.260784 # DEPENDENCYPART_GRANDPAR
(18,19),(19,27),-0.339239 # DEPENDENCYPART_GRANDPAR
(18,19),(19,28),-0.313097 # DEPENDENCYPART_GRANDPAR
(18,19),(19,29),-0.405376 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),-0.0925107 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.112729 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.317731 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),-0.368358 # DEPENDENCYPART_GRANDPAR
(18,28),(28,26),-0.350123 # DEPENDENCYPART_GRANDPAR
(18,28),(28,27),-0.29957 # DEPENDENCYPART_GRANDPAR
(18,28),(28,29),-0.430086 # DEPENDENCYPART_GRANDPAR
(18,28),(28,33),-0.485 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.230179 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.272845 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.251584 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.242271 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.190831 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.184363 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.0948538 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.320325 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.0691976 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.74865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),-0.478809 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.444108 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.394952 # DEPENDENCYPART_GRANDPAR
(19,15),(15,30),-0.5554 # DEPENDENCYPART_GRANDPAR
(19,15),(15,33),-0.592032 # DEPENDENCYPART_GRANDPAR
(19,15),(15,34),-0.783171 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.0792899 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.357133 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.74865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,22),-0.444124 # DEPENDENCYPART_GRANDPAR
(19,18),(18,28),-0.454817 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.403629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.179142 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.0525385 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.173654 # DEPENDENCYPART_GRANDPAR
(19,27),(27,20),0.18056 # DEPENDENCYPART_GRANDPAR
(19,27),(27,22),-0.00639826 # DEPENDENCYPART_GRANDPAR
(19,27),(27,25),-0.258174 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.122387 # DEPENDENCYPART_GRANDPAR
(19,28),(28,26),-0.145823 # DEPENDENCYPART_GRANDPAR
(19,28),(28,27),-0.120385 # DEPENDENCYPART_GRANDPAR
(19,28),(28,29),-0.223684 # DEPENDENCYPART_GRANDPAR
(19,28),(28,33),-0.274702 # DEPENDENCYPART_GRANDPAR
(19,29),(29,26),-0.143921 # DEPENDENCYPART_GRANDPAR
(19,29),(29,27),-0.122891 # DEPENDENCYPART_GRANDPAR
(19,29),(29,28),-0.0589488 # DEPENDENCYPART_GRANDPAR
(19,29),(29,33),-0.267078 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-0.0844417 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.286487 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.224051 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.205326 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-0.13976 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.0484808 # DEPENDENCYPART_GRANDPAR
(20,4),(4,8),-0.227152 # DEPENDENCYPART_GRANDPAR
(20,4),(4,9),-0.274476 # DEPENDENCYPART_GRANDPAR
(20,4),(4,10),-0.359862 # DEPENDENCYPART_GRANDPAR
(20,4),(4,11),-0.156495 # DEPENDENCYPART_GRANDPAR
(20,4),(4,12),7.50739e-05 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),0.184801 # DEPENDENCYPART_GRANDPAR
(20,4),(4,14),-0.197396 # DEPENDENCYPART_GRANDPAR
(20,4),(4,15),-0.128714 # DEPENDENCYPART_GRANDPAR
(20,4),(4,16),-0.234456 # DEPENDENCYPART_GRANDPAR
(20,4),(4,17),-0.274713 # DEPENDENCYPART_GRANDPAR
(20,4),(4,18),-0.244168 # DEPENDENCYPART_GRANDPAR
(20,4),(4,20),-0.765337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,4),(4,21),-0.819166 # DEPENDENCYPART_GRANDPAR
(20,4),(4,23),-0.514558 # DEPENDENCYPART_GRANDPAR
(20,4),(4,24),-0.660103 # DEPENDENCYPART_GRANDPAR
(20,4),(4,29),-0.352339 # DEPENDENCYPART_GRANDPAR
(20,4),(4,30),-0.424158 # DEPENDENCYPART_GRANDPAR
(20,4),(4,34),-0.918478 # DEPENDENCYPART_GRANDPAR
(20,8),(8,1),-0.0956925 # DEPENDENCYPART_GRANDPAR
(20,8),(8,2),-0.293633 # DEPENDENCYPART_GRANDPAR
(20,8),(8,3),-0.199489 # DEPENDENCYPART_GRANDPAR
(20,8),(8,4),0.0956271 # DEPENDENCYPART_GRANDPAR
(20,8),(8,5),-0.204316 # DEPENDENCYPART_GRANDPAR
(20,8),(8,6),-0.132775 # DEPENDENCYPART_GRANDPAR
(20,8),(8,7),-0.0265405 # DEPENDENCYPART_GRANDPAR
(20,8),(8,9),-0.27975 # DEPENDENCYPART_GRANDPAR
(20,8),(8,10),-0.361416 # DEPENDENCYPART_GRANDPAR
(20,8),(8,11),-0.155131 # DEPENDENCYPART_GRANDPAR
(20,8),(8,12),0.00143879 # DEPENDENCYPART_GRANDPAR
(20,8),(8,13),0.190979 # DEPENDENCYPART_GRANDPAR
(20,8),(8,14),-0.200545 # DEPENDENCYPART_GRANDPAR
(20,8),(8,15),-0.131311 # DEPENDENCYPART_GRANDPAR
(20,8),(8,16),-0.237605 # DEPENDENCYPART_GRANDPAR
(20,8),(8,17),-0.278144 # DEPENDENCYPART_GRANDPAR
(20,8),(8,20),-0.764148 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,8),(8,21),-0.819009 # DEPENDENCYPART_GRANDPAR
(20,8),(8,23),-0.514547 # DEPENDENCYPART_GRANDPAR
(20,8),(8,24),-0.658311 # DEPENDENCYPART_GRANDPAR
(20,8),(8,30),-0.424002 # DEPENDENCYPART_GRANDPAR
(20,8),(8,34),-0.918467 # DEPENDENCYPART_GRANDPAR
(20,13),(13,1),-0.0968901 # DEPENDENCYPART_GRANDPAR
(20,13),(13,2),-0.29483 # DEPENDENCYPART_GRANDPAR
(20,13),(13,3),-0.200687 # DEPENDENCYPART_GRANDPAR
