# _root_ Budapesten és a vidéki nagyvárosokban túlzsúfoltak a temetők , nem érik el az ideális 30-40 hektáros nagyságot , kihasználtságuk így gyakran 90 százalék feletti .
#goldHeads=6,6,5,5,6,0,8,6,6,11,6,11,17,17,16,17,11,6,21,21,6,23,24,21,6,
#predictedHeads=11,11,5,5,6,11,8,11,11,11,0,11,17,17,16,17,11,11,20,11,23,23,24,11,11,
(20,15),(15,23),-0.672925 # DEPENDENCYPART_GRANDPAR
(20,15),(15,24),-0.350753 # DEPENDENCYPART_GRANDPAR
(20,15),(15,25),-0.710436 # DEPENDENCYPART_GRANDPAR
(20,16),(16,1),-0.298864 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.225783 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.106832 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.0974395 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.29957 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-0.36826 # DEPENDENCYPART_GRANDPAR
(20,17),(17,1),-0.321527 # DEPENDENCYPART_GRANDPAR
(20,17),(17,3),-0.3849 # DEPENDENCYPART_GRANDPAR
(20,17),(17,4),-0.238044 # DEPENDENCYPART_GRANDPAR
(20,17),(17,6),-0.28516 # DEPENDENCYPART_GRANDPAR
(20,17),(17,7),-0.337721 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.25923 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.188181 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.156028 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.345931 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.243378 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.272048 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.0595819 # DEPENDENCYPART_GRANDPAR
(20,17),(17,21),-0.430538 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),-0.461885 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.773365 # DEPENDENCYPART_GRANDPAR
(20,17),(17,24),-0.412185 # DEPENDENCYPART_GRANDPAR
(20,19),(19,1),-0.321527 # DEPENDENCYPART_GRANDPAR
(20,19),(19,7),-0.337721 # DEPENDENCYPART_GRANDPAR
(20,19),(19,10),-0.25923 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.213256 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.188181 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.156028 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.345931 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.243378 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.0989928 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.346181 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.955898 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.430538 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.461885 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.773365 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.412185 # DEPENDENCYPART_GRANDPAR
(20,21),(21,11),-0.759983 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.617945 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.693099 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.733468 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.645418 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.443388 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.0437883 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),0.00862298 # DEPENDENCYPART_GRANDPAR
(20,21),(21,24),0.0675446 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),-0.348727 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.642904 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.486401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.0448571 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.0571577 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.372968 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-0.578853 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-0.585942 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.713867 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.673278 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.790886 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.751128 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.743205 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.543307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),-0.0623413 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.015342 # DEPENDENCYPART_GRANDPAR
(20,24),(24,2),-0.946811 # DEPENDENCYPART_GRANDPAR
(20,24),(24,5),-0.970644 # DEPENDENCYPART_GRANDPAR
(20,24),(24,8),-0.819066 # DEPENDENCYPART_GRANDPAR
(20,24),(24,9),-0.509721 # DEPENDENCYPART_GRANDPAR
(20,24),(24,11),-0.754592 # DEPENDENCYPART_GRANDPAR
(20,24),(24,14),-0.541975 # DEPENDENCYPART_GRANDPAR
(20,24),(24,15),-0.689954 # DEPENDENCYPART_GRANDPAR
(20,24),(24,16),-0.629311 # DEPENDENCYPART_GRANDPAR
(20,24),(24,17),-0.731457 # DEPENDENCYPART_GRANDPAR
(20,24),(24,18),-0.7308 # DEPENDENCYPART_GRANDPAR
(20,24),(24,19),-0.683776 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-0.500537 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),0.0511389 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),-0.0203148 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),-0.0529885 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.378262 # DEPENDENCYPART_GRANDPAR
(21,11),(11,1),-0.202718 # DEPENDENCYPART_GRANDPAR
(21,11),(11,2),-0.374127 # DEPENDENCYPART_GRANDPAR
(21,11),(11,3),-0.0781367 # DEPENDENCYPART_GRANDPAR
(21,11),(11,4),-0.333207 # DEPENDENCYPART_GRANDPAR
(21,11),(11,5),-0.22341 # DEPENDENCYPART_GRANDPAR
(21,11),(11,6),-0.355487 # DEPENDENCYPART_GRANDPAR
(21,11),(11,7),-0.0805559 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.144939 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.220951 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.00666182 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),0.0217212 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.0623138 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.167892 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.163077 # DEPENDENCYPART_GRANDPAR
(21,11),(11,16),-0.177157 # DEPENDENCYPART_GRANDPAR
(21,11),(11,17),-0.0852342 # DEPENDENCYPART_GRANDPAR
(21,11),(11,18),-0.118474 # DEPENDENCYPART_GRANDPAR
(21,11),(11,19),-0.142407 # DEPENDENCYPART_GRANDPAR
(21,11),(11,20),-0.100755 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-0.829868 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,22),-0.166828 # DEPENDENCYPART_GRANDPAR
(21,11),(11,23),-0.496408 # DEPENDENCYPART_GRANDPAR
(21,11),(11,24),-0.347425 # DEPENDENCYPART_GRANDPAR
(21,11),(11,25),-0.578399 # DEPENDENCYPART_GRANDPAR
(21,16),(16,1),-0.282329 # DEPENDENCYPART_GRANDPAR
(21,16),(16,10),-0.0672051 # DEPENDENCYPART_GRANDPAR
(21,16),(16,13),0.0106967 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.202812 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.166045 # DEPENDENCYPART_GRANDPAR
(21,16),(16,24),-0.334836 # DEPENDENCYPART_GRANDPAR
(21,17),(17,1),-0.264828 # DEPENDENCYPART_GRANDPAR
(21,17),(17,3),-0.127946 # DEPENDENCYPART_GRANDPAR
(21,17),(17,4),-0.337204 # DEPENDENCYPART_GRANDPAR
(21,17),(17,6),-0.359285 # DEPENDENCYPART_GRANDPAR
(21,17),(17,7),-0.130366 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-0.0846877 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.0545804 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.203921 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.200498 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.213199 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.0483093 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.0585319 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-0.827769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,22),-0.199335 # DEPENDENCYPART_GRANDPAR
(21,17),(17,23),-0.509996 # DEPENDENCYPART_GRANDPAR
(21,17),(17,24),-0.375212 # DEPENDENCYPART_GRANDPAR
(21,19),(19,1),-0.264828 # DEPENDENCYPART_GRANDPAR
(21,19),(19,7),-0.130366 # DEPENDENCYPART_GRANDPAR
(21,19),(19,10),-0.0846877 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.217409 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.0545804 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.203921 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.200498 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.213199 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.141816 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.0780322 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.095078 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-0.827769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.199335 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.509996 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.375212 # DEPENDENCYPART_GRANDPAR
(21,20),(20,2),-0.423487 # DEPENDENCYPART_GRANDPAR
(21,20),(20,5),-0.272349 # DEPENDENCYPART_GRANDPAR
(21,20),(20,6),-0.38911 # DEPENDENCYPART_GRANDPAR
(21,20),(20,8),-0.19289 # DEPENDENCYPART_GRANDPAR
(21,20),(20,9),-0.332666 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.0949197 # DEPENDENCYPART_GRANDPAR
(21,20),(20,11),-0.270459 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.233746 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.216676 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.243012 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.128508 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.161886 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.18568 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-0.832769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.181649 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.468122 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.343083 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.561382 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.506187 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.476699 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.384622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),-0.10455 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),-0.24483 # DEPENDENCYPART_GRANDPAR
(21,23),(23,13),-0.4324 # DEPENDENCYPART_GRANDPAR
(21,23),(23,14),-0.572128 # DEPENDENCYPART_GRANDPAR
(21,23),(23,15),-0.541548 # DEPENDENCYPART_GRANDPAR
(21,23),(23,16),-0.581393 # DEPENDENCYPART_GRANDPAR
(21,23),(23,17),-0.532821 # DEPENDENCYPART_GRANDPAR
(21,23),(23,18),-0.386428 # DEPENDENCYPART_GRANDPAR
(21,23),(23,19),-0.589993 # DEPENDENCYPART_GRANDPAR
(21,23),(23,20),-0.48737 # DEPENDENCYPART_GRANDPAR
(21,23),(23,21),-0.462475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,23),(23,22),0.208563 # DEPENDENCYPART_GRANDPAR
(21,24),(24,2),-0.716507 # DEPENDENCYPART_GRANDPAR
(21,24),(24,5),-0.620715 # DEPENDENCYPART_GRANDPAR
(21,24),(24,8),-0.541256 # DEPENDENCYPART_GRANDPAR
(21,24),(24,9),-0.538462 # DEPENDENCYPART_GRANDPAR
(21,24),(24,11),-0.545003 # DEPENDENCYPART_GRANDPAR
(21,24),(24,14),-0.531711 # DEPENDENCYPART_GRANDPAR
(21,24),(24,15),-0.523709 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.540976 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-0.476874 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.367682 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.534047 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.479874 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.350605 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.192158 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.011999 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),-0.269147 # DEPENDENCYPART_GRANDPAR
(22,19),(19,1),-0.465491 # DEPENDENCYPART_GRANDPAR
(22,19),(19,7),-0.29513 # DEPENDENCYPART_GRANDPAR
(22,19),(19,10),-0.242308 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.320414 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),-0.210152 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.533506 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.336233 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.52669 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.124054 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.26355 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.223962 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.177253 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-0.990598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.624943 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.50113 # DEPENDENCYPART_GRANDPAR
(22,20),(20,2),-0.324576 # DEPENDENCYPART_GRANDPAR
(22,20),(20,5),-0.413205 # DEPENDENCYPART_GRANDPAR
(22,20),(20,6),-0.689133 # DEPENDENCYPART_GRANDPAR
(22,20),(20,8),-0.452871 # DEPENDENCYPART_GRANDPAR
(22,20),(20,9),-0.437054 # DEPENDENCYPART_GRANDPAR
(22,20),(20,10),-0.270346 # DEPENDENCYPART_GRANDPAR
(22,20),(20,11),-0.388979 # DEPENDENCYPART_GRANDPAR
(22,20),(20,14),-0.566109 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),-0.369424 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.559281 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),-0.168797 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.343588 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.325389 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.172532 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-0.977003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.586935 # DEPENDENCYPART_GRANDPAR
(22,20),(20,24),-0.473547 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.746222 # DEPENDENCYPART_GRANDPAR
(22,21),(21,11),-0.369929 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.580826 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.150516 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.267798 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.307108 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.246804 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-0.971095 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,23),-0.539755 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.458452 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.747714 # DEPENDENCYPART_GRANDPAR
(22,23),(23,13),-0.606159 # DEPENDENCYPART_GRANDPAR
(22,23),(23,14),-0.932145 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.703836 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-0.925317 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.576006 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.612263 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.732599 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.583939 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.514463 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.595318 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,13),(13,14),-0.706768 # DEPENDENCYPART_GRANDPAR
(23,13),(13,16),-0.705619 # DEPENDENCYPART_GRANDPAR
(23,14),(14,10),-0.604023 # DEPENDENCYPART_GRANDPAR
(23,14),(14,12),-0.523603 # DEPENDENCYPART_GRANDPAR
(23,14),(14,13),-0.777044 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.465101 # DEPENDENCYPART_GRANDPAR
(23,14),(14,16),-0.631699 # DEPENDENCYPART_GRANDPAR
(23,14),(14,19),-0.434929 # DEPENDENCYPART_GRANDPAR
(23,14),(14,22),-0.288652 # DEPENDENCYPART_GRANDPAR
(23,14),(14,24),-0.569201 # DEPENDENCYPART_GRANDPAR
(23,15),(15,9),-0.647966 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),-0.560107 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.998499 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.857916 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),-0.642328 # DEPENDENCYPART_GRANDPAR
(23,15),(15,18),-0.415713 # DEPENDENCYPART_GRANDPAR
(23,15),(15,19),-0.417082 # DEPENDENCYPART_GRANDPAR
(23,15),(15,20),-0.222555 # DEPENDENCYPART_GRANDPAR
(23,15),(15,22),-0.237274 # DEPENDENCYPART_GRANDPAR
(23,15),(15,23),-1.03777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,15),(15,24),-0.532507 # DEPENDENCYPART_GRANDPAR
(23,15),(15,25),-0.743259 # DEPENDENCYPART_GRANDPAR
(23,16),(16,1),-0.825733 # DEPENDENCYPART_GRANDPAR
(23,16),(16,10),-0.598231 # DEPENDENCYPART_GRANDPAR
(23,16),(16,13),-0.771252 # DEPENDENCYPART_GRANDPAR
(23,16),(16,14),-0.658873 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.352549 # DEPENDENCYPART_GRANDPAR
(23,16),(16,24),-0.569201 # DEPENDENCYPART_GRANDPAR
(23,17),(17,1),-0.972348 # DEPENDENCYPART_GRANDPAR
(23,17),(17,3),-1.16276 # DEPENDENCYPART_GRANDPAR
(23,17),(17,4),-1.19759 # DEPENDENCYPART_GRANDPAR
(23,17),(17,6),-1.56847 # DEPENDENCYPART_GRANDPAR
(23,17),(17,7),-1.09312 # DEPENDENCYPART_GRANDPAR
(23,17),(17,10),-0.612976 # DEPENDENCYPART_GRANDPAR
(23,17),(17,13),-0.741622 # DEPENDENCYPART_GRANDPAR
(23,17),(17,14),-0.722119 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),-0.435973 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),-0.720983 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.419321 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.361186 # DEPENDENCYPART_GRANDPAR
(23,17),(17,21),-0.351424 # DEPENDENCYPART_GRANDPAR
(23,17),(17,22),-0.283301 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-1.15906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,17),(17,24),-0.622056 # DEPENDENCYPART_GRANDPAR
(23,19),(19,1),-0.972348 # DEPENDENCYPART_GRANDPAR
(23,19),(19,7),-1.09312 # DEPENDENCYPART_GRANDPAR
(23,19),(19,10),-0.612976 # DEPENDENCYPART_GRANDPAR
(23,19),(19,11),-0.424814 # DEPENDENCYPART_GRANDPAR
(23,19),(19,13),-0.741622 # DEPENDENCYPART_GRANDPAR
(23,19),(19,14),-0.722119 # DEPENDENCYPART_GRANDPAR
(23,19),(19,15),-0.435973 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),-0.720983 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.444718 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.43235 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.248528 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),-0.351424 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.283301 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-1.15906 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,24),-0.622056 # DEPENDENCYPART_GRANDPAR
(23,20),(20,2),-0.879314 # DEPENDENCYPART_GRANDPAR
(23,20),(20,5),-0.692927 # DEPENDENCYPART_GRANDPAR
(23,20),(20,6),-1.6568 # DEPENDENCYPART_GRANDPAR
(23,20),(20,8),-0.999279 # DEPENDENCYPART_GRANDPAR
(23,20),(20,9),-0.718193 # DEPENDENCYPART_GRANDPAR
(23,20),(20,10),-0.733348 # DEPENDENCYPART_GRANDPAR
(23,20),(20,11),-0.56436 # DEPENDENCYPART_GRANDPAR
(23,20),(20,14),-0.81045 # DEPENDENCYPART_GRANDPAR
(23,20),(20,15),-0.542997 # DEPENDENCYPART_GRANDPAR
(23,20),(20,16),-0.809302 # DEPENDENCYPART_GRANDPAR
(23,20),(20,17),-0.494255 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.580727 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.525585 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),-0.334217 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.261869 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-1.08938 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,24),-0.557109 # DEPENDENCYPART_GRANDPAR
(23,20),(20,25),-0.753768 # DEPENDENCYPART_GRANDPAR
(23,21),(21,11),-0.520661 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),-0.819812 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.476872 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.468893 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.508202 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.306028 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.275289 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.03006 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.53148 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.744504 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.585152 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.381564 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.452226 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-1.03777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,25),-0.743259 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.449918 # DEPENDENCYPART_GRANDPAR
(24,2),(2,3),-0.226259 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.155195 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.296234 # DEPENDENCYPART_GRANDPAR
(24,2),(2,6),-0.383479 # DEPENDENCYPART_GRANDPAR
(24,2),(2,8),-0.0678735 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),-0.123832 # DEPENDENCYPART_GRANDPAR
(24,2),(2,10),-0.213906 # DEPENDENCYPART_GRANDPAR
(24,2),(2,11),-0.303986 # DEPENDENCYPART_GRANDPAR
(24,2),(2,15),-0.0213063 # DEPENDENCYPART_GRANDPAR
(24,2),(2,17),-0.0581279 # DEPENDENCYPART_GRANDPAR
(24,2),(2,18),0.162823 # DEPENDENCYPART_GRANDPAR
(24,2),(2,20),-0.0451246 # DEPENDENCYPART_GRANDPAR
(24,2),(2,21),0.0973201 # DEPENDENCYPART_GRANDPAR
(24,2),(2,22),0.269318 # DEPENDENCYPART_GRANDPAR
(24,2),(2,24),-0.906191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,2),(2,25),-0.498538 # DEPENDENCYPART_GRANDPAR
(24,5),(5,1),-0.301492 # DEPENDENCYPART_GRANDPAR
(24,5),(5,2),-0.14705 # DEPENDENCYPART_GRANDPAR
(24,5),(5,3),-0.177347 # DEPENDENCYPART_GRANDPAR
(24,5),(5,4),-0.0995931 # DEPENDENCYPART_GRANDPAR
(24,5),(5,6),-0.369244 # DEPENDENCYPART_GRANDPAR
(24,5),(5,8),-0.146353 # DEPENDENCYPART_GRANDPAR
(24,5),(5,9),-0.279878 # DEPENDENCYPART_GRANDPAR
(24,5),(5,11),-0.400189 # DEPENDENCYPART_GRANDPAR
(24,8),(8,1),-0.301492 # DEPENDENCYPART_GRANDPAR
(24,8),(8,2),-0.14705 # DEPENDENCYPART_GRANDPAR
(24,8),(8,3),-0.177329 # DEPENDENCYPART_GRANDPAR
(24,8),(8,4),-0.0995931 # DEPENDENCYPART_GRANDPAR
(24,8),(8,5),-0.304148 # DEPENDENCYPART_GRANDPAR
(24,8),(8,6),-0.327677 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),-0.29066 # DEPENDENCYPART_GRANDPAR
(24,8),(8,9),-0.279878 # DEPENDENCYPART_GRANDPAR
(24,8),(8,21),0.060006 # DEPENDENCYPART_GRANDPAR
(24,11),(11,1),-0.362824 # DEPENDENCYPART_GRANDPAR
(24,11),(11,2),-0.263869 # DEPENDENCYPART_GRANDPAR
(24,11),(11,3),-0.242624 # DEPENDENCYPART_GRANDPAR
(24,11),(11,4),-0.190376 # DEPENDENCYPART_GRANDPAR
