# _root_ Elismerte ugyanakkor , hogy kevés léket vágtak az őstó jégfelületén , de — hangsúlyozta — az egyesület álláspontja szerint nem ez volt a halpusztulás oka .
#goldHeads=12,1,1,1,6,7,1,9,10,7,12,0,14,12,14,17,18,19,22,22,22,14,24,25,22,12,
#predictedHeads=12,1,1,1,6,7,12,9,10,7,12,0,14,12,14,17,18,19,22,22,22,12,24,25,22,12,
(18,10),(10,14),-0.038805 # DEPENDENCYPART_GRANDPAR
(18,10),(10,19),-0.619777 # DEPENDENCYPART_GRANDPAR
(18,10),(10,22),-1.12062 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),-0.439243 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),-0.583758 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),-0.541948 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),-0.71471 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),-0.567504 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),-0.814261 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.630563 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.405643 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.488236 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-1.05871 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.407428 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.20743 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.0645267 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.171114 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),0.107906 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-1.31792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,19),-0.593178 # DEPENDENCYPART_GRANDPAR
(18,12),(12,20),-0.732872 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.909747 # DEPENDENCYPART_GRANDPAR
(18,12),(12,22),-1.15451 # DEPENDENCYPART_GRANDPAR
(18,12),(12,24),-0.836901 # DEPENDENCYPART_GRANDPAR
(18,12),(12,25),-0.923921 # DEPENDENCYPART_GRANDPAR
(18,12),(12,26),-0.990155 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),-0.395603 # DEPENDENCYPART_GRANDPAR
(18,14),(14,2),-0.538077 # DEPENDENCYPART_GRANDPAR
(18,14),(14,3),-0.447639 # DEPENDENCYPART_GRANDPAR
(18,14),(14,4),-0.64899 # DEPENDENCYPART_GRANDPAR
(18,14),(14,5),-0.528993 # DEPENDENCYPART_GRANDPAR
(18,14),(14,6),-0.738116 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.585061 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.377992 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.412091 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.982568 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.313119 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.378882 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.325707 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.229597 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.210861 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.0623269 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.32471 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.56627 # DEPENDENCYPART_GRANDPAR
(18,14),(14,20),-0.777452 # DEPENDENCYPART_GRANDPAR
(18,14),(14,21),-0.888664 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-1.13674 # DEPENDENCYPART_GRANDPAR
(18,14),(14,24),-0.843357 # DEPENDENCYPART_GRANDPAR
(18,14),(14,25),-0.930391 # DEPENDENCYPART_GRANDPAR
(18,14),(14,26),-0.988944 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.279748 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-0.17943 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.338445 # DEPENDENCYPART_GRANDPAR
(18,25),(25,17),-0.365547 # DEPENDENCYPART_GRANDPAR
(18,25),(25,19),-0.23508 # DEPENDENCYPART_GRANDPAR
(18,25),(25,20),-0.369375 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),-0.531651 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),-0.699861 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.307581 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-0.328483 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.481265 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.24348 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.421894 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.332627 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.481093 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),-0.525321 # DEPENDENCYPART_GRANDPAR
(19,6),(6,19),-0.81165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,5),-0.332627 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.271914 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.629305 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),-0.328483 # DEPENDENCYPART_GRANDPAR
(19,10),(10,2),-0.481265 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-0.24348 # DEPENDENCYPART_GRANDPAR
(19,10),(10,4),-0.421894 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),-0.332627 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-0.544663 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.271914 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.629305 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.447011 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.266319 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),-0.238365 # DEPENDENCYPART_GRANDPAR
(19,10),(10,13),-0.345483 # DEPENDENCYPART_GRANDPAR
(19,10),(10,14),-0.282263 # DEPENDENCYPART_GRANDPAR
(19,10),(10,19),-0.81165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,22),-0.295084 # DEPENDENCYPART_GRANDPAR
(19,12),(12,1),-0.429058 # DEPENDENCYPART_GRANDPAR
(19,12),(12,2),-0.539226 # DEPENDENCYPART_GRANDPAR
(19,12),(12,3),-0.410322 # DEPENDENCYPART_GRANDPAR
(19,12),(12,4),-0.422947 # DEPENDENCYPART_GRANDPAR
(19,12),(12,5),-0.402902 # DEPENDENCYPART_GRANDPAR
(19,12),(12,6),-0.633516 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.37383 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.690031 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.535863 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.580091 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.390429 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.219565 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.252543 # DEPENDENCYPART_GRANDPAR
(19,12),(12,15),-0.16521 # DEPENDENCYPART_GRANDPAR
(19,12),(12,17),-0.0266399 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),-0.0677232 # DEPENDENCYPART_GRANDPAR
(19,12),(12,19),-0.801515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,20),-0.337135 # DEPENDENCYPART_GRANDPAR
(19,12),(12,21),-0.313032 # DEPENDENCYPART_GRANDPAR
(19,12),(12,22),-0.338984 # DEPENDENCYPART_GRANDPAR
(19,12),(12,24),-0.612346 # DEPENDENCYPART_GRANDPAR
(19,12),(12,25),-0.57211 # DEPENDENCYPART_GRANDPAR
(19,12),(12,26),-0.576699 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.208286 # DEPENDENCYPART_GRANDPAR
(19,17),(17,8),-0.624407 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.300043 # DEPENDENCYPART_GRANDPAR
(19,18),(18,9),-0.456411 # DEPENDENCYPART_GRANDPAR
(19,18),(18,10),-0.500639 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.228718 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.226673 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.253823 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.22448 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.199468 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.312297 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.0124381 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-0.619893 # DEPENDENCYPART_GRANDPAR
(19,24),(24,16),-0.722221 # DEPENDENCYPART_GRANDPAR
(19,24),(24,20),-0.0187214 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),0.00272291 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.288186 # DEPENDENCYPART_GRANDPAR
(19,24),(24,25),-0.161736 # DEPENDENCYPART_GRANDPAR
(19,25),(25,17),-0.436621 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-0.508828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,20),-0.0187215 # DEPENDENCYPART_GRANDPAR
(19,25),(25,21),0.00272275 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.286459 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.237172 # DEPENDENCYPART_GRANDPAR
(20,6),(6,1),-0.28984 # DEPENDENCYPART_GRANDPAR
(20,6),(6,2),-0.0188801 # DEPENDENCYPART_GRANDPAR
(20,6),(6,3),-0.142255 # DEPENDENCYPART_GRANDPAR
(20,6),(6,4),-0.248778 # DEPENDENCYPART_GRANDPAR
(20,6),(6,5),-0.165116 # DEPENDENCYPART_GRANDPAR
(20,6),(6,9),0.163079 # DEPENDENCYPART_GRANDPAR
(20,6),(6,10),0.163293 # DEPENDENCYPART_GRANDPAR
(20,6),(6,19),-0.162566 # DEPENDENCYPART_GRANDPAR
(20,10),(10,1),-0.28984 # DEPENDENCYPART_GRANDPAR
(20,10),(10,2),-0.0188801 # DEPENDENCYPART_GRANDPAR
(20,10),(10,3),-0.142255 # DEPENDENCYPART_GRANDPAR
(20,10),(10,4),-0.248778 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),-0.165116 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.0367173 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.224618 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.126334 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.0217209 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),0.111653 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),0.0405532 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.15825 # DEPENDENCYPART_GRANDPAR
(20,10),(10,14),-0.042301 # DEPENDENCYPART_GRANDPAR
(20,10),(10,19),-0.162566 # DEPENDENCYPART_GRANDPAR
(20,10),(10,22),-0.489439 # DEPENDENCYPART_GRANDPAR
(20,17),(17,8),-0.121435 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),0.00264801 # DEPENDENCYPART_GRANDPAR
(20,18),(18,9),-0.0215111 # DEPENDENCYPART_GRANDPAR
(20,18),(18,10),-0.0212975 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.0963222 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.0848553 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.248023 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.131222 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.226586 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.00363338 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.0422617 # DEPENDENCYPART_GRANDPAR
(20,18),(18,25),-0.60184 # DEPENDENCYPART_GRANDPAR
(20,19),(19,3),0.00368629 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),0.0621277 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),0.0771241 # DEPENDENCYPART_GRANDPAR
(20,19),(19,10),0.0773377 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),0.0496532 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.0313269 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.14569 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.124253 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.0224242 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),0.055896 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.0594142 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.460311 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.529488 # DEPENDENCYPART_GRANDPAR
(20,22),(22,1),-0.676563 # DEPENDENCYPART_GRANDPAR
(20,22),(22,2),-0.277642 # DEPENDENCYPART_GRANDPAR
(20,22),(22,3),-0.461034 # DEPENDENCYPART_GRANDPAR
(20,22),(22,4),-0.578839 # DEPENDENCYPART_GRANDPAR
(20,22),(22,5),-0.458475 # DEPENDENCYPART_GRANDPAR
(20,22),(22,6),-0.427813 # DEPENDENCYPART_GRANDPAR
(20,22),(22,7),-0.61114 # DEPENDENCYPART_GRANDPAR
(20,22),(22,9),-0.412817 # DEPENDENCYPART_GRANDPAR
(20,22),(22,10),-0.412603 # DEPENDENCYPART_GRANDPAR
(20,22),(22,11),-0.415067 # DEPENDENCYPART_GRANDPAR
(20,22),(22,12),-0.443853 # DEPENDENCYPART_GRANDPAR
(20,22),(22,13),-0.580959 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-0.51771 # DEPENDENCYPART_GRANDPAR
(20,22),(22,15),-0.559522 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.344578 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.434182 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.537898 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.517118 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.423555 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.14038 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.0148242 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.062879 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.138048 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.328404 # DEPENDENCYPART_GRANDPAR
(20,24),(24,16),-0.363574 # DEPENDENCYPART_GRANDPAR
(20,24),(24,20),-0.408644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,24),(24,21),0.0834349 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),-0.0228223 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.209503 # DEPENDENCYPART_GRANDPAR
(20,25),(25,17),-0.435337 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),-0.531843 # DEPENDENCYPART_GRANDPAR
(20,25),(25,20),-0.409136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,25),(25,21),0.0829429 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),-0.0220626 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),0.0428526 # DEPENDENCYPART_GRANDPAR
(21,4),(4,1),-0.764906 # DEPENDENCYPART_GRANDPAR
(21,4),(4,2),-0.548279 # DEPENDENCYPART_GRANDPAR
(21,4),(4,3),-0.519145 # DEPENDENCYPART_GRANDPAR
(21,4),(4,5),-0.326661 # DEPENDENCYPART_GRANDPAR
(21,4),(4,6),-0.462891 # DEPENDENCYPART_GRANDPAR
(21,4),(4,7),-1.03295 # DEPENDENCYPART_GRANDPAR
(21,4),(4,9),-0.445801 # DEPENDENCYPART_GRANDPAR
(21,4),(4,10),-0.746116 # DEPENDENCYPART_GRANDPAR
(21,4),(4,11),-0.557119 # DEPENDENCYPART_GRANDPAR
(21,4),(4,12),-0.517453 # DEPENDENCYPART_GRANDPAR
(21,4),(4,13),-0.576543 # DEPENDENCYPART_GRANDPAR
(21,4),(4,14),-0.501934 # DEPENDENCYPART_GRANDPAR
(21,4),(4,15),-0.553116 # DEPENDENCYPART_GRANDPAR
(21,4),(4,22),-0.910629 # DEPENDENCYPART_GRANDPAR
(21,4),(4,26),-0.816987 # DEPENDENCYPART_GRANDPAR
(21,7),(7,1),-0.522588 # DEPENDENCYPART_GRANDPAR
(21,7),(7,2),-0.372819 # DEPENDENCYPART_GRANDPAR
(21,7),(7,3),-0.342629 # DEPENDENCYPART_GRANDPAR
(21,7),(7,4),-0.526153 # DEPENDENCYPART_GRANDPAR
(21,7),(7,5),-0.170804 # DEPENDENCYPART_GRANDPAR
(21,7),(7,6),-0.214481 # DEPENDENCYPART_GRANDPAR
(21,7),(7,8),-0.611212 # DEPENDENCYPART_GRANDPAR
(21,7),(7,9),-0.304704 # DEPENDENCYPART_GRANDPAR
(21,7),(7,10),-0.605019 # DEPENDENCYPART_GRANDPAR
(21,7),(7,11),-0.434694 # DEPENDENCYPART_GRANDPAR
(21,7),(7,12),-0.37234 # DEPENDENCYPART_GRANDPAR
(21,7),(7,13),-0.404514 # DEPENDENCYPART_GRANDPAR
(21,7),(7,14),-0.363523 # DEPENDENCYPART_GRANDPAR
(21,7),(7,15),-0.381087 # DEPENDENCYPART_GRANDPAR
(21,7),(7,17),-0.213458 # DEPENDENCYPART_GRANDPAR
(21,7),(7,18),-0.304943 # DEPENDENCYPART_GRANDPAR
(21,7),(7,19),-0.227982 # DEPENDENCYPART_GRANDPAR
(21,7),(7,20),-0.332207 # DEPENDENCYPART_GRANDPAR
(21,7),(7,21),-0.956245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,7),(7,22),-0.947409 # DEPENDENCYPART_GRANDPAR
(21,7),(7,24),-0.532944 # DEPENDENCYPART_GRANDPAR
(21,7),(7,25),-0.414757 # DEPENDENCYPART_GRANDPAR
(21,7),(7,26),-0.860007 # DEPENDENCYPART_GRANDPAR
(21,12),(12,1),-0.732394 # DEPENDENCYPART_GRANDPAR
(21,12),(12,2),-0.568505 # DEPENDENCYPART_GRANDPAR
(21,12),(12,3),-0.55316 # DEPENDENCYPART_GRANDPAR
(21,12),(12,4),-0.713297 # DEPENDENCYPART_GRANDPAR
(21,12),(12,5),-0.346038 # DEPENDENCYPART_GRANDPAR
(21,12),(12,6),-0.458555 # DEPENDENCYPART_GRANDPAR
(21,12),(12,7),-1.05364 # DEPENDENCYPART_GRANDPAR
(21,12),(12,8),-0.676187 # DEPENDENCYPART_GRANDPAR
(21,12),(12,9),-0.442189 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),-0.742504 # DEPENDENCYPART_GRANDPAR
(21,12),(12,11),-0.558832 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-0.543564 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.50762 # DEPENDENCYPART_GRANDPAR
(21,12),(12,15),-0.520137 # DEPENDENCYPART_GRANDPAR
(21,12),(12,17),-0.393885 # DEPENDENCYPART_GRANDPAR
(21,12),(12,18),-0.485894 # DEPENDENCYPART_GRANDPAR
(21,12),(12,19),-0.450932 # DEPENDENCYPART_GRANDPAR
(21,12),(12,20),-0.506691 # DEPENDENCYPART_GRANDPAR
(21,12),(12,21),-0.923142 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,12),(12,22),-0.912619 # DEPENDENCYPART_GRANDPAR
(21,12),(12,24),-0.472615 # DEPENDENCYPART_GRANDPAR
(21,12),(12,25),-0.354414 # DEPENDENCYPART_GRANDPAR
(21,12),(12,26),-0.816984 # DEPENDENCYPART_GRANDPAR
(21,14),(14,1),-0.520379 # DEPENDENCYPART_GRANDPAR
(21,14),(14,2),-0.375065 # DEPENDENCYPART_GRANDPAR
(21,14),(14,3),-0.330127 # DEPENDENCYPART_GRANDPAR
(21,14),(14,4),-0.52079 # DEPENDENCYPART_GRANDPAR
(21,14),(14,5),-0.170901 # DEPENDENCYPART_GRANDPAR
(21,14),(14,6),-0.220204 # DEPENDENCYPART_GRANDPAR
(21,14),(14,7),-0.839652 # DEPENDENCYPART_GRANDPAR
(21,14),(14,8),-0.539103 # DEPENDENCYPART_GRANDPAR
(21,14),(14,9),-0.203838 # DEPENDENCYPART_GRANDPAR
(21,14),(14,10),-0.504153 # DEPENDENCYPART_GRANDPAR
(21,14),(14,11),-0.335799 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.396458 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.346124 # DEPENDENCYPART_GRANDPAR
(21,14),(14,15),-0.378754 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.452938 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.225218 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.316703 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),-0.228081 # DEPENDENCYPART_GRANDPAR
(21,14),(14,20),-0.329688 # DEPENDENCYPART_GRANDPAR
(21,14),(14,21),-0.956245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,14),(14,22),-0.94772 # DEPENDENCYPART_GRANDPAR
(21,14),(14,24),-0.533582 # DEPENDENCYPART_GRANDPAR
(21,14),(14,25),-0.415396 # DEPENDENCYPART_GRANDPAR
(21,14),(14,26),-0.860007 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.56172 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.403346 # DEPENDENCYPART_GRANDPAR
(21,18),(18,9),-0.293661 # DEPENDENCYPART_GRANDPAR
(21,18),(18,10),-0.593975 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.345473 # DEPENDENCYPART_GRANDPAR
(21,18),(18,12),-0.415363 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.405131 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.374854 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.381704 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.409593 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.199457 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.389229 # DEPENDENCYPART_GRANDPAR
(21,19),(19,3),-0.339383 # DEPENDENCYPART_GRANDPAR
(21,19),(19,6),-0.377913 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),-0.361547 # DEPENDENCYPART_GRANDPAR
(21,19),(19,10),-0.661862 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.345055 # DEPENDENCYPART_GRANDPAR
(21,19),(19,12),-0.469393 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.428789 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.405362 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.513258 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.26782 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.366905 # DEPENDENCYPART_GRANDPAR
(21,19),(19,24),-0.43982 # DEPENDENCYPART_GRANDPAR
(21,19),(19,25),-0.321619 # DEPENDENCYPART_GRANDPAR
(21,20),(20,6),-0.425775 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.709724 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.414224 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.390797 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.31573 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.409274 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.36779 # DEPENDENCYPART_GRANDPAR
(21,20),(20,22),-0.862531 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.42293 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.304729 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-0.81412 # DEPENDENCYPART_GRANDPAR
(21,22),(22,1),-1.10543 # DEPENDENCYPART_GRANDPAR
(21,22),(22,2),-0.882757 # DEPENDENCYPART_GRANDPAR
(21,22),(22,3),-0.814099 # DEPENDENCYPART_GRANDPAR
(21,22),(22,4),-1.09266 # DEPENDENCYPART_GRANDPAR
(21,22),(22,5),-0.63754 # DEPENDENCYPART_GRANDPAR
(21,22),(22,6),-0.891995 # DEPENDENCYPART_GRANDPAR
(21,22),(22,7),-1.42524 # DEPENDENCYPART_GRANDPAR
(21,22),(22,9),-0.875629 # DEPENDENCYPART_GRANDPAR
(21,22),(22,10),-1.17594 # DEPENDENCYPART_GRANDPAR
(21,22),(22,11),-0.819771 # DEPENDENCYPART_GRANDPAR
(21,22),(22,12),-0.893575 # DEPENDENCYPART_GRANDPAR
(21,22),(22,13),-0.900478 # DEPENDENCYPART_GRANDPAR
(21,22),(22,14),-0.887986 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-0.877051 # DEPENDENCYPART_GRANDPAR
(21,22),(22,16),-0.828205 # DEPENDENCYPART_GRANDPAR
(21,22),(22,17),-0.783422 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-0.87562 # DEPENDENCYPART_GRANDPAR
(21,22),(22,19),-0.727091 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.854122 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.436405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,23),0.0248629 # DEPENDENCYPART_GRANDPAR
(21,22),(22,24),0.104462 # DEPENDENCYPART_GRANDPAR
(21,22),(22,25),0.213742 # DEPENDENCYPART_GRANDPAR
(21,22),(22,26),-0.395464 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.809221 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.735302 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.496835 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,23),0.0925295 # DEPENDENCYPART_GRANDPAR
(21,24),(24,25),0.148306 # DEPENDENCYPART_GRANDPAR
(21,25),(25,17),-0.740687 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-0.703564 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.735302 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.496112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,23),0.0959764 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),0.0531599 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),-0.00837374 # DEPENDENCYPART_GRANDPAR
(22,1),(1,3),-0.164165 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),-0.264646 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),-0.205794 # DEPENDENCYPART_GRANDPAR
(22,1),(1,6),-0.340382 # DEPENDENCYPART_GRANDPAR
(22,1),(1,7),-0.400633 # DEPENDENCYPART_GRANDPAR
