# _root_ — 1997 telén a szponzorokkal megállapodtunk , hogy a ' 98-as szezonra egy F2-es Opel_Astrát vásárolunk , amit egy jó nevű német cég készít fel a versenyekre — nyilatkozta az újdonsült bronzérmes .
#goldHeads=29,3,6,5,6,29,6,6,12,12,12,16,15,15,16,6,16,24,23,21,23,23,24,16,24,27,24,29,0,32,32,29,29,
#predictedHeads=29,3,6,5,6,29,29,6,12,29,12,16,14,15,16,29,29,24,23,23,23,23,24,29,24,27,24,29,0,32,32,29,29,
(24,2),(2,28),-0.629613 # DEPENDENCYPART_GRANDPAR
(24,2),(2,29),-0.624055 # DEPENDENCYPART_GRANDPAR
(24,2),(2,33),-1.06063 # DEPENDENCYPART_GRANDPAR
(24,3),(3,1),-0.135745 # DEPENDENCYPART_GRANDPAR
(24,3),(3,2),-0.0748858 # DEPENDENCYPART_GRANDPAR
(24,3),(3,4),-0.310281 # DEPENDENCYPART_GRANDPAR
(24,3),(3,5),-0.0112 # DEPENDENCYPART_GRANDPAR
(24,3),(3,7),0.0253553 # DEPENDENCYPART_GRANDPAR
(24,3),(3,12),-0.0728484 # DEPENDENCYPART_GRANDPAR
(24,3),(3,14),0.0476491 # DEPENDENCYPART_GRANDPAR
(24,3),(3,24),-1.37838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,3),(3,29),-0.743048 # DEPENDENCYPART_GRANDPAR
(24,3),(3,33),-1.16775 # DEPENDENCYPART_GRANDPAR
(24,5),(5,1),-0.136897 # DEPENDENCYPART_GRANDPAR
(24,5),(5,2),-0.0760372 # DEPENDENCYPART_GRANDPAR
(24,5),(5,3),-0.0152069 # DEPENDENCYPART_GRANDPAR
(24,5),(5,4),-0.237189 # DEPENDENCYPART_GRANDPAR
(24,5),(5,33),-1.16775 # DEPENDENCYPART_GRANDPAR
(24,6),(6,1),-0.222993 # DEPENDENCYPART_GRANDPAR
(24,6),(6,2),-0.0561006 # DEPENDENCYPART_GRANDPAR
(24,6),(6,3),-0.0628612 # DEPENDENCYPART_GRANDPAR
(24,6),(6,4),-0.249151 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.0554042 # DEPENDENCYPART_GRANDPAR
(24,6),(6,7),-0.120142 # DEPENDENCYPART_GRANDPAR
(24,6),(6,8),-0.0550906 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),-0.0250794 # DEPENDENCYPART_GRANDPAR
(24,6),(6,10),-0.0852871 # DEPENDENCYPART_GRANDPAR
(24,6),(6,11),-0.24607 # DEPENDENCYPART_GRANDPAR
(24,6),(6,12),-0.160748 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),-0.046213 # DEPENDENCYPART_GRANDPAR
(24,6),(6,15),-0.00118155 # DEPENDENCYPART_GRANDPAR
(24,6),(6,16),0.0419867 # DEPENDENCYPART_GRANDPAR
(24,6),(6,17),-0.222926 # DEPENDENCYPART_GRANDPAR
(24,6),(6,18),-0.0285096 # DEPENDENCYPART_GRANDPAR
(24,6),(6,20),-0.0336009 # DEPENDENCYPART_GRANDPAR
(24,6),(6,21),0.08 # DEPENDENCYPART_GRANDPAR
(24,6),(6,23),0.369654 # DEPENDENCYPART_GRANDPAR
(24,6),(6,24),-1.15275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,6),(6,25),-0.0283155 # DEPENDENCYPART_GRANDPAR
(24,6),(6,27),-0.0291629 # DEPENDENCYPART_GRANDPAR
(24,6),(6,28),-0.583824 # DEPENDENCYPART_GRANDPAR
(24,6),(6,29),-0.517416 # DEPENDENCYPART_GRANDPAR
(24,6),(6,32),-0.0755045 # DEPENDENCYPART_GRANDPAR
(24,6),(6,33),-0.881675 # DEPENDENCYPART_GRANDPAR
(24,8),(8,1),-0.315685 # DEPENDENCYPART_GRANDPAR
(24,8),(8,3),-0.395864 # DEPENDENCYPART_GRANDPAR
(24,8),(8,5),-0.390272 # DEPENDENCYPART_GRANDPAR
(24,8),(8,6),-0.600982 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),-0.366014 # DEPENDENCYPART_GRANDPAR
(24,8),(8,10),-0.227008 # DEPENDENCYPART_GRANDPAR
(24,8),(8,11),-0.492445 # DEPENDENCYPART_GRANDPAR
(24,8),(8,12),-0.422217 # DEPENDENCYPART_GRANDPAR
(24,8),(8,15),-0.26265 # DEPENDENCYPART_GRANDPAR
(24,8),(8,16),-0.163495 # DEPENDENCYPART_GRANDPAR
(24,8),(8,17),-0.489911 # DEPENDENCYPART_GRANDPAR
(24,8),(8,24),-1.47335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,8),(8,28),-0.764565 # DEPENDENCYPART_GRANDPAR
(24,8),(8,29),-0.838011 # DEPENDENCYPART_GRANDPAR
(24,8),(8,33),-1.18445 # DEPENDENCYPART_GRANDPAR
(24,9),(9,10),0.120606 # DEPENDENCYPART_GRANDPAR
(24,9),(9,11),-0.0189293 # DEPENDENCYPART_GRANDPAR
(24,11),(11,2),-0.113045 # DEPENDENCYPART_GRANDPAR
(24,11),(11,3),-0.17454 # DEPENDENCYPART_GRANDPAR
(24,11),(11,4),-0.0826301 # DEPENDENCYPART_GRANDPAR
(24,11),(11,5),-0.166913 # DEPENDENCYPART_GRANDPAR
(24,11),(11,6),-0.142004 # DEPENDENCYPART_GRANDPAR
(24,11),(11,7),-0.110636 # DEPENDENCYPART_GRANDPAR
(24,11),(11,8),-0.101433 # DEPENDENCYPART_GRANDPAR
(24,11),(11,9),0.283162 # DEPENDENCYPART_GRANDPAR
(24,11),(11,10),-0.055506 # DEPENDENCYPART_GRANDPAR
(24,11),(11,15),-0.0389399 # DEPENDENCYPART_GRANDPAR
(24,12),(12,1),-0.135745 # DEPENDENCYPART_GRANDPAR
(24,12),(12,2),-0.0748858 # DEPENDENCYPART_GRANDPAR
(24,12),(12,3),-0.0129819 # DEPENDENCYPART_GRANDPAR
(24,12),(12,4),-0.236038 # DEPENDENCYPART_GRANDPAR
(24,12),(12,5),-0.00618667 # DEPENDENCYPART_GRANDPAR
(24,12),(12,6),-0.026643 # DEPENDENCYPART_GRANDPAR
(24,12),(12,7),-0.0235881 # DEPENDENCYPART_GRANDPAR
(24,12),(12,8),-0.0763647 # DEPENDENCYPART_GRANDPAR
(24,12),(12,9),0.129755 # DEPENDENCYPART_GRANDPAR
(24,12),(12,10),-0.0170548 # DEPENDENCYPART_GRANDPAR
(24,12),(12,11),-0.130332 # DEPENDENCYPART_GRANDPAR
(24,12),(12,14),0.0476491 # DEPENDENCYPART_GRANDPAR
(24,12),(12,15),0.0867185 # DEPENDENCYPART_GRANDPAR
(24,12),(12,17),-0.0774295 # DEPENDENCYPART_GRANDPAR
(24,12),(12,23),0.445304 # DEPENDENCYPART_GRANDPAR
(24,12),(12,24),-1.37838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,12),(12,27),-0.473523 # DEPENDENCYPART_GRANDPAR
(24,12),(12,28),-0.746054 # DEPENDENCYPART_GRANDPAR
(24,12),(12,29),-0.743048 # DEPENDENCYPART_GRANDPAR
(24,12),(12,33),-1.16775 # DEPENDENCYPART_GRANDPAR
(24,14),(14,1),-0.13091 # DEPENDENCYPART_GRANDPAR
(24,14),(14,4),-0.158522 # DEPENDENCYPART_GRANDPAR
(24,14),(14,6),-0.0859765 # DEPENDENCYPART_GRANDPAR
(24,14),(14,7),-0.0771374 # DEPENDENCYPART_GRANDPAR
(24,14),(14,8),-0.0215237 # DEPENDENCYPART_GRANDPAR
(24,14),(14,9),0.20727 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),-0.0211932 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),-0.162628 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.124473 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.0429607 # DEPENDENCYPART_GRANDPAR
(24,14),(14,15),0.00616356 # DEPENDENCYPART_GRANDPAR
(24,14),(14,16),0.0607714 # DEPENDENCYPART_GRANDPAR
(24,14),(14,17),-0.153085 # DEPENDENCYPART_GRANDPAR
(24,14),(14,23),0.360609 # DEPENDENCYPART_GRANDPAR
(24,14),(14,27),-0.25002 # DEPENDENCYPART_GRANDPAR
(24,15),(15,9),0.129755 # DEPENDENCYPART_GRANDPAR
(24,15),(15,10),-0.0170548 # DEPENDENCYPART_GRANDPAR
(24,15),(15,11),-0.130332 # DEPENDENCYPART_GRANDPAR
(24,15),(15,12),-0.0662896 # DEPENDENCYPART_GRANDPAR
(24,15),(15,13),-0.048268 # DEPENDENCYPART_GRANDPAR
(24,15),(15,14),0.0478722 # DEPENDENCYPART_GRANDPAR
(24,15),(15,17),-0.0774295 # DEPENDENCYPART_GRANDPAR
(24,15),(15,23),0.445304 # DEPENDENCYPART_GRANDPAR
(24,15),(15,24),-1.37838 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,15),(15,32),-0.519865 # DEPENDENCYPART_GRANDPAR
(24,15),(15,33),-1.16775 # DEPENDENCYPART_GRANDPAR
(24,16),(16,1),-0.219057 # DEPENDENCYPART_GRANDPAR
(24,16),(16,2),-0.0521651 # DEPENDENCYPART_GRANDPAR
(24,16),(16,3),-0.0630876 # DEPENDENCYPART_GRANDPAR
(24,16),(16,4),-0.249151 # DEPENDENCYPART_GRANDPAR
(24,16),(16,5),-0.0556305 # DEPENDENCYPART_GRANDPAR
(24,16),(16,6),-0.0550964 # DEPENDENCYPART_GRANDPAR
(24,16),(16,7),-0.098044 # DEPENDENCYPART_GRANDPAR
(24,16),(16,8),0.0120683 # DEPENDENCYPART_GRANDPAR
(24,16),(16,9),0.116642 # DEPENDENCYPART_GRANDPAR
(24,16),(16,10),-0.0488621 # DEPENDENCYPART_GRANDPAR
(24,16),(16,11),-0.236097 # DEPENDENCYPART_GRANDPAR
(24,16),(16,12),-0.116395 # DEPENDENCYPART_GRANDPAR
(24,16),(16,13),-0.120111 # DEPENDENCYPART_GRANDPAR
(24,16),(16,14),-0.0317203 # DEPENDENCYPART_GRANDPAR
(24,16),(16,15),0.0431715 # DEPENDENCYPART_GRANDPAR
(24,16),(16,17),-0.222926 # DEPENDENCYPART_GRANDPAR
(24,16),(16,18),-0.0285096 # DEPENDENCYPART_GRANDPAR
(24,16),(16,20),-0.0296643 # DEPENDENCYPART_GRANDPAR
(24,16),(16,21),0.0839366 # DEPENDENCYPART_GRANDPAR
(24,16),(16,22),0.161081 # DEPENDENCYPART_GRANDPAR
(24,16),(16,23),0.369667 # DEPENDENCYPART_GRANDPAR
(24,16),(16,24),-1.15275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,16),(16,25),-0.0283155 # DEPENDENCYPART_GRANDPAR
(24,16),(16,27),-0.0291629 # DEPENDENCYPART_GRANDPAR
(24,16),(16,28),-0.583824 # DEPENDENCYPART_GRANDPAR
(24,16),(16,29),-0.517416 # DEPENDENCYPART_GRANDPAR
(24,16),(16,32),-0.0755045 # DEPENDENCYPART_GRANDPAR
(24,16),(16,33),-0.881675 # DEPENDENCYPART_GRANDPAR
(24,18),(18,20),-0.0726186 # DEPENDENCYPART_GRANDPAR
(24,18),(18,21),0.00516634 # DEPENDENCYPART_GRANDPAR
(24,18),(18,22),0.0790426 # DEPENDENCYPART_GRANDPAR
(24,18),(18,23),0.242103 # DEPENDENCYPART_GRANDPAR
(24,18),(18,27),0.0224967 # DEPENDENCYPART_GRANDPAR
(24,18),(18,32),-0.0238449 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),0.168955 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),0.245062 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),0.0522694 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),0.310755 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),0.0690558 # DEPENDENCYPART_GRANDPAR
(24,21),(21,2),-0.113861 # DEPENDENCYPART_GRANDPAR
(24,21),(21,6),-0.143038 # DEPENDENCYPART_GRANDPAR
(24,21),(21,8),-0.104531 # DEPENDENCYPART_GRANDPAR
(24,21),(21,14),-0.0627048 # DEPENDENCYPART_GRANDPAR
(24,21),(21,15),-0.0138613 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),-0.0182963 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),-0.222645 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),0.0643099 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),0.316101 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),0.0779747 # DEPENDENCYPART_GRANDPAR
(24,21),(21,32),-0.35133 # DEPENDENCYPART_GRANDPAR
(24,22),(22,14),-0.0592813 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),0.0677418 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),0.323965 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),0.0640992 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),0.082718 # DEPENDENCYPART_GRANDPAR
(24,23),(23,2),-0.0378894 # DEPENDENCYPART_GRANDPAR
(24,23),(23,4),-0.160009 # DEPENDENCYPART_GRANDPAR
(24,23),(23,9),0.205783 # DEPENDENCYPART_GRANDPAR
(24,23),(23,11),-0.0713814 # DEPENDENCYPART_GRANDPAR
(24,23),(23,13),0.0278317 # DEPENDENCYPART_GRANDPAR
(24,23),(23,14),0.0780203 # DEPENDENCYPART_GRANDPAR
(24,23),(23,15),0.140438 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),0.1318 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),-0.0890078 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),0.151368 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),0.364518 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),0.241057 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),0.272298 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.336237 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.473536 # DEPENDENCYPART_GRANDPAR
(24,23),(23,32),-0.519877 # DEPENDENCYPART_GRANDPAR
(24,25),(25,8),-0.305862 # DEPENDENCYPART_GRANDPAR
(24,25),(25,12),-0.353421 # DEPENDENCYPART_GRANDPAR
(24,25),(25,16),-0.239616 # DEPENDENCYPART_GRANDPAR
(24,25),(25,20),-0.21792 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-0.146799 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),0.150808 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-0.923488 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,25),(25,27),0.0712347 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.22211 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.303561 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),0.0248932 # DEPENDENCYPART_GRANDPAR
(24,27),(27,13),-0.661136 # DEPENDENCYPART_GRANDPAR
(24,27),(27,19),-0.32445 # DEPENDENCYPART_GRANDPAR
(24,27),(27,25),0.00511962 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),0.216564 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.2398 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.238491 # DEPENDENCYPART_GRANDPAR
(24,27),(27,32),0.0916812 # DEPENDENCYPART_GRANDPAR
(24,29),(29,1),-0.482245 # DEPENDENCYPART_GRANDPAR
(24,29),(29,3),-0.18441 # DEPENDENCYPART_GRANDPAR
(24,29),(29,5),-0.169617 # DEPENDENCYPART_GRANDPAR
(24,29),(29,6),-0.309614 # DEPENDENCYPART_GRANDPAR
(24,29),(29,7),-0.238732 # DEPENDENCYPART_GRANDPAR
(24,29),(29,8),-0.308386 # DEPENDENCYPART_GRANDPAR
(24,29),(29,9),-0.160765 # DEPENDENCYPART_GRANDPAR
(24,29),(29,10),-0.253176 # DEPENDENCYPART_GRANDPAR
(24,29),(29,11),-0.353937 # DEPENDENCYPART_GRANDPAR
(24,29),(29,12),-0.237718 # DEPENDENCYPART_GRANDPAR
(24,29),(29,14),-0.151767 # DEPENDENCYPART_GRANDPAR
(24,29),(29,15),-0.0781514 # DEPENDENCYPART_GRANDPAR
(24,29),(29,16),-0.184872 # DEPENDENCYPART_GRANDPAR
(24,29),(29,17),-0.341516 # DEPENDENCYPART_GRANDPAR
(24,29),(29,18),-0.0852366 # DEPENDENCYPART_GRANDPAR
(24,29),(29,19),-0.0206194 # DEPENDENCYPART_GRANDPAR
(24,29),(29,20),-0.120568 # DEPENDENCYPART_GRANDPAR
(24,29),(29,21),-0.0409414 # DEPENDENCYPART_GRANDPAR
(24,29),(29,22),0.0455792 # DEPENDENCYPART_GRANDPAR
(24,29),(29,23),0.258175 # DEPENDENCYPART_GRANDPAR
(24,29),(29,24),-0.930611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,29),(29,25),-0.030559 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),0.129405 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),0.035764 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),-0.307386 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),-0.239274 # DEPENDENCYPART_GRANDPAR
(24,29),(29,31),-0.294621 # DEPENDENCYPART_GRANDPAR
(24,29),(29,32),0.0300227 # DEPENDENCYPART_GRANDPAR
(24,29),(29,33),-0.751365 # DEPENDENCYPART_GRANDPAR
(24,30),(30,31),-0.153508 # DEPENDENCYPART_GRANDPAR
(24,31),(31,18),-0.307834 # DEPENDENCYPART_GRANDPAR
(24,31),(31,30),-0.231387 # DEPENDENCYPART_GRANDPAR
(24,32),(32,19),-0.32445 # DEPENDENCYPART_GRANDPAR
(24,32),(32,26),0.216564 # DEPENDENCYPART_GRANDPAR
(24,32),(32,27),0.131464 # DEPENDENCYPART_GRANDPAR
(24,32),(32,28),-0.177878 # DEPENDENCYPART_GRANDPAR
(24,32),(32,30),-0.206557 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),-0.173125 # DEPENDENCYPART_GRANDPAR
(25,8),(8,1),-0.750798 # DEPENDENCYPART_GRANDPAR
(25,8),(8,3),-0.333578 # DEPENDENCYPART_GRANDPAR
(25,8),(8,5),-0.348423 # DEPENDENCYPART_GRANDPAR
(25,8),(8,6),-0.486401 # DEPENDENCYPART_GRANDPAR
(25,8),(8,7),-0.446181 # DEPENDENCYPART_GRANDPAR
(25,8),(8,10),-0.378329 # DEPENDENCYPART_GRANDPAR
(25,8),(8,11),-0.384735 # DEPENDENCYPART_GRANDPAR
(25,8),(8,12),-0.237275 # DEPENDENCYPART_GRANDPAR
(25,8),(8,15),-0.318899 # DEPENDENCYPART_GRANDPAR
(25,8),(8,16),-0.276019 # DEPENDENCYPART_GRANDPAR
(25,8),(8,17),-0.309828 # DEPENDENCYPART_GRANDPAR
(25,8),(8,24),-0.242664 # DEPENDENCYPART_GRANDPAR
(25,8),(8,28),-0.515605 # DEPENDENCYPART_GRANDPAR
(25,8),(8,29),-0.485319 # DEPENDENCYPART_GRANDPAR
(25,8),(8,33),-0.837172 # DEPENDENCYPART_GRANDPAR
(25,12),(12,1),-0.753302 # DEPENDENCYPART_GRANDPAR
(25,12),(12,2),-0.331224 # DEPENDENCYPART_GRANDPAR
(25,12),(12,3),-0.333352 # DEPENDENCYPART_GRANDPAR
(25,12),(12,4),-0.339229 # DEPENDENCYPART_GRANDPAR
(25,12),(12,5),-0.347263 # DEPENDENCYPART_GRANDPAR
(25,12),(12,6),-0.393952 # DEPENDENCYPART_GRANDPAR
(25,12),(12,7),-0.372565 # DEPENDENCYPART_GRANDPAR
(25,12),(12,8),-0.453538 # DEPENDENCYPART_GRANDPAR
(25,12),(12,9),-0.288896 # DEPENDENCYPART_GRANDPAR
(25,12),(12,10),-0.397013 # DEPENDENCYPART_GRANDPAR
(25,12),(12,11),-0.347911 # DEPENDENCYPART_GRANDPAR
(25,12),(12,14),-0.274595 # DEPENDENCYPART_GRANDPAR
(25,12),(12,15),-0.243104 # DEPENDENCYPART_GRANDPAR
(25,12),(12,17),-0.203068 # DEPENDENCYPART_GRANDPAR
(25,12),(12,23),-0.130508 # DEPENDENCYPART_GRANDPAR
(25,12),(12,24),-0.193956 # DEPENDENCYPART_GRANDPAR
(25,12),(12,27),-0.548625 # DEPENDENCYPART_GRANDPAR
(25,12),(12,28),-0.523742 # DEPENDENCYPART_GRANDPAR
(25,12),(12,29),-0.439757 # DEPENDENCYPART_GRANDPAR
(25,12),(12,33),-0.84448 # DEPENDENCYPART_GRANDPAR
(25,16),(16,1),-0.739326 # DEPENDENCYPART_GRANDPAR
(25,16),(16,2),-0.294926 # DEPENDENCYPART_GRANDPAR
(25,16),(16,3),-0.274925 # DEPENDENCYPART_GRANDPAR
(25,16),(16,4),-0.291874 # DEPENDENCYPART_GRANDPAR
(25,16),(16,5),-0.288474 # DEPENDENCYPART_GRANDPAR
(25,16),(16,6),-0.361148 # DEPENDENCYPART_GRANDPAR
(25,16),(16,7),-0.338288 # DEPENDENCYPART_GRANDPAR
(25,16),(16,8),-0.289345 # DEPENDENCYPART_GRANDPAR
(25,16),(16,9),-0.241542 # DEPENDENCYPART_GRANDPAR
(25,16),(16,10),-0.358744 # DEPENDENCYPART_GRANDPAR
(25,16),(16,11),-0.346302 # DEPENDENCYPART_GRANDPAR
(25,16),(16,12),-0.236984 # DEPENDENCYPART_GRANDPAR
(25,16),(16,13),-0.158707 # DEPENDENCYPART_GRANDPAR
(25,16),(16,14),-0.305356 # DEPENDENCYPART_GRANDPAR
(25,16),(16,15),-0.318608 # DEPENDENCYPART_GRANDPAR
(25,16),(16,17),-0.363085 # DEPENDENCYPART_GRANDPAR
(25,16),(16,18),-0.21242 # DEPENDENCYPART_GRANDPAR
(25,16),(16,20),-0.156176 # DEPENDENCYPART_GRANDPAR
(25,16),(16,21),-0.152489 # DEPENDENCYPART_GRANDPAR
(25,16),(16,22),-0.152905 # DEPENDENCYPART_GRANDPAR
(25,16),(16,23),-0.196487 # DEPENDENCYPART_GRANDPAR
(25,16),(16,24),-0.217722 # DEPENDENCYPART_GRANDPAR
(25,16),(16,25),-0.970301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,16),(16,27),-0.536017 # DEPENDENCYPART_GRANDPAR
(25,16),(16,28),-0.603422 # DEPENDENCYPART_GRANDPAR
(25,16),(16,29),-0.495884 # DEPENDENCYPART_GRANDPAR
(25,16),(16,32),-0.727112 # DEPENDENCYPART_GRANDPAR
(25,16),(16,33),-0.853554 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.261993 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),-0.0810489 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),-0.115348 # DEPENDENCYPART_GRANDPAR
(25,21),(21,2),-0.302894 # DEPENDENCYPART_GRANDPAR
(25,21),(21,6),-0.41135 # DEPENDENCYPART_GRANDPAR
(25,21),(21,8),-0.406089 # DEPENDENCYPART_GRANDPAR
(25,21),(21,14),-0.318042 # DEPENDENCYPART_GRANDPAR
(25,21),(21,15),-0.342956 # DEPENDENCYPART_GRANDPAR
(25,21),(21,16),-0.302295 # DEPENDENCYPART_GRANDPAR
(25,21),(21,17),-0.331529 # DEPENDENCYPART_GRANDPAR
(25,21),(21,18),-0.253469 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.0786041 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.126318 # DEPENDENCYPART_GRANDPAR
(25,21),(21,32),-0.683782 # DEPENDENCYPART_GRANDPAR
(25,23),(23,2),-0.329703 # DEPENDENCYPART_GRANDPAR
(25,23),(23,4),-0.308789 # DEPENDENCYPART_GRANDPAR
(25,23),(23,9),-0.258456 # DEPENDENCYPART_GRANDPAR
(25,23),(23,11),-0.334522 # DEPENDENCYPART_GRANDPAR
(25,23),(23,13),-0.118694 # DEPENDENCYPART_GRANDPAR
(25,23),(23,14),-0.314838 # DEPENDENCYPART_GRANDPAR
(25,23),(23,15),-0.367092 # DEPENDENCYPART_GRANDPAR
(25,23),(23,16),-0.283968 # DEPENDENCYPART_GRANDPAR
(25,23),(23,17),-0.318259 # DEPENDENCYPART_GRANDPAR
(25,23),(23,18),-0.267919 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.0807087 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.120592 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.174009 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.202261 # DEPENDENCYPART_GRANDPAR
(25,23),(23,27),-0.54863 # DEPENDENCYPART_GRANDPAR
(25,23),(23,32),-0.739724 # DEPENDENCYPART_GRANDPAR
(25,24),(24,1),-0.743262 # DEPENDENCYPART_GRANDPAR
(25,24),(24,2),-0.298862 # DEPENDENCYPART_GRANDPAR
(25,24),(24,3),-0.274698 # DEPENDENCYPART_GRANDPAR
(25,24),(24,5),-0.288247 # DEPENDENCYPART_GRANDPAR
(25,24),(24,6),-0.361148 # DEPENDENCYPART_GRANDPAR
(25,24),(24,7),-0.34616 # DEPENDENCYPART_GRANDPAR
(25,24),(24,8),-0.289345 # DEPENDENCYPART_GRANDPAR
(25,24),(24,9),-0.241542 # DEPENDENCYPART_GRANDPAR
(25,24),(24,10),-0.36268 # DEPENDENCYPART_GRANDPAR
(25,24),(24,11),-0.346301 # DEPENDENCYPART_GRANDPAR
(25,24),(24,12),-0.236758 # DEPENDENCYPART_GRANDPAR
(25,24),(24,13),-0.158707 # DEPENDENCYPART_GRANDPAR
(25,24),(24,14),-0.305356 # DEPENDENCYPART_GRANDPAR
(25,24),(24,15),-0.318381 # DEPENDENCYPART_GRANDPAR
(25,24),(24,16),-0.252093 # DEPENDENCYPART_GRANDPAR
(25,24),(24,17),-0.295166 # DEPENDENCYPART_GRANDPAR
(25,24),(24,18),-0.202496 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.120722 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.156637 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.188484 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.195183 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.198158 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-0.970301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.434131 # DEPENDENCYPART_GRANDPAR
(25,24),(24,27),-0.536017 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-0.603422 # DEPENDENCYPART_GRANDPAR
(25,24),(24,29),-0.495884 # DEPENDENCYPART_GRANDPAR
(25,24),(24,30),-0.647445 # DEPENDENCYPART_GRANDPAR
(25,24),(24,31),-0.684081 # DEPENDENCYPART_GRANDPAR
(25,24),(24,32),-0.727112 # DEPENDENCYPART_GRANDPAR
(25,24),(24,33),-0.853554 # DEPENDENCYPART_GRANDPAR
(25,27),(27,13),-0.546657 # DEPENDENCYPART_GRANDPAR
(25,27),(27,19),-0.508672 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-0.590598 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,26),-0.0755475 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),-0.240604 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.100765 # DEPENDENCYPART_GRANDPAR
(25,27),(27,32),-0.348396 # DEPENDENCYPART_GRANDPAR
(25,29),(29,1),-1.11613 # DEPENDENCYPART_GRANDPAR
(25,29),(29,3),-0.712958 # DEPENDENCYPART_GRANDPAR
