# _root_ Egyértelmű sikernek könyvelheti el , hogy a sokáig kizárólag klasszikusokhoz szoktatott , jómódú salzburgi publikum idővel hajlandónak mutatkozott befogadni a kortárs zenét is .
#goldHeads=2,3,0,3,3,3,15,11,11,11,15,15,15,15,18,18,18,3,18,22,22,19,18,3,
#predictedHeads=2,3,0,3,3,3,15,11,11,11,15,15,15,15,18,17,19,3,18,22,22,19,18,3,
(18,11),(11,7),0.259554 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.0815415 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.0663362 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),0.113497 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.173272 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.0715006 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.0599667 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),0.321585 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.33096 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.446403 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.471941 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.313291 # DEPENDENCYPART_GRANDPAR
(18,11),(11,23),-0.672926 # DEPENDENCYPART_GRANDPAR
(18,11),(11,24),-0.924434 # DEPENDENCYPART_GRANDPAR
(18,13),(13,3),-0.352548 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.261479 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.343235 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),0.259554 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.0663362 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),0.113497 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.124991 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.20397 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.0599667 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.321585 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.471941 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.313291 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.672926 # DEPENDENCYPART_GRANDPAR
(18,13),(13,24),-0.924434 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),0.259184 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.0663412 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),0.113488 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.126766 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.203998 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.0427723 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.176619 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.334872 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.247578 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.185776 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),0.0941873 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.0231426 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),0.264046 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.0335719 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.128268 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),0.0504222 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),0.0697191 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.158213 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.459447 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.481562 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.299005 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.239411 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.284389 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.0321085 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),0.2231 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.13227 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.0482759 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.0322391 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.0489483 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.323896 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.26354 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.378981 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.315527 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.156588 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.591791 # DEPENDENCYPART_GRANDPAR
(18,17),(17,9),-0.0663362 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.20397 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.0409971 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.0251539 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.0606548 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.131559 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.33096 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.446403 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.471941 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.313291 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.672926 # DEPENDENCYPART_GRANDPAR
(18,17),(17,24),-0.924434 # DEPENDENCYPART_GRANDPAR
(18,19),(19,1),-0.536261 # DEPENDENCYPART_GRANDPAR
(18,19),(19,2),-0.328464 # DEPENDENCYPART_GRANDPAR
(18,19),(19,3),-0.519911 # DEPENDENCYPART_GRANDPAR
(18,19),(19,5),-0.389605 # DEPENDENCYPART_GRANDPAR
(18,19),(19,6),-0.548235 # DEPENDENCYPART_GRANDPAR
(18,19),(19,7),-0.183844 # DEPENDENCYPART_GRANDPAR
(18,19),(19,8),-0.0201543 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),0.00772009 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),0.0981721 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-0.247509 # DEPENDENCYPART_GRANDPAR
(18,19),(19,12),-0.332097 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.163515 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.148493 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.0759795 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),0.174503 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),0.22957 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.99051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),0.0320566 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.0750839 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.0832682 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.340954 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),-0.606875 # DEPENDENCYPART_GRANDPAR
(18,21),(21,7),-0.504429 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.0383372 # DEPENDENCYPART_GRANDPAR
(18,22),(22,7),-0.504429 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-0.52034 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-0.127764 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),-0.0443702 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.0290464 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0527156 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.458058 # DEPENDENCYPART_GRANDPAR
(18,23),(23,1),-0.842422 # DEPENDENCYPART_GRANDPAR
(18,23),(23,3),-0.799852 # DEPENDENCYPART_GRANDPAR
(18,23),(23,6),-0.721433 # DEPENDENCYPART_GRANDPAR
(18,23),(23,11),-0.553769 # DEPENDENCYPART_GRANDPAR
(18,23),(23,14),-0.454752 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.460755 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),-0.182297 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-0.0766896 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-1.19085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),-0.305821 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.194428 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.400192 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.237945 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.779799 # DEPENDENCYPART_GRANDPAR
(19,1),(1,18),-0.217169 # DEPENDENCYPART_GRANDPAR
(19,1),(1,19),-0.91574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,1),(1,24),-0.797187 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.223396 # DEPENDENCYPART_GRANDPAR
(19,3),(3,1),-0.315598 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.25396 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),-0.338146 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),-0.350434 # DEPENDENCYPART_GRANDPAR
(19,3),(3,6),-0.254644 # DEPENDENCYPART_GRANDPAR
(19,3),(3,7),-0.0332324 # DEPENDENCYPART_GRANDPAR
(19,3),(3,8),-0.14481 # DEPENDENCYPART_GRANDPAR
(19,3),(3,9),-0.152936 # DEPENDENCYPART_GRANDPAR
(19,3),(3,10),-0.146283 # DEPENDENCYPART_GRANDPAR
(19,3),(3,11),-0.172385 # DEPENDENCYPART_GRANDPAR
(19,3),(3,12),-0.22443 # DEPENDENCYPART_GRANDPAR
(19,3),(3,13),-0.115447 # DEPENDENCYPART_GRANDPAR
(19,3),(3,14),-0.0543417 # DEPENDENCYPART_GRANDPAR
(19,3),(3,15),-0.0155356 # DEPENDENCYPART_GRANDPAR
(19,3),(3,16),0.0211152 # DEPENDENCYPART_GRANDPAR
(19,3),(3,17),0.0134272 # DEPENDENCYPART_GRANDPAR
(19,3),(3,18),-0.213711 # DEPENDENCYPART_GRANDPAR
(19,3),(3,19),-0.790394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,3),(3,21),0.0176628 # DEPENDENCYPART_GRANDPAR
(19,3),(3,22),0.109082 # DEPENDENCYPART_GRANDPAR
(19,3),(3,23),-0.361269 # DEPENDENCYPART_GRANDPAR
(19,3),(3,24),-0.604248 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),-0.608045 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.587102 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),-0.968598 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.537263 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.596307 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),-0.418759 # DEPENDENCYPART_GRANDPAR
(19,6),(6,12),-0.491414 # DEPENDENCYPART_GRANDPAR
(19,6),(6,13),-0.361821 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),-0.300717 # DEPENDENCYPART_GRANDPAR
(19,6),(6,15),-0.277004 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),-0.105208 # DEPENDENCYPART_GRANDPAR
(19,6),(6,17),-0.232947 # DEPENDENCYPART_GRANDPAR
(19,6),(6,18),-0.419665 # DEPENDENCYPART_GRANDPAR
(19,6),(6,19),-1.11099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,6),(6,23),-0.620443 # DEPENDENCYPART_GRANDPAR
(19,6),(6,24),-0.90702 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.17393 # DEPENDENCYPART_GRANDPAR
(19,8),(8,16),0.0485585 # DEPENDENCYPART_GRANDPAR
(19,9),(9,3),-0.458649 # DEPENDENCYPART_GRANDPAR
(19,9),(9,5),-0.314557 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.244387 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.141994 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),-0.174527 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.188839 # DEPENDENCYPART_GRANDPAR
(19,9),(9,13),-0.131901 # DEPENDENCYPART_GRANDPAR
(19,9),(9,15),-0.0437803 # DEPENDENCYPART_GRANDPAR
(19,9),(9,16),0.0467384 # DEPENDENCYPART_GRANDPAR
(19,9),(9,18),-0.199169 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),0.121602 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.112522 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.132215 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),-0.0789327 # DEPENDENCYPART_GRANDPAR
(19,10),(10,15),0.0723644 # DEPENDENCYPART_GRANDPAR
(19,10),(10,22),-0.335076 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),-0.310277 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),-0.364828 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.509621 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.340929 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.300987 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),0.275009 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.179516 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.192238 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.213382 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.180133 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.128714 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.0675971 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),0.000160032 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),-0.217167 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.91574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,21),-0.258077 # DEPENDENCYPART_GRANDPAR
(19,11),(11,22),-0.166806 # DEPENDENCYPART_GRANDPAR
(19,11),(11,23),-0.493713 # DEPENDENCYPART_GRANDPAR
(19,11),(11,24),-0.797187 # DEPENDENCYPART_GRANDPAR
(19,13),(13,3),-0.509621 # DEPENDENCYPART_GRANDPAR
(19,13),(13,5),-0.340929 # DEPENDENCYPART_GRANDPAR
(19,13),(13,6),-0.300987 # DEPENDENCYPART_GRANDPAR
(19,13),(13,7),0.275009 # DEPENDENCYPART_GRANDPAR
(19,13),(13,9),-0.192238 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.213382 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.158619 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.214924 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.0675971 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),0.000160032 # DEPENDENCYPART_GRANDPAR
(19,13),(13,21),-0.258077 # DEPENDENCYPART_GRANDPAR
(19,13),(13,22),-0.166806 # DEPENDENCYPART_GRANDPAR
(19,13),(13,23),-0.493713 # DEPENDENCYPART_GRANDPAR
(19,13),(13,24),-0.797187 # DEPENDENCYPART_GRANDPAR
(19,14),(14,7),0.27464 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),-0.192243 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),-0.213391 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.160394 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.214952 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.103455 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),0.0744222 # DEPENDENCYPART_GRANDPAR
(19,15),(15,1),-0.216819 # DEPENDENCYPART_GRANDPAR
(19,15),(15,3),-0.394259 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.253881 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),0.121602 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),-0.132215 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.0518239 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.0566469 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.127876 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),0.000291504 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.0691718 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),0.0576352 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.139641 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.335076 # DEPENDENCYPART_GRANDPAR
(19,16),(16,3),-0.45937 # DEPENDENCYPART_GRANDPAR
(19,16),(16,5),-0.322154 # DEPENDENCYPART_GRANDPAR
(19,16),(16,6),-0.245369 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.157788 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.113944 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.16919 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.112252 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.0466317 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),0.0168027 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.00247548 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.194729 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.848317 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,21),-0.101663 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.0101025 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.412578 # DEPENDENCYPART_GRANDPAR
(19,17),(17,9),-0.192238 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.214924 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.10168 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.0362536 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.0826353 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.0196558 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.217167 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-0.91574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,21),-0.258077 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.166806 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.493713 # DEPENDENCYPART_GRANDPAR
(19,17),(17,24),-0.797187 # DEPENDENCYPART_GRANDPAR
(19,18),(18,1),-0.31634 # DEPENDENCYPART_GRANDPAR
(19,18),(18,2),-0.255354 # DEPENDENCYPART_GRANDPAR
(19,18),(18,3),-0.425433 # DEPENDENCYPART_GRANDPAR
(19,18),(18,5),-0.341058 # DEPENDENCYPART_GRANDPAR
(19,18),(18,6),-0.190708 # DEPENDENCYPART_GRANDPAR
(19,18),(18,7),0.107984 # DEPENDENCYPART_GRANDPAR
(19,18),(18,8),-0.103587 # DEPENDENCYPART_GRANDPAR
(19,18),(18,9),-0.126031 # DEPENDENCYPART_GRANDPAR
(19,18),(18,10),-0.103097 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.163152 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.215053 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.106214 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.0405959 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.0276499 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.0768097 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.0226604 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.790533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.0471806 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),0.0173445 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),0.108763 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.361408 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.604387 # DEPENDENCYPART_GRANDPAR
(19,21),(21,7),-0.48704 # DEPENDENCYPART_GRANDPAR
(19,21),(21,20),0.157451 # DEPENDENCYPART_GRANDPAR
(19,22),(22,7),-0.48704 # DEPENDENCYPART_GRANDPAR
(19,22),(22,15),-0.532623 # DEPENDENCYPART_GRANDPAR
(19,22),(22,17),-0.44931 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.512085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,20),0.166742 # DEPENDENCYPART_GRANDPAR
(19,22),(22,21),0.172164 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.268114 # DEPENDENCYPART_GRANDPAR
(19,23),(23,1),-0.731574 # DEPENDENCYPART_GRANDPAR
(19,23),(23,3),-0.953415 # DEPENDENCYPART_GRANDPAR
(19,23),(23,6),-0.677639 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-0.584048 # DEPENDENCYPART_GRANDPAR
(19,23),(23,14),-0.462504 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-0.473039 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.28664 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.398235 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.716754 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.772782 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),0.00211368 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.172847 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.0779787 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.652506 # DEPENDENCYPART_GRANDPAR
(22,15),(15,1),-0.815338 # DEPENDENCYPART_GRANDPAR
(22,15),(15,3),-0.285945 # DEPENDENCYPART_GRANDPAR
(22,15),(15,5),-0.160276 # DEPENDENCYPART_GRANDPAR
(22,15),(15,7),-1.06392 # DEPENDENCYPART_GRANDPAR
(22,15),(15,9),-0.388178 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),-0.236526 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.593771 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),0.0544816 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.51331 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.524266 # DEPENDENCYPART_GRANDPAR
(22,15),(15,16),-0.318982 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.131829 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-1.06085 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,9),-0.289265 # DEPENDENCYPART_GRANDPAR
(22,17),(17,12),0.114985 # DEPENDENCYPART_GRANDPAR
(22,17),(17,13),-0.459902 # DEPENDENCYPART_GRANDPAR
(22,17),(17,14),-0.476078 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.300081 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.197496 # DEPENDENCYPART_GRANDPAR
(22,17),(17,18),0.0230224 # DEPENDENCYPART_GRANDPAR
(22,17),(17,19),0.0843152 # DEPENDENCYPART_GRANDPAR
(22,17),(17,21),0.0269069 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-0.998753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,17),(17,23),-0.590583 # DEPENDENCYPART_GRANDPAR
(22,17),(17,24),-0.755435 # DEPENDENCYPART_GRANDPAR
(22,19),(19,1),-0.894439 # DEPENDENCYPART_GRANDPAR
(22,19),(19,2),-0.257904 # DEPENDENCYPART_GRANDPAR
(22,19),(19,3),-0.378012 # DEPENDENCYPART_GRANDPAR
(22,19),(19,5),-0.242582 # DEPENDENCYPART_GRANDPAR
(22,19),(19,6),-0.411298 # DEPENDENCYPART_GRANDPAR
(22,19),(19,7),-1.22857 # DEPENDENCYPART_GRANDPAR
(22,19),(19,8),-0.204719 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),-0.444126 # DEPENDENCYPART_GRANDPAR
(22,19),(19,10),-0.213814 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.675681 # DEPENDENCYPART_GRANDPAR
(22,19),(19,12),-0.0278244 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),-0.59522 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.611011 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.410669 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.359775 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.323162 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.0889738 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.65388 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),-0.0431236 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-0.999371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.625168 # DEPENDENCYPART_GRANDPAR
(22,19),(19,24),-0.738778 # DEPENDENCYPART_GRANDPAR
(22,21),(21,7),-1.11637 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.528925 # DEPENDENCYPART_GRANDPAR
(22,23),(23,1),-1.21092 # DEPENDENCYPART_GRANDPAR
(22,23),(23,3),-0.713555 # DEPENDENCYPART_GRANDPAR
(22,23),(23,6),-0.745916 # DEPENDENCYPART_GRANDPAR
(22,23),(23,11),-0.993695 # DEPENDENCYPART_GRANDPAR
(22,23),(23,14),-0.931421 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.845855 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-0.657109 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.641176 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.423521 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.362228 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.982379 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.417162 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.590243 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.392533 # DEPENDENCYPART_GRANDPAR
(23,1),(1,18),-0.341211 # DEPENDENCYPART_GRANDPAR
(23,1),(1,19),-0.215986 # DEPENDENCYPART_GRANDPAR
(23,1),(1,24),-0.466224 # DEPENDENCYPART_GRANDPAR
(23,3),(3,1),-0.525831 # DEPENDENCYPART_GRANDPAR
(23,3),(3,2),-0.780774 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.633499 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),-0.343022 # DEPENDENCYPART_GRANDPAR
(23,3),(3,6),-0.33179 # DEPENDENCYPART_GRANDPAR
