# _root_ Nem véletlen , hogy a menedzserképzőn " szürke eminenciásnak " minősítettek , ami — megvallom — nem is áll messze tőlem .
#goldHeads=4,4,4,0,6,11,11,9,11,11,4,11,19,15,19,15,19,19,11,19,19,4,
#predictedHeads=4,4,4,0,6,11,9,9,11,9,4,11,15,15,11,15,19,19,15,19,19,4,
(15,18),(18,17),-0.101274 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.312979 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.227295 # DEPENDENCYPART_GRANDPAR
(15,19),(19,1),-0.142467 # DEPENDENCYPART_GRANDPAR
(15,19),(19,2),-0.310573 # DEPENDENCYPART_GRANDPAR
(15,19),(19,3),-0.0205354 # DEPENDENCYPART_GRANDPAR
(15,19),(19,4),0.0531352 # DEPENDENCYPART_GRANDPAR
(15,19),(19,6),-0.339985 # DEPENDENCYPART_GRANDPAR
(15,19),(19,7),-0.231197 # DEPENDENCYPART_GRANDPAR
(15,19),(19,8),-0.170748 # DEPENDENCYPART_GRANDPAR
(15,19),(19,9),-0.438678 # DEPENDENCYPART_GRANDPAR
(15,19),(19,10),-0.248478 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.241916 # DEPENDENCYPART_GRANDPAR
(15,19),(19,12),-0.240609 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),0.0633361 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.283616 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.788084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.247247 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.0737319 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.133981 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.167734 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.083208 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.613586 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),-0.266089 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),-0.0830377 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),0.0800586 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.138746 # DEPENDENCYPART_GRANDPAR
(15,21),(21,11),-0.294058 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.788359 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,16),-0.0838271 # DEPENDENCYPART_GRANDPAR
(15,21),(21,17),-0.0828589 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.0802499 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),0.138894 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),-0.221502 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.641489 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),0.138891 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.492223 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.214083 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.151981 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.313052 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.0420176 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.332207 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),0.180262 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),0.0277556 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),-0.0330966 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),-0.0153942 # DEPENDENCYPART_GRANDPAR
(17,6),(6,14),-0.0959282 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),-0.239555 # DEPENDENCYPART_GRANDPAR
(17,6),(6,19),-0.716923 # DEPENDENCYPART_GRANDPAR
(17,6),(6,20),-0.613005 # DEPENDENCYPART_GRANDPAR
(17,6),(6,22),-0.77158 # DEPENDENCYPART_GRANDPAR
(17,9),(9,1),0.138891 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),-0.492223 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-0.214083 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.151981 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.313052 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.00854361 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.119051 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.41597 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),0.0277556 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.0330966 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.0153942 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.0959282 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),-0.0819927 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),-0.239555 # DEPENDENCYPART_GRANDPAR
(17,9),(9,18),-0.518038 # DEPENDENCYPART_GRANDPAR
(17,9),(9,19),-0.716923 # DEPENDENCYPART_GRANDPAR
(17,9),(9,20),-0.613005 # DEPENDENCYPART_GRANDPAR
(17,9),(9,22),-0.77158 # DEPENDENCYPART_GRANDPAR
(17,15),(15,1),0.242379 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.469942 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.151973 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),0.0357601 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.232307 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),0.0781582 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.118578 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.395614 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),0.0821636 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.0488046 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.0690621 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.161225 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),0.00744936 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.146028 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.268539 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-1.06472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.510599 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.772001 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.618849 # DEPENDENCYPART_GRANDPAR
(17,15),(15,21),-0.677065 # DEPENDENCYPART_GRANDPAR
(17,15),(15,22),-0.779515 # DEPENDENCYPART_GRANDPAR
(17,19),(19,1),-0.196477 # DEPENDENCYPART_GRANDPAR
(17,19),(19,2),-0.820979 # DEPENDENCYPART_GRANDPAR
(17,19),(19,3),-0.526925 # DEPENDENCYPART_GRANDPAR
(17,19),(19,4),-0.479782 # DEPENDENCYPART_GRANDPAR
(17,19),(19,6),-0.389203 # DEPENDENCYPART_GRANDPAR
(17,19),(19,7),-0.537967 # DEPENDENCYPART_GRANDPAR
(17,19),(19,8),-0.746647 # DEPENDENCYPART_GRANDPAR
(17,19),(19,9),-0.385198 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-0.468193 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.503103 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-0.536177 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-0.40137 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.515089 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.551999 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.658716 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.623549 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),-0.0573125 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.268129 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.330617 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.396164 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.2168 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.476695 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.238439 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.266055 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),-0.307953 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.460878 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),-0.30863 # DEPENDENCYPART_GRANDPAR
(18,2),(2,10),-0.224364 # DEPENDENCYPART_GRANDPAR
(18,2),(2,11),-0.188282 # DEPENDENCYPART_GRANDPAR
(18,2),(2,12),-0.295809 # DEPENDENCYPART_GRANDPAR
(18,2),(2,14),-0.242747 # DEPENDENCYPART_GRANDPAR
(18,2),(2,15),-0.0750273 # DEPENDENCYPART_GRANDPAR
(18,2),(2,16),-0.369505 # DEPENDENCYPART_GRANDPAR
(18,2),(2,19),-0.494776 # DEPENDENCYPART_GRANDPAR
(18,2),(2,22),-0.625572 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.210649 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.73476 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.674799 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),-0.324526 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.46124 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.581894 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),-0.367102 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),-0.377651 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),-0.269147 # DEPENDENCYPART_GRANDPAR
(18,4),(4,12),-0.378933 # DEPENDENCYPART_GRANDPAR
(18,4),(4,14),-0.34366 # DEPENDENCYPART_GRANDPAR
(18,4),(4,15),-0.155892 # DEPENDENCYPART_GRANDPAR
(18,4),(4,16),-0.470418 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-0.865353 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,19),-0.550774 # DEPENDENCYPART_GRANDPAR
(18,4),(4,20),-0.555542 # DEPENDENCYPART_GRANDPAR
(18,4),(4,22),-0.626729 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.171524 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.725542 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.604512 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.266901 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.514887 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.34824 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.424393 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.563413 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.390815 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.340804 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.454504 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.27088 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.357616 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.162341 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.484374 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.169732 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-0.852937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.568061 # DEPENDENCYPART_GRANDPAR
(18,11),(11,20),-0.557875 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.479801 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.649052 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.171524 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.725542 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.604512 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.266901 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.514887 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.34824 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.424393 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.563413 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.390815 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.340804 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.281317 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.423625 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.283252 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.427171 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.484374 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.169732 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.852937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.568061 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.557875 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.479801 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.649052 # DEPENDENCYPART_GRANDPAR
(18,17),(17,3),-0.592437 # DEPENDENCYPART_GRANDPAR
(18,17),(17,6),-0.41819 # DEPENDENCYPART_GRANDPAR
(18,17),(17,7),-0.425408 # DEPENDENCYPART_GRANDPAR
(18,17),(17,9),-0.460766 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.341819 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.41155 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.36701 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.218695 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.493768 # DEPENDENCYPART_GRANDPAR
(18,17),(17,19),-0.507495 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.627968 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-0.659397 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.532314 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.40264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,21),-0.186441 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-0.624188 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.510934 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.786155 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.532314 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.402602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.102263 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.107402 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.346659 # DEPENDENCYPART_GRANDPAR
(19,1),(1,2),-0.654418 # DEPENDENCYPART_GRANDPAR
(19,1),(1,3),0.009345 # DEPENDENCYPART_GRANDPAR
(19,1),(1,4),-0.034765 # DEPENDENCYPART_GRANDPAR
(19,1),(1,6),-0.234403 # DEPENDENCYPART_GRANDPAR
(19,1),(1,7),-0.0592924 # DEPENDENCYPART_GRANDPAR
(19,1),(1,9),-0.459743 # DEPENDENCYPART_GRANDPAR
(19,1),(1,10),-0.0294368 # DEPENDENCYPART_GRANDPAR
(19,1),(1,11),-0.10509 # DEPENDENCYPART_GRANDPAR
(19,1),(1,12),-0.123408 # DEPENDENCYPART_GRANDPAR
(19,1),(1,15),0.108985 # DEPENDENCYPART_GRANDPAR
(19,1),(1,19),-1.07255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,1),(1,22),-0.550451 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),0.126708 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),0.0245433 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.0630395 # DEPENDENCYPART_GRANDPAR
(19,2),(2,6),-0.259108 # DEPENDENCYPART_GRANDPAR
(19,2),(2,7),-0.040929 # DEPENDENCYPART_GRANDPAR
(19,2),(2,8),-0.4082 # DEPENDENCYPART_GRANDPAR
(19,2),(2,9),-0.484448 # DEPENDENCYPART_GRANDPAR
(19,2),(2,10),-0.0110734 # DEPENDENCYPART_GRANDPAR
(19,2),(2,11),-0.133354 # DEPENDENCYPART_GRANDPAR
(19,2),(2,12),-0.108209 # DEPENDENCYPART_GRANDPAR
(19,2),(2,14),0.066618 # DEPENDENCYPART_GRANDPAR
(19,2),(2,15),0.0807206 # DEPENDENCYPART_GRANDPAR
(19,2),(2,16),0.131229 # DEPENDENCYPART_GRANDPAR
(19,2),(2,19),-1.13631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,2),(2,22),-0.634216 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),-0.00543336 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),-0.906742 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.265578 # DEPENDENCYPART_GRANDPAR
(19,4),(4,6),-0.471967 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),-0.312389 # DEPENDENCYPART_GRANDPAR
(19,4),(4,8),-0.631306 # DEPENDENCYPART_GRANDPAR
(19,4),(4,9),-0.697307 # DEPENDENCYPART_GRANDPAR
(19,4),(4,10),-0.282533 # DEPENDENCYPART_GRANDPAR
(19,4),(4,11),-0.323535 # DEPENDENCYPART_GRANDPAR
(19,4),(4,12),-0.398245 # DEPENDENCYPART_GRANDPAR
(19,4),(4,14),-0.128268 # DEPENDENCYPART_GRANDPAR
(19,4),(4,15),-0.109461 # DEPENDENCYPART_GRANDPAR
(19,4),(4,16),-0.0636568 # DEPENDENCYPART_GRANDPAR
(19,4),(4,18),0.168801 # DEPENDENCYPART_GRANDPAR
(19,4),(4,19),-1.33219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,4),(4,20),-0.389249 # DEPENDENCYPART_GRANDPAR
(19,4),(4,22),-0.744361 # DEPENDENCYPART_GRANDPAR
(19,6),(6,1),0.277337 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.524782 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),0.0694912 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.081103 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),-0.212336 # DEPENDENCYPART_GRANDPAR
(19,6),(6,7),0.121683 # DEPENDENCYPART_GRANDPAR
(19,6),(6,8),-0.254315 # DEPENDENCYPART_GRANDPAR
(19,6),(6,9),-0.343209 # DEPENDENCYPART_GRANDPAR
(19,6),(6,10),0.151539 # DEPENDENCYPART_GRANDPAR
(19,6),(6,11),-0.0618448 # DEPENDENCYPART_GRANDPAR
(19,6),(6,12),0.00544201 # DEPENDENCYPART_GRANDPAR
(19,6),(6,14),0.0966127 # DEPENDENCYPART_GRANDPAR
(19,6),(6,16),0.161224 # DEPENDENCYPART_GRANDPAR
(19,6),(6,19),-1.23795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,6),(6,20),-0.342154 # DEPENDENCYPART_GRANDPAR
(19,6),(6,22),-0.728968 # DEPENDENCYPART_GRANDPAR
(19,8),(8,1),0.133319 # DEPENDENCYPART_GRANDPAR
(19,8),(8,2),-0.609329 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.0155957 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),-0.0972891 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),-0.0374517 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-0.264328 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.109562 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.00992386 # DEPENDENCYPART_GRANDPAR
(19,8),(8,12),-0.106906 # DEPENDENCYPART_GRANDPAR
(19,8),(8,17),0.0017904 # DEPENDENCYPART_GRANDPAR
(19,9),(9,1),0.277337 # DEPENDENCYPART_GRANDPAR
(19,9),(9,2),-0.524782 # DEPENDENCYPART_GRANDPAR
(19,9),(9,3),0.0694912 # DEPENDENCYPART_GRANDPAR
(19,9),(9,4),-0.081103 # DEPENDENCYPART_GRANDPAR
(19,9),(9,5),-0.212336 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.0847051 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.0181435 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.299155 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),0.151539 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.0618448 # DEPENDENCYPART_GRANDPAR
(19,9),(9,12),0.00544201 # DEPENDENCYPART_GRANDPAR
(19,9),(9,14),0.0966127 # DEPENDENCYPART_GRANDPAR
(19,9),(9,15),0.152229 # DEPENDENCYPART_GRANDPAR
(19,9),(9,16),0.161224 # DEPENDENCYPART_GRANDPAR
(19,9),(9,18),0.32277 # DEPENDENCYPART_GRANDPAR
(19,9),(9,19),-1.23795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,20),-0.342154 # DEPENDENCYPART_GRANDPAR
(19,9),(9,22),-0.728968 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),0.306314 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),-0.619406 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.0217186 # DEPENDENCYPART_GRANDPAR
(19,11),(11,4),0.0139134 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.216134 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.155592 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.0662339 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.396551 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.380932 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.0363783 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.16267 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.157712 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.0663934 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),0.0727729 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.00178217 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.0406752 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),0.363993 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-1.01694 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,20),-0.00122694 # DEPENDENCYPART_GRANDPAR
(19,11),(11,21),-0.0457562 # DEPENDENCYPART_GRANDPAR
(19,11),(11,22),-0.446668 # DEPENDENCYPART_GRANDPAR
(19,15),(15,1),0.306314 # DEPENDENCYPART_GRANDPAR
(19,15),(15,2),-0.619406 # DEPENDENCYPART_GRANDPAR
(19,15),(15,3),-0.0217186 # DEPENDENCYPART_GRANDPAR
(19,15),(15,4),0.0139134 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.216134 # DEPENDENCYPART_GRANDPAR
(19,15),(15,6),-0.155592 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.0662339 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.396551 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),-0.380932 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.0363783 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.09663 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.154471 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.0571878 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.0670032 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.00178217 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.0406752 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.363993 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.01694 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.00122694 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-0.0457562 # DEPENDENCYPART_GRANDPAR
(19,15),(15,22),-0.446668 # DEPENDENCYPART_GRANDPAR
(19,17),(17,3),-0.0455349 # DEPENDENCYPART_GRANDPAR
(19,17),(17,6),-0.301134 # DEPENDENCYPART_GRANDPAR
(19,17),(17,7),-0.162172 # DEPENDENCYPART_GRANDPAR
(19,17),(17,9),-0.526474 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.132317 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.178287 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.00688966 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),0.00617245 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.0577216 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.07255 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,22),-0.550451 # DEPENDENCYPART_GRANDPAR
(19,18),(18,2),-0.654488 # DEPENDENCYPART_GRANDPAR
(19,18),(18,4),-0.083293 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.178771 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),0.0392965 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.0353027 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.103908 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.0877049 # DEPENDENCYPART_GRANDPAR
(19,18),(18,20),-0.118004 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.168039 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.308249 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.168152 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),0.206237 # DEPENDENCYPART_GRANDPAR
(19,20),(20,21),-0.0568933 # DEPENDENCYPART_GRANDPAR
(19,21),(21,11),-0.40708 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.193006 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.243637 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.168151 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),0.206238 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.772224 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.0120448 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.32205 # DEPENDENCYPART_GRANDPAR
(20,17),(17,3),-0.560595 # DEPENDENCYPART_GRANDPAR
(20,17),(17,6),-0.43619 # DEPENDENCYPART_GRANDPAR
(20,17),(17,7),-0.44349 # DEPENDENCYPART_GRANDPAR
(20,17),(17,9),-0.403727 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.404397 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.46902 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.442106 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.381286 # DEPENDENCYPART_GRANDPAR
