# _root_ Az események hátterét kutatva folyamatokat , trendeket szándékozik bemutatni , segítve a polgárosulási folyamatot és a város jövőképének közös formálását .
#goldHeads=2,3,4,8,9,9,9,0,8,8,8,14,14,11,11,17,18,20,20,11,8,
#predictedHeads=2,3,9,9,9,9,9,0,8,8,9,14,14,11,11,17,18,19,20,11,8,
(17,18),(18,14),-0.988 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.897111 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-1.13451 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.520591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,20),-0.182881 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.377047 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.798757 # DEPENDENCYPART_GRANDPAR
(18,9),(9,2),-0.442371 # DEPENDENCYPART_GRANDPAR
(18,9),(9,3),-1.20622 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.573103 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),-0.958671 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.47828 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.920907 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.587716 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.37772 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.450577 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),0.163026 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.0163619 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.648127 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),-0.226478 # DEPENDENCYPART_GRANDPAR
(18,9),(9,17),-0.0691315 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.39731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),-0.387753 # DEPENDENCYPART_GRANDPAR
(18,9),(9,20),-1.02419 # DEPENDENCYPART_GRANDPAR
(18,9),(9,21),-0.763077 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.495745 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-1.26159 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-1.01406 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.43417 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.975498 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.316274 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.069776 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.591928 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.186231 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.0134472 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-1.33249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,20),-0.959369 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.752638 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.141142 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.0597073 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.368826 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),0.318918 # DEPENDENCYPART_GRANDPAR
(18,14),(14,4),-0.511242 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.49364 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.126863 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.276197 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.476265 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),0.339415 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.152384 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.0937028 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.46124 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,20),-1.08812 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-1.25429 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.630774 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-1.00675 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.561846 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.968202 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.635166 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.267903 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.44395 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.595797 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),0.101805 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.259357 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.638466 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.0835698 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.0895536 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.39967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.402896 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-1.02655 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.766838 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.223189 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),0.370135 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.148579 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.60923 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.193086 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.241543 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.46124 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,2),-0.938694 # DEPENDENCYPART_GRANDPAR
(18,20),(20,6),-0.768121 # DEPENDENCYPART_GRANDPAR
(18,20),(20,7),-1.41715 # DEPENDENCYPART_GRANDPAR
(18,20),(20,8),-0.897888 # DEPENDENCYPART_GRANDPAR
(18,20),(20,9),-0.531345 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-0.650225 # DEPENDENCYPART_GRANDPAR
(18,20),(20,11),-0.850762 # DEPENDENCYPART_GRANDPAR
(18,20),(20,12),-0.243074 # DEPENDENCYPART_GRANDPAR
(18,20),(20,13),-0.61513 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-1.08742 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.564073 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.371666 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.50805 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.86331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),0.11324 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.397105 # DEPENDENCYPART_GRANDPAR
(19,2),(2,1),-0.416891 # DEPENDENCYPART_GRANDPAR
(19,2),(2,3),-0.574586 # DEPENDENCYPART_GRANDPAR
(19,2),(2,4),-0.274352 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),-0.420913 # DEPENDENCYPART_GRANDPAR
(19,3),(3,1),-0.418852 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.212593 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),-0.274351 # DEPENDENCYPART_GRANDPAR
(19,3),(3,5),-0.420911 # DEPENDENCYPART_GRANDPAR
(19,3),(3,6),-0.195016 # DEPENDENCYPART_GRANDPAR
(19,3),(3,7),-0.382556 # DEPENDENCYPART_GRANDPAR
(19,3),(3,8),-0.398521 # DEPENDENCYPART_GRANDPAR
(19,3),(3,20),-0.372452 # DEPENDENCYPART_GRANDPAR
(19,3),(3,21),-0.485667 # DEPENDENCYPART_GRANDPAR
(19,7),(7,1),-0.418249 # DEPENDENCYPART_GRANDPAR
(19,7),(7,2),-0.212593 # DEPENDENCYPART_GRANDPAR
(19,7),(7,3),-0.535182 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.161361 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),-0.381509 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.160957 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.398521 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.0980153 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),-0.193539 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),-0.195969 # DEPENDENCYPART_GRANDPAR
(19,7),(7,14),-0.210738 # DEPENDENCYPART_GRANDPAR
(19,7),(7,18),0.0210777 # DEPENDENCYPART_GRANDPAR
(19,7),(7,20),-0.372452 # DEPENDENCYPART_GRANDPAR
(19,7),(7,21),-0.485667 # DEPENDENCYPART_GRANDPAR
(19,8),(8,1),-0.511619 # DEPENDENCYPART_GRANDPAR
(19,8),(8,2),-0.255966 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.576556 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),-0.20459 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),-0.422883 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-0.231277 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.385299 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.129447 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.326754 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),-0.195122 # DEPENDENCYPART_GRANDPAR
(19,8),(8,12),-0.106385 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-0.0736733 # DEPENDENCYPART_GRANDPAR
(19,8),(8,14),-0.300898 # DEPENDENCYPART_GRANDPAR
(19,8),(8,15),-0.120358 # DEPENDENCYPART_GRANDPAR
(19,8),(8,17),-0.0417957 # DEPENDENCYPART_GRANDPAR
(19,8),(8,18),-0.0692948 # DEPENDENCYPART_GRANDPAR
(19,8),(8,19),-0.759027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,8),(8,20),-0.333755 # DEPENDENCYPART_GRANDPAR
(19,8),(8,21),-0.478197 # DEPENDENCYPART_GRANDPAR
(19,9),(9,1),-0.511619 # DEPENDENCYPART_GRANDPAR
(19,9),(9,2),-0.257465 # DEPENDENCYPART_GRANDPAR
(19,9),(9,3),-0.578055 # DEPENDENCYPART_GRANDPAR
(19,9),(9,4),-0.214568 # DEPENDENCYPART_GRANDPAR
(19,9),(9,5),-0.424382 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.223241 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.386798 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.391456 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),-0.32062 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.190752 # DEPENDENCYPART_GRANDPAR
(19,9),(9,12),-0.106385 # DEPENDENCYPART_GRANDPAR
(19,9),(9,13),-0.0737127 # DEPENDENCYPART_GRANDPAR
(19,9),(9,14),-0.299 # DEPENDENCYPART_GRANDPAR
(19,9),(9,15),-0.120201 # DEPENDENCYPART_GRANDPAR
(19,9),(9,17),-0.0398969 # DEPENDENCYPART_GRANDPAR
(19,9),(9,18),-0.067396 # DEPENDENCYPART_GRANDPAR
(19,9),(9,19),-0.759027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,20),-0.331373 # DEPENDENCYPART_GRANDPAR
(19,9),(9,21),-0.478197 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.00568304 # DEPENDENCYPART_GRANDPAR
(19,12),(12,17),0.0409697 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.161741 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),0.00600713 # DEPENDENCYPART_GRANDPAR
(19,14),(14,4),-0.161361 # DEPENDENCYPART_GRANDPAR
(19,14),(14,8),-0.331376 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),-0.0308064 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),-0.159437 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.0829781 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),0.0217434 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.0401211 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.0526319 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),0.0210777 # DEPENDENCYPART_GRANDPAR
(19,14),(14,20),-0.372452 # DEPENDENCYPART_GRANDPAR
(19,15),(15,3),-0.667983 # DEPENDENCYPART_GRANDPAR
(19,15),(15,4),-0.314639 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.51431 # DEPENDENCYPART_GRANDPAR
(19,15),(15,6),-0.35791 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.475941 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.49491 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),-0.194025 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.356434 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.236256 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.111163 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.200918 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.304137 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),0.0236808 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.131925 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),0.097561 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.771715 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.329647 # DEPENDENCYPART_GRANDPAR
(19,15),(15,21),-0.476038 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.0277037 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),0.0331386 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.0414209 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.17561 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),0.0669559 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.0452131 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.0203533 # DEPENDENCYPART_GRANDPAR
(19,18),(18,9),-0.0308064 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.0829781 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),0.0238874 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.0401211 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.171336 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.0700435 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.0359618 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.0888522 # DEPENDENCYPART_GRANDPAR
(19,18),(18,20),-0.372452 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.485667 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.430015 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-0.83369 # DEPENDENCYPART_GRANDPAR
(20,2),(2,4),-0.325811 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.804966 # DEPENDENCYPART_GRANDPAR
(20,7),(7,1),-0.433062 # DEPENDENCYPART_GRANDPAR
(20,7),(7,2),-0.505999 # DEPENDENCYPART_GRANDPAR
(20,7),(7,3),-0.954626 # DEPENDENCYPART_GRANDPAR
(20,7),(7,4),-0.304198 # DEPENDENCYPART_GRANDPAR
(20,7),(7,5),-0.925902 # DEPENDENCYPART_GRANDPAR
(20,7),(7,6),-0.133939 # DEPENDENCYPART_GRANDPAR
(20,7),(7,8),-0.361129 # DEPENDENCYPART_GRANDPAR
(20,7),(7,9),-0.0278594 # DEPENDENCYPART_GRANDPAR
(20,7),(7,10),-0.0189822 # DEPENDENCYPART_GRANDPAR
(20,7),(7,11),-0.371724 # DEPENDENCYPART_GRANDPAR
(20,7),(7,14),-0.399516 # DEPENDENCYPART_GRANDPAR
(20,7),(7,18),-0.568609 # DEPENDENCYPART_GRANDPAR
(20,7),(7,20),-1.34761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,7),(7,21),-0.606604 # DEPENDENCYPART_GRANDPAR
(20,8),(8,1),-0.618295 # DEPENDENCYPART_GRANDPAR
(20,8),(8,2),-0.489142 # DEPENDENCYPART_GRANDPAR
(20,8),(8,3),-0.935776 # DEPENDENCYPART_GRANDPAR
(20,8),(8,4),-0.358773 # DEPENDENCYPART_GRANDPAR
(20,8),(8,5),-0.907052 # DEPENDENCYPART_GRANDPAR
(20,8),(8,6),-0.230232 # DEPENDENCYPART_GRANDPAR
(20,8),(8,7),-0.894412 # DEPENDENCYPART_GRANDPAR
(20,8),(8,9),-0.0422956 # DEPENDENCYPART_GRANDPAR
(20,8),(8,10),-0.155871 # DEPENDENCYPART_GRANDPAR
(20,8),(8,11),-0.331148 # DEPENDENCYPART_GRANDPAR
(20,8),(8,12),0.121364 # DEPENDENCYPART_GRANDPAR
(20,8),(8,13),0.187532 # DEPENDENCYPART_GRANDPAR
(20,8),(8,14),-0.561944 # DEPENDENCYPART_GRANDPAR
(20,8),(8,15),0.00860172 # DEPENDENCYPART_GRANDPAR
(20,8),(8,17),-0.0564222 # DEPENDENCYPART_GRANDPAR
(20,8),(8,18),-0.73125 # DEPENDENCYPART_GRANDPAR
(20,8),(8,19),0.58078 # DEPENDENCYPART_GRANDPAR
(20,8),(8,20),-1.28606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,8),(8,21),-0.576805 # DEPENDENCYPART_GRANDPAR
(20,9),(9,1),-0.61561 # DEPENDENCYPART_GRANDPAR
(20,9),(9,2),-0.487953 # DEPENDENCYPART_GRANDPAR
(20,9),(9,3),-0.934587 # DEPENDENCYPART_GRANDPAR
(20,9),(9,4),-0.366058 # DEPENDENCYPART_GRANDPAR
(20,9),(9,5),-0.905863 # DEPENDENCYPART_GRANDPAR
(20,9),(9,6),-0.218083 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),-0.893223 # DEPENDENCYPART_GRANDPAR
(20,9),(9,8),-0.474153 # DEPENDENCYPART_GRANDPAR
(20,9),(9,10),-0.147512 # DEPENDENCYPART_GRANDPAR
(20,9),(9,11),-0.324425 # DEPENDENCYPART_GRANDPAR
(20,9),(9,12),0.122913 # DEPENDENCYPART_GRANDPAR
(20,9),(9,13),0.189042 # DEPENDENCYPART_GRANDPAR
(20,9),(9,14),-0.558159 # DEPENDENCYPART_GRANDPAR
(20,9),(9,15),0.0103769 # DEPENDENCYPART_GRANDPAR
(20,9),(9,17),-0.0526366 # DEPENDENCYPART_GRANDPAR
(20,9),(9,18),-0.727464 # DEPENDENCYPART_GRANDPAR
(20,9),(9,19),0.582289 # DEPENDENCYPART_GRANDPAR
(20,9),(9,20),-1.28368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,9),(9,21),-0.576805 # DEPENDENCYPART_GRANDPAR
(20,11),(11,2),-0.541326 # DEPENDENCYPART_GRANDPAR
(20,11),(11,3),-0.989963 # DEPENDENCYPART_GRANDPAR
(20,11),(11,5),-0.961254 # DEPENDENCYPART_GRANDPAR
(20,11),(11,6),-0.173973 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),-0.947814 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.0860656 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),0.135628 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),-0.50196 # DEPENDENCYPART_GRANDPAR
(20,11),(11,15),0.0506238 # DEPENDENCYPART_GRANDPAR
(20,11),(11,17),0.00304771 # DEPENDENCYPART_GRANDPAR
(20,11),(11,18),-0.671053 # DEPENDENCYPART_GRANDPAR
(20,11),(11,20),-1.21886 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,11),(11,21),-0.566366 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),0.0642619 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),-0.0432124 # DEPENDENCYPART_GRANDPAR
(20,13),(13,11),-0.242674 # DEPENDENCYPART_GRANDPAR
(20,13),(13,12),0.278805 # DEPENDENCYPART_GRANDPAR
(20,14),(14,4),-0.304198 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),-0.380078 # DEPENDENCYPART_GRANDPAR
(20,14),(14,9),-0.0465763 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.0459883 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.350113 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),0.299302 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),0.0530195 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),0.110198 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.568609 # DEPENDENCYPART_GRANDPAR
(20,14),(14,20),-1.34761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,3),-0.982667 # DEPENDENCYPART_GRANDPAR
(20,15),(15,4),-0.42373 # DEPENDENCYPART_GRANDPAR
(20,15),(15,5),-0.953943 # DEPENDENCYPART_GRANDPAR
(20,15),(15,6),-0.301649 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.940518 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.521603 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.187616 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.213742 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.469645 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),0.0616914 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.0539532 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.548498 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),0.207331 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),0.106049 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.575645 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),0.467575 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.28604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.580566 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),0.0136653 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),0.330022 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),0.0568244 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.519262 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),0.0437686 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),0.365304 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.570933 # DEPENDENCYPART_GRANDPAR
(20,18),(18,9),-0.0465763 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.350113 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),0.301446 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),0.0530195 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.520457 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),0.0407276 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),0.336728 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.0238795 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.34761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.606604 # DEPENDENCYPART_GRANDPAR
(20,19),(19,2),-0.387875 # DEPENDENCYPART_GRANDPAR
(20,19),(19,3),-0.836517 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),-0.0734013 # DEPENDENCYPART_GRANDPAR
(20,19),(19,7),-0.794368 # DEPENDENCYPART_GRANDPAR
(20,19),(19,8),-0.37274 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.0393038 # DEPENDENCYPART_GRANDPAR
(20,19),(19,10),0.0145059 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),0.269916 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),0.0940082 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.402348 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),0.139201 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),0.305199 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),0.0937907 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.571442 # DEPENDENCYPART_GRANDPAR
