# _root_ Nagyon kedves neki az a rózsafüzér is , amelyikkel Angelo_Acerbi pápai nuncius ajándékozta meg , amikor meglátta a gyöngyösi Mária-szobor melletti olvasókat .
#goldHeads=2,7,7,6,6,7,0,7,13,12,12,13,7,13,13,17,13,20,20,21,22,17,7,
#predictedHeads=2,3,13,6,6,13,13,13,13,12,12,13,0,13,13,17,13,20,20,21,22,17,13,
(16,12),(12,9),-0.155104 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.228606 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.172079 # DEPENDENCYPART_GRANDPAR
(16,12),(12,17),-0.434538 # DEPENDENCYPART_GRANDPAR
(16,20),(20,4),-0.568489 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.632332 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.448678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,18),-0.107119 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.024351 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.301873 # DEPENDENCYPART_GRANDPAR
(16,22),(22,5),-0.532835 # DEPENDENCYPART_GRANDPAR
(16,22),(22,10),-0.613566 # DEPENDENCYPART_GRANDPAR
(16,22),(22,11),-0.538856 # DEPENDENCYPART_GRANDPAR
(16,22),(22,13),-0.359836 # DEPENDENCYPART_GRANDPAR
(16,22),(22,15),-0.632332 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.448678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,18),-0.107119 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.0200471 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.128326 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.0137604 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.433962 # DEPENDENCYPART_GRANDPAR
(17,1),(1,2),-0.489599 # DEPENDENCYPART_GRANDPAR
(17,1),(1,3),-0.314129 # DEPENDENCYPART_GRANDPAR
(17,1),(1,6),-0.599304 # DEPENDENCYPART_GRANDPAR
(17,1),(1,7),-0.303834 # DEPENDENCYPART_GRANDPAR
(17,1),(1,8),-0.363998 # DEPENDENCYPART_GRANDPAR
(17,1),(1,10),-0.416984 # DEPENDENCYPART_GRANDPAR
(17,1),(1,12),-0.357978 # DEPENDENCYPART_GRANDPAR
(17,1),(1,13),-0.171683 # DEPENDENCYPART_GRANDPAR
(17,1),(1,16),0.0582639 # DEPENDENCYPART_GRANDPAR
(17,1),(1,17),-1.0535 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,1),(1,22),-0.0101116 # DEPENDENCYPART_GRANDPAR
(17,1),(1,23),-0.685351 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.155073 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.601524 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),-0.369071 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),-0.349373 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),-0.187044 # DEPENDENCYPART_GRANDPAR
(17,2),(2,17),-1.12034 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,2),(2,23),-0.77184 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.174947 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.45223 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.593157 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.36096 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.298106 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.351831 # DEPENDENCYPART_GRANDPAR
(17,3),(3,13),-0.169363 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),-0.459629 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-1.05292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,20),-0.161572 # DEPENDENCYPART_GRANDPAR
(17,3),(3,22),-0.00960938 # DEPENDENCYPART_GRANDPAR
(17,3),(3,23),-0.685082 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-0.071455 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.318578 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.167895 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.67398 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.363557 # DEPENDENCYPART_GRANDPAR
(17,4),(4,8),-0.345 # DEPENDENCYPART_GRANDPAR
(17,4),(4,9),-0.423538 # DEPENDENCYPART_GRANDPAR
(17,4),(4,10),-0.491661 # DEPENDENCYPART_GRANDPAR
(17,4),(4,11),-0.326772 # DEPENDENCYPART_GRANDPAR
(17,4),(4,12),-0.432654 # DEPENDENCYPART_GRANDPAR
(17,4),(4,13),-0.198885 # DEPENDENCYPART_GRANDPAR
(17,4),(4,14),-0.243802 # DEPENDENCYPART_GRANDPAR
(17,4),(4,15),-0.443669 # DEPENDENCYPART_GRANDPAR
(17,4),(4,16),-0.00621647 # DEPENDENCYPART_GRANDPAR
(17,4),(4,17),-0.537717 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,4),(4,19),0.156895 # DEPENDENCYPART_GRANDPAR
(17,4),(4,20),0.0634348 # DEPENDENCYPART_GRANDPAR
(17,4),(4,21),0.286916 # DEPENDENCYPART_GRANDPAR
(17,4),(4,22),0.215397 # DEPENDENCYPART_GRANDPAR
(17,4),(4,23),-0.498175 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.164311 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.330884 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.26822 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.058479 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.164218 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.293351 # DEPENDENCYPART_GRANDPAR
(17,7),(7,1),-0.475784 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),-0.704205 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.433566 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.431513 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.803524 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),-0.567079 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),-0.639618 # DEPENDENCYPART_GRANDPAR
(17,7),(7,12),-0.580611 # DEPENDENCYPART_GRANDPAR
(17,7),(7,13),-0.389078 # DEPENDENCYPART_GRANDPAR
(17,7),(7,15),-0.665748 # DEPENDENCYPART_GRANDPAR
(17,7),(7,16),-0.0526165 # DEPENDENCYPART_GRANDPAR
(17,7),(7,17),-1.27494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,7),(7,20),-0.426946 # DEPENDENCYPART_GRANDPAR
(17,7),(7,22),-0.274983 # DEPENDENCYPART_GRANDPAR
(17,7),(7,23),-0.848918 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.355584 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.431374 # DEPENDENCYPART_GRANDPAR
(17,9),(9,20),0.0149578 # DEPENDENCYPART_GRANDPAR
(17,9),(9,22),0.16692 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.0618742 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.184182 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.237131 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.155041 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.234342 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.22063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,1),-0.154459 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),-0.446129 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.326165 # DEPENDENCYPART_GRANDPAR
(17,11),(11,4),-0.107221 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.0307745 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.631571 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.451592 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.384107 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.294077 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.448348 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-0.167666 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-0.334598 # DEPENDENCYPART_GRANDPAR
(17,12),(12,4),-0.0618742 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.184182 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.470133 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.477076 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.297059 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.237131 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.28679 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.165517 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.22063 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,1),-0.183084 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.449921 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.24877 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.118323 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.197295 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.524503 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.365528 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.375052 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.27672 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.34235 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.271281 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.283344 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.186287 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.492281 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.056114 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-0.994997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,18),-0.0171941 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.0263795 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.0421696 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),0.103642 # DEPENDENCYPART_GRANDPAR
(17,13),(13,22),0.109793 # DEPENDENCYPART_GRANDPAR
(17,13),(13,23),-0.578288 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.459266 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.371723 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.292735 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.303496 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.203104 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.471668 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.05941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,20),-0.170095 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.0181329 # DEPENDENCYPART_GRANDPAR
(17,14),(14,23),-0.691566 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.295299 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.47017 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.163789 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.0118263 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.686913 # DEPENDENCYPART_GRANDPAR
(17,18),(18,19),0.197963 # DEPENDENCYPART_GRANDPAR
(17,19),(19,4),-0.511791 # DEPENDENCYPART_GRANDPAR
(17,19),(19,9),-0.686601 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.216017 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.181797 # DEPENDENCYPART_GRANDPAR
(17,20),(20,4),-0.64359 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.849523 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.303697 # DEPENDENCYPART_GRANDPAR
(17,20),(20,18),0.19662 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.208089 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),0.274665 # DEPENDENCYPART_GRANDPAR
(17,21),(21,7),-0.699562 # DEPENDENCYPART_GRANDPAR
(17,21),(21,9),-0.686601 # DEPENDENCYPART_GRANDPAR
(17,21),(21,10),-0.729777 # DEPENDENCYPART_GRANDPAR
(17,21),(21,13),-0.532036 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.74565 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.216017 # DEPENDENCYPART_GRANDPAR
(17,21),(21,18),0.181797 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.0667065 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),-0.00720097 # DEPENDENCYPART_GRANDPAR
(17,22),(22,5),-0.792824 # DEPENDENCYPART_GRANDPAR
(17,22),(22,10),-0.898336 # DEPENDENCYPART_GRANDPAR
(17,22),(22,11),-0.743993 # DEPENDENCYPART_GRANDPAR
(17,22),(22,13),-0.632322 # DEPENDENCYPART_GRANDPAR
(17,22),(22,15),-0.849523 # DEPENDENCYPART_GRANDPAR
(17,22),(22,16),-0.303697 # DEPENDENCYPART_GRANDPAR
(17,22),(22,18),0.201695 # DEPENDENCYPART_GRANDPAR
(17,22),(22,19),0.222543 # DEPENDENCYPART_GRANDPAR
(17,22),(22,20),0.123532 # DEPENDENCYPART_GRANDPAR
(17,22),(22,21),0.348942 # DEPENDENCYPART_GRANDPAR
(17,22),(22,23),-0.435179 # DEPENDENCYPART_GRANDPAR
(18,19),(19,4),-0.740193 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.737512 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.6141 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.669779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,4),(4,1),-0.596234 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),-0.889607 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),-0.617876 # DEPENDENCYPART_GRANDPAR
(19,4),(4,6),-0.681058 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),-0.596545 # DEPENDENCYPART_GRANDPAR
(19,4),(4,8),-0.649661 # DEPENDENCYPART_GRANDPAR
(19,4),(4,9),-0.404165 # DEPENDENCYPART_GRANDPAR
(19,4),(4,10),-0.78045 # DEPENDENCYPART_GRANDPAR
(19,4),(4,11),-0.76199 # DEPENDENCYPART_GRANDPAR
(19,4),(4,12),-0.772689 # DEPENDENCYPART_GRANDPAR
(19,4),(4,13),-0.687699 # DEPENDENCYPART_GRANDPAR
(19,4),(4,14),-0.501494 # DEPENDENCYPART_GRANDPAR
(19,4),(4,15),-0.51672 # DEPENDENCYPART_GRANDPAR
(19,4),(4,16),-0.413554 # DEPENDENCYPART_GRANDPAR
(19,4),(4,17),-0.636814 # DEPENDENCYPART_GRANDPAR
(19,4),(4,19),-0.780807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,4),(4,20),-0.466523 # DEPENDENCYPART_GRANDPAR
(19,4),(4,21),-0.375935 # DEPENDENCYPART_GRANDPAR
(19,4),(4,22),-0.380718 # DEPENDENCYPART_GRANDPAR
(19,4),(4,23),-0.703445 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.785188 # DEPENDENCYPART_GRANDPAR
(19,9),(9,12),-0.799503 # DEPENDENCYPART_GRANDPAR
(19,9),(9,20),-0.462219 # DEPENDENCYPART_GRANDPAR
(19,9),(9,22),-0.376415 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.816487 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.593105 # DEPENDENCYPART_GRANDPAR
(19,16),(16,20),-0.543777 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.457972 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.729221 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.895828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,4),(4,1),-0.839527 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-1.15261 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.746062 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-0.813675 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.480188 # DEPENDENCYPART_GRANDPAR
(20,4),(4,8),-0.557569 # DEPENDENCYPART_GRANDPAR
(20,4),(4,9),-0.416848 # DEPENDENCYPART_GRANDPAR
(20,4),(4,10),-0.667944 # DEPENDENCYPART_GRANDPAR
(20,4),(4,11),-0.92398 # DEPENDENCYPART_GRANDPAR
(20,4),(4,12),-0.762153 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),-0.260627 # DEPENDENCYPART_GRANDPAR
(20,4),(4,14),-0.51788 # DEPENDENCYPART_GRANDPAR
(20,4),(4,15),-0.477606 # DEPENDENCYPART_GRANDPAR
(20,4),(4,16),-0.499493 # DEPENDENCYPART_GRANDPAR
(20,4),(4,17),-0.179544 # DEPENDENCYPART_GRANDPAR
(20,4),(4,19),-0.173563 # DEPENDENCYPART_GRANDPAR
(20,4),(4,20),-0.569125 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,4),(4,21),0.0821444 # DEPENDENCYPART_GRANDPAR
(20,4),(4,22),-0.0239023 # DEPENDENCYPART_GRANDPAR
(20,4),(4,23),-0.368976 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.761333 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.497577 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-0.894541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,22),-0.349318 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-0.596708 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.142909 # DEPENDENCYPART_GRANDPAR
(20,19),(19,4),-0.794196 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.296959 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.394593 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.378711 # DEPENDENCYPART_GRANDPAR
(20,22),(22,5),-1.7582 # DEPENDENCYPART_GRANDPAR
(20,22),(22,10),-1.10442 # DEPENDENCYPART_GRANDPAR
(20,22),(22,11),-1.36717 # DEPENDENCYPART_GRANDPAR
(20,22),(22,13),-0.611721 # DEPENDENCYPART_GRANDPAR
(20,22),(22,15),-0.825074 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.826173 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.932864 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.616718 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.425495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.240373 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.241527 # DEPENDENCYPART_GRANDPAR
(21,7),(7,1),-0.271366 # DEPENDENCYPART_GRANDPAR
(21,7),(7,2),-0.503189 # DEPENDENCYPART_GRANDPAR
(21,7),(7,4),-0.370002 # DEPENDENCYPART_GRANDPAR
(21,7),(7,5),-0.384739 # DEPENDENCYPART_GRANDPAR
(21,7),(7,6),-0.255594 # DEPENDENCYPART_GRANDPAR
(21,7),(7,8),-0.197138 # DEPENDENCYPART_GRANDPAR
(21,7),(7,10),-0.297004 # DEPENDENCYPART_GRANDPAR
(21,7),(7,12),-0.312647 # DEPENDENCYPART_GRANDPAR
(21,7),(7,13),-0.287076 # DEPENDENCYPART_GRANDPAR
(21,7),(7,15),-0.0676637 # DEPENDENCYPART_GRANDPAR
(21,7),(7,16),-0.0135342 # DEPENDENCYPART_GRANDPAR
(21,7),(7,17),-0.163161 # DEPENDENCYPART_GRANDPAR
(21,7),(7,20),0.0220437 # DEPENDENCYPART_GRANDPAR
(21,7),(7,22),-0.284174 # DEPENDENCYPART_GRANDPAR
(21,7),(7,23),-0.531775 # DEPENDENCYPART_GRANDPAR
(21,9),(9,11),-0.302861 # DEPENDENCYPART_GRANDPAR
(21,9),(9,12),-0.355247 # DEPENDENCYPART_GRANDPAR
(21,9),(9,20),-0.0205565 # DEPENDENCYPART_GRANDPAR
(21,9),(9,22),-0.160138 # DEPENDENCYPART_GRANDPAR
(21,10),(10,4),-0.141247 # DEPENDENCYPART_GRANDPAR
(21,10),(10,5),-0.225376 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),0.187432 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.244031 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.280232 # DEPENDENCYPART_GRANDPAR
(21,10),(10,17),-0.158546 # DEPENDENCYPART_GRANDPAR
(21,13),(13,1),-0.133517 # DEPENDENCYPART_GRANDPAR
(21,13),(13,2),-0.420183 # DEPENDENCYPART_GRANDPAR
(21,13),(13,3),-0.142334 # DEPENDENCYPART_GRANDPAR
(21,13),(13,4),-0.260758 # DEPENDENCYPART_GRANDPAR
(21,13),(13,5),-0.282238 # DEPENDENCYPART_GRANDPAR
(21,13),(13,6),-0.141347 # DEPENDENCYPART_GRANDPAR
(21,13),(13,7),-0.142874 # DEPENDENCYPART_GRANDPAR
(21,13),(13,8),-0.278608 # DEPENDENCYPART_GRANDPAR
(21,13),(13,9),0.0931674 # DEPENDENCYPART_GRANDPAR
(21,13),(13,10),-0.263689 # DEPENDENCYPART_GRANDPAR
(21,13),(13,11),-0.294126 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.279332 # DEPENDENCYPART_GRANDPAR
(21,13),(13,14),-0.118516 # DEPENDENCYPART_GRANDPAR
(21,13),(13,15),-0.25972 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),-0.0787787 # DEPENDENCYPART_GRANDPAR
(21,13),(13,17),-0.203918 # DEPENDENCYPART_GRANDPAR
(21,13),(13,18),0.139125 # DEPENDENCYPART_GRANDPAR
(21,13),(13,19),0.0914208 # DEPENDENCYPART_GRANDPAR
(21,13),(13,20),-0.0441256 # DEPENDENCYPART_GRANDPAR
(21,13),(13,21),-0.814821 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,22),-0.29038 # DEPENDENCYPART_GRANDPAR
(21,13),(13,23),-0.535105 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),-0.372231 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.178353 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),-0.0340021 # DEPENDENCYPART_GRANDPAR
(21,16),(16,22),-0.241696 # DEPENDENCYPART_GRANDPAR
(21,16),(16,23),-0.537855 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),0.167177 # DEPENDENCYPART_GRANDPAR
(21,19),(19,4),-0.285216 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),0.0616676 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.0469487 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),0.273121 # DEPENDENCYPART_GRANDPAR
(21,20),(20,4),-0.141247 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.0823509 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),0.0399222 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),0.307694 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.144373 # DEPENDENCYPART_GRANDPAR
(21,20),(20,22),-0.329078 # DEPENDENCYPART_GRANDPAR
(22,10),(10,4),-0.324886 # DEPENDENCYPART_GRANDPAR
(22,10),(10,5),-0.629814 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),0.0709302 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.197885 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),-0.193671 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),0.0943462 # DEPENDENCYPART_GRANDPAR
(22,11),(11,1),-0.198742 # DEPENDENCYPART_GRANDPAR
(22,11),(11,2),-0.344882 # DEPENDENCYPART_GRANDPAR
(22,11),(11,3),-0.172814 # DEPENDENCYPART_GRANDPAR
(22,11),(11,4),-0.266323 # DEPENDENCYPART_GRANDPAR
(22,11),(11,5),-0.63628 # DEPENDENCYPART_GRANDPAR
(22,11),(11,6),-0.0445185 # DEPENDENCYPART_GRANDPAR
(22,11),(11,7),0.127031 # DEPENDENCYPART_GRANDPAR
(22,11),(11,8),0.1278 # DEPENDENCYPART_GRANDPAR
(22,11),(11,9),0.157922 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),0.127927 # DEPENDENCYPART_GRANDPAR
(22,13),(13,1),-0.442579 # DEPENDENCYPART_GRANDPAR
(22,13),(13,2),-0.500805 # DEPENDENCYPART_GRANDPAR
(22,13),(13,3),-0.349571 # DEPENDENCYPART_GRANDPAR
(22,13),(13,4),-0.438187 # DEPENDENCYPART_GRANDPAR
(22,13),(13,5),-0.795605 # DEPENDENCYPART_GRANDPAR
(22,13),(13,6),-0.189221 # DEPENDENCYPART_GRANDPAR
(22,13),(13,7),-0.0141057 # DEPENDENCYPART_GRANDPAR
(22,13),(13,8),-0.0492636 # DEPENDENCYPART_GRANDPAR
(22,13),(13,9),-0.0115296 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),-0.0173117 # DEPENDENCYPART_GRANDPAR
(22,13),(13,11),-0.388256 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),-0.289252 # DEPENDENCYPART_GRANDPAR
(22,13),(13,14),-0.0957083 # DEPENDENCYPART_GRANDPAR
(22,13),(13,15),0.0418315 # DEPENDENCYPART_GRANDPAR
(22,13),(13,16),-0.171368 # DEPENDENCYPART_GRANDPAR
(22,13),(13,17),0.0734012 # DEPENDENCYPART_GRANDPAR
(22,13),(13,18),-0.0793097 # DEPENDENCYPART_GRANDPAR
(22,13),(13,19),0.426657 # DEPENDENCYPART_GRANDPAR
(22,13),(13,20),0.192135 # DEPENDENCYPART_GRANDPAR
(22,13),(13,21),0.485632 # DEPENDENCYPART_GRANDPAR
(22,13),(13,22),-1.05156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,13),(13,23),-0.531633 # DEPENDENCYPART_GRANDPAR
(22,16),(16,12),-0.344805 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),0.111715 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),0.241592 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-0.985005 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,23),-0.521612 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),0.301695 # DEPENDENCYPART_GRANDPAR
(22,19),(19,4),-0.274162 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),0.150083 # DEPENDENCYPART_GRANDPAR
