# _root_ A szaktudás mellett a jövőben fontos lesz az önvédelmi oktatás is , mert a szórólapterjesztőket egyre kevésbé szeretik Budapesten , a kutyák például kimondottan eszik a szerencsétleneket .
#goldHeads=2,3,7,5,7,7,0,10,10,7,7,7,7,15,18,17,18,7,18,7,22,25,25,25,7,27,25,7,
#predictedHeads=2,3,7,5,7,7,0,10,10,7,7,7,7,15,18,17,18,13,18,18,22,25,25,25,18,27,25,7,
(18,17),(17,11),-0.180938 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),0.0213607 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),0.128866 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.178556 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.421397 # DEPENDENCYPART_GRANDPAR
(18,17),(17,19),0.198898 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.239909 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),0.1773 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.0192038 # DEPENDENCYPART_GRANDPAR
(18,17),(17,25),-0.422631 # DEPENDENCYPART_GRANDPAR
(18,17),(17,27),0.0677616 # DEPENDENCYPART_GRANDPAR
(18,17),(17,28),-0.82209 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.179643 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.060248 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),0.0219629 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.0393381 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.464479 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.025496 # DEPENDENCYPART_GRANDPAR
(18,19),(19,25),-0.0874582 # DEPENDENCYPART_GRANDPAR
(18,19),(19,27),0.354941 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),0.0314958 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-0.179643 # DEPENDENCYPART_GRANDPAR
(18,22),(22,19),0.469405 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),0.111243 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),0.102398 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),0.0282941 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),0.354478 # DEPENDENCYPART_GRANDPAR
(18,23),(23,7),-0.467632 # DEPENDENCYPART_GRANDPAR
(18,23),(23,13),-0.203685 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.090367 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),0.162668 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),0.244908 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-0.851967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),0.369787 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.0023271 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),0.355626 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.076362 # DEPENDENCYPART_GRANDPAR
(18,23),(23,27),0.312976 # DEPENDENCYPART_GRANDPAR
(18,24),(24,13),-0.282668 # DEPENDENCYPART_GRANDPAR
(18,24),(24,15),-0.242041 # DEPENDENCYPART_GRANDPAR
(18,24),(24,16),0.0271698 # DEPENDENCYPART_GRANDPAR
(18,24),(24,17),0.109512 # DEPENDENCYPART_GRANDPAR
(18,24),(24,18),-0.883156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,24),(24,19),0.345964 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.0187111 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),0.09642 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),0.331799 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),0.149322 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),0.192919 # DEPENDENCYPART_GRANDPAR
(18,24),(24,28),-0.64239 # DEPENDENCYPART_GRANDPAR
(18,25),(25,2),-0.200699 # DEPENDENCYPART_GRANDPAR
(18,25),(25,3),0.115397 # DEPENDENCYPART_GRANDPAR
(18,25),(25,5),-0.194278 # DEPENDENCYPART_GRANDPAR
(18,25),(25,6),-0.21952 # DEPENDENCYPART_GRANDPAR
(18,25),(25,7),-0.39678 # DEPENDENCYPART_GRANDPAR
(18,25),(25,8),-0.298576 # DEPENDENCYPART_GRANDPAR
(18,25),(25,9),-0.206214 # DEPENDENCYPART_GRANDPAR
(18,25),(25,10),-0.0885197 # DEPENDENCYPART_GRANDPAR
(18,25),(25,11),-0.351281 # DEPENDENCYPART_GRANDPAR
(18,25),(25,12),-0.158445 # DEPENDENCYPART_GRANDPAR
(18,25),(25,13),-0.1792 # DEPENDENCYPART_GRANDPAR
(18,25),(25,15),0.0337601 # DEPENDENCYPART_GRANDPAR
(18,25),(25,16),0.302171 # DEPENDENCYPART_GRANDPAR
(18,25),(25,17),0.367287 # DEPENDENCYPART_GRANDPAR
(18,25),(25,18),-0.8797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,25),(25,19),0.379659 # DEPENDENCYPART_GRANDPAR
(18,25),(25,20),-0.0630075 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),0.030652 # DEPENDENCYPART_GRANDPAR
(18,25),(25,22),0.369558 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),0.1117 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.0874439 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),0.0187297 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),0.304599 # DEPENDENCYPART_GRANDPAR
(18,25),(25,28),-0.59053 # DEPENDENCYPART_GRANDPAR
(18,27),(27,21),0.111243 # DEPENDENCYPART_GRANDPAR
(18,27),(27,22),0.457458 # DEPENDENCYPART_GRANDPAR
(18,27),(27,24),0.0387698 # DEPENDENCYPART_GRANDPAR
(18,27),(27,26),-0.0424006 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.529707 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.862469 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.352362 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.239636 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.244172 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.506062 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.183757 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.063517 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.999541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.545101 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.387623 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.414982 # DEPENDENCYPART_GRANDPAR
(19,16),(16,25),-0.695333 # DEPENDENCYPART_GRANDPAR
(19,16),(16,27),-0.51406 # DEPENDENCYPART_GRANDPAR
(19,16),(16,28),-0.773462 # DEPENDENCYPART_GRANDPAR
(19,17),(17,7),-0.529729 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.857115 # DEPENDENCYPART_GRANDPAR
(19,17),(17,11),-0.341983 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.241923 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.239838 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.500708 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.210356 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-0.999409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.545093 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.38749 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.414702 # DEPENDENCYPART_GRANDPAR
(19,17),(17,25),-0.695311 # DEPENDENCYPART_GRANDPAR
(19,17),(17,27),-0.513927 # DEPENDENCYPART_GRANDPAR
(19,17),(17,28),-0.773454 # DEPENDENCYPART_GRANDPAR
(19,22),(22,14),-1.24606 # DEPENDENCYPART_GRANDPAR
(19,22),(22,19),-0.520713 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,22),(22,21),-0.0432824 # DEPENDENCYPART_GRANDPAR
(19,22),(22,23),-0.115865 # DEPENDENCYPART_GRANDPAR
(19,22),(22,24),-0.296196 # DEPENDENCYPART_GRANDPAR
(19,22),(22,27),-0.167956 # DEPENDENCYPART_GRANDPAR
(19,24),(24,13),-0.555321 # DEPENDENCYPART_GRANDPAR
(19,24),(24,15),-0.880335 # DEPENDENCYPART_GRANDPAR
(19,24),(24,16),-0.547217 # DEPENDENCYPART_GRANDPAR
(19,24),(24,17),-0.605964 # DEPENDENCYPART_GRANDPAR
(19,24),(24,18),-0.495611 # DEPENDENCYPART_GRANDPAR
(19,24),(24,19),-0.618795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,24),(24,20),-0.224751 # DEPENDENCYPART_GRANDPAR
(19,24),(24,21),-0.0351422 # DEPENDENCYPART_GRANDPAR
(19,24),(24,22),-0.00584972 # DEPENDENCYPART_GRANDPAR
(19,24),(24,23),-0.0538046 # DEPENDENCYPART_GRANDPAR
(19,24),(24,27),-0.0310478 # DEPENDENCYPART_GRANDPAR
(19,24),(24,28),-0.366866 # DEPENDENCYPART_GRANDPAR
(19,25),(25,2),-1.49299 # DEPENDENCYPART_GRANDPAR
(19,25),(25,3),-1.02464 # DEPENDENCYPART_GRANDPAR
(19,25),(25,5),-1.04429 # DEPENDENCYPART_GRANDPAR
(19,25),(25,6),-1.41473 # DEPENDENCYPART_GRANDPAR
(19,25),(25,7),-0.846172 # DEPENDENCYPART_GRANDPAR
(19,25),(25,8),-1.18002 # DEPENDENCYPART_GRANDPAR
(19,25),(25,9),-1.23593 # DEPENDENCYPART_GRANDPAR
(19,25),(25,10),-1.23772 # DEPENDENCYPART_GRANDPAR
(19,25),(25,11),-0.660406 # DEPENDENCYPART_GRANDPAR
(19,25),(25,12),-0.578112 # DEPENDENCYPART_GRANDPAR
(19,25),(25,13),-0.604229 # DEPENDENCYPART_GRANDPAR
(19,25),(25,15),-0.881314 # DEPENDENCYPART_GRANDPAR
(19,25),(25,16),-0.511087 # DEPENDENCYPART_GRANDPAR
(19,25),(25,17),-0.578444 # DEPENDENCYPART_GRANDPAR
(19,25),(25,18),-0.525432 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-0.69251 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,20),-0.313603 # DEPENDENCYPART_GRANDPAR
(19,25),(25,21),-0.0877777 # DEPENDENCYPART_GRANDPAR
(19,25),(25,22),-0.0785049 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.0583729 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),-0.160018 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.261658 # DEPENDENCYPART_GRANDPAR
(19,25),(25,27),-0.148005 # DEPENDENCYPART_GRANDPAR
(19,25),(25,28),-0.437931 # DEPENDENCYPART_GRANDPAR
(19,27),(27,21),-0.0432824 # DEPENDENCYPART_GRANDPAR
(19,27),(27,22),0.0933732 # DEPENDENCYPART_GRANDPAR
(19,27),(27,24),-0.175437 # DEPENDENCYPART_GRANDPAR
(19,27),(27,26),-0.223396 # DEPENDENCYPART_GRANDPAR
(21,24),(24,13),-0.513904 # DEPENDENCYPART_GRANDPAR
(21,24),(24,15),-0.727704 # DEPENDENCYPART_GRANDPAR
(21,24),(24,16),-0.527914 # DEPENDENCYPART_GRANDPAR
(21,24),(24,17),-0.495682 # DEPENDENCYPART_GRANDPAR
(21,24),(24,18),-0.442399 # DEPENDENCYPART_GRANDPAR
(21,24),(24,19),-0.564603 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.48792 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.615917 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),-0.0531333 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.0170373 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.309186 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.305121 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.916032 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.550997 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.563193 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.635143 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.01656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,24),-0.442591 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.482922 # DEPENDENCYPART_GRANDPAR
(22,19),(19,27),-0.633818 # DEPENDENCYPART_GRANDPAR
(22,21),(21,24),-0.404377 # DEPENDENCYPART_GRANDPAR
(22,23),(23,7),-0.99709 # DEPENDENCYPART_GRANDPAR
(22,23),(23,13),-1.0228 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.915861 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-0.902425 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.884725 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.794171 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.871006 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.995224 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.533675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,23),(23,24),-0.0976727 # DEPENDENCYPART_GRANDPAR
(22,23),(23,27),-0.19443 # DEPENDENCYPART_GRANDPAR
(22,24),(24,13),-1.04459 # DEPENDENCYPART_GRANDPAR
(22,24),(24,15),-0.979631 # DEPENDENCYPART_GRANDPAR
(22,24),(24,16),-0.95543 # DEPENDENCYPART_GRANDPAR
(22,24),(24,17),-0.937697 # DEPENDENCYPART_GRANDPAR
(22,24),(24,18),-0.807851 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.934777 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-1.01226 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.817199 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.505685 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),0.0766213 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.0206337 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.232887 # DEPENDENCYPART_GRANDPAR
(22,27),(27,21),-0.880678 # DEPENDENCYPART_GRANDPAR
(22,27),(27,22),-0.418631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,27),(27,24),0.126942 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),-0.275665 # DEPENDENCYPART_GRANDPAR
(23,7),(7,1),-0.0587325 # DEPENDENCYPART_GRANDPAR
(23,7),(7,2),-0.373498 # DEPENDENCYPART_GRANDPAR
(23,7),(7,3),-0.393162 # DEPENDENCYPART_GRANDPAR
(23,7),(7,4),-0.0628066 # DEPENDENCYPART_GRANDPAR
(23,7),(7,5),-0.36749 # DEPENDENCYPART_GRANDPAR
(23,7),(7,6),-0.545589 # DEPENDENCYPART_GRANDPAR
(23,7),(7,8),-0.192465 # DEPENDENCYPART_GRANDPAR
(23,7),(7,9),-0.504799 # DEPENDENCYPART_GRANDPAR
(23,7),(7,10),-0.258146 # DEPENDENCYPART_GRANDPAR
(23,7),(7,11),-0.053431 # DEPENDENCYPART_GRANDPAR
(23,7),(7,12),-0.421329 # DEPENDENCYPART_GRANDPAR
(23,7),(7,13),-0.247525 # DEPENDENCYPART_GRANDPAR
(23,7),(7,14),-0.0786545 # DEPENDENCYPART_GRANDPAR
(23,7),(7,15),-0.258637 # DEPENDENCYPART_GRANDPAR
(23,7),(7,16),-0.146305 # DEPENDENCYPART_GRANDPAR
(23,7),(7,17),-0.124814 # DEPENDENCYPART_GRANDPAR
(23,7),(7,18),-0.205803 # DEPENDENCYPART_GRANDPAR
(23,7),(7,19),-0.200348 # DEPENDENCYPART_GRANDPAR
(23,7),(7,20),-0.258562 # DEPENDENCYPART_GRANDPAR
(23,7),(7,22),-0.177932 # DEPENDENCYPART_GRANDPAR
(23,7),(7,23),-0.877708 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,7),(7,24),-0.201207 # DEPENDENCYPART_GRANDPAR
(23,7),(7,25),-0.623362 # DEPENDENCYPART_GRANDPAR
(23,7),(7,27),-0.545437 # DEPENDENCYPART_GRANDPAR
(23,7),(7,28),-0.668419 # DEPENDENCYPART_GRANDPAR
(23,13),(13,2),-0.371797 # DEPENDENCYPART_GRANDPAR
(23,13),(13,3),-0.430438 # DEPENDENCYPART_GRANDPAR
(23,13),(13,5),-0.370174 # DEPENDENCYPART_GRANDPAR
(23,13),(13,6),-0.567192 # DEPENDENCYPART_GRANDPAR
(23,13),(13,7),-0.401285 # DEPENDENCYPART_GRANDPAR
(23,13),(13,9),-0.561619 # DEPENDENCYPART_GRANDPAR
(23,13),(13,10),-0.249194 # DEPENDENCYPART_GRANDPAR
(23,13),(13,11),-0.1959 # DEPENDENCYPART_GRANDPAR
(23,13),(13,12),-0.400865 # DEPENDENCYPART_GRANDPAR
(23,13),(13,15),-0.226654 # DEPENDENCYPART_GRANDPAR
(23,13),(13,16),-0.0952266 # DEPENDENCYPART_GRANDPAR
(23,13),(13,17),-0.10823 # DEPENDENCYPART_GRANDPAR
(23,13),(13,18),-0.171339 # DEPENDENCYPART_GRANDPAR
(23,13),(13,19),-0.169026 # DEPENDENCYPART_GRANDPAR
(23,13),(13,20),-0.141634 # DEPENDENCYPART_GRANDPAR
(23,13),(13,22),-0.14595 # DEPENDENCYPART_GRANDPAR
(23,13),(13,23),-0.860907 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,13),(13,24),-0.197181 # DEPENDENCYPART_GRANDPAR
(23,13),(13,25),-0.603009 # DEPENDENCYPART_GRANDPAR
(23,13),(13,27),-0.513879 # DEPENDENCYPART_GRANDPAR
(23,13),(13,28),-0.651166 # DEPENDENCYPART_GRANDPAR
(23,15),(15,8),-0.15817 # DEPENDENCYPART_GRANDPAR
(23,15),(15,9),-0.565121 # DEPENDENCYPART_GRANDPAR
(23,15),(15,10),-0.300016 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),-0.281523 # DEPENDENCYPART_GRANDPAR
(23,15),(15,12),-0.341774 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.326057 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.0584828 # DEPENDENCYPART_GRANDPAR
(23,15),(15,16),-0.0938856 # DEPENDENCYPART_GRANDPAR
(23,16),(16,7),-0.342861 # DEPENDENCYPART_GRANDPAR
(23,16),(16,10),-0.270911 # DEPENDENCYPART_GRANDPAR
(23,16),(16,11),-0.211167 # DEPENDENCYPART_GRANDPAR
(23,16),(16,12),-0.333109 # DEPENDENCYPART_GRANDPAR
(23,16),(16,13),-0.266397 # DEPENDENCYPART_GRANDPAR
(23,16),(16,15),-0.271906 # DEPENDENCYPART_GRANDPAR
(23,16),(16,17),-0.065491 # DEPENDENCYPART_GRANDPAR
(23,16),(16,18),-0.144501 # DEPENDENCYPART_GRANDPAR
(23,16),(16,19),-0.173229 # DEPENDENCYPART_GRANDPAR
(23,16),(16,20),-0.116859 # DEPENDENCYPART_GRANDPAR
(23,16),(16,22),-0.151237 # DEPENDENCYPART_GRANDPAR
(23,16),(16,23),-0.8269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,16),(16,25),-0.566123 # DEPENDENCYPART_GRANDPAR
(23,16),(16,27),-0.466461 # DEPENDENCYPART_GRANDPAR
(23,16),(16,28),-0.652178 # DEPENDENCYPART_GRANDPAR
(23,17),(17,7),-0.342769 # DEPENDENCYPART_GRANDPAR
(23,17),(17,10),-0.265766 # DEPENDENCYPART_GRANDPAR
(23,17),(17,11),-0.200352 # DEPENDENCYPART_GRANDPAR
(23,17),(17,12),-0.335202 # DEPENDENCYPART_GRANDPAR
(23,17),(17,13),-0.261627 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),-0.266762 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),-0.113087 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.170448 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.119142 # DEPENDENCYPART_GRANDPAR
(23,17),(17,22),-0.148457 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-0.826628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,17),(17,25),-0.566116 # DEPENDENCYPART_GRANDPAR
(23,17),(17,27),-0.466336 # DEPENDENCYPART_GRANDPAR
(23,17),(17,28),-0.652178 # DEPENDENCYPART_GRANDPAR
(23,18),(18,2),-0.384724 # DEPENDENCYPART_GRANDPAR
(23,18),(18,3),-0.39628 # DEPENDENCYPART_GRANDPAR
(23,18),(18,5),-0.382054 # DEPENDENCYPART_GRANDPAR
(23,18),(18,6),-0.575687 # DEPENDENCYPART_GRANDPAR
(23,18),(18,7),-0.323405 # DEPENDENCYPART_GRANDPAR
(23,18),(18,8),-0.183117 # DEPENDENCYPART_GRANDPAR
(23,18),(18,9),-0.569655 # DEPENDENCYPART_GRANDPAR
(23,18),(18,10),-0.264634 # DEPENDENCYPART_GRANDPAR
(23,18),(18,11),-0.122542 # DEPENDENCYPART_GRANDPAR
(23,18),(18,12),-0.345794 # DEPENDENCYPART_GRANDPAR
(23,18),(18,13),-0.235942 # DEPENDENCYPART_GRANDPAR
(23,18),(18,14),-0.038467 # DEPENDENCYPART_GRANDPAR
(23,18),(18,15),-0.263114 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),-0.182877 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.189067 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.216495 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.245722 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),-0.198508 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),-0.194079 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-0.872078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,24),-0.200922 # DEPENDENCYPART_GRANDPAR
(23,18),(18,25),-0.621684 # DEPENDENCYPART_GRANDPAR
(23,18),(18,26),-0.416605 # DEPENDENCYPART_GRANDPAR
(23,18),(18,27),-0.541913 # DEPENDENCYPART_GRANDPAR
(23,18),(18,28),-0.668262 # DEPENDENCYPART_GRANDPAR
(23,19),(19,14),-0.0601811 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),-0.183862 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.223299 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.0255014 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.0480932 # DEPENDENCYPART_GRANDPAR
(23,19),(19,24),-0.228585 # DEPENDENCYPART_GRANDPAR
(23,19),(19,25),-0.565973 # DEPENDENCYPART_GRANDPAR
(23,19),(19,27),-0.555186 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.0584828 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.242603 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.171079 # DEPENDENCYPART_GRANDPAR
(23,22),(22,23),-0.855023 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,22),(22,24),-0.228585 # DEPENDENCYPART_GRANDPAR
(23,22),(22,27),-0.555186 # DEPENDENCYPART_GRANDPAR
(23,24),(24,13),-0.584897 # DEPENDENCYPART_GRANDPAR
(23,24),(24,15),-0.631335 # DEPENDENCYPART_GRANDPAR
(23,24),(24,16),-0.471315 # DEPENDENCYPART_GRANDPAR
(23,24),(24,17),-0.484987 # DEPENDENCYPART_GRANDPAR
(23,24),(24,18),-0.544586 # DEPENDENCYPART_GRANDPAR
(23,24),(24,19),-0.57254 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.464236 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-0.503483 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.550631 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.376358 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,27),-0.186986 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),-0.360158 # DEPENDENCYPART_GRANDPAR
(23,27),(27,21),-0.555484 # DEPENDENCYPART_GRANDPAR
(23,27),(27,22),-0.606578 # DEPENDENCYPART_GRANDPAR
(23,27),(27,24),0.240914 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),0.00538816 # DEPENDENCYPART_GRANDPAR
(24,13),(13,2),-0.65527 # DEPENDENCYPART_GRANDPAR
(24,13),(13,3),-0.471403 # DEPENDENCYPART_GRANDPAR
(24,13),(13,5),-0.756775 # DEPENDENCYPART_GRANDPAR
(24,13),(13,6),-0.612496 # DEPENDENCYPART_GRANDPAR
(24,13),(13,7),-0.426145 # DEPENDENCYPART_GRANDPAR
(24,13),(13,9),-0.480919 # DEPENDENCYPART_GRANDPAR
(24,13),(13,10),-0.634353 # DEPENDENCYPART_GRANDPAR
(24,13),(13,11),-0.367621 # DEPENDENCYPART_GRANDPAR
(24,13),(13,12),-0.46437 # DEPENDENCYPART_GRANDPAR
(24,13),(13,15),-0.656507 # DEPENDENCYPART_GRANDPAR
(24,13),(13,16),-0.251648 # DEPENDENCYPART_GRANDPAR
(24,13),(13,17),-0.21791 # DEPENDENCYPART_GRANDPAR
(24,13),(13,18),-0.263502 # DEPENDENCYPART_GRANDPAR
(24,13),(13,19),-0.354796 # DEPENDENCYPART_GRANDPAR
(24,13),(13,20),-0.171649 # DEPENDENCYPART_GRANDPAR
(24,13),(13,22),-0.297752 # DEPENDENCYPART_GRANDPAR
(24,13),(13,23),-0.0910446 # DEPENDENCYPART_GRANDPAR
(24,13),(13,24),-0.793987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,13),(13,25),-0.406184 # DEPENDENCYPART_GRANDPAR
(24,13),(13,27),-0.338505 # DEPENDENCYPART_GRANDPAR
(24,13),(13,28),-0.612001 # DEPENDENCYPART_GRANDPAR
(24,15),(15,8),-0.315873 # DEPENDENCYPART_GRANDPAR
(24,15),(15,9),-0.352409 # DEPENDENCYPART_GRANDPAR
(24,15),(15,10),-0.502509 # DEPENDENCYPART_GRANDPAR
(24,15),(15,11),-0.321855 # DEPENDENCYPART_GRANDPAR
(24,15),(15,12),-0.296097 # DEPENDENCYPART_GRANDPAR
(24,15),(15,13),-0.213466 # DEPENDENCYPART_GRANDPAR
(24,15),(15,14),-0.341551 # DEPENDENCYPART_GRANDPAR
(24,15),(15,16),-0.323125 # DEPENDENCYPART_GRANDPAR
(24,16),(16,7),-0.366863 # DEPENDENCYPART_GRANDPAR
(24,16),(16,10),-0.647112 # DEPENDENCYPART_GRANDPAR
(24,16),(16,11),-0.410578 # DEPENDENCYPART_GRANDPAR
(24,16),(16,12),-0.382908 # DEPENDENCYPART_GRANDPAR
(24,16),(16,13),-0.316831 # DEPENDENCYPART_GRANDPAR
(24,16),(16,15),-0.730041 # DEPENDENCYPART_GRANDPAR
(24,16),(16,17),-0.249739 # DEPENDENCYPART_GRANDPAR
