# _root_ A szponzoroknak és nekünk is szívügyünk az utánpótlás , ezért mindent elkövetünk , hogy a jövőben még több pénzt fordítsunk erre .
#goldHeads=2,4,4,6,6,10,8,6,10,0,12,10,12,12,16,20,19,19,20,12,20,10,
#predictedHeads=2,3,10,6,6,10,8,6,10,0,12,10,12,12,16,20,20,19,20,12,20,10,
(20,6),(6,12),-0.471445 # DEPENDENCYPART_GRANDPAR
(20,6),(6,13),-0.192524 # DEPENDENCYPART_GRANDPAR
(20,6),(6,16),0.0920307 # DEPENDENCYPART_GRANDPAR
(20,6),(6,17),0.0100091 # DEPENDENCYPART_GRANDPAR
(20,6),(6,20),-1.13746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,6),(6,22),-0.774949 # DEPENDENCYPART_GRANDPAR
(20,8),(8,1),-0.35512 # DEPENDENCYPART_GRANDPAR
(20,8),(8,2),-0.299277 # DEPENDENCYPART_GRANDPAR
(20,8),(8,3),-0.461756 # DEPENDENCYPART_GRANDPAR
(20,8),(8,5),-0.613894 # DEPENDENCYPART_GRANDPAR
(20,8),(8,6),-0.306394 # DEPENDENCYPART_GRANDPAR
(20,8),(8,7),-0.42159 # DEPENDENCYPART_GRANDPAR
(20,8),(8,9),-0.140427 # DEPENDENCYPART_GRANDPAR
(20,10),(10,2),-0.591906 # DEPENDENCYPART_GRANDPAR
(20,10),(10,3),-0.719472 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),-0.73608 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.599022 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.670695 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.666727 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.46103 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.156379 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.644423 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.430896 # DEPENDENCYPART_GRANDPAR
(20,10),(10,14),-0.634208 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),-0.163411 # DEPENDENCYPART_GRANDPAR
(20,10),(10,17),-0.0740627 # DEPENDENCYPART_GRANDPAR
(20,10),(10,18),-0.0370077 # DEPENDENCYPART_GRANDPAR
(20,10),(10,19),0.162152 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-1.1888 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,21),-0.0293193 # DEPENDENCYPART_GRANDPAR
(20,10),(10,22),-0.757511 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.211919 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.427824 # DEPENDENCYPART_GRANDPAR
(20,12),(12,1),-0.368233 # DEPENDENCYPART_GRANDPAR
(20,12),(12,2),-0.349156 # DEPENDENCYPART_GRANDPAR
(20,12),(12,3),-0.518571 # DEPENDENCYPART_GRANDPAR
(20,12),(12,4),-0.186657 # DEPENDENCYPART_GRANDPAR
(20,12),(12,5),-0.502346 # DEPENDENCYPART_GRANDPAR
(20,12),(12,6),-0.356273 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.488036 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.423978 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.271698 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.463797 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),0.145189 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.338021 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.495165 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.230527 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),0.00643341 # DEPENDENCYPART_GRANDPAR
(20,12),(12,17),-0.00968515 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),0.0452014 # DEPENDENCYPART_GRANDPAR
(20,12),(12,19),0.341033 # DEPENDENCYPART_GRANDPAR
(20,12),(12,20),-0.911828 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,21),0.298491 # DEPENDENCYPART_GRANDPAR
(20,12),(12,22),-0.488869 # DEPENDENCYPART_GRANDPAR
(20,14),(14,2),-0.682159 # DEPENDENCYPART_GRANDPAR
(20,14),(14,3),-0.801613 # DEPENDENCYPART_GRANDPAR
(20,14),(14,4),-0.469988 # DEPENDENCYPART_GRANDPAR
(20,14),(14,5),-0.815021 # DEPENDENCYPART_GRANDPAR
(20,14),(14,6),-0.689276 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),-0.75698 # DEPENDENCYPART_GRANDPAR
(20,14),(14,9),-0.531797 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.745806 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-1.04491 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.583894 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.257306 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.148609 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.11326 # DEPENDENCYPART_GRANDPAR
(20,14),(14,19),0.0682556 # DEPENDENCYPART_GRANDPAR
(20,14),(14,20),-1.23242 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,14),(14,22),-0.791641 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),0.434683 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),0.184571 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.509687 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.0398781 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),0.0086472 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),0.123017 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.416696 # DEPENDENCYPART_GRANDPAR
(20,17),(17,6),-0.431857 # DEPENDENCYPART_GRANDPAR
(20,17),(17,8),-0.499561 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.492921 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.564739 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.329782 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.516615 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.027559 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),0.0167246 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),0.273629 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-0.970099 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,22),-0.595914 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),0.0298619 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),0.0308063 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),0.0332246 # DEPENDENCYPART_GRANDPAR
(20,19),(19,8),-0.382338 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),0.188332 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.24242 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.518708 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.0813194 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),0.091777 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),0.0312491 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.233948 # DEPENDENCYPART_GRANDPAR
(20,21),(21,3),-0.565435 # DEPENDENCYPART_GRANDPAR
(20,21),(21,5),-0.541303 # DEPENDENCYPART_GRANDPAR
(20,21),(21,9),-0.214998 # DEPENDENCYPART_GRANDPAR
(20,21),(21,10),-0.502616 # DEPENDENCYPART_GRANDPAR
(20,21),(21,11),0.020329 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-0.398852 # DEPENDENCYPART_GRANDPAR
(20,21),(21,13),-0.267096 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.512384 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.0103106 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),0.0704679 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),0.310813 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.722484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.310243 # DEPENDENCYPART_GRANDPAR
(21,3),(3,1),-0.549414 # DEPENDENCYPART_GRANDPAR
(21,3),(3,2),-0.866374 # DEPENDENCYPART_GRANDPAR
(21,3),(3,4),-0.557862 # DEPENDENCYPART_GRANDPAR
(21,3),(3,5),-0.568337 # DEPENDENCYPART_GRANDPAR
(21,3),(3,6),-0.475078 # DEPENDENCYPART_GRANDPAR
(21,3),(3,8),-0.479098 # DEPENDENCYPART_GRANDPAR
(21,3),(3,9),-0.35709 # DEPENDENCYPART_GRANDPAR
(21,3),(3,10),-0.4368 # DEPENDENCYPART_GRANDPAR
(21,3),(3,12),-0.669173 # DEPENDENCYPART_GRANDPAR
(21,3),(3,13),-0.372355 # DEPENDENCYPART_GRANDPAR
(21,3),(3,14),-0.476667 # DEPENDENCYPART_GRANDPAR
(21,3),(3,17),-0.413182 # DEPENDENCYPART_GRANDPAR
(21,3),(3,18),-0.240553 # DEPENDENCYPART_GRANDPAR
(21,3),(3,20),-0.460877 # DEPENDENCYPART_GRANDPAR
(21,3),(3,22),-0.617441 # DEPENDENCYPART_GRANDPAR
(21,5),(5,1),-0.557377 # DEPENDENCYPART_GRANDPAR
(21,5),(5,2),-0.893992 # DEPENDENCYPART_GRANDPAR
(21,5),(5,3),-0.405794 # DEPENDENCYPART_GRANDPAR
(21,5),(5,4),-0.567903 # DEPENDENCYPART_GRANDPAR
(21,5),(5,6),-0.564686 # DEPENDENCYPART_GRANDPAR
(21,5),(5,8),-0.568706 # DEPENDENCYPART_GRANDPAR
(21,5),(5,10),-0.43117 # DEPENDENCYPART_GRANDPAR
(21,5),(5,12),-0.756461 # DEPENDENCYPART_GRANDPAR
(21,5),(5,14),-0.467637 # DEPENDENCYPART_GRANDPAR
(21,5),(5,20),-0.548165 # DEPENDENCYPART_GRANDPAR
(21,5),(5,22),-0.617326 # DEPENDENCYPART_GRANDPAR
(21,10),(10,2),-0.900049 # DEPENDENCYPART_GRANDPAR
(21,10),(10,3),-0.398801 # DEPENDENCYPART_GRANDPAR
(21,10),(10,5),-0.491146 # DEPENDENCYPART_GRANDPAR
(21,10),(10,6),-0.565619 # DEPENDENCYPART_GRANDPAR
(21,10),(10,7),-0.675196 # DEPENDENCYPART_GRANDPAR
(21,10),(10,8),-0.56964 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),-0.433871 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.41053 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.711342 # DEPENDENCYPART_GRANDPAR
(21,10),(10,13),-0.384795 # DEPENDENCYPART_GRANDPAR
(21,10),(10,14),-0.459504 # DEPENDENCYPART_GRANDPAR
(21,10),(10,16),-0.695027 # DEPENDENCYPART_GRANDPAR
(21,10),(10,17),-0.385798 # DEPENDENCYPART_GRANDPAR
(21,10),(10,18),-0.241528 # DEPENDENCYPART_GRANDPAR
(21,10),(10,19),-0.396971 # DEPENDENCYPART_GRANDPAR
(21,10),(10,20),-0.503045 # DEPENDENCYPART_GRANDPAR
(21,10),(10,21),-1.18282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,10),(10,22),-0.617275 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.356904 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.431491 # DEPENDENCYPART_GRANDPAR
(21,12),(12,1),-0.430307 # DEPENDENCYPART_GRANDPAR
(21,12),(12,2),-0.719984 # DEPENDENCYPART_GRANDPAR
(21,12),(12,3),-0.277953 # DEPENDENCYPART_GRANDPAR
(21,12),(12,4),-0.388664 # DEPENDENCYPART_GRANDPAR
(21,12),(12,5),-0.343248 # DEPENDENCYPART_GRANDPAR
(21,12),(12,6),-0.385555 # DEPENDENCYPART_GRANDPAR
(21,12),(12,7),-0.55665 # DEPENDENCYPART_GRANDPAR
(21,12),(12,8),-0.389576 # DEPENDENCYPART_GRANDPAR
(21,12),(12,9),-0.284116 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),-0.297395 # DEPENDENCYPART_GRANDPAR
(21,12),(12,11),-0.238656 # DEPENDENCYPART_GRANDPAR
(21,12),(12,13),-0.259497 # DEPENDENCYPART_GRANDPAR
(21,12),(12,14),-0.306266 # DEPENDENCYPART_GRANDPAR
(21,12),(12,15),-0.275709 # DEPENDENCYPART_GRANDPAR
(21,12),(12,16),-0.5012 # DEPENDENCYPART_GRANDPAR
(21,12),(12,17),-0.203117 # DEPENDENCYPART_GRANDPAR
(21,12),(12,18),-0.0789409 # DEPENDENCYPART_GRANDPAR
(21,12),(12,19),-0.1968 # DEPENDENCYPART_GRANDPAR
(21,12),(12,20),-0.353344 # DEPENDENCYPART_GRANDPAR
(21,12),(12,21),-1.21093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,12),(12,22),-0.660152 # DEPENDENCYPART_GRANDPAR
(21,14),(14,2),-0.910089 # DEPENDENCYPART_GRANDPAR
(21,14),(14,3),-0.40373 # DEPENDENCYPART_GRANDPAR
(21,14),(14,4),-0.523919 # DEPENDENCYPART_GRANDPAR
(21,14),(14,5),-0.495475 # DEPENDENCYPART_GRANDPAR
(21,14),(14,6),-0.575659 # DEPENDENCYPART_GRANDPAR
(21,14),(14,8),-0.57968 # DEPENDENCYPART_GRANDPAR
(21,14),(14,9),-0.433175 # DEPENDENCYPART_GRANDPAR
(21,14),(14,10),-0.415354 # DEPENDENCYPART_GRANDPAR
(21,14),(14,12),-0.780083 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.44844 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.682727 # DEPENDENCYPART_GRANDPAR
(21,14),(14,17),-0.381954 # DEPENDENCYPART_GRANDPAR
(21,14),(14,18),-0.240782 # DEPENDENCYPART_GRANDPAR
(21,14),(14,19),-0.384672 # DEPENDENCYPART_GRANDPAR
(21,14),(14,20),-0.520263 # DEPENDENCYPART_GRANDPAR
(21,14),(14,22),-0.618394 # DEPENDENCYPART_GRANDPAR
(21,16),(16,11),-0.303868 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.427373 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.304165 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.281255 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.135756 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.239426 # DEPENDENCYPART_GRANDPAR
(21,17),(17,6),-0.541626 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.545647 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-0.372468 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.676985 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.336728 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.422757 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.692115 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),-0.205127 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.361359 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.440513 # DEPENDENCYPART_GRANDPAR
(21,17),(17,22),-0.615441 # DEPENDENCYPART_GRANDPAR
(21,19),(19,8),-0.449352 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.29811 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.284877 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.428276 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.324865 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.594303 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.302532 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.108788 # DEPENDENCYPART_GRANDPAR
(21,20),(20,2),-0.719984 # DEPENDENCYPART_GRANDPAR
(21,20),(20,3),-0.277953 # DEPENDENCYPART_GRANDPAR
(21,20),(20,4),-0.388664 # DEPENDENCYPART_GRANDPAR
(21,20),(20,5),-0.343248 # DEPENDENCYPART_GRANDPAR
(21,20),(20,6),-0.385555 # DEPENDENCYPART_GRANDPAR
(21,20),(20,8),-0.389576 # DEPENDENCYPART_GRANDPAR
(21,20),(20,9),-0.284116 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.297395 # DEPENDENCYPART_GRANDPAR
(21,20),(20,11),-0.238656 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.556266 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.299381 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.308027 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.298168 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.531965 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.231136 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.108806 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.253204 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-1.21093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.660152 # DEPENDENCYPART_GRANDPAR
