# _root_ A szakértők azonban arra figyelmeztetnek , hogy az illegális hanghordozók piacán az idén ismét boom várható , s az összforgalmon belül akár meg is duplázódhat a tavalyi becsült 15-20 százalékos arány .
#goldHeads=2,5,5,5,0,5,5,10,10,11,16,13,16,16,16,4,4,4,20,21,25,25,25,25,4,31,31,31,30,31,25,5,
#predictedHeads=2,5,5,5,0,5,5,10,10,11,25,13,25,16,16,4,18,5,20,21,25,25,25,25,4,31,31,31,30,31,25,5,
(21,16),(16,21),-0.819793 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,25),-0.315354 # DEPENDENCYPART_GRANDPAR
(21,16),(16,31),-0.495339 # DEPENDENCYPART_GRANDPAR
(21,16),(16,32),-0.583565 # DEPENDENCYPART_GRANDPAR
(21,18),(18,2),-0.690181 # DEPENDENCYPART_GRANDPAR
(21,18),(18,3),-0.426715 # DEPENDENCYPART_GRANDPAR
(21,18),(18,4),-0.714251 # DEPENDENCYPART_GRANDPAR
(21,18),(18,5),-0.480257 # DEPENDENCYPART_GRANDPAR
(21,18),(18,6),-0.665563 # DEPENDENCYPART_GRANDPAR
(21,18),(18,7),-0.52725 # DEPENDENCYPART_GRANDPAR
(21,18),(18,9),-0.598416 # DEPENDENCYPART_GRANDPAR
(21,18),(18,10),-0.604663 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.623667 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.389136 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.409266 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.429599 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.35971 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.453702 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.0489911 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),0.053869 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-0.82009 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,22),-0.37658 # DEPENDENCYPART_GRANDPAR
(21,18),(18,24),-0.452115 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),-0.36723 # DEPENDENCYPART_GRANDPAR
(21,18),(18,27),-0.494725 # DEPENDENCYPART_GRANDPAR
(21,18),(18,28),-0.459332 # DEPENDENCYPART_GRANDPAR
(21,18),(18,29),-0.579151 # DEPENDENCYPART_GRANDPAR
(21,18),(18,30),-0.456437 # DEPENDENCYPART_GRANDPAR
(21,18),(18,31),-0.508193 # DEPENDENCYPART_GRANDPAR
(21,18),(18,32),-0.582875 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.189579 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.173157 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.247311 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.268166 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.159545 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.00716121 # DEPENDENCYPART_GRANDPAR
(21,22),(22,11),-0.911587 # DEPENDENCYPART_GRANDPAR
(21,22),(22,14),-0.646183 # DEPENDENCYPART_GRANDPAR
(21,22),(22,15),-0.717517 # DEPENDENCYPART_GRANDPAR
(21,22),(22,18),-0.516578 # DEPENDENCYPART_GRANDPAR
(21,22),(22,20),-0.277192 # DEPENDENCYPART_GRANDPAR
(21,22),(22,21),-0.431176 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,22),(22,24),-0.160307 # DEPENDENCYPART_GRANDPAR
(21,22),(22,29),-0.236938 # DEPENDENCYPART_GRANDPAR
(21,22),(22,31),-0.117889 # DEPENDENCYPART_GRANDPAR
(21,24),(24,20),-0.281059 # DEPENDENCYPART_GRANDPAR
(21,24),(24,21),-0.404112 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,24),(24,22),0.0389664 # DEPENDENCYPART_GRANDPAR
(21,24),(24,23),-0.0348268 # DEPENDENCYPART_GRANDPAR
(21,24),(24,27),-0.168712 # DEPENDENCYPART_GRANDPAR
(21,24),(24,28),-0.135843 # DEPENDENCYPART_GRANDPAR
(21,24),(24,29),-0.24107 # DEPENDENCYPART_GRANDPAR
(21,24),(24,31),-0.123608 # DEPENDENCYPART_GRANDPAR
(21,31),(31,12),-0.613935 # DEPENDENCYPART_GRANDPAR
(21,31),(31,16),-0.687448 # DEPENDENCYPART_GRANDPAR
(21,31),(31,19),-0.433617 # DEPENDENCYPART_GRANDPAR
(21,31),(31,26),-0.391312 # DEPENDENCYPART_GRANDPAR
(21,31),(31,27),-0.1728 # DEPENDENCYPART_GRANDPAR
(21,31),(31,28),-0.13478 # DEPENDENCYPART_GRANDPAR
(21,31),(31,29),-0.26389 # DEPENDENCYPART_GRANDPAR
(21,31),(31,30),-0.138725 # DEPENDENCYPART_GRANDPAR
(21,31),(31,32),-0.240226 # DEPENDENCYPART_GRANDPAR
(22,11),(11,1),-0.28593 # DEPENDENCYPART_GRANDPAR
(22,11),(11,2),-0.25853 # DEPENDENCYPART_GRANDPAR
(22,11),(11,3),-0.390499 # DEPENDENCYPART_GRANDPAR
(22,11),(11,4),-0.417179 # DEPENDENCYPART_GRANDPAR
(22,11),(11,5),-0.364475 # DEPENDENCYPART_GRANDPAR
(22,11),(11,6),-0.330789 # DEPENDENCYPART_GRANDPAR
(22,11),(11,7),-0.484815 # DEPENDENCYPART_GRANDPAR
(22,11),(11,8),-0.26486 # DEPENDENCYPART_GRANDPAR
(22,11),(11,9),-0.455359 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),-0.207708 # DEPENDENCYPART_GRANDPAR
(22,11),(11,12),-0.225671 # DEPENDENCYPART_GRANDPAR
(22,11),(11,13),-0.184999 # DEPENDENCYPART_GRANDPAR
(22,11),(11,15),-0.158188 # DEPENDENCYPART_GRANDPAR
(22,11),(11,16),-0.330448 # DEPENDENCYPART_GRANDPAR
(22,11),(11,32),-0.827212 # DEPENDENCYPART_GRANDPAR
(22,14),(14,5),-0.384413 # DEPENDENCYPART_GRANDPAR
(22,14),(14,10),-0.198209 # DEPENDENCYPART_GRANDPAR
(22,14),(14,11),-0.248506 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),-0.262026 # DEPENDENCYPART_GRANDPAR
(22,14),(14,15),-0.237318 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.349444 # DEPENDENCYPART_GRANDPAR
(22,14),(14,17),-0.221481 # DEPENDENCYPART_GRANDPAR
(22,14),(14,25),-0.559816 # DEPENDENCYPART_GRANDPAR
(22,15),(15,8),-0.264483 # DEPENDENCYPART_GRANDPAR
(22,15),(15,9),-0.455057 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),-0.206681 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.215086 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.292183 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.268011 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.146707 # DEPENDENCYPART_GRANDPAR
(22,15),(15,20),-0.133006 # DEPENDENCYPART_GRANDPAR
(22,15),(15,25),-0.560035 # DEPENDENCYPART_GRANDPAR
(22,18),(18,2),-0.226408 # DEPENDENCYPART_GRANDPAR
(22,18),(18,3),-0.363378 # DEPENDENCYPART_GRANDPAR
(22,18),(18,4),-0.44904 # DEPENDENCYPART_GRANDPAR
(22,18),(18,5),-0.416324 # DEPENDENCYPART_GRANDPAR
(22,18),(18,6),-0.439211 # DEPENDENCYPART_GRANDPAR
(22,18),(18,7),-0.433955 # DEPENDENCYPART_GRANDPAR
(22,18),(18,9),-0.486616 # DEPENDENCYPART_GRANDPAR
(22,18),(18,10),-0.177039 # DEPENDENCYPART_GRANDPAR
(22,18),(18,11),-0.227334 # DEPENDENCYPART_GRANDPAR
(22,18),(18,13),-0.294322 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.276353 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.263786 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.424247 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.378339 # DEPENDENCYPART_GRANDPAR
(22,18),(18,19),-0.155151 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),-0.220878 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),-0.328247 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-0.962702 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,24),-0.601228 # DEPENDENCYPART_GRANDPAR
(22,18),(18,25),-0.601805 # DEPENDENCYPART_GRANDPAR
(22,18),(18,27),-0.514785 # DEPENDENCYPART_GRANDPAR
(22,18),(18,28),-0.594401 # DEPENDENCYPART_GRANDPAR
(22,18),(18,29),-0.724109 # DEPENDENCYPART_GRANDPAR
(22,18),(18,30),-0.664122 # DEPENDENCYPART_GRANDPAR
(22,18),(18,31),-0.636108 # DEPENDENCYPART_GRANDPAR
(22,18),(18,32),-0.818377 # DEPENDENCYPART_GRANDPAR
(22,20),(20,12),-0.215086 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.398001 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),-0.269894 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.212081 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.173368 # DEPENDENCYPART_GRANDPAR
(22,21),(21,2),-0.198095 # DEPENDENCYPART_GRANDPAR
(22,21),(21,3),-0.322168 # DEPENDENCYPART_GRANDPAR
(22,21),(21,6),-0.252646 # DEPENDENCYPART_GRANDPAR
(22,21),(21,10),-0.148526 # DEPENDENCYPART_GRANDPAR
(22,21),(21,11),-0.198819 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),-0.238169 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.215103 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.235273 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.378564 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),-0.191774 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.161973 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.186133 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.208675 # DEPENDENCYPART_GRANDPAR
(22,21),(21,22),-0.949082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,21),(21,24),-0.585901 # DEPENDENCYPART_GRANDPAR
(22,21),(21,31),-0.604062 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.590843 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.66243 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.532532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),-0.0601243 # DEPENDENCYPART_GRANDPAR
(22,24),(24,27),-0.22929 # DEPENDENCYPART_GRANDPAR
(22,24),(24,28),-0.308525 # DEPENDENCYPART_GRANDPAR
(22,24),(24,29),-0.420854 # DEPENDENCYPART_GRANDPAR
(22,24),(24,31),-0.276701 # DEPENDENCYPART_GRANDPAR
(22,29),(29,24),-0.155 # DEPENDENCYPART_GRANDPAR
(22,29),(29,26),-0.126958 # DEPENDENCYPART_GRANDPAR
(22,29),(29,27),-0.118003 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),-0.198489 # DEPENDENCYPART_GRANDPAR
(22,29),(29,30),-0.331685 # DEPENDENCYPART_GRANDPAR
(22,29),(29,32),-0.501764 # DEPENDENCYPART_GRANDPAR
(22,31),(31,12),-0.584435 # DEPENDENCYPART_GRANDPAR
(22,31),(31,16),-0.756854 # DEPENDENCYPART_GRANDPAR
(22,31),(31,19),-0.542717 # DEPENDENCYPART_GRANDPAR
(22,31),(31,26),-0.221964 # DEPENDENCYPART_GRANDPAR
(22,31),(31,27),-0.124332 # DEPENDENCYPART_GRANDPAR
(22,31),(31,28),-0.203064 # DEPENDENCYPART_GRANDPAR
(22,31),(31,29),-0.340596 # DEPENDENCYPART_GRANDPAR
(22,31),(31,30),-0.283074 # DEPENDENCYPART_GRANDPAR
(22,31),(31,32),-0.533598 # DEPENDENCYPART_GRANDPAR
(23,20),(20,12),-0.116435 # DEPENDENCYPART_GRANDPAR
(23,20),(20,16),-0.206271 # DEPENDENCYPART_GRANDPAR
(23,20),(20,17),-0.111178 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.108749 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),-0.0994503 # DEPENDENCYPART_GRANDPAR
(23,21),(21,2),-0.121726 # DEPENDENCYPART_GRANDPAR
(23,21),(21,3),-0.150676 # DEPENDENCYPART_GRANDPAR
(23,21),(21,6),-0.143699 # DEPENDENCYPART_GRANDPAR
(23,21),(21,10),-0.0915076 # DEPENDENCYPART_GRANDPAR
(23,21),(21,11),-0.0590411 # DEPENDENCYPART_GRANDPAR
(23,21),(21,13),-0.13696 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),-0.106007 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),-0.165503 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),-0.201916 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.0460782 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.067997 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.117536 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),-0.0382191 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.0819868 # DEPENDENCYPART_GRANDPAR
(23,21),(21,24),-0.463364 # DEPENDENCYPART_GRANDPAR
(23,21),(21,31),-0.568807 # DEPENDENCYPART_GRANDPAR
(23,22),(22,11),-0.101 # DEPENDENCYPART_GRANDPAR
(23,22),(22,14),-0.137131 # DEPENDENCYPART_GRANDPAR
(23,22),(22,15),-0.207458 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.0807184 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.0801742 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),-0.278976 # DEPENDENCYPART_GRANDPAR
(23,22),(22,24),-0.444003 # DEPENDENCYPART_GRANDPAR
(23,22),(22,29),-0.725123 # DEPENDENCYPART_GRANDPAR
(23,22),(22,31),-0.553646 # DEPENDENCYPART_GRANDPAR
(23,31),(31,12),-0.48691 # DEPENDENCYPART_GRANDPAR
(23,31),(31,16),-0.584233 # DEPENDENCYPART_GRANDPAR
(23,31),(31,19),-0.469926 # DEPENDENCYPART_GRANDPAR
(23,31),(31,26),-0.182327 # DEPENDENCYPART_GRANDPAR
(23,31),(31,27),-0.116161 # DEPENDENCYPART_GRANDPAR
(23,31),(31,28),-0.108265 # DEPENDENCYPART_GRANDPAR
(23,31),(31,29),-0.338718 # DEPENDENCYPART_GRANDPAR
(23,31),(31,30),-0.279619 # DEPENDENCYPART_GRANDPAR
(23,31),(31,32),-0.536514 # DEPENDENCYPART_GRANDPAR
(24,20),(20,12),-0.00544759 # DEPENDENCYPART_GRANDPAR
(24,20),(20,16),-0.310093 # DEPENDENCYPART_GRANDPAR
(24,20),(20,17),-0.270829 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),-0.174605 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.0898094 # DEPENDENCYPART_GRANDPAR
(24,21),(21,2),-0.123858 # DEPENDENCYPART_GRANDPAR
(24,21),(21,3),-0.276572 # DEPENDENCYPART_GRANDPAR
(24,21),(21,6),-0.377257 # DEPENDENCYPART_GRANDPAR
(24,21),(21,10),-0.10314 # DEPENDENCYPART_GRANDPAR
(24,21),(21,11),-0.0952172 # DEPENDENCYPART_GRANDPAR
(24,21),(21,13),-0.222217 # DEPENDENCYPART_GRANDPAR
(24,21),(21,14),-0.239998 # DEPENDENCYPART_GRANDPAR
(24,21),(21,15),-0.171585 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),-0.28213 # DEPENDENCYPART_GRANDPAR
(24,21),(21,17),-0.190686 # DEPENDENCYPART_GRANDPAR
(24,21),(21,18),-0.126741 # DEPENDENCYPART_GRANDPAR
(24,21),(21,19),-0.111511 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.0969648 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),-0.189929 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-0.783823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,31),-0.499705 # DEPENDENCYPART_GRANDPAR
(24,22),(22,11),-0.215639 # DEPENDENCYPART_GRANDPAR
(24,22),(22,14),-0.304825 # DEPENDENCYPART_GRANDPAR
(24,22),(22,15),-0.292004 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),-0.17119 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.217383 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.299553 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-0.765074 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,29),-0.496004 # DEPENDENCYPART_GRANDPAR
(24,22),(22,31),-0.485631 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.209028 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.293497 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.307329 # DEPENDENCYPART_GRANDPAR
(24,23),(23,31),-0.486766 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),0.0102634 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),0.00120835 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.173799 # DEPENDENCYPART_GRANDPAR
(24,28),(28,21),-0.586114 # DEPENDENCYPART_GRANDPAR
(24,28),(28,22),-0.579622 # DEPENDENCYPART_GRANDPAR
(24,28),(28,24),-0.311957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,28),(28,25),-0.00856906 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),0.010544 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),0.0895674 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.173744 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.152624 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.211562 # DEPENDENCYPART_GRANDPAR
(24,29),(29,24),-0.317458 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,29),(29,26),0.0724117 # DEPENDENCYPART_GRANDPAR
(24,29),(29,27),0.0935962 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),0.0910523 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),-0.146731 # DEPENDENCYPART_GRANDPAR
(24,29),(29,32),-0.355353 # DEPENDENCYPART_GRANDPAR
(24,31),(31,12),-0.431671 # DEPENDENCYPART_GRANDPAR
(24,31),(31,16),-0.686676 # DEPENDENCYPART_GRANDPAR
(24,31),(31,19),-0.516033 # DEPENDENCYPART_GRANDPAR
(24,31),(31,26),-0.0241643 # DEPENDENCYPART_GRANDPAR
(24,31),(31,27),0.0812758 # DEPENDENCYPART_GRANDPAR
(24,31),(31,28),0.0804865 # DEPENDENCYPART_GRANDPAR
(24,31),(31,29),-0.0887555 # DEPENDENCYPART_GRANDPAR
(24,31),(31,30),-0.0924229 # DEPENDENCYPART_GRANDPAR
(24,31),(31,32),-0.370507 # DEPENDENCYPART_GRANDPAR
(25,2),(2,1),0.0127241 # DEPENDENCYPART_GRANDPAR
(25,3),(3,1),-0.199986 # DEPENDENCYPART_GRANDPAR
(25,3),(3,2),-0.745808 # DEPENDENCYPART_GRANDPAR
(25,3),(3,4),-0.311347 # DEPENDENCYPART_GRANDPAR
(25,3),(3,5),-0.52342 # DEPENDENCYPART_GRANDPAR
(25,3),(3,6),-0.550181 # DEPENDENCYPART_GRANDPAR
(25,3),(3,7),-0.606837 # DEPENDENCYPART_GRANDPAR
(25,3),(3,18),-0.388583 # DEPENDENCYPART_GRANDPAR
(25,3),(3,25),-1.28482 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,3),(3,32),-0.842544 # DEPENDENCYPART_GRANDPAR
(25,4),(4,2),-0.454488 # DEPENDENCYPART_GRANDPAR
(25,4),(4,3),-0.495967 # DEPENDENCYPART_GRANDPAR
(25,4),(4,5),-0.435909 # DEPENDENCYPART_GRANDPAR
(25,4),(4,6),-0.396808 # DEPENDENCYPART_GRANDPAR
(25,4),(4,7),-0.467665 # DEPENDENCYPART_GRANDPAR
(25,4),(4,9),-0.279342 # DEPENDENCYPART_GRANDPAR
(25,4),(4,10),-0.332863 # DEPENDENCYPART_GRANDPAR
(25,4),(4,11),-0.309673 # DEPENDENCYPART_GRANDPAR
(25,4),(4,13),-0.169379 # DEPENDENCYPART_GRANDPAR
(25,4),(4,14),-0.105591 # DEPENDENCYPART_GRANDPAR
(25,4),(4,15),-0.418909 # DEPENDENCYPART_GRANDPAR
(25,4),(4,16),-0.291373 # DEPENDENCYPART_GRANDPAR
(25,4),(4,17),-0.117235 # DEPENDENCYPART_GRANDPAR
(25,4),(4,18),-0.233806 # DEPENDENCYPART_GRANDPAR
(25,4),(4,20),-0.107592 # DEPENDENCYPART_GRANDPAR
(25,4),(4,21),0.0397208 # DEPENDENCYPART_GRANDPAR
(25,4),(4,22),-0.0497194 # DEPENDENCYPART_GRANDPAR
(25,4),(4,23),-0.00999473 # DEPENDENCYPART_GRANDPAR
(25,4),(4,24),0.159181 # DEPENDENCYPART_GRANDPAR
(25,4),(4,25),-0.612263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,4),(4,27),0.0853261 # DEPENDENCYPART_GRANDPAR
(25,4),(4,28),0.183438 # DEPENDENCYPART_GRANDPAR
(25,4),(4,29),-0.118122 # DEPENDENCYPART_GRANDPAR
(25,4),(4,30),0.232758 # DEPENDENCYPART_GRANDPAR
(25,4),(4,31),0.135434 # DEPENDENCYPART_GRANDPAR
(25,4),(4,32),-0.498657 # DEPENDENCYPART_GRANDPAR
(25,5),(5,1),-0.00119834 # DEPENDENCYPART_GRANDPAR
(25,5),(5,2),-0.511596 # DEPENDENCYPART_GRANDPAR
(25,5),(5,3),-0.510401 # DEPENDENCYPART_GRANDPAR
(25,5),(5,4),-0.0386172 # DEPENDENCYPART_GRANDPAR
(25,5),(5,6),-0.422172 # DEPENDENCYPART_GRANDPAR
(25,5),(5,7),-0.460264 # DEPENDENCYPART_GRANDPAR
(25,5),(5,8),0.214279 # DEPENDENCYPART_GRANDPAR
(25,5),(5,9),-0.195632 # DEPENDENCYPART_GRANDPAR
(25,5),(5,10),-0.212429 # DEPENDENCYPART_GRANDPAR
(25,5),(5,11),-0.185668 # DEPENDENCYPART_GRANDPAR
(25,5),(5,12),-0.0144605 # DEPENDENCYPART_GRANDPAR
(25,5),(5,13),-0.0941291 # DEPENDENCYPART_GRANDPAR
(25,5),(5,14),-0.0505975 # DEPENDENCYPART_GRANDPAR
(25,5),(5,15),-0.29777 # DEPENDENCYPART_GRANDPAR
(25,5),(5,16),-0.20733 # DEPENDENCYPART_GRANDPAR
(25,5),(5,17),-0.1426 # DEPENDENCYPART_GRANDPAR
(25,5),(5,18),-0.226305 # DEPENDENCYPART_GRANDPAR
(25,5),(5,20),0.0135472 # DEPENDENCYPART_GRANDPAR
(25,5),(5,21),0.0951389 # DEPENDENCYPART_GRANDPAR
(25,5),(5,22),0.0228438 # DEPENDENCYPART_GRANDPAR
(25,5),(5,23),0.0516725 # DEPENDENCYPART_GRANDPAR
(25,5),(5,24),0.302803 # DEPENDENCYPART_GRANDPAR
(25,5),(5,25),-1.00987 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,5),(5,27),-0.10251 # DEPENDENCYPART_GRANDPAR
(25,5),(5,28),-0.00423231 # DEPENDENCYPART_GRANDPAR
(25,5),(5,29),-0.130625 # DEPENDENCYPART_GRANDPAR
(25,5),(5,31),0.0345538 # DEPENDENCYPART_GRANDPAR
(25,5),(5,32),-0.575007 # DEPENDENCYPART_GRANDPAR
(25,7),(7,2),-0.851951 # DEPENDENCYPART_GRANDPAR
(25,7),(7,3),-0.80579 # DEPENDENCYPART_GRANDPAR
(25,7),(7,4),-0.390903 # DEPENDENCYPART_GRANDPAR
(25,7),(7,5),-0.912669 # DEPENDENCYPART_GRANDPAR
(25,7),(7,6),-0.671085 # DEPENDENCYPART_GRANDPAR
(25,7),(7,9),-0.441465 # DEPENDENCYPART_GRANDPAR
(25,7),(7,10),-0.472463 # DEPENDENCYPART_GRANDPAR
(25,7),(7,11),-0.449273 # DEPENDENCYPART_GRANDPAR
(25,7),(7,13),-0.247149 # DEPENDENCYPART_GRANDPAR
(25,7),(7,14),-0.178612 # DEPENDENCYPART_GRANDPAR
(25,7),(7,16),-0.45633 # DEPENDENCYPART_GRANDPAR
(25,7),(7,17),-0.412624 # DEPENDENCYPART_GRANDPAR
(25,7),(7,18),-0.489434 # DEPENDENCYPART_GRANDPAR
(25,7),(7,22),-0.123241 # DEPENDENCYPART_GRANDPAR
(25,7),(7,24),0.0858131 # DEPENDENCYPART_GRANDPAR
(25,7),(7,25),-1.33034 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,7),(7,32),-0.877692 # DEPENDENCYPART_GRANDPAR
(25,8),(8,9),-0.0109912 # DEPENDENCYPART_GRANDPAR
(25,9),(9,4),-0.0619002 # DEPENDENCYPART_GRANDPAR
(25,9),(9,7),-0.506447 # DEPENDENCYPART_GRANDPAR
(25,9),(9,8),0.389992 # DEPENDENCYPART_GRANDPAR
(25,10),(10,1),0.00740409 # DEPENDENCYPART_GRANDPAR
(25,10),(10,2),-0.472108 # DEPENDENCYPART_GRANDPAR
(25,10),(10,4),0.00910468 # DEPENDENCYPART_GRANDPAR
(25,10),(10,5),-0.340658 # DEPENDENCYPART_GRANDPAR
(25,10),(10,6),-0.330986 # DEPENDENCYPART_GRANDPAR
(25,10),(10,7),-0.483387 # DEPENDENCYPART_GRANDPAR
(25,10),(10,8),0.331141 # DEPENDENCYPART_GRANDPAR
(25,10),(10,9),-0.0807018 # DEPENDENCYPART_GRANDPAR
(25,11),(11,1),0.0113741 # DEPENDENCYPART_GRANDPAR
(25,11),(11,2),-0.470771 # DEPENDENCYPART_GRANDPAR
(25,11),(11,3),-0.540125 # DEPENDENCYPART_GRANDPAR
(25,11),(11,4),0.011432 # DEPENDENCYPART_GRANDPAR
(25,11),(11,5),-0.338331 # DEPENDENCYPART_GRANDPAR
(25,11),(11,6),-0.328659 # DEPENDENCYPART_GRANDPAR
(25,11),(11,7),-0.481061 # DEPENDENCYPART_GRANDPAR
(25,11),(11,8),0.33429 # DEPENDENCYPART_GRANDPAR
(25,11),(11,9),-0.0774884 # DEPENDENCYPART_GRANDPAR
(25,11),(11,10),-0.114038 # DEPENDENCYPART_GRANDPAR
(25,11),(11,12),0.0660797 # DEPENDENCYPART_GRANDPAR
(25,11),(11,13),-0.0883916 # DEPENDENCYPART_GRANDPAR
(25,11),(11,15),-0.205094 # DEPENDENCYPART_GRANDPAR
(25,11),(11,16),-0.0678187 # DEPENDENCYPART_GRANDPAR
(25,11),(11,32),-0.861002 # DEPENDENCYPART_GRANDPAR
(25,13),(13,11),-0.118719 # DEPENDENCYPART_GRANDPAR
(25,13),(13,12),0.354538 # DEPENDENCYPART_GRANDPAR
(25,13),(13,14),-0.0215054 # DEPENDENCYPART_GRANDPAR
(25,13),(13,15),-0.324304 # DEPENDENCYPART_GRANDPAR
