# _root_ Az előrehaladás akadálymentesnek látszik , amikor — már 1992-ben — jön egy váratlan kitérő : egy tárgyaláson a külföldi partner felfedezi , és pazar állásajánlattal téríti el .
#goldHeads=2,4,4,0,4,11,11,11,11,11,4,14,14,11,4,17,21,20,20,21,23,23,4,25,26,23,26,4,
#predictedHeads=2,4,4,23,4,11,11,11,11,11,4,14,14,11,11,17,21,20,20,21,23,23,0,25,26,23,26,23,
(21,25),(25,17),-0.517946 # DEPENDENCYPART_GRANDPAR
(21,25),(25,18),-0.407493 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-0.276926 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.259385 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.709183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,22),-0.0277178 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),0.0135196 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.0218737 # DEPENDENCYPART_GRANDPAR
(21,26),(26,2),-0.381736 # DEPENDENCYPART_GRANDPAR
(21,26),(26,3),-0.205548 # DEPENDENCYPART_GRANDPAR
(21,26),(26,4),-0.36599 # DEPENDENCYPART_GRANDPAR
(21,26),(26,5),-0.306824 # DEPENDENCYPART_GRANDPAR
(21,26),(26,6),0.389494 # DEPENDENCYPART_GRANDPAR
(21,26),(26,7),-0.347182 # DEPENDENCYPART_GRANDPAR
(21,26),(26,8),0.179632 # DEPENDENCYPART_GRANDPAR
(21,26),(26,9),-0.245475 # DEPENDENCYPART_GRANDPAR
(21,26),(26,10),-0.268487 # DEPENDENCYPART_GRANDPAR
(21,26),(26,11),-0.186469 # DEPENDENCYPART_GRANDPAR
(21,26),(26,13),-0.106946 # DEPENDENCYPART_GRANDPAR
(21,26),(26,14),-0.0875909 # DEPENDENCYPART_GRANDPAR
(21,26),(26,15),-0.317533 # DEPENDENCYPART_GRANDPAR
(21,26),(26,16),0.0444713 # DEPENDENCYPART_GRANDPAR
(21,26),(26,17),-0.0730842 # DEPENDENCYPART_GRANDPAR
(21,26),(26,18),-0.0866264 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),0.0806831 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),0.185536 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.764424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,22),-0.173215 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),-0.103102 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.148087 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.117091 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),0.11465 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.549636 # DEPENDENCYPART_GRANDPAR
(21,27),(27,10),-0.257541 # DEPENDENCYPART_GRANDPAR
(21,27),(27,14),-0.209472 # DEPENDENCYPART_GRANDPAR
(21,27),(27,17),-0.194903 # DEPENDENCYPART_GRANDPAR
(21,27),(27,20),0.0636583 # DEPENDENCYPART_GRANDPAR
(21,27),(27,23),-0.0734569 # DEPENDENCYPART_GRANDPAR
(21,27),(27,24),-0.154733 # DEPENDENCYPART_GRANDPAR
(21,27),(27,25),-0.135843 # DEPENDENCYPART_GRANDPAR
(21,27),(27,26),-0.132644 # DEPENDENCYPART_GRANDPAR
(23,2),(2,1),-0.0870056 # DEPENDENCYPART_GRANDPAR
(23,2),(2,3),0.0954645 # DEPENDENCYPART_GRANDPAR
(23,2),(2,4),-0.0541578 # DEPENDENCYPART_GRANDPAR
(23,2),(2,11),0.0393869 # DEPENDENCYPART_GRANDPAR
(23,3),(3,1),-0.0211519 # DEPENDENCYPART_GRANDPAR
(23,3),(3,2),0.0703969 # DEPENDENCYPART_GRANDPAR
(23,3),(3,4),-0.0627473 # DEPENDENCYPART_GRANDPAR
(23,3),(3,5),-0.00806904 # DEPENDENCYPART_GRANDPAR
(23,3),(3,7),-0.146977 # DEPENDENCYPART_GRANDPAR
(23,3),(3,9),0.137489 # DEPENDENCYPART_GRANDPAR
(23,3),(3,11),0.0318756 # DEPENDENCYPART_GRANDPAR
(23,3),(3,28),-0.613625 # DEPENDENCYPART_GRANDPAR
(23,4),(4,1),-0.0788335 # DEPENDENCYPART_GRANDPAR
(23,4),(4,2),0.0434633 # DEPENDENCYPART_GRANDPAR
(23,4),(4,3),0.122865 # DEPENDENCYPART_GRANDPAR
(23,4),(4,5),-0.0278731 # DEPENDENCYPART_GRANDPAR
(23,4),(4,6),-0.885146 # DEPENDENCYPART_GRANDPAR
(23,4),(4,7),-0.154083 # DEPENDENCYPART_GRANDPAR
(23,4),(4,8),-0.0595028 # DEPENDENCYPART_GRANDPAR
(23,4),(4,9),0.13596 # DEPENDENCYPART_GRANDPAR
(23,4),(4,10),-0.0690353 # DEPENDENCYPART_GRANDPAR
(23,4),(4,11),-0.0159899 # DEPENDENCYPART_GRANDPAR
(23,4),(4,15),-0.304549 # DEPENDENCYPART_GRANDPAR
(23,4),(4,21),0.0704882 # DEPENDENCYPART_GRANDPAR
(23,4),(4,22),-0.216244 # DEPENDENCYPART_GRANDPAR
(23,4),(4,23),-1.10373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,4),(4,26),-0.556843 # DEPENDENCYPART_GRANDPAR
(23,4),(4,27),-0.566077 # DEPENDENCYPART_GRANDPAR
(23,4),(4,28),-0.91264 # DEPENDENCYPART_GRANDPAR
(23,8),(8,2),0.0905434 # DEPENDENCYPART_GRANDPAR
(23,8),(8,3),0.0735851 # DEPENDENCYPART_GRANDPAR
(23,8),(8,4),-0.0469433 # DEPENDENCYPART_GRANDPAR
(23,8),(8,5),0.108844 # DEPENDENCYPART_GRANDPAR
(23,8),(8,6),-0.752475 # DEPENDENCYPART_GRANDPAR
(23,8),(8,7),-0.126969 # DEPENDENCYPART_GRANDPAR
(23,8),(8,9),0.204911 # DEPENDENCYPART_GRANDPAR
(23,8),(8,10),-0.0269017 # DEPENDENCYPART_GRANDPAR
(23,8),(8,11),0.131408 # DEPENDENCYPART_GRANDPAR
(23,8),(8,14),0.361413 # DEPENDENCYPART_GRANDPAR
(23,8),(8,15),-0.119975 # DEPENDENCYPART_GRANDPAR
(23,8),(8,17),0.458527 # DEPENDENCYPART_GRANDPAR
(23,8),(8,20),0.4255 # DEPENDENCYPART_GRANDPAR
(23,8),(8,21),0.217541 # DEPENDENCYPART_GRANDPAR
(23,8),(8,23),-0.751867 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,8),(8,25),-0.297013 # DEPENDENCYPART_GRANDPAR
(23,8),(8,26),-0.18285 # DEPENDENCYPART_GRANDPAR
(23,8),(8,28),-0.611833 # DEPENDENCYPART_GRANDPAR
(23,9),(9,4),-0.0687096 # DEPENDENCYPART_GRANDPAR
(23,9),(9,5),0.0319029 # DEPENDENCYPART_GRANDPAR
(23,9),(9,6),-0.767818 # DEPENDENCYPART_GRANDPAR
(23,9),(9,7),-0.172851 # DEPENDENCYPART_GRANDPAR
(23,9),(9,8),0.0250554 # DEPENDENCYPART_GRANDPAR
(23,9),(9,10),-0.0393543 # DEPENDENCYPART_GRANDPAR
(23,9),(9,11),0.0639179 # DEPENDENCYPART_GRANDPAR
(23,9),(9,13),0.114143 # DEPENDENCYPART_GRANDPAR
(23,9),(9,14),0.393904 # DEPENDENCYPART_GRANDPAR
(23,9),(9,15),-0.127698 # DEPENDENCYPART_GRANDPAR
(23,9),(9,21),0.150212 # DEPENDENCYPART_GRANDPAR
(23,9),(9,22),-0.111527 # DEPENDENCYPART_GRANDPAR
(23,9),(9,26),-0.158238 # DEPENDENCYPART_GRANDPAR
(23,9),(9,28),-0.601523 # DEPENDENCYPART_GRANDPAR
(23,11),(11,1),-0.0697327 # DEPENDENCYPART_GRANDPAR
(23,11),(11,2),0.0766326 # DEPENDENCYPART_GRANDPAR
(23,11),(11,3),0.124636 # DEPENDENCYPART_GRANDPAR
(23,11),(11,4),0.00541924 # DEPENDENCYPART_GRANDPAR
(23,11),(11,5),0.0267414 # DEPENDENCYPART_GRANDPAR
(23,11),(11,6),-0.659159 # DEPENDENCYPART_GRANDPAR
(23,11),(11,7),-0.204604 # DEPENDENCYPART_GRANDPAR
(23,11),(11,8),0.130371 # DEPENDENCYPART_GRANDPAR
(23,11),(11,9),0.148401 # DEPENDENCYPART_GRANDPAR
(23,11),(11,10),-0.119557 # DEPENDENCYPART_GRANDPAR
(23,11),(11,13),0.0194894 # DEPENDENCYPART_GRANDPAR
(23,11),(11,14),0.275883 # DEPENDENCYPART_GRANDPAR
(23,11),(11,15),-0.313924 # DEPENDENCYPART_GRANDPAR
(23,11),(11,17),0.374238 # DEPENDENCYPART_GRANDPAR
(23,11),(11,18),-0.209442 # DEPENDENCYPART_GRANDPAR
(23,11),(11,19),0.0176838 # DEPENDENCYPART_GRANDPAR
(23,11),(11,20),0.339922 # DEPENDENCYPART_GRANDPAR
(23,11),(11,21),0.0567701 # DEPENDENCYPART_GRANDPAR
(23,11),(11,22),-0.225911 # DEPENDENCYPART_GRANDPAR
(23,11),(11,23),-1.10373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,11),(11,24),-0.594287 # DEPENDENCYPART_GRANDPAR
(23,11),(11,25),-0.763749 # DEPENDENCYPART_GRANDPAR
(23,11),(11,26),-0.556811 # DEPENDENCYPART_GRANDPAR
(23,11),(11,27),-0.566412 # DEPENDENCYPART_GRANDPAR
(23,11),(11,28),-0.912633 # DEPENDENCYPART_GRANDPAR
(23,13),(13,6),-0.729964 # DEPENDENCYPART_GRANDPAR
(23,13),(13,8),0.0597975 # DEPENDENCYPART_GRANDPAR
(23,13),(13,9),0.136152 # DEPENDENCYPART_GRANDPAR
(23,13),(13,12),-0.0121014 # DEPENDENCYPART_GRANDPAR
(23,14),(14,1),-0.0870056 # DEPENDENCYPART_GRANDPAR
(23,14),(14,2),0.0168746 # DEPENDENCYPART_GRANDPAR
(23,14),(14,3),0.0462884 # DEPENDENCYPART_GRANDPAR
(23,14),(14,4),-0.0674772 # DEPENDENCYPART_GRANDPAR
(23,14),(14,5),0.00897166 # DEPENDENCYPART_GRANDPAR
(23,14),(14,7),-0.263293 # DEPENDENCYPART_GRANDPAR
(23,14),(14,8),-0.0294057 # DEPENDENCYPART_GRANDPAR
(23,14),(14,9),0.0812226 # DEPENDENCYPART_GRANDPAR
(23,14),(14,10),-0.178245 # DEPENDENCYPART_GRANDPAR
(23,14),(14,12),-0.0509743 # DEPENDENCYPART_GRANDPAR
(23,14),(14,13),0.0444472 # DEPENDENCYPART_GRANDPAR
(23,14),(14,15),-0.211376 # DEPENDENCYPART_GRANDPAR
(23,14),(14,17),0.489012 # DEPENDENCYPART_GRANDPAR
(23,14),(14,19),0.084929 # DEPENDENCYPART_GRANDPAR
(23,14),(14,20),0.455982 # DEPENDENCYPART_GRANDPAR
(23,14),(14,21),0.12491 # DEPENDENCYPART_GRANDPAR
(23,14),(14,22),-0.147145 # DEPENDENCYPART_GRANDPAR
(23,14),(14,23),-0.7653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,14),(14,25),-0.401987 # DEPENDENCYPART_GRANDPAR
(23,14),(14,26),-0.192392 # DEPENDENCYPART_GRANDPAR
(23,14),(14,28),-0.629245 # DEPENDENCYPART_GRANDPAR
(23,17),(17,12),-0.0508752 # DEPENDENCYPART_GRANDPAR
(23,17),(17,13),0.0443805 # DEPENDENCYPART_GRANDPAR
(23,17),(17,14),0.329462 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),-0.184535 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),0.0722485 # DEPENDENCYPART_GRANDPAR
(23,17),(17,18),-0.11975 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),0.084929 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),0.455982 # DEPENDENCYPART_GRANDPAR
(23,17),(17,25),-0.401987 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),0.185221 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),0.113334 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),0.478256 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.0141217 # DEPENDENCYPART_GRANDPAR
(23,20),(20,12),-0.0509755 # DEPENDENCYPART_GRANDPAR
(23,20),(20,13),0.0444472 # DEPENDENCYPART_GRANDPAR
(23,20),(20,14),0.329462 # DEPENDENCYPART_GRANDPAR
(23,20),(20,16),0.0721481 # DEPENDENCYPART_GRANDPAR
(23,20),(20,17),0.426525 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.08405 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),0.0386668 # DEPENDENCYPART_GRANDPAR
(23,20),(20,25),-0.401987 # DEPENDENCYPART_GRANDPAR
(23,21),(21,2),0.0612457 # DEPENDENCYPART_GRANDPAR
(23,21),(21,3),0.127515 # DEPENDENCYPART_GRANDPAR
(23,21),(21,4),0.00821177 # DEPENDENCYPART_GRANDPAR
(23,21),(21,5),0.0268324 # DEPENDENCYPART_GRANDPAR
(23,21),(21,6),-0.657161 # DEPENDENCYPART_GRANDPAR
(23,21),(21,7),-0.201612 # DEPENDENCYPART_GRANDPAR
(23,21),(21,8),0.13237 # DEPENDENCYPART_GRANDPAR
(23,21),(21,9),0.14884 # DEPENDENCYPART_GRANDPAR
(23,21),(21,10),-0.116564 # DEPENDENCYPART_GRANDPAR
(23,21),(21,11),0.112335 # DEPENDENCYPART_GRANDPAR
(23,21),(21,12),-0.0416013 # DEPENDENCYPART_GRANDPAR
(23,21),(21,13),0.123972 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),0.373833 # DEPENDENCYPART_GRANDPAR
(23,21),(21,15),0.00640979 # DEPENDENCYPART_GRANDPAR
(23,21),(21,16),0.0815223 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),0.470538 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.0411559 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),0.115514 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),0.437908 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),-0.20419 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-1.10373 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.594285 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.763742 # DEPENDENCYPART_GRANDPAR
(23,21),(21,26),-0.556805 # DEPENDENCYPART_GRANDPAR
(23,21),(21,27),-0.56607 # DEPENDENCYPART_GRANDPAR
(23,21),(21,28),-0.912632 # DEPENDENCYPART_GRANDPAR
(23,24),(24,18),-0.508287 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.273012 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.596656 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.301845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,8),-0.483819 # DEPENDENCYPART_GRANDPAR
(23,25),(25,12),-0.516065 # DEPENDENCYPART_GRANDPAR
(23,25),(25,13),-0.415093 # DEPENDENCYPART_GRANDPAR
(23,25),(25,16),-0.392941 # DEPENDENCYPART_GRANDPAR
(23,25),(25,17),-0.308677 # DEPENDENCYPART_GRANDPAR
(23,25),(25,18),-0.567842 # DEPENDENCYPART_GRANDPAR
(23,25),(25,19),-0.421852 # DEPENDENCYPART_GRANDPAR
(23,25),(25,20),-0.341666 # DEPENDENCYPART_GRANDPAR
(23,25),(25,21),-0.481984 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-0.622709 # DEPENDENCYPART_GRANDPAR
(23,25),(25,23),-0.292681 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,25),(25,24),0.17079 # DEPENDENCYPART_GRANDPAR
(23,26),(26,2),-1.08013 # DEPENDENCYPART_GRANDPAR
(23,26),(26,3),-0.66961 # DEPENDENCYPART_GRANDPAR
(23,26),(26,4),-1.0255 # DEPENDENCYPART_GRANDPAR
(23,26),(26,5),-0.776804 # DEPENDENCYPART_GRANDPAR
(23,26),(26,6),-1.55132 # DEPENDENCYPART_GRANDPAR
(23,26),(26,7),-0.945993 # DEPENDENCYPART_GRANDPAR
(23,26),(26,8),-0.777312 # DEPENDENCYPART_GRANDPAR
(23,26),(26,9),-0.543308 # DEPENDENCYPART_GRANDPAR
(23,26),(26,10),-0.860945 # DEPENDENCYPART_GRANDPAR
(23,26),(26,11),-0.931185 # DEPENDENCYPART_GRANDPAR
(23,26),(26,13),-0.673154 # DEPENDENCYPART_GRANDPAR
(23,26),(26,14),-0.767545 # DEPENDENCYPART_GRANDPAR
(23,26),(26,15),-0.907635 # DEPENDENCYPART_GRANDPAR
(23,26),(26,16),-0.657802 # DEPENDENCYPART_GRANDPAR
(23,26),(26,17),-0.670462 # DEPENDENCYPART_GRANDPAR
(23,26),(26,18),-0.821184 # DEPENDENCYPART_GRANDPAR
(23,26),(26,19),-0.679916 # DEPENDENCYPART_GRANDPAR
(23,26),(26,20),-0.703422 # DEPENDENCYPART_GRANDPAR
(23,26),(26,21),-0.846398 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.965175 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.318498 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,24),0.117879 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.302771 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),0.366276 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),-0.205201 # DEPENDENCYPART_GRANDPAR
(24,18),(18,19),-0.163539 # DEPENDENCYPART_GRANDPAR
(24,20),(20,12),-0.713189 # DEPENDENCYPART_GRANDPAR
(24,20),(20,13),-0.321159 # DEPENDENCYPART_GRANDPAR
(24,20),(20,14),-0.504827 # DEPENDENCYPART_GRANDPAR
(24,20),(20,16),-0.690102 # DEPENDENCYPART_GRANDPAR
(24,20),(20,17),-0.366365 # DEPENDENCYPART_GRANDPAR
(24,20),(20,18),-0.218032 # DEPENDENCYPART_GRANDPAR
(24,20),(20,19),-0.187799 # DEPENDENCYPART_GRANDPAR
(24,20),(20,25),-0.304138 # DEPENDENCYPART_GRANDPAR
(24,23),(23,2),-0.635823 # DEPENDENCYPART_GRANDPAR
(24,23),(23,3),-0.562585 # DEPENDENCYPART_GRANDPAR
(24,23),(23,4),-0.642572 # DEPENDENCYPART_GRANDPAR
(24,23),(23,5),-0.612729 # DEPENDENCYPART_GRANDPAR
(24,23),(23,7),-0.606195 # DEPENDENCYPART_GRANDPAR
(24,23),(23,8),-0.503439 # DEPENDENCYPART_GRANDPAR
(24,23),(23,9),-0.899673 # DEPENDENCYPART_GRANDPAR
(24,23),(23,10),-0.57259 # DEPENDENCYPART_GRANDPAR
(24,23),(23,11),-0.601838 # DEPENDENCYPART_GRANDPAR
(24,23),(23,13),-0.489088 # DEPENDENCYPART_GRANDPAR
(24,23),(23,14),-0.642992 # DEPENDENCYPART_GRANDPAR
(24,23),(23,15),-0.406958 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),-0.50453 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),-0.358789 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.357521 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.408054 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.430655 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.459099 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-0.769072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.261333 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-0.400244 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.622723 # DEPENDENCYPART_GRANDPAR
(25,8),(8,2),-0.980622 # DEPENDENCYPART_GRANDPAR
(25,8),(8,3),-1.08098 # DEPENDENCYPART_GRANDPAR
(25,8),(8,4),-0.395099 # DEPENDENCYPART_GRANDPAR
(25,8),(8,5),-0.686671 # DEPENDENCYPART_GRANDPAR
(25,8),(8,6),-0.953194 # DEPENDENCYPART_GRANDPAR
(25,8),(8,7),-0.619302 # DEPENDENCYPART_GRANDPAR
(25,8),(8,9),-0.409911 # DEPENDENCYPART_GRANDPAR
(25,8),(8,10),-0.51627 # DEPENDENCYPART_GRANDPAR
(25,8),(8,11),-0.162645 # DEPENDENCYPART_GRANDPAR
(25,8),(8,14),-0.857416 # DEPENDENCYPART_GRANDPAR
(25,8),(8,15),-0.536117 # DEPENDENCYPART_GRANDPAR
(25,8),(8,17),-0.818628 # DEPENDENCYPART_GRANDPAR
(25,8),(8,20),-0.429332 # DEPENDENCYPART_GRANDPAR
(25,8),(8,21),0.0747715 # DEPENDENCYPART_GRANDPAR
(25,8),(8,23),-0.261096 # DEPENDENCYPART_GRANDPAR
(25,8),(8,25),-0.880236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,8),(8,26),-0.612978 # DEPENDENCYPART_GRANDPAR
(25,8),(8,28),-0.572672 # DEPENDENCYPART_GRANDPAR
(25,12),(12,13),-0.846334 # DEPENDENCYPART_GRANDPAR
(25,13),(13,6),-0.76078 # DEPENDENCYPART_GRANDPAR
(25,13),(13,8),-0.324293 # DEPENDENCYPART_GRANDPAR
(25,13),(13,9),-0.316487 # DEPENDENCYPART_GRANDPAR
(25,13),(13,12),-0.636393 # DEPENDENCYPART_GRANDPAR
(25,16),(16,19),-0.515238 # DEPENDENCYPART_GRANDPAR
(25,17),(17,12),-0.567563 # DEPENDENCYPART_GRANDPAR
(25,17),(17,13),-0.890049 # DEPENDENCYPART_GRANDPAR
(25,17),(17,14),-0.872426 # DEPENDENCYPART_GRANDPAR
(25,17),(17,15),-0.634832 # DEPENDENCYPART_GRANDPAR
(25,17),(17,16),-0.35026 # DEPENDENCYPART_GRANDPAR
(25,17),(17,18),-0.914604 # DEPENDENCYPART_GRANDPAR
(25,17),(17,19),-0.456326 # DEPENDENCYPART_GRANDPAR
(25,17),(17,20),-0.323404 # DEPENDENCYPART_GRANDPAR
(25,17),(17,25),-1.00726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,18),(18,19),-0.550043 # DEPENDENCYPART_GRANDPAR
(25,19),(19,16),-0.418363 # DEPENDENCYPART_GRANDPAR
(25,19),(19,17),-0.702127 # DEPENDENCYPART_GRANDPAR
(25,19),(19,18),-0.785574 # DEPENDENCYPART_GRANDPAR
(25,20),(20,12),-0.567666 # DEPENDENCYPART_GRANDPAR
(25,20),(20,13),-0.889984 # DEPENDENCYPART_GRANDPAR
(25,20),(20,14),-0.872428 # DEPENDENCYPART_GRANDPAR
(25,20),(20,16),-0.350363 # DEPENDENCYPART_GRANDPAR
(25,20),(20,17),-0.83364 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.761387 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),-0.549884 # DEPENDENCYPART_GRANDPAR
(25,20),(20,25),-1.00726 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,2),-0.910932 # DEPENDENCYPART_GRANDPAR
(25,21),(21,3),-1.05649 # DEPENDENCYPART_GRANDPAR
(25,21),(21,4),-0.38137 # DEPENDENCYPART_GRANDPAR
(25,21),(21,5),-0.734053 # DEPENDENCYPART_GRANDPAR
(25,21),(21,6),-0.851332 # DEPENDENCYPART_GRANDPAR
(25,21),(21,7),-0.676709 # DEPENDENCYPART_GRANDPAR
(25,21),(21,8),-0.490648 # DEPENDENCYPART_GRANDPAR
(25,21),(21,9),-0.457612 # DEPENDENCYPART_GRANDPAR
(25,21),(21,10),-0.642652 # DEPENDENCYPART_GRANDPAR
(25,21),(21,11),-0.287749 # DEPENDENCYPART_GRANDPAR
(25,21),(21,12),-0.762214 # DEPENDENCYPART_GRANDPAR
(25,21),(21,13),-0.974382 # DEPENDENCYPART_GRANDPAR
(25,21),(21,14),-0.850896 # DEPENDENCYPART_GRANDPAR
(25,21),(21,15),-0.575617 # DEPENDENCYPART_GRANDPAR
(25,21),(21,16),-0.544911 # DEPENDENCYPART_GRANDPAR
(25,21),(21,17),-0.812414 # DEPENDENCYPART_GRANDPAR
(25,21),(21,18),-0.927173 # DEPENDENCYPART_GRANDPAR
(25,21),(21,19),-0.641242 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.422862 # DEPENDENCYPART_GRANDPAR
(25,21),(21,22),-0.425594 # DEPENDENCYPART_GRANDPAR
(25,21),(21,23),-0.285993 # DEPENDENCYPART_GRANDPAR
(25,21),(21,24),0.00236079 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-0.9457 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,26),-0.658578 # DEPENDENCYPART_GRANDPAR
(25,21),(21,27),-0.5121 # DEPENDENCYPART_GRANDPAR
(25,21),(21,28),-0.582977 # DEPENDENCYPART_GRANDPAR
(25,23),(23,2),-0.960503 # DEPENDENCYPART_GRANDPAR
(25,23),(23,3),-1.07987 # DEPENDENCYPART_GRANDPAR
(25,23),(23,4),-0.435324 # DEPENDENCYPART_GRANDPAR
(25,23),(23,5),-0.817618 # DEPENDENCYPART_GRANDPAR
(25,23),(23,7),-0.698174 # DEPENDENCYPART_GRANDPAR
(25,23),(23,8),-0.552588 # DEPENDENCYPART_GRANDPAR
(25,23),(23,9),-0.497801 # DEPENDENCYPART_GRANDPAR
(25,23),(23,10),-0.664118 # DEPENDENCYPART_GRANDPAR
(25,23),(23,11),-0.336356 # DEPENDENCYPART_GRANDPAR
(25,23),(23,13),-0.997957 # DEPENDENCYPART_GRANDPAR
(25,23),(23,14),-0.900467 # DEPENDENCYPART_GRANDPAR
(25,23),(23,15),-0.693812 # DEPENDENCYPART_GRANDPAR
(25,23),(23,17),-0.86168 # DEPENDENCYPART_GRANDPAR
(25,23),(23,18),-1.00114 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.664153 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.472384 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.103538 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.491803 # DEPENDENCYPART_GRANDPAR
(25,23),(23,24),-0.110188 # DEPENDENCYPART_GRANDPAR
(25,23),(23,25),-0.945679 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,23),(23,26),-0.684004 # DEPENDENCYPART_GRANDPAR
(25,23),(23,28),-0.586737 # DEPENDENCYPART_GRANDPAR
(25,24),(24,18),-0.784021 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.308149 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.257906 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.155518 # DEPENDENCYPART_GRANDPAR
(26,2),(2,1),0.327128 # DEPENDENCYPART_GRANDPAR
(26,2),(2,3),0.0798958 # DEPENDENCYPART_GRANDPAR
(26,2),(2,4),-0.065698 # DEPENDENCYPART_GRANDPAR
(26,2),(2,11),-0.00288839 # DEPENDENCYPART_GRANDPAR
(26,3),(3,1),0.383802 # DEPENDENCYPART_GRANDPAR
(26,3),(3,2),-0.39043 # DEPENDENCYPART_GRANDPAR
(26,3),(3,4),-0.125472 # DEPENDENCYPART_GRANDPAR
(26,3),(3,5),-0.125133 # DEPENDENCYPART_GRANDPAR
(26,3),(3,7),0.0362634 # DEPENDENCYPART_GRANDPAR
(26,3),(3,9),-0.258839 # DEPENDENCYPART_GRANDPAR
