# _root_ Nyilván a riválisok is kíváncsiak az összetételére , mert a kidolgozók mindössze annyit hajlandók elárulni róla , hogy " ez egy polimerszerű folyadék " .
#goldHeads=9,3,9,9,9,7,9,9,0,11,15,15,15,15,9,15,15,15,15,13,23,23,13,9,9,
#predictedHeads=9,3,7,5,9,7,9,9,0,11,15,15,15,15,9,15,15,15,23,23,23,23,13,23,9,
(15,12),(12,11),-0.0640226 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),0.0344097 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-0.90611 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.0447444 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.441517 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.451352 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-0.350365 # DEPENDENCYPART_GRANDPAR
(15,12),(12,23),-0.093989 # DEPENDENCYPART_GRANDPAR
(15,12),(12,24),-0.358063 # DEPENDENCYPART_GRANDPAR
(15,12),(12,25),-0.846106 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.0680827 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.524979 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.304628 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.233774 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.217846 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.258487 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),0.00814834 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),0.0546813 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.0240138 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.487909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),0.0838704 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.192654 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.217206 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.116619 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),0.112522 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.221465 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),0.0847047 # DEPENDENCYPART_GRANDPAR
(15,13),(13,24),-0.124317 # DEPENDENCYPART_GRANDPAR
(15,13),(13,25),-0.698264 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),-0.274034 # DEPENDENCYPART_GRANDPAR
(15,14),(14,3),-0.235892 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.401584 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.272475 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.332642 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),0.170859 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.159661 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.0104493 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.265591 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.517941 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.532403 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.25021 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.556862 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.280069 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.101454 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.163032 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.614122 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.231866 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.112705 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.240048 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),0.130872 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.120402 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.629342 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-0.612001 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.669719 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.97533 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.830866 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.83541 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.656057 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.763398 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.593487 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.375007 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.280263 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.399427 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.831223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.0931396 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.531557 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.35113 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.531603 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.191831 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.358828 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.805855 # DEPENDENCYPART_GRANDPAR
(15,20),(20,4),-0.490864 # DEPENDENCYPART_GRANDPAR
(15,20),(20,8),-0.119756 # DEPENDENCYPART_GRANDPAR
(15,20),(20,9),-0.2602 # DEPENDENCYPART_GRANDPAR
(15,20),(20,11),-0.0495491 # DEPENDENCYPART_GRANDPAR
(15,20),(20,12),0.0877211 # DEPENDENCYPART_GRANDPAR
(15,20),(20,14),0.137444 # DEPENDENCYPART_GRANDPAR
(15,20),(20,15),-0.67096 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,20),(20,17),-0.244536 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.232554 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.103158 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.176567 # DEPENDENCYPART_GRANDPAR
(15,20),(20,23),0.207517 # DEPENDENCYPART_GRANDPAR
(15,20),(20,24),-0.0873002 # DEPENDENCYPART_GRANDPAR
(15,20),(20,25),-0.546457 # DEPENDENCYPART_GRANDPAR
(15,22),(22,13),-0.120721 # DEPENDENCYPART_GRANDPAR
(15,22),(22,16),0.0839959 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),-0.205253 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),0.11019 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.0935495 # DEPENDENCYPART_GRANDPAR
(15,23),(23,10),-0.589312 # DEPENDENCYPART_GRANDPAR
(15,23),(23,13),-0.231737 # DEPENDENCYPART_GRANDPAR
(15,23),(23,14),-0.409239 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),-0.118208 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),-0.123921 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),0.10498 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),0.183852 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-0.0780588 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.119259 # DEPENDENCYPART_GRANDPAR
(15,23),(23,24),-0.0284556 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.181888 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.189248 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.167844 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.291676 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.164005 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.206976 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.337334 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.205568 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.0947993 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),-0.214672 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),-0.180462 # DEPENDENCYPART_GRANDPAR
(16,9),(9,17),-0.559955 # DEPENDENCYPART_GRANDPAR
(16,9),(9,18),-0.445429 # DEPENDENCYPART_GRANDPAR
(16,9),(9,19),-0.561745 # DEPENDENCYPART_GRANDPAR
(16,9),(9,23),-0.579922 # DEPENDENCYPART_GRANDPAR
(16,9),(9,24),-0.664846 # DEPENDENCYPART_GRANDPAR
(16,9),(9,25),-0.787663 # DEPENDENCYPART_GRANDPAR
(16,11),(11,1),-0.187505 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.051226 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.126456 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.245878 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.0428475 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.103873 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.215382 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.18787 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.314485 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.23311 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.280316 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.155788 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.230796 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.134785 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.141111 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-0.883225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.558042 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.438793 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.561723 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-0.532053 # DEPENDENCYPART_GRANDPAR
(16,12),(12,24),-0.664824 # DEPENDENCYPART_GRANDPAR
(16,12),(12,25),-0.788519 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.115191 # DEPENDENCYPART_GRANDPAR
(16,14),(14,3),-0.25108 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.268808 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.279214 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.159475 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),0.0779177 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.266493 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.122045 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.114721 # DEPENDENCYPART_GRANDPAR
(16,14),(14,17),-0.551752 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.434216 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.56533 # DEPENDENCYPART_GRANDPAR
(16,15),(15,1),-0.127033 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.00468803 # DEPENDENCYPART_GRANDPAR
(16,15),(15,3),-0.170741 # DEPENDENCYPART_GRANDPAR
(16,15),(15,4),-0.0683339 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.27133 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.131341 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.18847 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.25157 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.0951044 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),0.00369046 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.186155 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.150572 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.0962063 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.16467 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.915753 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.617444 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.530907 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.626877 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.401941 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.762193 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.608551 # DEPENDENCYPART_GRANDPAR
(16,15),(15,24),-0.729978 # DEPENDENCYPART_GRANDPAR
(16,15),(15,25),-0.804682 # DEPENDENCYPART_GRANDPAR
(16,22),(22,13),-0.445424 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.439657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,18),-0.0414593 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),0.0165316 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.33184 # DEPENDENCYPART_GRANDPAR
(16,23),(23,10),-0.411472 # DEPENDENCYPART_GRANDPAR
(16,23),(23,13),-0.461922 # DEPENDENCYPART_GRANDPAR
(16,23),(23,14),-0.537755 # DEPENDENCYPART_GRANDPAR
(16,23),(23,17),-0.136439 # DEPENDENCYPART_GRANDPAR
(16,23),(23,18),-0.0554827 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.148048 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.0711238 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.407738 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.362146 # DEPENDENCYPART_GRANDPAR
(16,23),(23,24),-0.276718 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.404423 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.323533 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.304809 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.427754 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),-0.28433 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.500455 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),-0.29437 # DEPENDENCYPART_GRANDPAR
(18,1),(1,15),-0.0231269 # DEPENDENCYPART_GRANDPAR
(18,1),(1,19),-0.220386 # DEPENDENCYPART_GRANDPAR
(18,1),(1,23),-0.301407 # DEPENDENCYPART_GRANDPAR
(18,1),(1,24),-0.515835 # DEPENDENCYPART_GRANDPAR
(18,1),(1,25),-0.672553 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.354002 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.332952 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.382123 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.393886 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.375253 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.186314 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.369621 # DEPENDENCYPART_GRANDPAR
(18,4),(4,12),-0.291019 # DEPENDENCYPART_GRANDPAR
(18,4),(4,13),-0.252048 # DEPENDENCYPART_GRANDPAR
(18,4),(4,15),0.0295147 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-0.67479 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,25),-0.702854 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.362509 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.315729 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.422306 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.487146 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.390882 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.294823 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.531925 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),-0.257498 # DEPENDENCYPART_GRANDPAR
(18,5),(5,14),-0.249832 # DEPENDENCYPART_GRANDPAR
(18,5),(5,15),-0.0645246 # DEPENDENCYPART_GRANDPAR
(18,5),(5,17),-0.438888 # DEPENDENCYPART_GRANDPAR
(18,5),(5,19),-0.216196 # DEPENDENCYPART_GRANDPAR
(18,5),(5,23),-0.33625 # DEPENDENCYPART_GRANDPAR
(18,5),(5,24),-0.511645 # DEPENDENCYPART_GRANDPAR
(18,5),(5,25),-0.672627 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),-0.354002 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),-0.332952 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.342315 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.484296 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.289057 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.155655 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.356735 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.313121 # DEPENDENCYPART_GRANDPAR
(18,9),(9,3),-0.340596 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.37865 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),-0.307297 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.18221 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.363926 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.399057 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.311369 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.346642 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.249395 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),0.0123167 # DEPENDENCYPART_GRANDPAR
(18,9),(9,17),-0.397427 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-0.674624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),-0.255381 # DEPENDENCYPART_GRANDPAR
(18,9),(9,23),-0.3805 # DEPENDENCYPART_GRANDPAR
(18,9),(9,24),-0.550831 # DEPENDENCYPART_GRANDPAR
(18,9),(9,25),-0.702761 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.354002 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.332952 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.155655 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.365646 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.266201 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.518549 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),-0.294984 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),-0.40297 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),-0.294467 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.318315 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.315614 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.486068 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.184931 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.241081 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.0230725 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.218862 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.429105 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-0.631056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,19),-0.220395 # DEPENDENCYPART_GRANDPAR
(18,12),(12,23),-0.301484 # DEPENDENCYPART_GRANDPAR
(18,12),(12,24),-0.515844 # DEPENDENCYPART_GRANDPAR
(18,12),(12,25),-0.672561 # DEPENDENCYPART_GRANDPAR
(18,13),(13,3),-0.395162 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.541443 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.393128 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.418493 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.414285 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.643006 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.285109 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.413508 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.326229 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.127131 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),-0.307342 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.434589 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-0.670062 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,19),-0.275854 # DEPENDENCYPART_GRANDPAR
(18,13),(13,20),-0.506802 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.513531 # DEPENDENCYPART_GRANDPAR
(18,13),(13,23),-0.358714 # DEPENDENCYPART_GRANDPAR
(18,13),(13,24),-0.571304 # DEPENDENCYPART_GRANDPAR
(18,13),(13,25),-0.769998 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),-0.369633 # DEPENDENCYPART_GRANDPAR
(18,14),(14,3),-0.429865 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.453195 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.391229 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.588604 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.25413 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.319812 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.363152 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.317742 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.434849 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-0.626189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,23),-0.336282 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.312351 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.335436 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.352496 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.402617 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.303432 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.181668 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.375826 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.422886 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.536608 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.268685 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.242442 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.329295 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.314015 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.239816 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.320183 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.438316 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.00339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.54281 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.701463 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.762849 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.712542 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.838259 # DEPENDENCYPART_GRANDPAR
(18,15),(15,25),-0.932914 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.485141 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.180862 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.306373 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.227182 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.0650313 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.428833 # DEPENDENCYPART_GRANDPAR
(18,16),(16,19),-0.220386 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.482763 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.301408 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.515835 # DEPENDENCYPART_GRANDPAR
(18,16),(16,25),-0.672553 # DEPENDENCYPART_GRANDPAR
(18,22),(22,13),-0.741747 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-0.657906 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.162571 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,20),-0.0417462 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.203341 # DEPENDENCYPART_GRANDPAR
(18,23),(23,10),-0.791395 # DEPENDENCYPART_GRANDPAR
(18,23),(23,13),-0.760415 # DEPENDENCYPART_GRANDPAR
(18,23),(23,14),-0.749236 # DEPENDENCYPART_GRANDPAR
(18,23),(23,17),-0.941528 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),-0.254786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),0.165035 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.173008 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.380993 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.146021 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),-0.0995179 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-0.324099 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.150533 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.211073 # DEPENDENCYPART_GRANDPAR
(20,4),(4,5),-0.134239 # DEPENDENCYPART_GRANDPAR
(20,4),(4,7),-0.476494 # DEPENDENCYPART_GRANDPAR
(20,4),(4,12),-0.188497 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),-0.21202 # DEPENDENCYPART_GRANDPAR
(20,4),(4,15),-0.0574805 # DEPENDENCYPART_GRANDPAR
(20,4),(4,18),-0.409554 # DEPENDENCYPART_GRANDPAR
(20,4),(4,25),-0.978839 # DEPENDENCYPART_GRANDPAR
(20,9),(9,1),-0.28227 # DEPENDENCYPART_GRANDPAR
(20,9),(9,3),-0.194552 # DEPENDENCYPART_GRANDPAR
(20,9),(9,4),-0.328909 # DEPENDENCYPART_GRANDPAR
(20,9),(9,5),-0.153348 # DEPENDENCYPART_GRANDPAR
(20,9),(9,6),-0.323702 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),-0.405945 # DEPENDENCYPART_GRANDPAR
(20,9),(9,8),-0.284675 # DEPENDENCYPART_GRANDPAR
(20,9),(9,11),-0.168697 # DEPENDENCYPART_GRANDPAR
(20,9),(9,12),-0.164387 # DEPENDENCYPART_GRANDPAR
(20,9),(9,14),-0.163927 # DEPENDENCYPART_GRANDPAR
(20,9),(9,15),-0.00701587 # DEPENDENCYPART_GRANDPAR
(20,9),(9,17),-0.333002 # DEPENDENCYPART_GRANDPAR
(20,9),(9,18),-0.39882 # DEPENDENCYPART_GRANDPAR
