# _root_ Az érdekvédők továbbra is ragaszkodtak ahhoz , hogy az ÉT még április 9. , a részben helyébe lépő Gazdasági_Tanács összehívása előtt üljön össze .
#goldHeads=2,5,5,5,0,5,5,5,10,22,22,13,21,21,19,18,18,19,20,21,22,6,22,5,
#predictedHeads=2,5,5,5,0,5,5,5,10,13,13,13,5,22,19,18,18,19,20,21,22,6,22,5,
(13,19),(19,12),-0.620119 # DEPENDENCYPART_GRANDPAR
(13,19),(19,15),-0.280749 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),-0.159702 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.272307 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),0.0552437 # DEPENDENCYPART_GRANDPAR
(13,20),(20,6),-0.711976 # DEPENDENCYPART_GRANDPAR
(13,20),(20,7),-0.574605 # DEPENDENCYPART_GRANDPAR
(13,20),(20,9),-0.660177 # DEPENDENCYPART_GRANDPAR
(13,20),(20,10),-0.656504 # DEPENDENCYPART_GRANDPAR
(13,20),(20,11),-0.617696 # DEPENDENCYPART_GRANDPAR
(13,20),(20,12),-0.620119 # DEPENDENCYPART_GRANDPAR
(13,20),(20,13),-0.668024 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,20),(20,14),-0.251618 # DEPENDENCYPART_GRANDPAR
(13,20),(20,15),-0.280749 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),-0.159702 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),-0.272307 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),0.0552437 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),-0.00173662 # DEPENDENCYPART_GRANDPAR
(13,21),(21,4),-0.762757 # DEPENDENCYPART_GRANDPAR
(13,21),(21,7),-0.514884 # DEPENDENCYPART_GRANDPAR
(13,21),(21,12),-0.500963 # DEPENDENCYPART_GRANDPAR
(13,21),(21,13),-0.753642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,21),(21,14),-0.281611 # DEPENDENCYPART_GRANDPAR
(13,21),(21,15),-0.271567 # DEPENDENCYPART_GRANDPAR
(13,21),(21,16),-0.144893 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),-0.357922 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),-0.0264192 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.0873514 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.30389 # DEPENDENCYPART_GRANDPAR
(13,22),(22,2),-1.1124 # DEPENDENCYPART_GRANDPAR
(13,22),(22,3),-0.835108 # DEPENDENCYPART_GRANDPAR
(13,22),(22,4),-0.831648 # DEPENDENCYPART_GRANDPAR
(13,22),(22,5),-0.97166 # DEPENDENCYPART_GRANDPAR
(13,22),(22,6),-0.666538 # DEPENDENCYPART_GRANDPAR
(13,22),(22,7),-0.582414 # DEPENDENCYPART_GRANDPAR
(13,22),(22,8),-0.748138 # DEPENDENCYPART_GRANDPAR
(13,22),(22,9),-0.600363 # DEPENDENCYPART_GRANDPAR
(13,22),(22,10),-0.594948 # DEPENDENCYPART_GRANDPAR
(13,22),(22,11),-0.565017 # DEPENDENCYPART_GRANDPAR
(13,22),(22,12),-0.558998 # DEPENDENCYPART_GRANDPAR
(13,22),(22,13),-0.825704 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,22),(22,14),-0.380147 # DEPENDENCYPART_GRANDPAR
(13,22),(22,15),-0.306372 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),-0.117958 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.429987 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),0.0845188 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.159416 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.375955 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.113667 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.214317 # DEPENDENCYPART_GRANDPAR
(13,22),(22,24),-0.483098 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.763768 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.525739 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.503856 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.52464 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.569554 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.417641 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.440079 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.658499 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.447478 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.605108 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.581352 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.456299 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.570033 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.0734558 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.0879726 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.178755 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.456786 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.405555 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.396144 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.5059 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.457177 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.44197 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.385363 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.311484 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.544738 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-0.937792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,19),-0.470093 # DEPENDENCYPART_GRANDPAR
(16,11),(11,21),-0.461174 # DEPENDENCYPART_GRANDPAR
(16,11),(11,22),-0.539514 # DEPENDENCYPART_GRANDPAR
(16,11),(11,24),-0.868267 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.523124 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.777659 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.843292 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.770487 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.910628 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.773431 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.599992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.185106 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.16901 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.250842 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.202961 # DEPENDENCYPART_GRANDPAR
(16,19),(19,9),-0.777659 # DEPENDENCYPART_GRANDPAR
(16,19),(19,10),-0.829942 # DEPENDENCYPART_GRANDPAR
(16,19),(19,12),-0.843292 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.773431 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.599992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.0727493 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.133672 # DEPENDENCYPART_GRANDPAR
(16,21),(21,4),-0.662711 # DEPENDENCYPART_GRANDPAR
(16,21),(21,7),-0.720513 # DEPENDENCYPART_GRANDPAR
(16,21),(21,12),-0.770441 # DEPENDENCYPART_GRANDPAR
(16,21),(21,13),-0.697638 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-0.887836 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.719877 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.585754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,17),0.0254111 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.192073 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.0767334 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.158566 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.622005 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.268601 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.610141 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.140639 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.500698 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.255942 # DEPENDENCYPART_GRANDPAR
(17,12),(12,22),-0.913999 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.977421 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.455591 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.683933 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.408156 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.577892 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.224904 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.570637 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.0244201 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.442699 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.216251 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.540391 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.231048 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-0.953911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,19),-0.40604 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.329248 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),-0.429708 # DEPENDENCYPART_GRANDPAR
(17,13),(13,22),-0.913998 # DEPENDENCYPART_GRANDPAR
(17,13),(13,24),-0.708054 # DEPENDENCYPART_GRANDPAR
(17,15),(15,18),-0.289391 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.30584 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.284649 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.825174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,19),-0.277303 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.381063 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-1.39494 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-0.817323 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-0.975111 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.796408 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-1.01132 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.573472 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.875974 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.862529 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.583436 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.97406 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-1.23805 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.608249 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.0361306 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.336801 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.443034 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),0.215249 # DEPENDENCYPART_GRANDPAR
(17,19),(19,9),-0.579181 # DEPENDENCYPART_GRANDPAR
(17,19),(19,10),-0.925064 # DEPENDENCYPART_GRANDPAR
(17,19),(19,12),-1.0366 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.0996096 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.342843 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.355979 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.241926 # DEPENDENCYPART_GRANDPAR
(17,20),(20,6),-1.02958 # DEPENDENCYPART_GRANDPAR
(17,20),(20,7),-0.597305 # DEPENDENCYPART_GRANDPAR
(17,20),(20,9),-0.579181 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.925064 # DEPENDENCYPART_GRANDPAR
(17,20),(20,11),-0.589457 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-1.0366 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-1.30059 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.632082 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.0996096 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.342843 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.355979 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.241926 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.191892 # DEPENDENCYPART_GRANDPAR
(17,21),(21,4),-0.940805 # DEPENDENCYPART_GRANDPAR
(17,21),(21,7),-0.537585 # DEPENDENCYPART_GRANDPAR
(17,21),(21,12),-0.917442 # DEPENDENCYPART_GRANDPAR
(17,21),(21,13),-1.18143 # DEPENDENCYPART_GRANDPAR
(17,21),(21,14),-0.572362 # DEPENDENCYPART_GRANDPAR
(17,21),(21,15),-0.00186786 # DEPENDENCYPART_GRANDPAR
(17,21),(21,16),-0.297978 # DEPENDENCYPART_GRANDPAR
(17,21),(21,17),-0.441593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,21),(21,18),0.160263 # DEPENDENCYPART_GRANDPAR
(17,21),(21,19),0.106277 # DEPENDENCYPART_GRANDPAR
(17,21),(21,20),0.183068 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.511194 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.288152 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.468933 # DEPENDENCYPART_GRANDPAR
(18,2),(2,24),-0.722501 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.323886 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.272 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.458302 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),-0.0677622 # DEPENDENCYPART_GRANDPAR
(18,3),(3,22),-0.367008 # DEPENDENCYPART_GRANDPAR
(18,3),(3,24),-0.71774 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.698719 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.347351 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.366328 # DEPENDENCYPART_GRANDPAR
(18,4),(4,5),-0.473944 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),-0.257977 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.204325 # DEPENDENCYPART_GRANDPAR
(18,4),(4,8),-0.20703 # DEPENDENCYPART_GRANDPAR
(18,4),(4,21),-0.342076 # DEPENDENCYPART_GRANDPAR
(18,4),(4,22),-0.398893 # DEPENDENCYPART_GRANDPAR
(18,4),(4,24),-0.711701 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.610894 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.227973 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.225817 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.20585 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.274141 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.396478 # DEPENDENCYPART_GRANDPAR
(18,5),(5,8),-0.265961 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.283831 # DEPENDENCYPART_GRANDPAR
(18,5),(5,10),-0.225611 # DEPENDENCYPART_GRANDPAR
(18,5),(5,11),-0.105681 # DEPENDENCYPART_GRANDPAR
(18,5),(5,12),-0.396643 # DEPENDENCYPART_GRANDPAR
(18,5),(5,13),-0.372683 # DEPENDENCYPART_GRANDPAR
(18,5),(5,14),-0.26912 # DEPENDENCYPART_GRANDPAR
(18,5),(5,16),0.00883831 # DEPENDENCYPART_GRANDPAR
(18,5),(5,17),-0.341856 # DEPENDENCYPART_GRANDPAR
(18,5),(5,18),-0.825436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,5),(5,19),-0.610287 # DEPENDENCYPART_GRANDPAR
(18,5),(5,20),-0.599869 # DEPENDENCYPART_GRANDPAR
(18,5),(5,21),-0.318056 # DEPENDENCYPART_GRANDPAR
(18,5),(5,22),-0.402288 # DEPENDENCYPART_GRANDPAR
(18,5),(5,23),-0.465805 # DEPENDENCYPART_GRANDPAR
(18,5),(5,24),-0.715031 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.247364 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.257376 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.305061 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.449926 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),-0.270066 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.20438 # DEPENDENCYPART_GRANDPAR
(18,6),(6,10),-0.201314 # DEPENDENCYPART_GRANDPAR
(18,6),(6,11),-0.0857963 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),-0.363632 # DEPENDENCYPART_GRANDPAR
(18,6),(6,13),-0.350697 # DEPENDENCYPART_GRANDPAR
(18,6),(6,14),-0.142708 # DEPENDENCYPART_GRANDPAR
(18,6),(6,16),0.0301127 # DEPENDENCYPART_GRANDPAR
(18,6),(6,17),-0.31987 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-0.721685 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,19),-0.482149 # DEPENDENCYPART_GRANDPAR
(18,6),(6,20),-0.471731 # DEPENDENCYPART_GRANDPAR
(18,6),(6,21),-0.302498 # DEPENDENCYPART_GRANDPAR
(18,6),(6,22),-0.174129 # DEPENDENCYPART_GRANDPAR
(18,6),(6,23),-0.40267 # DEPENDENCYPART_GRANDPAR
(18,6),(6,24),-0.683626 # DEPENDENCYPART_GRANDPAR
(18,8),(8,2),-0.349455 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.307986 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.324967 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.610157 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.337165 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.407082 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.122877 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.0520539 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),-0.27226 # DEPENDENCYPART_GRANDPAR
(18,8),(8,14),-0.0852508 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),0.0779382 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-0.840878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,22),-0.405374 # DEPENDENCYPART_GRANDPAR
(18,8),(8,24),-0.712081 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.143486 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.148991 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.358689 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.323691 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.383496 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.544512 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.262382 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.247839 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.379616 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.36587 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.166154 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.0511703 # DEPENDENCYPART_GRANDPAR
(18,11),(11,19),-0.562034 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.337328 # DEPENDENCYPART_GRANDPAR
(18,11),(11,22),-0.367088 # DEPENDENCYPART_GRANDPAR
(18,11),(11,24),-0.717758 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),-0.146971 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.22728 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.164805 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.19519 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.0798488 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),0.00538328 # DEPENDENCYPART_GRANDPAR
(18,12),(12,22),-0.364988 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.176624 # DEPENDENCYPART_GRANDPAR
(18,13),(13,3),-0.170259 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.276966 # DEPENDENCYPART_GRANDPAR
(18,13),(13,5),-0.395725 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.143485 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.223757 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.163624 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.148997 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.0634615 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),0.00675254 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.207209 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.135677 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),-0.243806 # DEPENDENCYPART_GRANDPAR
(18,13),(13,19),-0.648985 # DEPENDENCYPART_GRANDPAR
(18,13),(13,20),-0.638567 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.352292 # DEPENDENCYPART_GRANDPAR
(18,13),(13,22),-0.364988 # DEPENDENCYPART_GRANDPAR
(18,13),(13,24),-0.722501 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.836052 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,11),-0.118447 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.345932 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.328441 # DEPENDENCYPART_GRANDPAR
(18,16),(16,19),-0.561311 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.337309 # DEPENDENCYPART_GRANDPAR
(18,17),(17,9),-0.148997 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.216592 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.223395 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.0963994 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.200532 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.121725 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.869195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.648985 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.638567 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.352292 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.634942 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-0.65749 # DEPENDENCYPART_GRANDPAR
(18,19),(19,12),-0.819725 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.672115 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.298605 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.776047 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.420374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,10),(10,6),0.128562 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),-0.471414 # DEPENDENCYPART_GRANDPAR
(19,12),(12,6),0.0821692 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.161892 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.497257 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.594477 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.323398 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.0365876 # DEPENDENCYPART_GRANDPAR
(19,12),(12,22),-0.929456 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.00750271 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.0881127 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.362855 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),0.463865 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.946812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,21),-0.452316 # DEPENDENCYPART_GRANDPAR
(19,17),(17,9),-0.478258 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.368127 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.396273 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.131289 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.165748 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.361597 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.0880059 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.07555 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.69475 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.500961 # DEPENDENCYPART_GRANDPAR
(19,18),(18,2),-0.632142 # DEPENDENCYPART_GRANDPAR
(19,18),(18,3),-0.147214 # DEPENDENCYPART_GRANDPAR
(19,18),(18,4),-0.274806 # DEPENDENCYPART_GRANDPAR
(19,18),(18,5),-0.392057 # DEPENDENCYPART_GRANDPAR
(19,18),(18,6),0.19889 # DEPENDENCYPART_GRANDPAR
(19,18),(18,7),-0.0449399 # DEPENDENCYPART_GRANDPAR
(19,18),(18,8),-0.350946 # DEPENDENCYPART_GRANDPAR
(19,18),(18,10),-0.128097 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),0.162469 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.228448 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.248655 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.0580335 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.18127 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.505493 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.590724 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.01301 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,6),(6,2),-0.560903 # DEPENDENCYPART_GRANDPAR
(20,6),(6,3),-0.569694 # DEPENDENCYPART_GRANDPAR
(20,6),(6,4),-0.69331 # DEPENDENCYPART_GRANDPAR
(20,6),(6,5),-0.587646 # DEPENDENCYPART_GRANDPAR
(20,6),(6,7),-0.229154 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-0.534364 # DEPENDENCYPART_GRANDPAR
