# _root_ A reaktor felhasználási lehetőségei ez évtől kiteljesednek , ugyanis hamarosan üzembe helyezik az úgynevezett hidegneutron forrást , amely tulajdonképpen egy reaktorba helyezett hidrogéncella .
#goldHeads=2,4,4,7,6,7,9,9,0,12,12,9,16,16,16,12,12,12,12,23,22,23,12,9,
#predictedHeads=2,4,4,7,6,7,9,9,0,12,12,9,15,15,16,12,12,19,12,21,22,23,19,9,
(12,9),(9,23),-0.459458 # DEPENDENCYPART_GRANDPAR
(12,9),(9,24),-1.14699 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.462921 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.00761272 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.123678 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.00933129 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.423959 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.37835 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,14),-0.333845 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.114477 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.26069 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.398155 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),0.0285431 # DEPENDENCYPART_GRANDPAR
(12,10),(10,23),-0.202363 # DEPENDENCYPART_GRANDPAR
(12,10),(10,24),-0.985924 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.401039 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),0.0705493 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),0.0543001 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.0605538 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.0188518 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.267414 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.439446 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.585657 # DEPENDENCYPART_GRANDPAR
(12,11),(11,17),-0.578545 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.197276 # DEPENDENCYPART_GRANDPAR
(12,11),(11,21),-0.778315 # DEPENDENCYPART_GRANDPAR
(12,11),(11,23),-0.527331 # DEPENDENCYPART_GRANDPAR
(12,11),(11,24),-1.16521 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),0.035335 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),0.00496056 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),0.103723 # DEPENDENCYPART_GRANDPAR
(12,14),(14,13),0.196532 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-0.505162 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.450311 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.514113 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.446561 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.0826736 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.064836 # DEPENDENCYPART_GRANDPAR
(12,15),(15,13),0.223745 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.0113013 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.0199538 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),0.0842109 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-0.982697 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-1.01261 # DEPENDENCYPART_GRANDPAR
(12,16),(16,5),-0.506215 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),-0.425421 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-0.450661 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),-0.514464 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),-0.446912 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),-0.0830246 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),-0.0651863 # DEPENDENCYPART_GRANDPAR
(12,16),(16,13),0.223423 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.0109631 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.165199 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.139661 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),0.143937 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),0.147691 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.172938 # DEPENDENCYPART_GRANDPAR
(12,16),(16,23),0.0780455 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),-0.742191 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.150268 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),0.00077757 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),0.100715 # DEPENDENCYPART_GRANDPAR
(12,19),(19,7),-0.282603 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),0.26013 # DEPENDENCYPART_GRANDPAR
(12,19),(19,12),-1.0824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,19),(19,15),0.0533023 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.0955835 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.188248 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),0.103397 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.226882 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.0689227 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),0.0241016 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.762588 # DEPENDENCYPART_GRANDPAR
(12,21),(21,13),0.223748 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),0.173767 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),0.146071 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),0.0485575 # DEPENDENCYPART_GRANDPAR
(12,22),(22,2),-0.813823 # DEPENDENCYPART_GRANDPAR
(12,22),(22,10),0.00496079 # DEPENDENCYPART_GRANDPAR
(12,22),(22,11),0.103688 # DEPENDENCYPART_GRANDPAR
(12,22),(22,14),-0.127127 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),0.0436783 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),-0.105032 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),-0.179699 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),0.0685932 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),0.166541 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),0.0348612 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.295189 # DEPENDENCYPART_GRANDPAR
(12,23),(23,9),-0.446561 # DEPENDENCYPART_GRANDPAR
(12,23),(23,10),-0.0826736 # DEPENDENCYPART_GRANDPAR
(12,23),(23,13),0.223748 # DEPENDENCYPART_GRANDPAR
(12,23),(23,14),0.0113013 # DEPENDENCYPART_GRANDPAR
(12,23),(23,15),0.165537 # DEPENDENCYPART_GRANDPAR
(12,23),(23,16),0.0168256 # DEPENDENCYPART_GRANDPAR
(12,23),(23,17),-0.0758064 # DEPENDENCYPART_GRANDPAR
(12,23),(23,18),0.173767 # DEPENDENCYPART_GRANDPAR
(12,23),(23,19),0.146071 # DEPENDENCYPART_GRANDPAR
(12,23),(23,20),0.0485575 # DEPENDENCYPART_GRANDPAR
(12,23),(23,21),-0.173328 # DEPENDENCYPART_GRANDPAR
(12,23),(23,22),0.0551865 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.547979 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.64468 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.570442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,4),-0.833116 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.679408 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.34748 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.43165 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.565101 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.569171 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-0.909159 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.572431 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.532577 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.615505 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.55261 # DEPENDENCYPART_GRANDPAR
(14,10),(10,23),-0.829703 # DEPENDENCYPART_GRANDPAR
(14,10),(10,24),-0.865667 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.698005 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.200409 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.548615 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.269702 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.339374 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.201177 # DEPENDENCYPART_GRANDPAR
(14,11),(11,15),-0.660042 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.620188 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.623441 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.578908 # DEPENDENCYPART_GRANDPAR
(14,11),(11,21),-0.643777 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-0.917314 # DEPENDENCYPART_GRANDPAR
(14,11),(11,24),-0.870392 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.911968 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,2),-0.462392 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-1.09126 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.942425 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.416279 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.423433 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.34312 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.386821 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.425638 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.332483 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),-0.184118 # DEPENDENCYPART_GRANDPAR
(15,5),(5,14),-0.182684 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-0.551757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,16),0.00576625 # DEPENDENCYPART_GRANDPAR
(15,5),(5,17),-0.269621 # DEPENDENCYPART_GRANDPAR
(15,5),(5,18),-0.119638 # DEPENDENCYPART_GRANDPAR
(15,5),(5,19),-0.212747 # DEPENDENCYPART_GRANDPAR
(15,5),(5,21),-0.213812 # DEPENDENCYPART_GRANDPAR
(15,5),(5,22),-0.175344 # DEPENDENCYPART_GRANDPAR
(15,5),(5,23),-0.188428 # DEPENDENCYPART_GRANDPAR
(15,5),(5,24),-0.55414 # DEPENDENCYPART_GRANDPAR
(15,7),(7,1),-1.27812 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.433903 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-1.11146 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.914322 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.629916 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.36403 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.425757 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.307845 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.37521 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.33837 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),-0.143939 # DEPENDENCYPART_GRANDPAR
(15,7),(7,13),-0.406023 # DEPENDENCYPART_GRANDPAR
(15,7),(7,14),-0.0328031 # DEPENDENCYPART_GRANDPAR
(15,7),(7,15),-0.942152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,7),(7,16),-0.381448 # DEPENDENCYPART_GRANDPAR
(15,7),(7,17),-0.657951 # DEPENDENCYPART_GRANDPAR
(15,7),(7,18),-0.407183 # DEPENDENCYPART_GRANDPAR
(15,7),(7,19),-0.493713 # DEPENDENCYPART_GRANDPAR
(15,7),(7,21),-0.604208 # DEPENDENCYPART_GRANDPAR
(15,7),(7,23),-0.578824 # DEPENDENCYPART_GRANDPAR
(15,7),(7,24),-0.794105 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.493495 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-1.10027 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.973527 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.669405 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.423235 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.55068 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.455059 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.423908 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.275563 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.134608 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.135337 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-0.932397 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-0.374873 # DEPENDENCYPART_GRANDPAR
(15,9),(9,17),-0.618095 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.512867 # DEPENDENCYPART_GRANDPAR
(15,9),(9,21),-0.594453 # DEPENDENCYPART_GRANDPAR
(15,9),(9,22),-0.531737 # DEPENDENCYPART_GRANDPAR
(15,9),(9,23),-0.569069 # DEPENDENCYPART_GRANDPAR
(15,9),(9,24),-0.792928 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.972881 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.480417 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.364322 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.428997 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.283385 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),-0.0992759 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),-0.0861043 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-0.874956 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.317433 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.606699 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.469459 # DEPENDENCYPART_GRANDPAR
(15,10),(10,23),-0.511628 # DEPENDENCYPART_GRANDPAR
(15,10),(10,24),-0.783665 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.935908 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.546731 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.381026 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.324234 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.403017 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.4086 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.00371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.446183 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.650142 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.529389 # DEPENDENCYPART_GRANDPAR
(15,11),(11,21),-0.665763 # DEPENDENCYPART_GRANDPAR
(15,11),(11,23),-0.640379 # DEPENDENCYPART_GRANDPAR
(15,11),(11,24),-0.823903 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.152591 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.323956 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.189424 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.359761 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-0.932819 # DEPENDENCYPART_GRANDPAR
(15,16),(16,4),-1.41285 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-1.00234 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-0.862283 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-0.785509 # DEPENDENCYPART_GRANDPAR
(15,16),(16,8),-0.698262 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.749815 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.778442 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.778812 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.855745 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.641511 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.405796 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.280489 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.0648034 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.158787 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.188778 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.163393 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.428138 # DEPENDENCYPART_GRANDPAR
(15,23),(23,9),-0.749815 # DEPENDENCYPART_GRANDPAR
(15,23),(23,10),-0.778442 # DEPENDENCYPART_GRANDPAR
(15,23),(23,13),-0.855745 # DEPENDENCYPART_GRANDPAR
(15,23),(23,14),-0.641511 # DEPENDENCYPART_GRANDPAR
(15,23),(23,15),-0.405786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,23),(23,16),0.151731 # DEPENDENCYPART_GRANDPAR
(15,23),(23,17),-0.249107 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),-0.00842117 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),-0.177761 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),-0.106471 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),-0.0678317 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.0256458 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-1.33789 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.61152 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.209976 # DEPENDENCYPART_GRANDPAR
(16,2),(2,12),-0.0378495 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-1.34009 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.454598 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.8424 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),-0.209976 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.183667 # DEPENDENCYPART_GRANDPAR
(16,4),(4,8),-0.0939248 # DEPENDENCYPART_GRANDPAR
(16,4),(4,12),-0.0378495 # DEPENDENCYPART_GRANDPAR
(16,4),(4,24),-0.686238 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.461991 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.905745 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.744425 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.361577 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.244791 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.139817 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.127853 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.41875 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.307114 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),-0.098973 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),-0.028935 # DEPENDENCYPART_GRANDPAR
(16,5),(5,15),-0.0975056 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-0.445654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,17),-0.184677 # DEPENDENCYPART_GRANDPAR
(16,5),(5,18),0.0272155 # DEPENDENCYPART_GRANDPAR
(16,5),(5,19),-0.0849738 # DEPENDENCYPART_GRANDPAR
(16,5),(5,21),-0.0226619 # DEPENDENCYPART_GRANDPAR
(16,5),(5,22),-0.0558802 # DEPENDENCYPART_GRANDPAR
(16,5),(5,23),0.215345 # DEPENDENCYPART_GRANDPAR
(16,5),(5,24),-0.416475 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-1.33839 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.454598 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.842397 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.73788 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.258089 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.093926 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.0944635 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.0378497 # DEPENDENCYPART_GRANDPAR
(16,6),(6,24),-0.686238 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-1.50589 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.433529 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.925974 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.716348 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.341265 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.314756 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.222463 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.0488857 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.368332 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.313015 # DEPENDENCYPART_GRANDPAR
(16,7),(7,12),-0.0588066 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.597016 # DEPENDENCYPART_GRANDPAR
(16,7),(7,14),0.120937 # DEPENDENCYPART_GRANDPAR
(16,7),(7,15),-0.103597 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-0.832868 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,17),-0.573007 # DEPENDENCYPART_GRANDPAR
(16,7),(7,18),-0.260329 # DEPENDENCYPART_GRANDPAR
(16,7),(7,19),-0.36594 # DEPENDENCYPART_GRANDPAR
(16,7),(7,21),-0.413057 # DEPENDENCYPART_GRANDPAR
(16,7),(7,23),-0.17505 # DEPENDENCYPART_GRANDPAR
(16,7),(7,24),-0.656439 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.493094 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.914763 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.775527 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.380728 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.373934 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.372042 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.251768 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.41702 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.250195 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.0494629 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),0.0184112 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),-0.040586 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-0.826295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,17),-0.533153 # DEPENDENCYPART_GRANDPAR
(16,9),(9,19),-0.385097 # DEPENDENCYPART_GRANDPAR
(16,9),(9,21),-0.403304 # DEPENDENCYPART_GRANDPAR
(16,9),(9,22),-0.412275 # DEPENDENCYPART_GRANDPAR
(16,9),(9,23),-0.165297 # DEPENDENCYPART_GRANDPAR
(16,9),(9,24),-0.655264 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-0.774881 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.301779 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.16103 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.170457 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.258029 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.014144 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),0.0676187 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),-0.0484325 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-0.768853 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.521755 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.341686 # DEPENDENCYPART_GRANDPAR
(16,10),(10,23),-0.107854 # DEPENDENCYPART_GRANDPAR
(16,10),(10,24),-0.646 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.737926 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.258073 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.202407 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.120961 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.144495 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.404048 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),0.0540915 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-0.897604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.565198 # DEPENDENCYPART_GRANDPAR
(16,11),(11,19),-0.401616 # DEPENDENCYPART_GRANDPAR
(16,11),(11,21),-0.474612 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-0.236605 # DEPENDENCYPART_GRANDPAR
(16,11),(11,24),-0.686238 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.00115777 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.329846 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.183011 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.558894 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.258299 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.202633 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.121187 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.14466 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.404234 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.282102 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.492128 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.0318077 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.897606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,23),-0.236607 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.00394523 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.0688894 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),0.234062 # DEPENDENCYPART_GRANDPAR
(16,19),(19,7),-0.575215 # DEPENDENCYPART_GRANDPAR
