# _root_ Egyébként a helyi legenda szerint Bregovity éppen itt , Gucsán szedte össze azokat a bandákat is , amelyekkel aztán a stúdióban feljátszatta az említett filmek slágereit .
#goldHeads=11,4,4,5,11,11,11,11,11,11,0,11,15,15,11,11,11,22,22,21,22,13,25,25,26,22,11,
#predictedHeads=11,4,4,5,11,11,11,11,11,11,0,11,15,15,11,11,11,22,22,21,22,13,25,25,26,22,11,
(16,26),(26,15),-0.853196 # DEPENDENCYPART_GRANDPAR
(16,26),(26,16),-0.340002 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,26),(26,19),0.233377 # DEPENDENCYPART_GRANDPAR
(16,26),(26,20),-0.180595 # DEPENDENCYPART_GRANDPAR
(16,26),(26,21),-0.0908376 # DEPENDENCYPART_GRANDPAR
(16,26),(26,23),-0.292322 # DEPENDENCYPART_GRANDPAR
(16,26),(26,24),-0.00810411 # DEPENDENCYPART_GRANDPAR
(16,26),(26,25),-0.202953 # DEPENDENCYPART_GRANDPAR
(18,21),(21,13),-0.161781 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.50416 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.364049 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.316561 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.144422 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.0853137 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),0.0721794 # DEPENDENCYPART_GRANDPAR
(18,24),(24,8),-0.502572 # DEPENDENCYPART_GRANDPAR
(18,24),(24,18),-0.398165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,24),(24,19),-0.344618 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.19621 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),-0.305242 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.381781 # DEPENDENCYPART_GRANDPAR
(18,25),(25,13),-0.161781 # DEPENDENCYPART_GRANDPAR
(18,25),(25,19),-0.316561 # DEPENDENCYPART_GRANDPAR
(18,25),(25,20),-0.144422 # DEPENDENCYPART_GRANDPAR
(18,25),(25,21),-0.177967 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),-0.342028 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.122507 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),0.0720346 # DEPENDENCYPART_GRANDPAR
(18,26),(26,15),-0.585725 # DEPENDENCYPART_GRANDPAR
(18,26),(26,16),-0.540974 # DEPENDENCYPART_GRANDPAR
(18,26),(26,19),-0.316561 # DEPENDENCYPART_GRANDPAR
(18,26),(26,20),-0.144422 # DEPENDENCYPART_GRANDPAR
(18,26),(26,21),-0.177967 # DEPENDENCYPART_GRANDPAR
(18,26),(26,23),-0.342028 # DEPENDENCYPART_GRANDPAR
(18,26),(26,24),-0.122507 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),-0.0273197 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.604356 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),-0.317729 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-0.326626 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.250982 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.361186 # DEPENDENCYPART_GRANDPAR
(19,8),(8,10),-0.33918 # DEPENDENCYPART_GRANDPAR
(19,8),(8,11),-0.3157 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-0.2999 # DEPENDENCYPART_GRANDPAR
(19,8),(8,15),-0.246559 # DEPENDENCYPART_GRANDPAR
(19,8),(8,17),-0.467827 # DEPENDENCYPART_GRANDPAR
(19,8),(8,22),-0.303291 # DEPENDENCYPART_GRANDPAR
(19,8),(8,27),-0.735747 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),-0.137633 # DEPENDENCYPART_GRANDPAR
(19,11),(11,2),-0.241263 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.558436 # DEPENDENCYPART_GRANDPAR
(19,11),(11,4),-0.273585 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.498163 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.278435 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.224001 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.231295 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.399426 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.345947 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.113091 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.323037 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.359963 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.250722 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.0352494 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.550667 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),-0.249848 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.83227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,21),-0.386161 # DEPENDENCYPART_GRANDPAR
(19,11),(11,22),-0.359316 # DEPENDENCYPART_GRANDPAR
(19,11),(11,24),-0.379746 # DEPENDENCYPART_GRANDPAR
(19,11),(11,25),-0.528576 # DEPENDENCYPART_GRANDPAR
(19,11),(11,26),-0.578194 # DEPENDENCYPART_GRANDPAR
(19,11),(11,27),-0.752283 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.566414 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.301982 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.367904 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.371377 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.832331 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,1),-0.233103 # DEPENDENCYPART_GRANDPAR
(19,16),(16,5),-0.5458 # DEPENDENCYPART_GRANDPAR
(19,16),(16,6),-0.318273 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.313937 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.351353 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.493327 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.386033 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.471835 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.405965 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.381286 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.293328 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.482509 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.837911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,21),-0.360388 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.341871 # DEPENDENCYPART_GRANDPAR
(19,16),(16,25),-0.502803 # DEPENDENCYPART_GRANDPAR
(19,16),(16,26),-0.552421 # DEPENDENCYPART_GRANDPAR
(19,16),(16,27),-0.735393 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.228095 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.252553 # DEPENDENCYPART_GRANDPAR
(19,18),(18,25),-0.370511 # DEPENDENCYPART_GRANDPAR
(19,18),(18,26),-0.420128 # DEPENDENCYPART_GRANDPAR
(19,21),(21,13),-0.703982 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.722265 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.633437 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.447972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.170837 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.146456 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.196073 # DEPENDENCYPART_GRANDPAR
(19,25),(25,13),-0.703982 # DEPENDENCYPART_GRANDPAR
(19,25),(25,19),-0.447972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,25),(25,20),0.170837 # DEPENDENCYPART_GRANDPAR
(19,25),(25,21),0.166324 # DEPENDENCYPART_GRANDPAR
(19,25),(25,23),-0.133316 # DEPENDENCYPART_GRANDPAR
(19,25),(25,24),0.0306695 # DEPENDENCYPART_GRANDPAR
(19,25),(25,26),-0.196218 # DEPENDENCYPART_GRANDPAR
(19,26),(26,15),-0.710904 # DEPENDENCYPART_GRANDPAR
(19,26),(26,16),-0.478644 # DEPENDENCYPART_GRANDPAR
(19,26),(26,19),-0.447972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,26),(26,20),0.170837 # DEPENDENCYPART_GRANDPAR
(19,26),(26,21),0.166324 # DEPENDENCYPART_GRANDPAR
(19,26),(26,23),-0.133316 # DEPENDENCYPART_GRANDPAR
(19,26),(26,24),0.0306695 # DEPENDENCYPART_GRANDPAR
(19,26),(26,25),0.0237369 # DEPENDENCYPART_GRANDPAR
(20,25),(25,13),-0.575429 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),-0.425081 # DEPENDENCYPART_GRANDPAR
(20,25),(25,20),-0.734767 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,25),(25,21),-0.0468143 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),-0.422254 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),-0.341933 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),-0.34259 # DEPENDENCYPART_GRANDPAR
(21,13),(13,4),-1.38165 # DEPENDENCYPART_GRANDPAR
(21,13),(13,6),-1.3788 # DEPENDENCYPART_GRANDPAR
(21,13),(13,7),-0.837734 # DEPENDENCYPART_GRANDPAR
(21,13),(13,9),-0.779963 # DEPENDENCYPART_GRANDPAR
(21,13),(13,10),-1.13289 # DEPENDENCYPART_GRANDPAR
(21,13),(13,11),-0.30958 # DEPENDENCYPART_GRANDPAR
(21,13),(13,15),-0.936717 # DEPENDENCYPART_GRANDPAR
(21,13),(13,16),-0.484832 # DEPENDENCYPART_GRANDPAR
(21,13),(13,17),-0.626444 # DEPENDENCYPART_GRANDPAR
(21,13),(13,18),-0.632213 # DEPENDENCYPART_GRANDPAR
(21,13),(13,19),-0.551246 # DEPENDENCYPART_GRANDPAR
(21,13),(13,21),-0.723774 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,13),(13,22),-0.11316 # DEPENDENCYPART_GRANDPAR
(21,13),(13,24),-0.231751 # DEPENDENCYPART_GRANDPAR
(21,13),(13,25),0.0296361 # DEPENDENCYPART_GRANDPAR
(21,13),(13,26),-0.195105 # DEPENDENCYPART_GRANDPAR
(21,13),(13,27),-0.513872 # DEPENDENCYPART_GRANDPAR
(21,14),(14,16),-0.519445 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-0.744582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,24),-0.259188 # DEPENDENCYPART_GRANDPAR
(21,18),(18,25),0.00882835 # DEPENDENCYPART_GRANDPAR
(21,18),(18,26),-0.215913 # DEPENDENCYPART_GRANDPAR
(21,19),(19,8),-0.914703 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),-0.348478 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.948678 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.560241 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.64886 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.678233 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-1.05152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,25),-0.298107 # DEPENDENCYPART_GRANDPAR
(21,19),(19,26),-0.522848 # DEPENDENCYPART_GRANDPAR
(21,19),(19,27),-0.7486 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.314994 # DEPENDENCYPART_GRANDPAR
(21,25),(25,13),-1.16482 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-0.90078 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-1.0001 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.5823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,23),-0.0257697 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.0912304 # DEPENDENCYPART_GRANDPAR
(21,25),(25,26),-0.174717 # DEPENDENCYPART_GRANDPAR
(21,26),(26,15),-1.39045 # DEPENDENCYPART_GRANDPAR
(21,26),(26,16),-0.846769 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-0.90078 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-1.0001 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.5823 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,23),-0.0257697 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.0912304 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),0.17111 # DEPENDENCYPART_GRANDPAR
(22,1),(1,3),-0.402845 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),-0.452643 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),-0.297978 # DEPENDENCYPART_GRANDPAR
(22,1),(1,6),-0.57201 # DEPENDENCYPART_GRANDPAR
(22,1),(1,7),-0.0532357 # DEPENDENCYPART_GRANDPAR
(22,1),(1,9),-0.249322 # DEPENDENCYPART_GRANDPAR
(22,1),(1,10),-0.425397 # DEPENDENCYPART_GRANDPAR
(22,1),(1,11),-0.205833 # DEPENDENCYPART_GRANDPAR
(22,1),(1,15),-0.246275 # DEPENDENCYPART_GRANDPAR
(22,1),(1,16),-0.133503 # DEPENDENCYPART_GRANDPAR
(22,1),(1,17),-0.330749 # DEPENDENCYPART_GRANDPAR
(22,1),(1,22),-1.1366 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,1),(1,27),-0.683932 # DEPENDENCYPART_GRANDPAR
(22,3),(3,1),-0.502063 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),-0.0310836 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),-0.447107 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.183412 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.264279 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),-0.448542 # DEPENDENCYPART_GRANDPAR
(22,4),(4,7),-0.044741 # DEPENDENCYPART_GRANDPAR
(22,4),(4,8),-0.127283 # DEPENDENCYPART_GRANDPAR
(22,5),(5,1),-0.367147 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),-0.16384 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),-0.239903 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.205501 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),-0.49887 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),-0.052548 # DEPENDENCYPART_GRANDPAR
(22,5),(5,10),-0.352258 # DEPENDENCYPART_GRANDPAR
(22,5),(5,22),-1.18164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,6),(6,1),-0.444049 # DEPENDENCYPART_GRANDPAR
(22,6),(6,2),-0.179671 # DEPENDENCYPART_GRANDPAR
(22,6),(6,3),-0.261235 # DEPENDENCYPART_GRANDPAR
(22,6),(6,4),-0.331627 # DEPENDENCYPART_GRANDPAR
(22,6),(6,5),-0.359675 # DEPENDENCYPART_GRANDPAR
(22,6),(6,9),-0.141367 # DEPENDENCYPART_GRANDPAR
(22,6),(6,10),-0.308228 # DEPENDENCYPART_GRANDPAR
(22,6),(6,11),-0.166131 # DEPENDENCYPART_GRANDPAR
(22,6),(6,13),0.140738 # DEPENDENCYPART_GRANDPAR
(22,6),(6,22),-1.30423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,6),(6,27),-0.863218 # DEPENDENCYPART_GRANDPAR
(22,7),(7,1),-0.473323 # DEPENDENCYPART_GRANDPAR
(22,7),(7,3),-0.361091 # DEPENDENCYPART_GRANDPAR
(22,7),(7,4),-0.358463 # DEPENDENCYPART_GRANDPAR
(22,7),(7,5),-0.331793 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.483361 # DEPENDENCYPART_GRANDPAR
(22,7),(7,9),-0.24682 # DEPENDENCYPART_GRANDPAR
(22,7),(7,10),-0.41547 # DEPENDENCYPART_GRANDPAR
(22,7),(7,11),-0.201263 # DEPENDENCYPART_GRANDPAR
(22,7),(7,16),-0.128357 # DEPENDENCYPART_GRANDPAR
(22,7),(7,17),-0.328247 # DEPENDENCYPART_GRANDPAR
(22,7),(7,22),-1.13691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,7),(7,26),-0.135986 # DEPENDENCYPART_GRANDPAR
(22,7),(7,27),-0.68413 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.384601 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.392654 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.517552 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.0644359 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.254773 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.425583 # DEPENDENCYPART_GRANDPAR
(22,8),(8,11),-0.208469 # DEPENDENCYPART_GRANDPAR
(22,8),(8,13),0.0387515 # DEPENDENCYPART_GRANDPAR
(22,8),(8,15),-0.246461 # DEPENDENCYPART_GRANDPAR
(22,8),(8,17),-0.336201 # DEPENDENCYPART_GRANDPAR
(22,8),(8,22),-1.13681 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,8),(8,27),-0.684211 # DEPENDENCYPART_GRANDPAR
(22,10),(10,1),-0.444049 # DEPENDENCYPART_GRANDPAR
(22,10),(10,2),-0.179671 # DEPENDENCYPART_GRANDPAR
(22,10),(10,3),-0.261235 # DEPENDENCYPART_GRANDPAR
(22,10),(10,4),-0.331627 # DEPENDENCYPART_GRANDPAR
(22,10),(10,5),-0.359675 # DEPENDENCYPART_GRANDPAR
(22,10),(10,6),-0.448281 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),-0.0445136 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),-0.19031 # DEPENDENCYPART_GRANDPAR
(22,10),(10,13),0.140738 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),-0.129106 # DEPENDENCYPART_GRANDPAR
(22,10),(10,17),-0.222794 # DEPENDENCYPART_GRANDPAR
(22,10),(10,22),-1.30423 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,10),(10,27),-0.863218 # DEPENDENCYPART_GRANDPAR
(22,11),(11,1),-0.453282 # DEPENDENCYPART_GRANDPAR
(22,11),(11,2),-0.192787 # DEPENDENCYPART_GRANDPAR
(22,11),(11,3),-0.375431 # DEPENDENCYPART_GRANDPAR
(22,11),(11,4),-0.378759 # DEPENDENCYPART_GRANDPAR
(22,11),(11,5),-0.311633 # DEPENDENCYPART_GRANDPAR
(22,11),(11,6),-0.499668 # DEPENDENCYPART_GRANDPAR
(22,11),(11,7),-0.0462173 # DEPENDENCYPART_GRANDPAR
(22,11),(11,8),-0.108211 # DEPENDENCYPART_GRANDPAR
(22,11),(11,9),-0.275703 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),-0.35441 # DEPENDENCYPART_GRANDPAR
(22,11),(11,12),-0.192503 # DEPENDENCYPART_GRANDPAR
(22,11),(11,13),0.018999 # DEPENDENCYPART_GRANDPAR
(22,11),(11,14),-0.184248 # DEPENDENCYPART_GRANDPAR
(22,11),(11,15),-0.213719 # DEPENDENCYPART_GRANDPAR
(22,11),(11,16),-0.0576997 # DEPENDENCYPART_GRANDPAR
(22,11),(11,17),-0.359554 # DEPENDENCYPART_GRANDPAR
(22,11),(11,18),0.00325132 # DEPENDENCYPART_GRANDPAR
(22,11),(11,19),0.0617339 # DEPENDENCYPART_GRANDPAR
(22,11),(11,21),0.13556 # DEPENDENCYPART_GRANDPAR
(22,11),(11,22),-1.0786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,11),(11,24),-0.103451 # DEPENDENCYPART_GRANDPAR
(22,11),(11,25),0.0165217 # DEPENDENCYPART_GRANDPAR
(22,11),(11,26),-0.0159593 # DEPENDENCYPART_GRANDPAR
(22,11),(11,27),-0.57714 # DEPENDENCYPART_GRANDPAR
(22,13),(13,4),-0.294513 # DEPENDENCYPART_GRANDPAR
(22,13),(13,6),-0.41918 # DEPENDENCYPART_GRANDPAR
(22,13),(13,7),-0.0111372 # DEPENDENCYPART_GRANDPAR
(22,13),(13,9),-0.214451 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),-0.273388 # DEPENDENCYPART_GRANDPAR
(22,13),(13,11),-0.112095 # DEPENDENCYPART_GRANDPAR
(22,13),(13,15),-0.320072 # DEPENDENCYPART_GRANDPAR
(22,13),(13,16),-0.194689 # DEPENDENCYPART_GRANDPAR
(22,13),(13,17),-0.33104 # DEPENDENCYPART_GRANDPAR
(22,13),(13,18),-0.0174663 # DEPENDENCYPART_GRANDPAR
(22,13),(13,19),0.00375238 # DEPENDENCYPART_GRANDPAR
(22,13),(13,21),0.0292059 # DEPENDENCYPART_GRANDPAR
(22,13),(13,22),-0.7524 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,13),(13,24),0.017408 # DEPENDENCYPART_GRANDPAR
(22,13),(13,25),0.0616031 # DEPENDENCYPART_GRANDPAR
(22,13),(13,26),0.029122 # DEPENDENCYPART_GRANDPAR
(22,13),(13,27),-0.551521 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.0536859 # DEPENDENCYPART_GRANDPAR
(22,15),(15,5),-0.359675 # DEPENDENCYPART_GRANDPAR
(22,15),(15,8),-0.128629 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),0.182685 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.0294122 # DEPENDENCYPART_GRANDPAR
(22,15),(15,19),0.0761354 # DEPENDENCYPART_GRANDPAR
(22,16),(16,1),-0.744075 # DEPENDENCYPART_GRANDPAR
(22,16),(16,5),-0.57749 # DEPENDENCYPART_GRANDPAR
(22,16),(16,6),-0.782593 # DEPENDENCYPART_GRANDPAR
(22,16),(16,7),-0.340279 # DEPENDENCYPART_GRANDPAR
(22,16),(16,8),-0.431305 # DEPENDENCYPART_GRANDPAR
(22,16),(16,9),-0.491264 # DEPENDENCYPART_GRANDPAR
(22,16),(16,10),-0.636802 # DEPENDENCYPART_GRANDPAR
(22,16),(16,11),-0.650289 # DEPENDENCYPART_GRANDPAR
(22,16),(16,13),-0.17438 # DEPENDENCYPART_GRANDPAR
(22,16),(16,14),-0.276743 # DEPENDENCYPART_GRANDPAR
(22,16),(16,15),-0.456859 # DEPENDENCYPART_GRANDPAR
(22,16),(16,17),-0.541758 # DEPENDENCYPART_GRANDPAR
(22,16),(16,19),-0.0459123 # DEPENDENCYPART_GRANDPAR
(22,16),(16,21),-0.126097 # DEPENDENCYPART_GRANDPAR
(22,16),(16,22),-1.35854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,16),(16,25),-0.368253 # DEPENDENCYPART_GRANDPAR
(22,16),(16,26),-0.400734 # DEPENDENCYPART_GRANDPAR
(22,16),(16,27),-0.847769 # DEPENDENCYPART_GRANDPAR
(22,18),(18,21),0.0231329 # DEPENDENCYPART_GRANDPAR
(22,18),(18,24),0.0244199 # DEPENDENCYPART_GRANDPAR
(22,18),(18,25),0.0736466 # DEPENDENCYPART_GRANDPAR
(22,18),(18,26),0.0411656 # DEPENDENCYPART_GRANDPAR
(22,19),(19,8),-0.140555 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.222964 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.1697 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.271301 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.332191 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),0.108734 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.101513 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.102873 # DEPENDENCYPART_GRANDPAR
(22,19),(19,26),-0.135354 # DEPENDENCYPART_GRANDPAR
(22,19),(19,27),-0.68393 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.200853 # DEPENDENCYPART_GRANDPAR
(22,21),(21,13),0.182685 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.0294122 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),0.164209 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.0659042 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),0.206643 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.427838 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.460319 # DEPENDENCYPART_GRANDPAR
(22,23),(23,24),0.157452 # DEPENDENCYPART_GRANDPAR
(22,24),(24,8),-0.376401 # DEPENDENCYPART_GRANDPAR
(22,24),(24,18),-0.283371 # DEPENDENCYPART_GRANDPAR
(22,24),(24,19),-0.176006 # DEPENDENCYPART_GRANDPAR
(22,24),(24,20),-0.247963 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.216256 # DEPENDENCYPART_GRANDPAR
(22,24),(24,23),0.186555 # DEPENDENCYPART_GRANDPAR
(22,25),(25,13),-0.384019 # DEPENDENCYPART_GRANDPAR
(22,25),(25,19),-0.263678 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-0.401998 # DEPENDENCYPART_GRANDPAR
(22,25),(25,21),-0.384815 # DEPENDENCYPART_GRANDPAR
(22,25),(25,23),0.218419 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),0.130261 # DEPENDENCYPART_GRANDPAR
(22,25),(25,26),0.149783 # DEPENDENCYPART_GRANDPAR
(22,26),(26,15),-0.734093 # DEPENDENCYPART_GRANDPAR
(22,26),(26,16),-0.6242 # DEPENDENCYPART_GRANDPAR
(22,26),(26,19),-0.263678 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-0.401998 # DEPENDENCYPART_GRANDPAR
(22,26),(26,21),-0.384815 # DEPENDENCYPART_GRANDPAR
(22,26),(26,23),0.218419 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),0.130261 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.17715 # DEPENDENCYPART_GRANDPAR
(23,24),(24,8),-0.744021 # DEPENDENCYPART_GRANDPAR
(23,24),(24,18),-0.621587 # DEPENDENCYPART_GRANDPAR
(23,24),(24,19),-0.576739 # DEPENDENCYPART_GRANDPAR
(23,24),(24,20),-0.518041 # DEPENDENCYPART_GRANDPAR
(23,24),(24,21),-0.645402 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.571589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,8),(8,3),-0.616106 # DEPENDENCYPART_GRANDPAR
(24,8),(8,4),-0.660634 # DEPENDENCYPART_GRANDPAR
(24,8),(8,6),-0.794974 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),-0.52022 # DEPENDENCYPART_GRANDPAR
(24,8),(8,9),-0.488875 # DEPENDENCYPART_GRANDPAR
