# _root_ A Gazdasági_Minisztérium utasítja az ITD_Hungary vezérigazgatóját , hogy dolgozzanak ki olyan térségi programokat , amelyek lehetővé teszik a bányászok foglalkoztatását .
#goldHeads=2,3,0,5,6,3,3,3,3,9,13,13,9,9,17,17,11,19,20,17,3,
#predictedHeads=2,3,0,5,6,3,3,3,3,9,13,13,9,9,17,17,11,19,20,17,3,
(17,2),(2,6),-0.502535 # DEPENDENCYPART_GRANDPAR
(17,2),(2,7),-0.0586365 # DEPENDENCYPART_GRANDPAR
(17,2),(2,8),-0.111728 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),0.136583 # DEPENDENCYPART_GRANDPAR
(17,2),(2,11),-0.0239231 # DEPENDENCYPART_GRANDPAR
(17,2),(2,13),-0.0682576 # DEPENDENCYPART_GRANDPAR
(17,2),(2,17),-1.52338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,2),(2,21),-0.809727 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.141811 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.466815 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.597389 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.589418 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.591738 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.202212 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.188232 # DEPENDENCYPART_GRANDPAR
(17,3),(3,9),0.0808989 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.214265 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.218313 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.21519 # DEPENDENCYPART_GRANDPAR
(17,3),(3,13),-0.159741 # DEPENDENCYPART_GRANDPAR
(17,3),(3,14),-0.263133 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),0.126636 # DEPENDENCYPART_GRANDPAR
(17,3),(3,16),-0.0870934 # DEPENDENCYPART_GRANDPAR
(17,3),(3,17),-1.29779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,3),(3,19),0.142828 # DEPENDENCYPART_GRANDPAR
(17,3),(3,20),0.165474 # DEPENDENCYPART_GRANDPAR
(17,3),(3,21),-0.523689 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.117964 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.471263 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),0.136583 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.117964 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.408535 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.197036 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.471263 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.492167 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.0586365 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),0.136583 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),-0.0682576 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-1.52338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,20),-0.278827 # DEPENDENCYPART_GRANDPAR
(17,6),(6,21),-0.809727 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),-0.799524 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.77751 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.879397 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.881717 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.444876 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.124158 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.35374 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.461033 # DEPENDENCYPART_GRANDPAR
(17,8),(8,13),-0.418572 # DEPENDENCYPART_GRANDPAR
(17,8),(8,14),-0.52976 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),-0.331478 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-1.61834 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,20),-0.267513 # DEPENDENCYPART_GRANDPAR
(17,8),(8,21),-0.826419 # DEPENDENCYPART_GRANDPAR
(17,9),(9,1),-0.141811 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),-0.466815 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-0.231917 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.544158 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.546688 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.549008 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.18507 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.121347 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.214265 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.218313 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.21519 # DEPENDENCYPART_GRANDPAR
(17,9),(9,13),-0.159741 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.263133 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),0.126636 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),-0.0870934 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-1.29779 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,19),0.142828 # DEPENDENCYPART_GRANDPAR
(17,9),(9,20),0.165474 # DEPENDENCYPART_GRANDPAR
(17,9),(9,21),-0.523689 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.271153 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.564195 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.172188 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.180268 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),0.0695549 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.186322 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.235554 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),0.00198451 # DEPENDENCYPART_GRANDPAR
(17,10),(10,20),0.0246311 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-0.639688 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.189519 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.533197 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.535517 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.182554 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.195868 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),0.151188 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.298241 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.278841 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.233355 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),0.0984938 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),-0.168422 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-0.9526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,19),0.211721 # DEPENDENCYPART_GRANDPAR
(17,11),(11,20),0.226624 # DEPENDENCYPART_GRANDPAR
(17,11),(11,21),-0.495831 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-0.577392 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.318931 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.657232 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.659552 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.189946 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.234955 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.263505 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),0.00767047 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.218875 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),-0.10005 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.42327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,1),-0.117694 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.408449 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.196948 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.468892 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.492081 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.494401 # DEPENDENCYPART_GRANDPAR
(17,13),(13,7),-0.0924712 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.204173 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),0.143759 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),0.0188349 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.0752963 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),-0.119791 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),0.223061 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),0.0380994 # DEPENDENCYPART_GRANDPAR
(17,13),(13,17),-1.52338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,13),(13,19),-0.301473 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.278827 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),-0.809727 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.161339 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),0.205102 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),0.220005 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.239439 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),0.00313958 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.201012 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.22999 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.255353 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.22926 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.133092 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.110445 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.579906 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.27322 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.540806 # DEPENDENCYPART_GRANDPAR
(17,19),(19,18),0.163266 # DEPENDENCYPART_GRANDPAR
(17,20),(20,5),-1.10681 # DEPENDENCYPART_GRANDPAR
(17,20),(20,11),-0.579906 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-0.673449 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.61655 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.27322 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.540806 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-1.01848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.153869 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),0.299163 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.374403 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.543769 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.834867 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-1.15468 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),-0.710423 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.856186 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.514595 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.815638 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.694269 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.644431 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.72025 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.271517 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),-0.389445 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.611806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,11),(11,20),-0.160808 # DEPENDENCYPART_GRANDPAR
(19,11),(11,21),-0.362785 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.266156 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.722977 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,20),-0.271979 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.672541 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.378065 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.749965 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.526061 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.555837 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.610804 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.09993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.645056 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),-0.716513 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),-0.372614 # DEPENDENCYPART_GRANDPAR
(20,5),(5,9),-0.298776 # DEPENDENCYPART_GRANDPAR
(20,11),(11,3),-0.382899 # DEPENDENCYPART_GRANDPAR
(20,11),(11,5),-0.511528 # DEPENDENCYPART_GRANDPAR
(20,11),(11,6),-1.14671 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),-0.370485 # DEPENDENCYPART_GRANDPAR
(20,11),(11,8),-0.486483 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.381713 # DEPENDENCYPART_GRANDPAR
(20,11),(11,12),-0.276577 # DEPENDENCYPART_GRANDPAR
(20,11),(11,13),-0.875581 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),-0.216988 # DEPENDENCYPART_GRANDPAR
(20,11),(11,15),-0.65138 # DEPENDENCYPART_GRANDPAR
(20,11),(11,16),-0.0317348 # DEPENDENCYPART_GRANDPAR
(20,11),(11,17),-0.17704 # DEPENDENCYPART_GRANDPAR
(20,11),(11,19),-0.12891 # DEPENDENCYPART_GRANDPAR
(20,11),(11,20),-0.817613 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,11),(11,21),-0.358263 # DEPENDENCYPART_GRANDPAR
(20,13),(13,1),-0.715951 # DEPENDENCYPART_GRANDPAR
(20,13),(13,2),-0.537225 # DEPENDENCYPART_GRANDPAR
(20,13),(13,3),-0.318309 # DEPENDENCYPART_GRANDPAR
(20,13),(13,4),-0.37014 # DEPENDENCYPART_GRANDPAR
(20,13),(13,5),-0.475512 # DEPENDENCYPART_GRANDPAR
(20,13),(13,6),-1.11069 # DEPENDENCYPART_GRANDPAR
(20,13),(13,7),-0.289743 # DEPENDENCYPART_GRANDPAR
(20,13),(13,8),-0.401782 # DEPENDENCYPART_GRANDPAR
(20,13),(13,9),-0.317124 # DEPENDENCYPART_GRANDPAR
(20,13),(13,11),-0.119105 # DEPENDENCYPART_GRANDPAR
(20,13),(13,12),-0.263653 # DEPENDENCYPART_GRANDPAR
(20,13),(13,14),-0.167151 # DEPENDENCYPART_GRANDPAR
(20,13),(13,15),-0.634034 # DEPENDENCYPART_GRANDPAR
(20,13),(13,16),0.0834999 # DEPENDENCYPART_GRANDPAR
(20,13),(13,17),-0.11641 # DEPENDENCYPART_GRANDPAR
(20,13),(13,19),0.0249848 # DEPENDENCYPART_GRANDPAR
(20,13),(13,20),-1.36439 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,13),(13,21),-0.699091 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.0263738 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.12122 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-0.928784 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,8),-0.302838 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),0.00639134 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.210903 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.707374 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.128395 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.541933 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.0635834 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.30186 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,1),-0.883411 # DEPENDENCYPART_GRANDPAR
(20,17),(17,2),-0.516076 # DEPENDENCYPART_GRANDPAR
(20,17),(17,3),-0.412463 # DEPENDENCYPART_GRANDPAR
(20,17),(17,4),-0.555297 # DEPENDENCYPART_GRANDPAR
(20,17),(17,5),-0.452517 # DEPENDENCYPART_GRANDPAR
(20,17),(17,6),-1.0877 # DEPENDENCYPART_GRANDPAR
(20,17),(17,7),-0.378091 # DEPENDENCYPART_GRANDPAR
(20,17),(17,8),-0.38116 # DEPENDENCYPART_GRANDPAR
(20,17),(17,9),-0.411278 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.425634 # DEPENDENCYPART_GRANDPAR
(20,17),(17,11),-0.239493 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.348164 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.81875 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.278369 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.690879 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.0982812 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),0.176688 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.121301 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-1.30295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.669292 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.11837 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.613176 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.0168459 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.354017 # DEPENDENCYPART_GRANDPAR
