# _root_ Olyanok is egyszerűen együtt élnek csak , akiknek semmi kifogásuk sincs sem az egyházi , sem a világi esküvő ellen — írja Trost .
#goldHeads=5,5,5,5,22,5,5,11,10,11,1,11,11,13,11,11,19,19,20,11,22,0,22,22,
#predictedHeads=5,5,5,5,22,5,5,11,10,11,22,11,14,11,22,22,19,19,20,22,22,0,22,22,
(16,5),(5,2),-0.141496 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.151575 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.191679 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.206262 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.165249 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.349149 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.177331 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.214882 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.155631 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),-0.0541305 # DEPENDENCYPART_GRANDPAR
(16,5),(5,13),-0.26761 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),-0.145399 # DEPENDENCYPART_GRANDPAR
(16,5),(5,15),-0.411826 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-1.09438 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,18),-0.590656 # DEPENDENCYPART_GRANDPAR
(16,5),(5,20),-0.369039 # DEPENDENCYPART_GRANDPAR
(16,5),(5,21),-0.784069 # DEPENDENCYPART_GRANDPAR
(16,5),(5,22),-0.639017 # DEPENDENCYPART_GRANDPAR
(16,5),(5,23),-0.704255 # DEPENDENCYPART_GRANDPAR
(16,5),(5,24),-0.969211 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.129196 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.151198 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.206717 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.0594467 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.100181 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),0.00344164 # DEPENDENCYPART_GRANDPAR
(16,6),(6,20),-0.128025 # DEPENDENCYPART_GRANDPAR
(16,6),(6,22),-0.319653 # DEPENDENCYPART_GRANDPAR
(16,6),(6,24),-0.718914 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.0426167 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.220498 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.17011 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.0817306 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.228671 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.0337309 # DEPENDENCYPART_GRANDPAR
(16,10),(10,20),-0.144498 # DEPENDENCYPART_GRANDPAR
(16,11),(11,1),-0.081603 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.10064 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.127362 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.161162 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.232731 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.0746493 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.111204 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.269906 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.0815558 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.142854 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.0700059 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.2799 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.154081 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.446958 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-1.0947 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.497832 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.590927 # DEPENDENCYPART_GRANDPAR
(16,11),(11,19),-0.780226 # DEPENDENCYPART_GRANDPAR
(16,11),(11,20),-0.36906 # DEPENDENCYPART_GRANDPAR
(16,11),(11,21),-0.784388 # DEPENDENCYPART_GRANDPAR
(16,11),(11,22),-0.640042 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-0.704003 # DEPENDENCYPART_GRANDPAR
(16,11),(11,24),-0.969826 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.127934 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.163966 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.184377 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.203527 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.287589 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.155721 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.147664 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.313406 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.121458 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.178357 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.162657 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.178734 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.13697 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.378825 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-0.776877 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,18),-0.372459 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.458326 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.161149 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.477432 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.396893 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-0.382102 # DEPENDENCYPART_GRANDPAR
(16,12),(12,24),-0.745939 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.116266 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.0735119 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.305514 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.338528 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.0727385 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.258801 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.144891 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.0937625 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.143243 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.345728 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.291368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.0751505 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-0.697958 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.553859 # DEPENDENCYPART_GRANDPAR
(16,18),(18,17),0.158576 # DEPENDENCYPART_GRANDPAR
(16,19),(19,9),-0.527098 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.606325 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.599514 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.803899 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.311144 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),0.0493851 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.0701906 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.0934499 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-0.617911 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-0.526658 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-0.751078 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-0.512141 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.543124 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.773236 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.316267 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),0.0712917 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),0.0239924 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),0.167317 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.0898448 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),0.234457 # DEPENDENCYPART_GRANDPAR
(16,22),(22,1),-0.763548 # DEPENDENCYPART_GRANDPAR
(16,22),(22,2),-0.955101 # DEPENDENCYPART_GRANDPAR
(16,22),(22,3),-0.836072 # DEPENDENCYPART_GRANDPAR
(16,22),(22,4),-0.885136 # DEPENDENCYPART_GRANDPAR
(16,22),(22,5),-1.12885 # DEPENDENCYPART_GRANDPAR
(16,22),(22,6),-0.809442 # DEPENDENCYPART_GRANDPAR
(16,22),(22,7),-0.853181 # DEPENDENCYPART_GRANDPAR
(16,22),(22,8),-0.949931 # DEPENDENCYPART_GRANDPAR
(16,22),(22,10),-1.1364 # DEPENDENCYPART_GRANDPAR
(16,22),(22,11),-0.993492 # DEPENDENCYPART_GRANDPAR
(16,22),(22,12),-0.876334 # DEPENDENCYPART_GRANDPAR
(16,22),(22,13),-0.817993 # DEPENDENCYPART_GRANDPAR
(16,22),(22,14),-0.810769 # DEPENDENCYPART_GRANDPAR
(16,22),(22,15),-1.09976 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.300093 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,17),-0.00808979 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),0.0428504 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),0.0869293 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),0.260365 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.0863804 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),0.256621 # DEPENDENCYPART_GRANDPAR
(16,22),(22,24),-0.345235 # DEPENDENCYPART_GRANDPAR
(16,23),(23,13),-0.606325 # DEPENDENCYPART_GRANDPAR
(16,23),(23,17),0.0493851 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),0.276323 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.134991 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.353834 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.24646 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-0.0670484 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.306363 # DEPENDENCYPART_GRANDPAR
(17,16),(16,5),-0.288694 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.317189 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.232602 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.474152 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.231932 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.14225 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.20832 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),0.129549 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.270139 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.948584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.47872 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.546281 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.340799 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),-0.507843 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.645709 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.621663 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.607705 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-0.642308 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.49629 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.607744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,10),-1.03787 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),-0.583703 # DEPENDENCYPART_GRANDPAR
(18,8),(8,14),-0.654818 # DEPENDENCYPART_GRANDPAR
(18,8),(8,19),-0.458322 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.592349 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.542686 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.396786 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-0.871656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,16),-0.61625 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.87874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,13),(13,12),-0.45082 # DEPENDENCYPART_GRANDPAR
(19,13),(13,14),-0.420859 # DEPENDENCYPART_GRANDPAR
(19,13),(13,15),-0.282762 # DEPENDENCYPART_GRANDPAR
(19,13),(13,18),-0.0438233 # DEPENDENCYPART_GRANDPAR
(19,14),(14,1),-0.529576 # DEPENDENCYPART_GRANDPAR
(19,14),(14,8),-0.357273 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.252212 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.342423 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.546421 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.286119 # DEPENDENCYPART_GRANDPAR
(19,16),(16,1),-0.722921 # DEPENDENCYPART_GRANDPAR
(19,16),(16,2),-0.479883 # DEPENDENCYPART_GRANDPAR
(19,16),(16,3),-0.77891 # DEPENDENCYPART_GRANDPAR
(19,16),(16,4),-0.715602 # DEPENDENCYPART_GRANDPAR
(19,16),(16,5),-0.49191 # DEPENDENCYPART_GRANDPAR
(19,16),(16,6),-0.773585 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.682637 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.660259 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.407252 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.436761 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.718715 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.533456 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.377327 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.54614 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.0407204 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-1.03958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.441124 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.586803 # DEPENDENCYPART_GRANDPAR
(19,16),(16,22),-0.749813 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.652689 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.822333 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.219568 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.0499764 # DEPENDENCYPART_GRANDPAR
(19,18),(18,8),-0.325758 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.53093 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.409061 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.517673 # DEPENDENCYPART_GRANDPAR
(20,2),(2,3),-0.272118 # DEPENDENCYPART_GRANDPAR
(20,2),(2,4),-0.186408 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.16805 # DEPENDENCYPART_GRANDPAR
(20,2),(2,6),-0.21037 # DEPENDENCYPART_GRANDPAR
(20,2),(2,7),-0.167978 # DEPENDENCYPART_GRANDPAR
(20,2),(2,11),-0.109195 # DEPENDENCYPART_GRANDPAR
(20,2),(2,16),0.006977 # DEPENDENCYPART_GRANDPAR
(20,2),(2,20),-0.809777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,2),(2,21),-0.437293 # DEPENDENCYPART_GRANDPAR
(20,2),(2,22),-0.494345 # DEPENDENCYPART_GRANDPAR
(20,2),(2,24),-0.55243 # DEPENDENCYPART_GRANDPAR
(20,10),(10,1),-0.406824 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),-0.090069 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.236484 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.158141 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.285045 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.241528 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-0.818531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,1),-0.521172 # DEPENDENCYPART_GRANDPAR
(20,12),(12,2),-0.141575 # DEPENDENCYPART_GRANDPAR
(20,12),(12,3),-0.320585 # DEPENDENCYPART_GRANDPAR
(20,12),(12,4),-0.238352 # DEPENDENCYPART_GRANDPAR
(20,12),(12,5),-0.228736 # DEPENDENCYPART_GRANDPAR
(20,12),(12,6),-0.297131 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.280887 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.39881 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.356896 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.355634 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.171333 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),0.0689597 # DEPENDENCYPART_GRANDPAR
(20,12),(12,14),-0.0748651 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.0705632 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-0.00783144 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),0.210329 # DEPENDENCYPART_GRANDPAR
(20,12),(12,19),0.257849 # DEPENDENCYPART_GRANDPAR
(20,12),(12,20),-0.8097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,21),-0.436877 # DEPENDENCYPART_GRANDPAR
(20,12),(12,22),-0.493213 # DEPENDENCYPART_GRANDPAR
(20,12),(12,23),-0.490207 # DEPENDENCYPART_GRANDPAR
(20,12),(12,24),-0.552429 # DEPENDENCYPART_GRANDPAR
(20,14),(14,1),-0.402066 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),-0.280295 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.0675709 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.049501 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),0.234967 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.0290838 # DEPENDENCYPART_GRANDPAR
(20,16),(16,1),-0.521172 # DEPENDENCYPART_GRANDPAR
(20,16),(16,2),-0.141575 # DEPENDENCYPART_GRANDPAR
(20,16),(16,3),-0.320585 # DEPENDENCYPART_GRANDPAR
(20,16),(16,4),-0.238352 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),-0.228736 # DEPENDENCYPART_GRANDPAR
(20,16),(16,6),-0.297131 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.280887 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.355634 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.171333 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.0770135 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),0.0393314 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.0880125 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.16315 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),0.116447 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),0.210329 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),0.257849 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-0.8097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.436877 # DEPENDENCYPART_GRANDPAR
(20,16),(16,22),-0.493213 # DEPENDENCYPART_GRANDPAR
(20,16),(16,23),-0.490207 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-0.552429 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.00690337 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),0.323885 # DEPENDENCYPART_GRANDPAR
(20,18),(18,8),-0.272283 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),0.234967 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),0.348641 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.241528 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),0.153873 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),0.0282583 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.0404041 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),0.00913629 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),0.224753 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.312319 # DEPENDENCYPART_GRANDPAR
(20,19),(19,21),-0.451126 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-0.316682 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.257326 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.51169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),-0.172477 # DEPENDENCYPART_GRANDPAR
(22,1),(1,2),0.153479 # DEPENDENCYPART_GRANDPAR
(22,1),(1,3),-0.337854 # DEPENDENCYPART_GRANDPAR
(22,1),(1,4),0.146023 # DEPENDENCYPART_GRANDPAR
(22,1),(1,5),0.10643 # DEPENDENCYPART_GRANDPAR
(22,1),(1,6),-0.00094798 # DEPENDENCYPART_GRANDPAR
(22,1),(1,7),0.108066 # DEPENDENCYPART_GRANDPAR
(22,1),(1,8),0.0103487 # DEPENDENCYPART_GRANDPAR
(22,1),(1,9),0.078634 # DEPENDENCYPART_GRANDPAR
(22,1),(1,10),-0.20764 # DEPENDENCYPART_GRANDPAR
(22,1),(1,11),0.110412 # DEPENDENCYPART_GRANDPAR
(22,1),(1,12),0.155827 # DEPENDENCYPART_GRANDPAR
(22,1),(1,14),-0.0519936 # DEPENDENCYPART_GRANDPAR
(22,1),(1,15),0.298072 # DEPENDENCYPART_GRANDPAR
(22,1),(1,16),0.246741 # DEPENDENCYPART_GRANDPAR
(22,1),(1,18),-0.0254304 # DEPENDENCYPART_GRANDPAR
(22,1),(1,19),0.15673 # DEPENDENCYPART_GRANDPAR
(22,1),(1,20),0.40613 # DEPENDENCYPART_GRANDPAR
(22,1),(1,21),0.131369 # DEPENDENCYPART_GRANDPAR
(22,1),(1,22),-0.797786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,1),(1,23),0.323242 # DEPENDENCYPART_GRANDPAR
(22,1),(1,24),-0.291663 # DEPENDENCYPART_GRANDPAR
(22,2),(2,1),-0.00685382 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),-0.433359 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),0.0823376 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),-0.0800375 # DEPENDENCYPART_GRANDPAR
(22,2),(2,6),-0.0264217 # DEPENDENCYPART_GRANDPAR
(22,2),(2,7),-0.112903 # DEPENDENCYPART_GRANDPAR
(22,2),(2,11),-0.0790849 # DEPENDENCYPART_GRANDPAR
(22,2),(2,16),0.0619217 # DEPENDENCYPART_GRANDPAR
(22,2),(2,20),0.269102 # DEPENDENCYPART_GRANDPAR
(22,2),(2,21),0.0244802 # DEPENDENCYPART_GRANDPAR
(22,2),(2,22),-1.4169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,2),(2,24),-0.606 # DEPENDENCYPART_GRANDPAR
(22,3),(3,1),0.311821 # DEPENDENCYPART_GRANDPAR
(22,3),(3,2),0.0827666 # DEPENDENCYPART_GRANDPAR
(22,3),(3,4),0.249874 # DEPENDENCYPART_GRANDPAR
(22,3),(3,5),0.126636 # DEPENDENCYPART_GRANDPAR
(22,3),(3,9),0.0681311 # DEPENDENCYPART_GRANDPAR
(22,3),(3,10),-0.136003 # DEPENDENCYPART_GRANDPAR
(22,3),(3,11),0.130407 # DEPENDENCYPART_GRANDPAR
(22,3),(3,22),-1.26222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,3),(3,24),-0.528295 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),0.0525621 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.257831 # DEPENDENCYPART_GRANDPAR
(22,4),(4,6),0.0740771 # DEPENDENCYPART_GRANDPAR
(22,4),(4,22),-1.19493 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,4),(4,24),-0.442281 # DEPENDENCYPART_GRANDPAR
(22,5),(5,1),0.361313 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),0.195966 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),-0.196141 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),0.289753 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),0.000995059 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),0.0559058 # DEPENDENCYPART_GRANDPAR
(22,5),(5,8),0.00725177 # DEPENDENCYPART_GRANDPAR
(22,5),(5,9),0.0496103 # DEPENDENCYPART_GRANDPAR
(22,5),(5,10),-0.128819 # DEPENDENCYPART_GRANDPAR
(22,5),(5,11),0.123793 # DEPENDENCYPART_GRANDPAR
(22,5),(5,12),0.205564 # DEPENDENCYPART_GRANDPAR
(22,5),(5,13),0.141603 # DEPENDENCYPART_GRANDPAR
(22,5),(5,14),0.00163988 # DEPENDENCYPART_GRANDPAR
(22,5),(5,15),0.245912 # DEPENDENCYPART_GRANDPAR
(22,5),(5,16),0.296478 # DEPENDENCYPART_GRANDPAR
(22,5),(5,18),0.0281793 # DEPENDENCYPART_GRANDPAR
(22,5),(5,20),0.425666 # DEPENDENCYPART_GRANDPAR
(22,5),(5,21),0.0374561 # DEPENDENCYPART_GRANDPAR
(22,5),(5,22),-1.1443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,5),(5,23),0.249911 # DEPENDENCYPART_GRANDPAR
(22,5),(5,24),-0.341353 # DEPENDENCYPART_GRANDPAR
(22,6),(6,3),-0.303464 # DEPENDENCYPART_GRANDPAR
(22,6),(6,4),0.149571 # DEPENDENCYPART_GRANDPAR
(22,6),(6,5),0.0814897 # DEPENDENCYPART_GRANDPAR
(22,6),(6,7),0.0875394 # DEPENDENCYPART_GRANDPAR
(22,6),(6,10),-0.131812 # DEPENDENCYPART_GRANDPAR
(22,6),(6,11),0.147515 # DEPENDENCYPART_GRANDPAR
(22,6),(6,20),0.446173 # DEPENDENCYPART_GRANDPAR
(22,6),(6,22),-1.19736 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,6),(6,24),-0.443964 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.207619 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),0.155852 # DEPENDENCYPART_GRANDPAR
