# _root_ Orbán egyetlen " házon belüli " kritikusa , Tölgyessy_Péter már hónapokkal ezelőtt jelezte , hogy a kormányfő megválasztása után egyfajta elnöki rendszer kiépítésébe fogott .
#goldHeads=7,7,7,5,7,7,13,13,13,13,12,13,0,13,13,17,24,19,24,22,22,23,24,13,13,
#predictedHeads=2,4,4,5,7,7,13,13,13,13,12,13,0,13,13,17,18,19,24,22,22,23,24,13,13,
(20,13),(13,8),-0.226198 # DEPENDENCYPART_GRANDPAR
(20,13),(13,9),-0.237229 # DEPENDENCYPART_GRANDPAR
(20,13),(13,10),-0.275284 # DEPENDENCYPART_GRANDPAR
(20,13),(13,11),0.122048 # DEPENDENCYPART_GRANDPAR
(20,13),(13,12),-0.304234 # DEPENDENCYPART_GRANDPAR
(20,13),(13,14),-0.251862 # DEPENDENCYPART_GRANDPAR
(20,13),(13,15),-0.220186 # DEPENDENCYPART_GRANDPAR
(20,13),(13,16),-0.318072 # DEPENDENCYPART_GRANDPAR
(20,13),(13,17),-0.0367369 # DEPENDENCYPART_GRANDPAR
(20,13),(13,18),-0.135396 # DEPENDENCYPART_GRANDPAR
(20,13),(13,19),-0.172322 # DEPENDENCYPART_GRANDPAR
(20,13),(13,20),-0.754998 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,13),(13,21),-0.218461 # DEPENDENCYPART_GRANDPAR
(20,13),(13,22),-0.530612 # DEPENDENCYPART_GRANDPAR
(20,13),(13,23),-0.373512 # DEPENDENCYPART_GRANDPAR
(20,13),(13,24),-0.596112 # DEPENDENCYPART_GRANDPAR
(20,13),(13,25),-0.681949 # DEPENDENCYPART_GRANDPAR
(20,15),(15,1),-0.447762 # DEPENDENCYPART_GRANDPAR
(20,15),(15,2),-0.445867 # DEPENDENCYPART_GRANDPAR
(20,15),(15,4),-0.33655 # DEPENDENCYPART_GRANDPAR
(20,15),(15,5),-0.525741 # DEPENDENCYPART_GRANDPAR
(20,15),(15,6),-0.4459 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.479547 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.337583 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.35222 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.358165 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),0.00750092 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.404386 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.371923 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.268522 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),0.0602826 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.0336084 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-0.770202 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,15),(15,21),-0.233666 # DEPENDENCYPART_GRANDPAR
(20,15),(15,22),-0.532694 # DEPENDENCYPART_GRANDPAR
(20,15),(15,23),-0.375595 # DEPENDENCYPART_GRANDPAR
(20,15),(15,24),-0.599174 # DEPENDENCYPART_GRANDPAR
(20,15),(15,25),-0.678998 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-0.765376 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,15),-0.125607 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.17097 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),-0.569073 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.160987 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.0890485 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.121797 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.17849 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),0.0992569 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-0.798519 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,22),-0.569073 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.411973 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.167823 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),0.190646 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.0407274 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.244158 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),0.120947 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),0.0309003 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.748566 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.21203 # DEPENDENCYPART_GRANDPAR
(20,19),(19,22),-0.489372 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.332272 # DEPENDENCYPART_GRANDPAR
(20,21),(21,10),-0.633069 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-0.674709 # DEPENDENCYPART_GRANDPAR
(20,21),(21,14),-0.454361 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-0.501867 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.577205 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.414605 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.505945 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.542229 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.342232 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,2),-0.762422 # DEPENDENCYPART_GRANDPAR
(20,22),(22,5),-0.843315 # DEPENDENCYPART_GRANDPAR
(20,22),(22,10),-0.639824 # DEPENDENCYPART_GRANDPAR
(20,22),(22,12),-0.686547 # DEPENDENCYPART_GRANDPAR
(20,22),(22,13),-0.619046 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-0.474466 # DEPENDENCYPART_GRANDPAR
(20,22),(22,15),-0.512273 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.637081 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.476825 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.568167 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.55406 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.347693 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.183826 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.164785 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-0.474466 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.512273 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.637081 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.476825 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.568167 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.55406 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.346523 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),0.184996 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.0344364 # DEPENDENCYPART_GRANDPAR
(21,10),(10,7),-0.581194 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),-0.391951 # DEPENDENCYPART_GRANDPAR
(21,10),(10,11),-0.106541 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.347477 # DEPENDENCYPART_GRANDPAR
(21,10),(10,15),-0.204803 # DEPENDENCYPART_GRANDPAR
(21,10),(10,19),-0.239446 # DEPENDENCYPART_GRANDPAR
(21,10),(10,22),-0.538506 # DEPENDENCYPART_GRANDPAR
(21,10),(10,24),-0.589842 # DEPENDENCYPART_GRANDPAR
(21,10),(10,25),-0.756988 # DEPENDENCYPART_GRANDPAR
(21,12),(12,1),-0.395739 # DEPENDENCYPART_GRANDPAR
(21,12),(12,2),-0.501593 # DEPENDENCYPART_GRANDPAR
(21,12),(12,3),-0.404033 # DEPENDENCYPART_GRANDPAR
(21,12),(12,4),-0.30379 # DEPENDENCYPART_GRANDPAR
(21,12),(12,5),-0.53313 # DEPENDENCYPART_GRANDPAR
(21,12),(12,6),-0.367856 # DEPENDENCYPART_GRANDPAR
(21,12),(12,7),-0.430341 # DEPENDENCYPART_GRANDPAR
(21,12),(12,8),-0.216923 # DEPENDENCYPART_GRANDPAR
(21,12),(12,9),-0.241098 # DEPENDENCYPART_GRANDPAR
(21,12),(12,10),-0.276648 # DEPENDENCYPART_GRANDPAR
(21,12),(12,11),0.0267027 # DEPENDENCYPART_GRANDPAR
(21,12),(12,17),-0.15547 # DEPENDENCYPART_GRANDPAR
(21,12),(12,22),-0.543314 # DEPENDENCYPART_GRANDPAR
(21,12),(12,24),-0.554558 # DEPENDENCYPART_GRANDPAR
(21,15),(15,1),-0.561421 # DEPENDENCYPART_GRANDPAR
(21,15),(15,2),-0.621955 # DEPENDENCYPART_GRANDPAR
(21,15),(15,4),-0.469465 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-0.653339 # DEPENDENCYPART_GRANDPAR
(21,15),(15,6),-0.517526 # DEPENDENCYPART_GRANDPAR
(21,15),(15,7),-0.596016 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.440509 # DEPENDENCYPART_GRANDPAR
(21,15),(15,9),-0.406773 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.376317 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.137721 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.446136 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.405359 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.3089 # DEPENDENCYPART_GRANDPAR
(21,15),(15,17),-0.10801 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.205482 # DEPENDENCYPART_GRANDPAR
(21,15),(15,20),-0.194274 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-0.87036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,15),(15,22),-0.587371 # DEPENDENCYPART_GRANDPAR
(21,15),(15,23),-0.492121 # DEPENDENCYPART_GRANDPAR
(21,15),(15,24),-0.626199 # DEPENDENCYPART_GRANDPAR
(21,15),(15,25),-0.75071 # DEPENDENCYPART_GRANDPAR
(21,16),(16,20),-0.12966 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.162243 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.110052 # DEPENDENCYPART_GRANDPAR
(21,17),(17,22),-0.62375 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.193267 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.128271 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.158433 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),-0.117572 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.0631972 # DEPENDENCYPART_GRANDPAR
(21,18),(18,20),-0.17706 # DEPENDENCYPART_GRANDPAR
(21,18),(18,22),-0.62375 # DEPENDENCYPART_GRANDPAR
(21,18),(18,23),-0.528498 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),-0.222536 # DEPENDENCYPART_GRANDPAR
(21,19),(19,11),0.0452646 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.0811866 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.187885 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.0450199 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.138648 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.238802 # DEPENDENCYPART_GRANDPAR
(21,19),(19,21),-0.848724 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,22),-0.544049 # DEPENDENCYPART_GRANDPAR
(21,19),(19,23),-0.448797 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.333489 # DEPENDENCYPART_GRANDPAR
(21,20),(20,11),-0.148259 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.4487 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.336088 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.211033 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.251153 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.137036 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.239845 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.333414 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.352614 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-0.856655 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.561525 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.466274 # DEPENDENCYPART_GRANDPAR
(22,2),(2,1),-0.397442 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),-0.454362 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),-0.23234 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),-0.860985 # DEPENDENCYPART_GRANDPAR
(22,2),(2,6),-0.364598 # DEPENDENCYPART_GRANDPAR
(22,2),(2,7),-0.693741 # DEPENDENCYPART_GRANDPAR
(22,2),(2,8),-0.178257 # DEPENDENCYPART_GRANDPAR
(22,2),(2,13),-0.0826592 # DEPENDENCYPART_GRANDPAR
(22,2),(2,24),-0.862071 # DEPENDENCYPART_GRANDPAR
(22,2),(2,25),-0.710523 # DEPENDENCYPART_GRANDPAR
(22,5),(5,1),-0.337592 # DEPENDENCYPART_GRANDPAR
(22,5),(5,2),-0.856691 # DEPENDENCYPART_GRANDPAR
(22,5),(5,3),-0.502025 # DEPENDENCYPART_GRANDPAR
(22,5),(5,4),-0.121971 # DEPENDENCYPART_GRANDPAR
(22,5),(5,6),-0.370468 # DEPENDENCYPART_GRANDPAR
(22,5),(5,7),-0.696715 # DEPENDENCYPART_GRANDPAR
(22,5),(5,8),-0.190812 # DEPENDENCYPART_GRANDPAR
(22,5),(5,9),-0.557426 # DEPENDENCYPART_GRANDPAR
(22,5),(5,11),-0.435646 # DEPENDENCYPART_GRANDPAR
(22,5),(5,13),-0.0856495 # DEPENDENCYPART_GRANDPAR
(22,5),(5,14),-0.146112 # DEPENDENCYPART_GRANDPAR
(22,5),(5,20),0.016781 # DEPENDENCYPART_GRANDPAR
(22,5),(5,24),-0.861499 # DEPENDENCYPART_GRANDPAR
(22,5),(5,25),-0.709957 # DEPENDENCYPART_GRANDPAR
(22,10),(10,7),-0.777486 # DEPENDENCYPART_GRANDPAR
(22,10),(10,9),-0.638197 # DEPENDENCYPART_GRANDPAR
(22,10),(10,11),-0.454137 # DEPENDENCYPART_GRANDPAR
(22,10),(10,12),-0.281165 # DEPENDENCYPART_GRANDPAR
(22,10),(10,15),-0.208994 # DEPENDENCYPART_GRANDPAR
(22,10),(10,19),0.162795 # DEPENDENCYPART_GRANDPAR
(22,10),(10,22),-0.905894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,10),(10,24),-0.84572 # DEPENDENCYPART_GRANDPAR
(22,10),(10,25),-0.682996 # DEPENDENCYPART_GRANDPAR
(22,12),(12,1),-0.483768 # DEPENDENCYPART_GRANDPAR
(22,12),(12,2),-0.93705 # DEPENDENCYPART_GRANDPAR
(22,12),(12,3),-0.564812 # DEPENDENCYPART_GRANDPAR
(22,12),(12,4),-0.268146 # DEPENDENCYPART_GRANDPAR
(22,12),(12,5),-0.986596 # DEPENDENCYPART_GRANDPAR
(22,12),(12,6),-0.475049 # DEPENDENCYPART_GRANDPAR
(22,12),(12,7),-0.729547 # DEPENDENCYPART_GRANDPAR
(22,12),(12,8),-0.166195 # DEPENDENCYPART_GRANDPAR
(22,12),(12,9),-0.590258 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),-0.15226 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.46911 # DEPENDENCYPART_GRANDPAR
(22,12),(12,17),-0.00891652 # DEPENDENCYPART_GRANDPAR
(22,12),(12,22),-0.913464 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,12),(12,24),-0.808338 # DEPENDENCYPART_GRANDPAR
(22,13),(13,1),-0.469009 # DEPENDENCYPART_GRANDPAR
(22,13),(13,2),-0.985357 # DEPENDENCYPART_GRANDPAR
(22,13),(13,3),-0.587213 # DEPENDENCYPART_GRANDPAR
(22,13),(13,4),-0.252924 # DEPENDENCYPART_GRANDPAR
(22,13),(13,5),-1.03381 # DEPENDENCYPART_GRANDPAR
(22,13),(13,6),-0.497449 # DEPENDENCYPART_GRANDPAR
(22,13),(13,7),-0.714325 # DEPENDENCYPART_GRANDPAR
(22,13),(13,8),-0.264722 # DEPENDENCYPART_GRANDPAR
(22,13),(13,9),-0.575036 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),-0.175123 # DEPENDENCYPART_GRANDPAR
(22,13),(13,11),-0.453709 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),-0.303805 # DEPENDENCYPART_GRANDPAR
(22,13),(13,14),-0.224208 # DEPENDENCYPART_GRANDPAR
(22,13),(13,15),-0.254432 # DEPENDENCYPART_GRANDPAR
(22,13),(13,16),-0.595653 # DEPENDENCYPART_GRANDPAR
(22,13),(13,17),-0.0866813 # DEPENDENCYPART_GRANDPAR
(22,13),(13,18),-0.373994 # DEPENDENCYPART_GRANDPAR
(22,13),(13,19),0.156446 # DEPENDENCYPART_GRANDPAR
(22,13),(13,20),0.0602136 # DEPENDENCYPART_GRANDPAR
(22,13),(13,21),0.115978 # DEPENDENCYPART_GRANDPAR
(22,13),(13,22),-0.971597 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,13),(13,23),-0.65347 # DEPENDENCYPART_GRANDPAR
(22,13),(13,24),-0.891344 # DEPENDENCYPART_GRANDPAR
(22,13),(13,25),-0.6933 # DEPENDENCYPART_GRANDPAR
(22,15),(15,1),-0.536418 # DEPENDENCYPART_GRANDPAR
(22,15),(15,2),-0.991904 # DEPENDENCYPART_GRANDPAR
(22,15),(15,4),-0.320788 # DEPENDENCYPART_GRANDPAR
(22,15),(15,5),-1.04132 # DEPENDENCYPART_GRANDPAR
(22,15),(15,6),-0.553223 # DEPENDENCYPART_GRANDPAR
(22,15),(15,7),-0.782189 # DEPENDENCYPART_GRANDPAR
(22,15),(15,8),-0.303787 # DEPENDENCYPART_GRANDPAR
(22,15),(15,9),-0.6429 # DEPENDENCYPART_GRANDPAR
(22,15),(15,10),-0.207374 # DEPENDENCYPART_GRANDPAR
(22,15),(15,11),-0.521126 # DEPENDENCYPART_GRANDPAR
(22,15),(15,12),-0.36163 # DEPENDENCYPART_GRANDPAR
(22,15),(15,13),-0.279074 # DEPENDENCYPART_GRANDPAR
(22,15),(15,14),-0.259088 # DEPENDENCYPART_GRANDPAR
(22,15),(15,17),-0.0174344 # DEPENDENCYPART_GRANDPAR
(22,15),(15,18),-0.300783 # DEPENDENCYPART_GRANDPAR
(22,15),(15,20),-0.0414871 # DEPENDENCYPART_GRANDPAR
(22,15),(15,21),0.0142541 # DEPENDENCYPART_GRANDPAR
(22,15),(15,22),-0.976 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,15),(15,23),-0.657875 # DEPENDENCYPART_GRANDPAR
(22,15),(15,24),-0.906989 # DEPENDENCYPART_GRANDPAR
(22,15),(15,25),-0.694472 # DEPENDENCYPART_GRANDPAR
(22,16),(16,20),-0.0632204 # DEPENDENCYPART_GRANDPAR
(22,17),(17,15),-0.293827 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.400476 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.03292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,13),-0.103229 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),-0.129654 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.295447 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.419781 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),-0.0529154 # DEPENDENCYPART_GRANDPAR
(22,18),(18,20),0.0375415 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-1.03292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,23),-0.714788 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),-0.574576 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.453427 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.117341 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.619758 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),-0.0415416 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.320743 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.0470302 # DEPENDENCYPART_GRANDPAR
(22,19),(19,21),0.00871755 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-0.914198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,23),-0.596071 # DEPENDENCYPART_GRANDPAR
(22,20),(20,10),-0.0192622 # DEPENDENCYPART_GRANDPAR
(22,20),(20,11),-0.347551 # DEPENDENCYPART_GRANDPAR
(22,20),(20,12),-0.207738 # DEPENDENCYPART_GRANDPAR
(22,20),(20,13),-0.0992751 # DEPENDENCYPART_GRANDPAR
(22,20),(20,14),-0.073391 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),-0.207067 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.447548 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),0.0625408 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.215473 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.243484 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.0726104 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-0.970378 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.652253 # DEPENDENCYPART_GRANDPAR
(22,21),(21,10),-0.00774555 # DEPENDENCYPART_GRANDPAR
(22,21),(21,12),-0.19876 # DEPENDENCYPART_GRANDPAR
(22,21),(21,14),-0.0639979 # DEPENDENCYPART_GRANDPAR
(22,21),(21,15),-0.19628 # DEPENDENCYPART_GRANDPAR
(22,21),(21,16),-0.438495 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),0.0731108 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.204903 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),0.252461 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.0242992 # DEPENDENCYPART_GRANDPAR
(22,23),(23,14),-0.50473 # DEPENDENCYPART_GRANDPAR
(22,23),(23,15),-0.615583 # DEPENDENCYPART_GRANDPAR
(22,23),(23,16),-1.00104 # DEPENDENCYPART_GRANDPAR
(22,23),(23,17),-0.532441 # DEPENDENCYPART_GRANDPAR
(22,23),(23,18),-0.814133 # DEPENDENCYPART_GRANDPAR
(22,23),(23,19),-0.26364 # DEPENDENCYPART_GRANDPAR
(22,23),(23,20),-0.539976 # DEPENDENCYPART_GRANDPAR
(22,23),(23,21),-0.480805 # DEPENDENCYPART_GRANDPAR
(22,23),(23,22),-0.430811 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,15),(15,1),-0.466207 # DEPENDENCYPART_GRANDPAR
(23,15),(15,2),-0.475688 # DEPENDENCYPART_GRANDPAR
(23,15),(15,4),-0.713116 # DEPENDENCYPART_GRANDPAR
(23,15),(15,5),-0.511613 # DEPENDENCYPART_GRANDPAR
(23,15),(15,6),-0.441631 # DEPENDENCYPART_GRANDPAR
(23,15),(15,7),-0.907629 # DEPENDENCYPART_GRANDPAR
(23,15),(15,8),-0.237605 # DEPENDENCYPART_GRANDPAR
(23,15),(15,9),-0.511872 # DEPENDENCYPART_GRANDPAR
(23,15),(15,10),-0.219319 # DEPENDENCYPART_GRANDPAR
(23,15),(15,11),-0.81838 # DEPENDENCYPART_GRANDPAR
(23,15),(15,12),-0.542224 # DEPENDENCYPART_GRANDPAR
(23,15),(15,13),-0.237154 # DEPENDENCYPART_GRANDPAR
(23,15),(15,14),-0.151898 # DEPENDENCYPART_GRANDPAR
(23,15),(15,17),-0.22924 # DEPENDENCYPART_GRANDPAR
(23,15),(15,18),-0.450112 # DEPENDENCYPART_GRANDPAR
(23,15),(15,20),0.297371 # DEPENDENCYPART_GRANDPAR
(23,15),(15,21),0.434383 # DEPENDENCYPART_GRANDPAR
(23,15),(15,22),-0.071016 # DEPENDENCYPART_GRANDPAR
(23,15),(15,23),-0.918419 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,15),(15,24),-0.925133 # DEPENDENCYPART_GRANDPAR
(23,15),(15,25),-0.63568 # DEPENDENCYPART_GRANDPAR
(23,16),(16,20),0.275631 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),-0.292417 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),0.0748544 # DEPENDENCYPART_GRANDPAR
(23,17),(17,22),0.0123286 # DEPENDENCYPART_GRANDPAR
(23,18),(18,13),-0.061293 # DEPENDENCYPART_GRANDPAR
(23,18),(18,14),-0.0224166 # DEPENDENCYPART_GRANDPAR
(23,18),(18,15),-0.294037 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),0.0555496 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.265615 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),0.377816 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),0.0169208 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-0.975332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,9),-0.443548 # DEPENDENCYPART_GRANDPAR
(23,19),(19,11),-0.750683 # DEPENDENCYPART_GRANDPAR
(23,19),(19,14),-0.0101509 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),-0.144444 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.254258 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.470982 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),0.291822 # DEPENDENCYPART_GRANDPAR
(23,19),(19,21),0.42884 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),-0.0836682 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-0.856615 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,10),-0.0245906 # DEPENDENCYPART_GRANDPAR
(23,20),(20,11),-0.642981 # DEPENDENCYPART_GRANDPAR
(23,20),(20,12),-0.385618 # DEPENDENCYPART_GRANDPAR
(23,20),(20,13),-0.0546409 # DEPENDENCYPART_GRANDPAR
(23,20),(20,14),0.0365137 # DEPENDENCYPART_GRANDPAR
(23,20),(20,15),-0.202959 # DEPENDENCYPART_GRANDPAR
(23,20),(20,16),0.030481 # DEPENDENCYPART_GRANDPAR
(23,20),(20,17),-0.148349 # DEPENDENCYPART_GRANDPAR
(23,20),(20,18),-0.363886 # DEPENDENCYPART_GRANDPAR
(23,20),(20,19),0.0450186 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),0.492734 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),-0.0735032 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-0.912797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,10),-0.0130739 # DEPENDENCYPART_GRANDPAR
(23,21),(21,12),-0.37664 # DEPENDENCYPART_GRANDPAR
