# _root_ Az ezredfordulón nemcsak a közlekedés és a hírközlés , de a háztartás , a munka és a szórakozás tempója is a sokszorosa a száz évvel ezelőttinek .
#goldHeads=2,20,20,5,6,20,8,6,20,20,12,19,19,15,19,19,18,19,20,0,22,20,26,25,26,20,20,
#predictedHeads=2,3,10,5,6,10,8,6,10,0,12,19,19,15,19,19,18,19,20,26,22,26,25,25,26,10,10,
(20,10),(10,3),-0.522201 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),-0.427129 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.523597 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.273135 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-0.359399 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.519972 # DEPENDENCYPART_GRANDPAR
(20,10),(10,11),-0.180706 # DEPENDENCYPART_GRANDPAR
(20,10),(10,12),-0.438377 # DEPENDENCYPART_GRANDPAR
(20,10),(10,13),-0.159909 # DEPENDENCYPART_GRANDPAR
(20,10),(10,15),-0.399549 # DEPENDENCYPART_GRANDPAR
(20,10),(10,16),-0.308217 # DEPENDENCYPART_GRANDPAR
(20,10),(10,18),-0.258921 # DEPENDENCYPART_GRANDPAR
(20,10),(10,19),-0.267899 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-0.959138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,22),-0.632076 # DEPENDENCYPART_GRANDPAR
(20,10),(10,24),-0.39886 # DEPENDENCYPART_GRANDPAR
(20,10),(10,25),-0.897959 # DEPENDENCYPART_GRANDPAR
(20,10),(10,26),-0.48203 # DEPENDENCYPART_GRANDPAR
(20,10),(10,27),-0.719613 # DEPENDENCYPART_GRANDPAR
(20,12),(12,4),-0.242383 # DEPENDENCYPART_GRANDPAR
(20,12),(12,5),-0.354002 # DEPENDENCYPART_GRANDPAR
(20,12),(12,6),-0.42333 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.199753 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.286272 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.376205 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.347674 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.0941083 # DEPENDENCYPART_GRANDPAR
(20,12),(12,13),-0.132234 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.310758 # DEPENDENCYPART_GRANDPAR
(20,12),(12,18),-0.167792 # DEPENDENCYPART_GRANDPAR
(20,12),(12,19),-0.17677 # DEPENDENCYPART_GRANDPAR
(20,12),(12,20),-0.921699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,12),(12,26),-0.48173 # DEPENDENCYPART_GRANDPAR
(20,12),(12,27),-0.699147 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.208319 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.102674 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.32502 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),0.0929023 # DEPENDENCYPART_GRANDPAR
(20,16),(16,2),-0.352676 # DEPENDENCYPART_GRANDPAR
(20,16),(16,3),-0.508643 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),-0.418733 # DEPENDENCYPART_GRANDPAR
(20,16),(16,6),-0.522704 # DEPENDENCYPART_GRANDPAR
(20,16),(16,8),-0.351003 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.479888 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.38249 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.161829 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.386756 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.298464 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),0.033748 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.348307 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.101092 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.177223 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.1862 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-0.958653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,22),-0.634089 # DEPENDENCYPART_GRANDPAR
(20,16),(16,24),-0.398526 # DEPENDENCYPART_GRANDPAR
(20,16),(16,25),-0.899972 # DEPENDENCYPART_GRANDPAR
(20,16),(16,26),-0.48074 # DEPENDENCYPART_GRANDPAR
(20,16),(16,27),-0.719066 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.27323 # DEPENDENCYPART_GRANDPAR
(20,17),(17,22),-0.543103 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.0940104 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),0.101566 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.274498 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.203063 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.0384973 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.646687 # DEPENDENCYPART_GRANDPAR
(20,19),(19,2),-0.291203 # DEPENDENCYPART_GRANDPAR
(20,19),(19,3),-0.491332 # DEPENDENCYPART_GRANDPAR
(20,19),(19,5),-0.35726 # DEPENDENCYPART_GRANDPAR
(20,19),(19,6),-0.423247 # DEPENDENCYPART_GRANDPAR
(20,19),(19,8),-0.28953 # DEPENDENCYPART_GRANDPAR
(20,19),(19,9),-0.376076 # DEPENDENCYPART_GRANDPAR
(20,19),(19,10),-0.347591 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.0940107 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.326098 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.194652 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),0.101566 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.278137 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.203078 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.0384976 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.14581 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.921699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,22),-0.646687 # DEPENDENCYPART_GRANDPAR
(20,19),(19,24),-0.392415 # DEPENDENCYPART_GRANDPAR
(20,19),(19,25),-0.91257 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.44097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,25),-0.26765 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),-0.0292714 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-0.397367 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.537431 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.882072 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.89105 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.442661 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),0.41453 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),0.126964 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.0027548 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.175242 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.0191108 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.344485 # DEPENDENCYPART_GRANDPAR
(20,24),(24,21),0.533561 # DEPENDENCYPART_GRANDPAR
(20,24),(24,22),0.115307 # DEPENDENCYPART_GRANDPAR
(20,24),(24,23),0.137162 # DEPENDENCYPART_GRANDPAR
(20,24),(24,25),-0.196493 # DEPENDENCYPART_GRANDPAR
(20,25),(25,15),-1.02303 # DEPENDENCYPART_GRANDPAR
(20,25),(25,16),-0.720181 # DEPENDENCYPART_GRANDPAR
(20,25),(25,17),-0.537431 # DEPENDENCYPART_GRANDPAR
(20,25),(25,18),-0.882072 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),-0.89105 # DEPENDENCYPART_GRANDPAR
(20,25),(25,20),-0.443812 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,25),(25,21),0.411604 # DEPENDENCYPART_GRANDPAR
(20,25),(25,22),0.066384 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),0.0152052 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),0.0891215 # DEPENDENCYPART_GRANDPAR
(20,26),(26,2),-0.968377 # DEPENDENCYPART_GRANDPAR
(20,26),(26,3),-0.932567 # DEPENDENCYPART_GRANDPAR
(20,26),(26,5),-1.03443 # DEPENDENCYPART_GRANDPAR
(20,26),(26,6),-0.931278 # DEPENDENCYPART_GRANDPAR
(20,26),(26,8),-0.966704 # DEPENDENCYPART_GRANDPAR
(20,26),(26,9),-0.809836 # DEPENDENCYPART_GRANDPAR
(20,26),(26,10),-0.822146 # DEPENDENCYPART_GRANDPAR
(20,26),(26,12),-1.00167 # DEPENDENCYPART_GRANDPAR
(20,26),(26,13),-0.628413 # DEPENDENCYPART_GRANDPAR
(20,26),(26,15),-0.963944 # DEPENDENCYPART_GRANDPAR
(20,26),(26,16),-0.711108 # DEPENDENCYPART_GRANDPAR
(20,26),(26,18),-0.822983 # DEPENDENCYPART_GRANDPAR
(20,26),(26,19),-0.831961 # DEPENDENCYPART_GRANDPAR
(20,26),(26,20),-0.409428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,26),(26,21),0.500217 # DEPENDENCYPART_GRANDPAR
(20,26),(26,22),0.0659338 # DEPENDENCYPART_GRANDPAR
(20,26),(26,23),0.103818 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),0.0713667 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),-0.202562 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.360786 # DEPENDENCYPART_GRANDPAR
(21,20),(20,2),-0.563725 # DEPENDENCYPART_GRANDPAR
(21,20),(20,3),-0.267134 # DEPENDENCYPART_GRANDPAR
(21,20),(20,8),-0.483728 # DEPENDENCYPART_GRANDPAR
(21,20),(20,9),-0.256682 # DEPENDENCYPART_GRANDPAR
(21,20),(20,10),-0.222881 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.457229 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.22612 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.420359 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.175621 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.207677 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.326021 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.302421 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-0.914233 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.462782 # DEPENDENCYPART_GRANDPAR
(21,20),(20,24),-0.347291 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.513594 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-0.511504 # DEPENDENCYPART_GRANDPAR
(21,20),(20,27),-0.528342 # DEPENDENCYPART_GRANDPAR
(21,25),(25,15),-0.80016 # DEPENDENCYPART_GRANDPAR
(21,25),(25,16),-0.476893 # DEPENDENCYPART_GRANDPAR
(21,25),(25,17),-0.549667 # DEPENDENCYPART_GRANDPAR
(21,25),(25,18),-0.705883 # DEPENDENCYPART_GRANDPAR
(21,25),(25,19),-0.682284 # DEPENDENCYPART_GRANDPAR
(21,25),(25,20),-0.475199 # DEPENDENCYPART_GRANDPAR
(21,25),(25,21),-0.644407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,25),(25,22),-0.0242335 # DEPENDENCYPART_GRANDPAR
(21,25),(25,23),-0.255864 # DEPENDENCYPART_GRANDPAR
(21,25),(25,24),-0.00240848 # DEPENDENCYPART_GRANDPAR
(21,26),(26,2),-0.89552 # DEPENDENCYPART_GRANDPAR
(21,26),(26,3),-0.576242 # DEPENDENCYPART_GRANDPAR
(21,26),(26,5),-0.847185 # DEPENDENCYPART_GRANDPAR
(21,26),(26,6),-0.569861 # DEPENDENCYPART_GRANDPAR
(21,26),(26,8),-0.815524 # DEPENDENCYPART_GRANDPAR
(21,26),(26,9),-0.498158 # DEPENDENCYPART_GRANDPAR
(21,26),(26,10),-0.540613 # DEPENDENCYPART_GRANDPAR
(21,26),(26,12),-0.789025 # DEPENDENCYPART_GRANDPAR
(21,26),(26,13),-0.467596 # DEPENDENCYPART_GRANDPAR
(21,26),(26,15),-0.752093 # DEPENDENCYPART_GRANDPAR
(21,26),(26,16),-0.476462 # DEPENDENCYPART_GRANDPAR
(21,26),(26,18),-0.657816 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-0.634216 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-0.474134 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.573337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,22),-0.0173097 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),-0.184793 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),0.010951 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.0686345 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.220521 # DEPENDENCYPART_GRANDPAR
(22,14),(14,18),-0.473827 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),-0.842264 # DEPENDENCYPART_GRANDPAR
(22,17),(17,16),-0.586893 # DEPENDENCYPART_GRANDPAR
(22,17),(17,22),-1.13227 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,18),(18,11),-0.181606 # DEPENDENCYPART_GRANDPAR
(22,18),(18,14),0.0386681 # DEPENDENCYPART_GRANDPAR
(22,18),(18,15),-0.659598 # DEPENDENCYPART_GRANDPAR
(22,18),(18,16),-0.559831 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),0.0029323 # DEPENDENCYPART_GRANDPAR
(22,18),(18,22),-1.2441 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,2),-1.38481 # DEPENDENCYPART_GRANDPAR
(22,19),(19,3),-1.25035 # DEPENDENCYPART_GRANDPAR
(22,19),(19,5),-1.16567 # DEPENDENCYPART_GRANDPAR
(22,19),(19,6),-1.00567 # DEPENDENCYPART_GRANDPAR
(22,19),(19,8),-1.07846 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),-0.605795 # DEPENDENCYPART_GRANDPAR
(22,19),(19,10),-0.772591 # DEPENDENCYPART_GRANDPAR
(22,19),(19,11),-0.181607 # DEPENDENCYPART_GRANDPAR
(22,19),(19,12),-0.852694 # DEPENDENCYPART_GRANDPAR
(22,19),(19,13),-0.477966 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),0.0386677 # DEPENDENCYPART_GRANDPAR
(22,19),(19,15),-0.663237 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.559846 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),0.00293189 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.448931 # DEPENDENCYPART_GRANDPAR
(22,19),(19,20),-0.441256 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.2441 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,19),(19,24),-0.425337 # DEPENDENCYPART_GRANDPAR
(22,19),(19,25),-0.762405 # DEPENDENCYPART_GRANDPAR
(22,20),(20,2),-1.43283 # DEPENDENCYPART_GRANDPAR
(22,20),(20,3),-1.30681 # DEPENDENCYPART_GRANDPAR
(22,20),(20,8),-1.12648 # DEPENDENCYPART_GRANDPAR
(22,20),(20,9),-0.742359 # DEPENDENCYPART_GRANDPAR
(22,20),(20,10),-0.861286 # DEPENDENCYPART_GRANDPAR
(22,20),(20,12),-0.899969 # DEPENDENCYPART_GRANDPAR
(22,20),(20,13),-0.61453 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),-0.720757 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.660337 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),-0.23068 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.496953 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),-0.86539 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),0.0810695 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.17851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,24),-0.388059 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.696816 # DEPENDENCYPART_GRANDPAR
(22,20),(20,26),-0.159818 # DEPENDENCYPART_GRANDPAR
(22,20),(20,27),-0.658651 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.491815 # DEPENDENCYPART_GRANDPAR
(22,21),(21,25),-0.650578 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.18482 # DEPENDENCYPART_GRANDPAR
(22,24),(24,21),-0.239856 # DEPENDENCYPART_GRANDPAR
(22,24),(24,22),-0.71559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,24),(24,23),-0.0468664 # DEPENDENCYPART_GRANDPAR
(22,24),(24,25),-0.395919 # DEPENDENCYPART_GRANDPAR
(22,25),(25,15),-1.14682 # DEPENDENCYPART_GRANDPAR
(22,25),(25,16),-0.927778 # DEPENDENCYPART_GRANDPAR
(22,25),(25,17),-0.581702 # DEPENDENCYPART_GRANDPAR
(22,25),(25,18),-0.922283 # DEPENDENCYPART_GRANDPAR
(22,25),(25,19),-1.29072 # DEPENDENCYPART_GRANDPAR
(22,25),(25,20),-0.827093 # DEPENDENCYPART_GRANDPAR
(22,25),(25,21),-0.329893 # DEPENDENCYPART_GRANDPAR
(22,25),(25,22),-0.647768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,25),(25,23),-0.119619 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),0.0164432 # DEPENDENCYPART_GRANDPAR
(22,26),(26,2),-1.79563 # DEPENDENCYPART_GRANDPAR
(22,26),(26,3),-1.58161 # DEPENDENCYPART_GRANDPAR
(22,26),(26,5),-1.57649 # DEPENDENCYPART_GRANDPAR
(22,26),(26,6),-1.36213 # DEPENDENCYPART_GRANDPAR
(22,26),(26,8),-1.48927 # DEPENDENCYPART_GRANDPAR
(22,26),(26,9),-0.955986 # DEPENDENCYPART_GRANDPAR
(22,26),(26,10),-1.1548 # DEPENDENCYPART_GRANDPAR
(22,26),(26,12),-1.26386 # DEPENDENCYPART_GRANDPAR
(22,26),(26,13),-0.828157 # DEPENDENCYPART_GRANDPAR
(22,26),(26,15),-1.08428 # DEPENDENCYPART_GRANDPAR
(22,26),(26,16),-0.916305 # DEPENDENCYPART_GRANDPAR
(22,26),(26,18),-0.859747 # DEPENDENCYPART_GRANDPAR
(22,26),(26,19),-1.22818 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-0.814708 # DEPENDENCYPART_GRANDPAR
(22,26),(26,21),-0.266412 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.733222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,23),-0.0910347 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),-0.00101429 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),-0.25247 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.240348 # DEPENDENCYPART_GRANDPAR
(24,21),(21,20),-0.499472 # DEPENDENCYPART_GRANDPAR
(24,21),(21,25),-0.598419 # DEPENDENCYPART_GRANDPAR
(24,21),(21,26),-0.492335 # DEPENDENCYPART_GRANDPAR
(24,22),(22,14),-0.560959 # DEPENDENCYPART_GRANDPAR
(24,22),(22,17),-0.52516 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),-0.591686 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.776838 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.556239 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),-0.496373 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),-0.486065 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.00845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,22),(22,25),-0.677221 # DEPENDENCYPART_GRANDPAR
(24,22),(22,26),-0.51386 # DEPENDENCYPART_GRANDPAR
(24,22),(22,27),-0.788379 # DEPENDENCYPART_GRANDPAR
(24,25),(25,15),-1.06073 # DEPENDENCYPART_GRANDPAR
(24,25),(25,16),-0.893743 # DEPENDENCYPART_GRANDPAR
(24,25),(25,17),-0.923308 # DEPENDENCYPART_GRANDPAR
(24,25),(25,18),-1.04297 # DEPENDENCYPART_GRANDPAR
(24,25),(25,19),-1.22812 # DEPENDENCYPART_GRANDPAR
(24,25),(25,20),-0.839347 # DEPENDENCYPART_GRANDPAR
(24,25),(25,21),-0.894521 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-1.152 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),-0.858767 # DEPENDENCYPART_GRANDPAR
(24,25),(25,24),-0.612941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,15),(15,7),-1.11572 # DEPENDENCYPART_GRANDPAR
(25,15),(15,11),-1.10437 # DEPENDENCYPART_GRANDPAR
(25,15),(15,12),-1.09568 # DEPENDENCYPART_GRANDPAR
(25,15),(15,14),-0.966631 # DEPENDENCYPART_GRANDPAR
(25,16),(16,2),-1.51957 # DEPENDENCYPART_GRANDPAR
(25,16),(16,3),-1.45653 # DEPENDENCYPART_GRANDPAR
(25,16),(16,5),-1.35386 # DEPENDENCYPART_GRANDPAR
(25,16),(16,6),-1.29831 # DEPENDENCYPART_GRANDPAR
(25,16),(16,8),-1.28856 # DEPENDENCYPART_GRANDPAR
(25,16),(16,9),-0.963133 # DEPENDENCYPART_GRANDPAR
(25,16),(16,10),-1.02424 # DEPENDENCYPART_GRANDPAR
(25,16),(16,11),-1.33877 # DEPENDENCYPART_GRANDPAR
(25,16),(16,12),-1.12285 # DEPENDENCYPART_GRANDPAR
(25,16),(16,13),-0.902215 # DEPENDENCYPART_GRANDPAR
(25,16),(16,14),-1.20103 # DEPENDENCYPART_GRANDPAR
(25,16),(16,15),-0.895691 # DEPENDENCYPART_GRANDPAR
(25,16),(16,17),-1.07862 # DEPENDENCYPART_GRANDPAR
(25,16),(16,18),-0.620638 # DEPENDENCYPART_GRANDPAR
(25,16),(16,19),-0.874555 # DEPENDENCYPART_GRANDPAR
(25,16),(16,20),-0.645329 # DEPENDENCYPART_GRANDPAR
(25,16),(16,22),-0.727241 # DEPENDENCYPART_GRANDPAR
(25,16),(16,24),0.050815 # DEPENDENCYPART_GRANDPAR
(25,16),(16,25),-1.02474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,16),(16,26),-0.553169 # DEPENDENCYPART_GRANDPAR
(25,16),(16,27),-0.672408 # DEPENDENCYPART_GRANDPAR
(25,17),(17,16),-0.766508 # DEPENDENCYPART_GRANDPAR
(25,17),(17,22),-0.869642 # DEPENDENCYPART_GRANDPAR
(25,18),(18,11),-1.09918 # DEPENDENCYPART_GRANDPAR
(25,18),(18,14),-0.961447 # DEPENDENCYPART_GRANDPAR
(25,18),(18,15),-0.85807 # DEPENDENCYPART_GRANDPAR
(25,18),(18,16),-0.739546 # DEPENDENCYPART_GRANDPAR
(25,18),(18,17),-0.949404 # DEPENDENCYPART_GRANDPAR
(25,18),(18,22),-0.720176 # DEPENDENCYPART_GRANDPAR
(25,19),(19,2),-1.49509 # DEPENDENCYPART_GRANDPAR
(25,19),(19,3),-1.4041 # DEPENDENCYPART_GRANDPAR
(25,19),(19,5),-1.32938 # DEPENDENCYPART_GRANDPAR
(25,19),(19,6),-1.20034 # DEPENDENCYPART_GRANDPAR
(25,19),(19,8),-1.26408 # DEPENDENCYPART_GRANDPAR
(25,19),(19,9),-0.795393 # DEPENDENCYPART_GRANDPAR
(25,19),(19,10),-0.938248 # DEPENDENCYPART_GRANDPAR
(25,19),(19,11),-1.09918 # DEPENDENCYPART_GRANDPAR
(25,19),(19,12),-1.09912 # DEPENDENCYPART_GRANDPAR
(25,19),(19,13),-0.734474 # DEPENDENCYPART_GRANDPAR
(25,19),(19,14),-0.961447 # DEPENDENCYPART_GRANDPAR
(25,19),(19,15),-0.861709 # DEPENDENCYPART_GRANDPAR
(25,19),(19,16),-0.739561 # DEPENDENCYPART_GRANDPAR
(25,19),(19,17),-0.949404 # DEPENDENCYPART_GRANDPAR
(25,19),(19,18),-0.738738 # DEPENDENCYPART_GRANDPAR
(25,19),(19,20),-0.613728 # DEPENDENCYPART_GRANDPAR
(25,19),(19,22),-0.720183 # DEPENDENCYPART_GRANDPAR
(25,19),(19,24),0.0290554 # DEPENDENCYPART_GRANDPAR
(25,19),(19,25),-1.08631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,2),-1.54319 # DEPENDENCYPART_GRANDPAR
(25,20),(20,3),-1.46055 # DEPENDENCYPART_GRANDPAR
(25,20),(20,8),-1.31218 # DEPENDENCYPART_GRANDPAR
(25,20),(20,9),-0.931948 # DEPENDENCYPART_GRANDPAR
(25,20),(20,10),-1.02693 # DEPENDENCYPART_GRANDPAR
(25,20),(20,12),-1.14647 # DEPENDENCYPART_GRANDPAR
(25,20),(20,13),-0.871029 # DEPENDENCYPART_GRANDPAR
(25,20),(20,15),-0.91931 # DEPENDENCYPART_GRANDPAR
(25,20),(20,16),-0.840043 # DEPENDENCYPART_GRANDPAR
(25,20),(20,17),-1.18285 # DEPENDENCYPART_GRANDPAR
(25,20),(20,18),-0.786841 # DEPENDENCYPART_GRANDPAR
(25,20),(20,19),-1.04076 # DEPENDENCYPART_GRANDPAR
(25,20),(20,21),-0.974349 # DEPENDENCYPART_GRANDPAR
(25,20),(20,22),-0.849699 # DEPENDENCYPART_GRANDPAR
(25,20),(20,24),0.0277425 # DEPENDENCYPART_GRANDPAR
(25,20),(20,25),-1.02072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,20),(20,26),-0.548812 # DEPENDENCYPART_GRANDPAR
(25,20),(20,27),-0.669009 # DEPENDENCYPART_GRANDPAR
(25,21),(21,20),-0.664216 # DEPENDENCYPART_GRANDPAR
(25,21),(21,25),-0.974486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,21),(21,26),-0.573814 # DEPENDENCYPART_GRANDPAR
(25,22),(22,14),-0.961447 # DEPENDENCYPART_GRANDPAR
(25,22),(22,17),-0.949404 # DEPENDENCYPART_GRANDPAR
(25,22),(22,18),-0.735099 # DEPENDENCYPART_GRANDPAR
(25,22),(22,19),-0.989016 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.694404 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),-0.800866 # DEPENDENCYPART_GRANDPAR
(25,22),(22,23),-0.766233 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),0.0290554 # DEPENDENCYPART_GRANDPAR
(25,22),(22,25),-1.08631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,22),(22,26),-0.612028 # DEPENDENCYPART_GRANDPAR
(25,22),(22,27),-0.698445 # DEPENDENCYPART_GRANDPAR
