# _root_ De például a májjal már más a helyzet : a sertés mája más enzimeket termel , mint az emberé , más nagyságú vörösvérsejteket hoz létre és így tovább .
#goldHeads=0,6,4,6,6,1,8,6,1,11,12,15,14,15,26,15,15,19,15,26,22,23,24,26,24,1,28,26,1,
#predictedHeads=0,15,4,2,15,8,8,15,1,11,12,15,14,15,1,15,15,19,24,24,23,23,24,26,24,13,28,24,1,
(23,17),(17,12),-0.942816 # DEPENDENCYPART_GRANDPAR
(23,17),(17,13),-0.346294 # DEPENDENCYPART_GRANDPAR
(23,17),(17,14),-0.69884 # DEPENDENCYPART_GRANDPAR
(23,17),(17,15),-0.392297 # DEPENDENCYPART_GRANDPAR
(23,17),(17,16),-0.361135 # DEPENDENCYPART_GRANDPAR
(23,17),(17,19),-0.317013 # DEPENDENCYPART_GRANDPAR
(23,17),(17,20),-0.198466 # DEPENDENCYPART_GRANDPAR
(23,17),(17,22),0.186639 # DEPENDENCYPART_GRANDPAR
(23,17),(17,23),-0.937224 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,17),(17,24),-0.496353 # DEPENDENCYPART_GRANDPAR
(23,17),(17,25),-0.414823 # DEPENDENCYPART_GRANDPAR
(23,17),(17,26),-0.178418 # DEPENDENCYPART_GRANDPAR
(23,17),(17,28),-0.476142 # DEPENDENCYPART_GRANDPAR
(23,17),(17,29),-0.595146 # DEPENDENCYPART_GRANDPAR
(23,19),(19,6),-0.366882 # DEPENDENCYPART_GRANDPAR
(23,19),(19,13),-0.19988 # DEPENDENCYPART_GRANDPAR
(23,19),(19,16),-0.265949 # DEPENDENCYPART_GRANDPAR
(23,19),(19,17),-0.131848 # DEPENDENCYPART_GRANDPAR
(23,19),(19,18),-0.387705 # DEPENDENCYPART_GRANDPAR
(23,19),(19,20),-0.168424 # DEPENDENCYPART_GRANDPAR
(23,19),(19,22),0.290196 # DEPENDENCYPART_GRANDPAR
(23,19),(19,23),-1.00548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,19),(19,28),-0.491554 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),0.177794 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-0.574495 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,26),0.156863 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.435112 # DEPENDENCYPART_GRANDPAR
(23,22),(22,19),-0.195715 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.136593 # DEPENDENCYPART_GRANDPAR
(23,22),(22,21),0.0108833 # DEPENDENCYPART_GRANDPAR
(23,27),(27,15),-0.589759 # DEPENDENCYPART_GRANDPAR
(23,27),(27,17),-0.505328 # DEPENDENCYPART_GRANDPAR
(23,27),(27,23),-0.515506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,27),(27,24),-0.0247868 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),0.197279 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),-0.258176 # DEPENDENCYPART_GRANDPAR
(23,28),(28,15),-0.589252 # DEPENDENCYPART_GRANDPAR
(23,28),(28,17),-0.505253 # DEPENDENCYPART_GRANDPAR
(23,28),(28,19),-0.681415 # DEPENDENCYPART_GRANDPAR
(23,28),(28,22),-0.189625 # DEPENDENCYPART_GRANDPAR
(23,28),(28,23),-0.510327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,28),(28,26),0.177542 # DEPENDENCYPART_GRANDPAR
(23,28),(28,27),-0.0442354 # DEPENDENCYPART_GRANDPAR
(23,28),(28,29),-0.299843 # DEPENDENCYPART_GRANDPAR
(24,1),(1,2),-0.212454 # DEPENDENCYPART_GRANDPAR
(24,1),(1,4),-0.374624 # DEPENDENCYPART_GRANDPAR
(24,1),(1,5),-0.253985 # DEPENDENCYPART_GRANDPAR
(24,1),(1,8),-0.555084 # DEPENDENCYPART_GRANDPAR
(24,1),(1,9),-0.582692 # DEPENDENCYPART_GRANDPAR
(24,1),(1,12),-0.374145 # DEPENDENCYPART_GRANDPAR
(24,1),(1,15),-0.34518 # DEPENDENCYPART_GRANDPAR
(24,1),(1,16),-0.358945 # DEPENDENCYPART_GRANDPAR
(24,1),(1,17),-0.222181 # DEPENDENCYPART_GRANDPAR
(24,1),(1,20),-0.388208 # DEPENDENCYPART_GRANDPAR
(24,1),(1,22),-0.081629 # DEPENDENCYPART_GRANDPAR
(24,1),(1,24),-1.41844 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,1),(1,29),-0.866918 # DEPENDENCYPART_GRANDPAR
(24,2),(2,1),-0.476375 # DEPENDENCYPART_GRANDPAR
(24,2),(2,4),-0.206932 # DEPENDENCYPART_GRANDPAR
(24,2),(2,5),-0.140036 # DEPENDENCYPART_GRANDPAR
(24,2),(2,8),-0.388496 # DEPENDENCYPART_GRANDPAR
(24,2),(2,9),-0.44107 # DEPENDENCYPART_GRANDPAR
(24,2),(2,11),-0.256847 # DEPENDENCYPART_GRANDPAR
(24,2),(2,12),-0.206452 # DEPENDENCYPART_GRANDPAR
(24,2),(2,14),0.0225471 # DEPENDENCYPART_GRANDPAR
(24,2),(2,15),-0.185622 # DEPENDENCYPART_GRANDPAR
(24,2),(2,16),-0.188203 # DEPENDENCYPART_GRANDPAR
(24,2),(2,19),-0.349421 # DEPENDENCYPART_GRANDPAR
(24,2),(2,20),-0.217466 # DEPENDENCYPART_GRANDPAR
(24,2),(2,24),-1.18854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,2),(2,26),-0.361355 # DEPENDENCYPART_GRANDPAR
(24,2),(2,29),-0.702917 # DEPENDENCYPART_GRANDPAR
(24,4),(4,1),-0.46827 # DEPENDENCYPART_GRANDPAR
(24,4),(4,2),-0.135866 # DEPENDENCYPART_GRANDPAR
(24,4),(4,3),-0.33508 # DEPENDENCYPART_GRANDPAR
(24,5),(5,1),-0.523693 # DEPENDENCYPART_GRANDPAR
(24,5),(5,2),-0.214337 # DEPENDENCYPART_GRANDPAR
(24,5),(5,4),-0.213977 # DEPENDENCYPART_GRANDPAR
(24,5),(5,8),-0.425139 # DEPENDENCYPART_GRANDPAR
(24,5),(5,9),-0.496117 # DEPENDENCYPART_GRANDPAR
(24,5),(5,11),-0.29349 # DEPENDENCYPART_GRANDPAR
(24,5),(5,12),-0.243095 # DEPENDENCYPART_GRANDPAR
(24,5),(5,14),-0.0140958 # DEPENDENCYPART_GRANDPAR
(24,5),(5,15),-0.223046 # DEPENDENCYPART_GRANDPAR
(24,5),(5,17),-0.0754365 # DEPENDENCYPART_GRANDPAR
(24,5),(5,24),-1.18699 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,5),(5,26),-0.35975 # DEPENDENCYPART_GRANDPAR
(24,5),(5,29),-0.702078 # DEPENDENCYPART_GRANDPAR
(24,6),(6,5),-0.145289 # DEPENDENCYPART_GRANDPAR
(24,6),(6,8),-0.480011 # DEPENDENCYPART_GRANDPAR
(24,6),(6,9),-0.513913 # DEPENDENCYPART_GRANDPAR
(24,6),(6,11),-0.348488 # DEPENDENCYPART_GRANDPAR
(24,6),(6,12),-0.298092 # DEPENDENCYPART_GRANDPAR
(24,6),(6,13),-0.218666 # DEPENDENCYPART_GRANDPAR
(24,6),(6,14),-0.0690933 # DEPENDENCYPART_GRANDPAR
(24,6),(6,15),-0.232901 # DEPENDENCYPART_GRANDPAR
(24,6),(6,16),-0.207543 # DEPENDENCYPART_GRANDPAR
(24,6),(6,19),-0.441061 # DEPENDENCYPART_GRANDPAR
(24,6),(6,20),-0.236806 # DEPENDENCYPART_GRANDPAR
(24,6),(6,24),-0.792506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,8),(8,1),-0.483124 # DEPENDENCYPART_GRANDPAR
(24,8),(8,2),-0.150102 # DEPENDENCYPART_GRANDPAR
(24,8),(8,3),-0.377506 # DEPENDENCYPART_GRANDPAR
(24,8),(8,4),-0.120973 # DEPENDENCYPART_GRANDPAR
(24,8),(8,5),-0.231046 # DEPENDENCYPART_GRANDPAR
(24,8),(8,6),-0.0817787 # DEPENDENCYPART_GRANDPAR
(24,8),(8,7),-0.247377 # DEPENDENCYPART_GRANDPAR
(24,8),(8,9),-0.436425 # DEPENDENCYPART_GRANDPAR
(24,8),(8,11),-0.146302 # DEPENDENCYPART_GRANDPAR
(24,8),(8,12),-0.095907 # DEPENDENCYPART_GRANDPAR
(24,8),(8,14),0.133092 # DEPENDENCYPART_GRANDPAR
(24,8),(8,28),-0.362396 # DEPENDENCYPART_GRANDPAR
(24,8),(8,29),-0.879394 # DEPENDENCYPART_GRANDPAR
(24,11),(11,3),-0.33508 # DEPENDENCYPART_GRANDPAR
(24,11),(11,6),-0.059224 # DEPENDENCYPART_GRANDPAR
(24,11),(11,7),-0.20495 # DEPENDENCYPART_GRANDPAR
(24,11),(11,10),-0.143772 # DEPENDENCYPART_GRANDPAR
(24,12),(12,1),-0.46827 # DEPENDENCYPART_GRANDPAR
(24,12),(12,2),-0.135866 # DEPENDENCYPART_GRANDPAR
(24,12),(12,3),-0.33508 # DEPENDENCYPART_GRANDPAR
(24,12),(12,4),-0.107069 # DEPENDENCYPART_GRANDPAR
(24,12),(12,5),-0.21681 # DEPENDENCYPART_GRANDPAR
(24,12),(12,6),-0.059224 # DEPENDENCYPART_GRANDPAR
(24,12),(12,7),-0.20495 # DEPENDENCYPART_GRANDPAR
(24,12),(12,8),-0.303854 # DEPENDENCYPART_GRANDPAR
(24,12),(12,9),-0.513202 # DEPENDENCYPART_GRANDPAR
(24,12),(12,10),-0.143772 # DEPENDENCYPART_GRANDPAR
(24,12),(12,11),-0.156984 # DEPENDENCYPART_GRANDPAR
(24,12),(12,14),0.121528 # DEPENDENCYPART_GRANDPAR
(24,12),(12,28),-0.362396 # DEPENDENCYPART_GRANDPAR
(24,13),(13,12),-0.0897509 # DEPENDENCYPART_GRANDPAR
(24,13),(13,14),-0.0690933 # DEPENDENCYPART_GRANDPAR
(24,13),(13,16),-0.207543 # DEPENDENCYPART_GRANDPAR
(24,13),(13,19),-0.441061 # DEPENDENCYPART_GRANDPAR
(24,13),(13,21),-0.0333445 # DEPENDENCYPART_GRANDPAR
(24,13),(13,23),0.374742 # DEPENDENCYPART_GRANDPAR
(24,13),(13,24),-0.792506 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,13),(13,26),-0.13188 # DEPENDENCYPART_GRANDPAR
(24,14),(14,2),-0.135866 # DEPENDENCYPART_GRANDPAR
(24,14),(14,4),-0.107069 # DEPENDENCYPART_GRANDPAR
(24,14),(14,5),-0.21681 # DEPENDENCYPART_GRANDPAR
(24,14),(14,6),-0.059224 # DEPENDENCYPART_GRANDPAR
(24,14),(14,7),-0.20495 # DEPENDENCYPART_GRANDPAR
(24,14),(14,8),-0.303854 # DEPENDENCYPART_GRANDPAR
(24,14),(14,10),-0.143772 # DEPENDENCYPART_GRANDPAR
(24,14),(14,11),-0.156984 # DEPENDENCYPART_GRANDPAR
(24,14),(14,12),-0.106589 # DEPENDENCYPART_GRANDPAR
(24,14),(14,13),-0.0253949 # DEPENDENCYPART_GRANDPAR
(24,14),(14,28),-0.362396 # DEPENDENCYPART_GRANDPAR
(24,15),(15,1),-0.523656 # DEPENDENCYPART_GRANDPAR
(24,15),(15,2),-0.145926 # DEPENDENCYPART_GRANDPAR
(24,15),(15,3),-0.341153 # DEPENDENCYPART_GRANDPAR
(24,15),(15,4),-0.149009 # DEPENDENCYPART_GRANDPAR
(24,15),(15,5),-0.152777 # DEPENDENCYPART_GRANDPAR
(24,15),(15,6),-0.130285 # DEPENDENCYPART_GRANDPAR
(24,15),(15,7),-0.211023 # DEPENDENCYPART_GRANDPAR
(24,15),(15,8),-0.323986 # DEPENDENCYPART_GRANDPAR
(24,15),(15,9),-0.424215 # DEPENDENCYPART_GRANDPAR
(24,15),(15,10),-0.149845 # DEPENDENCYPART_GRANDPAR
(24,15),(15,11),-0.198924 # DEPENDENCYPART_GRANDPAR
(24,15),(15,12),-0.148529 # DEPENDENCYPART_GRANDPAR
(24,15),(15,13),-0.0964562 # DEPENDENCYPART_GRANDPAR
(24,15),(15,14),0.08047 # DEPENDENCYPART_GRANDPAR
(24,15),(15,16),-0.248884 # DEPENDENCYPART_GRANDPAR
(24,15),(15,17),-0.0308076 # DEPENDENCYPART_GRANDPAR
(24,15),(15,18),-0.0239389 # DEPENDENCYPART_GRANDPAR
(24,15),(15,19),-0.335489 # DEPENDENCYPART_GRANDPAR
(24,15),(15,20),-0.278147 # DEPENDENCYPART_GRANDPAR
(24,15),(15,21),-0.0494953 # DEPENDENCYPART_GRANDPAR
(24,15),(15,22),0.0890275 # DEPENDENCYPART_GRANDPAR
(24,15),(15,23),0.480315 # DEPENDENCYPART_GRANDPAR
(24,15),(15,24),-1.12548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,15),(15,25),0.0286613 # DEPENDENCYPART_GRANDPAR
(24,15),(15,26),-0.250784 # DEPENDENCYPART_GRANDPAR
(24,15),(15,27),-0.0531942 # DEPENDENCYPART_GRANDPAR
(24,15),(15,28),-0.00208573 # DEPENDENCYPART_GRANDPAR
(24,15),(15,29),-0.593315 # DEPENDENCYPART_GRANDPAR
(24,17),(17,1),-0.676716 # DEPENDENCYPART_GRANDPAR
(24,17),(17,2),-0.299588 # DEPENDENCYPART_GRANDPAR
(24,17),(17,4),-0.317551 # DEPENDENCYPART_GRANDPAR
(24,17),(17,5),-0.330024 # DEPENDENCYPART_GRANDPAR
(24,17),(17,6),-0.338147 # DEPENDENCYPART_GRANDPAR
(24,17),(17,8),-0.49925 # DEPENDENCYPART_GRANDPAR
(24,17),(17,9),-0.564285 # DEPENDENCYPART_GRANDPAR
(24,17),(17,11),-0.367466 # DEPENDENCYPART_GRANDPAR
(24,17),(17,12),-0.317071 # DEPENDENCYPART_GRANDPAR
(24,17),(17,13),-0.304317 # DEPENDENCYPART_GRANDPAR
(24,17),(17,14),-0.088072 # DEPENDENCYPART_GRANDPAR
(24,17),(17,15),-0.577203 # DEPENDENCYPART_GRANDPAR
(24,17),(17,16),-0.321811 # DEPENDENCYPART_GRANDPAR
(24,17),(17,19),-0.463026 # DEPENDENCYPART_GRANDPAR
(24,17),(17,20),-0.428648 # DEPENDENCYPART_GRANDPAR
(24,17),(17,22),-0.0624091 # DEPENDENCYPART_GRANDPAR
(24,17),(17,23),0.352778 # DEPENDENCYPART_GRANDPAR
(24,17),(17,24),-1.41187 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,17),(17,25),-0.333139 # DEPENDENCYPART_GRANDPAR
(24,17),(17,26),-0.532904 # DEPENDENCYPART_GRANDPAR
(24,17),(17,28),-0.373953 # DEPENDENCYPART_GRANDPAR
(24,17),(17,29),-0.868351 # DEPENDENCYPART_GRANDPAR
(24,19),(19,6),-0.059224 # DEPENDENCYPART_GRANDPAR
(24,19),(19,13),-0.0253949 # DEPENDENCYPART_GRANDPAR
(24,19),(19,16),-0.159943 # DEPENDENCYPART_GRANDPAR
(24,19),(19,17),0.0305409 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),0.0854702 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),-0.133725 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),0.219406 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),0.565363 # DEPENDENCYPART_GRANDPAR
(24,19),(19,28),-0.362396 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),0.0190557 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.374742 # DEPENDENCYPART_GRANDPAR
(24,21),(21,26),-0.13188 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),0.149771 # DEPENDENCYPART_GRANDPAR
(24,22),(22,19),-0.400279 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.270394 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),0.0710794 # DEPENDENCYPART_GRANDPAR
(24,23),(23,11),-0.156984 # DEPENDENCYPART_GRANDPAR
(24,23),(23,13),-0.0253949 # DEPENDENCYPART_GRANDPAR
(24,23),(23,14),0.12241 # DEPENDENCYPART_GRANDPAR
(24,23),(23,16),-0.159943 # DEPENDENCYPART_GRANDPAR
(24,23),(23,17),0.0305409 # DEPENDENCYPART_GRANDPAR
(24,23),(23,18),0.0854702 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),-0.249558 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.189206 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),0.159927 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.194001 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.40731 # DEPENDENCYPART_GRANDPAR
(24,23),(23,28),-0.362396 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-0.130852 # DEPENDENCYPART_GRANDPAR
(24,25),(25,23),0.284616 # DEPENDENCYPART_GRANDPAR
(24,26),(26,1),-0.951956 # DEPENDENCYPART_GRANDPAR
(24,26),(26,9),-0.895608 # DEPENDENCYPART_GRANDPAR
(24,26),(26,13),-0.613357 # DEPENDENCYPART_GRANDPAR
(24,26),(26,15),-0.739953 # DEPENDENCYPART_GRANDPAR
(24,26),(26,16),-0.59798 # DEPENDENCYPART_GRANDPAR
(24,26),(26,17),-0.489386 # DEPENDENCYPART_GRANDPAR
(24,26),(26,19),-0.801909 # DEPENDENCYPART_GRANDPAR
(24,26),(26,20),-0.627244 # DEPENDENCYPART_GRANDPAR
(24,26),(26,21),-0.428036 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-0.334391 # DEPENDENCYPART_GRANDPAR
(24,26),(26,23),0.0138943 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.956484 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,27),-0.260803 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.219287 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.599625 # DEPENDENCYPART_GRANDPAR
(24,27),(27,15),-0.49652 # DEPENDENCYPART_GRANDPAR
(24,27),(27,17),-0.312786 # DEPENDENCYPART_GRANDPAR
(24,27),(27,23),0.284024 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-0.898925 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,26),-0.129319 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.466513 # DEPENDENCYPART_GRANDPAR
(24,28),(28,15),-0.49461 # DEPENDENCYPART_GRANDPAR
(24,28),(28,17),-0.311712 # DEPENDENCYPART_GRANDPAR
(24,28),(28,19),-0.529499 # DEPENDENCYPART_GRANDPAR
(24,28),(28,22),-0.130221 # DEPENDENCYPART_GRANDPAR
(24,28),(28,23),0.286304 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),-0.140246 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),-0.0674987 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.47384 # DEPENDENCYPART_GRANDPAR
(25,22),(22,18),-0.224906 # DEPENDENCYPART_GRANDPAR
(25,22),(22,19),-0.399416 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.38977 # DEPENDENCYPART_GRANDPAR
(25,22),(22,21),-0.266324 # DEPENDENCYPART_GRANDPAR
(25,23),(23,11),-0.455777 # DEPENDENCYPART_GRANDPAR
(25,23),(23,13),-0.309216 # DEPENDENCYPART_GRANDPAR
(25,23),(23,14),-0.469378 # DEPENDENCYPART_GRANDPAR
(25,23),(23,16),-0.40152 # DEPENDENCYPART_GRANDPAR
(25,23),(23,17),-0.357787 # DEPENDENCYPART_GRANDPAR
(25,23),(23,18),-0.289239 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.381206 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.38719 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.240027 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.263479 # DEPENDENCYPART_GRANDPAR
(25,23),(23,27),-0.721371 # DEPENDENCYPART_GRANDPAR
(25,23),(23,28),-0.64536 # DEPENDENCYPART_GRANDPAR
(26,1),(1,2),-0.232924 # DEPENDENCYPART_GRANDPAR
(26,1),(1,4),-0.205286 # DEPENDENCYPART_GRANDPAR
(26,1),(1,5),-0.150282 # DEPENDENCYPART_GRANDPAR
(26,1),(1,8),0.365842 # DEPENDENCYPART_GRANDPAR
(26,1),(1,9),-0.254965 # DEPENDENCYPART_GRANDPAR
(26,1),(1,12),-0.105093 # DEPENDENCYPART_GRANDPAR
(26,1),(1,15),-0.0962245 # DEPENDENCYPART_GRANDPAR
(26,1),(1,16),0.060506 # DEPENDENCYPART_GRANDPAR
(26,1),(1,17),-0.103878 # DEPENDENCYPART_GRANDPAR
(26,1),(1,20),0.186879 # DEPENDENCYPART_GRANDPAR
(26,1),(1,22),-0.0269515 # DEPENDENCYPART_GRANDPAR
(26,1),(1,24),0.0325729 # DEPENDENCYPART_GRANDPAR
(26,1),(1,29),-0.77687 # DEPENDENCYPART_GRANDPAR
(26,13),(13,12),0.0343217 # DEPENDENCYPART_GRANDPAR
(26,13),(13,14),-0.123408 # DEPENDENCYPART_GRANDPAR
(26,13),(13,16),0.0858693 # DEPENDENCYPART_GRANDPAR
(26,13),(13,19),0.252863 # DEPENDENCYPART_GRANDPAR
(26,13),(13,21),0.0388287 # DEPENDENCYPART_GRANDPAR
(26,13),(13,23),0.135981 # DEPENDENCYPART_GRANDPAR
(26,13),(13,24),0.043108 # DEPENDENCYPART_GRANDPAR
(26,13),(13,26),-1.04207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,15),(15,1),0.113504 # DEPENDENCYPART_GRANDPAR
(26,15),(15,2),-0.0373073 # DEPENDENCYPART_GRANDPAR
(26,15),(15,3),-0.286494 # DEPENDENCYPART_GRANDPAR
(26,15),(15,4),-0.0838933 # DEPENDENCYPART_GRANDPAR
(26,15),(15,5),0.0880945 # DEPENDENCYPART_GRANDPAR
(26,15),(15,6),0.0867043 # DEPENDENCYPART_GRANDPAR
(26,15),(15,7),-0.217855 # DEPENDENCYPART_GRANDPAR
(26,15),(15,8),0.496659 # DEPENDENCYPART_GRANDPAR
(26,15),(15,9),-0.0728613 # DEPENDENCYPART_GRANDPAR
(26,15),(15,10),-0.207055 # DEPENDENCYPART_GRANDPAR
(26,15),(15,11),0.081099 # DEPENDENCYPART_GRANDPAR
(26,15),(15,12),0.0162997 # DEPENDENCYPART_GRANDPAR
(26,15),(15,13),0.0585398 # DEPENDENCYPART_GRANDPAR
(26,15),(15,14),-0.0466108 # DEPENDENCYPART_GRANDPAR
(26,15),(15,16),0.0426579 # DEPENDENCYPART_GRANDPAR
(26,15),(15,17),-0.000948627 # DEPENDENCYPART_GRANDPAR
(26,15),(15,18),-0.13651 # DEPENDENCYPART_GRANDPAR
(26,15),(15,19),0.254732 # DEPENDENCYPART_GRANDPAR
(26,15),(15,20),0.16903 # DEPENDENCYPART_GRANDPAR
(26,15),(15,21),-0.0191022 # DEPENDENCYPART_GRANDPAR
(26,15),(15,22),-0.0238838 # DEPENDENCYPART_GRANDPAR
(26,15),(15,23),0.137851 # DEPENDENCYPART_GRANDPAR
(26,15),(15,24),0.043681 # DEPENDENCYPART_GRANDPAR
(26,15),(15,25),0.155986 # DEPENDENCYPART_GRANDPAR
(26,15),(15,26),-1.39417 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,15),(15,27),-0.706835 # DEPENDENCYPART_GRANDPAR
(26,15),(15,28),-0.78983 # DEPENDENCYPART_GRANDPAR
(26,15),(15,29),-1.03915 # DEPENDENCYPART_GRANDPAR
(26,17),(17,1),0.177922 # DEPENDENCYPART_GRANDPAR
(26,17),(17,2),0.021672 # DEPENDENCYPART_GRANDPAR
(26,17),(17,4),0.0542365 # DEPENDENCYPART_GRANDPAR
(26,17),(17,5),0.125633 # DEPENDENCYPART_GRANDPAR
(26,17),(17,6),0.143213 # DEPENDENCYPART_GRANDPAR
(26,17),(17,8),0.633876 # DEPENDENCYPART_GRANDPAR
(26,17),(17,9),-0.0708278 # DEPENDENCYPART_GRANDPAR
(26,17),(17,11),0.219229 # DEPENDENCYPART_GRANDPAR
(26,17),(17,12),0.15443 # DEPENDENCYPART_GRANDPAR
(26,17),(17,13),0.115049 # DEPENDENCYPART_GRANDPAR
(26,17),(17,14),0.091519 # DEPENDENCYPART_GRANDPAR
(26,17),(17,15),-0.0354543 # DEPENDENCYPART_GRANDPAR
(26,17),(17,16),0.161475 # DEPENDENCYPART_GRANDPAR
(26,17),(17,19),0.312534 # DEPENDENCYPART_GRANDPAR
(26,17),(17,20),0.217676 # DEPENDENCYPART_GRANDPAR
(26,17),(17,22),0.0420459 # DEPENDENCYPART_GRANDPAR
(26,17),(17,23),0.195653 # DEPENDENCYPART_GRANDPAR
(26,17),(17,24),0.153104 # DEPENDENCYPART_GRANDPAR
(26,17),(17,25),0.25489 # DEPENDENCYPART_GRANDPAR
(26,17),(17,26),-1.08738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,17),(17,28),-0.519242 # DEPENDENCYPART_GRANDPAR
(26,17),(17,29),-0.772472 # DEPENDENCYPART_GRANDPAR
(26,19),(19,6),0.113377 # DEPENDENCYPART_GRANDPAR
(26,19),(19,13),0.0852129 # DEPENDENCYPART_GRANDPAR
(26,19),(19,16),0.0673898 # DEPENDENCYPART_GRANDPAR
(26,19),(19,17),-0.0732208 # DEPENDENCYPART_GRANDPAR
(26,19),(19,18),-0.0691678 # DEPENDENCYPART_GRANDPAR
(26,19),(19,20),0.226017 # DEPENDENCYPART_GRANDPAR
(26,19),(19,22),0.0298911 # DEPENDENCYPART_GRANDPAR
(26,19),(19,23),0.230782 # DEPENDENCYPART_GRANDPAR
(26,19),(19,28),-0.487476 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),-0.0389054 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),0.135981 # DEPENDENCYPART_GRANDPAR
(26,21),(21,26),-1.04207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,18),-0.00331408 # DEPENDENCYPART_GRANDPAR
(26,22),(22,19),0.341816 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),0.226462 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),0.0683933 # DEPENDENCYPART_GRANDPAR
(26,23),(23,11),0.0366656 # DEPENDENCYPART_GRANDPAR
(26,23),(23,13),0.0852129 # DEPENDENCYPART_GRANDPAR
(26,23),(23,14),-0.0910442 # DEPENDENCYPART_GRANDPAR
(26,23),(23,16),0.0673898 # DEPENDENCYPART_GRANDPAR
(26,23),(23,17),-0.0732208 # DEPENDENCYPART_GRANDPAR
(26,23),(23,18),-0.0691678 # DEPENDENCYPART_GRANDPAR
(26,23),(23,19),0.285227 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),0.193762 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),0.0911196 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.0201489 # DEPENDENCYPART_GRANDPAR
(26,23),(23,27),-0.401441 # DEPENDENCYPART_GRANDPAR
(26,23),(23,28),-0.487476 # DEPENDENCYPART_GRANDPAR
(26,24),(24,1),0.113504 # DEPENDENCYPART_GRANDPAR
(26,24),(24,2),-0.0369693 # DEPENDENCYPART_GRANDPAR
(26,24),(24,4),-0.0817361 # DEPENDENCYPART_GRANDPAR
(26,24),(24,5),0.0884325 # DEPENDENCYPART_GRANDPAR
