# _root_ Még inkább meglepődtek a vizsgálódók azon , hogy az idősek és fiatalok értékválasztása alig különbözött : az 55 éven felüliek 97 százaléka , a 15-24 évesek 93 százaléka említette első helyen a családot .
#goldHeads=2,3,0,5,3,3,3,3,10,13,13,13,15,15,6,3,20,19,20,22,22,29,29,26,26,28,28,29,3,31,29,33,29,3,
#predictedHeads=3,3,0,5,3,3,3,3,10,15,13,13,15,15,3,15,19,19,20,22,22,29,29,26,26,28,28,29,15,31,29,33,29,3,
(20,22),(22,9),-0.640365 # DEPENDENCYPART_GRANDPAR
(20,22),(22,11),-0.476354 # DEPENDENCYPART_GRANDPAR
(20,22),(22,12),-1.06515 # DEPENDENCYPART_GRANDPAR
(20,22),(22,13),-0.9578 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-0.467643 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-0.462844 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.523001 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.28753 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.39503 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.35445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),-0.177471 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.0480457 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),-0.253674 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),-0.0100174 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.285251 # DEPENDENCYPART_GRANDPAR
(20,22),(22,28),-0.0936741 # DEPENDENCYPART_GRANDPAR
(20,22),(22,29),0.0493663 # DEPENDENCYPART_GRANDPAR
(20,22),(22,31),-0.322247 # DEPENDENCYPART_GRANDPAR
(20,22),(22,33),-0.20697 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),-0.069568 # DEPENDENCYPART_GRANDPAR
(20,25),(25,27),-0.387169 # DEPENDENCYPART_GRANDPAR
(20,26),(26,4),-0.564295 # DEPENDENCYPART_GRANDPAR
(20,26),(26,9),-0.640365 # DEPENDENCYPART_GRANDPAR
(20,26),(26,17),-0.523001 # DEPENDENCYPART_GRANDPAR
(20,26),(26,18),-0.28753 # DEPENDENCYPART_GRANDPAR
(20,26),(26,19),-0.394917 # DEPENDENCYPART_GRANDPAR
(20,26),(26,20),-0.358527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,26),(26,21),-0.187608 # DEPENDENCYPART_GRANDPAR
(20,26),(26,22),-0.00711664 # DEPENDENCYPART_GRANDPAR
(20,26),(26,23),-0.0857888 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),-0.159257 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),-0.329117 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.281481 # DEPENDENCYPART_GRANDPAR
(20,26),(26,28),-0.0985099 # DEPENDENCYPART_GRANDPAR
(20,26),(26,31),-0.329319 # DEPENDENCYPART_GRANDPAR
(20,26),(26,33),-0.214043 # DEPENDENCYPART_GRANDPAR
(20,27),(27,21),-0.139376 # DEPENDENCYPART_GRANDPAR
(20,27),(27,22),-0.0141037 # DEPENDENCYPART_GRANDPAR
(20,27),(27,24),-0.069568 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),-0.280886 # DEPENDENCYPART_GRANDPAR
(20,27),(27,26),-0.0832135 # DEPENDENCYPART_GRANDPAR
(20,27),(27,31),-0.443693 # DEPENDENCYPART_GRANDPAR
(20,27),(27,33),-0.328381 # DEPENDENCYPART_GRANDPAR
(20,28),(28,4),-0.564296 # DEPENDENCYPART_GRANDPAR
(20,28),(28,14),-0.467643 # DEPENDENCYPART_GRANDPAR
(20,28),(28,17),-0.523001 # DEPENDENCYPART_GRANDPAR
(20,28),(28,18),-0.28753 # DEPENDENCYPART_GRANDPAR
(20,28),(28,19),-0.39503 # DEPENDENCYPART_GRANDPAR
(20,28),(28,20),-0.35445 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,28),(28,21),-0.177471 # DEPENDENCYPART_GRANDPAR
(20,28),(28,22),-0.00706834 # DEPENDENCYPART_GRANDPAR
(20,28),(28,23),-0.0813089 # DEPENDENCYPART_GRANDPAR
(20,28),(28,24),-0.159425 # DEPENDENCYPART_GRANDPAR
(20,28),(28,25),-0.31898 # DEPENDENCYPART_GRANDPAR
(20,28),(28,26),-0.0696261 # DEPENDENCYPART_GRANDPAR
(20,28),(28,27),-0.35057 # DEPENDENCYPART_GRANDPAR
(20,28),(28,31),-0.322247 # DEPENDENCYPART_GRANDPAR
(20,28),(28,33),-0.20697 # DEPENDENCYPART_GRANDPAR
(20,29),(29,1),-0.557351 # DEPENDENCYPART_GRANDPAR
(20,29),(29,2),-0.63106 # DEPENDENCYPART_GRANDPAR
(20,29),(29,3),-1.09873 # DEPENDENCYPART_GRANDPAR
(20,29),(29,6),-0.506628 # DEPENDENCYPART_GRANDPAR
(20,29),(29,7),-0.632446 # DEPENDENCYPART_GRANDPAR
(20,29),(29,8),-0.64355 # DEPENDENCYPART_GRANDPAR
(20,29),(29,9),-0.60525 # DEPENDENCYPART_GRANDPAR
(20,29),(29,10),-0.503645 # DEPENDENCYPART_GRANDPAR
(20,29),(29,11),-0.491891 # DEPENDENCYPART_GRANDPAR
(20,29),(29,12),-1.02656 # DEPENDENCYPART_GRANDPAR
(20,29),(29,13),-0.918989 # DEPENDENCYPART_GRANDPAR
(20,29),(29,14),-0.450979 # DEPENDENCYPART_GRANDPAR
(20,29),(29,15),-0.887816 # DEPENDENCYPART_GRANDPAR
(20,29),(29,16),-0.498257 # DEPENDENCYPART_GRANDPAR
(20,29),(29,17),-0.487886 # DEPENDENCYPART_GRANDPAR
(20,29),(29,18),-0.238181 # DEPENDENCYPART_GRANDPAR
(20,29),(29,19),-0.356275 # DEPENDENCYPART_GRANDPAR
(20,29),(29,20),-0.384275 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,29),(29,21),-0.201593 # DEPENDENCYPART_GRANDPAR
(20,29),(29,22),-0.0961428 # DEPENDENCYPART_GRANDPAR
(20,29),(29,23),-0.216861 # DEPENDENCYPART_GRANDPAR
(20,29),(29,24),-0.202684 # DEPENDENCYPART_GRANDPAR
(20,29),(29,25),-0.343102 # DEPENDENCYPART_GRANDPAR
(20,29),(29,26),-0.172139 # DEPENDENCYPART_GRANDPAR
(20,29),(29,27),-0.3747 # DEPENDENCYPART_GRANDPAR
(20,29),(29,28),-0.242801 # DEPENDENCYPART_GRANDPAR
(20,29),(29,30),-0.382527 # DEPENDENCYPART_GRANDPAR
(20,29),(29,31),-0.376127 # DEPENDENCYPART_GRANDPAR
(20,29),(29,32),-0.300273 # DEPENDENCYPART_GRANDPAR
(20,29),(29,33),-0.263254 # DEPENDENCYPART_GRANDPAR
(20,29),(29,34),-0.46165 # DEPENDENCYPART_GRANDPAR
(20,31),(31,17),-0.523004 # DEPENDENCYPART_GRANDPAR
(20,31),(31,21),-0.190906 # DEPENDENCYPART_GRANDPAR
(20,31),(31,24),-0.163704 # DEPENDENCYPART_GRANDPAR
(20,31),(31,25),-0.332415 # DEPENDENCYPART_GRANDPAR
(20,31),(31,26),-0.07186 # DEPENDENCYPART_GRANDPAR
(20,31),(31,27),-0.364006 # DEPENDENCYPART_GRANDPAR
(20,31),(31,28),-0.155227 # DEPENDENCYPART_GRANDPAR
(20,31),(31,30),-0.371208 # DEPENDENCYPART_GRANDPAR
(20,31),(31,32),-0.244507 # DEPENDENCYPART_GRANDPAR
(20,31),(31,33),-0.21258 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.344634 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.245986 # DEPENDENCYPART_GRANDPAR
(21,19),(19,4),-0.345289 # DEPENDENCYPART_GRANDPAR
(21,19),(19,9),-0.274233 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.297272 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.377554 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.212229 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),-0.317726 # DEPENDENCYPART_GRANDPAR
(21,19),(19,22),-0.774433 # DEPENDENCYPART_GRANDPAR
(21,20),(20,1),-0.362536 # DEPENDENCYPART_GRANDPAR
(21,20),(20,2),-0.395462 # DEPENDENCYPART_GRANDPAR
(21,20),(20,6),-0.410815 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),-0.439482 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.612866 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.266416 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.360242 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),-0.324275 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.184323 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),-0.312868 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),-0.182078 # DEPENDENCYPART_GRANDPAR
(21,20),(20,21),-0.980111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,20),(20,22),-0.724338 # DEPENDENCYPART_GRANDPAR
(21,20),(20,23),-0.732736 # DEPENDENCYPART_GRANDPAR
(21,20),(20,25),-0.632232 # DEPENDENCYPART_GRANDPAR
(21,20),(20,26),-0.662028 # DEPENDENCYPART_GRANDPAR
(21,20),(20,27),-0.738541 # DEPENDENCYPART_GRANDPAR
(21,20),(20,28),-0.832179 # DEPENDENCYPART_GRANDPAR
(21,20),(20,29),-0.582883 # DEPENDENCYPART_GRANDPAR
(21,20),(20,31),-0.671969 # DEPENDENCYPART_GRANDPAR
(21,26),(26,4),-0.740465 # DEPENDENCYPART_GRANDPAR
(21,26),(26,9),-0.668451 # DEPENDENCYPART_GRANDPAR
(21,26),(26,17),-0.606447 # DEPENDENCYPART_GRANDPAR
(21,26),(26,18),-0.686091 # DEPENDENCYPART_GRANDPAR
(21,26),(26,19),-0.607909 # DEPENDENCYPART_GRANDPAR
(21,26),(26,20),-0.784638 # DEPENDENCYPART_GRANDPAR
(21,26),(26,21),-0.599014 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,26),(26,22),-0.291917 # DEPENDENCYPART_GRANDPAR
(21,26),(26,23),-0.387937 # DEPENDENCYPART_GRANDPAR
(21,26),(26,24),-0.281645 # DEPENDENCYPART_GRANDPAR
(21,26),(26,25),-0.251135 # DEPENDENCYPART_GRANDPAR
(21,26),(26,27),-0.383359 # DEPENDENCYPART_GRANDPAR
(21,26),(26,28),-0.434727 # DEPENDENCYPART_GRANDPAR
(21,26),(26,31),-0.270123 # DEPENDENCYPART_GRANDPAR
(21,26),(26,33),-0.392208 # DEPENDENCYPART_GRANDPAR
(21,29),(29,1),-0.716148 # DEPENDENCYPART_GRANDPAR
(21,29),(29,2),-0.784612 # DEPENDENCYPART_GRANDPAR
(21,29),(29,3),-0.892095 # DEPENDENCYPART_GRANDPAR
(21,29),(29,6),-0.793737 # DEPENDENCYPART_GRANDPAR
(21,29),(29,7),-0.820462 # DEPENDENCYPART_GRANDPAR
(21,29),(29,8),-0.661654 # DEPENDENCYPART_GRANDPAR
(21,29),(29,9),-0.650146 # DEPENDENCYPART_GRANDPAR
(21,29),(29,10),-1.03246 # DEPENDENCYPART_GRANDPAR
(21,29),(29,11),-0.68146 # DEPENDENCYPART_GRANDPAR
(21,29),(29,12),-0.841354 # DEPENDENCYPART_GRANDPAR
(21,29),(29,13),-1.01652 # DEPENDENCYPART_GRANDPAR
(21,29),(29,14),-0.63937 # DEPENDENCYPART_GRANDPAR
(21,29),(29,15),-0.769891 # DEPENDENCYPART_GRANDPAR
(21,29),(29,16),-0.731318 # DEPENDENCYPART_GRANDPAR
(21,29),(29,17),-0.588142 # DEPENDENCYPART_GRANDPAR
(21,29),(29,18),-0.650379 # DEPENDENCYPART_GRANDPAR
(21,29),(29,19),-0.585551 # DEPENDENCYPART_GRANDPAR
(21,29),(29,20),-0.754494 # DEPENDENCYPART_GRANDPAR
(21,29),(29,21),-0.606552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,29),(29,22),-0.356305 # DEPENDENCYPART_GRANDPAR
(21,29),(29,23),-0.477733 # DEPENDENCYPART_GRANDPAR
(21,29),(29,24),-0.313374 # DEPENDENCYPART_GRANDPAR
(21,29),(29,25),-0.258673 # DEPENDENCYPART_GRANDPAR
(21,29),(29,26),-0.305247 # DEPENDENCYPART_GRANDPAR
(21,29),(29,27),-0.365008 # DEPENDENCYPART_GRANDPAR
(21,29),(29,28),-0.464146 # DEPENDENCYPART_GRANDPAR
(21,29),(29,30),-0.430775 # DEPENDENCYPART_GRANDPAR
(21,29),(29,31),-0.223726 # DEPENDENCYPART_GRANDPAR
(21,29),(29,32),-0.544804 # DEPENDENCYPART_GRANDPAR
(21,29),(29,33),-0.348214 # DEPENDENCYPART_GRANDPAR
(21,29),(29,34),-0.728309 # DEPENDENCYPART_GRANDPAR
(22,4),(4,5),-1.00549 # DEPENDENCYPART_GRANDPAR
(22,9),(9,10),-0.865049 # DEPENDENCYPART_GRANDPAR
(22,11),(11,1),-0.591919 # DEPENDENCYPART_GRANDPAR
(22,11),(11,2),-0.672217 # DEPENDENCYPART_GRANDPAR
(22,11),(11,3),-0.632682 # DEPENDENCYPART_GRANDPAR
(22,11),(11,5),-1.13071 # DEPENDENCYPART_GRANDPAR
(22,11),(11,6),-0.312357 # DEPENDENCYPART_GRANDPAR
(22,11),(11,7),-0.414112 # DEPENDENCYPART_GRANDPAR
(22,11),(11,8),-0.531253 # DEPENDENCYPART_GRANDPAR
(22,11),(11,9),-0.0763707 # DEPENDENCYPART_GRANDPAR
(22,11),(11,10),-0.99936 # DEPENDENCYPART_GRANDPAR
(22,11),(11,12),-0.163477 # DEPENDENCYPART_GRANDPAR
(22,11),(11,13),-0.55728 # DEPENDENCYPART_GRANDPAR
(22,11),(11,15),-0.196487 # DEPENDENCYPART_GRANDPAR
(22,11),(11,16),-0.173683 # DEPENDENCYPART_GRANDPAR
(22,11),(11,23),-0.602614 # DEPENDENCYPART_GRANDPAR
(22,11),(11,29),-0.821382 # DEPENDENCYPART_GRANDPAR
(22,11),(11,34),-0.855134 # DEPENDENCYPART_GRANDPAR
(22,12),(12,4),0.221189 # DEPENDENCYPART_GRANDPAR
(22,12),(12,5),-1.01435 # DEPENDENCYPART_GRANDPAR
(22,12),(12,6),-0.173076 # DEPENDENCYPART_GRANDPAR
(22,12),(12,7),-0.235623 # DEPENDENCYPART_GRANDPAR
(22,12),(12,9),0.184393 # DEPENDENCYPART_GRANDPAR
(22,12),(12,10),-0.886023 # DEPENDENCYPART_GRANDPAR
(22,12),(12,11),-0.216828 # DEPENDENCYPART_GRANDPAR
(22,12),(12,13),-0.543725 # DEPENDENCYPART_GRANDPAR
(22,13),(13,4),0.220138 # DEPENDENCYPART_GRANDPAR
(22,13),(13,5),-1.01391 # DEPENDENCYPART_GRANDPAR
(22,13),(13,6),-0.174847 # DEPENDENCYPART_GRANDPAR
(22,13),(13,7),-0.235494 # DEPENDENCYPART_GRANDPAR
(22,13),(13,8),-0.502879 # DEPENDENCYPART_GRANDPAR
(22,13),(13,9),0.183742 # DEPENDENCYPART_GRANDPAR
(22,13),(13,10),-0.885584 # DEPENDENCYPART_GRANDPAR
(22,13),(13,11),-0.2167 # DEPENDENCYPART_GRANDPAR
(22,13),(13,12),-0.257238 # DEPENDENCYPART_GRANDPAR
(22,13),(13,14),-0.29564 # DEPENDENCYPART_GRANDPAR
(22,14),(14,3),-0.592975 # DEPENDENCYPART_GRANDPAR
(22,14),(14,7),-0.288959 # DEPENDENCYPART_GRANDPAR
(22,14),(14,8),-0.52439 # DEPENDENCYPART_GRANDPAR
(22,14),(14,10),-1.00033 # DEPENDENCYPART_GRANDPAR
(22,14),(14,11),-0.262729 # DEPENDENCYPART_GRANDPAR
(22,14),(14,12),-0.310029 # DEPENDENCYPART_GRANDPAR
(22,14),(14,13),-0.701832 # DEPENDENCYPART_GRANDPAR
(22,14),(14,16),-0.179958 # DEPENDENCYPART_GRANDPAR
(22,14),(14,19),-0.0200258 # DEPENDENCYPART_GRANDPAR
(22,14),(14,22),-1.09183 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,14),(14,29),-0.749136 # DEPENDENCYPART_GRANDPAR
(22,17),(17,20),-0.211308 # DEPENDENCYPART_GRANDPAR
(22,18),(18,17),0.205378 # DEPENDENCYPART_GRANDPAR
(22,19),(19,4),0.21652 # DEPENDENCYPART_GRANDPAR
(22,19),(19,9),0.18191 # DEPENDENCYPART_GRANDPAR
(22,19),(19,14),-0.260613 # DEPENDENCYPART_GRANDPAR
(22,19),(19,16),-0.274355 # DEPENDENCYPART_GRANDPAR
(22,19),(19,17),0.495201 # DEPENDENCYPART_GRANDPAR
(22,19),(19,18),-0.166461 # DEPENDENCYPART_GRANDPAR
(22,19),(19,22),-1.22053 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,1),-0.333862 # DEPENDENCYPART_GRANDPAR
(22,20),(20,2),-0.445156 # DEPENDENCYPART_GRANDPAR
(22,20),(20,6),-0.109891 # DEPENDENCYPART_GRANDPAR
(22,20),(20,12),-0.127286 # DEPENDENCYPART_GRANDPAR
(22,20),(20,13),-0.515101 # DEPENDENCYPART_GRANDPAR
(22,20),(20,14),-0.156629 # DEPENDENCYPART_GRANDPAR
(22,20),(20,15),-0.236807 # DEPENDENCYPART_GRANDPAR
(22,20),(20,16),-0.163966 # DEPENDENCYPART_GRANDPAR
(22,20),(20,17),0.436251 # DEPENDENCYPART_GRANDPAR
(22,20),(20,18),-0.10044 # DEPENDENCYPART_GRANDPAR
(22,20),(20,19),0.125428 # DEPENDENCYPART_GRANDPAR
(22,20),(20,21),-0.0534079 # DEPENDENCYPART_GRANDPAR
(22,20),(20,22),-1.158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,20),(20,23),-0.605327 # DEPENDENCYPART_GRANDPAR
(22,20),(20,25),-0.370116 # DEPENDENCYPART_GRANDPAR
(22,20),(20,26),-0.346962 # DEPENDENCYPART_GRANDPAR
(22,20),(20,27),-0.46495 # DEPENDENCYPART_GRANDPAR
(22,20),(20,28),-0.641249 # DEPENDENCYPART_GRANDPAR
(22,20),(20,29),-0.766129 # DEPENDENCYPART_GRANDPAR
(22,20),(20,31),-0.490785 # DEPENDENCYPART_GRANDPAR
(22,21),(21,17),0.205384 # DEPENDENCYPART_GRANDPAR
(22,21),(21,18),-0.362818 # DEPENDENCYPART_GRANDPAR
(22,21),(21,19),-0.130653 # DEPENDENCYPART_GRANDPAR
(22,21),(21,20),-0.372348 # DEPENDENCYPART_GRANDPAR
(22,21),(21,26),-0.288452 # DEPENDENCYPART_GRANDPAR
(22,21),(21,29),-0.73667 # DEPENDENCYPART_GRANDPAR
(22,21),(21,34),-0.839687 # DEPENDENCYPART_GRANDPAR
(22,25),(25,24),-0.143362 # DEPENDENCYPART_GRANDPAR
(22,25),(25,27),-0.216375 # DEPENDENCYPART_GRANDPAR
(22,26),(26,4),-0.407945 # DEPENDENCYPART_GRANDPAR
(22,26),(26,9),-0.423875 # DEPENDENCYPART_GRANDPAR
(22,26),(26,17),-0.110583 # DEPENDENCYPART_GRANDPAR
(22,26),(26,18),-0.634496 # DEPENDENCYPART_GRANDPAR
(22,26),(26,19),-0.506026 # DEPENDENCYPART_GRANDPAR
(22,26),(26,20),-0.697919 # DEPENDENCYPART_GRANDPAR
(22,26),(26,21),-0.478276 # DEPENDENCYPART_GRANDPAR
(22,26),(26,22),-0.623118 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,26),(26,23),-0.222541 # DEPENDENCYPART_GRANDPAR
(22,26),(26,24),-0.203551 # DEPENDENCYPART_GRANDPAR
(22,26),(26,25),0.0589768 # DEPENDENCYPART_GRANDPAR
(22,26),(26,27),-0.0213735 # DEPENDENCYPART_GRANDPAR
(22,26),(26,28),-0.215618 # DEPENDENCYPART_GRANDPAR
(22,26),(26,31),-0.0560024 # DEPENDENCYPART_GRANDPAR
(22,26),(26,33),-0.298601 # DEPENDENCYPART_GRANDPAR
(22,27),(27,21),-0.427697 # DEPENDENCYPART_GRANDPAR
(22,27),(27,22),-0.693453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,27),(27,24),-0.143363 # DEPENDENCYPART_GRANDPAR
(22,27),(27,25),0.0840357 # DEPENDENCYPART_GRANDPAR
(22,27),(27,26),0.116397 # DEPENDENCYPART_GRANDPAR
(22,27),(27,31),-0.177909 # DEPENDENCYPART_GRANDPAR
(22,27),(27,33),-0.420473 # DEPENDENCYPART_GRANDPAR
(22,28),(28,4),-0.407984 # DEPENDENCYPART_GRANDPAR
(22,28),(28,14),-0.653533 # DEPENDENCYPART_GRANDPAR
(22,28),(28,17),-0.110622 # DEPENDENCYPART_GRANDPAR
(22,28),(28,18),-0.634535 # DEPENDENCYPART_GRANDPAR
(22,28),(28,19),-0.506215 # DEPENDENCYPART_GRANDPAR
(22,28),(28,20),-0.697957 # DEPENDENCYPART_GRANDPAR
(22,28),(28,21),-0.478314 # DEPENDENCYPART_GRANDPAR
(22,28),(28,22),-0.627385 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,28),(28,23),-0.221573 # DEPENDENCYPART_GRANDPAR
(22,28),(28,24),-0.206769 # DEPENDENCYPART_GRANDPAR
(22,28),(28,25),0.064889 # DEPENDENCYPART_GRANDPAR
(22,28),(28,26),0.188953 # DEPENDENCYPART_GRANDPAR
(22,28),(28,27),-0.0299512 # DEPENDENCYPART_GRANDPAR
(22,28),(28,31),-0.0775056 # DEPENDENCYPART_GRANDPAR
(22,28),(28,33),-0.320104 # DEPENDENCYPART_GRANDPAR
(22,29),(29,1),-0.803777 # DEPENDENCYPART_GRANDPAR
(22,29),(29,2),-0.916531 # DEPENDENCYPART_GRANDPAR
(22,29),(29,3),-0.912205 # DEPENDENCYPART_GRANDPAR
(22,29),(29,6),-0.601273 # DEPENDENCYPART_GRANDPAR
(22,29),(29,7),-0.628091 # DEPENDENCYPART_GRANDPAR
(22,29),(29,8),-0.884342 # DEPENDENCYPART_GRANDPAR
(22,29),(29,9),-0.364057 # DEPENDENCYPART_GRANDPAR
(22,29),(29,10),-1.27768 # DEPENDENCYPART_GRANDPAR
(22,29),(29,11),-0.588813 # DEPENDENCYPART_GRANDPAR
(22,29),(29,12),-0.690571 # DEPENDENCYPART_GRANDPAR
(22,29),(29,13),-1.08416 # DEPENDENCYPART_GRANDPAR
(22,29),(29,14),-0.617738 # DEPENDENCYPART_GRANDPAR
(22,29),(29,15),-0.677777 # DEPENDENCYPART_GRANDPAR
(22,29),(29,16),-0.620424 # DEPENDENCYPART_GRANDPAR
(22,29),(29,17),-0.0507653 # DEPENDENCYPART_GRANDPAR
(22,29),(29,18),-0.564336 # DEPENDENCYPART_GRANDPAR
(22,29),(29,19),-0.444528 # DEPENDENCYPART_GRANDPAR
(22,29),(29,20),-0.623964 # DEPENDENCYPART_GRANDPAR
(22,29),(29,21),-0.408115 # DEPENDENCYPART_GRANDPAR
(22,29),(29,22),-0.776114 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,29),(29,23),-0.35621 # DEPENDENCYPART_GRANDPAR
(22,29),(29,24),-0.23899 # DEPENDENCYPART_GRANDPAR
(22,29),(29,25),0.0451621 # DEPENDENCYPART_GRANDPAR
(22,29),(29,26),0.0237069 # DEPENDENCYPART_GRANDPAR
(22,29),(29,27),-0.0496889 # DEPENDENCYPART_GRANDPAR
(22,29),(29,28),-0.259367 # DEPENDENCYPART_GRANDPAR
(22,29),(29,30),-0.313193 # DEPENDENCYPART_GRANDPAR
(22,29),(29,31),-0.0485262 # DEPENDENCYPART_GRANDPAR
(22,29),(29,32),-0.43313 # DEPENDENCYPART_GRANDPAR
(22,29),(29,33),-0.293495 # DEPENDENCYPART_GRANDPAR
(22,29),(29,34),-0.501493 # DEPENDENCYPART_GRANDPAR
(22,31),(31,17),-0.110584 # DEPENDENCYPART_GRANDPAR
(22,31),(31,21),-0.478353 # DEPENDENCYPART_GRANDPAR
(22,31),(31,24),-0.206591 # DEPENDENCYPART_GRANDPAR
(22,31),(31,25),0.0585018 # DEPENDENCYPART_GRANDPAR
(22,31),(31,26),0.19244 # DEPENDENCYPART_GRANDPAR
(22,31),(31,27),-0.0363384 # DEPENDENCYPART_GRANDPAR
(22,31),(31,28),-0.106417 # DEPENDENCYPART_GRANDPAR
(22,31),(31,30),-0.177969 # DEPENDENCYPART_GRANDPAR
(22,31),(31,32),-0.238413 # DEPENDENCYPART_GRANDPAR
(22,31),(31,33),-0.299446 # DEPENDENCYPART_GRANDPAR
(22,33),(33,24),-0.201871 # DEPENDENCYPART_GRANDPAR
(22,33),(33,30),-0.177475 # DEPENDENCYPART_GRANDPAR
(22,33),(33,31),0.0467149 # DEPENDENCYPART_GRANDPAR
(22,33),(33,32),-0.426398 # DEPENDENCYPART_GRANDPAR
(24,28),(28,4),-0.661485 # DEPENDENCYPART_GRANDPAR
(24,28),(28,14),-0.562934 # DEPENDENCYPART_GRANDPAR
(24,28),(28,17),-0.52252 # DEPENDENCYPART_GRANDPAR
(24,28),(28,18),-0.542496 # DEPENDENCYPART_GRANDPAR
(24,28),(28,19),-0.721905 # DEPENDENCYPART_GRANDPAR
(24,28),(28,20),-0.282824 # DEPENDENCYPART_GRANDPAR
(24,28),(28,21),-0.468287 # DEPENDENCYPART_GRANDPAR
(24,28),(28,22),-0.63812 # DEPENDENCYPART_GRANDPAR
(24,28),(28,23),-0.473718 # DEPENDENCYPART_GRANDPAR
(24,28),(28,24),-0.566967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,28),(28,25),0.14172 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),0.0101746 # DEPENDENCYPART_GRANDPAR
(24,28),(28,27),0.0694666 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.0974028 # DEPENDENCYPART_GRANDPAR
(24,28),(28,33),-0.0978409 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-0.763884 # DEPENDENCYPART_GRANDPAR
(25,27),(27,21),-0.950704 # DEPENDENCYPART_GRANDPAR
(25,27),(27,22),-1.09347 # DEPENDENCYPART_GRANDPAR
(25,27),(27,24),-0.771023 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-0.598356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,26),-0.15045 # DEPENDENCYPART_GRANDPAR
(25,27),(27,31),-0.33608 # DEPENDENCYPART_GRANDPAR
(25,27),(27,33),-0.352169 # DEPENDENCYPART_GRANDPAR
(26,4),(4,5),-1.33493 # DEPENDENCYPART_GRANDPAR
(26,9),(9,10),-1.22548 # DEPENDENCYPART_GRANDPAR
(26,17),(17,20),-0.834212 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),-0.821339 # DEPENDENCYPART_GRANDPAR
(26,19),(19,4),-0.820273 # DEPENDENCYPART_GRANDPAR
(26,19),(19,9),-0.911871 # DEPENDENCYPART_GRANDPAR
(26,19),(19,14),-0.61779 # DEPENDENCYPART_GRANDPAR
(26,19),(19,16),-0.722011 # DEPENDENCYPART_GRANDPAR
(26,19),(19,17),-0.560916 # DEPENDENCYPART_GRANDPAR
(26,19),(19,18),-0.432668 # DEPENDENCYPART_GRANDPAR
(26,19),(19,22),-0.593808 # DEPENDENCYPART_GRANDPAR
(26,20),(20,1),-0.599861 # DEPENDENCYPART_GRANDPAR
