# _root_ 1994-ben Márkus_Gyulával közösen alapítója volt a privatizációk lebonyolítására szakosodott Márkus_Pénzügyi_Gazdasági_Tanácsadó_Kft.-nek , amely utóbb fiktív cégnek bizonyult ( HVG , 1998. február 28. ) .
#goldHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,5,18,22,22,18,18,5,
#predictedHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,16,18,22,22,18,18,5,
(13,22),(22,24),-0.539439 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.134539 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.192222 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),-0.59783 # DEPENDENCYPART_GRANDPAR
(14,1),(1,5),-0.384032 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),-0.237121 # DEPENDENCYPART_GRANDPAR
(14,1),(1,8),-0.491725 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),-0.263119 # DEPENDENCYPART_GRANDPAR
(14,1),(1,10),-0.095498 # DEPENDENCYPART_GRANDPAR
(14,1),(1,11),-0.2245 # DEPENDENCYPART_GRANDPAR
(14,1),(1,16),-0.655789 # DEPENDENCYPART_GRANDPAR
(14,1),(1,17),-0.478806 # DEPENDENCYPART_GRANDPAR
(14,1),(1,19),-0.544166 # DEPENDENCYPART_GRANDPAR
(14,1),(1,23),-0.485931 # DEPENDENCYPART_GRANDPAR
(14,1),(1,24),-0.836912 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.656642 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.067622 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.171331 # DEPENDENCYPART_GRANDPAR
(14,4),(4,8),-0.483723 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),-0.0874955 # DEPENDENCYPART_GRANDPAR
(14,4),(4,13),-0.132558 # DEPENDENCYPART_GRANDPAR
(14,4),(4,24),-0.853923 # DEPENDENCYPART_GRANDPAR
(14,5),(5,1),-0.719961 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.13079 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),-0.219745 # DEPENDENCYPART_GRANDPAR
(14,5),(5,4),-0.593568 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.234052 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),-0.328501 # DEPENDENCYPART_GRANDPAR
(14,5),(5,8),-0.583106 # DEPENDENCYPART_GRANDPAR
(14,5),(5,9),-0.275438 # DEPENDENCYPART_GRANDPAR
(14,5),(5,10),-0.186878 # DEPENDENCYPART_GRANDPAR
(14,5),(5,11),-0.335234 # DEPENDENCYPART_GRANDPAR
(14,5),(5,12),-0.17529 # DEPENDENCYPART_GRANDPAR
(14,5),(5,13),-0.162469 # DEPENDENCYPART_GRANDPAR
(14,5),(5,14),-0.864725 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,5),(5,15),-0.546933 # DEPENDENCYPART_GRANDPAR
(14,5),(5,16),-0.723566 # DEPENDENCYPART_GRANDPAR
(14,5),(5,17),-0.539219 # DEPENDENCYPART_GRANDPAR
(14,5),(5,18),-0.818911 # DEPENDENCYPART_GRANDPAR
(14,5),(5,19),-0.604967 # DEPENDENCYPART_GRANDPAR
(14,5),(5,21),-0.754508 # DEPENDENCYPART_GRANDPAR
(14,5),(5,22),-0.804938 # DEPENDENCYPART_GRANDPAR
(14,5),(5,23),-0.550292 # DEPENDENCYPART_GRANDPAR
(14,5),(5,24),-0.84673 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.336523 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.0707334 # DEPENDENCYPART_GRANDPAR
(14,8),(8,1),-0.656623 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.0710937 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.171307 # DEPENDENCYPART_GRANDPAR
(14,8),(8,4),-0.536597 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.336523 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.0707334 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.173676 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),-0.0844733 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),-0.207369 # DEPENDENCYPART_GRANDPAR
(14,8),(8,13),-0.132558 # DEPENDENCYPART_GRANDPAR
(14,8),(8,16),-0.68003 # DEPENDENCYPART_GRANDPAR
(14,8),(8,18),-0.844118 # DEPENDENCYPART_GRANDPAR
(14,8),(8,22),-0.830333 # DEPENDENCYPART_GRANDPAR
(14,9),(9,1),-0.746607 # DEPENDENCYPART_GRANDPAR
(14,9),(9,2),-0.243503 # DEPENDENCYPART_GRANDPAR
(14,9),(9,4),-0.706795 # DEPENDENCYPART_GRANDPAR
(14,9),(9,5),-0.476827 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.0938685 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.346085 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.600725 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),-0.213248 # DEPENDENCYPART_GRANDPAR
(14,9),(9,16),-0.665382 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.0710937 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.171307 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.536597 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.0707334 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.173676 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.428319 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.238475 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.207369 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-0.907041 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,15),-0.572243 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.68003 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.501009 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.844118 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.570131 # DEPENDENCYPART_GRANDPAR
(14,10),(10,22),-0.830333 # DEPENDENCYPART_GRANDPAR
(14,10),(10,23),-0.508443 # DEPENDENCYPART_GRANDPAR
(14,10),(10,24),-0.853923 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-0.757919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.407381 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.615009 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.665471 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.4552 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.571775 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.174604 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.29436 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.863974 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.484559 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.494711 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.756542 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.562161 # DEPENDENCYPART_GRANDPAR
(14,13),(13,21),-0.692188 # DEPENDENCYPART_GRANDPAR
(14,13),(13,22),-0.742649 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.50288 # DEPENDENCYPART_GRANDPAR
(14,13),(13,24),-0.849163 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.442528 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.459556 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.0398554 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.294741 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.135853 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.15958 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.37542 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.189239 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.241051 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.0723913 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.459506 # DEPENDENCYPART_GRANDPAR
(14,22),(22,2),-0.656193 # DEPENDENCYPART_GRANDPAR
(14,22),(22,4),-1.11948 # DEPENDENCYPART_GRANDPAR
(14,22),(22,7),-0.758775 # DEPENDENCYPART_GRANDPAR
(14,22),(22,8),-1.01338 # DEPENDENCYPART_GRANDPAR
(14,22),(22,9),-0.70872 # DEPENDENCYPART_GRANDPAR
(14,22),(22,10),-0.617153 # DEPENDENCYPART_GRANDPAR
(14,22),(22,11),-0.557446 # DEPENDENCYPART_GRANDPAR
(14,22),(22,13),-0.442528 # DEPENDENCYPART_GRANDPAR
(14,22),(22,14),-0.458383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,22),(22,15),-0.0400003 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),-0.294455 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),-0.158955 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.318373 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),-0.220055 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.45891 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.247185 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.0980108 # DEPENDENCYPART_GRANDPAR
(14,22),(22,24),-0.45426 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.255024 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.540096 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.665602 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),0.0247389 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.382848 # DEPENDENCYPART_GRANDPAR
(15,1),(1,8),-0.1449 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),-0.31146 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),-0.593041 # DEPENDENCYPART_GRANDPAR
(15,1),(1,11),-0.140032 # DEPENDENCYPART_GRANDPAR
(15,1),(1,16),-0.697402 # DEPENDENCYPART_GRANDPAR
(15,1),(1,17),-0.421923 # DEPENDENCYPART_GRANDPAR
(15,1),(1,19),-0.447651 # DEPENDENCYPART_GRANDPAR
(15,1),(1,23),-0.494141 # DEPENDENCYPART_GRANDPAR
(15,1),(1,24),-0.782784 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),0.124428 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.160816 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.0411139 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.300512 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.685355 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.711662 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.752682 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.484477 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.246529 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.250905 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.69467 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.257914 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),-0.327631 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),-0.0119977 # DEPENDENCYPART_GRANDPAR
(15,5),(5,14),0.269341 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-0.810786 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,16),-0.763547 # DEPENDENCYPART_GRANDPAR
(15,5),(5,17),-0.484328 # DEPENDENCYPART_GRANDPAR
(15,5),(5,18),-0.517449 # DEPENDENCYPART_GRANDPAR
(15,5),(5,19),-0.511722 # DEPENDENCYPART_GRANDPAR
(15,5),(5,21),-0.410097 # DEPENDENCYPART_GRANDPAR
(15,5),(5,22),-0.578981 # DEPENDENCYPART_GRANDPAR
(15,5),(5,23),-0.561153 # DEPENDENCYPART_GRANDPAR
(15,5),(5,24),-0.794998 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.0187938 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.558809 # DEPENDENCYPART_GRANDPAR
(15,8),(8,1),0.0513907 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.309817 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.625502 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.724791 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.0187938 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.558809 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.437642 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.525816 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.128523 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.0277577 # DEPENDENCYPART_GRANDPAR
(15,8),(8,16),-0.74143 # DEPENDENCYPART_GRANDPAR
(15,8),(8,18),-0.565441 # DEPENDENCYPART_GRANDPAR
(15,8),(8,22),-0.627162 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),0.126944 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.169589 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.581252 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),0.00518906 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.579134 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.297414 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.0594654 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.170389 # DEPENDENCYPART_GRANDPAR
(15,9),(9,16),-0.726821 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.309817 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.625502 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.724791 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.558809 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.437642 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.199695 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.393815 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.128521 # DEPENDENCYPART_GRANDPAR
(15,10),(10,14),0.234556 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-0.858882 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.74143 # DEPENDENCYPART_GRANDPAR
(15,10),(10,17),-0.466647 # DEPENDENCYPART_GRANDPAR
(15,10),(10,18),-0.565441 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.497329 # DEPENDENCYPART_GRANDPAR
(15,10),(10,22),-0.627162 # DEPENDENCYPART_GRANDPAR
(15,10),(10,23),-0.539872 # DEPENDENCYPART_GRANDPAR
(15,10),(10,24),-0.824265 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),0.122665 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-0.428118 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,21),-0.0274828 # DEPENDENCYPART_GRANDPAR
(15,12),(12,22),-0.196398 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.0954152 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.237905 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.685138 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.525758 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),0.21066 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.730129 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,17),-0.425421 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.436795 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.453886 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.329494 # DEPENDENCYPART_GRANDPAR
(15,13),(13,22),-0.498409 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.499339 # DEPENDENCYPART_GRANDPAR
(15,13),(13,24),-0.784027 # DEPENDENCYPART_GRANDPAR
(15,14),(14,1),0.127388 # DEPENDENCYPART_GRANDPAR
(15,14),(14,4),-0.584831 # DEPENDENCYPART_GRANDPAR
(15,14),(14,5),0.00563266 # DEPENDENCYPART_GRANDPAR
(15,14),(14,7),-0.300993 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.0630443 # DEPENDENCYPART_GRANDPAR
(15,14),(14,9),-0.334899 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.511185 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.0877444 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.368057 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),0.107784 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.502902 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.564627 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.380705 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.335222 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.263442 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.320351 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.0470582 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.0967165 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),0.00373779 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),0.0304292 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.140326 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.131309 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.427968 # DEPENDENCYPART_GRANDPAR
(15,22),(22,2),-0.78596 # DEPENDENCYPART_GRANDPAR
(15,22),(22,4),-1.19651 # DEPENDENCYPART_GRANDPAR
(15,22),(22,7),-0.913784 # DEPENDENCYPART_GRANDPAR
(15,22),(22,8),-0.675836 # DEPENDENCYPART_GRANDPAR
(15,22),(22,9),-0.854897 # DEPENDENCYPART_GRANDPAR
(15,22),(22,10),-1.12398 # DEPENDENCYPART_GRANDPAR
(15,22),(22,11),-0.529374 # DEPENDENCYPART_GRANDPAR
(15,22),(22,13),-0.380153 # DEPENDENCYPART_GRANDPAR
(15,22),(22,14),-0.334646 # DEPENDENCYPART_GRANDPAR
(15,22),(22,15),-0.261156 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,22),(22,16),-0.318409 # DEPENDENCYPART_GRANDPAR
(15,22),(22,17),-0.0677489 # DEPENDENCYPART_GRANDPAR
(15,22),(22,18),0.0233044 # DEPENDENCYPART_GRANDPAR
(15,22),(22,19),-0.0964762 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),0.0087451 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),0.144644 # DEPENDENCYPART_GRANDPAR
(15,22),(22,23),-0.16305 # DEPENDENCYPART_GRANDPAR
(15,22),(22,24),-0.429327 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.0994717 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.144729 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.271072 # DEPENDENCYPART_GRANDPAR
(16,1),(1,5),-0.187938 # DEPENDENCYPART_GRANDPAR
(16,1),(1,7),-0.241179 # DEPENDENCYPART_GRANDPAR
(16,1),(1,8),-0.127753 # DEPENDENCYPART_GRANDPAR
(16,1),(1,9),-0.108437 # DEPENDENCYPART_GRANDPAR
(16,1),(1,10),-0.213904 # DEPENDENCYPART_GRANDPAR
(16,1),(1,11),-0.341454 # DEPENDENCYPART_GRANDPAR
(16,1),(1,16),-1.17172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,1),(1,17),-0.446242 # DEPENDENCYPART_GRANDPAR
(16,1),(1,19),-0.351893 # DEPENDENCYPART_GRANDPAR
(16,1),(1,23),-0.224976 # DEPENDENCYPART_GRANDPAR
(16,1),(1,24),-0.920926 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.518888 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.071224 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.217858 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.175402 # DEPENDENCYPART_GRANDPAR
(16,2),(2,7),-0.189199 # DEPENDENCYPART_GRANDPAR
(16,2),(2,10),-0.161925 # DEPENDENCYPART_GRANDPAR
(16,2),(2,11),-0.232109 # DEPENDENCYPART_GRANDPAR
(16,2),(2,16),-1.29061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,2),(2,22),-0.57001 # DEPENDENCYPART_GRANDPAR
(16,2),(2,23),-0.339386 # DEPENDENCYPART_GRANDPAR
(16,2),(2,24),-1.02801 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.538036 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.172423 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.511813 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.0323104 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.101981 # DEPENDENCYPART_GRANDPAR
(16,4),(4,8),-0.0846794 # DEPENDENCYPART_GRANDPAR
(16,4),(4,10),-0.170831 # DEPENDENCYPART_GRANDPAR
(16,4),(4,13),-0.0182578 # DEPENDENCYPART_GRANDPAR
(16,4),(4,24),-1.02801 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),-0.457029 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.0509758 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.130198 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.223207 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.617858 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.290261 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.176836 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.126359 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.262987 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.390919 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),-0.215273 # DEPENDENCYPART_GRANDPAR
(16,5),(5,13),-0.0880092 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),0.0211793 # DEPENDENCYPART_GRANDPAR
(16,5),(5,15),0.116134 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-1.10739 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,17),-0.382481 # DEPENDENCYPART_GRANDPAR
(16,5),(5,18),0.0552846 # DEPENDENCYPART_GRANDPAR
(16,5),(5,19),-0.272511 # DEPENDENCYPART_GRANDPAR
(16,5),(5,21),-0.42149 # DEPENDENCYPART_GRANDPAR
(16,5),(5,22),-0.181443 # DEPENDENCYPART_GRANDPAR
(16,5),(5,23),-0.168216 # DEPENDENCYPART_GRANDPAR
(16,5),(5,24),-0.774263 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.169677 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.449566 # DEPENDENCYPART_GRANDPAR
(16,8),(8,1),-0.518888 # DEPENDENCYPART_GRANDPAR
(16,8),(8,2),-0.0468132 # DEPENDENCYPART_GRANDPAR
(16,8),(8,3),-0.109051 # DEPENDENCYPART_GRANDPAR
(16,8),(8,4),-0.222305 # DEPENDENCYPART_GRANDPAR
(16,8),(8,5),-0.169677 # DEPENDENCYPART_GRANDPAR
(16,8),(8,6),-0.449566 # DEPENDENCYPART_GRANDPAR
(16,8),(8,7),-0.18852 # DEPENDENCYPART_GRANDPAR
(16,8),(8,10),-0.157981 # DEPENDENCYPART_GRANDPAR
(16,8),(8,11),-0.230474 # DEPENDENCYPART_GRANDPAR
(16,8),(8,13),-0.0125782 # DEPENDENCYPART_GRANDPAR
(16,8),(8,16),-1.29061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,8),(8,18),-0.332908 # DEPENDENCYPART_GRANDPAR
(16,8),(8,22),-0.57001 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.550979 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.209454 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.381759 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.284137 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.296926 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.35116 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.238644 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.33326 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-1.19031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,2),-0.0468132 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.109051 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-0.222305 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.449566 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.18852 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.076006 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.0578589 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.232109 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),0.112423 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.215854 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-1.29061 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.560491 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),-0.332908 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.470948 # DEPENDENCYPART_GRANDPAR
(16,10),(10,22),-0.57001 # DEPENDENCYPART_GRANDPAR
(16,10),(10,23),-0.339386 # DEPENDENCYPART_GRANDPAR
(16,10),(10,24),-1.02801 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.0945829 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.0100083 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.317636 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.0776515 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.207632 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.141607 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.225035 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.244208 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.0329793 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),0.096727 # DEPENDENCYPART_GRANDPAR
