# _root_ E párt a gyakorlatban szigorúan hierarchikus rendet szab , még akkor is , ha hivatalos ideológiája — mint a kommunistáké — egalitárius .
#goldHeads=2,8,4,8,6,7,8,0,8,14,14,14,14,8,16,22,18,22,20,18,18,14,8,
#predictedHeads=2,8,4,8,6,7,8,0,8,18,8,8,8,8,16,18,18,8,20,22,22,18,8,
(16,11),(11,13),-0.125875 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),0.370382 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-1.19865 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.483449 # DEPENDENCYPART_GRANDPAR
(16,11),(11,20),-0.597142 # DEPENDENCYPART_GRANDPAR
(16,11),(11,21),-0.607179 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-0.761404 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.577201 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.702276 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.735334 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.277853 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.391124 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.297042 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.11592 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),-0.129749 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),0.334244 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.26107 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.492288 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.660245 # DEPENDENCYPART_GRANDPAR
(16,12),(12,20),-0.659555 # DEPENDENCYPART_GRANDPAR
(16,12),(12,21),-0.616018 # DEPENDENCYPART_GRANDPAR
(16,12),(12,22),-0.669332 # DEPENDENCYPART_GRANDPAR
(16,12),(12,23),-0.771716 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.460474 # DEPENDENCYPART_GRANDPAR
(16,14),(14,2),-0.859769 # DEPENDENCYPART_GRANDPAR
(16,14),(14,4),-0.130342 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.567105 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.261652 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.685075 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.72408 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.270493 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.346117 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.242796 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.0629344 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.265015 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.317438 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.25688 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.49071 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.657953 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.65537 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.61444 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.66831 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.770423 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.121059 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.0558895 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),0.0769504 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.0806021 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.0512236 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.665995 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.662609 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.481901 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.169497 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.728724 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),-0.154662 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.283262 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.418759 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.273297 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.269802 # DEPENDENCYPART_GRANDPAR
(16,22),(22,2),-1.23924 # DEPENDENCYPART_GRANDPAR
(16,22),(22,4),-0.509099 # DEPENDENCYPART_GRANDPAR
(16,22),(22,7),-1.06507 # DEPENDENCYPART_GRANDPAR
(16,22),(22,8),-0.946451 # DEPENDENCYPART_GRANDPAR
(16,22),(22,9),-0.49148 # DEPENDENCYPART_GRANDPAR
(16,22),(22,10),-0.622195 # DEPENDENCYPART_GRANDPAR
(16,22),(22,11),-0.518818 # DEPENDENCYPART_GRANDPAR
(16,22),(22,12),-0.377448 # DEPENDENCYPART_GRANDPAR
(16,22),(22,13),-0.486002 # DEPENDENCYPART_GRANDPAR
(16,22),(22,14),-0.469975 # DEPENDENCYPART_GRANDPAR
(16,22),(22,15),-0.11664 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.815777 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,17),-0.124158 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),-0.296527 # DEPENDENCYPART_GRANDPAR
(16,22),(22,19),-0.39342 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.214266 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),-0.247888 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),-0.353413 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),0.0128826 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.321549 # DEPENDENCYPART_GRANDPAR
(18,1),(1,5),-0.257715 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),-0.1504 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.196308 # DEPENDENCYPART_GRANDPAR
(18,1),(1,8),-0.248858 # DEPENDENCYPART_GRANDPAR
(18,1),(1,9),-0.0139871 # DEPENDENCYPART_GRANDPAR
(18,1),(1,10),-0.108923 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),0.108393 # DEPENDENCYPART_GRANDPAR
(18,1),(1,12),0.014666 # DEPENDENCYPART_GRANDPAR
(18,1),(1,13),-0.113995 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),-0.115209 # DEPENDENCYPART_GRANDPAR
(18,1),(1,15),0.0912011 # DEPENDENCYPART_GRANDPAR
(18,1),(1,16),0.0257662 # DEPENDENCYPART_GRANDPAR
(18,1),(1,17),-0.247157 # DEPENDENCYPART_GRANDPAR
(18,1),(1,18),-0.817499 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,1),(1,20),-0.583385 # DEPENDENCYPART_GRANDPAR
(18,1),(1,21),-0.554881 # DEPENDENCYPART_GRANDPAR
(18,1),(1,22),-0.467386 # DEPENDENCYPART_GRANDPAR
(18,1),(1,23),-0.754316 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),0.0456903 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.389191 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.237578 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.187862 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.0805468 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),-0.112337 # DEPENDENCYPART_GRANDPAR
(18,2),(2,8),-0.199513 # DEPENDENCYPART_GRANDPAR
(18,2),(2,9),-0.00413125 # DEPENDENCYPART_GRANDPAR
(18,2),(2,16),0.109738 # DEPENDENCYPART_GRANDPAR
(18,2),(2,22),-0.52973 # DEPENDENCYPART_GRANDPAR
(18,2),(2,23),-0.703781 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),0.0410911 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),0.110903 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.310619 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.0419741 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),0.0627447 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.279178 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.270745 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.0647817 # DEPENDENCYPART_GRANDPAR
(18,5),(5,23),-0.693661 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.041974 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),0.063321 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.277103 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.270169 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.21099 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),0.0464071 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),0.116218 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.299278 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.21997 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.208633 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.0977187 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),0.136541 # DEPENDENCYPART_GRANDPAR
(18,7),(7,22),-0.529603 # DEPENDENCYPART_GRANDPAR
(18,8),(8,1),-0.143215 # DEPENDENCYPART_GRANDPAR
(18,8),(8,2),0.0213608 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.363541 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.313095 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.25197 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.139819 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.196154 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.0910579 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.141999 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),0.0618164 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),0.0924068 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),-0.191066 # DEPENDENCYPART_GRANDPAR
(18,8),(8,14),-0.180345 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),0.115706 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),-0.0118753 # DEPENDENCYPART_GRANDPAR
(18,8),(8,17),-0.26674 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-1.16075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,20),-0.961641 # DEPENDENCYPART_GRANDPAR
(18,8),(8,21),-0.867682 # DEPENDENCYPART_GRANDPAR
(18,8),(8,22),-0.741369 # DEPENDENCYPART_GRANDPAR
(18,8),(8,23),-0.942503 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.0652509 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.186567 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),0.0760609 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),0.116878 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),-0.117442 # DEPENDENCYPART_GRANDPAR
(18,10),(10,14),-0.0648825 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),0.0729422 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),-0.215765 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-0.81367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,20),-0.564719 # DEPENDENCYPART_GRANDPAR
(18,10),(10,21),-0.532546 # DEPENDENCYPART_GRANDPAR
(18,10),(10,23),-0.69267 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.0742486 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.195563 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),0.0701062 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.0834487 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),0.119635 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.120295 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),0.174123 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),0.0832914 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.227312 # DEPENDENCYPART_GRANDPAR
(18,11),(11,20),-0.564276 # DEPENDENCYPART_GRANDPAR
(18,11),(11,21),-0.532658 # DEPENDENCYPART_GRANDPAR
(18,11),(11,23),-0.692784 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),-0.209149 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.107592 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.264651 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.0513455 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.125818 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),0.139054 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),0.0539946 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.0218335 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),0.317416 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),0.194422 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.0539781 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-0.854958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,20),-0.644508 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.563273 # DEPENDENCYPART_GRANDPAR
(18,12),(12,22),-0.524524 # DEPENDENCYPART_GRANDPAR
(18,12),(12,23),-0.720716 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),-0.0523458 # DEPENDENCYPART_GRANDPAR
(18,14),(14,2),0.0950638 # DEPENDENCYPART_GRANDPAR
(18,14),(14,4),-0.239542 # DEPENDENCYPART_GRANDPAR
(18,14),(14,5),-0.213806 # DEPENDENCYPART_GRANDPAR
(18,14),(14,6),-0.102891 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.115811 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.263053 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.0553185 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.0836294 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),0.199816 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),0.0296915 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.155327 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),0.163271 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),0.0874482 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.207434 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-0.852309 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,20),-0.641388 # DEPENDENCYPART_GRANDPAR
(18,14),(14,21),-0.561898 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.524292 # DEPENDENCYPART_GRANDPAR
(18,14),(14,23),-0.719862 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.0823536 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),0.162123 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.0411638 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.138747 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.151527 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.812447 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,20),-0.602205 # DEPENDENCYPART_GRANDPAR
(18,16),(16,1),0.0464071 # DEPENDENCYPART_GRANDPAR
(18,16),(16,3),-0.299276 # DEPENDENCYPART_GRANDPAR
(18,16),(16,4),-0.21997 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.208632 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.0977176 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.0961704 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-0.186201 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),0.0250047 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.116258 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),0.148473 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.074104 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.0750036 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.143886 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.138348 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.28957 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.660867 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.546437 # DEPENDENCYPART_GRANDPAR
(18,16),(16,22),-0.529603 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-0.593734 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.341248 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.59989 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.652918 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.369766 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.0498837 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),-0.161327 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0472025 # DEPENDENCYPART_GRANDPAR
(18,22),(22,2),-0.555252 # DEPENDENCYPART_GRANDPAR
(18,22),(22,4),-0.887803 # DEPENDENCYPART_GRANDPAR
(18,22),(22,7),-0.762942 # DEPENDENCYPART_GRANDPAR
(18,22),(22,8),-0.781295 # DEPENDENCYPART_GRANDPAR
(18,22),(22,9),-0.453917 # DEPENDENCYPART_GRANDPAR
(18,22),(22,10),-0.5119 # DEPENDENCYPART_GRANDPAR
(18,22),(22,11),-0.278035 # DEPENDENCYPART_GRANDPAR
(18,22),(22,12),-0.460696 # DEPENDENCYPART_GRANDPAR
(18,22),(22,13),-0.553925 # DEPENDENCYPART_GRANDPAR
(18,22),(22,14),-0.584657 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-0.297661 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-0.541228 # DEPENDENCYPART_GRANDPAR
(18,22),(22,17),-0.634042 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.34994 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),0.00578486 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.047048 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0877072 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.360294 # DEPENDENCYPART_GRANDPAR
(20,14),(14,1),-0.695578 # DEPENDENCYPART_GRANDPAR
(20,14),(14,2),-1.00938 # DEPENDENCYPART_GRANDPAR
(20,14),(14,4),-0.402664 # DEPENDENCYPART_GRANDPAR
(20,14),(14,5),-0.900304 # DEPENDENCYPART_GRANDPAR
(20,14),(14,6),-1.1407 # DEPENDENCYPART_GRANDPAR
(20,14),(14,7),-0.710278 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),-0.837267 # DEPENDENCYPART_GRANDPAR
(20,14),(14,9),-0.753278 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.789284 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.762572 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.604946 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.60341 # DEPENDENCYPART_GRANDPAR
(20,14),(14,15),-0.701939 # DEPENDENCYPART_GRANDPAR
(20,14),(14,16),-0.685802 # DEPENDENCYPART_GRANDPAR
(20,14),(14,17),-0.479046 # DEPENDENCYPART_GRANDPAR
(20,14),(14,18),-0.472444 # DEPENDENCYPART_GRANDPAR
(20,14),(14,20),-1.22393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,14),(14,21),-0.531843 # DEPENDENCYPART_GRANDPAR
(20,14),(14,22),-0.252042 # DEPENDENCYPART_GRANDPAR
(20,14),(14,23),-0.599806 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.564226 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.575665 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.465061 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.418997 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.472041 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.454188 # DEPENDENCYPART_GRANDPAR
(20,15),(15,20),-1.23117 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,1),-0.523633 # DEPENDENCYPART_GRANDPAR
(20,16),(16,3),-0.636106 # DEPENDENCYPART_GRANDPAR
(20,16),(16,4),-0.367972 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),-0.815863 # DEPENDENCYPART_GRANDPAR
(20,16),(16,6),-1.05626 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.675819 # DEPENDENCYPART_GRANDPAR
(20,16),(16,8),-0.669758 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.62407 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.69655 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.67258 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.626655 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.474202 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.556931 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.728934 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.491567 # DEPENDENCYPART_GRANDPAR
(20,16),(16,20),-1.29371 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,16),(16,21),-0.563999 # DEPENDENCYPART_GRANDPAR
(20,16),(16,22),-0.31628 # DEPENDENCYPART_GRANDPAR
(20,18),(18,1),-0.695688 # DEPENDENCYPART_GRANDPAR
(20,18),(18,2),-0.983366 # DEPENDENCYPART_GRANDPAR
(20,18),(18,4),-0.376645 # DEPENDENCYPART_GRANDPAR
(20,18),(18,5),-0.898047 # DEPENDENCYPART_GRANDPAR
(20,18),(18,6),-1.13844 # DEPENDENCYPART_GRANDPAR
(20,18),(18,7),-0.684267 # DEPENDENCYPART_GRANDPAR
(20,18),(18,8),-0.845626 # DEPENDENCYPART_GRANDPAR
(20,18),(18,9),-0.719256 # DEPENDENCYPART_GRANDPAR
(20,18),(18,10),-0.766866 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.753216 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.624942 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.569388 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.614196 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.808988 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.71657 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.498539 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.22545 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,21),-0.532422 # DEPENDENCYPART_GRANDPAR
(20,18),(18,22),-0.253595 # DEPENDENCYPART_GRANDPAR
(20,18),(18,23),-0.600277 # DEPENDENCYPART_GRANDPAR
(20,22),(22,2),-1.38885 # DEPENDENCYPART_GRANDPAR
(20,22),(22,4),-0.781421 # DEPENDENCYPART_GRANDPAR
(20,22),(22,7),-1.09027 # DEPENDENCYPART_GRANDPAR
(20,22),(22,8),-1.05964 # DEPENDENCYPART_GRANDPAR
(20,22),(22,9),-0.974265 # DEPENDENCYPART_GRANDPAR
(20,22),(22,10),-1.06536 # DEPENDENCYPART_GRANDPAR
(20,22),(22,11),-1.03859 # DEPENDENCYPART_GRANDPAR
(20,22),(22,12),-0.91946 # DEPENDENCYPART_GRANDPAR
(20,22),(22,13),-0.824397 # DEPENDENCYPART_GRANDPAR
(20,22),(22,14),-0.890792 # DEPENDENCYPART_GRANDPAR
(20,22),(22,15),-1.13602 # DEPENDENCYPART_GRANDPAR
(20,22),(22,16),-1.12258 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.8378 # DEPENDENCYPART_GRANDPAR
(20,22),(22,18),-0.823656 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.754406 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.782829 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),-0.165291 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.182796 # DEPENDENCYPART_GRANDPAR
(22,2),(2,1),0.174323 # DEPENDENCYPART_GRANDPAR
(22,2),(2,3),-0.382107 # DEPENDENCYPART_GRANDPAR
(22,2),(2,4),-0.257035 # DEPENDENCYPART_GRANDPAR
(22,2),(2,5),-0.0797848 # DEPENDENCYPART_GRANDPAR
(22,2),(2,6),-0.174052 # DEPENDENCYPART_GRANDPAR
(22,2),(2,7),-0.346422 # DEPENDENCYPART_GRANDPAR
(22,2),(2,8),-0.215842 # DEPENDENCYPART_GRANDPAR
(22,2),(2,9),0.0553369 # DEPENDENCYPART_GRANDPAR
(22,2),(2,16),-0.293731 # DEPENDENCYPART_GRANDPAR
(22,2),(2,22),-0.892138 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,2),(2,23),-0.47666 # DEPENDENCYPART_GRANDPAR
(22,4),(4,1),0.178223 # DEPENDENCYPART_GRANDPAR
(22,4),(4,2),-0.258668 # DEPENDENCYPART_GRANDPAR
(22,4),(4,3),-0.261859 # DEPENDENCYPART_GRANDPAR
(22,7),(7,1),0.173 # DEPENDENCYPART_GRANDPAR
(22,7),(7,2),-0.263892 # DEPENDENCYPART_GRANDPAR
(22,7),(7,3),-0.27218 # DEPENDENCYPART_GRANDPAR
(22,7),(7,4),-0.204152 # DEPENDENCYPART_GRANDPAR
(22,7),(7,5),-0.0557777 # DEPENDENCYPART_GRANDPAR
(22,7),(7,6),-0.149994 # DEPENDENCYPART_GRANDPAR
(22,7),(7,11),-0.175155 # DEPENDENCYPART_GRANDPAR
(22,7),(7,22),-0.892012 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(22,8),(8,1),0.0225779 # DEPENDENCYPART_GRANDPAR
(22,8),(8,2),-0.3138 # DEPENDENCYPART_GRANDPAR
(22,8),(8,3),-0.318059 # DEPENDENCYPART_GRANDPAR
(22,8),(8,4),-0.249114 # DEPENDENCYPART_GRANDPAR
(22,8),(8,5),-0.130293 # DEPENDENCYPART_GRANDPAR
(22,8),(8,6),-0.223889 # DEPENDENCYPART_GRANDPAR
(22,8),(8,7),-0.34255 # DEPENDENCYPART_GRANDPAR
(22,8),(8,9),-0.0762919 # DEPENDENCYPART_GRANDPAR
(22,8),(8,10),-0.0441491 # DEPENDENCYPART_GRANDPAR
(22,8),(8,11),-0.180944 # DEPENDENCYPART_GRANDPAR
(22,8),(8,12),-0.0755176 # DEPENDENCYPART_GRANDPAR
