# _root_ Az egynapos betétekre a múlt hét elején az üzletek zömét 13 7/8 százalékon kötötték , a hét vége felé viszont már a jegybank egynapos betéti kamatának szintjén , 12 3/4 százalékon .
#goldHeads=3,3,14,6,6,7,14,9,10,14,13,13,14,0,14,17,18,19,21,21,14,23,26,26,26,27,21,27,31,31,27,14,
#predictedHeads=3,3,14,6,6,7,14,9,10,14,13,13,14,0,14,17,18,19,14,26,24,23,26,26,26,27,14,14,31,31,14,14,
(25,23),(23,16),-0.111725 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.157213 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),-0.0630362 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),-0.00762299 # DEPENDENCYPART_GRANDPAR
(25,23),(23,31),-0.876213 # DEPENDENCYPART_GRANDPAR
(25,24),(24,3),-0.716877 # DEPENDENCYPART_GRANDPAR
(25,24),(24,6),-0.635975 # DEPENDENCYPART_GRANDPAR
(25,24),(24,7),-0.775277 # DEPENDENCYPART_GRANDPAR
(25,24),(24,9),-0.459464 # DEPENDENCYPART_GRANDPAR
(25,24),(24,10),-0.763986 # DEPENDENCYPART_GRANDPAR
(25,24),(24,11),-0.41896 # DEPENDENCYPART_GRANDPAR
(25,24),(24,13),-0.485107 # DEPENDENCYPART_GRANDPAR
(25,24),(24,14),-0.561156 # DEPENDENCYPART_GRANDPAR
(25,24),(24,15),-0.268549 # DEPENDENCYPART_GRANDPAR
(25,24),(24,17),-0.312821 # DEPENDENCYPART_GRANDPAR
(25,24),(24,18),-0.431655 # DEPENDENCYPART_GRANDPAR
(25,24),(24,19),-0.34507 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.257263 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),-0.128297 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),-0.0257456 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.141434 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-0.847827 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,28),-0.507227 # DEPENDENCYPART_GRANDPAR
(25,24),(24,29),-0.72923 # DEPENDENCYPART_GRANDPAR
(25,24),(24,31),-0.81399 # DEPENDENCYPART_GRANDPAR
(25,29),(29,21),-0.441717 # DEPENDENCYPART_GRANDPAR
(25,29),(29,23),-0.45831 # DEPENDENCYPART_GRANDPAR
(25,29),(29,26),-0.0888486 # DEPENDENCYPART_GRANDPAR
(25,29),(29,27),-0.270449 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.194372 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),-0.404995 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),-0.415773 # DEPENDENCYPART_GRANDPAR
(26,9),(9,1),-0.593332 # DEPENDENCYPART_GRANDPAR
(26,9),(9,4),-0.27877 # DEPENDENCYPART_GRANDPAR
(26,9),(9,5),-0.700302 # DEPENDENCYPART_GRANDPAR
(26,9),(9,6),-0.403928 # DEPENDENCYPART_GRANDPAR
(26,9),(9,7),-0.980389 # DEPENDENCYPART_GRANDPAR
(26,9),(9,8),-0.097754 # DEPENDENCYPART_GRANDPAR
(26,14),(14,1),-0.775207 # DEPENDENCYPART_GRANDPAR
(26,14),(14,2),-0.879716 # DEPENDENCYPART_GRANDPAR
(26,14),(14,3),-0.560686 # DEPENDENCYPART_GRANDPAR
(26,14),(14,4),-0.44447 # DEPENDENCYPART_GRANDPAR
(26,14),(14,5),-0.770859 # DEPENDENCYPART_GRANDPAR
(26,14),(14,6),-0.385272 # DEPENDENCYPART_GRANDPAR
(26,14),(14,7),-0.969788 # DEPENDENCYPART_GRANDPAR
(26,14),(14,8),-0.279629 # DEPENDENCYPART_GRANDPAR
(26,14),(14,9),-0.161151 # DEPENDENCYPART_GRANDPAR
(26,14),(14,10),-1.03292 # DEPENDENCYPART_GRANDPAR
(26,14),(14,11),-0.365414 # DEPENDENCYPART_GRANDPAR
(26,14),(14,12),-0.295284 # DEPENDENCYPART_GRANDPAR
(26,14),(14,13),-0.578258 # DEPENDENCYPART_GRANDPAR
(26,14),(14,15),-0.327441 # DEPENDENCYPART_GRANDPAR
(26,14),(14,16),0.275543 # DEPENDENCYPART_GRANDPAR
(26,14),(14,17),-0.112315 # DEPENDENCYPART_GRANDPAR
(26,14),(14,18),-0.532758 # DEPENDENCYPART_GRANDPAR
(26,14),(14,19),-0.0714645 # DEPENDENCYPART_GRANDPAR
(26,14),(14,20),-0.0366035 # DEPENDENCYPART_GRANDPAR
(26,14),(14,21),-0.0595996 # DEPENDENCYPART_GRANDPAR
(26,14),(14,22),0.484851 # DEPENDENCYPART_GRANDPAR
(26,14),(14,23),0.247521 # DEPENDENCYPART_GRANDPAR
(26,14),(14,24),0.51452 # DEPENDENCYPART_GRANDPAR
(26,14),(14,25),0.593543 # DEPENDENCYPART_GRANDPAR
(26,14),(14,26),-1.3082 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,14),(14,27),-0.666928 # DEPENDENCYPART_GRANDPAR
(26,14),(14,28),-0.628553 # DEPENDENCYPART_GRANDPAR
(26,14),(14,29),-0.340752 # DEPENDENCYPART_GRANDPAR
(26,14),(14,31),-0.538082 # DEPENDENCYPART_GRANDPAR
(26,14),(14,32),-0.738769 # DEPENDENCYPART_GRANDPAR
(26,17),(17,14),-0.150906 # DEPENDENCYPART_GRANDPAR
(26,17),(17,16),0.439264 # DEPENDENCYPART_GRANDPAR
(26,18),(18,9),-0.182436 # DEPENDENCYPART_GRANDPAR
(26,18),(18,11),-0.285351 # DEPENDENCYPART_GRANDPAR
(26,18),(18,13),-0.602862 # DEPENDENCYPART_GRANDPAR
(26,18),(18,14),-0.146436 # DEPENDENCYPART_GRANDPAR
(26,18),(18,15),-0.22592 # DEPENDENCYPART_GRANDPAR
(26,18),(18,16),0.45274 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),-0.0636864 # DEPENDENCYPART_GRANDPAR
(26,18),(18,26),-1.36928 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,18),(18,27),-0.730425 # DEPENDENCYPART_GRANDPAR
(26,18),(18,31),-0.599163 # DEPENDENCYPART_GRANDPAR
(26,19),(19,10),-1.07148 # DEPENDENCYPART_GRANDPAR
(26,19),(19,11),-0.318652 # DEPENDENCYPART_GRANDPAR
(26,19),(19,13),-0.616817 # DEPENDENCYPART_GRANDPAR
(26,19),(19,15),-0.212035 # DEPENDENCYPART_GRANDPAR
(26,19),(19,16),0.261702 # DEPENDENCYPART_GRANDPAR
(26,19),(19,17),-0.086499 # DEPENDENCYPART_GRANDPAR
(26,19),(19,18),-0.519627 # DEPENDENCYPART_GRANDPAR
(26,19),(19,20),-0.0969119 # DEPENDENCYPART_GRANDPAR
(26,19),(19,21),-0.120733 # DEPENDENCYPART_GRANDPAR
(26,19),(19,23),0.327146 # DEPENDENCYPART_GRANDPAR
(26,19),(19,26),-1.25035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,19),(19,27),-0.611499 # DEPENDENCYPART_GRANDPAR
(26,19),(19,31),-0.480237 # DEPENDENCYPART_GRANDPAR
(26,20),(20,3),-0.613486 # DEPENDENCYPART_GRANDPAR
(26,20),(20,7),-1.00787 # DEPENDENCYPART_GRANDPAR
(26,20),(20,10),-1.08649 # DEPENDENCYPART_GRANDPAR
(26,20),(20,11),-0.396165 # DEPENDENCYPART_GRANDPAR
(26,20),(20,13),-0.631829 # DEPENDENCYPART_GRANDPAR
(26,20),(20,14),-0.318667 # DEPENDENCYPART_GRANDPAR
(26,20),(20,15),-0.362598 # DEPENDENCYPART_GRANDPAR
(26,20),(20,16),0.230048 # DEPENDENCYPART_GRANDPAR
(26,20),(20,17),-0.101171 # DEPENDENCYPART_GRANDPAR
(26,20),(20,18),-0.535623 # DEPENDENCYPART_GRANDPAR
(26,20),(20,19),-0.143471 # DEPENDENCYPART_GRANDPAR
(26,20),(20,21),-0.137942 # DEPENDENCYPART_GRANDPAR
(26,20),(20,23),0.301748 # DEPENDENCYPART_GRANDPAR
(26,20),(20,24),0.402324 # DEPENDENCYPART_GRANDPAR
(26,20),(20,25),0.481347 # DEPENDENCYPART_GRANDPAR
(26,20),(20,26),-1.29763 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,20),(20,27),-0.658772 # DEPENDENCYPART_GRANDPAR
(26,20),(20,28),-0.588651 # DEPENDENCYPART_GRANDPAR
(26,20),(20,29),-0.372071 # DEPENDENCYPART_GRANDPAR
(26,20),(20,30),-0.430308 # DEPENDENCYPART_GRANDPAR
(26,20),(20,31),-0.52751 # DEPENDENCYPART_GRANDPAR
(26,20),(20,32),-0.737559 # DEPENDENCYPART_GRANDPAR
(26,21),(21,10),-1.10468 # DEPENDENCYPART_GRANDPAR
(26,21),(21,13),-0.650023 # DEPENDENCYPART_GRANDPAR
(26,21),(21,14),-0.251498 # DEPENDENCYPART_GRANDPAR
(26,21),(21,15),-0.262724 # DEPENDENCYPART_GRANDPAR
(26,21),(21,17),-0.119402 # DEPENDENCYPART_GRANDPAR
(26,21),(21,18),-0.55382 # DEPENDENCYPART_GRANDPAR
(26,21),(21,19),-0.119868 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.160758 # DEPENDENCYPART_GRANDPAR
(26,21),(21,23),0.294406 # DEPENDENCYPART_GRANDPAR
(26,21),(21,24),0.453802 # DEPENDENCYPART_GRANDPAR
(26,21),(21,25),0.532824 # DEPENDENCYPART_GRANDPAR
(26,21),(21,26),-1.24226 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,21),(21,27),-0.603406 # DEPENDENCYPART_GRANDPAR
(26,21),(21,28),-0.577439 # DEPENDENCYPART_GRANDPAR
(26,21),(21,29),-0.354968 # DEPENDENCYPART_GRANDPAR
(26,21),(21,31),-0.472144 # DEPENDENCYPART_GRANDPAR
(26,21),(21,32),-0.728465 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),0.389857 # DEPENDENCYPART_GRANDPAR
(26,23),(23,16),0.443186 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),-0.13985 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),-0.140937 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),0.652493 # DEPENDENCYPART_GRANDPAR
(26,23),(23,31),-0.599186 # DEPENDENCYPART_GRANDPAR
(26,24),(24,3),-0.446307 # DEPENDENCYPART_GRANDPAR
(26,24),(24,6),-0.258856 # DEPENDENCYPART_GRANDPAR
(26,24),(24,7),-0.834766 # DEPENDENCYPART_GRANDPAR
(26,24),(24,9),-0.0484654 # DEPENDENCYPART_GRANDPAR
(26,24),(24,10),-0.920331 # DEPENDENCYPART_GRANDPAR
(26,24),(24,11),-0.22543 # DEPENDENCYPART_GRANDPAR
(26,24),(24,13),-0.465668 # DEPENDENCYPART_GRANDPAR
(26,24),(24,14),-0.133026 # DEPENDENCYPART_GRANDPAR
(26,24),(24,15),-0.159773 # DEPENDENCYPART_GRANDPAR
(26,24),(24,17),0.0786808 # DEPENDENCYPART_GRANDPAR
(26,24),(24,18),-0.373416 # DEPENDENCYPART_GRANDPAR
(26,24),(24,19),0.0477247 # DEPENDENCYPART_GRANDPAR
(26,24),(24,20),-0.0437633 # DEPENDENCYPART_GRANDPAR
(26,24),(24,21),0.00237122 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),0.640745 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),0.415559 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),0.548955 # DEPENDENCYPART_GRANDPAR
(26,24),(24,28),-0.59691 # DEPENDENCYPART_GRANDPAR
(26,24),(24,29),-0.389218 # DEPENDENCYPART_GRANDPAR
(26,24),(24,31),-0.536628 # DEPENDENCYPART_GRANDPAR
(26,25),(25,14),-0.137192 # DEPENDENCYPART_GRANDPAR
(26,25),(25,17),0.0745148 # DEPENDENCYPART_GRANDPAR
(26,25),(25,18),-0.377582 # DEPENDENCYPART_GRANDPAR
(26,25),(25,19),0.0435586 # DEPENDENCYPART_GRANDPAR
(26,25),(25,20),-0.0479294 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),-0.00218971 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),0.636578 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),0.411393 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),0.430612 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.389218 # DEPENDENCYPART_GRANDPAR
(26,29),(29,21),-0.446039 # DEPENDENCYPART_GRANDPAR
(26,29),(29,23),-0.0765495 # DEPENDENCYPART_GRANDPAR
(26,29),(29,26),-0.840539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,29),(29,27),-0.201685 # DEPENDENCYPART_GRANDPAR
(26,29),(29,28),-0.231388 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.230222 # DEPENDENCYPART_GRANDPAR
(26,29),(29,32),-0.480141 # DEPENDENCYPART_GRANDPAR
(26,31),(31,17),-0.555385 # DEPENDENCYPART_GRANDPAR
(26,31),(31,18),-0.98067 # DEPENDENCYPART_GRANDPAR
(26,31),(31,20),-0.481499 # DEPENDENCYPART_GRANDPAR
(26,31),(31,21),-0.483117 # DEPENDENCYPART_GRANDPAR
(26,31),(31,22),0.0787526 # DEPENDENCYPART_GRANDPAR
(26,31),(31,23),-0.197595 # DEPENDENCYPART_GRANDPAR
(26,31),(31,24),-0.0841316 # DEPENDENCYPART_GRANDPAR
(26,31),(31,25),-0.00510795 # DEPENDENCYPART_GRANDPAR
(26,31),(31,26),-0.771348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,31),(31,27),-0.132494 # DEPENDENCYPART_GRANDPAR
(26,31),(31,28),-0.219711 # DEPENDENCYPART_GRANDPAR
(26,31),(31,29),0.031562 # DEPENDENCYPART_GRANDPAR
(26,31),(31,30),-0.0240063 # DEPENDENCYPART_GRANDPAR
(26,31),(31,32),-0.373946 # DEPENDENCYPART_GRANDPAR
(27,17),(17,14),-0.118518 # DEPENDENCYPART_GRANDPAR
(27,17),(17,16),-0.0856594 # DEPENDENCYPART_GRANDPAR
(27,18),(18,9),-0.39233 # DEPENDENCYPART_GRANDPAR
(27,18),(18,11),-0.572785 # DEPENDENCYPART_GRANDPAR
(27,18),(18,13),-0.792922 # DEPENDENCYPART_GRANDPAR
(27,18),(18,14),-0.114048 # DEPENDENCYPART_GRANDPAR
(27,18),(18,15),-0.182544 # DEPENDENCYPART_GRANDPAR
(27,18),(18,16),-0.0721835 # DEPENDENCYPART_GRANDPAR
(27,18),(18,17),-0.248845 # DEPENDENCYPART_GRANDPAR
(27,18),(18,26),-0.851331 # DEPENDENCYPART_GRANDPAR
(27,18),(18,27),-1.25631 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,18),(18,31),-0.498769 # DEPENDENCYPART_GRANDPAR
(27,19),(19,10),-1.26648 # DEPENDENCYPART_GRANDPAR
(27,19),(19,11),-0.606527 # DEPENDENCYPART_GRANDPAR
(27,19),(19,13),-0.807318 # DEPENDENCYPART_GRANDPAR
(27,19),(19,15),-0.169099 # DEPENDENCYPART_GRANDPAR
(27,19),(19,16),-0.264543 # DEPENDENCYPART_GRANDPAR
(27,19),(19,17),-0.272097 # DEPENDENCYPART_GRANDPAR
(27,19),(19,18),-0.658368 # DEPENDENCYPART_GRANDPAR
(27,19),(19,20),-0.0312441 # DEPENDENCYPART_GRANDPAR
(27,19),(19,21),-0.232927 # DEPENDENCYPART_GRANDPAR
(27,19),(19,23),0.0559326 # DEPENDENCYPART_GRANDPAR
(27,19),(19,26),-0.924346 # DEPENDENCYPART_GRANDPAR
(27,19),(19,27),-1.13738 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,19),(19,31),-0.379842 # DEPENDENCYPART_GRANDPAR
(27,20),(20,3),-0.686943 # DEPENDENCYPART_GRANDPAR
(27,20),(20,7),-1.06513 # DEPENDENCYPART_GRANDPAR
(27,20),(20,10),-1.2815 # DEPENDENCYPART_GRANDPAR
(27,20),(20,11),-0.68404 # DEPENDENCYPART_GRANDPAR
(27,20),(20,13),-0.82233 # DEPENDENCYPART_GRANDPAR
(27,20),(20,14),-0.28672 # DEPENDENCYPART_GRANDPAR
(27,20),(20,15),-0.319662 # DEPENDENCYPART_GRANDPAR
(27,20),(20,16),-0.296197 # DEPENDENCYPART_GRANDPAR
(27,20),(20,17),-0.286769 # DEPENDENCYPART_GRANDPAR
(27,20),(20,18),-0.674364 # DEPENDENCYPART_GRANDPAR
(27,20),(20,19),-0.304362 # DEPENDENCYPART_GRANDPAR
(27,20),(20,21),-0.250136 # DEPENDENCYPART_GRANDPAR
(27,20),(20,23),0.0305347 # DEPENDENCYPART_GRANDPAR
(27,20),(20,24),0.0942527 # DEPENDENCYPART_GRANDPAR
(27,20),(20,25),0.240539 # DEPENDENCYPART_GRANDPAR
(27,20),(20,26),-0.949716 # DEPENDENCYPART_GRANDPAR
(27,20),(20,27),-1.18465 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,20),(20,28),-0.534528 # DEPENDENCYPART_GRANDPAR
(27,20),(20,29),-0.175001 # DEPENDENCYPART_GRANDPAR
(27,20),(20,30),-0.197879 # DEPENDENCYPART_GRANDPAR
(27,20),(20,31),-0.427115 # DEPENDENCYPART_GRANDPAR
(27,20),(20,32),-0.670032 # DEPENDENCYPART_GRANDPAR
(27,22),(22,24),0.0817854 # DEPENDENCYPART_GRANDPAR
(27,23),(23,16),-0.0817379 # DEPENDENCYPART_GRANDPAR
(27,23),(23,20),-0.0737415 # DEPENDENCYPART_GRANDPAR
(27,23),(23,21),-0.25269 # DEPENDENCYPART_GRANDPAR
(27,23),(23,22),0.168284 # DEPENDENCYPART_GRANDPAR
(27,23),(23,31),-0.498791 # DEPENDENCYPART_GRANDPAR
(27,24),(24,3),-0.519764 # DEPENDENCYPART_GRANDPAR
(27,24),(24,6),-0.327739 # DEPENDENCYPART_GRANDPAR
(27,24),(24,7),-0.892028 # DEPENDENCYPART_GRANDPAR
(27,24),(24,9),-0.2588 # DEPENDENCYPART_GRANDPAR
(27,24),(24,10),-1.11533 # DEPENDENCYPART_GRANDPAR
(27,24),(24,11),-0.513305 # DEPENDENCYPART_GRANDPAR
(27,24),(24,13),-0.656169 # DEPENDENCYPART_GRANDPAR
(27,24),(24,14),-0.101078 # DEPENDENCYPART_GRANDPAR
(27,24),(24,15),-0.116838 # DEPENDENCYPART_GRANDPAR
(27,24),(24,17),-0.106918 # DEPENDENCYPART_GRANDPAR
(27,24),(24,18),-0.512157 # DEPENDENCYPART_GRANDPAR
(27,24),(24,19),-0.113165 # DEPENDENCYPART_GRANDPAR
(27,24),(24,20),0.0219045 # DEPENDENCYPART_GRANDPAR
(27,24),(24,21),-0.109823 # DEPENDENCYPART_GRANDPAR
(27,24),(24,22),0.155215 # DEPENDENCYPART_GRANDPAR
(27,24),(24,23),0.144346 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),0.308148 # DEPENDENCYPART_GRANDPAR
(27,24),(24,28),-0.542787 # DEPENDENCYPART_GRANDPAR
(27,24),(24,29),-0.192148 # DEPENDENCYPART_GRANDPAR
(27,24),(24,31),-0.436233 # DEPENDENCYPART_GRANDPAR
(27,25),(25,14),-0.105244 # DEPENDENCYPART_GRANDPAR
(27,25),(25,17),-0.111084 # DEPENDENCYPART_GRANDPAR
(27,25),(25,18),-0.516323 # DEPENDENCYPART_GRANDPAR
(27,25),(25,19),-0.117332 # DEPENDENCYPART_GRANDPAR
(27,25),(25,20),0.0177385 # DEPENDENCYPART_GRANDPAR
(27,25),(25,21),-0.114384 # DEPENDENCYPART_GRANDPAR
(27,25),(25,22),0.151048 # DEPENDENCYPART_GRANDPAR
(27,25),(25,23),0.14018 # DEPENDENCYPART_GRANDPAR
(27,25),(25,24),0.122541 # DEPENDENCYPART_GRANDPAR
(27,25),(25,29),-0.192148 # DEPENDENCYPART_GRANDPAR
(27,26),(26,9),-0.393485 # DEPENDENCYPART_GRANDPAR
(27,26),(26,14),-0.114046 # DEPENDENCYPART_GRANDPAR
(27,26),(26,15),-0.182542 # DEPENDENCYPART_GRANDPAR
(27,26),(26,16),-0.0708458 # DEPENDENCYPART_GRANDPAR
(27,26),(26,17),-0.251174 # DEPENDENCYPART_GRANDPAR
(27,26),(26,18),-0.643957 # DEPENDENCYPART_GRANDPAR
(27,26),(26,19),-0.248208 # DEPENDENCYPART_GRANDPAR
(27,26),(26,20),-0.0725253 # DEPENDENCYPART_GRANDPAR
(27,26),(26,21),-0.25155 # DEPENDENCYPART_GRANDPAR
(27,26),(26,22),0.179176 # DEPENDENCYPART_GRANDPAR
(27,26),(26,23),0.00927825 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),0.0709833 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),0.217197 # DEPENDENCYPART_GRANDPAR
(27,26),(26,29),-0.213843 # DEPENDENCYPART_GRANDPAR
(27,26),(26,31),-0.498769 # DEPENDENCYPART_GRANDPAR
(27,29),(29,21),-0.558233 # DEPENDENCYPART_GRANDPAR
(27,29),(29,23),-0.347763 # DEPENDENCYPART_GRANDPAR
(27,29),(29,26),-1.32804 # DEPENDENCYPART_GRANDPAR
(27,29),(29,27),-0.727566 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,29),(29,28),-0.177265 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),-0.129828 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.412614 # DEPENDENCYPART_GRANDPAR
(27,30),(30,26),-1.32804 # DEPENDENCYPART_GRANDPAR
(27,30),(30,27),-0.727565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,30),(30,28),-0.177265 # DEPENDENCYPART_GRANDPAR
(27,30),(30,29),0.262626 # DEPENDENCYPART_GRANDPAR
(27,31),(31,17),-0.740983 # DEPENDENCYPART_GRANDPAR
(27,31),(31,18),-1.11941 # DEPENDENCYPART_GRANDPAR
(27,31),(31,20),-0.415831 # DEPENDENCYPART_GRANDPAR
(27,31),(31,21),-0.595311 # DEPENDENCYPART_GRANDPAR
(27,31),(31,22),-0.40389 # DEPENDENCYPART_GRANDPAR
(27,31),(31,23),-0.468808 # DEPENDENCYPART_GRANDPAR
(27,31),(31,24),-0.392203 # DEPENDENCYPART_GRANDPAR
(27,31),(31,25),-0.245916 # DEPENDENCYPART_GRANDPAR
(27,31),(31,26),-1.44909 # DEPENDENCYPART_GRANDPAR
(27,31),(31,27),-0.658375 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,31),(31,28),-0.165588 # DEPENDENCYPART_GRANDPAR
(27,31),(31,29),0.228632 # DEPENDENCYPART_GRANDPAR
(27,31),(31,30),0.208423 # DEPENDENCYPART_GRANDPAR
(27,31),(31,32),-0.305978 # DEPENDENCYPART_GRANDPAR
(29,21),(21,10),-0.459258 # DEPENDENCYPART_GRANDPAR
(29,21),(21,13),-0.301504 # DEPENDENCYPART_GRANDPAR
(29,21),(21,14),-0.367628 # DEPENDENCYPART_GRANDPAR
(29,21),(21,15),-0.33907 # DEPENDENCYPART_GRANDPAR
(29,21),(21,17),-0.290454 # DEPENDENCYPART_GRANDPAR
(29,21),(21,18),-0.528824 # DEPENDENCYPART_GRANDPAR
(29,21),(21,19),-0.276994 # DEPENDENCYPART_GRANDPAR
(29,21),(21,20),-0.222702 # DEPENDENCYPART_GRANDPAR
(29,21),(21,23),-0.284061 # DEPENDENCYPART_GRANDPAR
(29,21),(21,24),-0.44477 # DEPENDENCYPART_GRANDPAR
(29,21),(21,25),-0.426901 # DEPENDENCYPART_GRANDPAR
(29,21),(21,26),-0.376854 # DEPENDENCYPART_GRANDPAR
(29,21),(21,27),-0.329792 # DEPENDENCYPART_GRANDPAR
(29,21),(21,28),-0.288875 # DEPENDENCYPART_GRANDPAR
(29,21),(21,29),-0.704859 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,21),(21,31),-0.116009 # DEPENDENCYPART_GRANDPAR
(29,21),(21,32),-0.528812 # DEPENDENCYPART_GRANDPAR
(29,23),(23,16),-0.145137 # DEPENDENCYPART_GRANDPAR
(29,23),(23,20),-0.23189 # DEPENDENCYPART_GRANDPAR
(29,23),(23,21),-0.268139 # DEPENDENCYPART_GRANDPAR
(29,23),(23,22),-0.12541 # DEPENDENCYPART_GRANDPAR
(29,23),(23,31),-0.199402 # DEPENDENCYPART_GRANDPAR
(29,26),(26,9),-0.356222 # DEPENDENCYPART_GRANDPAR
(29,26),(26,14),-0.312132 # DEPENDENCYPART_GRANDPAR
(29,26),(26,15),-0.33806 # DEPENDENCYPART_GRANDPAR
(29,26),(26,16),-0.1397 # DEPENDENCYPART_GRANDPAR
(29,26),(26,17),-0.24949 # DEPENDENCYPART_GRANDPAR
(29,26),(26,18),-0.491684 # DEPENDENCYPART_GRANDPAR
(29,26),(26,19),-0.283784 # DEPENDENCYPART_GRANDPAR
(29,26),(26,20),-0.231816 # DEPENDENCYPART_GRANDPAR
(29,26),(26,21),-0.268139 # DEPENDENCYPART_GRANDPAR
(29,26),(26,22),-0.119973 # DEPENDENCYPART_GRANDPAR
(29,26),(26,23),-0.245921 # DEPENDENCYPART_GRANDPAR
(29,26),(26,24),-0.442571 # DEPENDENCYPART_GRANDPAR
(29,26),(26,25),-0.424726 # DEPENDENCYPART_GRANDPAR
(29,26),(26,29),-0.724319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,26),(26,31),-0.199402 # DEPENDENCYPART_GRANDPAR
(29,27),(27,15),-0.338061 # DEPENDENCYPART_GRANDPAR
(29,27),(27,16),-0.136646 # DEPENDENCYPART_GRANDPAR
(29,27),(27,17),-0.251667 # DEPENDENCYPART_GRANDPAR
(29,27),(27,18),-0.49386 # DEPENDENCYPART_GRANDPAR
(29,27),(27,19),-0.283784 # DEPENDENCYPART_GRANDPAR
(29,27),(27,20),-0.231817 # DEPENDENCYPART_GRANDPAR
(29,27),(27,22),-0.116919 # DEPENDENCYPART_GRANDPAR
(29,27),(27,23),-0.248098 # DEPENDENCYPART_GRANDPAR
(29,27),(27,24),-0.442571 # DEPENDENCYPART_GRANDPAR
(29,27),(27,25),-0.424726 # DEPENDENCYPART_GRANDPAR
(29,27),(27,26),-0.341563 # DEPENDENCYPART_GRANDPAR
(29,27),(27,28),-0.250656 # DEPENDENCYPART_GRANDPAR
(29,27),(27,29),-0.724319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(29,27),(27,30),-0.182811 # DEPENDENCYPART_GRANDPAR
(29,27),(27,31),-0.199402 # DEPENDENCYPART_GRANDPAR
(29,27),(27,32),-0.531427 # DEPENDENCYPART_GRANDPAR
(29,31),(31,17),-0.704169 # DEPENDENCYPART_GRANDPAR
(29,31),(31,18),-0.943635 # DEPENDENCYPART_GRANDPAR
(29,31),(31,20),-0.554682 # DEPENDENCYPART_GRANDPAR
(29,31),(31,21),-0.571737 # DEPENDENCYPART_GRANDPAR
(29,31),(31,22),-0.518723 # DEPENDENCYPART_GRANDPAR
(29,31),(31,23),-0.698544 # DEPENDENCYPART_GRANDPAR
(29,31),(31,24),-0.841169 # DEPENDENCYPART_GRANDPAR
(29,31),(31,25),-0.823299 # DEPENDENCYPART_GRANDPAR
(29,31),(31,26),-0.791337 # DEPENDENCYPART_GRANDPAR
(29,31),(31,27),-0.744264 # DEPENDENCYPART_GRANDPAR
(29,31),(31,28),-0.607153 # DEPENDENCYPART_GRANDPAR
