# _root_ A Gellért_Szálló igazgatója szerint Budapesten és környékén olyan sok panzió épült , hogy azokban hét-nyolcszor annyi férőhely van , mint a Gellértben .
#goldHeads=2,3,4,11,11,11,11,10,10,11,0,11,11,18,17,17,18,11,18,18,22,14,11,
#predictedHeads=2,3,4,11,11,11,11,10,10,11,0,11,11,18,18,17,18,11,18,18,22,14,11,
(13,20),(20,7),-0.929848 # DEPENDENCYPART_GRANDPAR
(13,20),(20,8),-0.654533 # DEPENDENCYPART_GRANDPAR
(13,20),(20,10),-0.809696 # DEPENDENCYPART_GRANDPAR
(13,20),(20,11),-1.13541 # DEPENDENCYPART_GRANDPAR
(13,20),(20,12),-0.849841 # DEPENDENCYPART_GRANDPAR
(13,20),(20,13),-0.253646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,20),(20,14),0.115961 # DEPENDENCYPART_GRANDPAR
(13,20),(20,16),-0.0690009 # DEPENDENCYPART_GRANDPAR
(13,20),(20,17),0.284839 # DEPENDENCYPART_GRANDPAR
(13,20),(20,18),0.204978 # DEPENDENCYPART_GRANDPAR
(13,20),(20,19),0.297988 # DEPENDENCYPART_GRANDPAR
(13,20),(20,22),0.20799 # DEPENDENCYPART_GRANDPAR
(13,20),(20,23),-0.424505 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.452908 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.552852 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.604645 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.413505 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.62868 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.392814 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.555712 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.384351 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.33116 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.366532 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.654361 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.521853 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-0.778025 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.27462 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.573643 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.410305 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.890665 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.708787 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-0.468188 # DEPENDENCYPART_GRANDPAR
(14,11),(11,22),-0.589604 # DEPENDENCYPART_GRANDPAR
(14,11),(11,23),-0.822804 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.745347 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.800671 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.531857 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.814781 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.512848 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.747038 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.499286 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.562674 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.771643 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.824588 # DEPENDENCYPART_GRANDPAR
(14,13),(13,15),-0.26553 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.363793 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.857952 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.628828 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.368276 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-0.78152 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.744257 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.843121 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.996558 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.00551 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.941672 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.337188 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,17),0.0509242 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.438037 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.298985 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.128375 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.460613 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.723141 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-0.789192 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.858929 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.952863 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.89055 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.370269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),0.0765249 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.0396836 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.357227 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.0887446 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.139615 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.48855 # DEPENDENCYPART_GRANDPAR
(14,17),(17,4),-0.823245 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.781088 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-0.761766 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-1.00905 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-1.02142 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.948561 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.317188 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),0.134133 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.109194 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.0681071 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-1.11895 # DEPENDENCYPART_GRANDPAR
(14,18),(18,3),-1.17384 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-0.841146 # DEPENDENCYPART_GRANDPAR
(14,18),(18,5),-1.18718 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-0.853889 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-1.12053 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.822536 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.759408 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.934612 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-1.0991 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-1.10336 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-1.07392 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.28492 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.173102 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.0859639 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.197531 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.338895 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),0.0464243 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.0072546 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.0571934 # DEPENDENCYPART_GRANDPAR
(14,18),(18,23),-0.385876 # DEPENDENCYPART_GRANDPAR
(14,20),(20,2),-1.07155 # DEPENDENCYPART_GRANDPAR
(14,20),(20,3),-1.12469 # DEPENDENCYPART_GRANDPAR
(14,20),(20,4),-0.820857 # DEPENDENCYPART_GRANDPAR
(14,20),(20,5),-1.14275 # DEPENDENCYPART_GRANDPAR
(14,20),(20,6),-0.792298 # DEPENDENCYPART_GRANDPAR
(14,20),(20,7),-1.07285 # DEPENDENCYPART_GRANDPAR
(14,20),(20,8),-0.790925 # DEPENDENCYPART_GRANDPAR
(14,20),(20,10),-0.887212 # DEPENDENCYPART_GRANDPAR
(14,20),(20,11),-1.05269 # DEPENDENCYPART_GRANDPAR
(14,20),(20,12),-1.01741 # DEPENDENCYPART_GRANDPAR
(14,20),(20,13),-0.955475 # DEPENDENCYPART_GRANDPAR
(14,20),(20,14),-0.448332 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,20),(20,16),-0.229932 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),0.0133718 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),-0.497347 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),-0.445458 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.153626 # DEPENDENCYPART_GRANDPAR
(14,20),(20,23),-0.475245 # DEPENDENCYPART_GRANDPAR
(14,22),(22,16),-0.109194 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),0.0750058 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),0.0632913 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.443223 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.412654 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.296858 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.271952 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-0.867155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,18),-0.461024 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.640989 # DEPENDENCYPART_GRANDPAR
(15,9),(9,22),-0.844859 # DEPENDENCYPART_GRANDPAR
(15,9),(9,23),-0.884465 # DEPENDENCYPART_GRANDPAR
(15,10),(10,1),-0.325864 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.419593 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.359234 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.35168 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.394807 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.215587 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.362899 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.271723 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.32899 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.306538 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.372044 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),-0.304247 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.28806 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.346404 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.220498 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.316201 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.262967 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.319546 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.231223 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.318616 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.19749 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.22065 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-0.844637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.510115 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.638297 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.520442 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.695064 # DEPENDENCYPART_GRANDPAR
(15,11),(11,20),-0.787848 # DEPENDENCYPART_GRANDPAR
(15,11),(11,22),-0.89733 # DEPENDENCYPART_GRANDPAR
(15,11),(11,23),-0.893637 # DEPENDENCYPART_GRANDPAR
(15,13),(13,2),-0.467368 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.40481 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.336202 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.437395 # DEPENDENCYPART_GRANDPAR
(15,13),(13,6),-0.258735 # DEPENDENCYPART_GRANDPAR
(15,13),(13,7),-0.410667 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.290489 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.330193 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.306476 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.296781 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.866866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,17),-0.633809 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.519381 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.651056 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.72084 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.884003 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.227444 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.243483 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.867494 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.478852 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.531512 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.324341 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.587637 # DEPENDENCYPART_GRANDPAR
(15,14),(14,20),-0.656933 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.790545 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.88595 # DEPENDENCYPART_GRANDPAR
(15,17),(17,4),-0.683071 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.614464 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.709195 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.594047 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-0.583037 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.540445 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.567693 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.487515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),-0.151522 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.467795 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.837077 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.775798 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.666751 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.807971 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.627717 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.78064 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.618466 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.674938 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.698244 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.651371 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.628407 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.632227 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.563093 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.498629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.18528 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.243408 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.288488 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.326061 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.334477 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.436079 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.480575 # DEPENDENCYPART_GRANDPAR
(15,22),(22,16),-0.151522 # DEPENDENCYPART_GRANDPAR
(15,22),(22,20),-0.365705 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.38312 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.48069 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.655941 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.637764 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.379101 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.80879 # DEPENDENCYPART_GRANDPAR
(16,6),(6,7),-0.660531 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.446648 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.203509 # DEPENDENCYPART_GRANDPAR
(16,6),(6,10),-0.313221 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.503779 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.451292 # DEPENDENCYPART_GRANDPAR
(16,6),(6,13),-0.494161 # DEPENDENCYPART_GRANDPAR
(16,6),(6,14),-0.494402 # DEPENDENCYPART_GRANDPAR
(16,6),(6,15),-0.248099 # DEPENDENCYPART_GRANDPAR
(16,6),(6,16),-0.785462 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,6),(6,18),-0.916549 # DEPENDENCYPART_GRANDPAR
(16,6),(6,19),-0.555025 # DEPENDENCYPART_GRANDPAR
(16,6),(6,20),-0.464867 # DEPENDENCYPART_GRANDPAR
(16,6),(6,22),-0.625831 # DEPENDENCYPART_GRANDPAR
(16,6),(6,23),-0.722462 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.381122 # DEPENDENCYPART_GRANDPAR
(16,10),(10,2),-0.564595 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.548214 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-0.326036 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.722617 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.34567 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.625216 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.320048 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.11388 # DEPENDENCYPART_GRANDPAR
(16,11),(11,1),-0.363179 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.506063 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.483953 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.257583 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.665292 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.336926 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.567846 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.29957 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.0828292 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.214232 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.345771 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.322689 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.274861 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.0809928 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-0.81663 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.602076 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.943993 # DEPENDENCYPART_GRANDPAR
(16,11),(11,19),-0.637765 # DEPENDENCYPART_GRANDPAR
(16,11),(11,20),-0.568058 # DEPENDENCYPART_GRANDPAR
(16,11),(11,22),-0.682159 # DEPENDENCYPART_GRANDPAR
(16,11),(11,23),-0.76483 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.699675 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),-0.681096 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.3757 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.852511 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),-0.456125 # DEPENDENCYPART_GRANDPAR
(16,13),(13,7),-0.76029 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.411811 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.411491 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.618833 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.513253 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.249478 # DEPENDENCYPART_GRANDPAR
(16,13),(13,17),-0.555431 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.911148 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.557673 # DEPENDENCYPART_GRANDPAR
(16,13),(13,20),-0.468013 # DEPENDENCYPART_GRANDPAR
(16,13),(13,23),-0.723414 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.543611 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.515829 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.20315 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-0.745302 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.449795 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.713938 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.492654 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.402394 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.529879 # DEPENDENCYPART_GRANDPAR
(16,14),(14,23),-0.723814 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.180708 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.333148 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.486133 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.379683 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.42976 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.41375 # DEPENDENCYPART_GRANDPAR
(16,15),(15,17),-0.499668 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.846065 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.542619 # DEPENDENCYPART_GRANDPAR
(16,15),(15,22),-0.579751 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.719012 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-0.66671 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.690905 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.513899 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.861342 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.709279 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.742515 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.783838 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.557353 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.349056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,22),-0.159684 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-1.02676 # DEPENDENCYPART_GRANDPAR
(16,20),(20,3),-1.006 # DEPENDENCYPART_GRANDPAR
(16,20),(20,4),-0.664322 # DEPENDENCYPART_GRANDPAR
(16,20),(20,5),-1.18136 # DEPENDENCYPART_GRANDPAR
(16,20),(20,6),-0.734918 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-1.08698 # DEPENDENCYPART_GRANDPAR
(16,20),(20,8),-0.700742 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-0.736913 # DEPENDENCYPART_GRANDPAR
(16,20),(20,11),-0.904986 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-0.705267 # DEPENDENCYPART_GRANDPAR
(16,20),(20,13),-0.749429 # DEPENDENCYPART_GRANDPAR
(16,20),(20,14),-0.785682 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.473146 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,17),-0.19079 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.552831 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.378084 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.245158 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.416972 # DEPENDENCYPART_GRANDPAR
(16,22),(22,16),-0.349056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,22),(22,20),-0.02482 # DEPENDENCYPART_GRANDPAR
(16,22),(22,21),0.181098 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-1.66681 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.718863 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.918699 # DEPENDENCYPART_GRANDPAR
(17,4),(4,5),-0.572083 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.471283 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.69118 # DEPENDENCYPART_GRANDPAR
(17,4),(4,9),-0.61188 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.531567 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.811095 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.656205 # DEPENDENCYPART_GRANDPAR
(17,8),(8,11),-0.212533 # DEPENDENCYPART_GRANDPAR
(17,8),(8,12),-0.456339 # DEPENDENCYPART_GRANDPAR
(17,8),(8,14),-0.1562 # DEPENDENCYPART_GRANDPAR
(17,8),(8,16),-0.20679 # DEPENDENCYPART_GRANDPAR
(17,8),(8,17),-0.538677 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,8),(8,18),-0.449004 # DEPENDENCYPART_GRANDPAR
(17,8),(8,19),-0.243062 # DEPENDENCYPART_GRANDPAR
(17,8),(8,23),-0.476568 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.748402 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.868657 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.424378 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.454761 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),-0.134116 # DEPENDENCYPART_GRANDPAR
(17,9),(9,18),-0.568257 # DEPENDENCYPART_GRANDPAR
(17,9),(9,19),-0.326855 # DEPENDENCYPART_GRANDPAR
(17,9),(9,22),-0.447174 # DEPENDENCYPART_GRANDPAR
(17,9),(9,23),-0.558324 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-1.62182 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),-0.722519 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.920226 # DEPENDENCYPART_GRANDPAR
(17,11),(11,4),-0.826696 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.615934 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.579471 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.736435 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.369342 # DEPENDENCYPART_GRANDPAR
