# _root_ gasteizek onartu egingo luke eaeko kuotetara iristen ez den diru kopuru bat , kontuan_hartuz forcem_espainiako langileen prestakuntzarako erakundeak ere eaen jarduten duela , hobetuzekin_batera .
#goldHeads=2,0,2,2,6,7,10,7,7,2,10,10,12,2,16,17,18,21,0,21,0,14,22,21,24,
#predictedHeads=2,0,2,2,6,7,10,7,7,14,10,11,12,2,16,18,18,21,0,21,2,21,22,21,24,
(13,14),(14,18),-0.211026 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.0652992 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.038847 # DEPENDENCYPART_GRANDPAR
(13,21),(21,2),-0.307164 # DEPENDENCYPART_GRANDPAR
(13,21),(21,3),-0.217457 # DEPENDENCYPART_GRANDPAR
(13,21),(21,5),-0.367222 # DEPENDENCYPART_GRANDPAR
(13,21),(21,6),-0.408785 # DEPENDENCYPART_GRANDPAR
(13,21),(21,7),-0.230803 # DEPENDENCYPART_GRANDPAR
(13,21),(21,8),-0.137377 # DEPENDENCYPART_GRANDPAR
(13,21),(21,10),-0.243957 # DEPENDENCYPART_GRANDPAR
(13,21),(21,11),-0.274006 # DEPENDENCYPART_GRANDPAR
(13,21),(21,14),0.0135252 # DEPENDENCYPART_GRANDPAR
(13,21),(21,15),-0.166994 # DEPENDENCYPART_GRANDPAR
(13,21),(21,16),-0.169504 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),-0.177474 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),-0.212031 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.120919 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.22432 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.0383176 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),0.42046 # DEPENDENCYPART_GRANDPAR
(13,21),(21,24),-0.211629 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.42426 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.126419 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),-0.858523 # DEPENDENCYPART_GRANDPAR
(14,2),(2,5),-0.650183 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),-0.353246 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),-0.173671 # DEPENDENCYPART_GRANDPAR
(14,2),(2,8),-0.252529 # DEPENDENCYPART_GRANDPAR
(14,2),(2,9),-0.621086 # DEPENDENCYPART_GRANDPAR
(14,2),(2,10),0.0806981 # DEPENDENCYPART_GRANDPAR
(14,2),(2,11),0.267232 # DEPENDENCYPART_GRANDPAR
(14,2),(2,14),-0.618943 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,2),(2,15),-0.972311 # DEPENDENCYPART_GRANDPAR
(14,2),(2,16),-0.60938 # DEPENDENCYPART_GRANDPAR
(14,2),(2,17),-0.539051 # DEPENDENCYPART_GRANDPAR
(14,2),(2,18),-0.582772 # DEPENDENCYPART_GRANDPAR
(14,2),(2,20),-0.86168 # DEPENDENCYPART_GRANDPAR
(14,2),(2,21),-0.271228 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.451918 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.17156 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),-0.865255 # DEPENDENCYPART_GRANDPAR
(14,3),(3,5),-0.63194 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),-0.335004 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),-0.170866 # DEPENDENCYPART_GRANDPAR
(14,3),(3,8),-0.248594 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),-0.628896 # DEPENDENCYPART_GRANDPAR
(14,3),(3,10),0.0989758 # DEPENDENCYPART_GRANDPAR
(14,3),(3,11),0.285474 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-0.61939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,3),(3,15),-0.962813 # DEPENDENCYPART_GRANDPAR
(14,3),(3,16),-0.599883 # DEPENDENCYPART_GRANDPAR
(14,3),(3,17),-0.529553 # DEPENDENCYPART_GRANDPAR
(14,3),(3,18),-0.573275 # DEPENDENCYPART_GRANDPAR
(14,3),(3,20),-0.852183 # DEPENDENCYPART_GRANDPAR
(14,3),(3,21),-0.271675 # DEPENDENCYPART_GRANDPAR
(14,4),(4,1),-0.555805 # DEPENDENCYPART_GRANDPAR
(14,4),(4,2),-0.200771 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.133402 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),-0.625299 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),-0.771188 # DEPENDENCYPART_GRANDPAR
(14,5),(5,2),-0.0544163 # DEPENDENCYPART_GRANDPAR
(14,5),(5,3),0.00642336 # DEPENDENCYPART_GRANDPAR
(14,5),(5,6),-0.2604 # DEPENDENCYPART_GRANDPAR
(14,5),(5,7),0.0379455 # DEPENDENCYPART_GRANDPAR
(14,6),(6,1),-0.443349 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.0532962 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),0.00754354 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.975365 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),-0.617289 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),0.0314371 # DEPENDENCYPART_GRANDPAR
(14,6),(6,8),-0.278261 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),-0.820834 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.0579951 # DEPENDENCYPART_GRANDPAR
(14,7),(7,1),-0.458895 # DEPENDENCYPART_GRANDPAR
(14,7),(7,2),-0.17204 # DEPENDENCYPART_GRANDPAR
(14,7),(7,3),-0.0888772 # DEPENDENCYPART_GRANDPAR
(14,7),(7,4),-0.91805 # DEPENDENCYPART_GRANDPAR
(14,7),(7,5),-0.634771 # DEPENDENCYPART_GRANDPAR
(14,7),(7,6),-0.302842 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.249242 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),-0.630531 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),0.10422 # DEPENDENCYPART_GRANDPAR
(14,7),(7,11),0.290718 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),-0.242176 # DEPENDENCYPART_GRANDPAR
(14,7),(7,13),-0.150621 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-0.617013 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,7),(7,15),-0.968986 # DEPENDENCYPART_GRANDPAR
(14,7),(7,16),-0.606056 # DEPENDENCYPART_GRANDPAR
(14,7),(7,17),-0.535726 # DEPENDENCYPART_GRANDPAR
(14,7),(7,18),-0.579448 # DEPENDENCYPART_GRANDPAR
(14,7),(7,20),-0.858356 # DEPENDENCYPART_GRANDPAR
(14,7),(7,21),-0.269299 # DEPENDENCYPART_GRANDPAR
(14,7),(7,22),0.226933 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.371835 # DEPENDENCYPART_GRANDPAR
(14,8),(8,10),0.102108 # DEPENDENCYPART_GRANDPAR
(14,8),(8,11),0.305573 # DEPENDENCYPART_GRANDPAR
(14,9),(9,6),-0.399209 # DEPENDENCYPART_GRANDPAR
(14,9),(9,7),-0.176424 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),-0.314194 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),0.103612 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.307082 # DEPENDENCYPART_GRANDPAR
(14,10),(10,1),-0.434759 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.041224 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),0.0196157 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.608699 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.276182 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.0224225 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.293213 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.742055 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),0.517927 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),0.0433168 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.0980724 # DEPENDENCYPART_GRANDPAR
(14,10),(10,15),-0.820041 # DEPENDENCYPART_GRANDPAR
(14,10),(10,16),-0.457111 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.444918 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),0.00474404 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.618858 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.286342 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.0372941 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.30403 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.752411 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),0.0527459 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.0583477 # DEPENDENCYPART_GRANDPAR
(14,11),(11,13),-0.16732 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-0.530509 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.820211 # DEPENDENCYPART_GRANDPAR
(14,11),(11,16),-0.457281 # DEPENDENCYPART_GRANDPAR
(14,11),(11,21),-0.182765 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),0.118876 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.329135 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.201286 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.763985 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.640297 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,21),-0.292557 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.24132 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),-0.270586 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.160567 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.222832 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.507212 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-0.0667031 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),0.142133 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.391016 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.24132 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.275263 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.597084 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.179301 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.241566 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.3353 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.525946 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),0.470456 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),0.0287336 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.391016 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.24132 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.273027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.597304 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.229971 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.231279 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),0.336884 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.515659 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),0.471399 # DEPENDENCYPART_GRANDPAR
(14,17),(17,25),0.0251088 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.391016 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.24132 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.27536 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.598365 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.231032 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.165362 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),0.337593 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.505193 # DEPENDENCYPART_GRANDPAR
(14,18),(18,21),-0.00128479 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),0.473225 # DEPENDENCYPART_GRANDPAR
(14,18),(18,24),-0.67408 # DEPENDENCYPART_GRANDPAR
(14,18),(18,25),0.0290565 # DEPENDENCYPART_GRANDPAR
(14,21),(21,2),-0.339871 # DEPENDENCYPART_GRANDPAR
(14,21),(21,3),-0.273703 # DEPENDENCYPART_GRANDPAR
(14,21),(21,5),-0.959995 # DEPENDENCYPART_GRANDPAR
(14,21),(21,6),-0.6526 # DEPENDENCYPART_GRANDPAR
(14,21),(21,7),-0.316398 # DEPENDENCYPART_GRANDPAR
(14,21),(21,8),-0.519697 # DEPENDENCYPART_GRANDPAR
(14,21),(21,10),-0.236499 # DEPENDENCYPART_GRANDPAR
(14,21),(21,11),-0.0274882 # DEPENDENCYPART_GRANDPAR
(14,21),(21,14),-0.456908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,21),(21,15),-0.645886 # DEPENDENCYPART_GRANDPAR
(14,21),(21,16),-0.284467 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),-0.21473 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.263283 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),0.281847 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.538106 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),0.580153 # DEPENDENCYPART_GRANDPAR
(14,21),(21,23),-0.224927 # DEPENDENCYPART_GRANDPAR
(14,21),(21,24),-0.675855 # DEPENDENCYPART_GRANDPAR
(14,22),(22,17),-0.1629 # DEPENDENCYPART_GRANDPAR
(14,22),(22,18),-0.211697 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.485867 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.232447 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),0.460405 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.169656 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.388599 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.590674 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.494062 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-1.377 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.245888 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.662427 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.84123 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),0.0238112 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.138494 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.156027 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.136598 # DEPENDENCYPART_GRANDPAR
(15,16),(16,22),-0.771513 # DEPENDENCYPART_GRANDPAR
(15,16),(16,25),-0.115058 # DEPENDENCYPART_GRANDPAR
(15,17),(17,12),-1.40131 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.270199 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.68674 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.83743 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.15839 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.113973 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.165511 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),-0.112077 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.763424 # DEPENDENCYPART_GRANDPAR
(15,17),(17,25),-0.111462 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-1.40131 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.270198 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.686736 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.836511 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.15931 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.152242 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),0.165363 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.106501 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.106364 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.763162 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.911253 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.109081 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.150441 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.00657162 # DEPENDENCYPART_GRANDPAR
(16,10),(10,1),-0.697554 # DEPENDENCYPART_GRANDPAR
(16,10),(10,2),-0.390381 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.340411 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.284813 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.558351 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.270632 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.2091 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),0.294743 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.0668205 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.304852 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.160452 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),0.37814 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-0.789539 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,1),-0.674016 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.323699 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.261274 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.534813 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.25392 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.194209 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),0.310014 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.406006 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.323645 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.165498 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.0964426 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),0.308941 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-0.789931 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,21),-0.518525 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),-0.381476 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.245739 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.120869 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),0.328118 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),-0.0829663 # DEPENDENCYPART_GRANDPAR
(16,13),(13,21),-0.541637 # DEPENDENCYPART_GRANDPAR
(16,14),(14,2),-0.413067 # DEPENDENCYPART_GRANDPAR
(16,14),(14,3),-0.348997 # DEPENDENCYPART_GRANDPAR
(16,14),(14,4),-1.27836 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.15928 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.39604 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.282424 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.183206 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),0.371395 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.172516 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.0866785 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.416905 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),0.00552364 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),0.201762 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-0.808452 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.646221 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.718233 # DEPENDENCYPART_GRANDPAR
(16,14),(14,21),-0.569145 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-1.00047 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),0.0144682 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.788824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.626593 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.698438 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-0.577916 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.69818 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.263401 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.605943 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.117607 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.334192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),-0.370254 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.0461639 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.254775 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.875463 # DEPENDENCYPART_GRANDPAR
(16,17),(17,25),-0.154273 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.698179 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.2634 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.60594 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.117678 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.333272 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.195124 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.0463112 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.249199 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-0.248324 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),-0.8752 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.548132 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.151892 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.287867 # DEPENDENCYPART_GRANDPAR
(16,20),(20,17),-0.196925 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.269379 # DEPENDENCYPART_GRANDPAR
(16,22),(22,17),-0.245502 # DEPENDENCYPART_GRANDPAR
(16,22),(22,18),-0.317277 # DEPENDENCYPART_GRANDPAR
(16,22),(22,20),-0.198954 # DEPENDENCYPART_GRANDPAR
(16,22),(22,23),0.0576568 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.575493 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.489359 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.266828 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),0.0933631 # DEPENDENCYPART_GRANDPAR
(17,13),(13,14),0.0257025 # DEPENDENCYPART_GRANDPAR
(17,13),(13,21),-0.416871 # DEPENDENCYPART_GRANDPAR
(17,14),(14,2),-0.514005 # DEPENDENCYPART_GRANDPAR
(17,14),(14,3),-0.294182 # DEPENDENCYPART_GRANDPAR
(17,14),(14,4),-2.1822 # DEPENDENCYPART_GRANDPAR
(17,14),(14,5),-0.184966 # DEPENDENCYPART_GRANDPAR
(17,14),(14,6),-0.533995 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.39657 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.172268 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),0.136641 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.366533 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.330299 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-1.54192 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.145808 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),0.00549581 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.137033 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-0.874411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.596503 # DEPENDENCYPART_GRANDPAR
(17,14),(14,21),-0.444379 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.935617 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.153313 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.0182494 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.854651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.576576 # DEPENDENCYPART_GRANDPAR
(17,15),(15,20),-0.477276 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.646733 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.5122 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-1.55982 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.158464 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.241134 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.0199315 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.795147 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.517073 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.211904 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.417772 # DEPENDENCYPART_GRANDPAR
(17,16),(16,22),-0.870396 # DEPENDENCYPART_GRANDPAR
(17,16),(16,25),-0.437714 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-1.82306 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.409228 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.491378 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.314385 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.467779 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.428357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.0733132 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.160211 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.134649 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.821424 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.740203 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-0.372637 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.162282 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.430158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),-0.152691 # DEPENDENCYPART_GRANDPAR
