# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,25,26,27,24,29,30,31,29,1,34,35,0,0,38,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,78,66,58,39,69,70,73,71,73,74,75,76,75,78,79,80,78,0,
(73,1),-5.93865 # DEPENDENCYPART_ARC
(73,2),-5.21032 # DEPENDENCYPART_ARC
(73,3),-4.54914 # DEPENDENCYPART_ARC
(73,4),-5.52507 # DEPENDENCYPART_ARC
(73,5),-6.20175 # DEPENDENCYPART_ARC
(73,6),-7.4187 # DEPENDENCYPART_ARC
(73,7),-8.21528 # DEPENDENCYPART_ARC
(73,8),-7.89263 # DEPENDENCYPART_ARC
(73,9),-6.21379 # DEPENDENCYPART_ARC
(73,10),-6.42885 # DEPENDENCYPART_ARC
(73,11),-8.2467 # DEPENDENCYPART_ARC
(73,12),-3.09973 # DEPENDENCYPART_ARC
(73,13),-5.73181 # DEPENDENCYPART_ARC
(73,14),-7.89899 # DEPENDENCYPART_ARC
(73,15),-5.74795 # DEPENDENCYPART_ARC
(73,16),-2.42151 # DEPENDENCYPART_ARC
(73,17),-5.72216 # DEPENDENCYPART_ARC
(73,18),-8.66718 # DEPENDENCYPART_ARC
(73,19),-3.66327 # DEPENDENCYPART_ARC
(73,20),-2.50558 # DEPENDENCYPART_ARC
(73,21),-5.59271 # DEPENDENCYPART_ARC
(73,22),-8.55438 # DEPENDENCYPART_ARC
(73,23),-3.6375 # DEPENDENCYPART_ARC
(73,24),-5.53456 # DEPENDENCYPART_ARC
(73,25),-6.19778 # DEPENDENCYPART_ARC
(73,26),-2.23965 # DEPENDENCYPART_ARC
(73,27),-5.47395 # DEPENDENCYPART_ARC
(73,28),-8.44986 # DEPENDENCYPART_ARC
(73,29),-3.3365 # DEPENDENCYPART_ARC
(73,30),-2.25193 # DEPENDENCYPART_ARC
(73,31),-5.38123 # DEPENDENCYPART_ARC
(73,32),-8.33659 # DEPENDENCYPART_ARC
(73,33),-3.01965 # DEPENDENCYPART_ARC
(73,34),-4.55493 # DEPENDENCYPART_ARC
(73,35),-7.08335 # DEPENDENCYPART_ARC
(73,36),-5.00742 # DEPENDENCYPART_ARC
(73,37),-2.98638 # DEPENDENCYPART_ARC
(73,38),-3.61534 # DEPENDENCYPART_ARC
(73,39),-3.40938 # DEPENDENCYPART_ARC
(73,40),-5.55662 # DEPENDENCYPART_ARC
(73,41),-6.70084 # DEPENDENCYPART_ARC
(73,42),-2.64999 # DEPENDENCYPART_ARC
(73,43),-2.40714 # DEPENDENCYPART_ARC
(73,44),-3.17471 # DEPENDENCYPART_ARC
(73,45),-6.61399 # DEPENDENCYPART_ARC
(73,46),-3.21842 # DEPENDENCYPART_ARC
(73,47),-1.18836 # DEPENDENCYPART_ARC
(73,48),-4.1349 # DEPENDENCYPART_ARC
(73,49),-2.05125 # DEPENDENCYPART_ARC
(73,50),-2.7418 # DEPENDENCYPART_ARC
(73,51),-6.45261 # DEPENDENCYPART_ARC
(73,52),-2.3947 # DEPENDENCYPART_ARC
(73,53),-3.56929 # DEPENDENCYPART_ARC
(73,54),-2.61075 # DEPENDENCYPART_ARC
(73,55),-5.36131 # DEPENDENCYPART_ARC
(73,56),-1.79675 # DEPENDENCYPART_ARC
(73,57),-0.115543 # DEPENDENCYPART_ARC
(73,58),-4.63945 # DEPENDENCYPART_ARC
(73,59),-5.81536 # DEPENDENCYPART_ARC
(73,60),-1.18162 # DEPENDENCYPART_ARC
(73,61),-3.89975 # DEPENDENCYPART_ARC
(73,62),-0.86552 # DEPENDENCYPART_ARC
(73,63),-3.46187 # DEPENDENCYPART_ARC
(73,64),-0.864436 # DEPENDENCYPART_ARC
(73,65),-1.24883 # DEPENDENCYPART_ARC
(73,66),-3.7565 # DEPENDENCYPART_ARC
(73,67),-3.81057 # DEPENDENCYPART_ARC
(73,68),-0.242198 # DEPENDENCYPART_ARC
(73,69),-0.316389 # DEPENDENCYPART_ARC
(73,70),-0.100217 # DEPENDENCYPART_ARC
(73,71),0.591198 # DEPENDENCYPART_ARC
(73,72),3.06554 # DEPENDENCYPART_ARC
(73,74),2.63026 # DEPENDENCYPART_ARC
(73,75),-1.18848 # DEPENDENCYPART_ARC
(73,76),-0.800702 # DEPENDENCYPART_ARC
(73,77),-1.42256 # DEPENDENCYPART_ARC
(73,78),0.104448 # DEPENDENCYPART_ARC
(73,79),-2.99998 # DEPENDENCYPART_ARC
(73,80),-1.85222 # DEPENDENCYPART_ARC
(73,81),-1.90451 # DEPENDENCYPART_ARC
(73,82),0.31771 # DEPENDENCYPART_ARC
(73,83),-0.544984 # DEPENDENCYPART_ARC
(74,1),-4.2339 # DEPENDENCYPART_ARC
(74,2),-5.49673 # DEPENDENCYPART_ARC
(74,3),-3.15824 # DEPENDENCYPART_ARC
(74,4),-5.34 # DEPENDENCYPART_ARC
(74,5),-13.1443 # DEPENDENCYPART_ARC
(74,6),-5.31871 # DEPENDENCYPART_ARC
(74,7),-5.36144 # DEPENDENCYPART_ARC
(74,8),-5.26169 # DEPENDENCYPART_ARC
(74,9),-3.16092 # DEPENDENCYPART_ARC
(74,10),-12.3543 # DEPENDENCYPART_ARC
(74,11),-5.12244 # DEPENDENCYPART_ARC
(74,12),-2.82614 # DEPENDENCYPART_ARC
(74,13),-11.6776 # DEPENDENCYPART_ARC
(74,14),-4.92807 # DEPENDENCYPART_ARC
(74,15),-10.0081 # DEPENDENCYPART_ARC
(74,16),-2.75812 # DEPENDENCYPART_ARC
(74,17),-5.1642 # DEPENDENCYPART_ARC
(74,18),-4.97248 # DEPENDENCYPART_ARC
(74,19),-3.078 # DEPENDENCYPART_ARC
(74,20),-2.76023 # DEPENDENCYPART_ARC
(74,21),-4.94737 # DEPENDENCYPART_ARC
(74,22),-4.76359 # DEPENDENCYPART_ARC
(74,23),-4.06581 # DEPENDENCYPART_ARC
(74,24),-4.48579 # DEPENDENCYPART_ARC
(74,25),-8.89359 # DEPENDENCYPART_ARC
(74,26),-2.69108 # DEPENDENCYPART_ARC
(74,27),-4.65377 # DEPENDENCYPART_ARC
(74,28),-4.45234 # DEPENDENCYPART_ARC
(74,29),-2.99957 # DEPENDENCYPART_ARC
(74,30),-2.69237 # DEPENDENCYPART_ARC
(74,31),-4.45221 # DEPENDENCYPART_ARC
(74,32),-4.28018 # DEPENDENCYPART_ARC
(74,33),-3.89817 # DEPENDENCYPART_ARC
(74,34),-7.75647 # DEPENDENCYPART_ARC
(74,35),-3.65278 # DEPENDENCYPART_ARC
(74,36),-2.56537 # DEPENDENCYPART_ARC
(74,37),-3.08312 # DEPENDENCYPART_ARC
(74,38),-4.26588 # DEPENDENCYPART_ARC
(74,39),-2.62827 # DEPENDENCYPART_ARC
(74,40),-3.59508 # DEPENDENCYPART_ARC
(74,41),-3.37733 # DEPENDENCYPART_ARC
(74,42),-2.42112 # DEPENDENCYPART_ARC
(74,43),-2.41054 # DEPENDENCYPART_ARC
(74,44),-5.90952 # DEPENDENCYPART_ARC
(74,45),-2.47361 # DEPENDENCYPART_ARC
(74,46),-5.69658 # DEPENDENCYPART_ARC
(74,47),-1.84418 # DEPENDENCYPART_ARC
(74,48),-1.99791 # DEPENDENCYPART_ARC
(74,49),-2.52341 # DEPENDENCYPART_ARC
(74,50),-4.23214 # DEPENDENCYPART_ARC
(74,51),-2.26348 # DEPENDENCYPART_ARC
(74,52),-2.36974 # DEPENDENCYPART_ARC
(74,53),-1.92526 # DEPENDENCYPART_ARC
(74,54),-2.03332 # DEPENDENCYPART_ARC
(74,55),-1.77878 # DEPENDENCYPART_ARC
(74,56),-3.62801 # DEPENDENCYPART_ARC
(74,57),-1.33556 # DEPENDENCYPART_ARC
(74,58),-1.67951 # DEPENDENCYPART_ARC
(74,59),-1.66709 # DEPENDENCYPART_ARC
(74,60),-1.87661 # DEPENDENCYPART_ARC
(74,61),-1.56697 # DEPENDENCYPART_ARC
(74,62),-1.511 # DEPENDENCYPART_ARC
(74,63),-1.40934 # DEPENDENCYPART_ARC
(74,64),-1.42311 # DEPENDENCYPART_ARC
(74,65),-1.23639 # DEPENDENCYPART_ARC
(74,66),-1.46604 # DEPENDENCYPART_ARC
(74,67),-1.15935 # DEPENDENCYPART_ARC
(74,68),-1.29303 # DEPENDENCYPART_ARC
(74,69),-1.47654 # DEPENDENCYPART_ARC
(74,70),-1.28914 # DEPENDENCYPART_ARC
(74,71),-1.07823 # DEPENDENCYPART_ARC
(74,72),-0.630209 # DEPENDENCYPART_ARC
(74,73),0.0214318 # DEPENDENCYPART_ARC
(74,75),2.48738 # DEPENDENCYPART_ARC
(74,76),0.2879 # DEPENDENCYPART_ARC
(74,77),-0.582202 # DEPENDENCYPART_ARC
(74,78),0.360194 # DEPENDENCYPART_ARC
(74,79),-1.31886 # DEPENDENCYPART_ARC
(74,80),-1.81114 # DEPENDENCYPART_ARC
(74,81),-2.02227 # DEPENDENCYPART_ARC
(74,82),-1.4027 # DEPENDENCYPART_ARC
(74,83),-1.41614 # DEPENDENCYPART_ARC
(75,1),-6.62217 # DEPENDENCYPART_ARC
(75,2),-6.4863 # DEPENDENCYPART_ARC
(75,3),-3.72982 # DEPENDENCYPART_ARC
(75,4),-6.11906 # DEPENDENCYPART_ARC
(75,5),-5.33453 # DEPENDENCYPART_ARC
(75,6),-6.4191 # DEPENDENCYPART_ARC
(75,7),-6.46211 # DEPENDENCYPART_ARC
(75,8),-6.81125 # DEPENDENCYPART_ARC
(75,9),-4.09509 # DEPENDENCYPART_ARC
(75,10),-3.10215 # DEPENDENCYPART_ARC
(75,11),-6.53038 # DEPENDENCYPART_ARC
(75,12),-2.74826 # DEPENDENCYPART_ARC
(75,13),-4.95801 # DEPENDENCYPART_ARC
(75,14),-6.57696 # DEPENDENCYPART_ARC
(75,15),-5.28114 # DEPENDENCYPART_ARC
(75,16),-2.71056 # DEPENDENCYPART_ARC
(75,17),-5.47186 # DEPENDENCYPART_ARC
(75,18),-5.73441 # DEPENDENCYPART_ARC
(75,19),-4.40755 # DEPENDENCYPART_ARC
(75,20),-2.64045 # DEPENDENCYPART_ARC
(75,21),-5.3165 # DEPENDENCYPART_ARC
(75,22),-5.56548 # DEPENDENCYPART_ARC
(75,23),-4.47261 # DEPENDENCYPART_ARC
(75,24),-4.83448 # DEPENDENCYPART_ARC
(75,25),-4.44214 # DEPENDENCYPART_ARC
(75,26),-2.71498 # DEPENDENCYPART_ARC
(75,27),-5.0519 # DEPENDENCYPART_ARC
(75,28),-5.30012 # DEPENDENCYPART_ARC
(75,29),-3.8241 # DEPENDENCYPART_ARC
(75,30),-2.65521 # DEPENDENCYPART_ARC
(75,31),-4.89571 # DEPENDENCYPART_ARC
(75,32),-5.14646 # DEPENDENCYPART_ARC
(75,33),-4.01309 # DEPENDENCYPART_ARC
(75,34),-5.10965 # DEPENDENCYPART_ARC
(75,35),-5.47276 # DEPENDENCYPART_ARC
(75,36),-3.74714 # DEPENDENCYPART_ARC
(75,37),-3.68431 # DEPENDENCYPART_ARC
(75,38),-4.42954 # DEPENDENCYPART_ARC
(75,39),-4.02571 # DEPENDENCYPART_ARC
(75,40),-4.15358 # DEPENDENCYPART_ARC
(75,41),-4.42621 # DEPENDENCYPART_ARC
(75,42),-2.24832 # DEPENDENCYPART_ARC
(75,43),-2.53775 # DEPENDENCYPART_ARC
(75,44),-3.01161 # DEPENDENCYPART_ARC
(75,45),-3.76482 # DEPENDENCYPART_ARC
(75,46),-3.57674 # DEPENDENCYPART_ARC
(75,47),-1.7453 # DEPENDENCYPART_ARC
(75,48),-3.44217 # DEPENDENCYPART_ARC
(75,49),-2.65223 # DEPENDENCYPART_ARC
(75,50),-2.74092 # DEPENDENCYPART_ARC
(75,51),-4.03963 # DEPENDENCYPART_ARC
(75,52),-3.25804 # DEPENDENCYPART_ARC
(75,53),-3.41952 # DEPENDENCYPART_ARC
(75,54),-3.17845 # DEPENDENCYPART_ARC
(75,55),-3.51878 # DEPENDENCYPART_ARC
(75,56),-2.19201 # DEPENDENCYPART_ARC
(75,57),-1.04688 # DEPENDENCYPART_ARC
(75,58),-3.18489 # DEPENDENCYPART_ARC
(75,59),-2.63941 # DEPENDENCYPART_ARC
(75,60),-2.29405 # DEPENDENCYPART_ARC
(75,61),-2.53242 # DEPENDENCYPART_ARC
(75,62),-2.13972 # DEPENDENCYPART_ARC
(75,63),-2.29076 # DEPENDENCYPART_ARC
(75,64),-1.93373 # DEPENDENCYPART_ARC
(75,65),-1.80608 # DEPENDENCYPART_ARC
(75,66),-2.77171 # DEPENDENCYPART_ARC
(75,67),-2.26372 # DEPENDENCYPART_ARC
(75,68),-1.39806 # DEPENDENCYPART_ARC
(75,69),-1.88622 # DEPENDENCYPART_ARC
(75,70),-1.36316 # DEPENDENCYPART_ARC
(75,71),-1.01626 # DEPENDENCYPART_ARC
(75,72),-1.35739 # DEPENDENCYPART_ARC
(75,73),-1.27957 # DEPENDENCYPART_ARC
(75,74),0.149886 # DEPENDENCYPART_ARC
(75,76),2.19014 # DEPENDENCYPART_ARC
(75,77),1.53666 # DEPENDENCYPART_ARC
(75,78),1.12857 # DEPENDENCYPART_ARC
(75,79),-0.915998 # DEPENDENCYPART_ARC
(75,80),-0.424091 # DEPENDENCYPART_ARC
(75,81),-0.288286 # DEPENDENCYPART_ARC
(75,82),-0.630333 # DEPENDENCYPART_ARC
(75,83),-0.537211 # DEPENDENCYPART_ARC
(76,1),-6.34655 # DEPENDENCYPART_ARC
(76,2),-6.11421 # DEPENDENCYPART_ARC
(76,3),-3.2631 # DEPENDENCYPART_ARC
(76,4),-5.79203 # DEPENDENCYPART_ARC
(76,5),-5.1049 # DEPENDENCYPART_ARC
(76,6),-6.07716 # DEPENDENCYPART_ARC
(76,7),-6.10326 # DEPENDENCYPART_ARC
(76,8),-6.47537 # DEPENDENCYPART_ARC
(76,9),-3.65442 # DEPENDENCYPART_ARC
(76,10),-2.84085 # DEPENDENCYPART_ARC
(76,11),-6.185 # DEPENDENCYPART_ARC
(76,12),-2.32785 # DEPENDENCYPART_ARC
(76,13),-4.76119 # DEPENDENCYPART_ARC
(76,14),-6.22864 # DEPENDENCYPART_ARC
(76,15),-5.00061 # DEPENDENCYPART_ARC
(76,16),-2.26621 # DEPENDENCYPART_ARC
(76,17),-5.1179 # DEPENDENCYPART_ARC
(76,18),-5.37343 # DEPENDENCYPART_ARC
(76,19),-4.14975 # DEPENDENCYPART_ARC
(76,20),-2.13983 # DEPENDENCYPART_ARC
(76,21),-4.93079 # DEPENDENCYPART_ARC
(76,22),-5.21807 # DEPENDENCYPART_ARC
(76,23),-4.25494 # DEPENDENCYPART_ARC
(76,24),-4.47017 # DEPENDENCYPART_ARC
(76,25),-4.15344 # DEPENDENCYPART_ARC
(76,26),-2.26837 # DEPENDENCYPART_ARC
(76,27),-4.69445 # DEPENDENCYPART_ARC
(76,28),-4.95347 # DEPENDENCYPART_ARC
(76,29),-3.576 # DEPENDENCYPART_ARC
(76,30),-2.12371 # DEPENDENCYPART_ARC
(76,31),-4.51768 # DEPENDENCYPART_ARC
(76,32),-4.79728 # DEPENDENCYPART_ARC
(76,33),-3.75562 # DEPENDENCYPART_ARC
(76,34),-4.95435 # DEPENDENCYPART_ARC
(76,35),-5.4713 # DEPENDENCYPART_ARC
(76,36),-3.32504 # DEPENDENCYPART_ARC
(76,37),-3.38557 # DEPENDENCYPART_ARC
(76,38),-4.15893 # DEPENDENCYPART_ARC
(76,39),-3.67735 # DEPENDENCYPART_ARC
(76,40),-3.75254 # DEPENDENCYPART_ARC
(76,41),-4.09693 # DEPENDENCYPART_ARC
(76,42),-1.9106 # DEPENDENCYPART_ARC
(76,43),-2.13008 # DEPENDENCYPART_ARC
(76,44),-2.94175 # DEPENDENCYPART_ARC
(76,45),-3.70803 # DEPENDENCYPART_ARC
(76,46),-3.40541 # DEPENDENCYPART_ARC
(76,47),-1.38062 # DEPENDENCYPART_ARC
(76,48),-3.06581 # DEPENDENCYPART_ARC
(76,49),-2.5078 # DEPENDENCYPART_ARC
(76,50),-2.59567 # DEPENDENCYPART_ARC
(76,51),-3.53631 # DEPENDENCYPART_ARC
(76,52),-2.97892 # DEPENDENCYPART_ARC
(76,53),-3.16289 # DEPENDENCYPART_ARC
(76,54),-2.83049 # DEPENDENCYPART_ARC
(76,55),-3.53565 # DEPENDENCYPART_ARC
(76,56),-1.88307 # DEPENDENCYPART_ARC
(76,57),-0.744289 # DEPENDENCYPART_ARC
(76,58),-2.84096 # DEPENDENCYPART_ARC
(76,59),-2.42496 # DEPENDENCYPART_ARC
(76,60),-1.85392 # DEPENDENCYPART_ARC
(76,61),-2.02428 # DEPENDENCYPART_ARC
(76,62),-1.86611 # DEPENDENCYPART_ARC
(76,63),-1.9434 # DEPENDENCYPART_ARC
(76,64),-1.59033 # DEPENDENCYPART_ARC
(76,65),-1.56942 # DEPENDENCYPART_ARC
(76,66),-2.34935 # DEPENDENCYPART_ARC
(76,67),-1.94099 # DEPENDENCYPART_ARC
(76,68),-1.23135 # DEPENDENCYPART_ARC
(76,69),-1.40545 # DEPENDENCYPART_ARC
(76,70),-1.1539 # DEPENDENCYPART_ARC
(76,71),-0.698398 # DEPENDENCYPART_ARC
(76,72),-0.968828 # DEPENDENCYPART_ARC
(76,73),-1.26364 # DEPENDENCYPART_ARC
(76,74),-0.157935 # DEPENDENCYPART_ARC
(76,75),-0.695085 # DEPENDENCYPART_ARC
(76,77),2.86257 # DEPENDENCYPART_ARC
(76,78),1.12487 # DEPENDENCYPART_ARC
(76,79),-0.915413 # DEPENDENCYPART_ARC
(76,80),-0.369274 # DEPENDENCYPART_ARC
(76,81),-0.200365 # DEPENDENCYPART_ARC
(76,82),-0.977509 # DEPENDENCYPART_ARC
(76,83),-0.814169 # DEPENDENCYPART_ARC
(77,1),-7.04041 # DEPENDENCYPART_ARC
(77,2),-7.55225 # DEPENDENCYPART_ARC
(77,3),-3.88357 # DEPENDENCYPART_ARC
(77,4),-7.50211 # DEPENDENCYPART_ARC
(77,5),-5.64287 # DEPENDENCYPART_ARC
(77,6),-7.74809 # DEPENDENCYPART_ARC
(77,7),-8.63808 # DEPENDENCYPART_ARC
(77,8),-8.54915 # DEPENDENCYPART_ARC
(77,9),-4.57852 # DEPENDENCYPART_ARC
(77,10),-3.2973 # DEPENDENCYPART_ARC
(77,11),-8.5882 # DEPENDENCYPART_ARC
(77,12),-2.81117 # DEPENDENCYPART_ARC
(77,13),-5.30704 # DEPENDENCYPART_ARC
(77,14),-8.3131 # DEPENDENCYPART_ARC
(77,15),-5.51668 # DEPENDENCYPART_ARC
(77,16),-2.74235 # DEPENDENCYPART_ARC
(77,17),-6.87983 # DEPENDENCYPART_ARC
(77,18),-7.00588 # DEPENDENCYPART_ARC
(77,19),-4.83583 # DEPENDENCYPART_ARC
(77,20),-2.71103 # DEPENDENCYPART_ARC
(77,21),-6.70213 # DEPENDENCYPART_ARC
(77,22),-6.81878 # DEPENDENCYPART_ARC
(77,23),-4.98528 # DEPENDENCYPART_ARC
(77,24),-6.15949 # DEPENDENCYPART_ARC
(77,25),-4.65411 # DEPENDENCYPART_ARC
(77,26),-2.746 # DEPENDENCYPART_ARC
(77,27),-6.45411 # DEPENDENCYPART_ARC
(77,28),-6.58243 # DEPENDENCYPART_ARC
(77,29),-4.27641 # DEPENDENCYPART_ARC
(77,30),-2.70461 # DEPENDENCYPART_ARC
(77,31),-6.25813 # DEPENDENCYPART_ARC
(77,32),-6.40566 # DEPENDENCYPART_ARC
(77,33),-4.43625 # DEPENDENCYPART_ARC
(77,34),-5.5807 # DEPENDENCYPART_ARC
(77,35),-7.50049 # DEPENDENCYPART_ARC
(77,36),-4.56617 # DEPENDENCYPART_ARC
(77,37),-4.06214 # DEPENDENCYPART_ARC
(77,38),-4.71627 # DEPENDENCYPART_ARC
(77,39),-4.50604 # DEPENDENCYPART_ARC
(77,40),-4.61393 # DEPENDENCYPART_ARC
(77,41),-5.45817 # DEPENDENCYPART_ARC
(77,42),-2.26907 # DEPENDENCYPART_ARC
(77,43),-2.51184 # DEPENDENCYPART_ARC
(77,44),-3.47952 # DEPENDENCYPART_ARC
(77,45),-5.38188 # DEPENDENCYPART_ARC
(77,46),-4.23787 # DEPENDENCYPART_ARC
(77,47),-2.14119 # DEPENDENCYPART_ARC
(77,48),-3.76442 # DEPENDENCYPART_ARC
(77,49),-3.16409 # DEPENDENCYPART_ARC
(77,50),-3.25349 # DEPENDENCYPART_ARC
(77,51),-5.97029 # DEPENDENCYPART_ARC
(77,52),-3.39419 # DEPENDENCYPART_ARC
(77,53),-4.19751 # DEPENDENCYPART_ARC
(77,54),-4.71706 # DEPENDENCYPART_ARC
(77,55),-5.68929 # DEPENDENCYPART_ARC
(77,56),-2.73842 # DEPENDENCYPART_ARC
(77,57),-1.44861 # DEPENDENCYPART_ARC
(77,58),-5.26924 # DEPENDENCYPART_ARC
(77,59),-4.03581 # DEPENDENCYPART_ARC
(77,60),-2.52839 # DEPENDENCYPART_ARC
(77,61),-3.58202 # DEPENDENCYPART_ARC
(77,62),-2.33693 # DEPENDENCYPART_ARC
(77,63),-3.66766 # DEPENDENCYPART_ARC
(77,64),-2.22233 # DEPENDENCYPART_ARC
(77,65),-2.29265 # DEPENDENCYPART_ARC
(77,66),-4.89465 # DEPENDENCYPART_ARC
(77,67),-3.52491 # DEPENDENCYPART_ARC
(77,68),-1.9453 # DEPENDENCYPART_ARC
(77,69),-2.35921 # DEPENDENCYPART_ARC
(77,70),-1.63064 # DEPENDENCYPART_ARC
(77,71),-1.01314 # DEPENDENCYPART_ARC
(77,72),-2.68343 # DEPENDENCYPART_ARC
(77,73),-2.34198 # DEPENDENCYPART_ARC
(77,74),-0.904489 # DEPENDENCYPART_ARC
(77,75),-2.76769 # DEPENDENCYPART_ARC
(77,76),-2.34198 # DEPENDENCYPART_ARC
(77,78),0.351753 # DEPENDENCYPART_ARC
(77,79),-1.37817 # DEPENDENCYPART_ARC
(77,80),-1.49154 # DEPENDENCYPART_ARC
(77,81),-2.04794 # DEPENDENCYPART_ARC
(77,82),-3.40511 # DEPENDENCYPART_ARC
(77,83),-1.64659 # DEPENDENCYPART_ARC
(78,1),-8.22994 # DEPENDENCYPART_ARC
(78,2),-6.14086 # DEPENDENCYPART_ARC
(78,3),-6.11272 # DEPENDENCYPART_ARC
(78,4),-8.17389 # DEPENDENCYPART_ARC
(78,5),-6.53151 # DEPENDENCYPART_ARC
(78,6),-9.45349 # DEPENDENCYPART_ARC
(78,7),-7.54953 # DEPENDENCYPART_ARC
(78,8),-7.71859 # DEPENDENCYPART_ARC
(78,9),-5.62911 # DEPENDENCYPART_ARC
(78,10),-4.42631 # DEPENDENCYPART_ARC
(78,11),-6.69964 # DEPENDENCYPART_ARC
(78,12),-6.74326 # DEPENDENCYPART_ARC
(78,13),-5.93599 # DEPENDENCYPART_ARC
(78,14),-7.21788 # DEPENDENCYPART_ARC
(78,15),-4.71648 # DEPENDENCYPART_ARC
(78,16),-5.77592 # DEPENDENCYPART_ARC
(78,17),-6.94216 # DEPENDENCYPART_ARC
(78,18),-7.33082 # DEPENDENCYPART_ARC
(78,19),-5.62102 # DEPENDENCYPART_ARC
(78,20),-5.5811 # DEPENDENCYPART_ARC
(78,21),-6.6495 # DEPENDENCYPART_ARC
(78,22),-7.74923 # DEPENDENCYPART_ARC
(78,23),-8.22633 # DEPENDENCYPART_ARC
(78,24),-6.36606 # DEPENDENCYPART_ARC
(78,25),-4.57385 # DEPENDENCYPART_ARC
(78,26),-4.82801 # DEPENDENCYPART_ARC
(78,27),-6.11393 # DEPENDENCYPART_ARC
(78,28),-6.45925 # DEPENDENCYPART_ARC
(78,29),-4.6431 # DEPENDENCYPART_ARC
(78,30),-4.54894 # DEPENDENCYPART_ARC
(78,31),-5.81121 # DEPENDENCYPART_ARC
(78,32),-6.72291 # DEPENDENCYPART_ARC
(78,33),-7.11535 # DEPENDENCYPART_ARC
(78,34),-4.08826 # DEPENDENCYPART_ARC
(78,35),-5.0509 # DEPENDENCYPART_ARC
(78,36),-4.00352 # DEPENDENCYPART_ARC
(78,37),-6.59842 # DEPENDENCYPART_ARC
(78,38),-5.13618 # DEPENDENCYPART_ARC
(78,39),-4.66174 # DEPENDENCYPART_ARC
(78,40),-3.5819 # DEPENDENCYPART_ARC
(78,41),-4.31623 # DEPENDENCYPART_ARC
(78,42),-3.7492 # DEPENDENCYPART_ARC
(78,43),-3.86023 # DEPENDENCYPART_ARC
(78,44),-3.15049 # DEPENDENCYPART_ARC
(78,45),-3.93459 # DEPENDENCYPART_ARC
(78,46),-2.93302 # DEPENDENCYPART_ARC
(78,47),-2.00747 # DEPENDENCYPART_ARC
(78,48),-2.94442 # DEPENDENCYPART_ARC
(78,49),-3.84322 # DEPENDENCYPART_ARC
(78,50),-2.45877 # DEPENDENCYPART_ARC
(78,51),-2.89758 # DEPENDENCYPART_ARC
(78,52),-2.04056 # DEPENDENCYPART_ARC
(78,53),-2.45791 # DEPENDENCYPART_ARC
(78,54),-1.79119 # DEPENDENCYPART_ARC
(78,55),-2.72341 # DEPENDENCYPART_ARC
(78,56),-1.78085 # DEPENDENCYPART_ARC
(78,57),-0.412082 # DEPENDENCYPART_ARC
(78,58),-1.49584 # DEPENDENCYPART_ARC
(78,59),-1.1938 # DEPENDENCYPART_ARC
(78,60),-2.15313 # DEPENDENCYPART_ARC
(78,61),-1.7921 # DEPENDENCYPART_ARC
(78,62),-1.83556 # DEPENDENCYPART_ARC
(78,63),-1.54236 # DEPENDENCYPART_ARC
(78,64),-1.61229 # DEPENDENCYPART_ARC
(78,65),-0.818935 # DEPENDENCYPART_ARC
(78,66),0.409115 # DEPENDENCYPART_ARC
(78,67),-0.329163 # DEPENDENCYPART_ARC
(78,68),-1.18566 # DEPENDENCYPART_ARC
(78,69),-0.589648 # DEPENDENCYPART_ARC
(78,70),-0.6709 # DEPENDENCYPART_ARC
(78,71),0.0173791 # DEPENDENCYPART_ARC
(78,72),-0.307544 # DEPENDENCYPART_ARC
(78,73),0.0739813 # DEPENDENCYPART_ARC
(78,74),0.209947 # DEPENDENCYPART_ARC
(78,75),1.56028 # DEPENDENCYPART_ARC
(78,76),1.06536 # DEPENDENCYPART_ARC
