# _root_ وَ كانَ خَطُّ الإِنْتاجِ هٰذا قَد بَدَأَ بِناؤُ هُ فِي مايُو 2002 , وَ طاقَتُ هُ الإِنْتاجِيَّةُ التصميمية 150 أَلْفَ طُنِّ سَنَوِيّاً , وَ مُنْتَجاتُ هُ تُناسِبُ قِطاعَيْ العُمْرانِ وَ الأَجْهِزَةِ الكَهْرَبائِيَّةِ المَنْزِلِيَّةِ .
#goldHeads=0,14,2,3,3,7,2,7,8,7,10,11,12,0,19,15,15,15,14,19,20,19,22,14,27,25,14,27,30,28,30,31,31,0,
#predictedHeads=0,0,2,3,4,7,2,7,8,7,10,11,12,3,14,15,15,15,18,19,20,21,22,14,24,25,25,27,30,28,30,31,31,0,
(24,18),(18,15),0.190223 # DEPENDENCYPART_GRANDPAR
(24,18),(18,17),-0.0902941 # DEPENDENCYPART_GRANDPAR
(24,18),(18,19),0.32785 # DEPENDENCYPART_GRANDPAR
(24,18),(18,20),0.114609 # DEPENDENCYPART_GRANDPAR
(24,18),(18,21),0.265073 # DEPENDENCYPART_GRANDPAR
(24,18),(18,22),0.0648399 # DEPENDENCYPART_GRANDPAR
(24,18),(18,23),0.150985 # DEPENDENCYPART_GRANDPAR
(24,18),(18,24),-0.894259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,18),(18,25),-0.095535 # DEPENDENCYPART_GRANDPAR
(24,18),(18,28),-0.781391 # DEPENDENCYPART_GRANDPAR
(24,18),(18,31),-0.798903 # DEPENDENCYPART_GRANDPAR
(24,19),(19,15),0.144936 # DEPENDENCYPART_GRANDPAR
(24,19),(19,18),0.0437149 # DEPENDENCYPART_GRANDPAR
(24,19),(19,20),0.0911083 # DEPENDENCYPART_GRANDPAR
(24,19),(19,21),0.262263 # DEPENDENCYPART_GRANDPAR
(24,19),(19,22),-0.0279104 # DEPENDENCYPART_GRANDPAR
(24,19),(19,23),0.176903 # DEPENDENCYPART_GRANDPAR
(24,19),(19,24),-0.915456 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,19),(19,27),-0.493783 # DEPENDENCYPART_GRANDPAR
(24,20),(20,2),-0.0546945 # DEPENDENCYPART_GRANDPAR
(24,20),(20,16),-0.0796386 # DEPENDENCYPART_GRANDPAR
(24,20),(20,21),0.296288 # DEPENDENCYPART_GRANDPAR
(24,20),(20,22),0.0574512 # DEPENDENCYPART_GRANDPAR
(24,20),(20,23),0.133997 # DEPENDENCYPART_GRANDPAR
(24,20),(20,24),-0.850923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,20),(20,25),-0.187769 # DEPENDENCYPART_GRANDPAR
(24,20),(20,26),-0.739659 # DEPENDENCYPART_GRANDPAR
(24,20),(20,27),-0.522652 # DEPENDENCYPART_GRANDPAR
(24,20),(20,30),-0.433459 # DEPENDENCYPART_GRANDPAR
(24,21),(21,16),-0.0789779 # DEPENDENCYPART_GRANDPAR
(24,21),(21,22),0.0613855 # DEPENDENCYPART_GRANDPAR
(24,21),(21,23),0.137424 # DEPENDENCYPART_GRANDPAR
(24,21),(21,24),-0.849917 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,21),(21,25),-0.187215 # DEPENDENCYPART_GRANDPAR
(24,21),(21,26),-0.738735 # DEPENDENCYPART_GRANDPAR
(24,21),(21,27),-0.521917 # DEPENDENCYPART_GRANDPAR
(24,22),(22,21),0.25145 # DEPENDENCYPART_GRANDPAR
(24,22),(22,23),0.273753 # DEPENDENCYPART_GRANDPAR
(24,22),(22,25),-0.137646 # DEPENDENCYPART_GRANDPAR
(24,23),(23,19),0.360338 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),0.207031 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),0.0470211 # DEPENDENCYPART_GRANDPAR
(24,25),(25,26),-0.0561278 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),0.0952979 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.0355692 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.192937 # DEPENDENCYPART_GRANDPAR
(24,25),(25,30),0.103581 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),-0.0887674 # DEPENDENCYPART_GRANDPAR
(24,25),(25,33),0.0429506 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),0.0945482 # DEPENDENCYPART_GRANDPAR
(24,27),(27,1),-1.00867 # DEPENDENCYPART_GRANDPAR
(24,27),(27,6),-0.768541 # DEPENDENCYPART_GRANDPAR
(24,27),(27,10),-0.953442 # DEPENDENCYPART_GRANDPAR
(24,27),(27,15),-0.755958 # DEPENDENCYPART_GRANDPAR
(24,27),(27,16),-0.833005 # DEPENDENCYPART_GRANDPAR
(24,27),(27,19),-0.405368 # DEPENDENCYPART_GRANDPAR
(24,27),(27,20),-0.759753 # DEPENDENCYPART_GRANDPAR
(24,27),(27,24),-0.336306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,27),(27,25),0.534833 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.0670057 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.0929505 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.250318 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),0.0300584 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),-0.110387 # DEPENDENCYPART_GRANDPAR
(24,27),(27,32),-0.125558 # DEPENDENCYPART_GRANDPAR
(24,27),(27,33),0.0143017 # DEPENDENCYPART_GRANDPAR
(24,27),(27,34),-0.355853 # DEPENDENCYPART_GRANDPAR
(24,28),(28,26),0.0415199 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.192937 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),0.103581 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.058949 # DEPENDENCYPART_GRANDPAR
(24,28),(28,32),-0.0887674 # DEPENDENCYPART_GRANDPAR
(24,28),(28,33),0.0429506 # DEPENDENCYPART_GRANDPAR
(24,28),(28,34),-0.260085 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),0.0415199 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),-0.0687349 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),0.103581 # DEPENDENCYPART_GRANDPAR
(24,29),(29,31),-0.058949 # DEPENDENCYPART_GRANDPAR
(24,29),(29,32),-0.0887674 # DEPENDENCYPART_GRANDPAR
(24,29),(29,33),0.0429506 # DEPENDENCYPART_GRANDPAR
(24,30),(30,2),-0.728556 # DEPENDENCYPART_GRANDPAR
(24,30),(30,3),-0.805534 # DEPENDENCYPART_GRANDPAR
(24,30),(30,4),-0.831374 # DEPENDENCYPART_GRANDPAR
(24,30),(30,7),-0.799843 # DEPENDENCYPART_GRANDPAR
(24,30),(30,8),-0.736498 # DEPENDENCYPART_GRANDPAR
(24,30),(30,9),-1.01229 # DEPENDENCYPART_GRANDPAR
(24,30),(30,16),-0.745427 # DEPENDENCYPART_GRANDPAR
(24,30),(30,19),-0.327382 # DEPENDENCYPART_GRANDPAR
(24,30),(30,20),-0.580093 # DEPENDENCYPART_GRANDPAR
(24,30),(30,21),-0.44456 # DEPENDENCYPART_GRANDPAR
(24,30),(30,25),0.181032 # DEPENDENCYPART_GRANDPAR
(24,30),(30,26),-0.319701 # DEPENDENCYPART_GRANDPAR
(24,30),(30,27),-0.141886 # DEPENDENCYPART_GRANDPAR
(24,30),(30,28),-0.504824 # DEPENDENCYPART_GRANDPAR
(24,30),(30,29),-0.662192 # DEPENDENCYPART_GRANDPAR
(24,30),(30,31),-0.494737 # DEPENDENCYPART_GRANDPAR
(24,30),(30,32),-0.335146 # DEPENDENCYPART_GRANDPAR
(24,30),(30,33),-0.195286 # DEPENDENCYPART_GRANDPAR
(24,30),(30,34),-0.724633 # DEPENDENCYPART_GRANDPAR
(24,31),(31,26),0.0418073 # DEPENDENCYPART_GRANDPAR
(24,31),(31,29),-0.226109 # DEPENDENCYPART_GRANDPAR
(24,31),(31,32),-0.0845264 # DEPENDENCYPART_GRANDPAR
(24,31),(31,33),0.0471916 # DEPENDENCYPART_GRANDPAR
(24,31),(31,34),-0.260595 # DEPENDENCYPART_GRANDPAR
(24,32),(32,28),-0.0467581 # DEPENDENCYPART_GRANDPAR
(24,32),(32,29),-0.204126 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),-0.0645595 # DEPENDENCYPART_GRANDPAR
(24,32),(32,33),-0.0220701 # DEPENDENCYPART_GRANDPAR
(24,32),(32,34),-0.327445 # DEPENDENCYPART_GRANDPAR
(24,33),(33,28),-0.0467582 # DEPENDENCYPART_GRANDPAR
(24,33),(33,29),-0.204126 # DEPENDENCYPART_GRANDPAR
(24,33),(33,31),-0.0645596 # DEPENDENCYPART_GRANDPAR
(24,33),(33,32),-0.043234 # DEPENDENCYPART_GRANDPAR
(24,33),(33,34),-0.327445 # DEPENDENCYPART_GRANDPAR
(24,34),(34,31),-0.233309 # DEPENDENCYPART_GRANDPAR
(24,34),(34,32),-0.23203 # DEPENDENCYPART_GRANDPAR
(24,34),(34,33),-0.0741071 # DEPENDENCYPART_GRANDPAR
(25,26),(26,27),-0.593307 # DEPENDENCYPART_GRANDPAR
(25,27),(27,1),-0.950337 # DEPENDENCYPART_GRANDPAR
(25,27),(27,6),-0.958969 # DEPENDENCYPART_GRANDPAR
(25,27),(27,10),-0.956511 # DEPENDENCYPART_GRANDPAR
(25,27),(27,15),-1.33565 # DEPENDENCYPART_GRANDPAR
(25,27),(27,16),-0.673897 # DEPENDENCYPART_GRANDPAR
(25,27),(27,19),-0.754676 # DEPENDENCYPART_GRANDPAR
(25,27),(27,20),-1.06434 # DEPENDENCYPART_GRANDPAR
(25,27),(27,24),-0.693812 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-0.956824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,26),-0.0143443 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),0.0828296 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),0.179585 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),0.0137989 # DEPENDENCYPART_GRANDPAR
(25,27),(27,31),-0.0869435 # DEPENDENCYPART_GRANDPAR
(25,27),(27,32),-0.268271 # DEPENDENCYPART_GRANDPAR
(25,27),(27,33),-0.235559 # DEPENDENCYPART_GRANDPAR
(25,27),(27,34),-0.374795 # DEPENDENCYPART_GRANDPAR
(25,28),(28,26),0.31738 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.0458249 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),-0.0103925 # DEPENDENCYPART_GRANDPAR
(25,28),(28,31),-0.318584 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-0.378566 # DEPENDENCYPART_GRANDPAR
(25,28),(28,33),-0.354405 # DEPENDENCYPART_GRANDPAR
(25,28),(28,34),-0.427282 # DEPENDENCYPART_GRANDPAR
(25,29),(29,26),0.31738 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.141414 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.0103925 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),-0.318584 # DEPENDENCYPART_GRANDPAR
(25,29),(29,32),-0.378566 # DEPENDENCYPART_GRANDPAR
(25,29),(29,33),-0.354405 # DEPENDENCYPART_GRANDPAR
(25,30),(30,2),-1.27158 # DEPENDENCYPART_GRANDPAR
(25,30),(30,3),-1.60047 # DEPENDENCYPART_GRANDPAR
(25,30),(30,4),-1.57267 # DEPENDENCYPART_GRANDPAR
(25,30),(30,7),-1.14496 # DEPENDENCYPART_GRANDPAR
(25,30),(30,8),-1.44757 # DEPENDENCYPART_GRANDPAR
(25,30),(30,9),-0.717884 # DEPENDENCYPART_GRANDPAR
(25,30),(30,16),-0.666211 # DEPENDENCYPART_GRANDPAR
(25,30),(30,19),-0.751389 # DEPENDENCYPART_GRANDPAR
(25,30),(30,20),-1.01185 # DEPENDENCYPART_GRANDPAR
(25,30),(30,21),-1.2706 # DEPENDENCYPART_GRANDPAR
(25,30),(30,25),-0.802502 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,30),(30,26),0.16453 # DEPENDENCYPART_GRANDPAR
(25,30),(30,27),-0.0562485 # DEPENDENCYPART_GRANDPAR
(25,30),(30,28),-0.269265 # DEPENDENCYPART_GRANDPAR
(25,30),(30,29),-0.172509 # DEPENDENCYPART_GRANDPAR
(25,30),(30,31),-0.176164 # DEPENDENCYPART_GRANDPAR
(25,30),(30,32),-0.249095 # DEPENDENCYPART_GRANDPAR
(25,30),(30,33),-0.216383 # DEPENDENCYPART_GRANDPAR
(25,30),(30,34),-0.491006 # DEPENDENCYPART_GRANDPAR
(25,32),(32,28),-0.30205 # DEPENDENCYPART_GRANDPAR
(25,32),(32,29),-0.205295 # DEPENDENCYPART_GRANDPAR
(25,32),(32,31),-0.468814 # DEPENDENCYPART_GRANDPAR
(25,32),(32,33),-0.524676 # DEPENDENCYPART_GRANDPAR
(25,32),(32,34),-0.480294 # DEPENDENCYPART_GRANDPAR
(25,33),(33,28),-0.30205 # DEPENDENCYPART_GRANDPAR
(25,33),(33,29),-0.205295 # DEPENDENCYPART_GRANDPAR
(25,33),(33,31),-0.468814 # DEPENDENCYPART_GRANDPAR
(25,33),(33,32),-0.553541 # DEPENDENCYPART_GRANDPAR
(25,33),(33,34),-0.480294 # DEPENDENCYPART_GRANDPAR
(26,27),(27,1),-0.765799 # DEPENDENCYPART_GRANDPAR
(26,27),(27,6),-0.584955 # DEPENDENCYPART_GRANDPAR
(26,27),(27,10),-0.866552 # DEPENDENCYPART_GRANDPAR
(26,27),(27,15),-0.856313 # DEPENDENCYPART_GRANDPAR
(26,27),(27,16),-0.773779 # DEPENDENCYPART_GRANDPAR
(26,27),(27,19),-0.582301 # DEPENDENCYPART_GRANDPAR
(26,27),(27,20),-0.721401 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-0.613723 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.536423 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.815418 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),-0.5829 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),-0.676457 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.316133 # DEPENDENCYPART_GRANDPAR
(26,27),(27,31),-0.971692 # DEPENDENCYPART_GRANDPAR
(26,27),(27,32),-0.611727 # DEPENDENCYPART_GRANDPAR
(26,27),(27,33),-0.596628 # DEPENDENCYPART_GRANDPAR
(26,27),(27,34),-0.49589 # DEPENDENCYPART_GRANDPAR
(27,1),(1,2),-0.0788751 # DEPENDENCYPART_GRANDPAR
(27,1),(1,3),-0.440044 # DEPENDENCYPART_GRANDPAR
(27,1),(1,4),-0.818223 # DEPENDENCYPART_GRANDPAR
(27,1),(1,7),-0.343796 # DEPENDENCYPART_GRANDPAR
(27,1),(1,14),-0.0744669 # DEPENDENCYPART_GRANDPAR
(27,6),(6,3),-0.470664 # DEPENDENCYPART_GRANDPAR
(27,6),(6,4),-0.840347 # DEPENDENCYPART_GRANDPAR
(27,6),(6,7),-0.321286 # DEPENDENCYPART_GRANDPAR
(27,6),(6,8),-0.405465 # DEPENDENCYPART_GRANDPAR
(27,10),(10,1),-0.229321 # DEPENDENCYPART_GRANDPAR
(27,10),(10,6),-0.152054 # DEPENDENCYPART_GRANDPAR
(27,10),(10,8),-0.241138 # DEPENDENCYPART_GRANDPAR
(27,10),(10,9),-0.0299752 # DEPENDENCYPART_GRANDPAR
(27,10),(10,11),-0.423882 # DEPENDENCYPART_GRANDPAR
(27,10),(10,12),-0.204004 # DEPENDENCYPART_GRANDPAR
(27,10),(10,13),-0.322498 # DEPENDENCYPART_GRANDPAR
(27,10),(10,14),-0.171888 # DEPENDENCYPART_GRANDPAR
(27,10),(10,15),-0.167884 # DEPENDENCYPART_GRANDPAR
(27,10),(10,18),-0.169767 # DEPENDENCYPART_GRANDPAR
(27,15),(15,16),0.0426194 # DEPENDENCYPART_GRANDPAR
(27,15),(15,17),-0.147311 # DEPENDENCYPART_GRANDPAR
(27,15),(15,18),-0.0818753 # DEPENDENCYPART_GRANDPAR
(27,15),(15,19),-0.214713 # DEPENDENCYPART_GRANDPAR
(27,15),(15,20),0.218739 # DEPENDENCYPART_GRANDPAR
(27,15),(15,21),-0.24804 # DEPENDENCYPART_GRANDPAR
(27,15),(15,22),-0.0398587 # DEPENDENCYPART_GRANDPAR
(27,15),(15,23),-0.273151 # DEPENDENCYPART_GRANDPAR
(27,15),(15,24),0.117093 # DEPENDENCYPART_GRANDPAR
(27,15),(15,25),0.426836 # DEPENDENCYPART_GRANDPAR
(27,15),(15,27),-1.67154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,15),(15,30),-0.644834 # DEPENDENCYPART_GRANDPAR
(27,16),(16,17),-0.213605 # DEPENDENCYPART_GRANDPAR
(27,19),(19,15),-0.139116 # DEPENDENCYPART_GRANDPAR
(27,19),(19,18),-0.0322962 # DEPENDENCYPART_GRANDPAR
(27,19),(19,20),0.103336 # DEPENDENCYPART_GRANDPAR
(27,19),(19,21),-0.353801 # DEPENDENCYPART_GRANDPAR
(27,19),(19,22),-0.1911 # DEPENDENCYPART_GRANDPAR
(27,19),(19,23),-0.254545 # DEPENDENCYPART_GRANDPAR
(27,19),(19,24),-0.0860021 # DEPENDENCYPART_GRANDPAR
(27,19),(19,27),-1.61752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,20),(20,2),-0.0571403 # DEPENDENCYPART_GRANDPAR
(27,20),(20,16),0.128447 # DEPENDENCYPART_GRANDPAR
(27,20),(20,21),-0.250655 # DEPENDENCYPART_GRANDPAR
(27,20),(20,22),-0.0409783 # DEPENDENCYPART_GRANDPAR
(27,20),(20,23),-0.273686 # DEPENDENCYPART_GRANDPAR
(27,20),(20,24),0.116546 # DEPENDENCYPART_GRANDPAR
(27,20),(20,25),0.424457 # DEPENDENCYPART_GRANDPAR
(27,20),(20,26),0.502789 # DEPENDENCYPART_GRANDPAR
(27,20),(20,27),-1.6716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,20),(20,30),-0.645016 # DEPENDENCYPART_GRANDPAR
(27,24),(24,2),-0.26495 # DEPENDENCYPART_GRANDPAR
(27,24),(24,3),-0.22889 # DEPENDENCYPART_GRANDPAR
(27,24),(24,4),-0.60016 # DEPENDENCYPART_GRANDPAR
(27,24),(24,6),-0.112451 # DEPENDENCYPART_GRANDPAR
(27,24),(24,7),-0.411364 # DEPENDENCYPART_GRANDPAR
(27,24),(24,8),-0.215916 # DEPENDENCYPART_GRANDPAR
(27,24),(24,9),0.0844241 # DEPENDENCYPART_GRANDPAR
(27,24),(24,10),-0.273165 # DEPENDENCYPART_GRANDPAR
(27,24),(24,11),-0.0412647 # DEPENDENCYPART_GRANDPAR
(27,24),(24,12),-0.143262 # DEPENDENCYPART_GRANDPAR
(27,24),(24,13),-0.339682 # DEPENDENCYPART_GRANDPAR
(27,24),(24,15),0.0691327 # DEPENDENCYPART_GRANDPAR
(27,24),(24,16),0.232365 # DEPENDENCYPART_GRANDPAR
(27,24),(24,17),-0.0833801 # DEPENDENCYPART_GRANDPAR
(27,24),(24,18),-0.00338406 # DEPENDENCYPART_GRANDPAR
(27,24),(24,19),-0.122742 # DEPENDENCYPART_GRANDPAR
(27,24),(24,20),0.419192 # DEPENDENCYPART_GRANDPAR
(27,24),(24,21),-0.0426471 # DEPENDENCYPART_GRANDPAR
(27,24),(24,22),0.0270294 # DEPENDENCYPART_GRANDPAR
(27,24),(24,23),-0.239356 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),0.42419 # DEPENDENCYPART_GRANDPAR
(27,24),(24,26),0.395164 # DEPENDENCYPART_GRANDPAR
(27,24),(24,27),-1.78466 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,24),(24,28),-0.17879 # DEPENDENCYPART_GRANDPAR
(27,24),(24,29),-1.20586 # DEPENDENCYPART_GRANDPAR
(27,24),(24,30),-0.772385 # DEPENDENCYPART_GRANDPAR
(27,24),(24,31),-1.00109 # DEPENDENCYPART_GRANDPAR
(27,24),(24,32),-1.36129 # DEPENDENCYPART_GRANDPAR
(27,24),(24,33),-1.50462 # DEPENDENCYPART_GRANDPAR
(27,24),(24,34),-0.889883 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),0.503323 # DEPENDENCYPART_GRANDPAR
(27,25),(25,27),-1.67154 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,25),(25,28),-0.142297 # DEPENDENCYPART_GRANDPAR
(27,25),(25,29),-1.16936 # DEPENDENCYPART_GRANDPAR
(27,25),(25,30),-0.644834 # DEPENDENCYPART_GRANDPAR
(27,25),(25,32),-1.29118 # DEPENDENCYPART_GRANDPAR
(27,25),(25,33),-1.43451 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-1.6264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,28),(28,26),-0.223702 # DEPENDENCYPART_GRANDPAR
(27,28),(28,29),-0.355654 # DEPENDENCYPART_GRANDPAR
(27,28),(28,30),0.046209 # DEPENDENCYPART_GRANDPAR
(27,28),(28,31),-0.151781 # DEPENDENCYPART_GRANDPAR
(27,28),(28,32),-0.526132 # DEPENDENCYPART_GRANDPAR
(27,28),(28,33),-0.677605 # DEPENDENCYPART_GRANDPAR
(27,28),(28,34),-0.233479 # DEPENDENCYPART_GRANDPAR
(27,29),(29,26),-0.223702 # DEPENDENCYPART_GRANDPAR
(27,29),(29,28),0.645947 # DEPENDENCYPART_GRANDPAR
(27,29),(29,30),0.046209 # DEPENDENCYPART_GRANDPAR
(27,29),(29,31),-0.151781 # DEPENDENCYPART_GRANDPAR
(27,29),(29,32),-0.526132 # DEPENDENCYPART_GRANDPAR
(27,29),(29,33),-0.677605 # DEPENDENCYPART_GRANDPAR
(27,30),(30,2),-0.937455 # DEPENDENCYPART_GRANDPAR
(27,30),(30,3),-1.26214 # DEPENDENCYPART_GRANDPAR
(27,30),(30,4),-1.63025 # DEPENDENCYPART_GRANDPAR
(27,30),(30,7),-1.13143 # DEPENDENCYPART_GRANDPAR
(27,30),(30,8),-1.2492 # DEPENDENCYPART_GRANDPAR
(27,30),(30,9),-0.853553 # DEPENDENCYPART_GRANDPAR
(27,30),(30,16),-0.705612 # DEPENDENCYPART_GRANDPAR
(27,30),(30,19),-0.886895 # DEPENDENCYPART_GRANDPAR
(27,30),(30,20),-0.604273 # DEPENDENCYPART_GRANDPAR
(27,30),(30,21),-1.07253 # DEPENDENCYPART_GRANDPAR
(27,30),(30,25),-0.397902 # DEPENDENCYPART_GRANDPAR
(27,30),(30,26),-0.244909 # DEPENDENCYPART_GRANDPAR
(27,30),(30,27),-1.01841 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,30),(30,28),0.643302 # DEPENDENCYPART_GRANDPAR
(27,30),(30,29),-0.383766 # DEPENDENCYPART_GRANDPAR
(27,30),(30,31),0.0379707 # DEPENDENCYPART_GRANDPAR
(27,30),(30,32),-0.52117 # DEPENDENCYPART_GRANDPAR
(27,30),(30,33),-0.664501 # DEPENDENCYPART_GRANDPAR
(27,30),(30,34),-0.192322 # DEPENDENCYPART_GRANDPAR
(27,31),(31,26),-0.223702 # DEPENDENCYPART_GRANDPAR
(27,31),(31,29),-0.381126 # DEPENDENCYPART_GRANDPAR
(27,31),(31,32),-0.521915 # DEPENDENCYPART_GRANDPAR
(27,31),(31,33),-0.673388 # DEPENDENCYPART_GRANDPAR
(27,31),(31,34),-0.234089 # DEPENDENCYPART_GRANDPAR
(27,32),(32,28),0.502058 # DEPENDENCYPART_GRANDPAR
(27,32),(32,29),-0.52501 # DEPENDENCYPART_GRANDPAR
(27,32),(32,31),-0.320237 # DEPENDENCYPART_GRANDPAR
(27,32),(32,33),-0.702892 # DEPENDENCYPART_GRANDPAR
(27,32),(32,34),-0.117268 # DEPENDENCYPART_GRANDPAR
(27,33),(33,28),0.502058 # DEPENDENCYPART_GRANDPAR
(27,33),(33,29),-0.52501 # DEPENDENCYPART_GRANDPAR
(27,33),(33,31),-0.320237 # DEPENDENCYPART_GRANDPAR
(27,33),(33,32),-0.71786 # DEPENDENCYPART_GRANDPAR
(27,33),(33,34),-0.117268 # DEPENDENCYPART_GRANDPAR
(27,34),(34,31),-0.272469 # DEPENDENCYPART_GRANDPAR
(27,34),(34,32),-0.72521 # DEPENDENCYPART_GRANDPAR
(27,34),(34,33),-0.868619 # DEPENDENCYPART_GRANDPAR
(28,26),(26,27),-0.527343 # DEPENDENCYPART_GRANDPAR
(28,29),(29,26),-1.5354 # DEPENDENCYPART_GRANDPAR
(28,29),(29,28),-0.843294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,29),(29,30),0.199468 # DEPENDENCYPART_GRANDPAR
(28,29),(29,31),0.225872 # DEPENDENCYPART_GRANDPAR
(28,29),(29,32),0.00352907 # DEPENDENCYPART_GRANDPAR
(28,29),(29,33),-0.0101489 # DEPENDENCYPART_GRANDPAR
(28,30),(30,2),-1.56627 # DEPENDENCYPART_GRANDPAR
(28,30),(30,3),-1.56054 # DEPENDENCYPART_GRANDPAR
(28,30),(30,4),-1.50897 # DEPENDENCYPART_GRANDPAR
(28,30),(30,7),-1.47702 # DEPENDENCYPART_GRANDPAR
(28,30),(30,8),-1.388 # DEPENDENCYPART_GRANDPAR
(28,30),(30,9),-1.48295 # DEPENDENCYPART_GRANDPAR
(28,30),(30,16),-1.44369 # DEPENDENCYPART_GRANDPAR
(28,30),(30,19),-0.818131 # DEPENDENCYPART_GRANDPAR
(28,30),(30,20),-1.02507 # DEPENDENCYPART_GRANDPAR
(28,30),(30,21),-1.24195 # DEPENDENCYPART_GRANDPAR
(28,30),(30,25),-1.09471 # DEPENDENCYPART_GRANDPAR
(28,30),(30,26),-1.48719 # DEPENDENCYPART_GRANDPAR
(28,30),(30,27),-1.26183 # DEPENDENCYPART_GRANDPAR
(28,30),(30,28),-0.971145 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,30),(30,29),0.599631 # DEPENDENCYPART_GRANDPAR
(28,30),(30,31),0.368291 # DEPENDENCYPART_GRANDPAR
(28,30),(30,32),0.133 # DEPENDENCYPART_GRANDPAR
(28,30),(30,33),0.127874 # DEPENDENCYPART_GRANDPAR
(28,30),(30,34),-0.223665 # DEPENDENCYPART_GRANDPAR
(28,31),(31,26),-1.5354 # DEPENDENCYPART_GRANDPAR
(28,31),(31,29),0.721613 # DEPENDENCYPART_GRANDPAR
(28,31),(31,32),0.0141518 # DEPENDENCYPART_GRANDPAR
(28,31),(31,33),0.000473874 # DEPENDENCYPART_GRANDPAR
(28,31),(31,34),-0.158545 # DEPENDENCYPART_GRANDPAR
(28,32),(32,28),-1.00393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,32),(32,29),0.566845 # DEPENDENCYPART_GRANDPAR
(28,32),(32,31),0.0756417 # DEPENDENCYPART_GRANDPAR
(28,32),(32,33),-0.18042 # DEPENDENCYPART_GRANDPAR
(28,32),(32,34),-0.212953 # DEPENDENCYPART_GRANDPAR
(28,33),(33,28),-1.00393 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(28,33),(33,29),0.566845 # DEPENDENCYPART_GRANDPAR
(28,33),(33,31),0.0756414 # DEPENDENCYPART_GRANDPAR
(28,33),(33,32),-0.171446 # DEPENDENCYPART_GRANDPAR
