# _root_ وَ تُعارِضُ إِيرانُ ، ثانِي أَكْبَرِ مُنْتِجٍ لِ النَفْطِ فِي أُوبِك حَيْثُ يَبْلُغُ إِنْتاجُ ها 3,7 مِلْيُون بَرْمِيلٍ فِي اليَوْمِ بَيْنَ ها 2,4 مِلْيُون بَرْمِيلٍ مُخَصَّصَةٍ لِ التَصْدِيرِ ، أَيَّ رَفْعٍ لِ الإِنْتاجِ رَغْمَ اِعْتِمادِ ها عَلَى عائِداتِ النَفْطِ .
#goldHeads=0,0,4,2,4,5,6,7,8,6,10,11,12,13,14,13,16,17,18,19,16,21,21,23,24,23,26,27,4,2,30,31,32,2,34,35,35,37,38,0,
#predictedHeads=0,0,2,3,2,5,6,7,8,9,10,11,12,13,14,13,16,17,13,19,23,21,26,23,24,16,26,27,28,13,30,31,32,30,34,35,35,37,38,0,
(22,24),(24,31),-0.303484 # DEPENDENCYPART_GRANDPAR
(22,24),(24,32),-0.236272 # DEPENDENCYPART_GRANDPAR
(22,24),(24,33),-0.541741 # DEPENDENCYPART_GRANDPAR
(22,24),(24,34),-0.369526 # DEPENDENCYPART_GRANDPAR
(22,24),(24,37),-0.4151 # DEPENDENCYPART_GRANDPAR
(23,18),(18,15),0.238514 # DEPENDENCYPART_GRANDPAR
(23,18),(18,16),-0.186325 # DEPENDENCYPART_GRANDPAR
(23,18),(18,17),-0.178105 # DEPENDENCYPART_GRANDPAR
(23,18),(18,19),-0.0478448 # DEPENDENCYPART_GRANDPAR
(23,18),(18,20),-0.0620697 # DEPENDENCYPART_GRANDPAR
(23,18),(18,21),0.0511012 # DEPENDENCYPART_GRANDPAR
(23,18),(18,22),0.654571 # DEPENDENCYPART_GRANDPAR
(23,18),(18,23),-0.934158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,18),(18,27),-0.602468 # DEPENDENCYPART_GRANDPAR
(23,20),(20,15),0.252661 # DEPENDENCYPART_GRANDPAR
(23,20),(20,21),0.0507938 # DEPENDENCYPART_GRANDPAR
(23,20),(20,22),0.654545 # DEPENDENCYPART_GRANDPAR
(23,20),(20,23),-0.93416 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,20),(20,24),-0.109683 # DEPENDENCYPART_GRANDPAR
(23,20),(20,25),-0.407597 # DEPENDENCYPART_GRANDPAR
(23,20),(20,26),-0.465222 # DEPENDENCYPART_GRANDPAR
(23,20),(20,27),-0.602515 # DEPENDENCYPART_GRANDPAR
(23,21),(21,1),-0.167801 # DEPENDENCYPART_GRANDPAR
(23,21),(21,14),-0.0379262 # DEPENDENCYPART_GRANDPAR
(23,21),(21,17),-0.00322495 # DEPENDENCYPART_GRANDPAR
(23,21),(21,18),-0.00892547 # DEPENDENCYPART_GRANDPAR
(23,21),(21,19),-0.0745065 # DEPENDENCYPART_GRANDPAR
(23,21),(21,20),0.0579982 # DEPENDENCYPART_GRANDPAR
(23,21),(21,22),0.499879 # DEPENDENCYPART_GRANDPAR
(23,21),(21,23),-0.938144 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,21),(21,24),-0.0950409 # DEPENDENCYPART_GRANDPAR
(23,21),(21,25),-0.392991 # DEPENDENCYPART_GRANDPAR
(23,21),(21,26),-0.465765 # DEPENDENCYPART_GRANDPAR
(23,21),(21,28),-0.561844 # DEPENDENCYPART_GRANDPAR
(23,22),(22,18),-0.178053 # DEPENDENCYPART_GRANDPAR
(23,22),(22,20),-0.118128 # DEPENDENCYPART_GRANDPAR
(23,22),(22,24),-0.0530828 # DEPENDENCYPART_GRANDPAR
(23,24),(24,22),-0.166889 # DEPENDENCYPART_GRANDPAR
(23,24),(24,23),-0.347711 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,24),(24,25),0.237225 # DEPENDENCYPART_GRANDPAR
(23,24),(24,26),0.0710966 # DEPENDENCYPART_GRANDPAR
(23,24),(24,27),-0.166334 # DEPENDENCYPART_GRANDPAR
(23,24),(24,28),0.0539725 # DEPENDENCYPART_GRANDPAR
(23,24),(24,29),0.0694099 # DEPENDENCYPART_GRANDPAR
(23,24),(24,30),-0.246888 # DEPENDENCYPART_GRANDPAR
(23,24),(24,31),-0.27817 # DEPENDENCYPART_GRANDPAR
(23,24),(24,32),-0.367918 # DEPENDENCYPART_GRANDPAR
(23,24),(24,33),-0.308165 # DEPENDENCYPART_GRANDPAR
(23,24),(24,34),-0.27855 # DEPENDENCYPART_GRANDPAR
(23,24),(24,37),-0.22093 # DEPENDENCYPART_GRANDPAR
(23,25),(25,22),-0.166889 # DEPENDENCYPART_GRANDPAR
(23,25),(25,26),0.0642945 # DEPENDENCYPART_GRANDPAR
(23,25),(25,27),-0.177812 # DEPENDENCYPART_GRANDPAR
(23,25),(25,28),0.0612708 # DEPENDENCYPART_GRANDPAR
(23,25),(25,29),0.0719145 # DEPENDENCYPART_GRANDPAR
(23,25),(25,30),-0.23959 # DEPENDENCYPART_GRANDPAR
(23,25),(25,31),-0.270872 # DEPENDENCYPART_GRANDPAR
(23,25),(25,32),-0.379396 # DEPENDENCYPART_GRANDPAR
(23,25),(25,34),-0.285668 # DEPENDENCYPART_GRANDPAR
(23,25),(25,37),-0.228016 # DEPENDENCYPART_GRANDPAR
(23,26),(26,17),-0.756501 # DEPENDENCYPART_GRANDPAR
(23,26),(26,22),-0.133122 # DEPENDENCYPART_GRANDPAR
(23,26),(26,23),-0.31198 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(23,26),(26,24),0.541937 # DEPENDENCYPART_GRANDPAR
(23,26),(26,25),0.244471 # DEPENDENCYPART_GRANDPAR
(23,26),(26,27),0.0324418 # DEPENDENCYPART_GRANDPAR
(23,26),(26,28),0.152692 # DEPENDENCYPART_GRANDPAR
(23,26),(26,29),0.224325 # DEPENDENCYPART_GRANDPAR
(23,26),(26,30),-0.145283 # DEPENDENCYPART_GRANDPAR
(23,27),(27,25),0.242366 # DEPENDENCYPART_GRANDPAR
(23,27),(27,26),0.0789854 # DEPENDENCYPART_GRANDPAR
(23,27),(27,28),0.218328 # DEPENDENCYPART_GRANDPAR
(23,27),(27,29),0.0405751 # DEPENDENCYPART_GRANDPAR
(23,27),(27,30),-0.0899396 # DEPENDENCYPART_GRANDPAR
(23,27),(27,31),-0.118814 # DEPENDENCYPART_GRANDPAR
(23,27),(27,33),-0.161038 # DEPENDENCYPART_GRANDPAR
(23,29),(29,25),0.225549 # DEPENDENCYPART_GRANDPAR
(23,29),(29,26),0.097064 # DEPENDENCYPART_GRANDPAR
(23,29),(29,28),0.0566955 # DEPENDENCYPART_GRANDPAR
(23,29),(29,30),-0.201345 # DEPENDENCYPART_GRANDPAR
(23,29),(29,31),-0.232738 # DEPENDENCYPART_GRANDPAR
(23,29),(29,35),-0.306947 # DEPENDENCYPART_GRANDPAR
(23,32),(32,28),0.071516 # DEPENDENCYPART_GRANDPAR
(23,32),(32,30),-0.224757 # DEPENDENCYPART_GRANDPAR
(23,32),(32,31),-0.256166 # DEPENDENCYPART_GRANDPAR
(23,32),(32,33),-0.161038 # DEPENDENCYPART_GRANDPAR
(23,32),(32,34),-0.126885 # DEPENDENCYPART_GRANDPAR
(23,32),(32,35),-0.193023 # DEPENDENCYPART_GRANDPAR
(23,32),(32,38),-0.270398 # DEPENDENCYPART_GRANDPAR
(23,40),(40,38),-0.428596 # DEPENDENCYPART_GRANDPAR
(23,40),(40,39),-0.544697 # DEPENDENCYPART_GRANDPAR
(24,22),(22,18),-0.156052 # DEPENDENCYPART_GRANDPAR
(24,22),(22,20),-0.131506 # DEPENDENCYPART_GRANDPAR
(24,22),(22,24),-1.51527 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,18),-0.0896898 # DEPENDENCYPART_GRANDPAR
(24,23),(23,20),-0.0621511 # DEPENDENCYPART_GRANDPAR
(24,23),(23,21),-0.086652 # DEPENDENCYPART_GRANDPAR
(24,23),(23,22),-0.0231265 # DEPENDENCYPART_GRANDPAR
(24,23),(23,24),-1.51515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,23),(23,25),-0.622244 # DEPENDENCYPART_GRANDPAR
(24,23),(23,26),-1.04876 # DEPENDENCYPART_GRANDPAR
(24,23),(23,27),-0.872767 # DEPENDENCYPART_GRANDPAR
(24,23),(23,29),-1.07002 # DEPENDENCYPART_GRANDPAR
(24,23),(23,32),-1.1072 # DEPENDENCYPART_GRANDPAR
(24,23),(23,40),-1.52409 # DEPENDENCYPART_GRANDPAR
(24,25),(25,22),-0.730736 # DEPENDENCYPART_GRANDPAR
(24,25),(25,26),-0.393371 # DEPENDENCYPART_GRANDPAR
(24,25),(25,27),-0.302346 # DEPENDENCYPART_GRANDPAR
(24,25),(25,28),-0.460084 # DEPENDENCYPART_GRANDPAR
(24,25),(25,29),-0.338448 # DEPENDENCYPART_GRANDPAR
(24,25),(25,30),-0.531652 # DEPENDENCYPART_GRANDPAR
(24,25),(25,31),-0.584836 # DEPENDENCYPART_GRANDPAR
(24,25),(25,32),-0.536776 # DEPENDENCYPART_GRANDPAR
(24,25),(25,34),-0.659161 # DEPENDENCYPART_GRANDPAR
(24,25),(25,37),-0.59439 # DEPENDENCYPART_GRANDPAR
(24,26),(26,17),-0.788156 # DEPENDENCYPART_GRANDPAR
(24,26),(26,22),-0.672493 # DEPENDENCYPART_GRANDPAR
(24,26),(26,23),-0.604777 # DEPENDENCYPART_GRANDPAR
(24,26),(26,24),-0.956881 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(24,26),(26,25),-0.0634002 # DEPENDENCYPART_GRANDPAR
(24,26),(26,27),-0.253635 # DEPENDENCYPART_GRANDPAR
(24,26),(26,28),-0.520037 # DEPENDENCYPART_GRANDPAR
(24,26),(26,29),-0.328217 # DEPENDENCYPART_GRANDPAR
(24,26),(26,30),-0.586134 # DEPENDENCYPART_GRANDPAR
(24,27),(27,25),-0.0818101 # DEPENDENCYPART_GRANDPAR
(24,27),(27,26),-0.622992 # DEPENDENCYPART_GRANDPAR
(24,27),(27,28),-0.297877 # DEPENDENCYPART_GRANDPAR
(24,27),(27,29),-0.437493 # DEPENDENCYPART_GRANDPAR
(24,27),(27,30),-0.37445 # DEPENDENCYPART_GRANDPAR
(24,27),(27,31),-0.426285 # DEPENDENCYPART_GRANDPAR
(24,27),(27,33),-0.522547 # DEPENDENCYPART_GRANDPAR
(24,28),(28,29),-0.318168 # DEPENDENCYPART_GRANDPAR
(24,28),(28,30),-0.524792 # DEPENDENCYPART_GRANDPAR
(24,28),(28,31),-0.577976 # DEPENDENCYPART_GRANDPAR
(24,28),(28,32),-0.525054 # DEPENDENCYPART_GRANDPAR
(24,28),(28,33),-0.663027 # DEPENDENCYPART_GRANDPAR
(24,28),(28,34),-0.64623 # DEPENDENCYPART_GRANDPAR
(24,28),(28,35),-0.767466 # DEPENDENCYPART_GRANDPAR
(24,28),(28,36),-0.646526 # DEPENDENCYPART_GRANDPAR
(24,28),(28,37),-0.581459 # DEPENDENCYPART_GRANDPAR
(24,28),(28,39),-0.989986 # DEPENDENCYPART_GRANDPAR
(24,29),(29,25),-0.0295987 # DEPENDENCYPART_GRANDPAR
(24,29),(29,26),-0.50387 # DEPENDENCYPART_GRANDPAR
(24,29),(29,28),-0.567482 # DEPENDENCYPART_GRANDPAR
(24,29),(29,30),-0.529228 # DEPENDENCYPART_GRANDPAR
(24,29),(29,31),-0.584998 # DEPENDENCYPART_GRANDPAR
(24,29),(29,35),-0.774488 # DEPENDENCYPART_GRANDPAR
(24,30),(30,28),-0.415435 # DEPENDENCYPART_GRANDPAR
(24,30),(30,29),-0.536758 # DEPENDENCYPART_GRANDPAR
(24,30),(30,31),-0.581962 # DEPENDENCYPART_GRANDPAR
(24,30),(30,32),-0.516038 # DEPENDENCYPART_GRANDPAR
(24,30),(30,33),-0.667044 # DEPENDENCYPART_GRANDPAR
(24,30),(30,34),-0.637827 # DEPENDENCYPART_GRANDPAR
(24,30),(30,35),-0.771452 # DEPENDENCYPART_GRANDPAR
(24,30),(30,36),-0.633667 # DEPENDENCYPART_GRANDPAR
(24,30),(30,37),-0.567587 # DEPENDENCYPART_GRANDPAR
(24,30),(30,38),-0.946218 # DEPENDENCYPART_GRANDPAR
(24,30),(30,39),-0.993972 # DEPENDENCYPART_GRANDPAR
(24,30),(30,40),-0.945005 # DEPENDENCYPART_GRANDPAR
(24,31),(31,29),-0.533829 # DEPENDENCYPART_GRANDPAR
(24,31),(31,32),-0.508158 # DEPENDENCYPART_GRANDPAR
(24,31),(31,33),-0.658113 # DEPENDENCYPART_GRANDPAR
(24,31),(31,34),-0.635001 # DEPENDENCYPART_GRANDPAR
(24,31),(31,35),-0.762552 # DEPENDENCYPART_GRANDPAR
(24,31),(31,36),-0.634184 # DEPENDENCYPART_GRANDPAR
(24,31),(31,37),-0.570231 # DEPENDENCYPART_GRANDPAR
(24,31),(31,39),-0.985072 # DEPENDENCYPART_GRANDPAR
(24,32),(32,28),-0.621692 # DEPENDENCYPART_GRANDPAR
(24,32),(32,30),-0.68263 # DEPENDENCYPART_GRANDPAR
(24,32),(32,31),-0.741364 # DEPENDENCYPART_GRANDPAR
(24,32),(32,33),-0.522547 # DEPENDENCYPART_GRANDPAR
(24,32),(32,34),-0.619058 # DEPENDENCYPART_GRANDPAR
(24,32),(32,35),-0.615775 # DEPENDENCYPART_GRANDPAR
(24,32),(32,38),-0.795046 # DEPENDENCYPART_GRANDPAR
(24,33),(33,34),-0.659385 # DEPENDENCYPART_GRANDPAR
(24,33),(33,35),-0.790637 # DEPENDENCYPART_GRANDPAR
(24,33),(33,36),-0.636179 # DEPENDENCYPART_GRANDPAR
(24,33),(33,37),-0.594614 # DEPENDENCYPART_GRANDPAR
(24,33),(33,38),-0.965404 # DEPENDENCYPART_GRANDPAR
(24,33),(33,39),-1.01316 # DEPENDENCYPART_GRANDPAR
(24,34),(34,30),-0.677568 # DEPENDENCYPART_GRANDPAR
(24,34),(34,31),-0.736303 # DEPENDENCYPART_GRANDPAR
(24,34),(34,32),-0.583556 # DEPENDENCYPART_GRANDPAR
(24,34),(34,33),-0.841503 # DEPENDENCYPART_GRANDPAR
(24,34),(34,35),-0.708924 # DEPENDENCYPART_GRANDPAR
(24,34),(34,36),-0.602679 # DEPENDENCYPART_GRANDPAR
(24,34),(34,37),-0.575059 # DEPENDENCYPART_GRANDPAR
(24,34),(34,38),-0.888195 # DEPENDENCYPART_GRANDPAR
(24,34),(34,39),-0.959871 # DEPENDENCYPART_GRANDPAR
(24,37),(37,33),-0.866194 # DEPENDENCYPART_GRANDPAR
(24,37),(37,35),-0.950479 # DEPENDENCYPART_GRANDPAR
(24,37),(37,36),-0.933992 # DEPENDENCYPART_GRANDPAR
(24,37),(37,38),-0.777275 # DEPENDENCYPART_GRANDPAR
(24,37),(37,39),-0.844818 # DEPENDENCYPART_GRANDPAR
(24,37),(37,40),-0.907066 # DEPENDENCYPART_GRANDPAR
(25,22),(22,18),-0.160459 # DEPENDENCYPART_GRANDPAR
(25,22),(22,20),-0.241449 # DEPENDENCYPART_GRANDPAR
(25,22),(22,24),0.145972 # DEPENDENCYPART_GRANDPAR
(25,26),(26,17),-0.685461 # DEPENDENCYPART_GRANDPAR
(25,26),(26,22),-0.739268 # DEPENDENCYPART_GRANDPAR
(25,26),(26,23),-0.648367 # DEPENDENCYPART_GRANDPAR
(25,26),(26,24),-0.370915 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-0.97247 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.238218 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.308096 # DEPENDENCYPART_GRANDPAR
(25,26),(26,29),-0.228318 # DEPENDENCYPART_GRANDPAR
(25,26),(26,30),-0.467593 # DEPENDENCYPART_GRANDPAR
(25,27),(27,25),-0.990984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,27),(27,26),-0.497685 # DEPENDENCYPART_GRANDPAR
(25,27),(27,28),-0.106407 # DEPENDENCYPART_GRANDPAR
(25,27),(27,29),-0.34619 # DEPENDENCYPART_GRANDPAR
(25,27),(27,30),-0.273388 # DEPENDENCYPART_GRANDPAR
(25,27),(27,31),-0.423155 # DEPENDENCYPART_GRANDPAR
(25,27),(27,33),-0.311631 # DEPENDENCYPART_GRANDPAR
(25,28),(28,29),-0.208214 # DEPENDENCYPART_GRANDPAR
(25,28),(28,30),-0.395972 # DEPENDENCYPART_GRANDPAR
(25,28),(28,31),-0.547086 # DEPENDENCYPART_GRANDPAR
(25,28),(28,32),-0.349875 # DEPENDENCYPART_GRANDPAR
(25,28),(28,33),-0.424353 # DEPENDENCYPART_GRANDPAR
(25,28),(28,34),-0.520655 # DEPENDENCYPART_GRANDPAR
(25,28),(28,35),-0.571187 # DEPENDENCYPART_GRANDPAR
(25,28),(28,36),-0.452591 # DEPENDENCYPART_GRANDPAR
(25,28),(28,37),-0.337676 # DEPENDENCYPART_GRANDPAR
(25,28),(28,39),-0.826248 # DEPENDENCYPART_GRANDPAR
(25,29),(29,25),-0.938773 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,29),(29,26),-0.378564 # DEPENDENCYPART_GRANDPAR
(25,29),(29,28),-0.346097 # DEPENDENCYPART_GRANDPAR
(25,29),(29,30),-0.410797 # DEPENDENCYPART_GRANDPAR
(25,29),(29,31),-0.564498 # DEPENDENCYPART_GRANDPAR
(25,29),(29,35),-0.588599 # DEPENDENCYPART_GRANDPAR
(25,30),(30,28),-0.193926 # DEPENDENCYPART_GRANDPAR
(25,30),(30,29),-0.436863 # DEPENDENCYPART_GRANDPAR
(25,30),(30,31),-0.551072 # DEPENDENCYPART_GRANDPAR
(25,30),(30,32),-0.340859 # DEPENDENCYPART_GRANDPAR
(25,30),(30,33),-0.428369 # DEPENDENCYPART_GRANDPAR
(25,30),(30,34),-0.512252 # DEPENDENCYPART_GRANDPAR
(25,30),(30,35),-0.575173 # DEPENDENCYPART_GRANDPAR
(25,30),(30,36),-0.439731 # DEPENDENCYPART_GRANDPAR
(25,30),(30,37),-0.323804 # DEPENDENCYPART_GRANDPAR
(25,30),(30,38),-0.61311 # DEPENDENCYPART_GRANDPAR
(25,30),(30,39),-0.830234 # DEPENDENCYPART_GRANDPAR
(25,30),(30,40),-0.877535 # DEPENDENCYPART_GRANDPAR
(25,31),(31,29),-0.433934 # DEPENDENCYPART_GRANDPAR
(25,31),(31,32),-0.332979 # DEPENDENCYPART_GRANDPAR
(25,31),(31,33),-0.419438 # DEPENDENCYPART_GRANDPAR
(25,31),(31,34),-0.509426 # DEPENDENCYPART_GRANDPAR
(25,31),(31,35),-0.566273 # DEPENDENCYPART_GRANDPAR
(25,31),(31,36),-0.440248 # DEPENDENCYPART_GRANDPAR
(25,31),(31,37),-0.326447 # DEPENDENCYPART_GRANDPAR
(25,31),(31,39),-0.821334 # DEPENDENCYPART_GRANDPAR
(25,32),(32,28),-0.400307 # DEPENDENCYPART_GRANDPAR
(25,32),(32,30),-0.557635 # DEPENDENCYPART_GRANDPAR
(25,32),(32,31),-0.714299 # DEPENDENCYPART_GRANDPAR
(25,32),(32,33),-0.311631 # DEPENDENCYPART_GRANDPAR
(25,32),(32,34),-0.510763 # DEPENDENCYPART_GRANDPAR
(25,32),(32,35),-0.447256 # DEPENDENCYPART_GRANDPAR
(25,32),(32,38),-0.489697 # DEPENDENCYPART_GRANDPAR
(25,34),(34,30),-0.552573 # DEPENDENCYPART_GRANDPAR
(25,34),(34,31),-0.709239 # DEPENDENCYPART_GRANDPAR
(25,34),(34,32),-0.41886 # DEPENDENCYPART_GRANDPAR
(25,34),(34,33),-0.606653 # DEPENDENCYPART_GRANDPAR
(25,34),(34,35),-0.534424 # DEPENDENCYPART_GRANDPAR
(25,34),(34,36),-0.425054 # DEPENDENCYPART_GRANDPAR
(25,34),(34,37),-0.345566 # DEPENDENCYPART_GRANDPAR
(25,34),(34,38),-0.576866 # DEPENDENCYPART_GRANDPAR
(25,34),(34,39),-0.817912 # DEPENDENCYPART_GRANDPAR
(25,37),(37,33),-0.631344 # DEPENDENCYPART_GRANDPAR
(25,37),(37,35),-0.758026 # DEPENDENCYPART_GRANDPAR
(25,37),(37,36),-0.752408 # DEPENDENCYPART_GRANDPAR
(25,37),(37,38),-0.465946 # DEPENDENCYPART_GRANDPAR
(25,37),(37,39),-0.702859 # DEPENDENCYPART_GRANDPAR
(25,37),(37,40),-0.855256 # DEPENDENCYPART_GRANDPAR
(26,17),(17,2),-0.480997 # DEPENDENCYPART_GRANDPAR
(26,17),(17,14),-0.0248361 # DEPENDENCYPART_GRANDPAR
(26,17),(17,15),-0.668462 # DEPENDENCYPART_GRANDPAR
(26,17),(17,16),-0.0714993 # DEPENDENCYPART_GRANDPAR
(26,17),(17,18),-0.298661 # DEPENDENCYPART_GRANDPAR
(26,17),(17,19),0.174937 # DEPENDENCYPART_GRANDPAR
(26,17),(17,20),-0.128201 # DEPENDENCYPART_GRANDPAR
(26,17),(17,21),0.207864 # DEPENDENCYPART_GRANDPAR
(26,17),(17,22),-0.46548 # DEPENDENCYPART_GRANDPAR
(26,17),(17,23),-0.0262186 # DEPENDENCYPART_GRANDPAR
(26,17),(17,24),0.254602 # DEPENDENCYPART_GRANDPAR
(26,17),(17,25),-0.0685981 # DEPENDENCYPART_GRANDPAR
(26,17),(17,27),-0.398206 # DEPENDENCYPART_GRANDPAR
(26,22),(22,18),-0.426423 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.239231 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),0.165172 # DEPENDENCYPART_GRANDPAR
(26,23),(23,18),-0.337774 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),-0.147604 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),0.171432 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.542468 # DEPENDENCYPART_GRANDPAR
(26,23),(23,24),0.263609 # DEPENDENCYPART_GRANDPAR
(26,23),(23,25),-0.0785479 # DEPENDENCYPART_GRANDPAR
(26,23),(23,26),-1.2748 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,23),(23,27),-0.371677 # DEPENDENCYPART_GRANDPAR
(26,23),(23,29),-0.513078 # DEPENDENCYPART_GRANDPAR
(26,23),(23,32),-0.834055 # DEPENDENCYPART_GRANDPAR
(26,23),(23,40),-0.856255 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.543937 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),-0.0211891 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),-0.0685981 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-1.29286 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,27),-0.398206 # DEPENDENCYPART_GRANDPAR
(26,24),(24,28),-0.495772 # DEPENDENCYPART_GRANDPAR
(26,24),(24,29),-0.520233 # DEPENDENCYPART_GRANDPAR
(26,24),(24,30),-0.885388 # DEPENDENCYPART_GRANDPAR
(26,24),(24,31),-0.930334 # DEPENDENCYPART_GRANDPAR
(26,24),(24,32),-0.860584 # DEPENDENCYPART_GRANDPAR
(26,24),(24,33),-0.700422 # DEPENDENCYPART_GRANDPAR
(26,24),(24,34),-0.561043 # DEPENDENCYPART_GRANDPAR
(26,24),(24,37),-0.931667 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),-0.543937 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-1.2928 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,27),-0.39819 # DEPENDENCYPART_GRANDPAR
(26,25),(25,28),-0.495709 # DEPENDENCYPART_GRANDPAR
(26,25),(25,29),-0.520217 # DEPENDENCYPART_GRANDPAR
(26,25),(25,30),-0.885325 # DEPENDENCYPART_GRANDPAR
(26,25),(25,31),-0.930271 # DEPENDENCYPART_GRANDPAR
(26,25),(25,32),-0.860568 # DEPENDENCYPART_GRANDPAR
(26,25),(25,34),-0.561027 # DEPENDENCYPART_GRANDPAR
(26,25),(25,37),-0.931651 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.777856 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.764152 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),0.401632 # DEPENDENCYPART_GRANDPAR
(26,27),(27,29),0.098108 # DEPENDENCYPART_GRANDPAR
(26,27),(27,30),-0.0185611 # DEPENDENCYPART_GRANDPAR
(26,27),(27,31),-0.0607263 # DEPENDENCYPART_GRANDPAR
(26,27),(27,33),0.168008 # DEPENDENCYPART_GRANDPAR
(26,28),(28,29),0.153551 # DEPENDENCYPART_GRANDPAR
(26,28),(28,30),-0.222264 # DEPENDENCYPART_GRANDPAR
(26,28),(28,31),-0.266834 # DEPENDENCYPART_GRANDPAR
(26,28),(28,32),-0.293891 # DEPENDENCYPART_GRANDPAR
(26,28),(28,33),-0.0255632 # DEPENDENCYPART_GRANDPAR
(26,28),(28,34),0.0235072 # DEPENDENCYPART_GRANDPAR
(26,28),(28,35),-0.193659 # DEPENDENCYPART_GRANDPAR
(26,28),(28,36),-0.451855 # DEPENDENCYPART_GRANDPAR
(26,28),(28,37),-0.348614 # DEPENDENCYPART_GRANDPAR
(26,28),(28,39),-0.342951 # DEPENDENCYPART_GRANDPAR
(26,29),(29,25),-0.748338 # DEPENDENCYPART_GRANDPAR
(26,29),(29,26),-0.744269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,29),(29,28),0.128509 # DEPENDENCYPART_GRANDPAR
(26,29),(29,30),-0.291053 # DEPENDENCYPART_GRANDPAR
(26,29),(29,31),-0.335737 # DEPENDENCYPART_GRANDPAR
(26,29),(29,35),-0.262562 # DEPENDENCYPART_GRANDPAR
(26,30),(30,28),0.27061 # DEPENDENCYPART_GRANDPAR
(26,30),(30,29),0.00210413 # DEPENDENCYPART_GRANDPAR
(26,30),(30,31),-0.2773 # DEPENDENCYPART_GRANDPAR
(26,30),(30,32),-0.289669 # DEPENDENCYPART_GRANDPAR
(26,30),(30,33),-0.0360591 # DEPENDENCYPART_GRANDPAR
(26,30),(30,34),0.0266224 # DEPENDENCYPART_GRANDPAR
(26,30),(30,35),-0.204124 # DEPENDENCYPART_GRANDPAR
(26,30),(30,36),-0.446906 # DEPENDENCYPART_GRANDPAR
(26,30),(30,37),-0.340029 # DEPENDENCYPART_GRANDPAR
(26,30),(30,38),-0.636198 # DEPENDENCYPART_GRANDPAR
(26,30),(30,39),-0.353416 # DEPENDENCYPART_GRANDPAR
(26,30),(30,40),-0.284843 # DEPENDENCYPART_GRANDPAR
(27,25),(25,22),-0.217355 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),0.00844095 # DEPENDENCYPART_GRANDPAR
(27,25),(25,27),-1.17737 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,25),(25,28),-0.332225 # DEPENDENCYPART_GRANDPAR
(27,25),(25,29),-0.615888 # DEPENDENCYPART_GRANDPAR
(27,25),(25,30),-0.856769 # DEPENDENCYPART_GRANDPAR
(27,25),(25,31),-1.13046 # DEPENDENCYPART_GRANDPAR
(27,25),(25,32),-0.788905 # DEPENDENCYPART_GRANDPAR
(27,25),(25,34),-0.728388 # DEPENDENCYPART_GRANDPAR
(27,25),(25,37),-0.777385 # DEPENDENCYPART_GRANDPAR
(27,26),(26,17),-0.312845 # DEPENDENCYPART_GRANDPAR
(27,26),(26,22),-0.211077 # DEPENDENCYPART_GRANDPAR
(27,26),(26,23),-0.106768 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),-0.262299 # DEPENDENCYPART_GRANDPAR
