# _root_ تَجْدُرُ الإِشارَةُ إِلَى أَنَّ بونومى البالِغُ مِن العُمْرِ 44 عاماً , وَ هُوَ مُحام سابِقٌ , كانَ يَعْمَلُ رَئِيساً لِ مَجْلِسِ إِدارَةِ شَرِكَةِ / إِس آي أَي / المَسْؤُولَةِ عَن إِدارَةِ مَطارَيْ ليناتى ومالبينسا فِي مِيلانُو خِلالَ الفَتْرَةِ مِن 1997 ـ 1999 .
#goldHeads=0,1,2,3,6,12,6,7,8,9,10,4,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,32,35,29,37,38,41,39,41,0,
#predictedHeads=0,1,1,3,4,5,5,7,8,9,10,0,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,31,35,31,37,38,39,40,41,0,
(32,34),(34,39),-0.163365 # DEPENDENCYPART_GRANDPAR
(32,34),(34,43),-0.476601 # DEPENDENCYPART_GRANDPAR
(32,35),(35,33),0.385763 # DEPENDENCYPART_GRANDPAR
(32,35),(35,34),-0.0633374 # DEPENDENCYPART_GRANDPAR
(32,35),(35,36),0.177301 # DEPENDENCYPART_GRANDPAR
(32,35),(35,37),0.00348485 # DEPENDENCYPART_GRANDPAR
(32,35),(35,38),0.00727968 # DEPENDENCYPART_GRANDPAR
(32,35),(35,40),0.0415523 # DEPENDENCYPART_GRANDPAR
(32,35),(35,41),0.0394988 # DEPENDENCYPART_GRANDPAR
(32,35),(35,43),-0.425253 # DEPENDENCYPART_GRANDPAR
(32,36),(36,33),0.649751 # DEPENDENCYPART_GRANDPAR
(32,36),(36,34),0.200651 # DEPENDENCYPART_GRANDPAR
(32,36),(36,37),-0.0566085 # DEPENDENCYPART_GRANDPAR
(32,36),(36,38),-0.174247 # DEPENDENCYPART_GRANDPAR
(32,37),(37,32),-0.727246 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,37),(37,35),0.0474281 # DEPENDENCYPART_GRANDPAR
(32,37),(37,36),-0.145963 # DEPENDENCYPART_GRANDPAR
(32,37),(37,38),-0.113676 # DEPENDENCYPART_GRANDPAR
(32,37),(37,39),-0.210537 # DEPENDENCYPART_GRANDPAR
(32,37),(37,40),-0.0207666 # DEPENDENCYPART_GRANDPAR
(32,37),(37,41),-0.0290813 # DEPENDENCYPART_GRANDPAR
(32,37),(37,42),0.00967946 # DEPENDENCYPART_GRANDPAR
(32,39),(39,32),-0.701835 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,39),(39,35),0.0404743 # DEPENDENCYPART_GRANDPAR
(32,39),(39,38),-0.229033 # DEPENDENCYPART_GRANDPAR
(32,39),(39,40),0.0659033 # DEPENDENCYPART_GRANDPAR
(32,39),(39,41),0.0277903 # DEPENDENCYPART_GRANDPAR
(32,39),(39,42),0.0963493 # DEPENDENCYPART_GRANDPAR
(32,39),(39,43),-0.407212 # DEPENDENCYPART_GRANDPAR
(32,40),(40,39),-0.017781 # DEPENDENCYPART_GRANDPAR
(32,40),(40,41),-0.0626261 # DEPENDENCYPART_GRANDPAR
(32,40),(40,42),0.00559251 # DEPENDENCYPART_GRANDPAR
(32,40),(40,43),-0.463172 # DEPENDENCYPART_GRANDPAR
(32,41),(41,18),-0.771901 # DEPENDENCYPART_GRANDPAR
(32,41),(41,38),-0.163054 # DEPENDENCYPART_GRANDPAR
(32,41),(41,39),-0.0874115 # DEPENDENCYPART_GRANDPAR
(32,41),(41,40),0.0509444 # DEPENDENCYPART_GRANDPAR
(32,41),(41,42),0.0399594 # DEPENDENCYPART_GRANDPAR
(32,41),(41,43),-0.454977 # DEPENDENCYPART_GRANDPAR
(32,42),(42,38),-0.0979468 # DEPENDENCYPART_GRANDPAR
(32,42),(42,39),-0.0178389 # DEPENDENCYPART_GRANDPAR
(32,42),(42,41),-0.0411114 # DEPENDENCYPART_GRANDPAR
(32,42),(42,43),-0.465624 # DEPENDENCYPART_GRANDPAR
(33,1),(1,2),-0.231475 # DEPENDENCYPART_GRANDPAR
(33,1),(1,3),0.072915 # DEPENDENCYPART_GRANDPAR
(33,1),(1,4),-0.14248 # DEPENDENCYPART_GRANDPAR
(33,1),(1,5),-0.252057 # DEPENDENCYPART_GRANDPAR
(33,1),(1,6),-0.0388127 # DEPENDENCYPART_GRANDPAR
(33,1),(1,7),-0.161677 # DEPENDENCYPART_GRANDPAR
(33,1),(1,8),-0.160892 # DEPENDENCYPART_GRANDPAR
(33,1),(1,9),-0.142729 # DEPENDENCYPART_GRANDPAR
(33,1),(1,10),-0.197132 # DEPENDENCYPART_GRANDPAR
(33,1),(1,11),-0.00116458 # DEPENDENCYPART_GRANDPAR
(33,1),(1,12),-0.151611 # DEPENDENCYPART_GRANDPAR
(33,1),(1,14),-0.137568 # DEPENDENCYPART_GRANDPAR
(33,1),(1,15),-0.0651076 # DEPENDENCYPART_GRANDPAR
(33,1),(1,16),0.0465549 # DEPENDENCYPART_GRANDPAR
(33,1),(1,18),-0.0552253 # DEPENDENCYPART_GRANDPAR
(33,1),(1,20),-0.03864 # DEPENDENCYPART_GRANDPAR
(33,1),(1,29),0.00991977 # DEPENDENCYPART_GRANDPAR
(33,1),(1,30),0.11966 # DEPENDENCYPART_GRANDPAR
(33,27),(27,24),0.175858 # DEPENDENCYPART_GRANDPAR
(33,27),(27,25),-0.0910744 # DEPENDENCYPART_GRANDPAR
(33,27),(27,26),-0.0779231 # DEPENDENCYPART_GRANDPAR
(33,27),(27,28),0.301567 # DEPENDENCYPART_GRANDPAR
(33,27),(27,31),0.112129 # DEPENDENCYPART_GRANDPAR
(33,31),(31,32),0.111827 # DEPENDENCYPART_GRANDPAR
(33,31),(31,33),-1.2168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,31),(31,34),-0.349255 # DEPENDENCYPART_GRANDPAR
(33,31),(31,35),-0.798476 # DEPENDENCYPART_GRANDPAR
(33,31),(31,36),-0.706509 # DEPENDENCYPART_GRANDPAR
(33,31),(31,37),-0.677994 # DEPENDENCYPART_GRANDPAR
(33,31),(31,38),-0.754586 # DEPENDENCYPART_GRANDPAR
(33,31),(31,39),-0.728672 # DEPENDENCYPART_GRANDPAR
(33,31),(31,40),-0.718983 # DEPENDENCYPART_GRANDPAR
(33,31),(31,41),-0.836697 # DEPENDENCYPART_GRANDPAR
(33,31),(31,42),-0.763368 # DEPENDENCYPART_GRANDPAR
(33,32),(32,33),-1.21679 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,32),(32,34),-0.349249 # DEPENDENCYPART_GRANDPAR
(33,32),(32,35),-0.798476 # DEPENDENCYPART_GRANDPAR
(33,32),(32,36),-0.706509 # DEPENDENCYPART_GRANDPAR
(33,32),(32,37),-0.677994 # DEPENDENCYPART_GRANDPAR
(33,32),(32,39),-0.728672 # DEPENDENCYPART_GRANDPAR
(33,32),(32,40),-0.718983 # DEPENDENCYPART_GRANDPAR
(33,32),(32,41),-0.836691 # DEPENDENCYPART_GRANDPAR
(33,32),(32,42),-0.763368 # DEPENDENCYPART_GRANDPAR
(33,34),(34,1),-0.925001 # DEPENDENCYPART_GRANDPAR
(33,34),(34,18),-0.608181 # DEPENDENCYPART_GRANDPAR
(33,34),(34,31),-0.522608 # DEPENDENCYPART_GRANDPAR
(33,34),(34,32),-0.501231 # DEPENDENCYPART_GRANDPAR
(33,34),(34,33),-0.618946 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,34),(34,35),-0.174486 # DEPENDENCYPART_GRANDPAR
(33,34),(34,36),-0.179607 # DEPENDENCYPART_GRANDPAR
(33,34),(34,37),-0.0569478 # DEPENDENCYPART_GRANDPAR
(33,34),(34,38),-0.10384 # DEPENDENCYPART_GRANDPAR
(33,34),(34,39),-0.112774 # DEPENDENCYPART_GRANDPAR
(33,34),(34,43),-0.227257 # DEPENDENCYPART_GRANDPAR
(33,35),(35,33),-0.696544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,35),(35,34),0.170996 # DEPENDENCYPART_GRANDPAR
(33,35),(35,36),-0.0261326 # DEPENDENCYPART_GRANDPAR
(33,35),(35,37),-0.0200349 # DEPENDENCYPART_GRANDPAR
(33,35),(35,38),0.0147663 # DEPENDENCYPART_GRANDPAR
(33,35),(35,40),-0.0756684 # DEPENDENCYPART_GRANDPAR
(33,35),(35,41),-0.207487 # DEPENDENCYPART_GRANDPAR
(33,35),(35,43),-0.181033 # DEPENDENCYPART_GRANDPAR
(33,36),(36,33),-0.568058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,36),(36,34),0.299482 # DEPENDENCYPART_GRANDPAR
(33,36),(36,37),-0.0671944 # DEPENDENCYPART_GRANDPAR
(33,36),(36,38),-0.113097 # DEPENDENCYPART_GRANDPAR
(33,37),(37,32),-0.546828 # DEPENDENCYPART_GRANDPAR
(33,37),(37,35),-0.264506 # DEPENDENCYPART_GRANDPAR
(33,37),(37,36),-0.176728 # DEPENDENCYPART_GRANDPAR
(33,37),(37,38),0.0204266 # DEPENDENCYPART_GRANDPAR
(33,37),(37,39),-0.0901705 # DEPENDENCYPART_GRANDPAR
(33,37),(37,40),-0.0652071 # DEPENDENCYPART_GRANDPAR
(33,37),(37,41),-0.195025 # DEPENDENCYPART_GRANDPAR
(33,37),(37,42),-0.099226 # DEPENDENCYPART_GRANDPAR
(33,38),(38,36),-0.125036 # DEPENDENCYPART_GRANDPAR
(33,38),(38,39),-0.0788063 # DEPENDENCYPART_GRANDPAR
(33,38),(38,40),-0.102132 # DEPENDENCYPART_GRANDPAR
(33,38),(38,41),-0.225994 # DEPENDENCYPART_GRANDPAR
(33,38),(38,42),-0.146667 # DEPENDENCYPART_GRANDPAR
(33,38),(38,43),-0.223097 # DEPENDENCYPART_GRANDPAR
(33,43),(43,40),-0.118772 # DEPENDENCYPART_GRANDPAR
(33,43),(43,42),-0.163227 # DEPENDENCYPART_GRANDPAR
(34,1),(1,2),-0.401018 # DEPENDENCYPART_GRANDPAR
(34,1),(1,3),-0.190864 # DEPENDENCYPART_GRANDPAR
(34,1),(1,4),-0.301018 # DEPENDENCYPART_GRANDPAR
(34,1),(1,5),-0.449314 # DEPENDENCYPART_GRANDPAR
(34,1),(1,6),-0.213878 # DEPENDENCYPART_GRANDPAR
(34,1),(1,7),-0.322169 # DEPENDENCYPART_GRANDPAR
(34,1),(1,8),-0.323548 # DEPENDENCYPART_GRANDPAR
(34,1),(1,9),-0.354349 # DEPENDENCYPART_GRANDPAR
(34,1),(1,10),-0.32818 # DEPENDENCYPART_GRANDPAR
(34,1),(1,11),-0.21776 # DEPENDENCYPART_GRANDPAR
(34,1),(1,12),-0.357096 # DEPENDENCYPART_GRANDPAR
(34,1),(1,14),-0.291969 # DEPENDENCYPART_GRANDPAR
(34,1),(1,15),-0.240375 # DEPENDENCYPART_GRANDPAR
(34,1),(1,16),-0.143853 # DEPENDENCYPART_GRANDPAR
(34,1),(1,18),-0.308008 # DEPENDENCYPART_GRANDPAR
(34,1),(1,20),-0.149575 # DEPENDENCYPART_GRANDPAR
(34,1),(1,29),-0.169579 # DEPENDENCYPART_GRANDPAR
(34,1),(1,30),-0.0830711 # DEPENDENCYPART_GRANDPAR
(34,18),(18,7),-0.318692 # DEPENDENCYPART_GRANDPAR
(34,18),(18,13),-0.212072 # DEPENDENCYPART_GRANDPAR
(34,18),(18,14),-0.162823 # DEPENDENCYPART_GRANDPAR
(34,18),(18,16),-0.0948 # DEPENDENCYPART_GRANDPAR
(34,18),(18,17),-0.289589 # DEPENDENCYPART_GRANDPAR
(34,18),(18,19),-0.200174 # DEPENDENCYPART_GRANDPAR
(34,18),(18,20),-0.150492 # DEPENDENCYPART_GRANDPAR
(34,18),(18,21),-0.304455 # DEPENDENCYPART_GRANDPAR
(34,18),(18,22),-0.266151 # DEPENDENCYPART_GRANDPAR
(34,18),(18,23),-0.318474 # DEPENDENCYPART_GRANDPAR
(34,18),(18,24),-0.0107888 # DEPENDENCYPART_GRANDPAR
(34,18),(18,28),-0.020789 # DEPENDENCYPART_GRANDPAR
(34,18),(18,29),-0.169249 # DEPENDENCYPART_GRANDPAR
(34,18),(18,30),-0.0837893 # DEPENDENCYPART_GRANDPAR
(34,18),(18,31),-0.201244 # DEPENDENCYPART_GRANDPAR
(34,18),(18,32),-0.211413 # DEPENDENCYPART_GRANDPAR
(34,18),(18,33),-0.0931895 # DEPENDENCYPART_GRANDPAR
(34,18),(18,34),-1.19896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(34,18),(18,35),-0.303161 # DEPENDENCYPART_GRANDPAR
(34,18),(18,37),-0.604641 # DEPENDENCYPART_GRANDPAR
(34,18),(18,38),-0.740844 # DEPENDENCYPART_GRANDPAR
(34,18),(18,39),-0.710052 # DEPENDENCYPART_GRANDPAR
(34,18),(18,41),-0.797417 # DEPENDENCYPART_GRANDPAR
(34,31),(31,32),-0.133657 # DEPENDENCYPART_GRANDPAR
(34,31),(31,33),-0.0972197 # DEPENDENCYPART_GRANDPAR
(34,31),(31,34),-1.201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(34,31),(31,35),-0.296209 # DEPENDENCYPART_GRANDPAR
(34,31),(31,36),-0.807103 # DEPENDENCYPART_GRANDPAR
(34,31),(31,37),-0.599523 # DEPENDENCYPART_GRANDPAR
(34,31),(31,38),-0.742444 # DEPENDENCYPART_GRANDPAR
(34,31),(31,39),-0.705763 # DEPENDENCYPART_GRANDPAR
(34,31),(31,40),-0.669522 # DEPENDENCYPART_GRANDPAR
(34,31),(31,41),-0.799456 # DEPENDENCYPART_GRANDPAR
(34,31),(31,42),-0.708399 # DEPENDENCYPART_GRANDPAR
(34,32),(32,33),-0.097005 # DEPENDENCYPART_GRANDPAR
(34,32),(32,34),-1.201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(34,32),(32,35),-0.296209 # DEPENDENCYPART_GRANDPAR
(34,32),(32,36),-0.807103 # DEPENDENCYPART_GRANDPAR
(34,32),(32,37),-0.599523 # DEPENDENCYPART_GRANDPAR
(34,32),(32,39),-0.705763 # DEPENDENCYPART_GRANDPAR
(34,32),(32,40),-0.669522 # DEPENDENCYPART_GRANDPAR
(34,32),(32,41),-0.79945 # DEPENDENCYPART_GRANDPAR
(34,32),(32,42),-0.708399 # DEPENDENCYPART_GRANDPAR
(34,33),(33,1),-0.562208 # DEPENDENCYPART_GRANDPAR
(34,33),(33,27),-0.233238 # DEPENDENCYPART_GRANDPAR
(34,33),(33,31),-0.171412 # DEPENDENCYPART_GRANDPAR
(34,33),(33,32),-0.174997 # DEPENDENCYPART_GRANDPAR
(34,33),(33,34),-1.18058 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(34,33),(33,35),-0.26326 # DEPENDENCYPART_GRANDPAR
(34,33),(33,36),-0.780463 # DEPENDENCYPART_GRANDPAR
(34,33),(33,37),-0.569314 # DEPENDENCYPART_GRANDPAR
(34,33),(33,38),-0.668427 # DEPENDENCYPART_GRANDPAR
(34,33),(33,43),-0.760431 # DEPENDENCYPART_GRANDPAR
(34,35),(35,33),-0.670247 # DEPENDENCYPART_GRANDPAR
(34,35),(35,34),-0.68075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(34,35),(35,36),-0.126726 # DEPENDENCYPART_GRANDPAR
(34,35),(35,37),0.0584368 # DEPENDENCYPART_GRANDPAR
(34,35),(35,38),0.0269085 # DEPENDENCYPART_GRANDPAR
(34,35),(35,40),-0.0262075 # DEPENDENCYPART_GRANDPAR
(34,35),(35,41),-0.170247 # DEPENDENCYPART_GRANDPAR
(34,35),(35,43),-0.198228 # DEPENDENCYPART_GRANDPAR
(34,36),(36,33),-0.667898 # DEPENDENCYPART_GRANDPAR
(34,36),(36,34),-0.552264 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(34,36),(36,37),0.0112773 # DEPENDENCYPART_GRANDPAR
(34,36),(36,38),-0.100955 # DEPENDENCYPART_GRANDPAR
(34,37),(37,32),-0.792312 # DEPENDENCYPART_GRANDPAR
(34,37),(37,35),0.237761 # DEPENDENCYPART_GRANDPAR
(34,37),(37,36),-0.277321 # DEPENDENCYPART_GRANDPAR
(34,37),(37,38),0.0325687 # DEPENDENCYPART_GRANDPAR
(34,37),(37,39),-0.0672613 # DEPENDENCYPART_GRANDPAR
(34,37),(37,40),-0.0157462 # DEPENDENCYPART_GRANDPAR
(34,37),(37,41),-0.157784 # DEPENDENCYPART_GRANDPAR
(34,37),(37,42),-0.0442572 # DEPENDENCYPART_GRANDPAR
(34,38),(38,36),-0.22563 # DEPENDENCYPART_GRANDPAR
(34,38),(38,39),-0.0558972 # DEPENDENCYPART_GRANDPAR
(34,38),(38,40),-0.0526712 # DEPENDENCYPART_GRANDPAR
(34,38),(38,41),-0.188753 # DEPENDENCYPART_GRANDPAR
(34,38),(38,42),-0.0916983 # DEPENDENCYPART_GRANDPAR
(34,38),(38,43),-0.240291 # DEPENDENCYPART_GRANDPAR
(34,39),(39,32),-0.797549 # DEPENDENCYPART_GRANDPAR
(34,39),(39,35),0.214943 # DEPENDENCYPART_GRANDPAR
(34,39),(39,38),-0.121249 # DEPENDENCYPART_GRANDPAR
(34,39),(39,40),0.00139964 # DEPENDENCYPART_GRANDPAR
(34,39),(39,41),-0.153228 # DEPENDENCYPART_GRANDPAR
(34,39),(39,42),-0.0271113 # DEPENDENCYPART_GRANDPAR
(34,39),(39,43),-0.195307 # DEPENDENCYPART_GRANDPAR
(34,43),(43,40),-0.0693115 # DEPENDENCYPART_GRANDPAR
(34,43),(43,42),-0.108258 # DEPENDENCYPART_GRANDPAR
(35,33),(33,1),-0.393183 # DEPENDENCYPART_GRANDPAR
(35,33),(33,27),-0.154931 # DEPENDENCYPART_GRANDPAR
(35,33),(33,31),-0.147277 # DEPENDENCYPART_GRANDPAR
(35,33),(33,32),-0.0716455 # DEPENDENCYPART_GRANDPAR
(35,33),(33,34),-0.0407104 # DEPENDENCYPART_GRANDPAR
(35,33),(33,35),-1.09413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(35,33),(33,36),-0.117398 # DEPENDENCYPART_GRANDPAR
(35,33),(33,37),-0.832931 # DEPENDENCYPART_GRANDPAR
(35,33),(33,38),-0.941536 # DEPENDENCYPART_GRANDPAR
(35,33),(33,43),-0.955079 # DEPENDENCYPART_GRANDPAR
(35,34),(34,1),-0.393183 # DEPENDENCYPART_GRANDPAR
(35,34),(34,18),-0.0985316 # DEPENDENCYPART_GRANDPAR
(35,34),(34,31),-0.147277 # DEPENDENCYPART_GRANDPAR
(35,34),(34,32),-0.0716455 # DEPENDENCYPART_GRANDPAR
(35,34),(34,33),-0.077451 # DEPENDENCYPART_GRANDPAR
(35,34),(34,35),-1.09413 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(35,34),(34,36),-0.117398 # DEPENDENCYPART_GRANDPAR
(35,34),(34,37),-0.832931 # DEPENDENCYPART_GRANDPAR
(35,34),(34,38),-0.941536 # DEPENDENCYPART_GRANDPAR
(35,34),(34,39),-0.821572 # DEPENDENCYPART_GRANDPAR
(35,34),(34,43),-0.955079 # DEPENDENCYPART_GRANDPAR
(35,36),(36,33),-0.721178 # DEPENDENCYPART_GRANDPAR
(35,36),(36,34),-0.6344 # DEPENDENCYPART_GRANDPAR
(35,36),(36,37),-0.236261 # DEPENDENCYPART_GRANDPAR
(35,36),(36,38),-0.268922 # DEPENDENCYPART_GRANDPAR
(35,37),(37,32),-0.906393 # DEPENDENCYPART_GRANDPAR
(35,37),(37,35),-0.616612 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(35,37),(37,36),0.27494 # DEPENDENCYPART_GRANDPAR
(35,37),(37,38),-0.308175 # DEPENDENCYPART_GRANDPAR
(35,37),(37,39),-0.278455 # DEPENDENCYPART_GRANDPAR
(35,37),(37,40),-0.177174 # DEPENDENCYPART_GRANDPAR
(35,37),(37,41),-0.400799 # DEPENDENCYPART_GRANDPAR
(35,37),(37,42),-0.324572 # DEPENDENCYPART_GRANDPAR
(35,38),(38,36),0.374561 # DEPENDENCYPART_GRANDPAR
(35,38),(38,39),0.0234367 # DEPENDENCYPART_GRANDPAR
(35,38),(38,40),0.0113968 # DEPENDENCYPART_GRANDPAR
(35,38),(38,41),-0.216877 # DEPENDENCYPART_GRANDPAR
(35,38),(38,42),-0.146728 # DEPENDENCYPART_GRANDPAR
(35,38),(38,43),-0.312465 # DEPENDENCYPART_GRANDPAR
(35,40),(40,39),-0.212491 # DEPENDENCYPART_GRANDPAR
(35,40),(40,41),-0.343643 # DEPENDENCYPART_GRANDPAR
(35,40),(40,42),-0.280258 # DEPENDENCYPART_GRANDPAR
(35,40),(40,43),-0.324178 # DEPENDENCYPART_GRANDPAR
(35,41),(41,18),-0.746989 # DEPENDENCYPART_GRANDPAR
(35,41),(41,38),-0.443636 # DEPENDENCYPART_GRANDPAR
(35,41),(41,39),-0.300591 # DEPENDENCYPART_GRANDPAR
(35,41),(41,40),-0.151218 # DEPENDENCYPART_GRANDPAR
(35,41),(41,42),-0.17656 # DEPENDENCYPART_GRANDPAR
(35,41),(41,43),-0.300181 # DEPENDENCYPART_GRANDPAR
(35,43),(43,40),-0.120174 # DEPENDENCYPART_GRANDPAR
(35,43),(43,42),-0.266216 # DEPENDENCYPART_GRANDPAR
(36,33),(33,1),-0.618446 # DEPENDENCYPART_GRANDPAR
(36,33),(33,27),-0.360175 # DEPENDENCYPART_GRANDPAR
(36,33),(33,31),-0.402232 # DEPENDENCYPART_GRANDPAR
(36,33),(33,32),-0.396091 # DEPENDENCYPART_GRANDPAR
(36,33),(33,34),-0.3424 # DEPENDENCYPART_GRANDPAR
(36,33),(33,35),-0.20017 # DEPENDENCYPART_GRANDPAR
(36,33),(33,36),-1.14616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(36,33),(33,37),-0.225034 # DEPENDENCYPART_GRANDPAR
(36,33),(33,38),-0.68402 # DEPENDENCYPART_GRANDPAR
(36,33),(33,43),-0.817006 # DEPENDENCYPART_GRANDPAR
(36,34),(34,1),-0.618446 # DEPENDENCYPART_GRANDPAR
(36,34),(34,18),-0.402217 # DEPENDENCYPART_GRANDPAR
(36,34),(34,31),-0.402232 # DEPENDENCYPART_GRANDPAR
(36,34),(34,32),-0.396091 # DEPENDENCYPART_GRANDPAR
(36,34),(34,33),-0.399872 # DEPENDENCYPART_GRANDPAR
(36,34),(34,35),-0.20017 # DEPENDENCYPART_GRANDPAR
(36,34),(34,36),-1.14616 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(36,34),(34,37),-0.225034 # DEPENDENCYPART_GRANDPAR
(36,34),(34,38),-0.68402 # DEPENDENCYPART_GRANDPAR
(36,34),(34,39),-0.672663 # DEPENDENCYPART_GRANDPAR
(36,34),(34,43),-0.817006 # DEPENDENCYPART_GRANDPAR
(36,37),(37,32),-1.01269 # DEPENDENCYPART_GRANDPAR
(36,37),(37,35),-0.767693 # DEPENDENCYPART_GRANDPAR
(36,37),(37,36),-0.574302 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(36,37),(37,38),-0.0451194 # DEPENDENCYPART_GRANDPAR
(36,37),(37,39),-0.113831 # DEPENDENCYPART_GRANDPAR
(36,37),(37,40),0.087629 # DEPENDENCYPART_GRANDPAR
(36,37),(37,41),-0.00757269 # DEPENDENCYPART_GRANDPAR
(36,37),(37,42),0.012455 # DEPENDENCYPART_GRANDPAR
(36,38),(38,36),-0.575081 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(36,38),(38,39),-0.0442691 # DEPENDENCYPART_GRANDPAR
(36,38),(38,40),0.0688555 # DEPENDENCYPART_GRANDPAR
(36,38),(38,41),-0.00797859 # DEPENDENCYPART_GRANDPAR
(36,38),(38,42),-0.0168235 # DEPENDENCYPART_GRANDPAR
(36,38),(38,43),-0.224115 # DEPENDENCYPART_GRANDPAR
(37,32),(32,33),-0.252141 # DEPENDENCYPART_GRANDPAR
(37,32),(32,34),-0.211169 # DEPENDENCYPART_GRANDPAR
(37,32),(32,35),-0.102813 # DEPENDENCYPART_GRANDPAR
(37,32),(32,36),-0.27724 # DEPENDENCYPART_GRANDPAR
(37,32),(32,37),-0.976515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(37,32),(32,39),-0.473561 # DEPENDENCYPART_GRANDPAR
(37,32),(32,40),-0.68756 # DEPENDENCYPART_GRANDPAR
(37,32),(32,41),-0.764648 # DEPENDENCYPART_GRANDPAR
(37,32),(32,42),-0.817781 # DEPENDENCYPART_GRANDPAR
(37,35),(35,33),-0.346442 # DEPENDENCYPART_GRANDPAR
(37,35),(35,34),-0.30547 # DEPENDENCYPART_GRANDPAR
(37,35),(35,36),-0.379076 # DEPENDENCYPART_GRANDPAR
(37,35),(35,37),-0.982407 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(37,35),(35,38),-0.362319 # DEPENDENCYPART_GRANDPAR
(37,35),(35,40),-0.694145 # DEPENDENCYPART_GRANDPAR
(37,35),(35,41),-0.772984 # DEPENDENCYPART_GRANDPAR
(37,35),(35,43),-0.850832 # DEPENDENCYPART_GRANDPAR
(37,36),(36,33),-0.223163 # DEPENDENCYPART_GRANDPAR
(37,36),(36,34),-0.182191 # DEPENDENCYPART_GRANDPAR
(37,36),(36,37),-0.958201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(37,36),(36,38),-0.298839 # DEPENDENCYPART_GRANDPAR
(37,38),(38,36),-0.814888 # DEPENDENCYPART_GRANDPAR
(37,38),(38,39),0.517811 # DEPENDENCYPART_GRANDPAR
(37,38),(38,40),0.066711 # DEPENDENCYPART_GRANDPAR
(37,38),(38,41),-0.0916638 # DEPENDENCYPART_GRANDPAR
(37,38),(38,42),-0.069891 # DEPENDENCYPART_GRANDPAR
(37,38),(38,43),-0.218649 # DEPENDENCYPART_GRANDPAR
(37,39),(39,32),-1.04999 # DEPENDENCYPART_GRANDPAR
(37,39),(39,35),-0.76828 # DEPENDENCYPART_GRANDPAR
(37,39),(39,38),0.166227 # DEPENDENCYPART_GRANDPAR
(37,39),(39,40),-0.112818 # DEPENDENCYPART_GRANDPAR
(37,39),(39,41),-0.267524 # DEPENDENCYPART_GRANDPAR
(37,39),(39,42),-0.238693 # DEPENDENCYPART_GRANDPAR
(37,39),(39,43),-0.387965 # DEPENDENCYPART_GRANDPAR
(37,40),(40,39),0.156412 # DEPENDENCYPART_GRANDPAR
(37,40),(40,41),-0.187675 # DEPENDENCYPART_GRANDPAR
(37,40),(40,42),-0.187538 # DEPENDENCYPART_GRANDPAR
(37,40),(40,43),-0.248313 # DEPENDENCYPART_GRANDPAR
(37,41),(41,18),-0.770419 # DEPENDENCYPART_GRANDPAR
(37,41),(41,38),0.205516 # DEPENDENCYPART_GRANDPAR
(37,41),(41,39),0.0648087 # DEPENDENCYPART_GRANDPAR
(37,41),(41,40),-0.0612646 # DEPENDENCYPART_GRANDPAR
(37,41),(41,42),-0.110836 # DEPENDENCYPART_GRANDPAR
(37,41),(41,43),-0.238369 # DEPENDENCYPART_GRANDPAR
(37,42),(42,38),0.236784 # DEPENDENCYPART_GRANDPAR
(37,42),(42,39),0.156564 # DEPENDENCYPART_GRANDPAR
(37,42),(42,41),-0.175981 # DEPENDENCYPART_GRANDPAR
(37,42),(42,43),-0.244445 # DEPENDENCYPART_GRANDPAR
(38,36),(36,33),-0.335197 # DEPENDENCYPART_GRANDPAR
(38,36),(36,34),-0.319201 # DEPENDENCYPART_GRANDPAR
(38,36),(36,37),0.0603898 # DEPENDENCYPART_GRANDPAR
