# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,29,26,27,25,29,30,31,29,1,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,65,66,58,39,69,70,73,71,73,74,75,78,76,78,79,80,39,0,
(64,39),(39,59),-0.0875371 # DEPENDENCYPART_GRANDPAR
(64,39),(39,69),-0.724513 # DEPENDENCYPART_GRANDPAR
(64,39),(39,82),-1.09466 # DEPENDENCYPART_GRANDPAR
(64,53),(53,42),-0.40931 # DEPENDENCYPART_GRANDPAR
(64,53),(53,44),-0.573322 # DEPENDENCYPART_GRANDPAR
(64,53),(53,50),0.234022 # DEPENDENCYPART_GRANDPAR
(64,53),(53,51),-0.386744 # DEPENDENCYPART_GRANDPAR
(64,53),(53,54),0.10353 # DEPENDENCYPART_GRANDPAR
(64,53),(53,55),-0.20557 # DEPENDENCYPART_GRANDPAR
(64,53),(53,56),-0.0699673 # DEPENDENCYPART_GRANDPAR
(64,53),(53,57),-0.277381 # DEPENDENCYPART_GRANDPAR
(64,53),(53,58),0.0876093 # DEPENDENCYPART_GRANDPAR
(64,53),(53,59),-0.0811591 # DEPENDENCYPART_GRANDPAR
(64,53),(53,60),-0.0211114 # DEPENDENCYPART_GRANDPAR
(64,53),(53,61),0.122433 # DEPENDENCYPART_GRANDPAR
(64,53),(53,62),0.0116963 # DEPENDENCYPART_GRANDPAR
(64,53),(53,63),0.254646 # DEPENDENCYPART_GRANDPAR
(64,53),(53,64),-0.917902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(64,53),(53,69),-0.724432 # DEPENDENCYPART_GRANDPAR
(64,53),(53,70),-0.7345 # DEPENDENCYPART_GRANDPAR
(64,53),(53,71),-0.896614 # DEPENDENCYPART_GRANDPAR
(64,54),(54,55),-0.128616 # DEPENDENCYPART_GRANDPAR
(64,54),(54,56),0.0836615 # DEPENDENCYPART_GRANDPAR
(64,54),(54,57),-0.314123 # DEPENDENCYPART_GRANDPAR
(64,54),(54,58),0.169678 # DEPENDENCYPART_GRANDPAR
(64,54),(54,59),0.000909733 # DEPENDENCYPART_GRANDPAR
(64,54),(54,60),0.144943 # DEPENDENCYPART_GRANDPAR
(64,54),(54,62),0.177751 # DEPENDENCYPART_GRANDPAR
(64,55),(55,54),0.214558 # DEPENDENCYPART_GRANDPAR
(64,55),(55,56),0.0882631 # DEPENDENCYPART_GRANDPAR
(64,55),(55,57),-0.307507 # DEPENDENCYPART_GRANDPAR
(64,55),(55,58),0.176262 # DEPENDENCYPART_GRANDPAR
(64,55),(55,60),0.151553 # DEPENDENCYPART_GRANDPAR
(64,57),(57,54),0.0303042 # DEPENDENCYPART_GRANDPAR
(64,57),(57,55),-0.274166 # DEPENDENCYPART_GRANDPAR
(64,57),(57,56),-0.187042 # DEPENDENCYPART_GRANDPAR
(64,57),(57,58),-0.00559064 # DEPENDENCYPART_GRANDPAR
(64,57),(57,59),-0.174359 # DEPENDENCYPART_GRANDPAR
(64,58),(58,54),0.218764 # DEPENDENCYPART_GRANDPAR
(64,58),(58,55),-0.0887561 # DEPENDENCYPART_GRANDPAR
(64,58),(58,56),-0.0651932 # DEPENDENCYPART_GRANDPAR
(64,58),(58,57),-0.233626 # DEPENDENCYPART_GRANDPAR
(64,58),(58,59),0.000909733 # DEPENDENCYPART_GRANDPAR
(64,58),(58,60),0.144943 # DEPENDENCYPART_GRANDPAR
(64,58),(58,61),0.204502 # DEPENDENCYPART_GRANDPAR
(64,58),(58,62),0.177751 # DEPENDENCYPART_GRANDPAR
(64,58),(58,63),0.336714 # DEPENDENCYPART_GRANDPAR
(64,58),(58,64),-0.73926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(64,58),(58,65),0.0363936 # DEPENDENCYPART_GRANDPAR
(64,58),(58,68),-0.726498 # DEPENDENCYPART_GRANDPAR
(64,58),(58,70),-0.6349 # DEPENDENCYPART_GRANDPAR
(64,59),(59,57),-0.233626 # DEPENDENCYPART_GRANDPAR
(64,59),(59,60),0.144943 # DEPENDENCYPART_GRANDPAR
(64,59),(59,61),0.204502 # DEPENDENCYPART_GRANDPAR
(64,61),(61,62),0.177751 # DEPENDENCYPART_GRANDPAR
(64,61),(61,63),0.336714 # DEPENDENCYPART_GRANDPAR
(64,62),(62,1),-0.94425 # DEPENDENCYPART_GRANDPAR
(64,62),(62,40),-0.896923 # DEPENDENCYPART_GRANDPAR
(64,62),(62,45),-0.74845 # DEPENDENCYPART_GRANDPAR
(64,62),(62,51),-0.780975 # DEPENDENCYPART_GRANDPAR
(64,62),(62,53),-0.303631 # DEPENDENCYPART_GRANDPAR
(64,62),(62,54),-0.223168 # DEPENDENCYPART_GRANDPAR
(64,62),(62,55),-0.532193 # DEPENDENCYPART_GRANDPAR
(64,62),(62,56),-0.4937 # DEPENDENCYPART_GRANDPAR
(64,62),(62,57),-0.694455 # DEPENDENCYPART_GRANDPAR
(64,62),(62,58),-0.239089 # DEPENDENCYPART_GRANDPAR
(64,62),(62,59),-0.407857 # DEPENDENCYPART_GRANDPAR
(64,62),(62,60),-0.401945 # DEPENDENCYPART_GRANDPAR
(64,62),(62,61),-0.204265 # DEPENDENCYPART_GRANDPAR
(64,62),(62,63),-0.0994883 # DEPENDENCYPART_GRANDPAR
(64,62),(62,64),-0.878323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(64,62),(62,65),-0.0402279 # DEPENDENCYPART_GRANDPAR
(64,62),(62,66),-0.70184 # DEPENDENCYPART_GRANDPAR
(64,62),(62,67),-0.744565 # DEPENDENCYPART_GRANDPAR
(64,62),(62,68),-0.748783 # DEPENDENCYPART_GRANDPAR
(64,62),(62,70),-0.65579 # DEPENDENCYPART_GRANDPAR
(64,62),(62,71),-0.845256 # DEPENDENCYPART_GRANDPAR
(64,62),(62,72),-0.843867 # DEPENDENCYPART_GRANDPAR
(64,62),(62,73),-0.925712 # DEPENDENCYPART_GRANDPAR
(64,62),(62,74),-0.781606 # DEPENDENCYPART_GRANDPAR
(64,62),(62,75),-0.97203 # DEPENDENCYPART_GRANDPAR
(64,62),(62,76),-0.9169 # DEPENDENCYPART_GRANDPAR
(64,62),(62,77),-0.966793 # DEPENDENCYPART_GRANDPAR
(64,62),(62,78),-0.769515 # DEPENDENCYPART_GRANDPAR
(64,62),(62,79),-0.976653 # DEPENDENCYPART_GRANDPAR
(64,62),(62,80),-0.895917 # DEPENDENCYPART_GRANDPAR
(64,62),(62,81),-0.786179 # DEPENDENCYPART_GRANDPAR
(64,63),(63,64),-0.73926 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(64,63),(63,65),0.0363936 # DEPENDENCYPART_GRANDPAR
(64,65),(65,61),-0.726464 # DEPENDENCYPART_GRANDPAR
(64,65),(65,63),-0.594252 # DEPENDENCYPART_GRANDPAR
(64,65),(65,64),-0.235314 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(64,65),(65,66),-0.024003 # DEPENDENCYPART_GRANDPAR
(64,65),(65,67),-0.066728 # DEPENDENCYPART_GRANDPAR
(64,65),(65,68),-0.190896 # DEPENDENCYPART_GRANDPAR
(64,65),(65,69),-0.049217 # DEPENDENCYPART_GRANDPAR
(64,65),(65,70),-0.0375952 # DEPENDENCYPART_GRANDPAR
(64,65),(65,71),-0.311384 # DEPENDENCYPART_GRANDPAR
(64,65),(65,72),-0.167211 # DEPENDENCYPART_GRANDPAR
(64,65),(65,73),-0.264971 # DEPENDENCYPART_GRANDPAR
(64,65),(65,74),-0.0939939 # DEPENDENCYPART_GRANDPAR
(64,65),(65,75),-0.294512 # DEPENDENCYPART_GRANDPAR
(64,65),(65,76),-0.243049 # DEPENDENCYPART_GRANDPAR
(64,65),(65,77),-0.288956 # DEPENDENCYPART_GRANDPAR
(64,65),(65,78),-0.231837 # DEPENDENCYPART_GRANDPAR
(64,65),(65,82),-0.388205 # DEPENDENCYPART_GRANDPAR
(64,66),(66,67),0.0400029 # DEPENDENCYPART_GRANDPAR
(64,66),(66,68),-0.0839322 # DEPENDENCYPART_GRANDPAR
(64,66),(66,69),0.0129441 # DEPENDENCYPART_GRANDPAR
(64,66),(66,70),0.027562 # DEPENDENCYPART_GRANDPAR
(64,66),(66,71),-0.143085 # DEPENDENCYPART_GRANDPAR
(64,66),(66,72),-0.0604386 # DEPENDENCYPART_GRANDPAR
(64,66),(66,73),-0.247624 # DEPENDENCYPART_GRANDPAR
(64,66),(66,74),-0.134145 # DEPENDENCYPART_GRANDPAR
(64,67),(67,66),0.0495622 # DEPENDENCYPART_GRANDPAR
(64,67),(67,68),-0.0839322 # DEPENDENCYPART_GRANDPAR
(64,67),(67,69),0.0129441 # DEPENDENCYPART_GRANDPAR
(64,67),(67,70),0.027562 # DEPENDENCYPART_GRANDPAR
(64,68),(68,65),0.69373 # DEPENDENCYPART_GRANDPAR
(64,68),(68,66),-0.120531 # DEPENDENCYPART_GRANDPAR
(64,68),(68,67),-0.163256 # DEPENDENCYPART_GRANDPAR
(64,68),(68,69),-0.0472761 # DEPENDENCYPART_GRANDPAR
(64,69),(69,63),-0.418053 # DEPENDENCYPART_GRANDPAR
(64,69),(69,66),0.071135 # DEPENDENCYPART_GRANDPAR
(64,69),(69,67),0.0284099 # DEPENDENCYPART_GRANDPAR
(64,69),(69,68),-0.0755166 # DEPENDENCYPART_GRANDPAR
(64,69),(69,70),0.0895385 # DEPENDENCYPART_GRANDPAR
(64,69),(69,71),-0.157489 # DEPENDENCYPART_GRANDPAR
(64,69),(69,72),-0.15128 # DEPENDENCYPART_GRANDPAR
(64,69),(69,73),-0.210185 # DEPENDENCYPART_GRANDPAR
(64,69),(69,74),0.0203846 # DEPENDENCYPART_GRANDPAR
(64,70),(70,68),-0.237664 # DEPENDENCYPART_GRANDPAR
(64,70),(70,69),-0.0909555 # DEPENDENCYPART_GRANDPAR
(64,70),(70,71),-0.238808 # DEPENDENCYPART_GRANDPAR
(64,70),(70,72),-0.08602 # DEPENDENCYPART_GRANDPAR
(64,71),(71,1),-1.49697 # DEPENDENCYPART_GRANDPAR
(64,71),(71,65),0.726503 # DEPENDENCYPART_GRANDPAR
(64,71),(71,66),-0.220499 # DEPENDENCYPART_GRANDPAR
(64,71),(71,67),-0.263224 # DEPENDENCYPART_GRANDPAR
(64,71),(71,72),-0.318201 # DEPENDENCYPART_GRANDPAR
(64,71),(71,73),-0.132493 # DEPENDENCYPART_GRANDPAR
(64,71),(71,74),-0.2894 # DEPENDENCYPART_GRANDPAR
(64,71),(71,75),-0.445622 # DEPENDENCYPART_GRANDPAR
(64,71),(71,76),-0.395564 # DEPENDENCYPART_GRANDPAR
(64,71),(71,78),-0.227577 # DEPENDENCYPART_GRANDPAR
(64,71),(71,79),-0.450235 # DEPENDENCYPART_GRANDPAR
(64,71),(71,82),-0.390107 # DEPENDENCYPART_GRANDPAR
(64,72),(72,73),-0.252903 # DEPENDENCYPART_GRANDPAR
(64,72),(72,74),-0.149624 # DEPENDENCYPART_GRANDPAR
(64,72),(72,75),-0.199819 # DEPENDENCYPART_GRANDPAR
(64,72),(72,76),-0.150166 # DEPENDENCYPART_GRANDPAR
(64,73),(73,61),-0.726464 # DEPENDENCYPART_GRANDPAR
(64,73),(73,63),-0.594252 # DEPENDENCYPART_GRANDPAR
(64,73),(73,66),-0.011011 # DEPENDENCYPART_GRANDPAR
(64,73),(73,67),-0.0537361 # DEPENDENCYPART_GRANDPAR
(64,73),(73,70),0.0206023 # DEPENDENCYPART_GRANDPAR
(64,73),(73,71),-0.152782 # DEPENDENCYPART_GRANDPAR
(64,73),(73,72),-0.150597 # DEPENDENCYPART_GRANDPAR
(64,73),(73,74),-0.0413189 # DEPENDENCYPART_GRANDPAR
(64,73),(73,75),-0.235841 # DEPENDENCYPART_GRANDPAR
(64,73),(73,76),-0.184378 # DEPENDENCYPART_GRANDPAR
(64,73),(73,77),-0.230285 # DEPENDENCYPART_GRANDPAR
(64,73),(73,78),-0.165154 # DEPENDENCYPART_GRANDPAR
(64,73),(73,79),-0.239723 # DEPENDENCYPART_GRANDPAR
(64,73),(73,80),-0.163395 # DEPENDENCYPART_GRANDPAR
(64,73),(73,81),-0.0496707 # DEPENDENCYPART_GRANDPAR
(64,73),(73,82),-0.345817 # DEPENDENCYPART_GRANDPAR
(64,74),(74,75),-0.151268 # DEPENDENCYPART_GRANDPAR
(64,74),(74,76),-0.108242 # DEPENDENCYPART_GRANDPAR
(64,74),(74,77),-0.157553 # DEPENDENCYPART_GRANDPAR
(64,74),(74,78),-0.141327 # DEPENDENCYPART_GRANDPAR
(64,78),(78,65),0.455499 # DEPENDENCYPART_GRANDPAR
(64,78),(78,66),-0.386527 # DEPENDENCYPART_GRANDPAR
(64,78),(78,67),-0.429252 # DEPENDENCYPART_GRANDPAR
(64,78),(78,71),-0.395223 # DEPENDENCYPART_GRANDPAR
(64,78),(78,72),-0.527101 # DEPENDENCYPART_GRANDPAR
(64,78),(78,73),-0.486518 # DEPENDENCYPART_GRANDPAR
(64,78),(78,74),-0.392439 # DEPENDENCYPART_GRANDPAR
(64,78),(78,75),-0.657125 # DEPENDENCYPART_GRANDPAR
(64,78),(78,76),-0.584865 # DEPENDENCYPART_GRANDPAR
(64,78),(78,77),-0.651481 # DEPENDENCYPART_GRANDPAR
(64,78),(78,79),-0.634514 # DEPENDENCYPART_GRANDPAR
(64,78),(78,80),-0.559648 # DEPENDENCYPART_GRANDPAR
(64,78),(78,81),-0.443544 # DEPENDENCYPART_GRANDPAR
(64,78),(78,82),-0.581999 # DEPENDENCYPART_GRANDPAR
(64,79),(79,77),-0.217472 # DEPENDENCYPART_GRANDPAR
(64,79),(79,80),-0.0958117 # DEPENDENCYPART_GRANDPAR
(64,79),(79,81),0.0262415 # DEPENDENCYPART_GRANDPAR
(64,79),(79,82),-0.368094 # DEPENDENCYPART_GRANDPAR
(65,61),(61,62),-0.344211 # DEPENDENCYPART_GRANDPAR
(65,61),(61,63),-0.249043 # DEPENDENCYPART_GRANDPAR
(65,63),(63,64),-0.0842588 # DEPENDENCYPART_GRANDPAR
(65,63),(63,65),-1.52992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(65,64),(64,1),-1.82126 # DEPENDENCYPART_GRANDPAR
(65,64),(64,39),-1.11133 # DEPENDENCYPART_GRANDPAR
(65,64),(64,53),-1.07053 # DEPENDENCYPART_GRANDPAR
(65,64),(64,54),-0.467051 # DEPENDENCYPART_GRANDPAR
(65,64),(64,55),-0.556326 # DEPENDENCYPART_GRANDPAR
(65,64),(64,57),-0.646331 # DEPENDENCYPART_GRANDPAR
(65,64),(64,58),-0.276701 # DEPENDENCYPART_GRANDPAR
(65,64),(64,59),-0.667389 # DEPENDENCYPART_GRANDPAR
(65,64),(64,61),-0.350798 # DEPENDENCYPART_GRANDPAR
(65,64),(64,62),-0.547591 # DEPENDENCYPART_GRANDPAR
(65,64),(64,63),-0.045781 # DEPENDENCYPART_GRANDPAR
(65,64),(64,65),-1.64169 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(65,64),(64,66),-0.502941 # DEPENDENCYPART_GRANDPAR
(65,64),(64,67),-0.913176 # DEPENDENCYPART_GRANDPAR
(65,64),(64,68),-0.736906 # DEPENDENCYPART_GRANDPAR
(65,64),(64,69),-0.477377 # DEPENDENCYPART_GRANDPAR
(65,64),(64,70),-0.643156 # DEPENDENCYPART_GRANDPAR
(65,64),(64,71),-0.596984 # DEPENDENCYPART_GRANDPAR
(65,64),(64,72),-1.07665 # DEPENDENCYPART_GRANDPAR
(65,64),(64,73),-0.666143 # DEPENDENCYPART_GRANDPAR
(65,64),(64,74),-0.866282 # DEPENDENCYPART_GRANDPAR
(65,64),(64,78),-0.947764 # DEPENDENCYPART_GRANDPAR
(65,64),(64,79),-1.52717 # DEPENDENCYPART_GRANDPAR
(65,66),(66,67),-0.0535173 # DEPENDENCYPART_GRANDPAR
(65,66),(66,68),-0.0409492 # DEPENDENCYPART_GRANDPAR
(65,66),(66,69),0.348005 # DEPENDENCYPART_GRANDPAR
(65,66),(66,70),0.034334 # DEPENDENCYPART_GRANDPAR
(65,66),(66,71),0.153946 # DEPENDENCYPART_GRANDPAR
(65,66),(66,72),-0.218181 # DEPENDENCYPART_GRANDPAR
(65,66),(66,73),0.237726 # DEPENDENCYPART_GRANDPAR
(65,66),(66,74),-0.0916129 # DEPENDENCYPART_GRANDPAR
(65,67),(67,66),0.323023 # DEPENDENCYPART_GRANDPAR
(65,67),(67,68),-0.0409492 # DEPENDENCYPART_GRANDPAR
(65,67),(67,69),0.348005 # DEPENDENCYPART_GRANDPAR
(65,67),(67,70),0.034334 # DEPENDENCYPART_GRANDPAR
(65,68),(68,65),-0.841924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(65,68),(68,66),0.205409 # DEPENDENCYPART_GRANDPAR
(65,68),(68,67),-0.204827 # DEPENDENCYPART_GRANDPAR
(65,68),(68,69),0.232108 # DEPENDENCYPART_GRANDPAR
(65,69),(69,63),-0.960701 # DEPENDENCYPART_GRANDPAR
(65,69),(69,66),0.163963 # DEPENDENCYPART_GRANDPAR
(65,69),(69,67),-0.246272 # DEPENDENCYPART_GRANDPAR
(65,69),(69,68),-0.120751 # DEPENDENCYPART_GRANDPAR
(65,69),(69,70),0.392432 # DEPENDENCYPART_GRANDPAR
(65,69),(69,71),0.214516 # DEPENDENCYPART_GRANDPAR
(65,69),(69,72),-0.159551 # DEPENDENCYPART_GRANDPAR
(65,69),(69,73),0.260851 # DEPENDENCYPART_GRANDPAR
(65,69),(69,74),0.0978789 # DEPENDENCYPART_GRANDPAR
(65,70),(70,68),-0.153236 # DEPENDENCYPART_GRANDPAR
(65,70),(70,69),0.135392 # DEPENDENCYPART_GRANDPAR
(65,70),(70,71),0.211365 # DEPENDENCYPART_GRANDPAR
(65,70),(70,72),-0.00193834 # DEPENDENCYPART_GRANDPAR
(65,71),(71,1),-2.50949 # DEPENDENCYPART_GRANDPAR
(65,71),(71,65),-0.941287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(65,71),(71,66),0.119403 # DEPENDENCYPART_GRANDPAR
(65,71),(71,67),-0.290833 # DEPENDENCYPART_GRANDPAR
(65,71),(71,72),-0.401908 # DEPENDENCYPART_GRANDPAR
(65,71),(71,73),0.417298 # DEPENDENCYPART_GRANDPAR
(65,71),(71,74),-0.0748778 # DEPENDENCYPART_GRANDPAR
(65,71),(71,75),-0.692409 # DEPENDENCYPART_GRANDPAR
(65,71),(71,76),-1.03542 # DEPENDENCYPART_GRANDPAR
(65,71),(71,78),-0.0744173 # DEPENDENCYPART_GRANDPAR
(65,71),(71,79),-0.845922 # DEPENDENCYPART_GRANDPAR
(65,71),(71,82),-0.228131 # DEPENDENCYPART_GRANDPAR
(65,72),(72,73),0.236799 # DEPENDENCYPART_GRANDPAR
(65,72),(72,74),-0.0999023 # DEPENDENCYPART_GRANDPAR
(65,72),(72,75),-0.515662 # DEPENDENCYPART_GRANDPAR
(65,72),(72,76),-0.859712 # DEPENDENCYPART_GRANDPAR
(65,73),(73,61),-1.32457 # DEPENDENCYPART_GRANDPAR
(65,73),(73,63),-1.01992 # DEPENDENCYPART_GRANDPAR
(65,73),(73,66),0.0374296 # DEPENDENCYPART_GRANDPAR
(65,73),(73,67),-0.372806 # DEPENDENCYPART_GRANDPAR
(65,73),(73,70),-0.0263987 # DEPENDENCYPART_GRANDPAR
(65,73),(73,71),0.119085 # DEPENDENCYPART_GRANDPAR
(65,73),(73,72),-0.537104 # DEPENDENCYPART_GRANDPAR
(65,73),(73,74),-0.103702 # DEPENDENCYPART_GRANDPAR
(65,73),(73,75),-0.50725 # DEPENDENCYPART_GRANDPAR
(65,73),(73,76),-0.848732 # DEPENDENCYPART_GRANDPAR
(65,73),(73,77),-0.914441 # DEPENDENCYPART_GRANDPAR
(65,73),(73,78),-0.236902 # DEPENDENCYPART_GRANDPAR
(65,73),(73,79),-0.660601 # DEPENDENCYPART_GRANDPAR
(65,73),(73,80),-1.0939 # DEPENDENCYPART_GRANDPAR
(65,73),(73,81),-0.99199 # DEPENDENCYPART_GRANDPAR
(65,73),(73,82),-0.273976 # DEPENDENCYPART_GRANDPAR
(65,74),(74,75),-0.287631 # DEPENDENCYPART_GRANDPAR
(65,74),(74,76),-0.653888 # DEPENDENCYPART_GRANDPAR
(65,74),(74,77),-0.70908 # DEPENDENCYPART_GRANDPAR
(65,74),(74,78),-0.186277 # DEPENDENCYPART_GRANDPAR
(65,75),(75,76),-0.855334 # DEPENDENCYPART_GRANDPAR
(65,75),(75,77),-0.91217 # DEPENDENCYPART_GRANDPAR
(65,75),(75,78),-0.122556 # DEPENDENCYPART_GRANDPAR
(65,75),(75,79),-0.662006 # DEPENDENCYPART_GRANDPAR
(65,75),(75,80),-1.1005 # DEPENDENCYPART_GRANDPAR
(65,75),(75,81),-0.989719 # DEPENDENCYPART_GRANDPAR
(65,76),(76,75),-0.548797 # DEPENDENCYPART_GRANDPAR
(65,76),(76,77),-0.903639 # DEPENDENCYPART_GRANDPAR
(65,76),(76,78),-0.137905 # DEPENDENCYPART_GRANDPAR
(65,76),(76,79),-0.653476 # DEPENDENCYPART_GRANDPAR
(65,76),(76,80),-1.09197 # DEPENDENCYPART_GRANDPAR
(65,76),(76,81),-0.981188 # DEPENDENCYPART_GRANDPAR
(65,76),(76,82),-0.27263 # DEPENDENCYPART_GRANDPAR
(65,77),(77,75),-0.543814 # DEPENDENCYPART_GRANDPAR
(65,77),(77,76),-0.856477 # DEPENDENCYPART_GRANDPAR
(65,77),(77,78),-0.121954 # DEPENDENCYPART_GRANDPAR
(65,77),(77,79),-0.665338 # DEPENDENCYPART_GRANDPAR
(65,78),(78,65),-0.879024 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(65,78),(78,66),0.300665 # DEPENDENCYPART_GRANDPAR
(65,78),(78,67),-0.10957 # DEPENDENCYPART_GRANDPAR
(65,78),(78,71),0.342299 # DEPENDENCYPART_GRANDPAR
(65,78),(78,72),-0.274407 # DEPENDENCYPART_GRANDPAR
(65,78),(78,73),0.0809745 # DEPENDENCYPART_GRANDPAR
(65,78),(78,74),-0.107859 # DEPENDENCYPART_GRANDPAR
(65,78),(78,75),-0.566509 # DEPENDENCYPART_GRANDPAR
(65,78),(78,76),-0.899902 # DEPENDENCYPART_GRANDPAR
(65,78),(78,77),-0.971554 # DEPENDENCYPART_GRANDPAR
(65,78),(78,79),-0.493333 # DEPENDENCYPART_GRANDPAR
(65,78),(78,80),-0.929424 # DEPENDENCYPART_GRANDPAR
(65,78),(78,81),-0.823852 # DEPENDENCYPART_GRANDPAR
(65,78),(78,82),-0.242006 # DEPENDENCYPART_GRANDPAR
(65,82),(82,77),-1.10026 # DEPENDENCYPART_GRANDPAR
(65,82),(82,80),-1.26534 # DEPENDENCYPART_GRANDPAR
(65,82),(82,81),-1.17781 # DEPENDENCYPART_GRANDPAR
(66,67),(67,66),-0.428087 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,67),(67,68),-0.0156674 # DEPENDENCYPART_GRANDPAR
(66,67),(67,69),-0.288649 # DEPENDENCYPART_GRANDPAR
(66,67),(67,70),-0.301285 # DEPENDENCYPART_GRANDPAR
(66,68),(68,65),-1.11685 # DEPENDENCYPART_GRANDPAR
(66,68),(68,66),-0.56424 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,68),(68,67),0.215187 # DEPENDENCYPART_GRANDPAR
(66,68),(68,69),-0.310881 # DEPENDENCYPART_GRANDPAR
(66,69),(69,63),-1.29285 # DEPENDENCYPART_GRANDPAR
(66,69),(69,66),-0.589113 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,69),(69,67),0.190313 # DEPENDENCYPART_GRANDPAR
(66,69),(69,68),-0.178474 # DEPENDENCYPART_GRANDPAR
(66,69),(69,70),-0.22221 # DEPENDENCYPART_GRANDPAR
(66,69),(69,71),-0.271178 # DEPENDENCYPART_GRANDPAR
(66,69),(69,72),-0.383685 # DEPENDENCYPART_GRANDPAR
(66,69),(69,73),-0.683647 # DEPENDENCYPART_GRANDPAR
(66,69),(69,74),-0.201943 # DEPENDENCYPART_GRANDPAR
(66,70),(70,68),-0.242573 # DEPENDENCYPART_GRANDPAR
(66,70),(70,69),-0.554903 # DEPENDENCYPART_GRANDPAR
(66,70),(70,71),-0.0662139 # DEPENDENCYPART_GRANDPAR
(66,70),(70,72),-0.173154 # DEPENDENCYPART_GRANDPAR
(66,71),(71,1),-1.37249 # DEPENDENCYPART_GRANDPAR
(66,71),(71,65),-1.16999 # DEPENDENCYPART_GRANDPAR
(66,71),(71,66),-0.647626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,71),(71,67),0.1318 # DEPENDENCYPART_GRANDPAR
(66,71),(71,72),-0.362917 # DEPENDENCYPART_GRANDPAR
(66,71),(71,73),-0.447027 # DEPENDENCYPART_GRANDPAR
(66,71),(71,74),-0.235353 # DEPENDENCYPART_GRANDPAR
(66,71),(71,75),-0.479522 # DEPENDENCYPART_GRANDPAR
(66,71),(71,76),-0.677729 # DEPENDENCYPART_GRANDPAR
(66,71),(71,78),-0.263064 # DEPENDENCYPART_GRANDPAR
(66,71),(71,79),-0.825097 # DEPENDENCYPART_GRANDPAR
(66,71),(71,82),-1.00343 # DEPENDENCYPART_GRANDPAR
(66,72),(72,73),-0.498975 # DEPENDENCYPART_GRANDPAR
(66,72),(72,74),-0.25319 # DEPENDENCYPART_GRANDPAR
(66,72),(72,75),-0.430367 # DEPENDENCYPART_GRANDPAR
(66,72),(72,76),-0.621484 # DEPENDENCYPART_GRANDPAR
(66,73),(73,61),-1.45589 # DEPENDENCYPART_GRANDPAR
(66,73),(73,63),-1.35028 # DEPENDENCYPART_GRANDPAR
(66,73),(73,66),-0.701405 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,73),(73,67),0.0780214 # DEPENDENCYPART_GRANDPAR
(66,73),(73,70),-0.366684 # DEPENDENCYPART_GRANDPAR
(66,73),(73,71),-0.162188 # DEPENDENCYPART_GRANDPAR
(66,73),(73,72),-0.575722 # DEPENDENCYPART_GRANDPAR
