# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,16,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,68,68,64,68,69,69,71,72,73,74,75,76,79,77,79,80,81,76,0,
(66,32),(32,83),-1.33534 # DEPENDENCYPART_GRANDPAR
(66,35),(35,10),-1.1076 # DEPENDENCYPART_GRANDPAR
(66,35),(35,12),-1.1411 # DEPENDENCYPART_GRANDPAR
(66,35),(35,15),-0.0983587 # DEPENDENCYPART_GRANDPAR
(66,35),(35,19),-1.41996 # DEPENDENCYPART_GRANDPAR
(66,35),(35,22),-0.9342 # DEPENDENCYPART_GRANDPAR
(66,35),(35,23),-1.02885 # DEPENDENCYPART_GRANDPAR
(66,35),(35,25),-0.889202 # DEPENDENCYPART_GRANDPAR
(66,35),(35,28),-0.875408 # DEPENDENCYPART_GRANDPAR
(66,35),(35,29),-0.923266 # DEPENDENCYPART_GRANDPAR
(66,35),(35,31),-0.828317 # DEPENDENCYPART_GRANDPAR
(66,35),(35,33),-0.157093 # DEPENDENCYPART_GRANDPAR
(66,35),(35,34),-0.783227 # DEPENDENCYPART_GRANDPAR
(66,35),(35,36),-0.614177 # DEPENDENCYPART_GRANDPAR
(66,35),(35,37),-0.72935 # DEPENDENCYPART_GRANDPAR
(66,35),(35,38),-0.718283 # DEPENDENCYPART_GRANDPAR
(66,35),(35,39),-0.79614 # DEPENDENCYPART_GRANDPAR
(66,35),(35,40),-0.871844 # DEPENDENCYPART_GRANDPAR
(66,35),(35,41),-0.706039 # DEPENDENCYPART_GRANDPAR
(66,35),(35,42),-0.714228 # DEPENDENCYPART_GRANDPAR
(66,35),(35,43),-0.74797 # DEPENDENCYPART_GRANDPAR
(66,35),(35,44),-0.787361 # DEPENDENCYPART_GRANDPAR
(66,35),(35,45),-0.706861 # DEPENDENCYPART_GRANDPAR
(66,35),(35,46),-0.439642 # DEPENDENCYPART_GRANDPAR
(66,35),(35,49),-0.470864 # DEPENDENCYPART_GRANDPAR
(66,35),(35,52),-0.37207 # DEPENDENCYPART_GRANDPAR
(66,47),(47,37),-0.680046 # DEPENDENCYPART_GRANDPAR
(66,47),(47,39),-0.776235 # DEPENDENCYPART_GRANDPAR
(66,47),(47,40),-0.781517 # DEPENDENCYPART_GRANDPAR
(66,47),(47,42),-0.668881 # DEPENDENCYPART_GRANDPAR
(66,47),(47,46),-0.516308 # DEPENDENCYPART_GRANDPAR
(66,47),(47,48),-0.461397 # DEPENDENCYPART_GRANDPAR
(66,47),(47,49),-0.488655 # DEPENDENCYPART_GRANDPAR
(66,47),(47,50),-0.642068 # DEPENDENCYPART_GRANDPAR
(66,47),(47,51),-0.305064 # DEPENDENCYPART_GRANDPAR
(66,47),(47,52),-0.368618 # DEPENDENCYPART_GRANDPAR
(66,47),(47,53),-0.0991637 # DEPENDENCYPART_GRANDPAR
(66,47),(47,54),-0.603739 # DEPENDENCYPART_GRANDPAR
(66,47),(47,55),-0.234878 # DEPENDENCYPART_GRANDPAR
(66,47),(47,56),-0.199021 # DEPENDENCYPART_GRANDPAR
(66,47),(47,57),-0.183855 # DEPENDENCYPART_GRANDPAR
(66,47),(47,58),-0.0756183 # DEPENDENCYPART_GRANDPAR
(66,47),(47,59),-0.0418245 # DEPENDENCYPART_GRANDPAR
(66,47),(47,60),-0.0741756 # DEPENDENCYPART_GRANDPAR
(66,47),(47,62),-0.103196 # DEPENDENCYPART_GRANDPAR
(66,47),(47,71),-0.677649 # DEPENDENCYPART_GRANDPAR
(66,47),(47,83),-1.33715 # DEPENDENCYPART_GRANDPAR
(66,55),(55,50),-0.706108 # DEPENDENCYPART_GRANDPAR
(66,55),(55,51),-0.398094 # DEPENDENCYPART_GRANDPAR
(66,55),(55,53),-0.190528 # DEPENDENCYPART_GRANDPAR
(66,55),(55,54),-0.681475 # DEPENDENCYPART_GRANDPAR
(66,55),(55,56),-0.289408 # DEPENDENCYPART_GRANDPAR
(66,55),(55,57),-0.203288 # DEPENDENCYPART_GRANDPAR
(66,56),(56,48),-0.341791 # DEPENDENCYPART_GRANDPAR
(66,56),(56,50),-0.516751 # DEPENDENCYPART_GRANDPAR
(66,56),(56,51),-0.214976 # DEPENDENCYPART_GRANDPAR
(66,56),(56,52),-0.3674 # DEPENDENCYPART_GRANDPAR
(66,56),(56,53),-0.0795456 # DEPENDENCYPART_GRANDPAR
(66,56),(56,54),-0.492183 # DEPENDENCYPART_GRANDPAR
(66,56),(56,55),-0.193538 # DEPENDENCYPART_GRANDPAR
(66,56),(56,57),-0.130236 # DEPENDENCYPART_GRANDPAR
(66,56),(56,58),0.0276091 # DEPENDENCYPART_GRANDPAR
(66,56),(56,59),-0.0550896 # DEPENDENCYPART_GRANDPAR
(66,56),(56,60),0.100197 # DEPENDENCYPART_GRANDPAR
(66,56),(56,61),-0.0662665 # DEPENDENCYPART_GRANDPAR
(66,56),(56,62),0.0712039 # DEPENDENCYPART_GRANDPAR
(66,58),(58,40),-0.78585 # DEPENDENCYPART_GRANDPAR
(66,58),(58,48),-0.389754 # DEPENDENCYPART_GRANDPAR
(66,58),(58,49),-0.402954 # DEPENDENCYPART_GRANDPAR
(66,58),(58,50),-0.566205 # DEPENDENCYPART_GRANDPAR
(66,58),(58,51),-0.258858 # DEPENDENCYPART_GRANDPAR
(66,58),(58,52),-0.388678 # DEPENDENCYPART_GRANDPAR
(66,58),(58,53),-0.174376 # DEPENDENCYPART_GRANDPAR
(66,58),(58,54),-0.543763 # DEPENDENCYPART_GRANDPAR
(66,58),(58,55),-0.264863 # DEPENDENCYPART_GRANDPAR
(66,58),(58,56),-0.129288 # DEPENDENCYPART_GRANDPAR
(66,58),(58,57),-0.119708 # DEPENDENCYPART_GRANDPAR
(66,58),(58,59),-0.0401991 # DEPENDENCYPART_GRANDPAR
(66,58),(58,60),-0.0667875 # DEPENDENCYPART_GRANDPAR
(66,58),(58,61),-0.14814 # DEPENDENCYPART_GRANDPAR
(66,58),(58,62),-0.0921569 # DEPENDENCYPART_GRANDPAR
(66,58),(58,63),-0.00925667 # DEPENDENCYPART_GRANDPAR
(66,58),(58,64),0.132257 # DEPENDENCYPART_GRANDPAR
(66,58),(58,65),0.0452989 # DEPENDENCYPART_GRANDPAR
(66,58),(58,66),-1.178 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,58),(58,68),-0.801993 # DEPENDENCYPART_GRANDPAR
(66,58),(58,69),-1.12942 # DEPENDENCYPART_GRANDPAR
(66,58),(58,71),-0.675337 # DEPENDENCYPART_GRANDPAR
(66,58),(58,72),-1.20742 # DEPENDENCYPART_GRANDPAR
(66,58),(58,73),-1.14672 # DEPENDENCYPART_GRANDPAR
(66,58),(58,74),-0.942275 # DEPENDENCYPART_GRANDPAR
(66,58),(58,75),-1.16184 # DEPENDENCYPART_GRANDPAR
(66,58),(58,77),-0.936077 # DEPENDENCYPART_GRANDPAR
(66,58),(58,81),-0.990423 # DEPENDENCYPART_GRANDPAR
(66,58),(58,83),-1.33534 # DEPENDENCYPART_GRANDPAR
(66,59),(59,54),-0.591307 # DEPENDENCYPART_GRANDPAR
(66,59),(59,56),-0.180027 # DEPENDENCYPART_GRANDPAR
(66,59),(59,60),0.0485961 # DEPENDENCYPART_GRANDPAR
(66,59),(59,61),-0.128863 # DEPENDENCYPART_GRANDPAR
(66,59),(59,62),0.0373581 # DEPENDENCYPART_GRANDPAR
(66,59),(59,63),0.00827136 # DEPENDENCYPART_GRANDPAR
(66,59),(59,68),-0.660084 # DEPENDENCYPART_GRANDPAR
(66,60),(60,59),-0.00470615 # DEPENDENCYPART_GRANDPAR
(66,60),(60,61),-0.106161 # DEPENDENCYPART_GRANDPAR
(66,60),(60,62),-0.0981046 # DEPENDENCYPART_GRANDPAR
(66,60),(60,63),0.044573 # DEPENDENCYPART_GRANDPAR
(66,60),(60,64),0.184363 # DEPENDENCYPART_GRANDPAR
(66,61),(61,59),0.011519 # DEPENDENCYPART_GRANDPAR
(66,61),(61,62),0.0682724 # DEPENDENCYPART_GRANDPAR
(66,61),(61,63),0.0714474 # DEPENDENCYPART_GRANDPAR
(66,61),(61,64),0.251907 # DEPENDENCYPART_GRANDPAR
(66,61),(61,66),-0.999356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,61),(61,68),-0.686288 # DEPENDENCYPART_GRANDPAR
(66,61),(61,71),-0.575737 # DEPENDENCYPART_GRANDPAR
(66,62),(62,60),-0.111377 # DEPENDENCYPART_GRANDPAR
(66,62),(62,61),-0.0367483 # DEPENDENCYPART_GRANDPAR
(66,62),(62,63),-0.0237655 # DEPENDENCYPART_GRANDPAR
(66,62),(62,64),0.112162 # DEPENDENCYPART_GRANDPAR
(66,62),(62,65),0.0226633 # DEPENDENCYPART_GRANDPAR
(66,62),(62,66),-1.07414 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,62),(62,69),-0.975707 # DEPENDENCYPART_GRANDPAR
(66,62),(62,72),-1.05371 # DEPENDENCYPART_GRANDPAR
(66,63),(63,64),0.24884 # DEPENDENCYPART_GRANDPAR
(66,63),(63,65),0.130619 # DEPENDENCYPART_GRANDPAR
(66,63),(63,66),-0.999356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,63),(63,67),-0.61832 # DEPENDENCYPART_GRANDPAR
(66,63),(63,68),-0.686288 # DEPENDENCYPART_GRANDPAR
(66,63),(63,69),-1.00296 # DEPENDENCYPART_GRANDPAR
(66,63),(63,70),-0.988722 # DEPENDENCYPART_GRANDPAR
(66,63),(63,71),-0.575737 # DEPENDENCYPART_GRANDPAR
(66,63),(63,74),-0.827209 # DEPENDENCYPART_GRANDPAR
(66,64),(64,63),0.115245 # DEPENDENCYPART_GRANDPAR
(66,64),(64,65),0.106257 # DEPENDENCYPART_GRANDPAR
(66,64),(64,66),-0.999356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,64),(64,67),-0.61832 # DEPENDENCYPART_GRANDPAR
(66,64),(64,68),-0.686288 # DEPENDENCYPART_GRANDPAR
(66,64),(64,69),-1.00279 # DEPENDENCYPART_GRANDPAR
(66,64),(64,70),-0.988722 # DEPENDENCYPART_GRANDPAR
(66,64),(64,71),-0.575737 # DEPENDENCYPART_GRANDPAR
(66,64),(64,72),-1.08079 # DEPENDENCYPART_GRANDPAR
(66,64),(64,73),-1.02009 # DEPENDENCYPART_GRANDPAR
(66,64),(64,74),-0.827209 # DEPENDENCYPART_GRANDPAR
(66,64),(64,76),-0.811892 # DEPENDENCYPART_GRANDPAR
(66,65),(65,66),-0.999356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,65),(65,67),-0.61832 # DEPENDENCYPART_GRANDPAR
(66,65),(65,68),-0.686288 # DEPENDENCYPART_GRANDPAR
(66,67),(67,65),-0.615612 # DEPENDENCYPART_GRANDPAR
(66,67),(67,66),-0.472212 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,67),(67,68),-0.151557 # DEPENDENCYPART_GRANDPAR
(66,67),(67,69),-0.348871 # DEPENDENCYPART_GRANDPAR
(66,68),(68,61),-0.821492 # DEPENDENCYPART_GRANDPAR
(66,68),(68,63),-0.684371 # DEPENDENCYPART_GRANDPAR
(66,68),(68,64),-0.568376 # DEPENDENCYPART_GRANDPAR
(66,68),(68,65),-0.635476 # DEPENDENCYPART_GRANDPAR
(66,68),(68,66),-0.463268 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(66,68),(68,67),0.0546168 # DEPENDENCYPART_GRANDPAR
(66,68),(68,69),-0.151437 # DEPENDENCYPART_GRANDPAR
(66,68),(68,70),-0.186872 # DEPENDENCYPART_GRANDPAR
(66,68),(68,71),-0.0078309 # DEPENDENCYPART_GRANDPAR
(66,68),(68,72),-0.216718 # DEPENDENCYPART_GRANDPAR
(66,68),(68,73),-0.157913 # DEPENDENCYPART_GRANDPAR
(66,68),(68,75),-0.172142 # DEPENDENCYPART_GRANDPAR
(66,69),(69,67),0.106164 # DEPENDENCYPART_GRANDPAR
(66,69),(69,70),-0.306302 # DEPENDENCYPART_GRANDPAR
(66,69),(69,71),0.0862575 # DEPENDENCYPART_GRANDPAR
(66,69),(69,72),-0.245415 # DEPENDENCYPART_GRANDPAR
(66,69),(69,73),-0.186083 # DEPENDENCYPART_GRANDPAR
(66,69),(69,74),-0.167203 # DEPENDENCYPART_GRANDPAR
(66,69),(69,75),-0.201274 # DEPENDENCYPART_GRANDPAR
(66,69),(69,76),-0.198827 # DEPENDENCYPART_GRANDPAR
(66,69),(69,77),-0.185314 # DEPENDENCYPART_GRANDPAR
(66,69),(69,78),-0.269559 # DEPENDENCYPART_GRANDPAR
(66,69),(69,81),-0.246348 # DEPENDENCYPART_GRANDPAR
(66,70),(70,71),-0.0730609 # DEPENDENCYPART_GRANDPAR
(66,71),(71,61),-0.840758 # DEPENDENCYPART_GRANDPAR
(66,71),(71,64),-0.58764 # DEPENDENCYPART_GRANDPAR
(66,71),(71,65),-0.654741 # DEPENDENCYPART_GRANDPAR
(66,71),(71,67),-0.0268452 # DEPENDENCYPART_GRANDPAR
(66,71),(71,68),-0.1336 # DEPENDENCYPART_GRANDPAR
(66,71),(71,69),-0.326762 # DEPENDENCYPART_GRANDPAR
(66,71),(71,70),-0.484077 # DEPENDENCYPART_GRANDPAR
(66,71),(71,72),-0.266476 # DEPENDENCYPART_GRANDPAR
(66,71),(71,73),-0.207555 # DEPENDENCYPART_GRANDPAR
(66,71),(71,75),-0.220981 # DEPENDENCYPART_GRANDPAR
(66,71),(71,79),-0.260152 # DEPENDENCYPART_GRANDPAR
(66,72),(72,70),-0.211815 # DEPENDENCYPART_GRANDPAR
(66,72),(72,73),-0.182585 # DEPENDENCYPART_GRANDPAR
(66,72),(72,74),-0.162184 # DEPENDENCYPART_GRANDPAR
(66,72),(72,75),-0.197776 # DEPENDENCYPART_GRANDPAR
(66,72),(72,76),-0.198639 # DEPENDENCYPART_GRANDPAR
(66,72),(72,77),-0.180295 # DEPENDENCYPART_GRANDPAR
(66,72),(72,78),-0.269372 # DEPENDENCYPART_GRANDPAR
(66,72),(72,79),-0.148676 # DEPENDENCYPART_GRANDPAR
(66,72),(72,80),-0.330812 # DEPENDENCYPART_GRANDPAR
(66,72),(72,81),-0.241329 # DEPENDENCYPART_GRANDPAR
(66,73),(73,70),-0.208467 # DEPENDENCYPART_GRANDPAR
(66,73),(73,74),-0.166735 # DEPENDENCYPART_GRANDPAR
(66,73),(73,75),-0.197776 # DEPENDENCYPART_GRANDPAR
(66,73),(73,76),-0.198639 # DEPENDENCYPART_GRANDPAR
(66,73),(73,77),-0.184847 # DEPENDENCYPART_GRANDPAR
(66,73),(73,78),-0.269372 # DEPENDENCYPART_GRANDPAR
(66,74),(74,72),-0.380228 # DEPENDENCYPART_GRANDPAR
(66,74),(74,73),-0.318697 # DEPENDENCYPART_GRANDPAR
(66,74),(74,75),-0.145819 # DEPENDENCYPART_GRANDPAR
(66,74),(74,76),-0.177348 # DEPENDENCYPART_GRANDPAR
(66,74),(74,78),-0.273649 # DEPENDENCYPART_GRANDPAR
(66,74),(74,79),-0.194175 # DEPENDENCYPART_GRANDPAR
(66,74),(74,82),-0.559246 # DEPENDENCYPART_GRANDPAR
(66,75),(75,76),-0.197635 # DEPENDENCYPART_GRANDPAR
(66,75),(75,77),-0.18523 # DEPENDENCYPART_GRANDPAR
(66,75),(75,78),-0.269623 # DEPENDENCYPART_GRANDPAR
(66,75),(75,79),-0.148927 # DEPENDENCYPART_GRANDPAR
(66,75),(75,80),-0.331063 # DEPENDENCYPART_GRANDPAR
(66,75),(75,81),-0.246263 # DEPENDENCYPART_GRANDPAR
(66,76),(76,54),-1.45432 # DEPENDENCYPART_GRANDPAR
(66,76),(76,60),-0.79762 # DEPENDENCYPART_GRANDPAR
(66,76),(76,61),-0.994471 # DEPENDENCYPART_GRANDPAR
(66,76),(76,62),-0.806917 # DEPENDENCYPART_GRANDPAR
(66,76),(76,63),-0.85736 # DEPENDENCYPART_GRANDPAR
(66,76),(76,64),-0.741365 # DEPENDENCYPART_GRANDPAR
(66,76),(76,65),-0.808469 # DEPENDENCYPART_GRANDPAR
(66,76),(76,67),-0.00567631 # DEPENDENCYPART_GRANDPAR
(66,76),(76,68),-0.0711609 # DEPENDENCYPART_GRANDPAR
(66,76),(76,69),-0.280521 # DEPENDENCYPART_GRANDPAR
(66,76),(76,70),-0.316865 # DEPENDENCYPART_GRANDPAR
(66,76),(76,71),0.0819509 # DEPENDENCYPART_GRANDPAR
(66,76),(76,72),-0.358549 # DEPENDENCYPART_GRANDPAR
(66,76),(76,73),-0.29782 # DEPENDENCYPART_GRANDPAR
(66,76),(76,74),-0.132261 # DEPENDENCYPART_GRANDPAR
(66,76),(76,75),-0.312944 # DEPENDENCYPART_GRANDPAR
(66,76),(76,77),-0.246074 # DEPENDENCYPART_GRANDPAR
(66,76),(76,78),-0.276006 # DEPENDENCYPART_GRANDPAR
(66,76),(76,79),-0.214108 # DEPENDENCYPART_GRANDPAR
(66,76),(76,80),-0.337446 # DEPENDENCYPART_GRANDPAR
(66,76),(76,81),-0.173597 # DEPENDENCYPART_GRANDPAR
(66,76),(76,82),-0.669246 # DEPENDENCYPART_GRANDPAR
(66,76),(76,83),-0.625754 # DEPENDENCYPART_GRANDPAR
(66,77),(77,78),-0.306968 # DEPENDENCYPART_GRANDPAR
(66,77),(77,79),-0.135033 # DEPENDENCYPART_GRANDPAR
(66,77),(77,80),-0.368408 # DEPENDENCYPART_GRANDPAR
(66,77),(77,81),-0.264286 # DEPENDENCYPART_GRANDPAR
(66,77),(77,82),-0.644534 # DEPENDENCYPART_GRANDPAR
(66,78),(78,77),-0.150544 # DEPENDENCYPART_GRANDPAR
(66,78),(78,79),-0.270502 # DEPENDENCYPART_GRANDPAR
(66,78),(78,80),-0.416887 # DEPENDENCYPART_GRANDPAR
(66,78),(78,81),-0.393479 # DEPENDENCYPART_GRANDPAR
(66,78),(78,82),-0.714203 # DEPENDENCYPART_GRANDPAR
(66,78),(78,83),-0.680535 # DEPENDENCYPART_GRANDPAR
(66,79),(79,32),-2.17975 # DEPENDENCYPART_GRANDPAR
(66,79),(79,47),-1.03287 # DEPENDENCYPART_GRANDPAR
(66,79),(79,55),-0.811502 # DEPENDENCYPART_GRANDPAR
(66,79),(79,58),-0.830612 # DEPENDENCYPART_GRANDPAR
(66,79),(79,61),-0.814907 # DEPENDENCYPART_GRANDPAR
(66,79),(79,62),-0.713952 # DEPENDENCYPART_GRANDPAR
(66,79),(79,63),-0.677795 # DEPENDENCYPART_GRANDPAR
(66,79),(79,64),-0.561822 # DEPENDENCYPART_GRANDPAR
(66,79),(79,65),-0.628905 # DEPENDENCYPART_GRANDPAR
(66,79),(79,67),-0.230919 # DEPENDENCYPART_GRANDPAR
(66,79),(79,69),-0.636447 # DEPENDENCYPART_GRANDPAR
(66,79),(79,70),-0.569688 # DEPENDENCYPART_GRANDPAR
(66,79),(79,72),-0.714443 # DEPENDENCYPART_GRANDPAR
(66,79),(79,73),-0.651841 # DEPENDENCYPART_GRANDPAR
(66,79),(79,74),-0.537533 # DEPENDENCYPART_GRANDPAR
(66,79),(79,75),-0.666964 # DEPENDENCYPART_GRANDPAR
(66,79),(79,76),-0.43172 # DEPENDENCYPART_GRANDPAR
(66,79),(79,77),-0.511465 # DEPENDENCYPART_GRANDPAR
(66,79),(79,78),-0.601048 # DEPENDENCYPART_GRANDPAR
(66,79),(79,80),-0.656794 # DEPENDENCYPART_GRANDPAR
(66,79),(79,81),-0.578326 # DEPENDENCYPART_GRANDPAR
(66,79),(79,82),-1.06382 # DEPENDENCYPART_GRANDPAR
(66,79),(79,83),-0.838025 # DEPENDENCYPART_GRANDPAR
(66,81),(81,80),-0.272804 # DEPENDENCYPART_GRANDPAR
(66,81),(81,82),-0.582118 # DEPENDENCYPART_GRANDPAR
(66,81),(81,83),-0.567026 # DEPENDENCYPART_GRANDPAR
(67,65),(65,66),-0.0607505 # DEPENDENCYPART_GRANDPAR
(67,65),(65,67),-1.16803 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(67,65),(65,68),-0.394997 # DEPENDENCYPART_GRANDPAR
(67,66),(66,32),-0.491151 # DEPENDENCYPART_GRANDPAR
(67,66),(66,35),-0.472262 # DEPENDENCYPART_GRANDPAR
(67,66),(66,47),-0.232158 # DEPENDENCYPART_GRANDPAR
(67,66),(66,55),-0.455975 # DEPENDENCYPART_GRANDPAR
(67,66),(66,56),-0.329484 # DEPENDENCYPART_GRANDPAR
(67,66),(66,58),-0.163981 # DEPENDENCYPART_GRANDPAR
(67,66),(66,59),-0.218477 # DEPENDENCYPART_GRANDPAR
(67,66),(66,60),-0.214704 # DEPENDENCYPART_GRANDPAR
(67,66),(66,61),-0.243637 # DEPENDENCYPART_GRANDPAR
(67,66),(66,62),-0.206654 # DEPENDENCYPART_GRANDPAR
(67,66),(66,63),-0.0867513 # DEPENDENCYPART_GRANDPAR
(67,66),(66,64),-0.02383 # DEPENDENCYPART_GRANDPAR
(67,66),(66,65),-0.210474 # DEPENDENCYPART_GRANDPAR
(67,66),(66,67),-1.15111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(67,66),(66,68),-0.400063 # DEPENDENCYPART_GRANDPAR
(67,66),(66,69),-1.04833 # DEPENDENCYPART_GRANDPAR
(67,66),(66,70),-1.06773 # DEPENDENCYPART_GRANDPAR
(67,66),(66,71),-0.759909 # DEPENDENCYPART_GRANDPAR
(67,66),(66,72),-1.18836 # DEPENDENCYPART_GRANDPAR
(67,66),(66,73),-0.642262 # DEPENDENCYPART_GRANDPAR
(67,66),(66,74),-0.909631 # DEPENDENCYPART_GRANDPAR
(67,66),(66,75),-0.96009 # DEPENDENCYPART_GRANDPAR
(67,66),(66,76),-1.22114 # DEPENDENCYPART_GRANDPAR
(67,66),(66,77),-0.903566 # DEPENDENCYPART_GRANDPAR
(67,66),(66,78),-1.05426 # DEPENDENCYPART_GRANDPAR
(67,66),(66,79),-0.934452 # DEPENDENCYPART_GRANDPAR
(67,66),(66,81),-0.947381 # DEPENDENCYPART_GRANDPAR
(67,68),(68,61),-0.962121 # DEPENDENCYPART_GRANDPAR
(67,68),(68,63),-0.806261 # DEPENDENCYPART_GRANDPAR
(67,68),(68,64),-0.741059 # DEPENDENCYPART_GRANDPAR
(67,68),(68,65),-0.928446 # DEPENDENCYPART_GRANDPAR
(67,68),(68,66),-0.773103 # DEPENDENCYPART_GRANDPAR
(67,68),(68,67),-0.559489 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(67,68),(68,69),-0.359918 # DEPENDENCYPART_GRANDPAR
(67,68),(68,70),-0.38226 # DEPENDENCYPART_GRANDPAR
(67,68),(68,71),-0.153484 # DEPENDENCYPART_GRANDPAR
(67,68),(68,72),-0.492312 # DEPENDENCYPART_GRANDPAR
(67,68),(68,73),0.0516487 # DEPENDENCYPART_GRANDPAR
(67,68),(68,75),-0.265152 # DEPENDENCYPART_GRANDPAR
(67,69),(69,67),-0.376517 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(67,69),(69,70),-0.452097 # DEPENDENCYPART_GRANDPAR
(67,69),(69,71),-0.15639 # DEPENDENCYPART_GRANDPAR
(67,69),(69,72),-0.573177 # DEPENDENCYPART_GRANDPAR
(67,69),(69,73),-0.0285722 # DEPENDENCYPART_GRANDPAR
(67,69),(69,74),-0.322008 # DEPENDENCYPART_GRANDPAR
(67,69),(69,75),-0.346401 # DEPENDENCYPART_GRANDPAR
(67,69),(69,76),-0.568667 # DEPENDENCYPART_GRANDPAR
(67,69),(69,77),-0.273783 # DEPENDENCYPART_GRANDPAR
(67,69),(69,78),-0.45543 # DEPENDENCYPART_GRANDPAR
(67,69),(69,81),-0.353761 # DEPENDENCYPART_GRANDPAR
(68,61),(61,59),-0.0522532 # DEPENDENCYPART_GRANDPAR
(68,61),(61,62),-0.114527 # DEPENDENCYPART_GRANDPAR
(68,61),(61,63),-0.411989 # DEPENDENCYPART_GRANDPAR
(68,61),(61,64),-0.396198 # DEPENDENCYPART_GRANDPAR
(68,61),(61,66),0.153639 # DEPENDENCYPART_GRANDPAR
(68,61),(61,68),-0.910807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(68,61),(61,71),-0.526776 # DEPENDENCYPART_GRANDPAR
(68,63),(63,64),-0.396652 # DEPENDENCYPART_GRANDPAR
(68,63),(63,65),-0.368527 # DEPENDENCYPART_GRANDPAR
(68,63),(63,66),0.153464 # DEPENDENCYPART_GRANDPAR
(68,63),(63,67),0.0878888 # DEPENDENCYPART_GRANDPAR
(68,63),(63,68),-0.910807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(68,63),(63,69),-0.150508 # DEPENDENCYPART_GRANDPAR
(68,63),(63,70),-0.550124 # DEPENDENCYPART_GRANDPAR
(68,63),(63,71),-0.526776 # DEPENDENCYPART_GRANDPAR
(68,63),(63,74),-0.631951 # DEPENDENCYPART_GRANDPAR
(68,64),(64,63),-0.228843 # DEPENDENCYPART_GRANDPAR
(68,64),(64,65),-0.37306 # DEPENDENCYPART_GRANDPAR
(68,64),(64,66),0.152722 # DEPENDENCYPART_GRANDPAR
(68,64),(64,67),0.0878684 # DEPENDENCYPART_GRANDPAR
(68,64),(64,68),-0.910807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(68,64),(64,69),-0.150338 # DEPENDENCYPART_GRANDPAR
(68,64),(64,70),-0.550124 # DEPENDENCYPART_GRANDPAR
(68,64),(64,71),-0.526776 # DEPENDENCYPART_GRANDPAR
(68,64),(64,72),-0.675917 # DEPENDENCYPART_GRANDPAR
(68,64),(64,73),-0.912095 # DEPENDENCYPART_GRANDPAR
(68,64),(64,74),-0.631951 # DEPENDENCYPART_GRANDPAR
(68,64),(64,76),-0.517018 # DEPENDENCYPART_GRANDPAR
(68,65),(65,66),0.15364 # DEPENDENCYPART_GRANDPAR
(68,65),(65,67),0.0878919 # DEPENDENCYPART_GRANDPAR
(68,65),(65,68),-0.910807 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
