# _root_ خَصَّصَت الحُكُومَةُ المِصْرِيَّةُ 5,2 بِلْيُونِ جُنَيْهٍ ( 585 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ شَرِكَةِ الحَدِيدِ وَ الصُلْبِ وَ 5,1 بِلْيُونٍ ( 153 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ قِطاعِ الغَزْلِ وَ النَسِيجِ فِي الوَقْتِ الَّذِي سَ تَمْتَنِعُ عَن بَيْعِ 115 شَرِكَةً تابِعَةً سابِقاً لِ وِزارَةِ الاِقْتِصادِ قَبْلَ إِلْغائِ ها .
#goldHeads=18,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,32,21,19,18,21,22,23,21,18,26,27,30,28,30,0,32,32,36,32,36,37,38,39,40,41,41,43,44,41,46,47,0,
#predictedHeads=0,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,16,21,19,14,21,22,23,21,1,26,27,30,28,30,31,32,33,36,33,36,37,38,39,40,41,38,43,44,36,46,47,0,
(30,22),(22,23),-0.347572 # DEPENDENCYPART_GRANDPAR
(30,22),(22,24),-0.343133 # DEPENDENCYPART_GRANDPAR
(30,22),(22,25),-0.451987 # DEPENDENCYPART_GRANDPAR
(30,22),(22,26),-0.0685537 # DEPENDENCYPART_GRANDPAR
(30,22),(22,32),-0.810142 # DEPENDENCYPART_GRANDPAR
(30,23),(23,22),-0.212926 # DEPENDENCYPART_GRANDPAR
(30,23),(23,24),-0.337387 # DEPENDENCYPART_GRANDPAR
(30,23),(23,25),-0.537338 # DEPENDENCYPART_GRANDPAR
(30,23),(23,26),-0.012942 # DEPENDENCYPART_GRANDPAR
(30,23),(23,27),-0.106981 # DEPENDENCYPART_GRANDPAR
(30,23),(23,28),0.0749224 # DEPENDENCYPART_GRANDPAR
(30,23),(23,29),0.0210183 # DEPENDENCYPART_GRANDPAR
(30,23),(23,30),-1.02741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,23),(23,32),-0.837705 # DEPENDENCYPART_GRANDPAR
(30,24),(24,25),-0.482722 # DEPENDENCYPART_GRANDPAR
(30,24),(24,26),0.0134091 # DEPENDENCYPART_GRANDPAR
(30,26),(26,24),-0.184454 # DEPENDENCYPART_GRANDPAR
(30,26),(26,25),-0.370033 # DEPENDENCYPART_GRANDPAR
(30,26),(26,27),-0.15206 # DEPENDENCYPART_GRANDPAR
(30,26),(26,28),0.031509 # DEPENDENCYPART_GRANDPAR
(30,26),(26,29),-0.00648373 # DEPENDENCYPART_GRANDPAR
(30,26),(26,30),-1.09978 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,26),(26,35),-0.740371 # DEPENDENCYPART_GRANDPAR
(30,27),(27,28),0.118856 # DEPENDENCYPART_GRANDPAR
(30,27),(27,29),0.064952 # DEPENDENCYPART_GRANDPAR
(30,27),(27,30),-1.02606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,27),(27,31),-0.417328 # DEPENDENCYPART_GRANDPAR
(30,27),(27,32),-0.836355 # DEPENDENCYPART_GRANDPAR
(30,27),(27,33),-0.951921 # DEPENDENCYPART_GRANDPAR
(30,27),(27,34),-0.898425 # DEPENDENCYPART_GRANDPAR
(30,27),(27,36),-0.701361 # DEPENDENCYPART_GRANDPAR
(30,27),(27,37),-0.715278 # DEPENDENCYPART_GRANDPAR
(30,27),(27,43),-0.919367 # DEPENDENCYPART_GRANDPAR
(30,28),(28,27),-0.0205514 # DEPENDENCYPART_GRANDPAR
(30,28),(28,29),0.0375605 # DEPENDENCYPART_GRANDPAR
(30,28),(28,30),-1.02606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,28),(28,31),-0.417337 # DEPENDENCYPART_GRANDPAR
(30,28),(28,32),-0.836358 # DEPENDENCYPART_GRANDPAR
(30,28),(28,33),-0.95193 # DEPENDENCYPART_GRANDPAR
(30,28),(28,34),-0.898428 # DEPENDENCYPART_GRANDPAR
(30,28),(28,35),-0.746643 # DEPENDENCYPART_GRANDPAR
(30,28),(28,36),-0.701364 # DEPENDENCYPART_GRANDPAR
(30,28),(28,37),-0.715281 # DEPENDENCYPART_GRANDPAR
(30,29),(29,28),0.17626 # DEPENDENCYPART_GRANDPAR
(30,29),(29,30),-1.02606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,29),(29,31),-0.417351 # DEPENDENCYPART_GRANDPAR
(30,31),(31,32),-0.218677 # DEPENDENCYPART_GRANDPAR
(30,31),(31,33),-0.12708 # DEPENDENCYPART_GRANDPAR
(30,31),(31,34),-0.182406 # DEPENDENCYPART_GRANDPAR
(30,31),(31,35),-0.124169 # DEPENDENCYPART_GRANDPAR
(30,31),(31,36),-0.0869414 # DEPENDENCYPART_GRANDPAR
(30,31),(31,37),-0.0439644 # DEPENDENCYPART_GRANDPAR
(30,32),(32,29),-0.668764 # DEPENDENCYPART_GRANDPAR
(30,32),(32,31),0.353668 # DEPENDENCYPART_GRANDPAR
(30,32),(32,33),-0.15012 # DEPENDENCYPART_GRANDPAR
(30,32),(32,34),-0.146578 # DEPENDENCYPART_GRANDPAR
(30,32),(32,35),-0.0981902 # DEPENDENCYPART_GRANDPAR
(30,32),(32,38),-0.0858256 # DEPENDENCYPART_GRANDPAR
(30,33),(33,34),-0.174462 # DEPENDENCYPART_GRANDPAR
(30,33),(33,35),-0.125616 # DEPENDENCYPART_GRANDPAR
(30,33),(33,36),-0.0891772 # DEPENDENCYPART_GRANDPAR
(30,33),(33,37),-0.044056 # DEPENDENCYPART_GRANDPAR
(30,33),(33,38),-0.126385 # DEPENDENCYPART_GRANDPAR
(30,33),(33,39),-0.305899 # DEPENDENCYPART_GRANDPAR
(30,33),(33,41),-0.543022 # DEPENDENCYPART_GRANDPAR
(30,33),(33,42),-0.250578 # DEPENDENCYPART_GRANDPAR
(30,33),(33,43),-0.293347 # DEPENDENCYPART_GRANDPAR
(30,33),(33,46),-0.0981878 # DEPENDENCYPART_GRANDPAR
(30,34),(34,1),-1.09454 # DEPENDENCYPART_GRANDPAR
(30,34),(34,31),0.360542 # DEPENDENCYPART_GRANDPAR
(30,34),(34,33),-0.17451 # DEPENDENCYPART_GRANDPAR
(30,34),(34,36),-0.10959 # DEPENDENCYPART_GRANDPAR
(30,34),(34,37),-0.175557 # DEPENDENCYPART_GRANDPAR
(30,34),(34,48),-0.64853 # DEPENDENCYPART_GRANDPAR
(30,36),(36,17),-1.4284 # DEPENDENCYPART_GRANDPAR
(30,36),(36,18),-1.05774 # DEPENDENCYPART_GRANDPAR
(30,36),(36,20),-1.19949 # DEPENDENCYPART_GRANDPAR
(30,36),(36,21),-1.00919 # DEPENDENCYPART_GRANDPAR
(30,36),(36,23),-1.20629 # DEPENDENCYPART_GRANDPAR
(30,36),(36,24),-1.18245 # DEPENDENCYPART_GRANDPAR
(30,36),(36,26),-0.937617 # DEPENDENCYPART_GRANDPAR
(30,36),(36,27),-0.983537 # DEPENDENCYPART_GRANDPAR
(30,36),(36,28),-0.80264 # DEPENDENCYPART_GRANDPAR
(30,36),(36,29),-0.841757 # DEPENDENCYPART_GRANDPAR
(30,36),(36,30),-0.512268 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(30,36),(36,31),0.303838 # DEPENDENCYPART_GRANDPAR
(30,36),(36,32),-0.221229 # DEPENDENCYPART_GRANDPAR
(30,36),(36,33),-0.231136 # DEPENDENCYPART_GRANDPAR
(30,36),(36,34),-0.311815 # DEPENDENCYPART_GRANDPAR
(30,36),(36,35),0.0282899 # DEPENDENCYPART_GRANDPAR
(30,36),(36,37),-0.0928647 # DEPENDENCYPART_GRANDPAR
(30,36),(36,38),-0.177599 # DEPENDENCYPART_GRANDPAR
(30,36),(36,39),-0.312264 # DEPENDENCYPART_GRANDPAR
(30,36),(36,40),-0.424213 # DEPENDENCYPART_GRANDPAR
(30,36),(36,41),-0.569047 # DEPENDENCYPART_GRANDPAR
(30,36),(36,42),-0.269035 # DEPENDENCYPART_GRANDPAR
(30,36),(36,43),-0.284025 # DEPENDENCYPART_GRANDPAR
(30,36),(36,44),-0.490979 # DEPENDENCYPART_GRANDPAR
(30,36),(36,45),-0.506537 # DEPENDENCYPART_GRANDPAR
(30,36),(36,46),0.00891127 # DEPENDENCYPART_GRANDPAR
(30,36),(36,47),-0.376806 # DEPENDENCYPART_GRANDPAR
(30,37),(37,35),-0.0796675 # DEPENDENCYPART_GRANDPAR
(30,37),(37,38),-0.123722 # DEPENDENCYPART_GRANDPAR
(30,37),(37,39),-0.331529 # DEPENDENCYPART_GRANDPAR
(30,37),(37,40),-0.38428 # DEPENDENCYPART_GRANDPAR
(30,37),(37,41),-0.52347 # DEPENDENCYPART_GRANDPAR
(30,37),(37,42),-0.231227 # DEPENDENCYPART_GRANDPAR
(30,37),(37,44),-0.453444 # DEPENDENCYPART_GRANDPAR
(30,38),(38,35),-0.170766 # DEPENDENCYPART_GRANDPAR
(30,38),(38,39),-0.306566 # DEPENDENCYPART_GRANDPAR
(30,38),(38,40),-0.356379 # DEPENDENCYPART_GRANDPAR
(30,38),(38,41),-0.545651 # DEPENDENCYPART_GRANDPAR
(30,38),(38,42),-0.253207 # DEPENDENCYPART_GRANDPAR
(30,38),(38,43),-0.282126 # DEPENDENCYPART_GRANDPAR
(30,38),(38,44),-0.426329 # DEPENDENCYPART_GRANDPAR
(30,38),(38,45),-0.447438 # DEPENDENCYPART_GRANDPAR
(30,38),(38,46),-0.0858173 # DEPENDENCYPART_GRANDPAR
(30,38),(38,47),-0.313205 # DEPENDENCYPART_GRANDPAR
(30,38),(38,48),-0.587489 # DEPENDENCYPART_GRANDPAR
(30,39),(39,37),-0.0215082 # DEPENDENCYPART_GRANDPAR
(30,39),(39,38),-0.221155 # DEPENDENCYPART_GRANDPAR
(30,39),(39,40),-0.459331 # DEPENDENCYPART_GRANDPAR
(30,39),(39,41),-0.627371 # DEPENDENCYPART_GRANDPAR
(30,39),(39,42),-0.334983 # DEPENDENCYPART_GRANDPAR
(30,39),(39,43),-0.455936 # DEPENDENCYPART_GRANDPAR
(30,39),(39,46),-0.207052 # DEPENDENCYPART_GRANDPAR
(30,40),(40,35),-0.165747 # DEPENDENCYPART_GRANDPAR
(30,40),(40,38),-0.152927 # DEPENDENCYPART_GRANDPAR
(30,40),(40,39),-0.361791 # DEPENDENCYPART_GRANDPAR
(30,40),(40,41),-0.54152 # DEPENDENCYPART_GRANDPAR
(30,40),(40,42),-0.249075 # DEPENDENCYPART_GRANDPAR
(30,40),(40,43),-0.28943 # DEPENDENCYPART_GRANDPAR
(30,40),(40,44),-0.449131 # DEPENDENCYPART_GRANDPAR
(30,40),(40,45),-0.470261 # DEPENDENCYPART_GRANDPAR
(30,40),(40,46),-0.100805 # DEPENDENCYPART_GRANDPAR
(30,40),(40,47),-0.336028 # DEPENDENCYPART_GRANDPAR
(30,40),(40,48),-0.596277 # DEPENDENCYPART_GRANDPAR
(30,41),(41,39),-0.234217 # DEPENDENCYPART_GRANDPAR
(30,41),(41,40),-0.359935 # DEPENDENCYPART_GRANDPAR
(30,41),(41,42),-0.312332 # DEPENDENCYPART_GRANDPAR
(30,41),(41,43),-0.274315 # DEPENDENCYPART_GRANDPAR
(30,41),(41,44),-0.529119 # DEPENDENCYPART_GRANDPAR
(30,41),(41,45),-0.543146 # DEPENDENCYPART_GRANDPAR
(30,41),(41,46),-0.0440926 # DEPENDENCYPART_GRANDPAR
(30,42),(42,38),-0.140889 # DEPENDENCYPART_GRANDPAR
(30,42),(42,39),-0.245348 # DEPENDENCYPART_GRANDPAR
(30,42),(42,40),-0.37132 # DEPENDENCYPART_GRANDPAR
(30,42),(42,41),-0.494012 # DEPENDENCYPART_GRANDPAR
(30,42),(42,43),-0.253106 # DEPENDENCYPART_GRANDPAR
(30,42),(42,44),-0.530356 # DEPENDENCYPART_GRANDPAR
(30,42),(42,45),-0.54439 # DEPENDENCYPART_GRANDPAR
(30,42),(42,46),-0.033193 # DEPENDENCYPART_GRANDPAR
(30,42),(42,47),-0.416253 # DEPENDENCYPART_GRANDPAR
(31,32),(32,29),-1.00691 # DEPENDENCYPART_GRANDPAR
(31,32),(32,31),-0.845627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,32),(32,33),-0.143323 # DEPENDENCYPART_GRANDPAR
(31,32),(32,34),-0.232808 # DEPENDENCYPART_GRANDPAR
(31,32),(32,35),-0.258332 # DEPENDENCYPART_GRANDPAR
(31,32),(32,38),-0.500345 # DEPENDENCYPART_GRANDPAR
(31,33),(33,34),-0.188697 # DEPENDENCYPART_GRANDPAR
(31,33),(33,35),-0.307458 # DEPENDENCYPART_GRANDPAR
(31,33),(33,36),-0.0224953 # DEPENDENCYPART_GRANDPAR
(31,33),(33,37),-0.454054 # DEPENDENCYPART_GRANDPAR
(31,33),(33,38),-0.615913 # DEPENDENCYPART_GRANDPAR
(31,33),(33,39),-0.150094 # DEPENDENCYPART_GRANDPAR
(31,33),(33,41),-0.98135 # DEPENDENCYPART_GRANDPAR
(31,33),(33,42),-0.889901 # DEPENDENCYPART_GRANDPAR
(31,33),(33,43),-0.505395 # DEPENDENCYPART_GRANDPAR
(31,33),(33,46),-0.812418 # DEPENDENCYPART_GRANDPAR
(31,34),(34,1),-1.12592 # DEPENDENCYPART_GRANDPAR
(31,34),(34,31),-0.886762 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,34),(34,33),-0.44359 # DEPENDENCYPART_GRANDPAR
(31,34),(34,36),-0.340462 # DEPENDENCYPART_GRANDPAR
(31,34),(34,37),-0.465669 # DEPENDENCYPART_GRANDPAR
(31,34),(34,48),-0.409437 # DEPENDENCYPART_GRANDPAR
(31,35),(35,31),-0.72259 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,35),(35,33),-0.279319 # DEPENDENCYPART_GRANDPAR
(31,35),(35,34),-0.242773 # DEPENDENCYPART_GRANDPAR
(31,36),(36,17),-1.44658 # DEPENDENCYPART_GRANDPAR
(31,36),(36,18),-1.00637 # DEPENDENCYPART_GRANDPAR
(31,36),(36,20),-1.26841 # DEPENDENCYPART_GRANDPAR
(31,36),(36,21),-0.942538 # DEPENDENCYPART_GRANDPAR
(31,36),(36,23),-1.08468 # DEPENDENCYPART_GRANDPAR
(31,36),(36,24),-1.14804 # DEPENDENCYPART_GRANDPAR
(31,36),(36,26),-1.05785 # DEPENDENCYPART_GRANDPAR
(31,36),(36,27),-1.12679 # DEPENDENCYPART_GRANDPAR
(31,36),(36,28),-1.09855 # DEPENDENCYPART_GRANDPAR
(31,36),(36,29),-1.03207 # DEPENDENCYPART_GRANDPAR
(31,36),(36,30),-0.786213 # DEPENDENCYPART_GRANDPAR
(31,36),(36,31),-0.946533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(31,36),(36,32),-0.0135918 # DEPENDENCYPART_GRANDPAR
(31,36),(36,33),-0.503269 # DEPENDENCYPART_GRANDPAR
(31,36),(36,34),-0.409452 # DEPENDENCYPART_GRANDPAR
(31,36),(36,35),-0.273836 # DEPENDENCYPART_GRANDPAR
(31,36),(36,37),-0.297055 # DEPENDENCYPART_GRANDPAR
(31,36),(36,38),-0.399029 # DEPENDENCYPART_GRANDPAR
(31,36),(36,39),-0.088214 # DEPENDENCYPART_GRANDPAR
(31,36),(36,40),-0.74812 # DEPENDENCYPART_GRANDPAR
(31,36),(36,41),-0.87766 # DEPENDENCYPART_GRANDPAR
(31,36),(36,42),-0.77856 # DEPENDENCYPART_GRANDPAR
(31,36),(36,43),-0.411482 # DEPENDENCYPART_GRANDPAR
(31,36),(36,44),-0.381444 # DEPENDENCYPART_GRANDPAR
(31,36),(36,45),-0.652316 # DEPENDENCYPART_GRANDPAR
(31,36),(36,46),-0.584651 # DEPENDENCYPART_GRANDPAR
(31,36),(36,47),-0.547234 # DEPENDENCYPART_GRANDPAR
(31,37),(37,35),-0.323308 # DEPENDENCYPART_GRANDPAR
(31,37),(37,38),-0.538913 # DEPENDENCYPART_GRANDPAR
(31,37),(37,39),-0.153396 # DEPENDENCYPART_GRANDPAR
(31,37),(37,40),-0.885698 # DEPENDENCYPART_GRANDPAR
(31,37),(37,41),-1.00214 # DEPENDENCYPART_GRANDPAR
(31,37),(37,42),-0.907239 # DEPENDENCYPART_GRANDPAR
(31,37),(37,44),-0.507722 # DEPENDENCYPART_GRANDPAR
(32,29),(29,28),-0.246916 # DEPENDENCYPART_GRANDPAR
(32,29),(29,30),0.137278 # DEPENDENCYPART_GRANDPAR
(32,29),(29,31),-0.110745 # DEPENDENCYPART_GRANDPAR
(32,31),(31,32),-0.885683 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(32,31),(31,33),0.124178 # DEPENDENCYPART_GRANDPAR
(32,31),(31,34),-0.391061 # DEPENDENCYPART_GRANDPAR
(32,31),(31,35),-0.629459 # DEPENDENCYPART_GRANDPAR
(32,31),(31,36),-0.463178 # DEPENDENCYPART_GRANDPAR
(32,31),(31,37),-0.711007 # DEPENDENCYPART_GRANDPAR
(32,33),(33,34),0.397971 # DEPENDENCYPART_GRANDPAR
(32,33),(33,35),0.0126 # DEPENDENCYPART_GRANDPAR
(32,33),(33,36),0.307229 # DEPENDENCYPART_GRANDPAR
(32,33),(33,37),-0.0822464 # DEPENDENCYPART_GRANDPAR
(32,33),(33,38),-0.00237361 # DEPENDENCYPART_GRANDPAR
(32,33),(33,39),-0.112974 # DEPENDENCYPART_GRANDPAR
(32,33),(33,41),-0.0970065 # DEPENDENCYPART_GRANDPAR
(32,33),(33,42),-0.0169592 # DEPENDENCYPART_GRANDPAR
(32,33),(33,43),-0.0781792 # DEPENDENCYPART_GRANDPAR
(32,33),(33,46),-0.208523 # DEPENDENCYPART_GRANDPAR
(32,34),(34,1),-1.05704 # DEPENDENCYPART_GRANDPAR
(32,34),(34,31),-0.669784 # DEPENDENCYPART_GRANDPAR
(32,34),(34,33),0.696823 # DEPENDENCYPART_GRANDPAR
(32,34),(34,36),0.147717 # DEPENDENCYPART_GRANDPAR
(32,34),(34,37),-0.123023 # DEPENDENCYPART_GRANDPAR
(32,34),(34,48),-0.919536 # DEPENDENCYPART_GRANDPAR
(32,35),(35,31),-0.670209 # DEPENDENCYPART_GRANDPAR
(32,35),(35,33),0.831241 # DEPENDENCYPART_GRANDPAR
(32,35),(35,34),0.274571 # DEPENDENCYPART_GRANDPAR
(32,38),(38,35),-0.0538011 # DEPENDENCYPART_GRANDPAR
(32,38),(38,39),-0.094888 # DEPENDENCYPART_GRANDPAR
(32,38),(38,40),-0.119651 # DEPENDENCYPART_GRANDPAR
(32,38),(38,41),-0.0833659 # DEPENDENCYPART_GRANDPAR
(32,38),(38,42),-0.00331871 # DEPENDENCYPART_GRANDPAR
(32,38),(38,43),-0.028991 # DEPENDENCYPART_GRANDPAR
(32,38),(38,44),0.0828333 # DEPENDENCYPART_GRANDPAR
(32,38),(38,45),-0.355056 # DEPENDENCYPART_GRANDPAR
(32,38),(38,46),-0.157526 # DEPENDENCYPART_GRANDPAR
(32,38),(38,47),-0.131733 # DEPENDENCYPART_GRANDPAR
(32,38),(38,48),-0.863729 # DEPENDENCYPART_GRANDPAR
(33,34),(34,1),-1.11042 # DEPENDENCYPART_GRANDPAR
(33,34),(34,31),-0.766427 # DEPENDENCYPART_GRANDPAR
(33,34),(34,33),-0.594843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,34),(34,36),0.0961242 # DEPENDENCYPART_GRANDPAR
(33,34),(34,37),-0.0341718 # DEPENDENCYPART_GRANDPAR
(33,34),(34,48),-0.155085 # DEPENDENCYPART_GRANDPAR
(33,35),(35,31),-0.768385 # DEPENDENCYPART_GRANDPAR
(33,35),(35,33),-0.43056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,35),(35,34),0.394364 # DEPENDENCYPART_GRANDPAR
(33,36),(36,17),-1.37334 # DEPENDENCYPART_GRANDPAR
(33,36),(36,18),-0.840036 # DEPENDENCYPART_GRANDPAR
(33,36),(36,20),-1.18616 # DEPENDENCYPART_GRANDPAR
(33,36),(36,21),-0.895816 # DEPENDENCYPART_GRANDPAR
(33,36),(36,23),-0.936454 # DEPENDENCYPART_GRANDPAR
(33,36),(36,24),-1.00797 # DEPENDENCYPART_GRANDPAR
(33,36),(36,26),-0.999884 # DEPENDENCYPART_GRANDPAR
(33,36),(36,27),-1.06332 # DEPENDENCYPART_GRANDPAR
(33,36),(36,28),-1.04182 # DEPENDENCYPART_GRANDPAR
(33,36),(36,29),-1.01166 # DEPENDENCYPART_GRANDPAR
(33,36),(36,30),-0.776484 # DEPENDENCYPART_GRANDPAR
(33,36),(36,31),-0.832543 # DEPENDENCYPART_GRANDPAR
(33,36),(36,32),-0.652678 # DEPENDENCYPART_GRANDPAR
(33,36),(36,33),-0.650613 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(33,36),(36,34),0.231544 # DEPENDENCYPART_GRANDPAR
(33,36),(36,35),0.28728 # DEPENDENCYPART_GRANDPAR
(33,36),(36,37),0.146656 # DEPENDENCYPART_GRANDPAR
(33,36),(36,38),-0.0301818 # DEPENDENCYPART_GRANDPAR
(33,36),(36,39),0.0128184 # DEPENDENCYPART_GRANDPAR
(33,36),(36,40),-0.328602 # DEPENDENCYPART_GRANDPAR
(33,36),(36,41),-0.384778 # DEPENDENCYPART_GRANDPAR
(33,36),(36,42),-0.238655 # DEPENDENCYPART_GRANDPAR
(33,36),(36,43),-0.0241625 # DEPENDENCYPART_GRANDPAR
(33,36),(36,44),0.0539669 # DEPENDENCYPART_GRANDPAR
(33,36),(36,45),-0.245043 # DEPENDENCYPART_GRANDPAR
(33,36),(36,46),-0.14196 # DEPENDENCYPART_GRANDPAR
(33,36),(36,47),-0.199936 # DEPENDENCYPART_GRANDPAR
(33,37),(37,35),0.22554 # DEPENDENCYPART_GRANDPAR
(33,37),(37,38),-0.190023 # DEPENDENCYPART_GRANDPAR
(33,37),(37,39),-0.0635629 # DEPENDENCYPART_GRANDPAR
(33,37),(37,40),-0.486138 # DEPENDENCYPART_GRANDPAR
(33,37),(37,41),-0.521287 # DEPENDENCYPART_GRANDPAR
(33,37),(37,42),-0.379367 # DEPENDENCYPART_GRANDPAR
(33,37),(37,44),-0.0922682 # DEPENDENCYPART_GRANDPAR
(33,38),(38,35),0.308788 # DEPENDENCYPART_GRANDPAR
(33,38),(38,39),-0.0552978 # DEPENDENCYPART_GRANDPAR
(33,38),(38,40),-0.527728 # DEPENDENCYPART_GRANDPAR
(33,38),(38,41),-0.496849 # DEPENDENCYPART_GRANDPAR
(33,38),(38,42),-0.358377 # DEPENDENCYPART_GRANDPAR
(33,38),(38,43),-0.121681 # DEPENDENCYPART_GRANDPAR
(33,38),(38,44),-0.145991 # DEPENDENCYPART_GRANDPAR
(33,38),(38,45),-0.451236 # DEPENDENCYPART_GRANDPAR
(33,38),(38,46),-0.369587 # DEPENDENCYPART_GRANDPAR
(33,38),(38,47),-0.401807 # DEPENDENCYPART_GRANDPAR
(33,38),(38,48),0.0389571 # DEPENDENCYPART_GRANDPAR
(33,39),(39,37),0.208312 # DEPENDENCYPART_GRANDPAR
(33,39),(39,38),-0.260214 # DEPENDENCYPART_GRANDPAR
(33,39),(39,40),-0.594046 # DEPENDENCYPART_GRANDPAR
(33,39),(39,41),-0.560303 # DEPENDENCYPART_GRANDPAR
(33,39),(39,42),-0.418221 # DEPENDENCYPART_GRANDPAR
(33,39),(39,43),-0.245902 # DEPENDENCYPART_GRANDPAR
(33,39),(39,46),-0.366344 # DEPENDENCYPART_GRANDPAR
(33,41),(41,39),-0.167078 # DEPENDENCYPART_GRANDPAR
(33,41),(41,40),-0.718572 # DEPENDENCYPART_GRANDPAR
(33,41),(41,42),-0.522669 # DEPENDENCYPART_GRANDPAR
(33,41),(41,43),-0.121412 # DEPENDENCYPART_GRANDPAR
(33,41),(41,44),-0.261124 # DEPENDENCYPART_GRANDPAR
(33,41),(41,45),-0.559138 # DEPENDENCYPART_GRANDPAR
(33,41),(41,46),-0.355131 # DEPENDENCYPART_GRANDPAR
(33,42),(42,38),-0.412372 # DEPENDENCYPART_GRANDPAR
(33,42),(42,39),-0.166179 # DEPENDENCYPART_GRANDPAR
(33,42),(42,40),-0.718202 # DEPENDENCYPART_GRANDPAR
(33,42),(42,41),-0.668774 # DEPENDENCYPART_GRANDPAR
(33,42),(42,43),-0.100223 # DEPENDENCYPART_GRANDPAR
(33,42),(42,44),-0.26293 # DEPENDENCYPART_GRANDPAR
(33,42),(42,45),-0.560952 # DEPENDENCYPART_GRANDPAR
(33,42),(42,46),-0.344437 # DEPENDENCYPART_GRANDPAR
(33,42),(42,47),-0.516899 # DEPENDENCYPART_GRANDPAR
(33,43),(43,40),-0.736937 # DEPENDENCYPART_GRANDPAR
(33,43),(43,41),-0.793455 # DEPENDENCYPART_GRANDPAR
(33,43),(43,42),-0.668263 # DEPENDENCYPART_GRANDPAR
(33,43),(43,44),-0.0607271 # DEPENDENCYPART_GRANDPAR
(33,43),(43,45),-0.371759 # DEPENDENCYPART_GRANDPAR
(33,43),(43,47),-0.328557 # DEPENDENCYPART_GRANDPAR
(33,46),(46,43),-0.213677 # DEPENDENCYPART_GRANDPAR
(33,46),(46,44),-0.34804 # DEPENDENCYPART_GRANDPAR
(33,46),(46,45),-0.641051 # DEPENDENCYPART_GRANDPAR
(33,46),(46,47),-0.427946 # DEPENDENCYPART_GRANDPAR
(33,46),(46,48),0.0151602 # DEPENDENCYPART_GRANDPAR
(34,1),(1,2),-0.84989 # DEPENDENCYPART_GRANDPAR
(34,1),(1,3),-0.303154 # DEPENDENCYPART_GRANDPAR
(34,1),(1,4),-0.17544 # DEPENDENCYPART_GRANDPAR
(34,1),(1,5),-0.764944 # DEPENDENCYPART_GRANDPAR
(34,1),(1,6),-0.725012 # DEPENDENCYPART_GRANDPAR
(34,1),(1,7),-0.381535 # DEPENDENCYPART_GRANDPAR
(34,1),(1,8),-0.164642 # DEPENDENCYPART_GRANDPAR
(34,1),(1,9),-0.69503 # DEPENDENCYPART_GRANDPAR
(34,1),(1,10),-0.628754 # DEPENDENCYPART_GRANDPAR
(34,1),(1,11),-0.409947 # DEPENDENCYPART_GRANDPAR
(34,1),(1,12),-0.407122 # DEPENDENCYPART_GRANDPAR
(34,1),(1,13),-0.621589 # DEPENDENCYPART_GRANDPAR
(34,1),(1,14),-0.503643 # DEPENDENCYPART_GRANDPAR
(34,1),(1,15),-0.512996 # DEPENDENCYPART_GRANDPAR
(34,1),(1,16),-0.183914 # DEPENDENCYPART_GRANDPAR
(34,1),(1,17),-0.436109 # DEPENDENCYPART_GRANDPAR
(34,1),(1,18),-0.195942 # DEPENDENCYPART_GRANDPAR
(34,1),(1,19),-0.0618393 # DEPENDENCYPART_GRANDPAR
(34,1),(1,20),-0.356008 # DEPENDENCYPART_GRANDPAR
(34,1),(1,23),-0.327482 # DEPENDENCYPART_GRANDPAR
(34,1),(1,26),-0.146108 # DEPENDENCYPART_GRANDPAR
(34,1),(1,28),-0.199353 # DEPENDENCYPART_GRANDPAR
(34,1),(1,29),-0.200199 # DEPENDENCYPART_GRANDPAR
(34,1),(1,32),-0.0660781 # DEPENDENCYPART_GRANDPAR
(34,1),(1,41),-1.00321 # DEPENDENCYPART_GRANDPAR
(34,1),(1,42),-1.00615 # DEPENDENCYPART_GRANDPAR
(34,1),(1,43),-0.967753 # DEPENDENCYPART_GRANDPAR
(34,1),(1,46),-0.833051 # DEPENDENCYPART_GRANDPAR
(34,31),(31,32),0.0984976 # DEPENDENCYPART_GRANDPAR
(34,31),(31,33),0.154589 # DEPENDENCYPART_GRANDPAR
