sentence,n,depth,max degree,deg0,deg1,deg2,deg3,deg4,deg5,deg6,deg7,deg8,deg > 9
37439,7,4,4,4,2,0,0,1,0,0,0,0,0
37440,21,10,4,11,5,2,1,2,0,0,0,0,0
37441,41,12,4,18,12,8,0,3,0,0,0,0,0
37442,38,10,7,21,8,5,1,1,1,0,1,0,0
37443,33,10,6,16,10,3,2,1,0,1,0,0,0
37444,27,8,5,13,8,3,1,1,1,0,0,0,0
37445,27,14,3,11,9,4,3,0,0,0,0,0,0
37446,35,15,4,17,10,2,4,2,0,0,0,0,0
37447,40,15,6,14,17,8,0,0,0,1,0,0,0
37448,8,4,4,5,1,1,0,1,0,0,0,0,0
37449,7,3,4,5,0,1,0,1,0,0,0,0,0
37450,27,8,5,14,7,2,2,1,1,0,0,0,0
37451,34,10,4,15,12,3,1,3,0,0,0,0,0
37452,23,11,5,11,7,2,2,0,1,0,0,0,0
37453,29,10,6,16,7,1,3,1,0,1,0,0,0
37454,22,9,4,13,3,1,4,1,0,0,0,0,0
37455,18,8,5,8,6,3,0,0,1,0,0,0,0
37456,10,4,3,5,2,2,1,0,0,0,0,0,0
37457,20,7,3,9,5,4,2,0,0,0,0,0,0
37458,27,11,3,11,9,4,3,0,0,0,0,0,0
37459,22,8,4,10,6,4,1,1,0,0,0,0,0
37460,22,6,5,10,7,3,1,0,1,0,0,0,0
37461,20,6,5,11,4,2,2,0,1,0,0,0,0
37462,23,9,4,10,8,3,0,2,0,0,0,0,0
37463,7,5,3,3,3,0,1,0,0,0,0,0,0
37464,17,5,6,11,2,1,2,0,0,1,0,0,0
37465,24,8,5,14,5,1,1,2,1,0,0,0,0
37466,9,4,3,5,1,2,1,0,0,0,0,0,0
37467,12,7,3,5,5,0,2,0,0,0,0,0,0
37468,40,16,5,21,11,1,3,3,1,0,0,0,0
37469,20,4,6,14,1,2,1,0,1,1,0,0,0
37470,5,2,4,4,0,0,0,1,0,0,0,0,0
37471,33,7,5,16,8,6,1,1,1,0,0,0,0
37472,33,6,5,21,5,0,3,2,2,0,0,0,0
37473,20,7,8,10,7,2,0,0,0,0,0,1,0
37474,33,10,9,18,8,3,3,0,0,0,0,0,1
37475,30,9,4,15,7,4,2,2,0,0,0,0,0
37476,32,11,5,17,6,4,4,0,1,0,0,0,0
37477,26,7,4,14,6,1,3,2,0,0,0,0,0
37478,24,7,5,13,4,4,2,0,1,0,0,0,0
37479,20,7,3,6,10,3,1,0,0,0,0,0,0
37480,17,6,4,9,4,1,2,1,0,0,0,0,0
37481,38,10,4,20,6,7,3,2,0,0,0,0,0
37482,13,5,5,5,7,0,0,0,1,0,0,0,0
37483,12,5,3,7,2,0,3,0,0,0,0,0,0
37484,31,11,5,16,7,4,2,1,1,0,0,0,0
37485,29,9,6,14,9,2,3,0,0,1,0,0,0
37486,30,10,4,14,9,3,2,2,0,0,0,0,0
37487,29,9,3,13,10,0,6,0,0,0,0,0,0
37488,33,8,5,18,8,3,0,2,2,0,0,0,0
37489,41,15,4,19,11,7,1,3,0,0,0,0,0
37490,28,6,12,15,9,3,0,0,0,0,0,0,1
37491,11,5,3,6,2,1,2,0,0,0,0,0,0
37492,32,14,4,12,12,6,1,1,0,0,0,0,0
37493,18,7,5,9,6,0,2,0,1,0,0,0,0
37494,20,8,3,9,5,4,2,0,0,0,0,0,0
37495,43,12,5,22,10,6,2,1,2,0,0,0,0
37496,19,7,3,8,6,3,2,0,0,0,0,0,0
37497,26,8,6,13,7,4,0,1,0,1,0,0,0
37498,9,4,6,6,2,0,0,0,0,1,0,0,0
37499,23,7,4,12,4,5,0,2,0,0,0,0,0
37500,21,8,6,10,7,2,1,0,0,1,0,0,0
37501,23,12,4,8,11,2,1,1,0,0,0,0,0
37502,20,5,4,11,4,1,3,1,0,0,0,0,0
37503,34,10,6,17,10,3,1,2,0,1,0,0,0
37504,21,7,4,12,4,0,4,1,0,0,0,0,0
37505,31,12,5,15,7,6,2,0,1,0,0,0,0
37506,20,8,4,10,5,2,2,1,0,0,0,0,0
37507,27,7,5,14,6,3,3,0,1,0,0,0,0
37508,28,8,5,13,9,3,1,1,1,0,0,0,0
37509,26,8,5,14,5,4,1,1,1,0,0,0,0
37510,30,10,8,16,7,4,2,0,0,0,0,1,0
37511,42,11,6,23,7,7,2,2,0,1,0,0,0
37512,50,20,6,24,15,6,1,2,1,1,0,0,0
37513,23,9,4,11,8,0,2,2,0,0,0,0,0
37514,19,8,5,10,5,2,0,1,1,0,0,0,0
37515,20,8,5,11,5,1,1,1,1,0,0,0,0
37516,18,4,7,11,5,0,0,0,1,0,1,0,0
37517,9,3,5,6,1,1,0,0,1,0,0,0,0
37518,30,8,7,16,9,2,0,1,1,0,1,0,0
37519,11,6,5,6,3,1,0,0,1,0,0,0,0
37520,15,7,4,7,5,1,1,1,0,0,0,0,0
37521,31,8,6,18,7,1,2,1,1,1,0,0,0
37522,10,4,7,7,2,0,0,0,0,0,1,0,0
37523,31,8,5,16,7,4,2,1,1,0,0,0,0
37524,30,7,5,16,7,3,1,2,1,0,0,0,0
37525,23,12,4,11,6,4,0,2,0,0,0,0,0
37526,26,11,3,10,10,3,3,0,0,0,0,0,0
37527,23,7,6,15,2,2,2,1,0,1,0,0,0
37528,13,6,5,7,3,2,0,0,1,0,0,0,0
37529,16,6,6,8,5,2,0,0,0,1,0,0,0
37530,9,3,7,7,1,0,0,0,0,0,1,0,0
37531,25,9,5,10,11,1,2,0,1,0,0,0,0
37532,18,8,5,11,3,2,0,0,2,0,0,0,0
37533,34,8,8,18,9,3,2,1,0,0,0,1,0
37534,18,5,7,11,3,2,1,0,0,0,1,0,0
37535,15,7,4,6,7,0,1,1,0,0,0,0,0
37536,39,9,5,19,8,8,3,0,1,0,0,0,0
37537,29,7,5,16,6,1,5,0,1,0,0,0,0
37538,29,11,5,15,6,5,1,1,1,0,0,0,0
37539,27,6,5,14,7,2,2,1,1,0,0,0,0
37540,42,8,6,22,12,3,1,1,2,1,0,0,0
37541,10,4,5,5,4,0,0,0,1,0,0,0,0
37542,15,5,6,8,4,2,0,0,0,1,0,0,0
37543,17,6,4,9,4,1,2,1,0,0,0,0,0
37544,20,5,5,11,5,2,0,0,2,0,0,0,0
37545,29,11,4,13,8,5,2,1,0,0,0,0,0
37546,25,6,8,14,6,2,2,0,0,0,0,1,0
37547,22,7,6,10,9,0,2,0,0,1,0,0,0
37548,20,12,4,9,6,3,1,1,0,0,0,0,0
37549,28,10,5,11,12,2,2,0,1,0,0,0,0
37550,14,6,4,8,2,2,1,1,0,0,0,0,0
37551,6,3,4,4,1,0,0,1,0,0,0,0,0
37552,32,12,6,13,13,3,2,0,0,1,0,0,0
37553,25,6,6,15,3,3,3,0,0,1,0,0,0
37554,41,9,6,20,13,3,2,1,1,1,0,0,0
37555,19,9,5,11,2,4,1,0,1,0,0,0,0
37556,7,4,4,4,2,0,0,1,0,0,0,0,0
37557,12,5,5,6,4,1,0,0,1,0,0,0,0
37558,29,8,4,15,7,2,3,2,0,0,0,0,0
37559,24,10,4,11,8,2,1,2,0,0,0,0,0
37560,24,9,5,13,6,2,1,0,2,0,0,0,0
37561,17,9,6,9,5,1,1,0,0,1,0,0,0
37562,30,10,6,16,6,5,1,1,0,1,0,0,0
37563,19,6,9,12,5,0,0,1,0,0,0,0,1
37564,8,3,4,5,1,1,0,1,0,0,0,0,0
37565,7,3,3,4,1,1,1,0,0,0,0,0,0
37566,18,6,5,9,5,2,1,0,1,0,0,0,0
37567,18,5,6,10,4,2,1,0,0,1,0,0,0
37568,14,8,6,7,5,1,0,0,0,1,0,0,0
37569,14,6,5,7,4,2,0,0,1,0,0,0,0
37570,41,8,6,23,8,5,1,2,1,1,0,0,0
37571,12,6,3,6,3,1,2,0,0,0,0,0,0
37572,35,13,4,16,9,6,3,1,0,0,0,0,0
37573,24,10,6,12,7,3,0,1,0,1,0,0,0
37574,38,7,5,20,11,2,1,1,3,0,0,0,0
37575,24,11,3,10,7,5,2,0,0,0,0,0,0
37576,34,12,6,16,11,3,2,1,0,1,0,0,0
37577,26,6,6,14,6,3,1,1,0,1,0,0,0
37578,52,19,7,26,12,9,2,2,0,0,1,0,0
37579,10,5,3,5,2,2,1,0,0,0,0,0,0
37580,29,9,6,15,7,5,0,0,1,1,0,0,0
37581,29,10,7,17,5,3,2,1,0,0,1,0,0
37582,8,4,3,4,2,1,1,0,0,0,0,0,0
37583,35,14,5,14,14,3,3,0,1,0,0,0,0
37584,35,9,5,16,10,6,1,1,1,0,0,0,0
37585,34,11,5,13,14,4,2,0,1,0,0,0,0
37586,26,10,5,11,11,1,1,1,1,0,0,0,0
37587,21,9,3,10,4,5,2,0,0,0,0,0,0
37588,31,9,5,16,8,2,3,1,1,0,0,0,0
37589,31,16,3,12,13,1,5,0,0,0,0,0,0
37590,20,7,5,11,4,3,0,1,1,0,0,0,0
37591,21,10,4,7,11,1,1,1,0,0,0,0,0
37592,25,10,4,13,6,2,2,2,0,0,0,0,0
37593,27,9,3,12,6,7,2,0,0,0,0,0,0
37594,17,9,4,7,7,1,1,1,0,0,0,0,0
37595,44,17,4,20,11,8,4,1,0,0,0,0,0
37596,30,8,6,15,9,2,2,1,0,1,0,0,0
37597,16,7,7,7,8,0,0,0,0,0,1,0,0
37598,40,11,7,22,9,5,0,2,1,0,1,0,0
37599,15,7,4,7,5,1,1,1,0,0,0,0,0
37600,28,13,4,9,13,5,0,1,0,0,0,0,0
37601,39,13,4,15,16,5,0,3,0,0,0,0,0
37602,14,5,4,9,1,1,2,1,0,0,0,0,0
37603,18,7,7,9,7,0,1,0,0,0,1,0,0
37604,33,12,4,16,8,5,2,2,0,0,0,0,0
37605,27,12,3,11,10,2,4,0,0,0,0,0,0
37606,43,14,4,17,16,5,4,1,0,0,0,0,0
37607,27,9,6,15,5,4,1,1,0,1,0,0,0
37608,13,8,3,5,5,2,1,0,0,0,0,0,0
37609,12,5,3,6,2,3,1,0,0,0,0,0,0
37610,32,12,6,16,8,4,3,0,0,1,0,0,0
37611,30,11,5,14,10,2,2,1,1,0,0,0,0
37612,23,9,6,10,9,2,1,0,0,1,0,0,0
37613,56,13,6,23,21,7,3,0,1,1,0,0,0
37614,7,3,4,5,0,1,0,1,0,0,0,0,0
37615,21,7,8,11,6,3,0,0,0,0,0,1,0
37616,19,5,5,9,6,2,1,0,1,0,0,0,0
37617,18,5,8,10,6,0,1,0,0,0,0,1,0
37618,56,17,5,25,15,11,3,1,1,0,0,0,0
37619,17,5,7,10,3,3,0,0,0,0,1,0,0
37620,11,7,3,5,3,2,1,0,0,0,0,0,0
37621,36,7,6,17,10,7,0,0,1,1,0,0,0
37622,29,7,7,16,7,3,1,0,1,0,1,0,0
37623,29,8,8,14,11,0,3,0,0,0,0,1,0
37624,9,3,5,6,1,1,0,0,1,0,0,0,0
37625,21,5,7,14,2,2,1,1,0,0,1,0,0
37626,14,6,3,7,3,2,2,0,0,0,0,0,0
37627,18,7,4,11,2,2,1,2,0,0,0,0,0
37628,9,4,4,4,4,0,0,1,0,0,0,0,0
37629,26,13,4,12,8,3,1,2,0,0,0,0,0
37630,35,8,5,21,6,2,2,2,2,0,0,0,0
37631,34,8,7,15,14,2,1,0,1,0,1,0,0
37632,32,9,6,17,8,4,0,1,1,1,0,0,0
37633,26,10,5,13,7,4,0,0,2,0,0,0,0
37634,13,5,4,6,4,2,0,1,0,0,0,0,0
37635,12,6,4,6,3,2,0,1,0,0,0,0,0
37636,8,5,3,3,4,0,1,0,0,0,0,0,0
37637,7,3,5,5,1,0,0,0,1,0,0,0,0
37638,25,8,4,14,4,4,0,3,0,0,0,0,0
37639,20,7,5,10,6,1,2,0,1,0,0,0,0
37640,14,7,5,7,4,2,0,0,1,0,0,0,0
37641,28,12,6,14,7,4,2,0,0,1,0,0,0
37642,20,8,5,7,10,2,0,0,1,0,0,0,0
37643,17,6,4,9,4,1,2,1,0,0,0,0,0
37644,21,8,5,10,6,3,1,0,1,0,0,0,0
37645,29,11,5,15,8,2,1,2,1,0,0,0,0
37646,45,11,6,20,15,6,2,0,1,1,0,0,0
37647,19,10,5,9,6,2,1,0,1,0,0,0,0
37648,41,12,7,19,13,7,0,0,0,1,1,0,0
37649,21,9,3,10,4,5,2,0,0,0,0,0,0
37650,43,11,9,17,19,4,2,0,0,0,0,0,1
37651,19,6,7,11,3,4,0,0,0,0,1,0,0
37652,70,12,8,36,21,5,3,1,2,0,1,1,0
37653,42,11,7,23,10,4,1,2,1,0,1,0,0
37654,27,8,8,14,8,2,2,0,0,0,0,1,0
37655,24,9,4,12,6,2,3,1,0,0,0,0,0
37656,31,9,6,13,12,3,2,0,0,1,0,0,0
37657,36,15,10,20,8,4,3,0,0,0,0,0,1
37658,22,8,6,13,5,1,1,0,1,1,0,0,0
37659,40,13,4,20,11,2,4,3,0,0,0,0,0
37660,15,7,3,7,4,2,2,0,0,0,0,0,0
37661,20,6,7,11,4,4,0,0,0,0,1,0,0
37662,14,4,7,8,4,1,0,0,0,0,1,0,0
37663,10,5,3,5,2,2,1,0,0,0,0,0,0
37664,37,7,6,19,10,3,2,2,0,1,0,0,0
37665,22,9,4,10,6,4,1,1,0,0,0,0,0
37666,17,6,5,9,5,1,0,1,1,0,0,0,0
37667,23,6,8,14,4,2,2,0,0,0,0,1,0
37668,12,4,5,7,3,0,1,0,1,0,0,0,0
37669,13,4,5,7,3,2,0,0,1,0,0,0,0
37670,28,11,5,12,9,5,1,0,1,0,0,0,0
37671,13,5,5,7,3,2,0,0,1,0,0,0,0
37672,40,10,6,19,13,3,3,0,1,1,0,0,0
37673,21,8,5,12,4,2,1,1,1,0,0,0,0
37674,18,4,7,11,5,0,0,0,1,0,1,0,0
37675,18,7,6,12,1,2,2,0,0,1,0,0,0
37676,31,9,7,16,10,2,0,1,1,0,1,0,0
37677,16,6,6,8,6,0,1,0,0,1,0,0,0
37678,30,7,4,16,5,5,2,2,0,0,0,0,0
37679,15,6,4,5,8,1,0,1,0,0,0,0,0
37680,10,3,5,6,2,1,0,0,1,0,0,0,0
37681,11,3,4,8,0,0,2,1,0,0,0,0,0
37682,12,5,5,7,2,2,0,0,1,0,0,0,0
37683,8,5,3,4,2,1,1,0,0,0,0,0,0
37684,14,7,5,5,8,0,0,0,1,0,0,0,0
37685,14,9,4,5,7,1,0,1,0,0,0,0,0
37686,34,10,3,16,9,3,6,0,0,0,0,0,0
37687,30,11,6,14,10,2,3,0,0,1,0,0,0
37688,24,6,7,16,3,2,1,0,0,1,1,0,0
37689,7,3,4,4,2,0,0,1,0,0,0,0,0
37690,35,15,7,19,8,4,1,2,0,0,1,0,0
37691,8,4,4,5,1,1,0,1,0,0,0,0,0
37692,22,10,5,11,7,0,3,0,1,0,0,0,0
37693,34,14,6,15,10,7,1,0,0,1,0,0,0
37694,27,11,5,14,6,3,3,0,1,0,0,0,0
37695,24,7,5,12,7,2,1,1,1,0,0,0,0
37696,25,11,5,11,9,2,2,0,1,0,0,0,0
37697,25,6,6,13,7,1,3,0,0,1,0,0,0
37698,28,9,5,14,9,1,1,2,1,0,0,0,0
37699,15,6,6,8,5,0,1,0,0,1,0,0,0
37700,13,6,3,5,6,0,2,0,0,0,0,0,0
37701,9,5,4,5,2,1,0,1,0,0,0,0,0
37702,29,5,7,17,5,3,2,1,0,0,1,0,0
37703,20,5,9,11,6,2,0,0,0,0,0,0,1
37704,18,10,3,6,8,3,1,0,0,0,0,0,0
37705,13,5,6,6,6,0,0,0,0,1,0,0,0
37706,12,5,4,7,3,0,0,2,0,0,0,0,0
37707,30,12,5,14,9,3,3,0,1,0,0,0,0
37708,13,5,5,5,7,0,0,0,1,0,0,0,0
37709,34,8,6,17,11,2,1,1,1,1,0,0,0
37710,29,8,5,14,9,2,2,1,1,0,0,0,0
37711,32,11,5,14,11,4,1,1,1,0,0,0,0
37712,25,7,5,14,6,1,2,0,2,0,0,0,0
37713,42,9,6,23,13,0,2,0,2,2,0,0,0
37714,5,3,3,3,1,0,1,0,0,0,0,0,0
37715,24,5,6,15,5,0,2,0,0,2,0,0,0
37716,20,6,3,10,5,1,4,0,0,0,0,0,0
37717,25,7,6,11,11,0,1,1,0,1,0,0,0
37718,12,4,6,7,3,1,0,0,0,1,0,0,0
37719,32,8,6,16,12,0,1,0,2,1,0,0,0
37720,21,10,4,11,5,1,3,1,0,0,0,0,0
37721,23,6,6,12,7,1,1,1,0,1,0,0,0
37722,9,4,5,6,1,1,0,0,1,0,0,0,0
37723,16,7,5,7,7,0,1,0,1,0,0,0,0
37724,30,8,6,16,8,3,1,0,0,2,0,0,0
37725,32,11,9,16,10,3,2,0,0,0,0,0,1
37726,26,9,7,12,9,3,1,0,0,0,1,0,0
37727,9,4,4,4,4,0,0,1,0,0,0,0,0
37728,16,6,3,8,3,3,2,0,0,0,0,0,0
37729,8,4,4,4,3,0,0,1,0,0,0,0,0
37730,40,12,4,17,14,4,3,2,0,0,0,0,0
37731,7,4,4,4,2,0,0,1,0,0,0,0,0
37732,13,5,4,6,4,2,0,1,0,0,0,0,0
37733,8,4,4,4,3,0,0,1,0,0,0,0,0
37734,21,8,3,7,9,4,1,0,0,0,0,0,0
37735,37,16,4,15,14,4,2,2,0,0,0,0,0
37736,10,3,4,7,1,0,0,2,0,0,0,0,0
37737,5,3,3,3,1,0,1,0,0,0,0,0,0
37738,22,5,7,11,8,1,0,1,0,0,1,0,0
37739,39,12,3,15,13,8,3,0,0,0,0,0,0
37740,13,5,5,5,7,0,0,0,1,0,0,0,0
37741,11,4,5,5,5,0,0,0,1,0,0,0,0
37742,14,4,5,8,4,0,0,1,1,0,0,0,0
37743,33,12,7,16,10,3,3,0,0,0,1,0,0
37744,32,5,6,18,8,0,3,2,0,1,0,0,0
37745,27,8,4,13,9,1,1,3,0,0,0,0,0
37746,42,12,6,21,12,4,1,3,0,1,0,0,0
37747,28,10,5,14,7,4,1,1,1,0,0,0,0
37748,15,5,5,8,4,1,1,0,1,0,0,0,0
37749,10,5,3,4,4,1,1,0,0,0,0,0,0
37750,31,7,5,16,8,3,2,0,2,0,0,0,0
37751,22,6,5,14,4,0,1,1,2,0,0,0,0
37752,24,9,6,13,6,2,1,1,0,1,0,0,0
37753,15,7,5,7,5,2,0,0,1,0,0,0,0
37754,32,9,5,16,10,1,2,2,1,0,0,0,0
37755,14,7,3,6,5,1,2,0,0,0,0,0,0
37756,31,7,6,15,10,2,2,1,0,1,0,0,0
37757,22,11,3,7,11,2,2,0,0,0,0,0,0
37758,16,5,6,9,4,1,1,0,0,1,0,0,0
37759,22,9,6,13,4,1,3,0,0,1,0,0,0
37760,13,5,3,6,4,1,2,0,0,0,0,0,0
37761,33,9,6,16,9,4,3,0,0,1,0,0,0
37762,27,10,4,13,8,1,4,1,0,0,0,0,0
37763,12,8,4,5,5,1,0,1,0,0,0,0,0
37764,29,6,7,16,6,3,3,0,0,0,1,0,0
37765,36,12,5,20,7,4,1,3,1,0,0,0,0
37766,30,11,5,15,8,4,1,0,2,0,0,0,0
37767,27,7,6,14,7,2,3,0,0,1,0,0,0
37768,15,5,5,8,4,1,1,0,1,0,0,0,0
37769,22,5,8,11,7,3,0,0,0,0,0,1,0
37770,26,8,7,12,8,5,0,0,0,0,1,0,0
37771,25,13,3,7,14,2,2,0,0,0,0,0,0
37772,27,6,8,13,9,3,1,0,0,0,0,1,0
37773,19,5,6,9,6,3,0,0,0,1,0,0,0
37774,33,7,10,18,8,4,2,0,0,0,0,0,1
37775,31,12,5,9,18,2,1,0,1,0,0,0,0
37776,26,10,5,13,7,3,1,1,1,0,0,0,0
37777,32,8,6,19,4,5,1,2,0,1,0,0,0
37778,31,7,4,15,9,3,1,3,0,0,0,0,0
37779,12,6,4,5,5,1,0,1,0,0,0,0,0
37780,36,8,6,20,6,6,2,0,1,1,0,0,0
37781,37,8,6,22,7,2,1,4,0,1,0,0,0
37782,8,4,5,5,2,0,0,0,1,0,0,0,0
37783,10,6,3,5,3,0,2,0,0,0,0,0,0
37784,36,11,5,18,7,7,3,0,1,0,0,0,0
37785,43,14,6,21,12,6,1,1,1,1,0,0,0
37786,29,12,3,13,9,2,5,0,0,0,0,0,0
37787,10,6,3,4,4,1,1,0,0,0,0,0,0
37788,15,7,3,6,5,3,1,0,0,0,0,0,0
37789,24,9,4,11,8,1,3,1,0,0,0,0,0
37790,15,7,3,6,5,3,1,0,0,0,0,0,0
37791,30,14,5,14,9,4,1,1,1,0,0,0,0
37792,34,9,5,19,7,4,1,0,3,0,0,0,0
37793,20,9,5,10,6,2,0,1,1,0,0,0,0
37794,27,9,5,13,9,2,0,2,1,0,0,0,0
37795,19,7,5,10,5,2,0,1,1,0,0,0,0
37796,16,7,3,5,9,0,2,0,0,0,0,0,0
37797,24,10,4,10,9,2,2,1,0,0,0,0,0
37798,14,7,3,8,2,1,3,0,0,0,0,0,0
37799,28,8,5,15,6,2,4,0,1,0,0,0,0
37800,40,11,5,20,8,7,4,0,1,0,0,0,0
37801,22,8,5,12,5,2,1,1,1,0,0,0,0
37802,22,8,4,9,8,3,1,1,0,0,0,0,0
37803,29,7,7,16,7,2,2,1,0,0,1,0,0
37804,18,10,3,6,9,1,2,0,0,0,0,0,0
37805,50,14,5,22,16,5,6,0,1,0,0,0,0
37806,21,9,3,9,6,4,2,0,0,0,0,0,0
37807,35,9,5,17,10,4,2,0,2,0,0,0,0
37808,19,11,4,9,5,3,1,1,0,0,0,0,0
37809,28,9,5,14,5,7,1,0,1,0,0,0,0
37810,29,8,5,16,6,3,2,0,2,0,0,0,0
37811,26,8,5,12,8,4,0,1,1,0,0,0,0
37812,30,9,5,14,8,5,2,0,1,0,0,0,0
37813,22,8,5,9,9,2,1,0,1,0,0,0,0
37814,13,7,3,6,3,3,1,0,0,0,0,0,0
37815,28,13,4,11,11,3,2,1,0,0,0,0,0
37816,28,9,7,14,9,2,1,1,0,0,1,0,0
37817,14,6,4,8,3,0,2,1,0,0,0,0,0
37818,24,9,4,12,6,2,3,1,0,0,0,0,0
37819,26,11,3,11,7,6,2,0,0,0,0,0,0
37820,20,8,4,8,9,0,2,1,0,0,0,0,0
37821,16,6,5,7,6,2,0,0,1,0,0,0,0
37822,18,8,5,6,10,1,0,0,1,0,0,0,0
37823,12,7,3,4,6,1,1,0,0,0,0,0,0
37824,11,5,4,5,4,1,0,1,0,0,0,0,0
37825,21,8,6,10,7,2,1,0,0,1,0,0,0
37826,26,14,3,12,8,1,5,0,0,0,0,0,0
37827,40,9,5,21,8,5,4,1,1,0,0,0,0
37828,32,16,3,14,9,5,4,0,0,0,0,0,0
37829,45,10,5,23,11,5,3,1,2,0,0,0,0
37830,45,8,7,25,9,5,3,1,1,0,1,0,0
37831,43,12,8,24,10,4,2,1,0,1,0,1,0
37832,31,10,7,14,11,3,2,0,0,0,1,0,0
37833,26,8,7,13,7,4,1,0,0,0,1,0,0
37834,38,8,6,21,9,3,2,1,0,2,0,0,0
37835,30,9,8,15,9,3,2,0,0,0,0,1,0
37836,17,7,4,9,4,1,2,1,0,0,0,0,0
37837,33,13,5,17,6,7,1,1,1,0,0,0,0
37838,9,4,3,5,1,2,1,0,0,0,0,0,0
37839,5,3,3,3,1,0,1,0,0,0,0,0,0
37840,25,6,5,13,8,1,0,1,2,0,0,0,0
37841,24,8,6,14,6,1,1,0,0,2,0,0,0
37842,28,10,7,16,6,2,2,1,0,0,1,0,0
37843,27,8,7,13,9,2,2,0,0,0,1,0,0
37844,32,9,4,13,14,1,1,3,0,0,0,0,0
37845,24,9,4,12,7,1,2,2,0,0,0,0,0
37846,11,7,3,4,5,1,1,0,0,0,0,0,0
37847,27,6,7,15,5,5,0,1,0,0,1,0,0
37848,29,7,9,16,9,1,1,0,1,0,0,0,1
37849,37,14,5,16,12,5,3,0,1,0,0,0,0
37850,10,5,3,4,4,1,1,0,0,0,0,0,0
37851,6,3,3,3,2,0,1,0,0,0,0,0,0
37852,20,11,5,9,6,4,0,0,1,0,0,0,0
37853,19,6,6,10,4,4,0,0,0,1,0,0,0
37854,15,8,6,8,4,2,0,0,0,1,0,0,0
37855,25,12,5,12,8,2,1,1,1,0,0,0,0
37856,8,5,4,4,3,0,0,1,0,0,0,0,0
37857,18,6,4,8,5,4,0,1,0,0,0,0,0
37858,40,13,8,23,9,1,4,2,0,0,0,1,0
37859,23,6,5,13,5,1,2,1,1,0,0,0,0
37860,32,10,5,13,11,6,1,0,1,0,0,0,0
37861,34,6,5,18,8,5,0,0,3,0,0,0,0
37862,13,6,4,6,4,2,0,1,0,0,0,0,0
37863,35,11,4,15,11,5,3,1,0,0,0,0,0
37864,9,5,4,4,4,0,0,1,0,0,0,0,0
37865,34,12,4,18,5,7,2,2,0,0,0,0,0
37866,44,12,7,25,8,5,3,1,1,0,1,0,0
37867,20,7,4,9,7,1,2,1,0,0,0,0,0
37868,27,10,4,12,8,4,2,1,0,0,0,0,0
37869,27,10,4,12,6,8,0,1,0,0,0,0,0
37870,28,9,6,15,8,1,2,0,1,1,0,0,0
37871,30,14,5,13,10,4,2,0,1,0,0,0,0
37872,20,7,5,8,9,1,1,0,1,0,0,0,0
37873,33,9,7,15,13,1,2,1,0,0,1,0,0
37874,31,8,7,15,8,6,1,0,0,0,1,0,0
37875,21,6,5,11,5,2,2,0,1,0,0,0,0
37876,21,8,5,9,8,2,1,0,1,0,0,0,0
37877,33,11,6,14,11,6,1,0,0,1,0,0,0
37878,8,4,3,4,2,1,1,0,0,0,0,0,0
37879,29,9,4,17,5,2,1,4,0,0,0,0,0
37880,24,8,5,14,4,2,2,1,1,0,0,0,0
37881,9,5,3,5,1,2,1,0,0,0,0,0,0
37882,18,6,4,9,5,1,2,1,0,0,0,0,0
37883,43,10,5,21,14,2,2,2,2,0,0,0,0
37884,26,8,4,13,7,2,2,2,0,0,0,0,0
37885,11,5,4,7,1,1,1,1,0,0,0,0,0
37886,22,7,6,13,3,3,2,0,0,1,0,0,0
37887,34,10,6,16,11,2,4,0,0,1,0,0,0
37888,7,4,4,4,2,0,0,1,0,0,0,0,0
37889,21,8,7,11,6,2,1,0,0,0,1,0,0
37890,19,6,6,10,5,2,1,0,0,1,0,0,0
37891,60,14,5,29,18,4,4,4,1,0,0,0,0
37892,26,14,4,12,8,2,3,1,0,0,0,0,0
37893,20,9,3,11,3,2,4,0,0,0,0,0,0
37894,23,13,3,8,11,1,3,0,0,0,0,0,0
37895,30,10,4,16,7,1,4,2,0,0,0,0,0
37896,20,5,6,12,4,1,1,1,0,1,0,0,0
37897,33,13,4,15,9,5,3,1,0,0,0,0,0
37898,40,10,5,20,10,5,2,2,1,0,0,0,0
37899,31,12,5,14,8,7,1,0,1,0,0,0,0
37900,15,5,4,10,1,0,3,1,0,0,0,0,0
37901,17,9,3,6,8,1,2,0,0,0,0,0,0
37902,23,6,7,10,10,1,1,0,0,0,1,0,0
37903,9,4,3,5,2,0,2,0,0,0,0,0,0
37904,16,6,6,8,5,2,0,0,0,1,0,0,0
37905,36,12,5,18,7,7,3,0,1,0,0,0,0
37906,25,8,5,14,5,2,2,1,1,0,0,0,0
37907,21,10,4,11,5,2,1,2,0,0,0,0,0
37908,31,8,7,15,9,4,2,0,0,0,1,0,0
37909,40,8,5,22,8,2,6,1,1,0,0,0,0
37910,17,8,4,8,5,2,1,1,0,0,0,0,0
37911,8,4,3,4,2,1,1,0,0,0,0,0,0
37912,36,9,6,21,5,5,2,2,0,1,0,0,0
37913,29,7,6,15,7,3,3,0,0,1,0,0,0
37914,25,8,5,13,6,2,3,0,1,0,0,0,0
37915,19,7,7,11,3,4,0,0,0,0,1,0,0
37916,33,7,6,17,9,3,2,0,1,1,0,0,0
37917,12,6,4,6,3,2,0,1,0,0,0,0,0
37918,17,6,5,9,4,2,1,0,1,0,0,0,0
