# _root_ Prens , " Rapunzel , Rapunzel ! _ Uzat altın _ sarısı saçlarını ! " diye _ seslenince , cadı Rapunzel'den _ kestiği saç örgüsünü _ uzatmış aşağıya .
#goldHeads=17,0,0,5,6,9,0,9,14,12,12,13,0,16,0,17,18,27,0,27,22,23,25,25,27,27,29,27,0,
#predictedHeads=12,0,0,12,0,12,0,9,12,12,12,13,16,0,0,17,18,27,0,21,22,23,24,25,27,27,29,26,0,
(25,22),(22,26),-0.247957 # DEPENDENCYPART_GRANDPAR
(25,22),(22,28),-0.232509 # DEPENDENCYPART_GRANDPAR
(25,23),(23,14),-0.450437 # DEPENDENCYPART_GRANDPAR
(25,23),(23,15),-0.480863 # DEPENDENCYPART_GRANDPAR
(25,23),(23,16),0.134045 # DEPENDENCYPART_GRANDPAR
(25,23),(23,19),-0.442127 # DEPENDENCYPART_GRANDPAR
(25,23),(23,20),-0.150452 # DEPENDENCYPART_GRANDPAR
(25,23),(23,21),0.0888582 # DEPENDENCYPART_GRANDPAR
(25,23),(23,22),0.407669 # DEPENDENCYPART_GRANDPAR
(25,24),(24,11),-0.487952 # DEPENDENCYPART_GRANDPAR
(25,24),(24,20),-0.16178 # DEPENDENCYPART_GRANDPAR
(25,24),(24,21),0.0539491 # DEPENDENCYPART_GRANDPAR
(25,24),(24,22),0.242128 # DEPENDENCYPART_GRANDPAR
(25,24),(24,23),-0.173114 # DEPENDENCYPART_GRANDPAR
(25,24),(24,25),-0.625223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,24),(24,26),-0.266878 # DEPENDENCYPART_GRANDPAR
(25,24),(24,28),-0.382492 # DEPENDENCYPART_GRANDPAR
(25,26),(26,12),-0.935477 # DEPENDENCYPART_GRANDPAR
(25,26),(26,13),-0.233274 # DEPENDENCYPART_GRANDPAR
(25,26),(26,18),-0.808541 # DEPENDENCYPART_GRANDPAR
(25,26),(26,20),-0.348893 # DEPENDENCYPART_GRANDPAR
(25,26),(26,21),-0.106054 # DEPENDENCYPART_GRANDPAR
(25,26),(26,22),-0.027269 # DEPENDENCYPART_GRANDPAR
(25,26),(26,23),-0.353432 # DEPENDENCYPART_GRANDPAR
(25,26),(26,24),-0.169799 # DEPENDENCYPART_GRANDPAR
(25,26),(26,25),-0.601338 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,26),(26,27),-0.207719 # DEPENDENCYPART_GRANDPAR
(25,26),(26,28),-0.00234731 # DEPENDENCYPART_GRANDPAR
(25,28),(28,5),-0.462047 # DEPENDENCYPART_GRANDPAR
(25,28),(28,14),-0.594222 # DEPENDENCYPART_GRANDPAR
(25,28),(28,19),-0.582436 # DEPENDENCYPART_GRANDPAR
(25,28),(28,20),-0.498876 # DEPENDENCYPART_GRANDPAR
(25,28),(28,21),-0.256037 # DEPENDENCYPART_GRANDPAR
(25,28),(28,22),-0.0461905 # DEPENDENCYPART_GRANDPAR
(25,28),(28,23),-0.401708 # DEPENDENCYPART_GRANDPAR
(25,28),(28,24),-0.319782 # DEPENDENCYPART_GRANDPAR
(25,28),(28,25),-0.387689 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(25,28),(28,26),-0.0698877 # DEPENDENCYPART_GRANDPAR
(25,28),(28,27),-0.294772 # DEPENDENCYPART_GRANDPAR
(26,12),(12,1),-0.0605648 # DEPENDENCYPART_GRANDPAR
(26,12),(12,2),-0.697593 # DEPENDENCYPART_GRANDPAR
(26,12),(12,4),-0.279962 # DEPENDENCYPART_GRANDPAR
(26,12),(12,5),-0.589709 # DEPENDENCYPART_GRANDPAR
(26,12),(12,6),-0.203641 # DEPENDENCYPART_GRANDPAR
(26,12),(12,7),-0.346213 # DEPENDENCYPART_GRANDPAR
(26,12),(12,8),-0.778462 # DEPENDENCYPART_GRANDPAR
(26,12),(12,9),-0.316642 # DEPENDENCYPART_GRANDPAR
(26,12),(12,10),-0.241744 # DEPENDENCYPART_GRANDPAR
(26,12),(12,11),-0.27856 # DEPENDENCYPART_GRANDPAR
(26,12),(12,28),-0.167488 # DEPENDENCYPART_GRANDPAR
(26,13),(13,1),-0.0888566 # DEPENDENCYPART_GRANDPAR
(26,13),(13,2),-0.700652 # DEPENDENCYPART_GRANDPAR
(26,13),(13,3),-0.917533 # DEPENDENCYPART_GRANDPAR
(26,13),(13,4),-0.308254 # DEPENDENCYPART_GRANDPAR
(26,13),(13,5),-0.592768 # DEPENDENCYPART_GRANDPAR
(26,13),(13,7),-0.348757 # DEPENDENCYPART_GRANDPAR
(26,13),(13,8),-0.780897 # DEPENDENCYPART_GRANDPAR
(26,13),(13,9),-0.321402 # DEPENDENCYPART_GRANDPAR
(26,13),(13,10),-0.270036 # DEPENDENCYPART_GRANDPAR
(26,13),(13,11),-0.275928 # DEPENDENCYPART_GRANDPAR
(26,13),(13,12),-0.201513 # DEPENDENCYPART_GRANDPAR
(26,13),(13,14),-0.462509 # DEPENDENCYPART_GRANDPAR
(26,13),(13,15),-0.629201 # DEPENDENCYPART_GRANDPAR
(26,18),(18,4),-0.281564 # DEPENDENCYPART_GRANDPAR
(26,18),(18,6),-0.205243 # DEPENDENCYPART_GRANDPAR
(26,18),(18,10),-0.237513 # DEPENDENCYPART_GRANDPAR
(26,18),(18,12),-0.184003 # DEPENDENCYPART_GRANDPAR
(26,18),(18,13),-0.290454 # DEPENDENCYPART_GRANDPAR
(26,18),(18,14),-0.315096 # DEPENDENCYPART_GRANDPAR
(26,18),(18,15),-0.551258 # DEPENDENCYPART_GRANDPAR
(26,18),(18,16),-0.425784 # DEPENDENCYPART_GRANDPAR
(26,18),(18,17),0.231851 # DEPENDENCYPART_GRANDPAR
(26,20),(20,17),-0.228597 # DEPENDENCYPART_GRANDPAR
(26,20),(20,18),-0.383541 # DEPENDENCYPART_GRANDPAR
(26,20),(20,19),-0.335012 # DEPENDENCYPART_GRANDPAR
(26,20),(20,21),-0.386686 # DEPENDENCYPART_GRANDPAR
(26,20),(20,22),-0.390781 # DEPENDENCYPART_GRANDPAR
(26,20),(20,23),0.0231284 # DEPENDENCYPART_GRANDPAR
(26,20),(20,24),-0.0751683 # DEPENDENCYPART_GRANDPAR
(26,20),(20,25),-0.169118 # DEPENDENCYPART_GRANDPAR
(26,21),(21,19),-0.335012 # DEPENDENCYPART_GRANDPAR
(26,21),(21,20),-0.139273 # DEPENDENCYPART_GRANDPAR
(26,21),(21,22),-0.390781 # DEPENDENCYPART_GRANDPAR
(26,22),(22,1),-0.185654 # DEPENDENCYPART_GRANDPAR
(26,22),(22,6),-0.329981 # DEPENDENCYPART_GRANDPAR
(26,22),(22,10),-0.364195 # DEPENDENCYPART_GRANDPAR
(26,22),(22,12),-0.314316 # DEPENDENCYPART_GRANDPAR
(26,22),(22,13),-0.417932 # DEPENDENCYPART_GRANDPAR
(26,22),(22,16),-0.667513 # DEPENDENCYPART_GRANDPAR
(26,22),(22,17),-0.00534818 # DEPENDENCYPART_GRANDPAR
(26,22),(22,18),-0.548359 # DEPENDENCYPART_GRANDPAR
(26,22),(22,19),-0.34761 # DEPENDENCYPART_GRANDPAR
(26,22),(22,20),-0.268127 # DEPENDENCYPART_GRANDPAR
(26,22),(22,21),-0.371334 # DEPENDENCYPART_GRANDPAR
(26,22),(22,24),-0.32056 # DEPENDENCYPART_GRANDPAR
(26,22),(22,25),-0.414509 # DEPENDENCYPART_GRANDPAR
(26,22),(22,26),-0.542015 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,22),(22,28),0.0842715 # DEPENDENCYPART_GRANDPAR
(26,23),(23,14),-0.31908 # DEPENDENCYPART_GRANDPAR
(26,23),(23,15),-0.572978 # DEPENDENCYPART_GRANDPAR
(26,23),(23,16),-0.407746 # DEPENDENCYPART_GRANDPAR
(26,23),(23,19),-0.396373 # DEPENDENCYPART_GRANDPAR
(26,23),(23,20),-0.194649 # DEPENDENCYPART_GRANDPAR
(26,23),(23,21),-0.302284 # DEPENDENCYPART_GRANDPAR
(26,23),(23,22),-0.194556 # DEPENDENCYPART_GRANDPAR
(26,24),(24,11),-0.268623 # DEPENDENCYPART_GRANDPAR
(26,24),(24,20),-0.139273 # DEPENDENCYPART_GRANDPAR
(26,24),(24,21),-0.250153 # DEPENDENCYPART_GRANDPAR
(26,24),(24,22),-0.335049 # DEPENDENCYPART_GRANDPAR
(26,24),(24,23),0.12715 # DEPENDENCYPART_GRANDPAR
(26,24),(24,25),-0.169118 # DEPENDENCYPART_GRANDPAR
(26,24),(24,26),-0.644266 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,24),(24,28),-0.167488 # DEPENDENCYPART_GRANDPAR
(26,25),(25,11),-0.268623 # DEPENDENCYPART_GRANDPAR
(26,25),(25,19),-0.335012 # DEPENDENCYPART_GRANDPAR
(26,25),(25,20),-0.139273 # DEPENDENCYPART_GRANDPAR
(26,25),(25,21),-0.250153 # DEPENDENCYPART_GRANDPAR
(26,25),(25,22),-0.335049 # DEPENDENCYPART_GRANDPAR
(26,25),(25,23),0.12715 # DEPENDENCYPART_GRANDPAR
(26,25),(25,24),0.0613643 # DEPENDENCYPART_GRANDPAR
(26,25),(25,26),-0.644266 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,25),(25,28),-0.167488 # DEPENDENCYPART_GRANDPAR
(26,27),(27,1),-0.466498 # DEPENDENCYPART_GRANDPAR
(26,27),(27,2),-0.907404 # DEPENDENCYPART_GRANDPAR
(26,27),(27,3),-1.03636 # DEPENDENCYPART_GRANDPAR
(26,27),(27,4),-0.672715 # DEPENDENCYPART_GRANDPAR
(26,27),(27,5),-0.799521 # DEPENDENCYPART_GRANDPAR
(26,27),(27,6),-0.596394 # DEPENDENCYPART_GRANDPAR
(26,27),(27,7),-0.597861 # DEPENDENCYPART_GRANDPAR
(26,27),(27,8),-1.08462 # DEPENDENCYPART_GRANDPAR
(26,27),(27,9),-0.572964 # DEPENDENCYPART_GRANDPAR
(26,27),(27,10),-0.625242 # DEPENDENCYPART_GRANDPAR
(26,27),(27,12),-0.574574 # DEPENDENCYPART_GRANDPAR
(26,27),(27,13),-0.676366 # DEPENDENCYPART_GRANDPAR
(26,27),(27,14),-0.497612 # DEPENDENCYPART_GRANDPAR
(26,27),(27,15),-0.668972 # DEPENDENCYPART_GRANDPAR
(26,27),(27,16),-0.681959 # DEPENDENCYPART_GRANDPAR
(26,27),(27,17),-0.542358 # DEPENDENCYPART_GRANDPAR
(26,27),(27,18),-0.57638 # DEPENDENCYPART_GRANDPAR
(26,27),(27,19),-0.5501 # DEPENDENCYPART_GRANDPAR
(26,27),(27,20),-0.518082 # DEPENDENCYPART_GRANDPAR
(26,27),(27,21),-0.637747 # DEPENDENCYPART_GRANDPAR
(26,27),(27,22),-0.64881 # DEPENDENCYPART_GRANDPAR
(26,27),(27,23),-0.149541 # DEPENDENCYPART_GRANDPAR
(26,27),(27,24),-0.32623 # DEPENDENCYPART_GRANDPAR
(26,27),(27,25),-0.420179 # DEPENDENCYPART_GRANDPAR
(26,27),(27,26),-0.561627 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,27),(27,28),0.164231 # DEPENDENCYPART_GRANDPAR
(26,28),(28,5),-0.722489 # DEPENDENCYPART_GRANDPAR
(26,28),(28,14),-0.429742 # DEPENDENCYPART_GRANDPAR
(26,28),(28,19),-0.473068 # DEPENDENCYPART_GRANDPAR
(26,28),(28,20),-0.502837 # DEPENDENCYPART_GRANDPAR
(26,28),(28,21),-0.622502 # DEPENDENCYPART_GRANDPAR
(26,28),(28,22),-0.573777 # DEPENDENCYPART_GRANDPAR
(26,28),(28,23),-0.107121 # DEPENDENCYPART_GRANDPAR
(26,28),(28,24),-0.310985 # DEPENDENCYPART_GRANDPAR
(26,28),(28,25),-0.404934 # DEPENDENCYPART_GRANDPAR
(26,28),(28,26),-0.461511 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(26,28),(28,27),-0.249315 # DEPENDENCYPART_GRANDPAR
(27,1),(1,2),-0.769497 # DEPENDENCYPART_GRANDPAR
(27,1),(1,3),-0.718602 # DEPENDENCYPART_GRANDPAR
(27,2),(2,1),-0.0178399 # DEPENDENCYPART_GRANDPAR
(27,2),(2,3),-0.769116 # DEPENDENCYPART_GRANDPAR
(27,2),(2,26),-0.386897 # DEPENDENCYPART_GRANDPAR
(27,3),(3,2),-0.560585 # DEPENDENCYPART_GRANDPAR
(27,3),(3,4),-0.450615 # DEPENDENCYPART_GRANDPAR
(27,3),(3,5),-0.809116 # DEPENDENCYPART_GRANDPAR
(27,3),(3,17),-0.470998 # DEPENDENCYPART_GRANDPAR
(27,3),(3,26),-0.278095 # DEPENDENCYPART_GRANDPAR
(27,3),(3,27),-0.893274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,4),(4,1),0.00440405 # DEPENDENCYPART_GRANDPAR
(27,4),(4,2),-0.519296 # DEPENDENCYPART_GRANDPAR
(27,4),(4,3),-0.619994 # DEPENDENCYPART_GRANDPAR
(27,4),(4,6),-0.200711 # DEPENDENCYPART_GRANDPAR
(27,5),(5,3),-0.595887 # DEPENDENCYPART_GRANDPAR
(27,5),(5,4),-0.143386 # DEPENDENCYPART_GRANDPAR
(27,5),(5,7),-0.70648 # DEPENDENCYPART_GRANDPAR
(27,5),(5,26),-0.386897 # DEPENDENCYPART_GRANDPAR
(27,5),(5,27),-0.807665 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,6),(6,2),-0.519296 # DEPENDENCYPART_GRANDPAR
(27,6),(6,4),-0.129489 # DEPENDENCYPART_GRANDPAR
(27,6),(6,5),-0.529964 # DEPENDENCYPART_GRANDPAR
(27,7),(7,5),-0.592015 # DEPENDENCYPART_GRANDPAR
(27,7),(7,6),-0.0338318 # DEPENDENCYPART_GRANDPAR
(27,7),(7,8),-0.949646 # DEPENDENCYPART_GRANDPAR
(27,7),(7,9),-0.533897 # DEPENDENCYPART_GRANDPAR
(27,7),(7,27),-0.902046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,8),(8,1),0.0395523 # DEPENDENCYPART_GRANDPAR
(27,8),(8,4),-0.0958229 # DEPENDENCYPART_GRANDPAR
(27,8),(8,5),-0.523576 # DEPENDENCYPART_GRANDPAR
(27,8),(8,6),-0.0376959 # DEPENDENCYPART_GRANDPAR
(27,8),(8,7),-0.536804 # DEPENDENCYPART_GRANDPAR
(27,8),(8,10),-0.168181 # DEPENDENCYPART_GRANDPAR
(27,8),(8,11),-0.46103 # DEPENDENCYPART_GRANDPAR
(27,8),(8,12),-0.302144 # DEPENDENCYPART_GRANDPAR
(27,8),(8,13),-0.334044 # DEPENDENCYPART_GRANDPAR
(27,8),(8,16),-0.298083 # DEPENDENCYPART_GRANDPAR
(27,8),(8,17),-0.412192 # DEPENDENCYPART_GRANDPAR
(27,8),(8,18),-0.202348 # DEPENDENCYPART_GRANDPAR
(27,9),(9,1),-0.00646253 # DEPENDENCYPART_GRANDPAR
(27,9),(9,2),-0.717172 # DEPENDENCYPART_GRANDPAR
(27,9),(9,3),-0.713476 # DEPENDENCYPART_GRANDPAR
(27,9),(9,4),-0.136033 # DEPENDENCYPART_GRANDPAR
(27,9),(9,5),-0.72784 # DEPENDENCYPART_GRANDPAR
(27,9),(9,6),-0.0779058 # DEPENDENCYPART_GRANDPAR
(27,9),(9,7),-0.679936 # DEPENDENCYPART_GRANDPAR
(27,9),(9,8),-0.575294 # DEPENDENCYPART_GRANDPAR
(27,9),(9,10),0.0218522 # DEPENDENCYPART_GRANDPAR
(27,9),(9,11),-0.347871 # DEPENDENCYPART_GRANDPAR
(27,9),(9,12),-0.11211 # DEPENDENCYPART_GRANDPAR
(27,9),(9,13),-0.144011 # DEPENDENCYPART_GRANDPAR
(27,9),(9,16),-0.233577 # DEPENDENCYPART_GRANDPAR
(27,9),(9,17),-0.295847 # DEPENDENCYPART_GRANDPAR
(27,9),(9,18),-0.0887657 # DEPENDENCYPART_GRANDPAR
(27,9),(9,24),0.222345 # DEPENDENCYPART_GRANDPAR
(27,10),(10,6),-0.0716036 # DEPENDENCYPART_GRANDPAR
(27,10),(10,7),-0.463108 # DEPENDENCYPART_GRANDPAR
(27,10),(10,8),-0.614038 # DEPENDENCYPART_GRANDPAR
(27,10),(10,9),-0.324698 # DEPENDENCYPART_GRANDPAR
(27,10),(10,11),-0.314277 # DEPENDENCYPART_GRANDPAR
(27,12),(12,1),0.00958054 # DEPENDENCYPART_GRANDPAR
(27,12),(12,2),-0.524555 # DEPENDENCYPART_GRANDPAR
(27,12),(12,4),-0.124312 # DEPENDENCYPART_GRANDPAR
(27,12),(12,5),-0.535223 # DEPENDENCYPART_GRANDPAR
(27,12),(12,6),-0.0661853 # DEPENDENCYPART_GRANDPAR
(27,12),(12,7),-0.468288 # DEPENDENCYPART_GRANDPAR
(27,12),(12,8),-0.620472 # DEPENDENCYPART_GRANDPAR
(27,12),(12,9),-0.328807 # DEPENDENCYPART_GRANDPAR
(27,12),(12,10),0.210223 # DEPENDENCYPART_GRANDPAR
(27,12),(12,11),-0.235544 # DEPENDENCYPART_GRANDPAR
(27,12),(12,28),0.364815 # DEPENDENCYPART_GRANDPAR
(27,13),(13,1),-0.0187288 # DEPENDENCYPART_GRANDPAR
(27,13),(13,2),-0.527632 # DEPENDENCYPART_GRANDPAR
(27,13),(13,3),-0.627814 # DEPENDENCYPART_GRANDPAR
(27,13),(13,4),-0.152622 # DEPENDENCYPART_GRANDPAR
(27,13),(13,5),-0.538299 # DEPENDENCYPART_GRANDPAR
(27,13),(13,7),-0.470849 # DEPENDENCYPART_GRANDPAR
(27,13),(13,8),-0.622924 # DEPENDENCYPART_GRANDPAR
(27,13),(13,9),-0.333584 # DEPENDENCYPART_GRANDPAR
(27,13),(13,10),0.181914 # DEPENDENCYPART_GRANDPAR
(27,13),(13,11),-0.232941 # DEPENDENCYPART_GRANDPAR
(27,13),(13,12),0.0599778 # DEPENDENCYPART_GRANDPAR
(27,13),(13,14),-0.440532 # DEPENDENCYPART_GRANDPAR
(27,13),(13,15),-0.307168 # DEPENDENCYPART_GRANDPAR
(27,14),(14,2),-0.581347 # DEPENDENCYPART_GRANDPAR
(27,14),(14,3),-0.596098 # DEPENDENCYPART_GRANDPAR
(27,14),(14,7),-0.470742 # DEPENDENCYPART_GRANDPAR
(27,14),(14,8),-0.387992 # DEPENDENCYPART_GRANDPAR
(27,14),(14,9),0.0767647 # DEPENDENCYPART_GRANDPAR
(27,14),(14,11),-0.41891 # DEPENDENCYPART_GRANDPAR
(27,14),(14,12),0.110311 # DEPENDENCYPART_GRANDPAR
(27,14),(14,13),0.0729186 # DEPENDENCYPART_GRANDPAR
(27,14),(14,15),-0.340688 # DEPENDENCYPART_GRANDPAR
(27,14),(14,16),-0.311339 # DEPENDENCYPART_GRANDPAR
(27,14),(14,25),-0.0370839 # DEPENDENCYPART_GRANDPAR
(27,14),(14,27),-0.902046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,14),(14,28),0.426461 # DEPENDENCYPART_GRANDPAR
(27,15),(15,3),-0.567207 # DEPENDENCYPART_GRANDPAR
(27,15),(15,8),-0.29963 # DEPENDENCYPART_GRANDPAR
(27,15),(15,9),0.168143 # DEPENDENCYPART_GRANDPAR
(27,15),(15,11),-0.39809 # DEPENDENCYPART_GRANDPAR
(27,15),(15,13),0.0558566 # DEPENDENCYPART_GRANDPAR
(27,15),(15,14),-0.222508 # DEPENDENCYPART_GRANDPAR
(27,15),(15,16),-0.309988 # DEPENDENCYPART_GRANDPAR
(27,15),(15,17),-0.470998 # DEPENDENCYPART_GRANDPAR
(27,15),(15,18),-0.135954 # DEPENDENCYPART_GRANDPAR
(27,15),(15,24),0.0877615 # DEPENDENCYPART_GRANDPAR
(27,15),(15,25),-0.059014 # DEPENDENCYPART_GRANDPAR
(27,15),(15,27),-0.893274 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,15),(15,28),0.431712 # DEPENDENCYPART_GRANDPAR
(27,16),(16,10),0.160379 # DEPENDENCYPART_GRANDPAR
(27,16),(16,12),0.0279313 # DEPENDENCYPART_GRANDPAR
(27,16),(16,13),-0.00570206 # DEPENDENCYPART_GRANDPAR
(27,16),(16,14),-0.223836 # DEPENDENCYPART_GRANDPAR
(27,16),(16,15),-0.341027 # DEPENDENCYPART_GRANDPAR
(27,17),(17,1),0.0395523 # DEPENDENCYPART_GRANDPAR
(27,17),(17,4),-0.0958229 # DEPENDENCYPART_GRANDPAR
(27,17),(17,6),-0.0376959 # DEPENDENCYPART_GRANDPAR
(27,17),(17,10),0.2381 # DEPENDENCYPART_GRANDPAR
(27,17),(17,12),0.102021 # DEPENDENCYPART_GRANDPAR
(27,17),(17,13),0.0712232 # DEPENDENCYPART_GRANDPAR
(27,17),(17,14),-0.303375 # DEPENDENCYPART_GRANDPAR
(27,17),(17,15),-0.131575 # DEPENDENCYPART_GRANDPAR
(27,17),(17,16),-0.230118 # DEPENDENCYPART_GRANDPAR
(27,17),(17,18),-0.202348 # DEPENDENCYPART_GRANDPAR
(27,17),(17,19),-0.394431 # DEPENDENCYPART_GRANDPAR
(27,17),(17,20),-0.30587 # DEPENDENCYPART_GRANDPAR
(27,17),(17,21),0.0254721 # DEPENDENCYPART_GRANDPAR
(27,17),(17,22),-0.622906 # DEPENDENCYPART_GRANDPAR
(27,17),(17,24),0.0323117 # DEPENDENCYPART_GRANDPAR
(27,17),(17,25),-0.114464 # DEPENDENCYPART_GRANDPAR
(27,17),(17,26),-0.219289 # DEPENDENCYPART_GRANDPAR
(27,17),(17,27),-0.735864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,17),(17,28),0.658859 # DEPENDENCYPART_GRANDPAR
(27,18),(18,4),-0.113132 # DEPENDENCYPART_GRANDPAR
(27,18),(18,6),-0.055005 # DEPENDENCYPART_GRANDPAR
(27,18),(18,10),0.222735 # DEPENDENCYPART_GRANDPAR
(27,18),(18,12),0.0902869 # DEPENDENCYPART_GRANDPAR
(27,18),(18,13),0.0566536 # DEPENDENCYPART_GRANDPAR
(27,18),(18,14),-0.30133 # DEPENDENCYPART_GRANDPAR
(27,18),(18,15),-0.224697 # DEPENDENCYPART_GRANDPAR
(27,18),(18,16),-0.120223 # DEPENDENCYPART_GRANDPAR
(27,18),(18,17),0.228805 # DEPENDENCYPART_GRANDPAR
(27,19),(19,9),0.179727 # DEPENDENCYPART_GRANDPAR
(27,19),(19,15),-0.182806 # DEPENDENCYPART_GRANDPAR
(27,19),(19,16),-0.0798062 # DEPENDENCYPART_GRANDPAR
(27,19),(19,17),0.0912753 # DEPENDENCYPART_GRANDPAR
(27,19),(19,18),0.101402 # DEPENDENCYPART_GRANDPAR
(27,19),(19,27),-0.807665 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,20),(20,17),-0.0744335 # DEPENDENCYPART_GRANDPAR
(27,20),(20,18),-0.0294405 # DEPENDENCYPART_GRANDPAR
(27,20),(20,19),-0.0603175 # DEPENDENCYPART_GRANDPAR
(27,20),(20,21),0.272698 # DEPENDENCYPART_GRANDPAR
(27,20),(20,22),-0.385868 # DEPENDENCYPART_GRANDPAR
(27,20),(20,23),-0.21736 # DEPENDENCYPART_GRANDPAR
(27,20),(20,24),0.279538 # DEPENDENCYPART_GRANDPAR
(27,20),(20,25),0.132763 # DEPENDENCYPART_GRANDPAR
(27,21),(21,19),-0.0603175 # DEPENDENCYPART_GRANDPAR
(27,21),(21,20),0.0700416 # DEPENDENCYPART_GRANDPAR
(27,21),(21,22),-0.385868 # DEPENDENCYPART_GRANDPAR
(27,22),(22,1),0.0395523 # DEPENDENCYPART_GRANDPAR
(27,22),(22,6),-0.0376959 # DEPENDENCYPART_GRANDPAR
(27,22),(22,10),0.2381 # DEPENDENCYPART_GRANDPAR
(27,22),(22,12),0.102021 # DEPENDENCYPART_GRANDPAR
(27,22),(22,13),0.0712232 # DEPENDENCYPART_GRANDPAR
(27,22),(22,16),-0.230118 # DEPENDENCYPART_GRANDPAR
(27,22),(22,17),0.0598981 # DEPENDENCYPART_GRANDPAR
(27,22),(22,18),-0.055907 # DEPENDENCYPART_GRANDPAR
(27,22),(22,19),-0.0539292 # DEPENDENCYPART_GRANDPAR
(27,22),(22,20),0.0940589 # DEPENDENCYPART_GRANDPAR
(27,22),(22,21),0.435714 # DEPENDENCYPART_GRANDPAR
(27,22),(22,24),0.0323117 # DEPENDENCYPART_GRANDPAR
(27,22),(22,25),-0.114464 # DEPENDENCYPART_GRANDPAR
(27,22),(22,26),-0.219289 # DEPENDENCYPART_GRANDPAR
(27,22),(22,28),0.658859 # DEPENDENCYPART_GRANDPAR
(27,23),(23,14),-0.294232 # DEPENDENCYPART_GRANDPAR
(27,23),(23,15),-0.235318 # DEPENDENCYPART_GRANDPAR
(27,23),(23,16),-0.0993632 # DEPENDENCYPART_GRANDPAR
(27,23),(23,19),-0.143819 # DEPENDENCYPART_GRANDPAR
(27,23),(23,20),0.0372116 # DEPENDENCYPART_GRANDPAR
(27,23),(23,21),0.375828 # DEPENDENCYPART_GRANDPAR
(27,23),(23,22),-0.189169 # DEPENDENCYPART_GRANDPAR
(27,24),(24,11),-0.225636 # DEPENDENCYPART_GRANDPAR
(27,24),(24,20),0.0700416 # DEPENDENCYPART_GRANDPAR
(27,24),(24,21),0.402048 # DEPENDENCYPART_GRANDPAR
(27,24),(24,22),-0.285148 # DEPENDENCYPART_GRANDPAR
(27,24),(24,23),-0.125648 # DEPENDENCYPART_GRANDPAR
(27,24),(24,25),0.132763 # DEPENDENCYPART_GRANDPAR
(27,24),(24,26),0.0177488 # DEPENDENCYPART_GRANDPAR
(27,24),(24,28),0.364815 # DEPENDENCYPART_GRANDPAR
(27,25),(25,11),-0.225636 # DEPENDENCYPART_GRANDPAR
(27,25),(25,19),-0.0603175 # DEPENDENCYPART_GRANDPAR
(27,25),(25,20),0.0700416 # DEPENDENCYPART_GRANDPAR
(27,25),(25,21),0.402048 # DEPENDENCYPART_GRANDPAR
(27,25),(25,22),-0.285148 # DEPENDENCYPART_GRANDPAR
(27,25),(25,23),-0.125648 # DEPENDENCYPART_GRANDPAR
(27,25),(25,24),0.408887 # DEPENDENCYPART_GRANDPAR
(27,25),(25,26),0.0177488 # DEPENDENCYPART_GRANDPAR
(27,25),(25,28),0.364815 # DEPENDENCYPART_GRANDPAR
(27,26),(26,12),0.102021 # DEPENDENCYPART_GRANDPAR
(27,26),(26,13),0.0712232 # DEPENDENCYPART_GRANDPAR
(27,26),(26,18),-0.055907 # DEPENDENCYPART_GRANDPAR
(27,26),(26,20),0.0940589 # DEPENDENCYPART_GRANDPAR
(27,26),(26,21),0.435714 # DEPENDENCYPART_GRANDPAR
(27,26),(26,22),-0.150816 # DEPENDENCYPART_GRANDPAR
(27,26),(26,23),-0.327584 # DEPENDENCYPART_GRANDPAR
(27,26),(26,24),0.442553 # DEPENDENCYPART_GRANDPAR
(27,26),(26,25),0.295778 # DEPENDENCYPART_GRANDPAR
(27,26),(26,27),-0.735864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(27,26),(26,28),0.658859 # DEPENDENCYPART_GRANDPAR
(27,28),(28,5),-0.726608 # DEPENDENCYPART_GRANDPAR
(27,28),(28,14),-0.429981 # DEPENDENCYPART_GRANDPAR
(27,28),(28,19),-0.256961 # DEPENDENCYPART_GRANDPAR
(27,28),(28,20),-0.255953 # DEPENDENCYPART_GRANDPAR
(27,28),(28,21),0.0753883 # DEPENDENCYPART_GRANDPAR
(27,28),(28,22),-0.576513 # DEPENDENCYPART_GRANDPAR
(27,28),(28,23),-0.317464 # DEPENDENCYPART_GRANDPAR
